year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2012,First Stage of Tertiary Education,,,,,,,,,,,,
2012,Second Stage of Tertiary Education,,,,,,,,,,,,
2013,Pre-primary Level,40,2.0972213360636505,1.573322225191065,2.621120446936236,0.0,1.0,1.3048156280537322,0.0,3.2620390701343305,1.0,1.0,2.0
2013,Primary Level,76,1.4452211959615349,1.177057677409072,1.7133847145139978,0.0,0.0,3.0,0.0,7.5,0.0,-1.0,0.0
2013,Lower Secondary Level,681,2.1013924425160866,1.998892838404829,2.2038920466273444,0.0,1.0,4.0,0.0,10.0,1.0,1.0,2.0
2013,Upper Secondary Level,5084,1.838741525779067,1.8054256003989868,1.872057451159147,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0
2013,Post-secondary Non-tertiary Level,805,1.6942500942794132,1.6166008251503294,1.771899363408497,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0249999999999995
2013,First Stage of Tertiary Education,838,1.9467388249905075,1.8627580520998304,2.0307195978811845,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0
2013,Second Stage of Tertiary Education,2959,1.5283344711100937,1.4870316930478462,1.5696372491723412,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2014,Pre-primary Level,,,,,,,,,,,,
2014,Primary Level,,,,,,,,,,,,
2014,Lower Secondary Level,,,,,,,,,,,,
2014,Upper Secondary Level,,,,,,,,,,,,
2014,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2014,First Stage of Tertiary Education,,,,,,,,,,,,
2014,Second Stage of Tertiary Education,,,,,,,,,,,,
2015,Pre-primary Level,55,2.2208264380077,1.814469055297895,2.627183820717505,0.0,1.0,3.0,0.0,7.5,1.0,0.0,2.0
2015,Primary Level,202,2.368484475950533,2.167406771024931,2.5695621808761344,0.0,1.0,5.0,0.0,10.0,1.0,0.0,2.0
2015,Lower Secondary Level,1374,2.222231453286546,2.153696543808358,2.290766362764734,0.0,1.0,5.0,0.0,10.0,1.0,0.9749999999999943,1.0
2015,Upper Secondary Level,7168,2.094293248828735,2.0646561515357607,2.123930346121709,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,Post-secondary Non-tertiary Level,1614,1.988596291123552,1.9316556966280667,2.0455368856190375,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,First Stage of Tertiary Education,1036,1.8429431565128795,1.7748571368353276,1.9110291761904314,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,Second Stage of Tertiary Education,4455,1.7745841716288484,1.738796889731961,1.8103714535257358,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2016,Pre-primary Level,,,,,,,,,,,,
2016,Primary Level,,,,,,,,,,,,
2016,Lower Secondary Level,,,,,,,,,,,,
2016,Upper Secondary Level,,,,,,,,,,,,
2016,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2016,First Stage of Tertiary Education,,,,,,,,,,,,
2016,Second Stage of Tertiary Education,,,,,,,,,,,,
2017,Pre-primary Level,,,,,,,,,,,,
2017,Primary Level,,,,,,,,,,,,
2017,Lower Secondary Level,,,,,,,,,,,,
2017,Upper Secondary Level,,,,,,,,,,,,
2017,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2017,First Stage of Tertiary Education,,,,,,,,,,,,
2017,Second Stage of Tertiary Education,,,,,,,,,,,,
2018,Pre-primary Level,41,1.1636518335241715,0.8507814298577099,1.476522237190633,0.0,1.0,1.0,0.0,2.5,1.0,1.0,2.0
2018,Primary Level,195,1.5872792692125695,1.4072133551849129,1.767345183240226,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,Lower Secondary Level,1295,1.5241249953240106,1.4591570306258905,1.5890929600221306,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,Upper Secondary Level,7028,1.25179434252822,1.227421586661585,1.2761670983948552,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,Post-secondary Non-tertiary Level,1648,1.285294999399192,1.2375219831559299,1.3330680156424541,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,First Stage of Tertiary Education,1006,1.1550195007140729,1.0973152797334769,1.212723721694669,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
2018,Second Stage of Tertiary Education,4513,1.3259819654171265,1.293050277590524,1.3589136532437291,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2019,Pre-primary Level,,,,,,,,,,,,
2019,Primary Level,,,,,,,,,,,,
2019,Lower Secondary Level,,,,,,,,,,,,
2019,Upper Secondary Level,,,,,,,,,,,,
2019,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2019,First Stage of Tertiary Education,,,,,,,,,,,,
2019,Second Stage of Tertiary Education,,,,,,,,,,,,
2020,Pre-primary Level,,,,,,,,,,,,
2020,Primary Level,,,,,,,,,,,,
2020,Lower Secondary Level,,,,,,,,,,,,
2020,Upper Secondary Level,,,,,,,,,,,,
2020,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2020,First Stage of Tertiary Education,,,,,,,,,,,,
2020,Second Stage of Tertiary Education,,,,,,,,,,,,
2021,Pre-primary Level,36,2.6198546811429253,2.1111751426945213,3.1285342195913293,0.0,1.0,5.217361685778461,0.0,10.0,1.0,-4.0,2.0
2021,Primary Level,359,2.263962114825273,2.110136543864428,2.4177876857861182,0.0,0.0,5.0,0.0,10.0,0.0,-2.0,0.0
2021,Lower Secondary Level,819,1.6305502832446779,1.5452237531625463,1.7158768133268094,0.0,0.0,2.545899658213843,0.0,6.364749145534607,0.0,-1.0,0.0
2021,Upper Secondary Level,4303,1.384036989771202,1.3492464721583641,1.4188275073840397,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2021,Post-secondary Non-tertiary Level,1238,1.3751007463106752,1.312161355708618,1.4380401369127325,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2021,First Stage of Tertiary Education,674,0.9913578046736611,0.9203503851474106,1.0623652241999115,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
2021,Second Stage of Tertiary Education,4041,1.2386558564680257,1.2042985830342645,1.2730131299017868,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
