year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2010,Staedtischer Raum,maennlich,,,,,,,,,,,,
2010,Staedtischer Raum,weiblich,,,,,,,,,,,,
2010,Laendlicher Raum,maennlich,,,,,,,,,,,,
2010,Laendlicher Raum,weiblich,,,,,,,,,,,,
2011,Staedtischer Raum,maennlich,,,,,,,,,,,,
2011,Staedtischer Raum,weiblich,,,,,,,,,,,,
2011,Laendlicher Raum,maennlich,,,,,,,,,,,,
2011,Laendlicher Raum,weiblich,,,,,,,,,,,,
2012,Staedtischer Raum,maennlich,,,,,,,,,,,,
2012,Staedtischer Raum,weiblich,,,,,,,,,,,,
2012,Laendlicher Raum,maennlich,,,,,,,,,,,,
2012,Laendlicher Raum,weiblich,,,,,,,,,,,,
2013,Staedtischer Raum,maennlich,3381,1.7085115021558455,1.6684714317825229,1.748551572529168,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2013,Staedtischer Raum,weiblich,3444,1.7778940160446641,1.736792442243575,1.8189955898457533,0.0,0.0,3.0,0.0,7.5,0.0,-1.0,0.0
2013,Laendlicher Raum,maennlich,1862,1.8684381411110358,1.8136831663949664,1.9231931158271052,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0249999999999995
2013,Laendlicher Raum,weiblich,1930,1.813617117760988,1.75953736805224,1.8676968674697363,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0
2014,Staedtischer Raum,maennlich,,,,,,,,,,,,
2014,Staedtischer Raum,weiblich,,,,,,,,,,,,
2014,Laendlicher Raum,maennlich,,,,,,,,,,,,
2014,Laendlicher Raum,weiblich,,,,,,,,,,,,
2015,Staedtischer Raum,maennlich,5253,1.9308377412513889,1.8978719693658275,1.9638035131369502,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,Staedtischer Raum,weiblich,5375,2.0925537388418847,2.0577978261348004,2.127309651548969,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,Laendlicher Raum,maennlich,2782,1.9809311691254903,1.9360387355926356,2.025823602658345,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,Laendlicher Raum,weiblich,2830,1.987371307833628,1.9406922103221005,2.0340504053451554,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2016,Staedtischer Raum,maennlich,,,,,,,,,,,,
2016,Staedtischer Raum,weiblich,,,,,,,,,,,,
2016,Laendlicher Raum,maennlich,,,,,,,,,,,,
2016,Laendlicher Raum,weiblich,,,,,,,,,,,,
2017,Staedtischer Raum,maennlich,,,,,,,,,,,,
2017,Staedtischer Raum,weiblich,,,,,,,,,,,,
2017,Laendlicher Raum,maennlich,,,,,,,,,,,,
2017,Laendlicher Raum,weiblich,,,,,,,,,,,,
2018,Staedtischer Raum,maennlich,5077,1.2953571453783794,1.2657417568238551,1.3249725339329037,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,Staedtischer Raum,weiblich,5406,1.3074397387693817,1.2780526283776021,1.3368268491611612,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,Laendlicher Raum,maennlich,2716,1.2561338291706283,1.218011957748217,1.2942557005930397,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2018,Laendlicher Raum,weiblich,2863,1.3166236564258964,1.2777338723706584,1.3555134404811344,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2019,Staedtischer Raum,maennlich,,,,,,,,,,,,
2019,Staedtischer Raum,weiblich,,,,,,,,,,,,
2019,Laendlicher Raum,maennlich,,,,,,,,,,,,
2019,Laendlicher Raum,weiblich,,,,,,,,,,,,
2020,Staedtischer Raum,maennlich,,,,,,,,,,,,
2020,Staedtischer Raum,weiblich,,,,,,,,,,,,
2020,Laendlicher Raum,maennlich,,,,,,,,,,,,
2020,Laendlicher Raum,weiblich,,,,,,,,,,,,
2021,Staedtischer Raum,maennlich,4219,1.4084864085262494,1.3744850254757348,1.442487791576764,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
2021,Staedtischer Raum,weiblich,3875,1.3109709938243355,1.2727129082825794,1.3492290793660915,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
2021,Laendlicher Raum,maennlich,1951,1.5038991090145744,1.4528083452332194,1.5549898727959293,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2021,Laendlicher Raum,weiblich,1883,1.198128902103896,1.1504244433924222,1.24583336081537,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
