year,migback,pgisced97,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,No migration background,Second Stage of Tertiary Education,Seldom,0.39488,262,634,0.35680,0.43296
1985,No migration background,Second Stage of Tertiary Education,Never,0.34683,197,634,0.30975,0.38391
1985,Direct migration background,No answer / don't know,Never,0.75095,48,48,0.62731,0.87459
1985,Direct migration background,Primary Level,At least once per month,0.06540,44,725,0.04739,0.08341
1985,Direct migration background,Primary Level,Seldom,0.16616,119,725,0.13904,0.19327
1985,Direct migration background,Primary Level,Never,0.75259,562,725,0.72116,0.78402
1985,Direct migration background,Lower Secondary Level,At least once per week,0.08183,84,901,0.06392,0.09974
1985,Direct migration background,Lower Secondary Level,At least once per month,0.11126,101,901,0.09071,0.13180
1985,Direct migration background,Lower Secondary Level,Seldom,0.21245,214,901,0.18573,0.23918
1985,Direct migration background,Lower Secondary Level,Never,0.59446,502,901,0.56238,0.62654
1985,Direct migration background,Upper Secondary Level,At least once per week,0.08909,102,895,0.07042,0.10777
1985,Direct migration background,Upper Secondary Level,At least once per month,0.13824,132,895,0.11562,0.16087
1985,Direct migration background,Upper Secondary Level,Seldom,0.33308,270,895,0.30218,0.36397
1985,Direct migration background,Upper Secondary Level,Never,0.43959,391,895,0.40705,0.47212
1985,Direct migration background,Post-secondary Non-tertiary Level,Never,0.33428,41,41,0.18808,0.48047
1985,Direct migration background,Second Stage of Tertiary Education,Seldom,0.47196,55,89,0.36766,0.57626
1985,Direct migration background,Second Stage of Tertiary Education,Never,0.37263,34,89,0.27161,0.47366
1986,No migration background,Pre-primary Level,At least once per week,0.31877,49,138,0.24074,0.39680
1986,No migration background,Pre-primary Level,At least once per month,0.39065,55,138,0.30895,0.47235
1986,No migration background,Pre-primary Level,Seldom,0.23762,34,138,0.16635,0.30889
1986,No migration background,Primary Level,Never,0.47660,39,39,0.31780,0.63540
1986,No migration background,Lower Secondary Level,At least once per week,0.09053,197,1907,0.07765,0.10341
1986,No migration background,Lower Secondary Level,At least once per month,0.11020,235,1907,0.09614,0.12426
1986,No migration background,Lower Secondary Level,Seldom,0.21623,471,1907,0.19775,0.23472
1986,No migration background,Lower Secondary Level,Never,0.58304,1004,1907,0.56090,0.60517
1986,No migration background,Upper Secondary Level,At least once per week,0.08642,361,4034,0.07775,0.09509
1986,No migration background,Upper Secondary Level,At least once per month,0.13835,590,4034,0.12770,0.14901
1986,No migration background,Upper Secondary Level,Seldom,0.34055,1467,4034,0.32593,0.35518
1986,No migration background,Upper Secondary Level,Never,0.43467,1616,4034,0.41937,0.44997
1986,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.19494,38,156,0.13257,0.25730
1986,No migration background,Post-secondary Non-tertiary Level,Seldom,0.36818,64,156,0.29225,0.44411
1986,No migration background,Post-secondary Non-tertiary Level,Never,0.34647,54,156,0.27156,0.42139
1986,No migration background,First Stage of Tertiary Education,At least once per month,0.15099,75,490,0.11926,0.18273
1986,No migration background,First Stage of Tertiary Education,Seldom,0.36651,212,490,0.32380,0.40922
1986,No migration background,First Stage of Tertiary Education,Never,0.43294,203,490,0.38903,0.47686
1986,No migration background,Second Stage of Tertiary Education,At least once per week,0.07667,50,630,0.05587,0.09746
1986,No migration background,Second Stage of Tertiary Education,At least once per month,0.17349,118,630,0.14390,0.20309
1986,No migration background,Second Stage of Tertiary Education,Seldom,0.39580,264,630,0.35758,0.43402
1986,No migration background,Second Stage of Tertiary Education,Never,0.35404,198,630,0.31666,0.39141
1986,Direct migration background,No answer / don't know,Never,0.60509,34,34,0.43831,0.77188
1986,Direct migration background,Primary Level,At least once per month,0.05832,40,659,0.04042,0.07623
1986,Direct migration background,Primary Level,Seldom,0.17263,115,659,0.14375,0.20150
1986,Direct migration background,Primary Level,Never,0.73870,504,659,0.70513,0.77227
1986,Direct migration background,Lower Secondary Level,At least once per week,0.06122,76,912,0.04565,0.07679
1986,Direct migration background,Lower Secondary Level,At least once per month,0.09334,101,912,0.07445,0.11223
1986,Direct migration background,Lower Secondary Level,Seldom,0.23125,222,912,0.20387,0.25863
1986,Direct migration background,Lower Secondary Level,Never,0.61419,513,912,0.58258,0.64580
1986,Direct migration background,Upper Secondary Level,At least once per week,0.06770,77,868,0.05098,0.08443
1986,Direct migration background,Upper Secondary Level,At least once per month,0.13914,138,868,0.11611,0.16218
1986,Direct migration background,Upper Secondary Level,Seldom,0.31328,252,868,0.28241,0.34416
1986,Direct migration background,Upper Secondary Level,Never,0.47987,401,868,0.44662,0.51313
1986,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.42443,36,81,0.31612,0.53273
1986,Direct migration background,Post-secondary Non-tertiary Level,Never,0.38132,45,81,0.27489,0.48776
1986,Direct migration background,Second Stage of Tertiary Education,Seldom,0.44993,46,78,0.33881,0.56105
1986,Direct migration background,Second Stage of Tertiary Education,Never,0.34626,32,78,0.23999,0.45254
1988,No migration background,Pre-primary Level,At least once per week,0.39420,50,100,0.29794,0.49047
1988,No migration background,Pre-primary Level,At least once per month,0.39854,50,100,0.30209,0.49498
1988,No migration background,Lower Secondary Level,At least once per week,0.08065,179,1712,0.06775,0.09355
1988,No migration background,Lower Secondary Level,At least once per month,0.10835,223,1712,0.09362,0.12308
1988,No migration background,Lower Secondary Level,Seldom,0.20893,399,1712,0.18966,0.22819
1988,No migration background,Lower Secondary Level,Never,0.60208,911,1712,0.57888,0.62527
1988,No migration background,Upper Secondary Level,At least once per week,0.07846,297,3787,0.06990,0.08703
1988,No migration background,Upper Secondary Level,At least once per month,0.14898,598,3787,0.13764,0.16032
1988,No migration background,Upper Secondary Level,Seldom,0.35497,1421,3787,0.33973,0.37022
1988,No migration background,Upper Secondary Level,Never,0.41758,1471,3787,0.40187,0.43329
1988,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.25263,42,151,0.18309,0.32217
1988,No migration background,Post-secondary Non-tertiary Level,Seldom,0.33764,61,151,0.26195,0.41332
1988,No migration background,Post-secondary Non-tertiary Level,Never,0.29424,48,151,0.22131,0.36716
1988,No migration background,First Stage of Tertiary Education,At least once per month,0.13692,65,449,0.10509,0.16875
1988,No migration background,First Stage of Tertiary Education,Seldom,0.41098,214,449,0.36542,0.45654
1988,No migration background,First Stage of Tertiary Education,Never,0.40527,170,449,0.35981,0.45073
1988,No migration background,Second Stage of Tertiary Education,At least once per week,0.07109,46,610,0.05068,0.09149
1988,No migration background,Second Stage of Tertiary Education,At least once per month,0.20696,125,610,0.17478,0.23913
1988,No migration background,Second Stage of Tertiary Education,Seldom,0.40006,258,610,0.36115,0.43897
1988,No migration background,Second Stage of Tertiary Education,Never,0.32189,181,610,0.28479,0.35900
1988,Direct migration background,No answer / don't know,Never,0.56908,42,42,0.41750,0.72067
1988,Direct migration background,Primary Level,At least once per month,0.06757,34,598,0.04744,0.08771
1988,Direct migration background,Primary Level,Seldom,0.16043,90,598,0.13099,0.18987
1988,Direct migration background,Primary Level,Never,0.74887,474,598,0.71409,0.78366
1988,Direct migration background,Lower Secondary Level,At least once per week,0.06521,75,902,0.04909,0.08133
1988,Direct migration background,Lower Secondary Level,At least once per month,0.09211,107,902,0.07323,0.11099
1988,Direct migration background,Lower Secondary Level,Seldom,0.22741,213,902,0.20004,0.25478
1988,Direct migration background,Lower Secondary Level,Never,0.61527,507,902,0.58350,0.64704
1988,Direct migration background,Upper Secondary Level,At least once per week,0.06281,64,820,0.04619,0.07942
1988,Direct migration background,Upper Secondary Level,At least once per month,0.14591,133,820,0.12173,0.17009
1988,Direct migration background,Upper Secondary Level,Seldom,0.29919,214,820,0.26783,0.33055
1988,Direct migration background,Upper Secondary Level,Never,0.49209,409,820,0.45785,0.52633
1988,Direct migration background,Post-secondary Non-tertiary Level,Never,0.53016,54,54,0.39579,0.66453
1988,Direct migration background,Second Stage of Tertiary Education,Seldom,0.49719,35,67,0.37657,0.61782
1988,Direct migration background,Second Stage of Tertiary Education,Never,0.35593,32,67,0.24042,0.47144
1990,No migration background,No answer / don't know,Seldom,0.41473,31,31,0.23842,0.59103
1990,No migration background,Pre-primary Level,At least once per week,0.33630,50,109,0.24720,0.42541
1990,No migration background,Pre-primary Level,At least once per month,0.47563,59,109,0.38145,0.56982
1990,No migration background,Primary Level,Never,0.51795,42,42,0.36499,0.67090
1990,No migration background,Lower Secondary Level,At least once per week,0.07295,210,1980,0.06149,0.08440
1990,No migration background,Lower Secondary Level,At least once per month,0.09448,214,1980,0.08160,0.10737
1990,No migration background,Lower Secondary Level,Seldom,0.19087,414,1980,0.17356,0.20818
1990,No migration background,Lower Secondary Level,Never,0.64170,1142,1980,0.62058,0.66283
1990,No migration background,Upper Secondary Level,At least once per week,0.05330,374,6061,0.04765,0.05896
1990,No migration background,Upper Secondary Level,At least once per month,0.13382,831,6061,0.12525,0.14239
1990,No migration background,Upper Secondary Level,Seldom,0.37197,2510,6061,0.35980,0.38414
1990,No migration background,Upper Secondary Level,Never,0.44091,2346,6061,0.42841,0.45341
1990,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.11508,34,268,0.07681,0.15336
1990,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.24719,62,268,0.19545,0.29894
1990,No migration background,Post-secondary Non-tertiary Level,Seldom,0.41610,120,268,0.35698,0.47523
1990,No migration background,Post-secondary Non-tertiary Level,Never,0.22162,52,268,0.17180,0.27144
1990,No migration background,First Stage of Tertiary Education,At least once per month,0.11554,82,682,0.09153,0.13955
1990,No migration background,First Stage of Tertiary Education,Seldom,0.41449,330,682,0.37749,0.45149
1990,No migration background,First Stage of Tertiary Education,Never,0.44890,270,682,0.41154,0.48626
1990,No migration background,Second Stage of Tertiary Education,At least once per week,0.03223,51,1551,0.02344,0.04102
1990,No migration background,Second Stage of Tertiary Education,At least once per month,0.17250,254,1551,0.15370,0.19131
1990,No migration background,Second Stage of Tertiary Education,Seldom,0.52027,901,1551,0.49540,0.54514
1990,No migration background,Second Stage of Tertiary Education,Never,0.27499,345,1551,0.25276,0.29722
1990,Direct migration background,No answer / don't know,Never,0.52997,47,47,0.38574,0.67421
1990,Direct migration background,Primary Level,Seldom,0.11672,60,518,0.08904,0.14439
1990,Direct migration background,Primary Level,Never,0.80527,458,518,0.77113,0.83940
1990,Direct migration background,Lower Secondary Level,At least once per week,0.03907,41,862,0.02613,0.05202
1990,Direct migration background,Lower Secondary Level,At least once per month,0.10114,98,862,0.08100,0.12128
1990,Direct migration background,Lower Secondary Level,Seldom,0.20561,160,862,0.17861,0.23260
1990,Direct migration background,Lower Secondary Level,Never,0.65418,563,862,0.62241,0.68595
1990,Direct migration background,Upper Secondary Level,At least once per week,0.04683,42,865,0.03274,0.06091
1990,Direct migration background,Upper Secondary Level,At least once per month,0.10196,115,865,0.08179,0.12214
1990,Direct migration background,Upper Secondary Level,Seldom,0.28342,219,865,0.25337,0.31347
1990,Direct migration background,Upper Secondary Level,Never,0.56779,489,865,0.53476,0.60082
1990,Direct migration background,Post-secondary Non-tertiary Level,Never,0.46908,54,54,0.33472,0.60344
1990,Direct migration background,Second Stage of Tertiary Education,Seldom,0.39769,54,105,0.30363,0.49176
1990,Direct migration background,Second Stage of Tertiary Education,Never,0.44953,51,105,0.35392,0.54513
1990,Indirect migration background,Lower Secondary Level,At least once per month,0.35779,47,47,0.21927,0.49632
1990,Indirect migration background,Upper Secondary Level,At least once per month,0.26288,32,32,0.10792,0.41784
1992,No migration background,No answer / don't know,At least once per month,0.32997,33,69,0.21821,0.44173
1992,No migration background,No answer / don't know,Seldom,0.39242,36,69,0.27636,0.50848
1992,No migration background,Pre-primary Level,At least once per week,0.39553,50,91,0.29450,0.49655
1992,No migration background,Pre-primary Level,At least once per month,0.33612,41,91,0.23853,0.43372
1992,No migration background,Primary Level,Never,0.52170,41,41,0.36690,0.67651
1992,No migration background,Lower Secondary Level,At least once per week,0.07748,196,1770,0.06502,0.08994
1992,No migration background,Lower Secondary Level,At least once per month,0.09838,206,1770,0.08450,0.11226
1992,No migration background,Lower Secondary Level,Seldom,0.22187,426,1770,0.20251,0.24123
1992,No migration background,Lower Secondary Level,Never,0.60227,942,1770,0.57946,0.62508
1992,No migration background,Upper Secondary Level,At least once per week,0.07475,419,5674,0.06791,0.08159
1992,No migration background,Upper Secondary Level,At least once per month,0.13372,767,5674,0.12486,0.14258
1992,No migration background,Upper Secondary Level,Seldom,0.39244,2377,5674,0.37974,0.40515
1992,No migration background,Upper Secondary Level,Never,0.39909,2111,5674,0.38634,0.41183
1992,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.14554,41,275,0.10378,0.18729
1992,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.27707,70,275,0.22407,0.33006
1992,No migration background,Post-secondary Non-tertiary Level,Seldom,0.38024,115,275,0.32275,0.43772
1992,No migration background,Post-secondary Non-tertiary Level,Never,0.19716,49,275,0.15005,0.24427
1992,No migration background,First Stage of Tertiary Education,At least once per month,0.14673,99,661,0.11973,0.17372
1992,No migration background,First Stage of Tertiary Education,Seldom,0.41191,323,661,0.37436,0.44946
1992,No migration background,First Stage of Tertiary Education,Never,0.39616,239,661,0.35885,0.43347
1992,No migration background,Second Stage of Tertiary Education,At least once per week,0.04577,61,1513,0.03523,0.05630
1992,No migration background,Second Stage of Tertiary Education,At least once per month,0.17669,228,1513,0.15747,0.19592
1992,No migration background,Second Stage of Tertiary Education,Seldom,0.47130,802,1513,0.44614,0.49646
1992,No migration background,Second Stage of Tertiary Education,Never,0.30624,422,1513,0.28301,0.32947
1992,Direct migration background,No answer / don't know,Never,0.49716,37,37,0.33383,0.66049
1992,Direct migration background,Primary Level,Seldom,0.18560,94,480,0.15079,0.22042
1992,Direct migration background,Primary Level,Never,0.74578,386,480,0.70678,0.78477
1992,Direct migration background,Lower Secondary Level,At least once per week,0.06181,51,811,0.04522,0.07839
1992,Direct migration background,Lower Secondary Level,At least once per month,0.09229,81,811,0.07235,0.11222
1992,Direct migration background,Lower Secondary Level,Seldom,0.27343,213,811,0.24273,0.30412
1992,Direct migration background,Lower Secondary Level,Never,0.57248,466,811,0.53841,0.60655
1992,Direct migration background,Upper Secondary Level,At least once per week,0.06531,65,833,0.04852,0.08210
1992,Direct migration background,Upper Secondary Level,At least once per month,0.10046,111,833,0.08004,0.12089
1992,Direct migration background,Upper Secondary Level,Seldom,0.36157,269,833,0.32892,0.39422
1992,Direct migration background,Upper Secondary Level,Never,0.47265,388,833,0.43873,0.50658
1992,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.36365,38,80,0.25757,0.46973
1992,Direct migration background,Post-secondary Non-tertiary Level,Never,0.43997,42,80,0.33051,0.54943
1992,Direct migration background,Second Stage of Tertiary Education,Seldom,0.52062,67,113,0.42810,0.61315
1992,Direct migration background,Second Stage of Tertiary Education,Never,0.32452,46,113,0.23781,0.41124
1992,Indirect migration background,Lower Secondary Level,At least once per week,0.26828,42,140,0.19462,0.34194
1992,Indirect migration background,Lower Secondary Level,At least once per month,0.25515,54,140,0.18268,0.32762
1992,Indirect migration background,Lower Secondary Level,Seldom,0.30235,44,140,0.22600,0.37870
1992,Indirect migration background,Upper Secondary Level,At least once per week,0.26903,36,105,0.18380,0.35426
1992,Indirect migration background,Upper Secondary Level,At least once per month,0.27694,36,105,0.19094,0.36295
1992,Indirect migration background,Upper Secondary Level,Seldom,0.28390,33,105,0.19724,0.37056
1994,No migration background,No answer / don't know,Seldom,0.35972,35,35,0.19840,0.52104
1994,No migration background,Pre-primary Level,At least once per week,0.45600,71,163,0.37930,0.53270
1994,No migration background,Pre-primary Level,At least once per month,0.33202,54,163,0.25950,0.40454
1994,No migration background,Pre-primary Level,Seldom,0.20909,38,163,0.14646,0.27171
1994,No migration background,Primary Level,Never,0.48760,33,33,0.31441,0.66079
1994,No migration background,Lower Secondary Level,At least once per week,0.08450,174,1571,0.07074,0.09826
1994,No migration background,Lower Secondary Level,At least once per month,0.08392,161,1571,0.07020,0.09763
1994,No migration background,Lower Secondary Level,Seldom,0.21835,375,1571,0.19791,0.23878
1994,No migration background,Lower Secondary Level,Never,0.61323,861,1571,0.58914,0.63733
1994,No migration background,Upper Secondary Level,At least once per week,0.07589,429,5543,0.06891,0.08286
1994,No migration background,Upper Secondary Level,At least once per month,0.13658,793,5543,0.12753,0.14562
1994,No migration background,Upper Secondary Level,Seldom,0.40631,2344,5543,0.39338,0.41924
1994,No migration background,Upper Secondary Level,Never,0.38123,1977,5543,0.36844,0.39401
1994,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.12703,38,290,0.08864,0.16543
1994,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.30253,82,290,0.24957,0.35549
1994,No migration background,Post-secondary Non-tertiary Level,Seldom,0.41073,127,290,0.35401,0.46745
1994,No migration background,Post-secondary Non-tertiary Level,Never,0.15971,43,290,0.11747,0.20194
1994,No migration background,First Stage of Tertiary Education,At least once per week,0.05721,37,677,0.03970,0.07472
1994,No migration background,First Stage of Tertiary Education,At least once per month,0.13034,100,677,0.10496,0.15572
1994,No migration background,First Stage of Tertiary Education,Seldom,0.47282,333,677,0.43518,0.51045
1994,No migration background,First Stage of Tertiary Education,Never,0.33963,207,677,0.30393,0.37534
1994,No migration background,Second Stage of Tertiary Education,At least once per week,0.04323,58,1513,0.03298,0.05348
1994,No migration background,Second Stage of Tertiary Education,At least once per month,0.18512,248,1513,0.16554,0.20469
1994,No migration background,Second Stage of Tertiary Education,Seldom,0.49202,811,1513,0.46682,0.51722
1994,No migration background,Second Stage of Tertiary Education,Never,0.27964,396,1513,0.25702,0.30227
1994,Direct migration background,No answer / don't know,Never,0.44575,39,39,0.28771,0.60379
1994,Direct migration background,Primary Level,Seldom,0.18765,90,440,0.15112,0.22417
1994,Direct migration background,Primary Level,Never,0.74754,350,440,0.70690,0.78818
1994,Direct migration background,Lower Secondary Level,At least once per week,0.05388,40,700,0.03714,0.07062
1994,Direct migration background,Lower Secondary Level,At least once per month,0.07739,61,700,0.05758,0.09720
1994,Direct migration background,Lower Secondary Level,Seldom,0.25070,175,700,0.21857,0.28283
1994,Direct migration background,Lower Secondary Level,Never,0.61803,424,700,0.58202,0.65405
1994,Direct migration background,Upper Secondary Level,At least once per week,0.06747,61,809,0.05018,0.08477
1994,Direct migration background,Upper Secondary Level,At least once per month,0.10373,96,809,0.08271,0.12476
1994,Direct migration background,Upper Secondary Level,Seldom,0.35237,283,809,0.31943,0.38531
1994,Direct migration background,Upper Secondary Level,Never,0.47643,369,809,0.44199,0.51087
1994,Direct migration background,Post-secondary Non-tertiary Level,Never,0.48594,40,40,0.32907,0.64280
1994,Direct migration background,First Stage of Tertiary Education,Seldom,0.65080,33,33,0.48563,0.81597
1994,Direct migration background,Second Stage of Tertiary Education,Seldom,0.51200,66,104,0.41546,0.60853
1994,Direct migration background,Second Stage of Tertiary Education,Never,0.30662,38,104,0.21757,0.39566
1994,Indirect migration background,Lower Secondary Level,At least once per week,0.32178,61,163,0.24984,0.39372
1994,Indirect migration background,Lower Secondary Level,At least once per month,0.34194,53,163,0.26889,0.41499
1994,Indirect migration background,Lower Secondary Level,Seldom,0.26087,49,163,0.19325,0.32849
1994,Indirect migration background,Upper Secondary Level,At least once per week,0.24110,47,142,0.17050,0.31171
1994,Indirect migration background,Upper Secondary Level,At least once per month,0.28012,51,142,0.20600,0.35425
1994,Indirect migration background,Upper Secondary Level,Seldom,0.35924,44,142,0.28005,0.43843
1995,No migration background,No answer / don't know,Seldom,0.30400,32,32,0.14207,0.46592
1995,No migration background,Pre-primary Level,At least once per week,0.47567,87,190,0.40447,0.54687
1995,No migration background,Pre-primary Level,At least once per month,0.35657,68,190,0.28828,0.42486
1995,No migration background,Pre-primary Level,Seldom,0.14049,35,190,0.09095,0.19003
1995,No migration background,Primary Level,Never,0.57094,32,32,0.39671,0.74517
1995,No migration background,Lower Secondary Level,At least once per week,0.07716,167,1538,0.06382,0.09050
1995,No migration background,Lower Secondary Level,At least once per month,0.08026,174,1538,0.06668,0.09385
1995,No migration background,Lower Secondary Level,Seldom,0.19822,335,1538,0.17829,0.21815
1995,No migration background,Lower Secondary Level,Never,0.64436,862,1538,0.62042,0.66829
1995,No migration background,Upper Secondary Level,At least once per week,0.05088,303,5527,0.04509,0.05668
1995,No migration background,Upper Secondary Level,At least once per month,0.12924,778,5527,0.12039,0.13808
1995,No migration background,Upper Secondary Level,Seldom,0.37475,2236,5527,0.36199,0.38751
1995,No migration background,Upper Secondary Level,Never,0.44513,2210,5527,0.43202,0.45823
1995,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.35041,99,286,0.29502,0.40581
1995,No migration background,Post-secondary Non-tertiary Level,Seldom,0.43150,140,286,0.37399,0.48900
1995,No migration background,Post-secondary Non-tertiary Level,Never,0.16443,47,286,0.12140,0.20747
1995,No migration background,First Stage of Tertiary Education,At least once per month,0.14817,105,666,0.12117,0.17517
1995,No migration background,First Stage of Tertiary Education,Seldom,0.34331,285,666,0.30722,0.37940
1995,No migration background,First Stage of Tertiary Education,Never,0.48271,276,666,0.44473,0.52069
1995,No migration background,Second Stage of Tertiary Education,At least once per week,0.02934,41,1546,0.02093,0.03776
1995,No migration background,Second Stage of Tertiary Education,At least once per month,0.16108,236,1546,0.14275,0.17941
1995,No migration background,Second Stage of Tertiary Education,Seldom,0.47186,790,1546,0.44697,0.49675
1995,No migration background,Second Stage of Tertiary Education,Never,0.33772,479,1546,0.31414,0.36130
1995,Direct migration background,No answer / don't know,Never,0.53760,66,66,0.41639,0.65881
1995,Direct migration background,Primary Level,Seldom,0.11431,54,437,0.08444,0.14418
1995,Direct migration background,Primary Level,Never,0.83182,383,437,0.79672,0.86693
1995,Direct migration background,Lower Secondary Level,At least once per month,0.07481,62,751,0.05598,0.09364
1995,Direct migration background,Lower Secondary Level,Seldom,0.22573,172,751,0.19581,0.25565
1995,Direct migration background,Lower Secondary Level,Never,0.66554,517,751,0.63178,0.69931
1995,Direct migration background,Upper Secondary Level,At least once per week,0.04187,51,984,0.02935,0.05439
1995,Direct migration background,Upper Secondary Level,At least once per month,0.10517,117,984,0.08600,0.12435
1995,Direct migration background,Upper Secondary Level,Seldom,0.29266,294,984,0.26421,0.32110
1995,Direct migration background,Upper Secondary Level,Never,0.56030,522,984,0.52927,0.59133
1995,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.27313,40,130,0.19624,0.35002
1995,Direct migration background,Post-secondary Non-tertiary Level,Never,0.55368,90,130,0.46790,0.63947
1995,Direct migration background,Second Stage of Tertiary Education,Seldom,0.40631,80,158,0.32949,0.48314
1995,Direct migration background,Second Stage of Tertiary Education,Never,0.39849,78,158,0.32191,0.47507
1995,Indirect migration background,Lower Secondary Level,At least once per week,0.30898,55,138,0.23161,0.38636
1995,Indirect migration background,Lower Secondary Level,At least once per month,0.29525,45,138,0.21886,0.37163
1995,Indirect migration background,Lower Secondary Level,Seldom,0.28759,38,138,0.21179,0.36338
1995,Indirect migration background,Upper Secondary Level,At least once per week,0.23118,53,156,0.16481,0.29755
1995,Indirect migration background,Upper Secondary Level,At least once per month,0.38109,64,156,0.30463,0.45754
1995,Indirect migration background,Upper Secondary Level,Seldom,0.17115,39,156,0.11186,0.23045
1996,No migration background,No answer / don't know,Seldom,0.33284,39,39,0.18301,0.48267
1996,No migration background,Pre-primary Level,At least once per week,0.44944,90,209,0.38184,0.51705
1996,No migration background,Pre-primary Level,At least once per month,0.40255,87,209,0.33590,0.46920
1996,No migration background,Pre-primary Level,Seldom,0.13790,32,209,0.09104,0.18476
1996,No migration background,Lower Secondary Level,At least once per week,0.08032,172,1477,0.06645,0.09419
1996,No migration background,Lower Secondary Level,At least once per month,0.10263,190,1477,0.08715,0.11811
1996,No migration background,Lower Secondary Level,Seldom,0.25711,408,1477,0.23482,0.27941
1996,No migration background,Lower Secondary Level,Never,0.55994,707,1477,0.53461,0.58526
1996,No migration background,Upper Secondary Level,At least once per week,0.08240,443,5456,0.07510,0.08970
1996,No migration background,Upper Secondary Level,At least once per month,0.16381,969,5456,0.15398,0.17363
1996,No migration background,Upper Secondary Level,Seldom,0.40968,2394,5456,0.39663,0.42273
1996,No migration background,Upper Secondary Level,Never,0.34411,1650,5456,0.33150,0.35672
1996,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.11903,37,319,0.08344,0.15463
1996,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.35887,109,319,0.30615,0.41159
1996,No migration background,Post-secondary Non-tertiary Level,Seldom,0.36087,130,319,0.30808,0.41365
1996,No migration background,Post-secondary Non-tertiary Level,Never,0.16123,43,319,0.12081,0.20165
1996,No migration background,First Stage of Tertiary Education,At least once per week,0.05570,36,682,0.03847,0.07292
1996,No migration background,First Stage of Tertiary Education,At least once per month,0.18488,135,682,0.15572,0.21404
1996,No migration background,First Stage of Tertiary Education,Seldom,0.46447,341,682,0.42701,0.50193
1996,No migration background,First Stage of Tertiary Education,Never,0.29496,170,682,0.26071,0.32921
1996,No migration background,Second Stage of Tertiary Education,At least once per week,0.04788,72,1557,0.03727,0.05849
1996,No migration background,Second Stage of Tertiary Education,At least once per month,0.20749,316,1557,0.18734,0.22763
1996,No migration background,Second Stage of Tertiary Education,Seldom,0.50629,841,1557,0.48145,0.53114
1996,No migration background,Second Stage of Tertiary Education,Never,0.23834,328,1557,0.21717,0.25951
1996,Direct migration background,No answer / don't know,Seldom,0.49726,39,75,0.38334,0.61118
1996,Direct migration background,No answer / don't know,Never,0.26839,36,75,0.16743,0.36935
1996,Direct migration background,Primary Level,Seldom,0.19922,86,396,0.15983,0.23861
1996,Direct migration background,Primary Level,Never,0.72093,310,396,0.67670,0.76517
1996,Direct migration background,Lower Secondary Level,At least once per month,0.08342,60,694,0.06283,0.10401
1996,Direct migration background,Lower Secondary Level,Seldom,0.27494,206,694,0.24170,0.30818
