"pli0091_h","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"Nie","1986","66 +","Laendlicher Raum","244","0.91825133263964","0.885138880677124","0.951363784602155"
"Taeglich","1987","17-34","Staedtischer Raum","","","",""
"Taeglich","1987","17-34","Laendlicher Raum","","","",""
"Taeglich","1987","35-65","Staedtischer Raum","","","",""
"Taeglich","1987","35-65","Laendlicher Raum","","","",""
"Taeglich","1987","66 +","Staedtischer Raum","","","",""
"Taeglich","1987","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","1987","17-34","Staedtischer Raum","","","",""
"Min 1x pro Woche","1987","17-34","Laendlicher Raum","","","",""
"Min 1x pro Woche","1987","35-65","Staedtischer Raum","","","",""
"Min 1x pro Woche","1987","35-65","Laendlicher Raum","","","",""
"Min 1x pro Woche","1987","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","1987","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","1987","17-34","Staedtischer Raum","","","",""
"Min 1x pro Monat","1987","17-34","Laendlicher Raum","","","",""
"Min 1x pro Monat","1987","35-65","Staedtischer Raum","","","",""
"Min 1x pro Monat","1987","35-65","Laendlicher Raum","","","",""
"Min 1x pro Monat","1987","66 +","Staedtischer Raum","","","",""
"Min 1x pro Monat","1987","66 +","Laendlicher Raum","","","",""
"Seltener","1987","17-34","Staedtischer Raum","","","",""
"Seltener","1987","17-34","Laendlicher Raum","","","",""
"Seltener","1987","35-65","Staedtischer Raum","","","",""
"Seltener","1987","35-65","Laendlicher Raum","","","",""
"Seltener","1987","66 +","Staedtischer Raum","","","",""
"Seltener","1987","66 +","Laendlicher Raum","","","",""
"Nie","1987","17-34","Staedtischer Raum","","","",""
"Nie","1987","17-34","Laendlicher Raum","","","",""
"Nie","1987","35-65","Staedtischer Raum","","","",""
"Nie","1987","35-65","Laendlicher Raum","","","",""
"Nie","1987","66 +","Staedtischer Raum","","","",""
"Nie","1987","66 +","Laendlicher Raum","","","",""
"Taeglich","1988","17-34","Staedtischer Raum","","","",""
"Taeglich","1988","17-34","Laendlicher Raum","","","",""
"Taeglich","1988","35-65","Staedtischer Raum","","","",""
"Taeglich","1988","35-65","Laendlicher Raum","","","",""
"Taeglich","1988","66 +","Staedtischer Raum","","","",""
"Taeglich","1988","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","1988","17-34","Staedtischer Raum","527","0.176484574127136","0.162972606518422","0.18999654173585"
"Min 1x pro Woche","1988","17-34","Laendlicher Raum","172","0.229881244667342","0.200277418153204","0.259485071181479"
"Min 1x pro Woche","1988","35-65","Staedtischer Raum","119","0.0337867909058854","0.028181254410828","0.0393923274009429"
"Min 1x pro Woche","1988","35-65","Laendlicher Raum","34","0.03073943399024","0.0202336874694871","0.0412451805109928"
"Min 1x pro Woche","1988","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","1988","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","1988","17-34","Staedtischer Raum","869","0.308585605512463","0.292214183983195","0.32495702704173"
"Min 1x pro Monat","1988","17-34","Laendlicher Raum","219","0.303232358851466","0.270891690620119","0.335573027082814"
"Min 1x pro Monat","1988","35-65","Staedtischer Raum","325","0.089787315495807","0.0809180804917804","0.0986565504998337"
"Min 1x pro Monat","1988","35-65","Laendlicher Raum","94","0.0910357222134116","0.0735276615908411","0.108543782835982"
"Min 1x pro Monat","1988","66 +","Staedtischer Raum","","","",""
"Min 1x pro Monat","1988","66 +","Laendlicher Raum","","","",""
"Seltener","1988","17-34","Staedtischer Raum","1041","0.373446722187266","0.356302306837787","0.390591137536745"
"Seltener","1988","17-34","Laendlicher Raum","245","0.32071039484737","0.287870539683237","0.353550250011502"
"Seltener","1988","35-65","Staedtischer Raum","1306","0.363879728413411","0.3489533043483","0.378806152478523"
"Seltener","1988","35-65","Laendlicher Raum","394","0.390612262280378","0.360917592184537","0.420306932376218"
"Seltener","1988","66 +","Staedtischer Raum","84","0.107574955409555","0.0856473164839568","0.129502594335152"
"Seltener","1988","66 +","Laendlicher Raum","","","",""
"Nie","1988","17-34","Staedtischer Raum","621","0.141483098173136","0.129130564229085","0.153835632117186"
"Nie","1988","17-34","Laendlicher Raum","140","0.146176001633822","0.121319531859851","0.171032471407794"
"Nie","1988","35-65","Staedtischer Raum","2241","0.512546165184896","0.497038712417546","0.528053617952246"
"Nie","1988","35-65","Laendlicher Raum","515","0.487612581515971","0.457190046973628","0.518035116058313"
"Nie","1988","66 +","Staedtischer Raum","667","0.873345033482175","0.849807852393742","0.896882214570608"
"Nie","1988","66 +","Laendlicher Raum","227","0.895543689439539","0.857856082609075","0.933231296270004"
"Taeglich","1989","17-34","Staedtischer Raum","","","",""
"Taeglich","1989","17-34","Laendlicher Raum","","","",""
"Taeglich","1989","35-65","Staedtischer Raum","","","",""
"Taeglich","1989","35-65","Laendlicher Raum","","","",""
"Taeglich","1989","66 +","Staedtischer Raum","","","",""
"Taeglich","1989","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","1989","17-34","Staedtischer Raum","","","",""
"Min 1x pro Woche","1989","17-34","Laendlicher Raum","","","",""
"Min 1x pro Woche","1989","35-65","Staedtischer Raum","","","",""
"Min 1x pro Woche","1989","35-65","Laendlicher Raum","","","",""
"Min 1x pro Woche","1989","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","1989","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","1989","17-34","Staedtischer Raum","","","",""
"Min 1x pro Monat","1989","17-34","Laendlicher Raum","","","",""
"Min 1x pro Monat","1989","35-65","Staedtischer Raum","","","",""
"Min 1x pro Monat","1989","35-65","Laendlicher Raum","","","",""
"Min 1x pro Monat","1989","66 +","Staedtischer Raum","","","",""
"Min 1x pro Monat","1989","66 +","Laendlicher Raum","","","",""
"Seltener","1989","17-34","Staedtischer Raum","","","",""
"Seltener","1989","17-34","Laendlicher Raum","","","",""
"Seltener","1989","35-65","Staedtischer Raum","","","",""
"Seltener","1989","35-65","Laendlicher Raum","","","",""
"Seltener","1989","66 +","Staedtischer Raum","","","",""
"Seltener","1989","66 +","Laendlicher Raum","","","",""
"Nie","1989","17-34","Staedtischer Raum","","","",""
"Nie","1989","17-34","Laendlicher Raum","","","",""
"Nie","1989","35-65","Staedtischer Raum","","","",""
"Nie","1989","35-65","Laendlicher Raum","","","",""
"Nie","1989","66 +","Staedtischer Raum","","","",""
"Nie","1989","66 +","Laendlicher Raum","","","",""
"Taeglich","1990","17-34","Staedtischer Raum","","","",""
"Taeglich","1990","17-34","Laendlicher Raum","","","",""
"Taeglich","1990","35-65","Staedtischer Raum","","","",""
"Taeglich","1990","35-65","Laendlicher Raum","","","",""
"Taeglich","1990","66 +","Staedtischer Raum","","","",""
"Taeglich","1990","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","1990","17-34","Staedtischer Raum","474","0.136858140312689","0.125357708729434","0.148358571895944"
"Min 1x pro Woche","1990","17-34","Laendlicher Raum","349","0.197687566869402","0.179520129070991","0.215855004667813"
"Min 1x pro Woche","1990","35-65","Staedtischer Raum","52","0.0101699053949366","0.007258456079804","0.0130813547100693"
"Min 1x pro Woche","1990","35-65","Laendlicher Raum","","","",""
"Min 1x pro Woche","1990","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","1990","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","1990","17-34","Staedtischer Raum","972","0.307352457066401","0.291913703834179","0.322791210298623"
"Min 1x pro Monat","1990","17-34","Laendlicher Raum","425","0.254117081535708","0.234256841056955","0.273977322014461"
"Min 1x pro Monat","1990","35-65","Staedtischer Raum","339","0.0792980946654537","0.0714572771253466","0.0871389122055607"
"Min 1x pro Monat","1990","35-65","Laendlicher Raum","164","0.0646949752707931","0.0549105423730387","0.0744794081685475"
"Min 1x pro Monat","1990","66 +","Staedtischer Raum","","","",""
"Min 1x pro Monat","1990","66 +","Laendlicher Raum","","","",""
"Seltener","1990","17-34","Staedtischer Raum","1251","0.397992553031069","0.381613977163356","0.414371128898783"
"Seltener","1990","17-34","Laendlicher Raum","788","0.402062637208037","0.379695677934281","0.424429596481792"
"Seltener","1990","35-65","Staedtischer Raum","1577","0.361023329289706","0.347085967135364","0.374960691444049"
"Seltener","1990","35-65","Laendlicher Raum","1190","0.455375757250812","0.435567001929964","0.47518451257166"
"Seltener","1990","66 +","Staedtischer Raum","66","0.0704619817053613","0.0537697186142049","0.0871542447965177"
"Seltener","1990","66 +","Laendlicher Raum","57","0.0977070704827629","0.0725236779021441","0.122890463063382"
"Nie","1990","17-34","Staedtischer Raum","728","0.156296265857472","0.144145405809965","0.168447125904979"
"Nie","1990","17-34","Laendlicher Raum","281","0.144410475405593","0.128375646848482","0.160445303962704"
"Nie","1990","35-65","Staedtischer Raum","2592","0.549268085913554","0.534829595520458","0.56370657630665"
"Nie","1990","35-65","Laendlicher Raum","1045","0.470152244116501","0.450299590913578","0.490004897319425"
"Nie","1990","66 +","Staedtischer Raum","823","0.915073708065027","0.896891218974069","0.933256197155985"
"Nie","1990","66 +","Laendlicher Raum","471","0.893465901478689","0.867298489531625","0.919633313425753"
"Taeglich","1991","17-34","Staedtischer Raum","","","",""
"Taeglich","1991","17-34","Laendlicher Raum","","","",""
"Taeglich","1991","35-65","Staedtischer Raum","","","",""
"Taeglich","1991","35-65","Laendlicher Raum","","","",""
"Taeglich","1991","66 +","Staedtischer Raum","","","",""
"Taeglich","1991","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","1991","17-34","Staedtischer Raum","","","",""
"Min 1x pro Woche","1991","17-34","Laendlicher Raum","","","",""
"Min 1x pro Woche","1991","35-65","Staedtischer Raum","","","",""
"Min 1x pro Woche","1991","35-65","Laendlicher Raum","","","",""
"Min 1x pro Woche","1991","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","1991","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","1991","17-34","Staedtischer Raum","","","",""
"Min 1x pro Monat","1991","17-34","Laendlicher Raum","","","",""
"Min 1x pro Monat","1991","35-65","Staedtischer Raum","","","",""
"Min 1x pro Monat","1991","35-65","Laendlicher Raum","","","",""
"Min 1x pro Monat","1991","66 +","Staedtischer Raum","","","",""
"Min 1x pro Monat","1991","66 +","Laendlicher Raum","","","",""
"Seltener","1991","17-34","Staedtischer Raum","","","",""
"Seltener","1991","17-34","Laendlicher Raum","","","",""
"Seltener","1991","35-65","Staedtischer Raum","","","",""
"Seltener","1991","35-65","Laendlicher Raum","","","",""
"Seltener","1991","66 +","Staedtischer Raum","","","",""
"Seltener","1991","66 +","Laendlicher Raum","","","",""
"Nie","1991","17-34","Staedtischer Raum","","","",""
"Nie","1991","17-34","Laendlicher Raum","","","",""
"Nie","1991","35-65","Staedtischer Raum","","","",""
"Nie","1991","35-65","Laendlicher Raum","","","",""
"Nie","1991","66 +","Staedtischer Raum","","","",""
"Nie","1991","66 +","Laendlicher Raum","","","",""
"Taeglich","1992","17-34","Staedtischer Raum","","","",""
"Taeglich","1992","17-34","Laendlicher Raum","","","",""
"Taeglich","1992","35-65","Staedtischer Raum","","","",""
"Taeglich","1992","35-65","Laendlicher Raum","","","",""
"Taeglich","1992","66 +","Staedtischer Raum","","","",""
"Taeglich","1992","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","1992","17-34","Staedtischer Raum","553","0.179944065420029","0.166675906728919","0.193212224111139"
"Min 1x pro Woche","1992","17-34","Laendlicher Raum","326","0.201829441929514","0.182625418618728","0.2210334652403"
"Min 1x pro Woche","1992","35-65","Staedtischer Raum","116","0.0295548492375091","0.0245643912575766","0.0345453072174416"
"Min 1x pro Woche","1992","35-65","Laendlicher Raum","60","0.0328210780973886","0.0255711461261456","0.0400710100686316"
"Min 1x pro Woche","1992","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","1992","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","1992","17-34","Staedtischer Raum","925","0.31247518210753","0.296465890698204","0.328484473516856"
"Min 1x pro Monat","1992","17-34","Laendlicher Raum","396","0.245425421391253","0.224835107354997","0.266015735427508"
"Min 1x pro Monat","1992","35-65","Staedtischer Raum","352","0.091423007211935","0.0829302413560256","0.0999157730678443"
"Min 1x pro Monat","1992","35-65","Laendlicher Raum","131","0.071768398702544","0.061265748491644","0.082271048913444"
"Min 1x pro Monat","1992","66 +","Staedtischer Raum","","","",""
"Min 1x pro Monat","1992","66 +","Laendlicher Raum","","","",""
"Seltener","1992","17-34","Staedtischer Raum","1182","0.373847834635131","0.35713663861995","0.390559030650313"
"Seltener","1992","17-34","Laendlicher Raum","710","0.425915174428799","0.402255884666789","0.449574464190809"
"Seltener","1992","35-65","Staedtischer Raum","1815","0.431342486295254","0.416748395579462","0.445936577011047"
"Seltener","1992","35-65","Laendlicher Raum","1071","0.446807583414215","0.426577276321863","0.467037890506568"
"Seltener","1992","66 +","Staedtischer Raum","96","0.0992264845343618","0.0796180027792198","0.118834966289504"
"Seltener","1992","66 +","Laendlicher Raum","41","0.0849118670683127","0.0606000141978213","0.109223719938804"
"Nie","1992","17-34","Staedtischer Raum","560","0.13373291783731","0.121976765064044","0.145489070610576"
"Nie","1992","17-34","Laendlicher Raum","246","0.126829962250434","0.110907418284432","0.142752506216436"
"Nie","1992","35-65","Staedtischer Raum","2141","0.447679657255301","0.43302688729059","0.462332427220013"
"Nie","1992","35-65","Laendlicher Raum","1058","0.448602939785852","0.4283649496742","0.468840929897504"
"Nie","1992","66 +","Staedtischer Raum","776","0.878957277093627","0.857564085186468","0.900350469000786"
"Nie","1992","66 +","Laendlicher Raum","455","0.899402252674879","0.873167708948444","0.925636796401314"
"Taeglich","1993","17-34","Staedtischer Raum","","","",""
"Taeglich","1993","17-34","Laendlicher Raum","","","",""
"Taeglich","1993","35-65","Staedtischer Raum","","","",""
"Taeglich","1993","35-65","Laendlicher Raum","","","",""
"Taeglich","1993","66 +","Staedtischer Raum","","","",""
"Taeglich","1993","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","1993","17-34","Staedtischer Raum","","","",""
"Min 1x pro Woche","1993","17-34","Laendlicher Raum","","","",""
"Min 1x pro Woche","1993","35-65","Staedtischer Raum","","","",""
"Min 1x pro Woche","1993","35-65","Laendlicher Raum","","","",""
"Min 1x pro Woche","1993","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","1993","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","1993","17-34","Staedtischer Raum","","","",""
"Min 1x pro Monat","1993","17-34","Laendlicher Raum","","","",""
"Min 1x pro Monat","1993","35-65","Staedtischer Raum","","","",""
"Min 1x pro Monat","1993","35-65","Laendlicher Raum","","","",""
"Min 1x pro Monat","1993","66 +","Staedtischer Raum","","","",""
"Min 1x pro Monat","1993","66 +","Laendlicher Raum","","","",""
"Seltener","1993","17-34","Staedtischer Raum","","","",""
"Seltener","1993","17-34","Laendlicher Raum","","","",""
"Seltener","1993","35-65","Staedtischer Raum","","","",""
"Seltener","1993","35-65","Laendlicher Raum","","","",""
"Seltener","1993","66 +","Staedtischer Raum","","","",""
"Seltener","1993","66 +","Laendlicher Raum","","","",""
"Nie","1993","17-34","Staedtischer Raum","","","",""
"Nie","1993","17-34","Laendlicher Raum","","","",""
"Nie","1993","35-65","Staedtischer Raum","","","",""
"Nie","1993","35-65","Laendlicher Raum","","","",""
"Nie","1993","66 +","Staedtischer Raum","","","",""
"Nie","1993","66 +","Laendlicher Raum","","","",""
"Taeglich","1994","17-34","Staedtischer Raum","","","",""
"Taeglich","1994","17-34","Laendlicher Raum","","","",""
"Taeglich","1994","35-65","Staedtischer Raum","","","",""
"Taeglich","1994","35-65","Laendlicher Raum","","","",""
"Taeglich","1994","66 +","Staedtischer Raum","","","",""
"Taeglich","1994","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","1994","17-34","Staedtischer Raum","596","0.188418197576253","0.174833269467399","0.202003125685108"
"Min 1x pro Woche","1994","17-34","Laendlicher Raum","324","0.21402805191679","0.193868150634601","0.23418795319898"
"Min 1x pro Woche","1994","35-65","Staedtischer Raum","125","0.0356787845569261","0.0300942947681087","0.0412632743457434"
"Min 1x pro Woche","1994","35-65","Laendlicher Raum","57","0.0350883012368804","0.0275239213619993","0.0426526811117616"
"Min 1x pro Woche","1994","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","1994","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","1994","17-34","Staedtischer Raum","882","0.296567792017959","0.280700497301118","0.312435086734799"
"Min 1x pro Monat","1994","17-34","Laendlicher Raum","404","0.257062719326971","0.235582181376164","0.278543257277777"
"Min 1x pro Monat","1994","35-65","Staedtischer Raum","380","0.103020738967803","0.0938686307623147","0.11217284717329"
"Min 1x pro Monat","1994","35-65","Laendlicher Raum","158","0.0794721137535662","0.0683528961359234","0.090591331371209"
"Min 1x pro Monat","1994","66 +","Staedtischer Raum","","","",""
"Min 1x pro Monat","1994","66 +","Laendlicher Raum","","","",""
"Seltener","1994","17-34","Staedtischer Raum","1231","0.405008813064264","0.387955165832483","0.422062460296044"
"Seltener","1994","17-34","Laendlicher Raum","681","0.425075282342991","0.400776307850059","0.449374256835923"
"Seltener","1994","35-65","Staedtischer Raum","1775","0.448015121776461","0.433043200274786","0.462987043278135"
"Seltener","1994","35-65","Laendlicher Raum","1036","0.437467343783327","0.417073689050194","0.457860998516459"
"Seltener","1994","66 +","Staedtischer Raum","124","0.125034123342028","0.104001370272481","0.146066876411576"
"Seltener","1994","66 +","Laendlicher Raum","66","0.133584791176582","0.10411652038361","0.163053061969553"
"Nie","1994","17-34","Staedtischer Raum","474","0.110005197341524","0.0991351831976634","0.120875211485385"
"Nie","1994","17-34","Laendlicher Raum","181","0.103833946413248","0.0888400863383053","0.11882780648819"
"Nie","1994","35-65","Staedtischer Raum","1958","0.413285354698811","0.398459966051023","0.428110743346598"
"Nie","1994","35-65","Laendlicher Raum","1022","0.447972241226227","0.427528782048674","0.46841570040378"
"Nie","1994","66 +","Staedtischer Raum","803","0.85194161332778","0.829357257342261","0.874525969313298"
"Nie","1994","66 +","Laendlicher Raum","431","0.839908171577628","0.808145750699552","0.871670592455704"
"Taeglich","1995","17-34","Staedtischer Raum","","","",""
"Taeglich","1995","17-34","Laendlicher Raum","","","",""
"Taeglich","1995","35-65","Staedtischer Raum","","","",""
"Taeglich","1995","35-65","Laendlicher Raum","","","",""
"Taeglich","1995","66 +","Staedtischer Raum","","","",""
"Taeglich","1995","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","1995","17-34","Staedtischer Raum","547","0.174058314373266","0.161038804641166","0.187077824105366"
"Min 1x pro Woche","1995","17-34","Laendlicher Raum","305","0.180615251290573","0.162069996170114","0.199160506411032"
"Min 1x pro Woche","1995","35-65","Staedtischer Raum","46","0.0133723363326215","0.00998110937794697","0.016763563287296"
"Min 1x pro Woche","1995","35-65","Laendlicher Raum","","","",""
"Min 1x pro Woche","1995","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","1995","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","1995","17-34","Staedtischer Raum","983","0.324787896145276","0.308707654215908","0.340868138074644"
"Min 1x pro Monat","1995","17-34","Laendlicher Raum","444","0.281130652594067","0.259459064008061","0.302802241180074"
"Min 1x pro Monat","1995","35-65","Staedtischer Raum","332","0.0874498552466751","0.0791095012837705","0.0957902092095798"
"Min 1x pro Monat","1995","35-65","Laendlicher Raum","143","0.0631331128272157","0.053397089175475","0.0728691364789565"
"Min 1x pro Monat","1995","66 +","Staedtischer Raum","","","",""
"Min 1x pro Monat","1995","66 +","Laendlicher Raum","","","",""
"Seltener","1995","17-34","Staedtischer Raum","1152","0.355037473007345","0.338605985191068","0.371468960823623"
"Seltener","1995","17-34","Laendlicher Raum","667","0.405151805493653","0.381485872670717","0.42881773831659"
"Seltener","1995","35-65","Staedtischer Raum","1711","0.416558414583502","0.402003380995279","0.431113448171724"
"Seltener","1995","35-65","Laendlicher Raum","1003","0.389655437321483","0.370132642751626","0.40917823189134"
"Seltener","1995","66 +","Staedtischer Raum","91","0.0869918669679885","0.0694895691023273","0.10449416483365"
"Seltener","1995","66 +","Laendlicher Raum","50","0.0962157102715958","0.0705725454447942","0.121858875098397"
"Nie","1995","17-34","Staedtischer Raum","572","0.143075957779865","0.131052564696235","0.155099350863495"
"Nie","1995","17-34","Laendlicher Raum","235","0.132694640321047","0.116340626135106","0.149048654506988"
"Nie","1995","35-65","Staedtischer Raum","2317","0.482476748139241","0.46772377018419","0.497229726094291"
"Nie","1995","35-65","Laendlicher Raum","1230","0.534587545183912","0.514619180815562","0.554555909552261"
"Nie","1995","66 +","Staedtischer Raum","890","0.89830356290414","0.879532759902925","0.917074365905355"
"Nie","1995","66 +","Laendlicher Raum","453","0.891006457912215","0.863907222104056","0.918105693720374"
"Taeglich","1996","17-34","Staedtischer Raum","","","",""
"Taeglich","1996","17-34","Laendlicher Raum","","","",""
"Taeglich","1996","35-65","Staedtischer Raum","","","",""
"Taeglich","1996","35-65","Laendlicher Raum","","","",""
"Taeglich","1996","66 +","Staedtischer Raum","","","",""
"Taeglich","1996","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","1996","17-34","Staedtischer Raum","575","0.194288571389935","0.180469618059636","0.208107524720235"
"Min 1x pro Woche","1996","17-34","Laendlicher Raum","347","0.221807709590324","0.201405745270256","0.242209673910392"
"Min 1x pro Woche","1996","35-65","Staedtischer Raum","136","0.0435209941437298","0.0374263460030122","0.0496156422844474"
"Min 1x pro Woche","1996","35-65","Laendlicher Raum","65","0.0313277282254927","0.0243699155016131","0.0382855409493723"
"Min 1x pro Woche","1996","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","1996","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","1996","17-34","Staedtischer Raum","1055","0.354914895689041","0.338202743533022","0.37162704784506"
"Min 1x pro Monat","1996","17-34","Laendlicher Raum","463","0.29432814032418","0.271948273597366","0.316708007050994"
"Min 1x pro Monat","1996","35-65","Staedtischer Raum","511","0.127815383456832","0.117841660788406","0.137789106125258"
"Min 1x pro Monat","1996","35-65","Laendlicher Raum","245","0.11448481836506","0.101767609471","0.127202027259121"
"Min 1x pro Monat","1996","66 +","Staedtischer Raum","31","0.0270168837515557","0.0170425166296406","0.0369912508734708"
"Min 1x pro Monat","1996","66 +","Laendlicher Raum","","","",""
