"pli0091_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","1986","Hauptschule","indirekter Migrationshintergrund","22","","",""
"Min 1x pro Monat","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1986","Realschule","kein Migrationshintergrund","332","0.197826706667643","0.17823377598452","0.217419637350766"
"Min 1x pro Monat","1986","Realschule","direkter Migrationshintergrund","31","0.183210598051156","0.120246290277891","0.246174905824421"
"Min 1x pro Monat","1986","Realschule","indirekter Migrationshintergrund","8","0.221590425869605","0.0753906103377645","0.367790241401446"
"Min 1x pro Monat","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1986","(Fach-)Abitur","kein Migrationshintergrund","173","","",""
"Min 1x pro Monat","1986","(Fach-)Abitur","direkter Migrationshintergrund","44","0.263850741773152","0.206769626625388","0.320931856920916"
"Min 1x pro Monat","1986","(Fach-)Abitur","indirekter Migrationshintergrund","4","0.407578899230365","0.0865471821174392","0.728610616343292"
"Min 1x pro Monat","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1986","AkademikerIn","kein Migrationshintergrund","118","","",""
"Min 1x pro Monat","1986","AkademikerIn","direkter Migrationshintergrund","21","","",""
"Min 1x pro Monat","1986","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1986","(noch) kein Abschluss","kein Migrationshintergrund","56","0.25055137509266","0.19289629856278","0.30820645162254"
"Seltener","1986","(noch) kein Abschluss","direkter Migrationshintergrund","138","","",""
"Seltener","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","4","0.207419800703781","0.029722918190944","0.385116683216618"
"Seltener","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1986","Hauptschule","kein Migrationshintergrund","1445","","",""
"Seltener","1986","Hauptschule","direkter Migrationshintergrund","387","0.274743110856549","0.251954980960205","0.297531240752893"
"Seltener","1986","Hauptschule","indirekter Migrationshintergrund","26","","",""
"Seltener","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1986","Realschule","kein Migrationshintergrund","590","0.344808488694502","0.321431102712628","0.368185874676377"
"Seltener","1986","Realschule","direkter Migrationshintergrund","47","0.29677280095426","0.222415440009283","0.371130161899237"
"Seltener","1986","Realschule","indirekter Migrationshintergrund","8","0.226042547165454","0.0788042169239053","0.373280877407003"
"Seltener","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1986","(Fach-)Abitur","kein Migrationshintergrund","175","","",""
"Seltener","1986","(Fach-)Abitur","direkter Migrationshintergrund","80","0.36773985324608","0.3052875294165","0.430192177075661"
"Seltener","1986","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Seltener","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1986","AkademikerIn","kein Migrationshintergrund","264","","",""
"Seltener","1986","AkademikerIn","direkter Migrationshintergrund","46","0.449887776416391","0.356063773549201","0.543711779283582"
"Seltener","1986","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Seltener","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1986","(noch) kein Abschluss","kein Migrationshintergrund","40","0.224035333036176","0.168560314519502","0.279510351552849"
"Nie","1986","(noch) kein Abschluss","direkter Migrationshintergrund","553","0.685127369847292","0.652553025078526","0.717701714616057"
"Nie","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","6","0.152165517291932","-0.00524971499246124","0.309580749576325"
"Nie","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1986","Hauptschule","kein Migrationshintergrund","2314","","",""
"Nie","1986","Hauptschule","direkter Migrationshintergrund","786","0.573145284622043","0.547894681680175","0.59839588756391"
"Nie","1986","Hauptschule","indirekter Migrationshintergrund","20","","",""
"Nie","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1986","Realschule","kein Migrationshintergrund","452","0.32659348964506","0.30352786294862","0.3496591163415"
"Nie","1986","Realschule","direkter Migrationshintergrund","47","0.421025483799391","0.340663989091974","0.501386978506807"
"Nie","1986","Realschule","indirekter Migrationshintergrund","2","","",""
"Nie","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1986","(Fach-)Abitur","kein Migrationshintergrund","116","","",""
"Nie","1986","(Fach-)Abitur","direkter Migrationshintergrund","86","0.297464081092575","0.238255877765303","0.356672284419848"
"Nie","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1986","AkademikerIn","kein Migrationshintergrund","198","","",""
"Nie","1986","AkademikerIn","direkter Migrationshintergrund","32","0.346248786481411","0.256519007652027","0.435978565310796"
"Nie","1986","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Nie","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1987","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","1987","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","1987","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1987","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","1987","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1987","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1987","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","1987","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1987","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1987","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1987","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1987","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1987","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1987","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1987","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","1987","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","1987","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1987","Realschule","kein Migrationshintergrund","","","",""
"Seltener","1987","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","1987","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1987","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","1987","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1987","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","1987","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","1987","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1987","Realschule","kein Migrationshintergrund","","","",""
"Nie","1987","Realschule","direkter Migrationshintergrund","","","",""
"Nie","1987","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1987","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","1987","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1988","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1988","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1988","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","1988","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","1988","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1988","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","1988","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1988","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1988","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1988","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
