year,migback,quintil_oecd,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Direct migration background,3rd Quintile,Never,0.53698,294,544,0.49504,0.57893
1986,Direct migration background,4th Quintile,At least once per week,0.07429,43,500,0.05128,0.09729
1986,Direct migration background,4th Quintile,At least once per month,0.13148,66,500,0.10183,0.16113
1986,Direct migration background,4th Quintile,Seldom,0.30060,133,500,0.26037,0.34083
1986,Direct migration background,4th Quintile,Never,0.49364,258,500,0.44977,0.53750
1986,Direct migration background,5th Quintile,At least once per month,0.17676,58,265,0.13074,0.22277
1986,Direct migration background,5th Quintile,Seldom,0.31065,87,265,0.25483,0.36648
1986,Direct migration background,5th Quintile,Never,0.43584,120,265,0.37602,0.49565
1988,No migration background,1st Quintile,At least once per week,0.08359,100,1116,0.06735,0.09984
1988,No migration background,1st Quintile,At least once per month,0.09871,122,1116,0.08120,0.11621
1988,No migration background,1st Quintile,Seldom,0.20628,277,1116,0.18253,0.23004
1988,No migration background,1st Quintile,Never,0.61142,617,1116,0.58281,0.64003
1988,No migration background,2nd Quintile,At least once per week,0.06698,96,1299,0.05338,0.08058
1988,No migration background,2nd Quintile,At least once per month,0.12725,192,1299,0.10912,0.14538
1988,No migration background,2nd Quintile,Seldom,0.29680,421,1299,0.27194,0.32165
1988,No migration background,2nd Quintile,Never,0.50897,590,1299,0.48178,0.53617
1988,No migration background,3rd Quintile,At least once per week,0.09070,145,1419,0.07575,0.10565
1988,No migration background,3rd Quintile,At least once per month,0.16516,252,1419,0.14583,0.18449
1988,No migration background,3rd Quintile,Seldom,0.31908,471,1419,0.29482,0.34334
1988,No migration background,3rd Quintile,Never,0.42506,551,1419,0.39933,0.45079
1988,No migration background,4th Quintile,At least once per week,0.09087,148,1520,0.07641,0.10532
1988,No migration background,4th Quintile,At least once per month,0.16162,257,1520,0.14311,0.18013
1988,No migration background,4th Quintile,Seldom,0.36396,570,1520,0.33976,0.38815
1988,No migration background,4th Quintile,Never,0.38356,545,1520,0.35911,0.40801
1988,No migration background,5th Quintile,At least once per week,0.08229,148,1659,0.06907,0.09552
1988,No migration background,5th Quintile,At least once per month,0.18649,313,1659,0.16775,0.20524
1988,No migration background,5th Quintile,Seldom,0.39688,677,1659,0.37333,0.42043
1988,No migration background,5th Quintile,Never,0.33433,521,1659,0.31162,0.35704
1988,Direct migration background,1st Quintile,At least once per week,0.03898,34,772,0.02532,0.05264
1988,Direct migration background,1st Quintile,At least once per month,0.11776,93,772,0.09500,0.14051
1988,Direct migration background,1st Quintile,Seldom,0.20777,135,772,0.17914,0.23641
1988,Direct migration background,1st Quintile,Never,0.63549,510,772,0.60152,0.66946
1988,Direct migration background,2nd Quintile,At least once per week,0.03475,40,615,0.02026,0.04924
1988,Direct migration background,2nd Quintile,At least once per month,0.08917,69,615,0.06663,0.11171
1988,Direct migration background,2nd Quintile,Seldom,0.28790,154,615,0.25208,0.32371
1988,Direct migration background,2nd Quintile,Never,0.58819,352,615,0.54926,0.62712
1988,Direct migration background,3rd Quintile,At least once per week,0.07103,41,517,0.04887,0.09320
1988,Direct migration background,3rd Quintile,At least once per month,0.11446,54,517,0.08699,0.14193
1988,Direct migration background,3rd Quintile,Seldom,0.28487,133,517,0.24593,0.32382
1988,Direct migration background,3rd Quintile,Never,0.52963,289,517,0.48657,0.57270
1988,Direct migration background,4th Quintile,At least once per week,0.05379,31,489,0.03378,0.07381
1988,Direct migration background,4th Quintile,At least once per month,0.14607,64,489,0.11474,0.17741
1988,Direct migration background,4th Quintile,Seldom,0.29040,121,489,0.25012,0.33068
1988,Direct migration background,4th Quintile,Never,0.50974,273,489,0.46538,0.55409
1988,Direct migration background,5th Quintile,At least once per month,0.14979,42,232,0.10377,0.19581
1988,Direct migration background,5th Quintile,Seldom,0.34655,68,232,0.28518,0.40792
1988,Direct migration background,5th Quintile,Never,0.41379,122,232,0.35028,0.47730
1990,No migration background,1st Quintile,At least once per week,0.04066,46,1016,0.02851,0.05281
1990,No migration background,1st Quintile,At least once per month,0.10163,109,1016,0.08304,0.12022
1990,No migration background,1st Quintile,Seldom,0.19514,221,1016,0.17076,0.21952
1990,No migration background,1st Quintile,Never,0.66257,640,1016,0.63348,0.69166
1990,No migration background,2nd Quintile,At least once per week,0.04983,70,1237,0.03770,0.06196
1990,No migration background,2nd Quintile,At least once per month,0.11175,148,1237,0.09418,0.12931
1990,No migration background,2nd Quintile,Seldom,0.32106,427,1237,0.29503,0.34709
1990,No migration background,2nd Quintile,Never,0.51736,592,1237,0.48950,0.54522
1990,No migration background,3rd Quintile,At least once per week,0.04861,73,1290,0.03687,0.06035
1990,No migration background,3rd Quintile,At least once per month,0.14798,190,1290,0.12860,0.16737
1990,No migration background,3rd Quintile,Seldom,0.33023,446,1290,0.30456,0.35591
1990,No migration background,3rd Quintile,Never,0.47318,581,1290,0.44592,0.50044
1990,No migration background,4th Quintile,At least once per week,0.06674,109,1504,0.05412,0.07936
1990,No migration background,4th Quintile,At least once per month,0.16571,259,1504,0.14691,0.18451
1990,No migration background,4th Quintile,Seldom,0.33649,518,1504,0.31260,0.36037
1990,No migration background,4th Quintile,Never,0.43107,618,1504,0.40603,0.45610
1990,No migration background,5th Quintile,At least once per week,0.05284,94,1571,0.04177,0.06390
1990,No migration background,5th Quintile,At least once per month,0.15324,256,1571,0.13543,0.17106
1990,No migration background,5th Quintile,Seldom,0.40950,647,1571,0.38517,0.43382
1990,No migration background,5th Quintile,Never,0.38442,574,1571,0.36036,0.40849
1990,Direct migration background,1st Quintile,At least once per month,0.09126,74,775,0.07097,0.11155
1990,Direct migration background,1st Quintile,Seldom,0.17259,120,775,0.14597,0.19922
1990,Direct migration background,1st Quintile,Never,0.70114,581,775,0.66889,0.73339
1990,Direct migration background,2nd Quintile,At least once per month,0.10878,68,550,0.08274,0.13483
1990,Direct migration background,2nd Quintile,Seldom,0.22061,123,550,0.18593,0.25530
1990,Direct migration background,2nd Quintile,Never,0.62940,359,550,0.58900,0.66980
1990,Direct migration background,3rd Quintile,At least once per month,0.10298,57,505,0.07644,0.12951
1990,Direct migration background,3rd Quintile,Seldom,0.25784,106,505,0.21965,0.29603
1990,Direct migration background,3rd Quintile,Never,0.60075,342,505,0.55799,0.64351
1990,Direct migration background,4th Quintile,At least once per month,0.13209,48,364,0.09726,0.16692
1990,Direct migration background,4th Quintile,Seldom,0.28383,86,364,0.23745,0.33021
1990,Direct migration background,4th Quintile,Never,0.53783,230,364,0.48654,0.58912
1990,Direct migration background,5th Quintile,Seldom,0.39765,68,187,0.32732,0.46799
1990,Direct migration background,5th Quintile,Never,0.42891,119,187,0.35778,0.50003
1992,No migration background,1st Quintile,At least once per week,0.05724,119,2149,0.04741,0.06706
1992,No migration background,1st Quintile,At least once per month,0.09386,199,2149,0.08153,0.10620
1992,No migration background,1st Quintile,Seldom,0.26440,705,2149,0.24575,0.28305
1992,No migration background,1st Quintile,Never,0.58450,1126,2149,0.56366,0.60534
1992,No migration background,2nd Quintile,At least once per week,0.06828,154,2133,0.05757,0.07899
1992,No migration background,2nd Quintile,At least once per month,0.12394,272,2133,0.10995,0.13793
1992,No migration background,2nd Quintile,Seldom,0.32265,845,2133,0.30281,0.34250
1992,No migration background,2nd Quintile,Never,0.48513,862,2133,0.46391,0.50634
1992,No migration background,3rd Quintile,At least once per week,0.06867,163,1944,0.05742,0.07991
1992,No migration background,3rd Quintile,At least once per month,0.12461,261,1944,0.10992,0.13929
1992,No migration background,3rd Quintile,Seldom,0.40441,846,1944,0.38259,0.42623
1992,No migration background,3rd Quintile,Never,0.40232,674,1944,0.38051,0.42412
1992,No migration background,4th Quintile,At least once per week,0.10349,204,1944,0.08994,0.11703
1992,No migration background,4th Quintile,At least once per month,0.16069,318,1944,0.14436,0.17702
1992,No migration background,4th Quintile,Seldom,0.38946,821,1944,0.36778,0.41115
1992,No migration background,4th Quintile,Never,0.34636,601,1944,0.32520,0.36752
1992,No migration background,5th Quintile,At least once per week,0.07548,174,2068,0.06409,0.08687
1992,No migration background,5th Quintile,At least once per month,0.19125,408,2068,0.17429,0.20820
1992,No migration background,5th Quintile,Seldom,0.43568,916,2068,0.41431,0.45706
1992,No migration background,5th Quintile,Never,0.29759,570,2068,0.27788,0.31730
1992,Direct migration background,1st Quintile,At least once per month,0.06129,37,489,0.04000,0.08257
1992,Direct migration background,1st Quintile,Seldom,0.18894,86,489,0.15420,0.22367
1992,Direct migration background,1st Quintile,Never,0.70056,366,489,0.65992,0.74119
1992,Direct migration background,2nd Quintile,At least once per month,0.11303,58,577,0.08717,0.13889
1992,Direct migration background,2nd Quintile,Seldom,0.30587,177,577,0.26824,0.34350
1992,Direct migration background,2nd Quintile,Never,0.54308,342,577,0.50240,0.58376
1992,Direct migration background,3rd Quintile,At least once per week,0.05464,44,592,0.03632,0.07296
1992,Direct migration background,3rd Quintile,At least once per month,0.10391,64,592,0.07930,0.12851
1992,Direct migration background,3rd Quintile,Seldom,0.35535,176,592,0.31676,0.39394
1992,Direct migration background,3rd Quintile,Never,0.48610,308,592,0.44581,0.52640
1992,Direct migration background,4th Quintile,At least once per week,0.09904,37,537,0.07376,0.12433
1992,Direct migration background,4th Quintile,At least once per month,0.09958,59,537,0.07423,0.12493
1992,Direct migration background,4th Quintile,Seldom,0.37319,173,537,0.33224,0.41413
1992,Direct migration background,4th Quintile,Never,0.42819,268,537,0.38630,0.47008
1992,Direct migration background,5th Quintile,At least once per month,0.14189,37,254,0.09889,0.18489
1992,Direct migration background,5th Quintile,Seldom,0.46980,114,254,0.40830,0.53130
1992,Direct migration background,5th Quintile,Never,0.35881,103,254,0.29970,0.41791
1992,Indirect migration background,2nd Quintile,At least once per month,0.24242,31,31,0.08907,0.39577
1992,Indirect migration background,3rd Quintile,At least once per month,0.24769,31,31,0.09322,0.40216
1992,Indirect migration background,4th Quintile,At least once per month,0.36138,34,66,0.24459,0.47817
1992,Indirect migration background,4th Quintile,Seldom,0.37345,32,66,0.25586,0.49105
1994,No migration background,1st Quintile,At least once per week,0.06574,113,1703,0.05396,0.07751
1994,No migration background,1st Quintile,At least once per month,0.09017,161,1703,0.07656,0.10378
1994,No migration background,1st Quintile,Seldom,0.28310,562,1703,0.26170,0.30451
1994,No migration background,1st Quintile,Never,0.56099,867,1703,0.53741,0.58457
1994,No migration background,2nd Quintile,At least once per week,0.06246,142,2002,0.05185,0.07306
1994,No migration background,2nd Quintile,At least once per month,0.11976,233,2002,0.10553,0.13399
1994,No migration background,2nd Quintile,Seldom,0.35668,797,2002,0.33569,0.37767
1994,No migration background,2nd Quintile,Never,0.46110,830,2002,0.43926,0.48294
1994,No migration background,3rd Quintile,At least once per week,0.08515,182,2099,0.07321,0.09710
1994,No migration background,3rd Quintile,At least once per month,0.13687,311,2099,0.12216,0.15157
1994,No migration background,3rd Quintile,Seldom,0.38119,890,2099,0.36041,0.40197
1994,No migration background,3rd Quintile,Never,0.39679,716,2099,0.37585,0.41772
1994,No migration background,4th Quintile,At least once per week,0.09883,215,2054,0.08592,0.11173
1994,No migration background,4th Quintile,At least once per month,0.15487,347,2054,0.13922,0.17052
1994,No migration background,4th Quintile,Seldom,0.41252,876,2054,0.39123,0.43382
1994,No migration background,4th Quintile,Never,0.33378,616,2054,0.31339,0.35418
1994,No migration background,5th Quintile,At least once per week,0.07839,172,2064,0.06680,0.08999
1994,No migration background,5th Quintile,At least once per month,0.18905,415,2064,0.17216,0.20595
1994,No migration background,5th Quintile,Seldom,0.46565,962,2064,0.44412,0.48717
1994,No migration background,5th Quintile,Never,0.26691,515,2064,0.24782,0.28599
1994,Direct migration background,1st Quintile,At least once per month,0.09175,57,644,0.06944,0.11406
1994,Direct migration background,1st Quintile,Seldom,0.19031,143,644,0.15997,0.22065
1994,Direct migration background,1st Quintile,Never,0.68452,444,644,0.64860,0.72044
1994,Direct migration background,2nd Quintile,At least once per month,0.09784,47,497,0.07169,0.12398
1994,Direct migration background,2nd Quintile,Seldom,0.27861,151,497,0.23915,0.31806
1994,Direct migration background,2nd Quintile,Never,0.57103,299,497,0.52747,0.61459
1994,Direct migration background,3rd Quintile,At least once per week,0.07257,34,478,0.04929,0.09585
1994,Direct migration background,3rd Quintile,At least once per month,0.08901,43,478,0.06346,0.11457
1994,Direct migration background,3rd Quintile,Seldom,0.33725,149,478,0.29483,0.37968
1994,Direct migration background,3rd Quintile,Never,0.50116,252,478,0.45629,0.54603
1994,Direct migration background,4th Quintile,At least once per month,0.13781,43,344,0.10133,0.17429
1994,Direct migration background,4th Quintile,Seldom,0.39391,137,344,0.34220,0.44562
1994,Direct migration background,4th Quintile,Never,0.37881,164,344,0.32747,0.43015
1994,Direct migration background,5th Quintile,At least once per month,0.08964,36,269,0.05544,0.12384
1994,Direct migration background,5th Quintile,Seldom,0.52022,117,269,0.46041,0.58004
1994,Direct migration background,5th Quintile,Never,0.33909,116,269,0.28241,0.39576
1994,Indirect migration background,1st Quintile,At least once per month,0.41329,47,82,0.30605,0.52053
1994,Indirect migration background,1st Quintile,Seldom,0.31844,35,82,0.21698,0.41990
1994,Indirect migration background,2nd Quintile,At least once per week,0.26914,35,69,0.16372,0.37456
1994,Indirect migration background,2nd Quintile,At least once per month,0.27271,34,69,0.16686,0.37856
1994,Indirect migration background,3rd Quintile,At least once per week,0.46322,43,43,0.31241,0.61403
1994,Indirect migration background,4th Quintile,At least once per week,0.28826,36,36,0.13819,0.43832
1995,No migration background,1st Quintile,At least once per week,0.06201,97,1536,0.04994,0.07407
1995,No migration background,1st Quintile,At least once per month,0.12340,202,1536,0.10695,0.13986
1995,No migration background,1st Quintile,Seldom,0.28532,493,1536,0.26273,0.30791
1995,No migration background,1st Quintile,Never,0.52927,744,1536,0.50430,0.55424
1995,No migration background,2nd Quintile,At least once per week,0.04571,112,2024,0.03661,0.05481
1995,No migration background,2nd Quintile,At least once per month,0.09534,212,2024,0.08254,0.10814
1995,No migration background,2nd Quintile,Seldom,0.30700,732,2024,0.28690,0.32710
1995,No migration background,2nd Quintile,Never,0.55196,968,2024,0.53028,0.57363
1995,No migration background,3rd Quintile,At least once per week,0.06037,145,2086,0.05015,0.07059
1995,No migration background,3rd Quintile,At least once per month,0.12464,305,2086,0.11046,0.13881
1995,No migration background,3rd Quintile,Seldom,0.32188,792,2086,0.30183,0.34194
1995,No migration background,3rd Quintile,Never,0.49311,844,2086,0.47165,0.51457
1995,No migration background,4th Quintile,At least once per week,0.07054,175,2183,0.05980,0.08129
1995,No migration background,4th Quintile,At least once per month,0.15962,403,2183,0.14425,0.17499
1995,No migration background,4th Quintile,Seldom,0.37081,863,2183,0.35054,0.39107
1995,No migration background,4th Quintile,Never,0.39903,742,2183,0.37849,0.41958
1995,No migration background,5th Quintile,At least once per week,0.05667,132,2120,0.04682,0.06651
1995,No migration background,5th Quintile,At least once per month,0.16976,364,2120,0.15377,0.18574
1995,No migration background,5th Quintile,Seldom,0.43957,984,2120,0.41844,0.46071
1995,No migration background,5th Quintile,Never,0.33400,640,2120,0.31392,0.35409
1995,Direct migration background,1st Quintile,At least once per month,0.08731,64,819,0.06797,0.10666
1995,Direct migration background,1st Quintile,Seldom,0.16586,149,819,0.14037,0.19135
1995,Direct migration background,1st Quintile,Never,0.70785,606,819,0.67668,0.73901
1995,Direct migration background,2nd Quintile,At least once per month,0.12344,82,691,0.09889,0.14798
1995,Direct migration background,2nd Quintile,Seldom,0.24654,176,691,0.21438,0.27870
1995,Direct migration background,2nd Quintile,Never,0.59515,433,691,0.55852,0.63177
1995,Direct migration background,3rd Quintile,At least once per month,0.09452,46,501,0.06887,0.12016
1995,Direct migration background,3rd Quintile,Seldom,0.28171,151,501,0.24228,0.32114
1995,Direct migration background,3rd Quintile,Never,0.57523,304,501,0.53191,0.61856
1995,Direct migration background,4th Quintile,At least once per month,0.10024,48,366,0.06943,0.13105
1995,Direct migration background,4th Quintile,Seldom,0.35798,112,366,0.30880,0.40716
1995,Direct migration background,4th Quintile,Never,0.46850,206,366,0.41731,0.51970
1995,Direct migration background,5th Quintile,At least once per month,0.14406,32,274,0.10240,0.18571
1995,Direct migration background,5th Quintile,Seldom,0.42591,109,274,0.36725,0.48457
1995,Direct migration background,5th Quintile,Never,0.38919,133,274,0.33136,0.44703
1995,Indirect migration background,1st Quintile,At least once per week,0.26682,36,79,0.16866,0.36498
1995,Indirect migration background,1st Quintile,At least once per month,0.34684,43,79,0.24121,0.45246
1995,Indirect migration background,2nd Quintile,At least once per week,0.33355,42,81,0.23024,0.43687
1995,Indirect migration background,2nd Quintile,At least once per month,0.31984,39,81,0.21764,0.42205
1995,Indirect migration background,3rd Quintile,At least once per week,0.32548,37,37,0.17242,0.47854
1996,No migration background,1st Quintile,At least once per week,0.08166,127,1549,0.06802,0.09530
1996,No migration background,1st Quintile,At least once per month,0.13931,228,1549,0.12206,0.15656
1996,No migration background,1st Quintile,Seldom,0.31861,568,1549,0.29540,0.34182
1996,No migration background,1st Quintile,Never,0.46042,626,1549,0.43559,0.48525
1996,No migration background,2nd Quintile,At least once per week,0.07203,129,1870,0.06031,0.08375
1996,No migration background,2nd Quintile,At least once per month,0.14282,285,1870,0.12696,0.15868
1996,No migration background,2nd Quintile,Seldom,0.36412,793,1870,0.34231,0.38594
1996,No migration background,2nd Quintile,Never,0.42103,663,1870,0.39864,0.44341
1996,No migration background,3rd Quintile,At least once per week,0.08148,187,2107,0.06980,0.09316
1996,No migration background,3rd Quintile,At least once per month,0.16136,372,2107,0.14565,0.17707
1996,No migration background,3rd Quintile,Seldom,0.38815,886,2107,0.36733,0.40896
1996,No migration background,3rd Quintile,Never,0.36901,662,2107,0.34840,0.38962
1996,No migration background,4th Quintile,At least once per week,0.09053,218,2216,0.07858,0.10248
1996,No migration background,4th Quintile,At least once per month,0.20733,494,2216,0.19045,0.22421
1996,No migration background,4th Quintile,Seldom,0.41665,980,2216,0.39611,0.43718
1996,No migration background,4th Quintile,Never,0.28550,524,2216,0.26669,0.30431
1996,No migration background,5th Quintile,At least once per week,0.08847,208,2116,0.07637,0.10058
1996,No migration background,5th Quintile,At least once per month,0.20028,464,2116,0.18322,0.21733
1996,No migration background,5th Quintile,Seldom,0.45529,978,2116,0.43407,0.47651
1996,No migration background,5th Quintile,Never,0.25596,466,2116,0.23736,0.27456
1996,Direct migration background,1st Quintile,At least once per week,0.03474,34,846,0.02239,0.04708
1996,Direct migration background,1st Quintile,At least once per month,0.09697,79,846,0.07701,0.11692
1996,Direct migration background,1st Quintile,Seldom,0.24584,194,846,0.21681,0.27487
1996,Direct migration background,1st Quintile,Never,0.62246,539,846,0.58977,0.65515
1996,Direct migration background,2nd Quintile,At least once per month,0.11158,74,603,0.08643,0.13673
1996,Direct migration background,2nd Quintile,Seldom,0.37755,207,603,0.33883,0.41628
1996,Direct migration background,2nd Quintile,Never,0.47798,322,603,0.43808,0.51789
1996,Direct migration background,3rd Quintile,At least once per month,0.11452,52,436,0.08460,0.14445
1996,Direct migration background,3rd Quintile,Seldom,0.39837,176,436,0.35236,0.44437
1996,Direct migration background,3rd Quintile,Never,0.44131,208,436,0.39465,0.48798
1996,Direct migration background,4th Quintile,At least once per month,0.17640,63,369,0.13746,0.21535
1996,Direct migration background,4th Quintile,Seldom,0.33622,144,369,0.28795,0.38449
1996,Direct migration background,4th Quintile,Never,0.41725,162,369,0.36687,0.46763
1996,Direct migration background,5th Quintile,At least once per month,0.19654,42,239,0.14606,0.24703
1996,Direct migration background,5th Quintile,Seldom,0.45288,118,239,0.38964,0.51612
1996,Direct migration background,5th Quintile,Never,0.26267,79,239,0.20676,0.31858
1996,Indirect migration background,1st Quintile,At least once per week,0.24085,32,136,0.16872,0.31298
1996,Indirect migration background,1st Quintile,At least once per month,0.29776,55,136,0.22063,0.37490
1996,Indirect migration background,1st Quintile,Seldom,0.34198,49,136,0.26196,0.42200
1996,Indirect migration background,2nd Quintile,At least once per week,0.26851,32,96,0.17939,0.35763
1996,Indirect migration background,2nd Quintile,At least once per month,0.23182,32,96,0.14696,0.31668
1996,Indirect migration background,2nd Quintile,Seldom,0.29947,32,96,0.20736,0.39157
1996,Indirect migration background,3rd Quintile,At least once per month,0.29905,36,70,0.19102,0.40708
1996,Indirect migration background,3rd Quintile,Seldom,0.39862,34,70,0.28310,0.51415
1996,Indirect migration background,4th Quintile,At least once per week,0.42307,35,70,0.30650,0.53965
1996,Indirect migration background,4th Quintile,At least once per month,0.37680,35,70,0.26245,0.49114
1997,No migration background,1st Quintile,At least once per week,0.06784,91,1391,0.05462,0.08106
1997,No migration background,1st Quintile,At least once per month,0.12516,205,1391,0.10776,0.14256
1997,No migration background,1st Quintile,Seldom,0.31871,490,1391,0.29421,0.34321
1997,No migration background,1st Quintile,Never,0.48829,605,1391,0.46201,0.51457
1997,No migration background,2nd Quintile,At least once per week,0.06895,144,1973,0.05777,0.08014
1997,No migration background,2nd Quintile,At least once per month,0.13392,290,1973,0.11889,0.14895
1997,No migration background,2nd Quintile,Seldom,0.35685,801,1973,0.33570,0.37799
1997,No migration background,2nd Quintile,Never,0.44028,738,1973,0.41837,0.46219
1997,No migration background,3rd Quintile,At least once per week,0.08350,183,2063,0.07156,0.09544
1997,No migration background,3rd Quintile,At least once per month,0.17164,377,2063,0.15536,0.18792
1997,No migration background,3rd Quintile,Seldom,0.37769,870,2063,0.35676,0.39861
1997,No migration background,3rd Quintile,Never,0.36717,633,2063,0.34636,0.38798
1997,No migration background,4th Quintile,At least once per week,0.09621,230,2183,0.08384,0.10858
1997,No migration background,4th Quintile,At least once per month,0.17120,406,2183,0.15540,0.18701
1997,No migration background,4th Quintile,Seldom,0.44451,999,2183,0.42366,0.46536
1997,No migration background,4th Quintile,Never,0.28808,548,2183,0.26908,0.30708
1997,No migration background,5th Quintile,At least once per week,0.07850,177,2104,0.06700,0.08999
1997,No migration background,5th Quintile,At least once per month,0.20971,459,2104,0.19231,0.22711
