year,bula_h,migback,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,Hesse,Direct migration background,Never,0.50684,223,377,0.45630,0.55737
1985,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.07261,45,622,0.05220,0.09302
1985,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.13134,91,622,0.10477,0.15790
1985,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.28419,189,622,0.24871,0.31966
1985,"Rhineland-Palatinate, Saarland",No migration background,Never,0.51187,297,622,0.47255,0.55118
1985,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.22035,36,104,0.14031,0.30040
1985,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.58166,68,104,0.48639,0.67692
1985,Baden-Wuerttemberg,No migration background,At least once per week,0.07824,99,1212,0.06312,0.09337
1985,Baden-Wuerttemberg,No migration background,At least once per month,0.13638,172,1212,0.11705,0.15571
1985,Baden-Wuerttemberg,No migration background,Seldom,0.28411,380,1212,0.25871,0.30951
1985,Baden-Wuerttemberg,No migration background,Never,0.50127,561,1212,0.47311,0.52943
1985,Baden-Wuerttemberg,Direct migration background,At least once per week,0.09507,86,780,0.07448,0.11567
1985,Baden-Wuerttemberg,Direct migration background,At least once per month,0.11697,79,780,0.09440,0.13954
1985,Baden-Wuerttemberg,Direct migration background,Seldom,0.27158,174,780,0.24035,0.30282
1985,Baden-Wuerttemberg,Direct migration background,Never,0.51637,441,780,0.48128,0.55146
1985,Bavaria,No migration background,At least once per week,0.10292,158,1473,0.08739,0.11844
1985,Bavaria,No migration background,At least once per month,0.12884,206,1473,0.11173,0.14596
1985,Bavaria,No migration background,Seldom,0.29555,479,1473,0.27224,0.31886
1985,Bavaria,No migration background,Never,0.47269,630,1473,0.44719,0.49820
1985,Bavaria,Direct migration background,At least once per month,0.13324,53,349,0.09753,0.16895
1985,Bavaria,Direct migration background,Seldom,0.30506,103,349,0.25668,0.35343
1985,Bavaria,Direct migration background,Never,0.47013,193,349,0.41769,0.52257
1985,Berlin,No migration background,At least once per week,0.10922,31,258,0.07108,0.14735
1985,Berlin,No migration background,At least once per month,0.16011,43,258,0.11528,0.20495
1985,Berlin,No migration background,Seldom,0.31328,93,258,0.25657,0.36999
1985,Berlin,No migration background,Never,0.41739,91,258,0.35710,0.47768
1985,Berlin,Direct migration background,Seldom,0.21891,31,84,0.12995,0.30787
1985,Berlin,Direct migration background,Never,0.48039,53,84,0.37290,0.58787
1986,Schleswig-Holstein,No migration background,At least once per month,0.12531,34,252,0.08435,0.16627
1986,Schleswig-Holstein,No migration background,Seldom,0.41844,119,252,0.35741,0.47947
1986,Schleswig-Holstein,No migration background,Never,0.36006,99,252,0.30067,0.41944
1986,Hamburg,No migration background,At least once per month,0.18725,36,171,0.12861,0.24589
1986,Hamburg,No migration background,Seldom,0.34189,66,171,0.27058,0.41319
1986,Hamburg,No migration background,Never,0.42619,69,171,0.35185,0.50053
1986,Hamburg,Direct migration background,Never,0.55989,39,39,0.40206,0.71772
1986,Lower Saxony,No migration background,At least once per week,0.11428,105,918,0.09369,0.13487
1986,Lower Saxony,No migration background,At least once per month,0.12180,121,918,0.10063,0.14297
1986,Lower Saxony,No migration background,Seldom,0.36763,372,918,0.33642,0.39883
1986,Lower Saxony,No migration background,Never,0.39629,320,918,0.36463,0.42795
1986,Lower Saxony,Direct migration background,Seldom,0.34787,54,137,0.26782,0.42792
1986,Lower Saxony,Direct migration background,Never,0.47382,83,137,0.38990,0.55774
1986,Bremen,No migration background,Never,0.66122,49,49,0.52732,0.79511
1986,North Rhine-Westphalia,No migration background,At least once per week,0.08219,176,2027,0.07023,0.09415
1986,North Rhine-Westphalia,No migration background,At least once per month,0.14768,325,2027,0.13223,0.16312
1986,North Rhine-Westphalia,No migration background,Seldom,0.30202,679,2027,0.28203,0.32202
1986,North Rhine-Westphalia,No migration background,Never,0.46811,847,2027,0.44638,0.48984
1986,North Rhine-Westphalia,Direct migration background,At least once per week,0.04424,43,765,0.02966,0.05883
1986,North Rhine-Westphalia,Direct migration background,At least once per month,0.13083,97,765,0.10691,0.15474
1986,North Rhine-Westphalia,Direct migration background,Seldom,0.26125,194,765,0.23010,0.29241
1986,North Rhine-Westphalia,Direct migration background,Never,0.56368,431,765,0.52851,0.59884
1986,Hesse,No migration background,At least once per week,0.11027,80,657,0.08630,0.13424
1986,Hesse,No migration background,At least once per month,0.14610,106,657,0.11907,0.17312
1986,Hesse,No migration background,Seldom,0.32523,234,657,0.28938,0.36108
1986,Hesse,No migration background,Never,0.41841,237,657,0.38066,0.45616
1986,Hesse,Direct migration background,At least once per month,0.08530,38,353,0.05612,0.11448
1986,Hesse,Direct migration background,Seldom,0.29214,106,353,0.24463,0.33965
1986,Hesse,Direct migration background,Never,0.56432,209,353,0.51252,0.61612
1986,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.08227,57,630,0.06080,0.10375
1986,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.10821,73,630,0.08393,0.13248
1986,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.28624,194,630,0.25092,0.32156
1986,"Rhineland-Palatinate, Saarland",No migration background,Never,0.52328,306,630,0.48425,0.56231
1986,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.31929,37,101,0.22792,0.41067
1986,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.48060,64,101,0.38267,0.57853
1986,Baden-Wuerttemberg,No migration background,At least once per week,0.07762,98,1168,0.06226,0.09297
1986,Baden-Wuerttemberg,No migration background,At least once per month,0.12276,152,1168,0.10393,0.14159
1986,Baden-Wuerttemberg,No migration background,Seldom,0.28031,350,1168,0.25454,0.30608
1986,Baden-Wuerttemberg,No migration background,Never,0.51931,568,1168,0.49064,0.54798
1986,Baden-Wuerttemberg,Direct migration background,At least once per week,0.07134,66,761,0.05304,0.08964
1986,Baden-Wuerttemberg,Direct migration background,At least once per month,0.11720,81,761,0.09433,0.14007
1986,Baden-Wuerttemberg,Direct migration background,Seldom,0.26297,182,761,0.23167,0.29428
1986,Baden-Wuerttemberg,Direct migration background,Never,0.54849,432,761,0.51311,0.58387
1986,Bavaria,No migration background,At least once per week,0.09638,139,1352,0.08064,0.11211
1986,Bavaria,No migration background,At least once per month,0.15656,230,1352,0.13718,0.17594
1986,Bavaria,No migration background,Seldom,0.29202,428,1352,0.26778,0.31627
1986,Bavaria,No migration background,Never,0.45504,555,1352,0.42849,0.48160
1986,Bavaria,Direct migration background,At least once per week,0.06710,31,371,0.04161,0.09260
1986,Bavaria,Direct migration background,At least once per month,0.12430,50,371,0.09068,0.15791
1986,Bavaria,Direct migration background,Seldom,0.29655,85,371,0.25001,0.34309
1986,Bavaria,Direct migration background,Never,0.51205,205,371,0.46112,0.56298
1986,Berlin,No migration background,At least once per month,0.17289,43,214,0.12210,0.22367
1986,Berlin,No migration background,Seldom,0.32926,91,214,0.26615,0.39237
1986,Berlin,No migration background,Never,0.40324,80,214,0.33736,0.46912
1986,Berlin,Direct migration background,Never,0.41660,49,49,0.27713,0.55607
1988,Schleswig-Holstein,No migration background,At least once per week,0.09667,31,245,0.05959,0.13374
1988,Schleswig-Holstein,No migration background,Seldom,0.42457,119,245,0.36255,0.48659
1988,Schleswig-Holstein,No migration background,Never,0.36681,95,245,0.30634,0.42728
1988,Hamburg,No migration background,Seldom,0.33602,48,109,0.24693,0.42510
1988,Hamburg,No migration background,Never,0.43515,61,109,0.34165,0.52866
1988,Lower Saxony,No migration background,At least once per week,0.10506,99,858,0.08453,0.12558
1988,Lower Saxony,No migration background,At least once per month,0.15599,155,858,0.13170,0.18029
1988,Lower Saxony,No migration background,Seldom,0.34845,317,858,0.31655,0.38035
1988,Lower Saxony,No migration background,Never,0.39050,287,858,0.35784,0.42317
1988,Lower Saxony,Direct migration background,Seldom,0.34407,48,133,0.26303,0.42512
1988,Lower Saxony,Direct migration background,Never,0.46678,85,133,0.38167,0.55189
1988,Bremen,No migration background,Never,0.53845,38,38,0.37782,0.69908
1988,North Rhine-Westphalia,No migration background,At least once per week,0.08407,174,1921,0.07166,0.09648
1988,North Rhine-Westphalia,No migration background,At least once per month,0.14525,293,1921,0.12948,0.16101
1988,North Rhine-Westphalia,No migration background,Seldom,0.31743,659,1921,0.29661,0.33826
1988,North Rhine-Westphalia,No migration background,Never,0.45325,795,1921,0.43098,0.47552
1988,North Rhine-Westphalia,Direct migration background,At least once per week,0.03392,35,693,0.02043,0.04740
1988,North Rhine-Westphalia,Direct migration background,At least once per month,0.12199,88,693,0.09761,0.14637
1988,North Rhine-Westphalia,Direct migration background,Seldom,0.27968,149,693,0.24624,0.31312
1988,North Rhine-Westphalia,Direct migration background,Never,0.56441,421,693,0.52747,0.60136
1988,Hesse,No migration background,At least once per week,0.09242,63,596,0.06915,0.11570
1988,Hesse,No migration background,At least once per month,0.15594,98,596,0.12679,0.18509
1988,Hesse,No migration background,Seldom,0.27031,177,596,0.23462,0.30599
1988,Hesse,No migration background,Never,0.48133,258,596,0.44118,0.52148
1988,Hesse,Direct migration background,At least once per month,0.09141,44,360,0.06160,0.12122
1988,Hesse,Direct migration background,Seldom,0.19096,65,360,0.15030,0.23162
1988,Hesse,Direct migration background,Never,0.67427,251,360,0.62579,0.72275
1988,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.05335,35,593,0.03525,0.07145
1988,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.13478,81,593,0.10727,0.16229
1988,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.28781,187,593,0.25134,0.32428
1988,"Rhineland-Palatinate, Saarland",No migration background,Never,0.52406,290,593,0.48383,0.56429
1988,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.18728,34,100,0.11043,0.26414
1988,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.56375,66,100,0.46606,0.66144
1988,Baden-Wuerttemberg,No migration background,At least once per week,0.06268,74,1097,0.04833,0.07703
1988,Baden-Wuerttemberg,No migration background,At least once per month,0.17426,208,1097,0.15181,0.19672
1988,Baden-Wuerttemberg,No migration background,Seldom,0.30791,358,1097,0.28058,0.33524
1988,Baden-Wuerttemberg,No migration background,Never,0.45515,457,1097,0.42567,0.48463
1988,Baden-Wuerttemberg,Direct migration background,At least once per week,0.05755,58,721,0.04054,0.07456
1988,Baden-Wuerttemberg,Direct migration background,At least once per month,0.09846,72,721,0.07670,0.12022
1988,Baden-Wuerttemberg,Direct migration background,Seldom,0.27546,160,721,0.24283,0.30810
1988,Baden-Wuerttemberg,Direct migration background,Never,0.56853,431,721,0.53235,0.60471
1988,Bavaria,No migration background,At least once per week,0.09436,128,1228,0.07801,0.11072
1988,Bavaria,No migration background,At least once per month,0.15220,200,1228,0.13210,0.17230
1988,Bavaria,No migration background,Seldom,0.32859,440,1228,0.30231,0.35487
1988,Bavaria,No migration background,Never,0.42484,460,1228,0.39718,0.45250
1988,Bavaria,Direct migration background,At least once per month,0.12897,44,324,0.09242,0.16553
1988,Bavaria,Direct migration background,Seldom,0.29564,93,324,0.24588,0.34541
1988,Bavaria,Direct migration background,Never,0.48456,187,324,0.43006,0.53907
1988,Berlin,No migration background,At least once per month,0.16789,41,207,0.11685,0.21894
1988,Berlin,No migration background,Seldom,0.34508,83,207,0.28016,0.41000
1988,Berlin,No migration background,Never,0.41014,83,207,0.34297,0.47731
1988,Berlin,Direct migration background,Seldom,0.41669,33,82,0.30932,0.52405
1988,Berlin,Direct migration background,Never,0.43222,49,82,0.32433,0.54010
1990,Schleswig-Holstein,No migration background,At least once per month,0.14743,37,232,0.10171,0.19315
1990,Schleswig-Holstein,No migration background,Seldom,0.41407,101,232,0.35055,0.47759
1990,Schleswig-Holstein,No migration background,Never,0.37642,94,232,0.31394,0.43890
1990,Hamburg,No migration background,Seldom,0.35390,44,96,0.25774,0.45006
1990,Hamburg,No migration background,Never,0.46243,52,96,0.36217,0.56269
1990,Lower Saxony,No migration background,At least once per week,0.06252,59,801,0.04575,0.07930
1990,Lower Saxony,No migration background,At least once per month,0.13735,119,801,0.11349,0.16120
1990,Lower Saxony,No migration background,Seldom,0.34139,296,801,0.30853,0.37425
1990,Lower Saxony,No migration background,Never,0.45874,327,801,0.42421,0.49327
1990,Lower Saxony,Direct migration background,Seldom,0.28168,37,130,0.20405,0.35930
1990,Lower Saxony,Direct migration background,Never,0.57174,93,130,0.48635,0.65714
1990,Bremen,No migration background,Never,0.57467,44,44,0.42690,0.72244
1990,North Rhine-Westphalia,No migration background,At least once per week,0.05082,104,1802,0.04068,0.06097
1990,North Rhine-Westphalia,No migration background,At least once per month,0.14526,263,1802,0.12898,0.16153
1990,North Rhine-Westphalia,No migration background,Seldom,0.32415,619,1802,0.30253,0.34577
1990,North Rhine-Westphalia,No migration background,Never,0.47977,816,1802,0.45669,0.50284
1990,North Rhine-Westphalia,Direct migration background,At least once per month,0.10808,78,638,0.08396,0.13219
1990,North Rhine-Westphalia,Direct migration background,Seldom,0.22701,114,638,0.19448,0.25954
1990,North Rhine-Westphalia,Direct migration background,Never,0.62490,446,638,0.58730,0.66249
1990,Hesse,No migration background,At least once per week,0.05307,39,603,0.03516,0.07097
1990,Hesse,No migration background,At least once per month,0.13916,93,603,0.11151,0.16681
1990,Hesse,No migration background,Seldom,0.34217,211,603,0.30427,0.38007
1990,Hesse,No migration background,Never,0.46560,260,603,0.42575,0.50545
1990,Hesse,Direct migration background,At least once per month,0.07430,35,331,0.04601,0.10260
1990,Hesse,Direct migration background,Seldom,0.18342,53,331,0.14166,0.22518
1990,Hesse,Direct migration background,Never,0.71392,243,331,0.66516,0.76268
1990,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.11035,59,520,0.08339,0.13731
1990,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.26439,152,520,0.22645,0.30233
1990,"Rhineland-Palatinate, Saarland",No migration background,Never,0.59195,309,520,0.54966,0.63423
1990,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.59148,68,68,0.47378,0.70919
1990,Baden-Wuerttemberg,No migration background,At least once per week,0.03809,42,1028,0.02638,0.04979
1990,Baden-Wuerttemberg,No migration background,At least once per month,0.13478,149,1028,0.11389,0.15566
1990,Baden-Wuerttemberg,No migration background,Seldom,0.31447,334,1028,0.28608,0.34287
1990,Baden-Wuerttemberg,No migration background,Never,0.51266,503,1028,0.48209,0.54324
1990,Baden-Wuerttemberg,Direct migration background,At least once per month,0.08259,62,653,0.06146,0.10372
1990,Baden-Wuerttemberg,Direct migration background,Seldom,0.26478,132,653,0.23091,0.29865
1990,Baden-Wuerttemberg,Direct migration background,Never,0.61640,459,653,0.57908,0.65373
1990,Bavaria,No migration background,At least once per week,0.06946,94,1185,0.05498,0.08394
1990,Bavaria,No migration background,At least once per month,0.13060,169,1185,0.11141,0.14979
1990,Bavaria,No migration background,Seldom,0.31501,394,1185,0.28855,0.34147
1990,Bavaria,No migration background,Never,0.48493,528,1185,0.45646,0.51339
1990,Bavaria,Direct migration background,At least once per month,0.12552,35,342,0.09035,0.16068
1990,Bavaria,Direct migration background,Seldom,0.30799,94,342,0.25899,0.35700
1990,Bavaria,Direct migration background,Never,0.51914,213,342,0.46610,0.57217
1990,Berlin,No migration background,At least once per week,0.07468,40,496,0.05152,0.09784
1990,Berlin,No migration background,At least once per month,0.17762,87,496,0.14395,0.21129
1990,Berlin,No migration background,Seldom,0.38711,231,496,0.34420,0.43002
1990,Berlin,No migration background,Never,0.36059,138,496,0.31829,0.40289
1990,Berlin,Direct migration background,Seldom,0.33146,35,90,0.23366,0.42926
1990,Berlin,Direct migration background,Never,0.40134,55,90,0.29950,0.50318
1990,Brandenburg,No migration background,At least once per week,0.08782,66,703,0.06688,0.10876
1990,Brandenburg,No migration background,At least once per month,0.12071,80,703,0.09661,0.14481
1990,Brandenburg,No migration background,Seldom,0.45604,356,703,0.41920,0.49289
1990,Brandenburg,No migration background,Never,0.33543,201,703,0.30050,0.37036
1990,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.07547,39,486,0.05196,0.09898
1990,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.16859,82,486,0.13527,0.20191
1990,Mecklenburg-Western Pomerania,No migration background,Seldom,0.46907,244,486,0.42465,0.51348
1990,Mecklenburg-Western Pomerania,No migration background,Never,0.28688,121,486,0.24662,0.32713
1990,Saxony,No migration background,At least once per week,0.06990,92,1274,0.05589,0.08391
1990,Saxony,No migration background,At least once per month,0.12382,165,1274,0.10573,0.14192
1990,Saxony,No migration background,Seldom,0.44779,625,1274,0.42048,0.47511
1990,Saxony,No migration background,Never,0.35848,392,1274,0.33214,0.38483
1990,Saxony-Anhalt,No migration background,At least once per week,0.10550,82,765,0.08371,0.12728
1990,Saxony-Anhalt,No migration background,At least once per month,0.10465,88,765,0.08294,0.12635
1990,Saxony-Anhalt,No migration background,Seldom,0.46043,380,765,0.42508,0.49577
1990,Saxony-Anhalt,No migration background,Never,0.32943,215,765,0.29610,0.36276
1990,Thuringa,No migration background,At least once per week,0.07606,58,711,0.05656,0.09556
1990,Thuringa,No migration background,At least once per month,0.13912,104,711,0.11366,0.16457
1990,Thuringa,No migration background,Seldom,0.41577,327,711,0.37951,0.45202
1990,Thuringa,No migration background,Never,0.36905,222,711,0.33356,0.40455
1992,Schleswig-Holstein,No migration background,At least once per month,0.13733,32,216,0.09132,0.18334
1992,Schleswig-Holstein,No migration background,Seldom,0.38086,90,216,0.31595,0.44577
1992,Schleswig-Holstein,No migration background,Never,0.39974,94,216,0.33426,0.46521
1992,Hamburg,No migration background,Seldom,0.32017,37,92,0.22432,0.41603
1992,Hamburg,No migration background,Never,0.56117,55,92,0.45921,0.66313
1992,Lower Saxony,No migration background,At least once per week,0.08260,74,789,0.06338,0.10182
1992,Lower Saxony,No migration background,At least once per month,0.16518,138,789,0.13925,0.19110
1992,Lower Saxony,No migration background,Seldom,0.37615,316,789,0.34233,0.40997
1992,Lower Saxony,No migration background,Never,0.37607,261,789,0.34225,0.40990
1992,Lower Saxony,Direct migration background,Seldom,0.35444,43,113,0.26585,0.44303
1992,Lower Saxony,Direct migration background,Never,0.47987,70,113,0.38735,0.57240
1992,Bremen,No migration background,Seldom,0.39078,38,71,0.27648,0.50509
1992,Bremen,No migration background,Never,0.47451,33,71,0.35753,0.59149
1992,North Rhine-Westphalia,No migration background,At least once per week,0.07022,140,1755,0.05826,0.08217
1992,North Rhine-Westphalia,No migration background,At least once per month,0.17011,309,1755,0.15253,0.18769
1992,North Rhine-Westphalia,No migration background,Seldom,0.37973,703,1755,0.35701,0.40244
1992,North Rhine-Westphalia,No migration background,Never,0.37995,603,1755,0.35723,0.40266
1992,North Rhine-Westphalia,Direct migration background,At least once per month,0.14140,75,597,0.11343,0.16938
1992,North Rhine-Westphalia,Direct migration background,Seldom,0.29617,174,597,0.25952,0.33283
1992,North Rhine-Westphalia,Direct migration background,Never,0.52736,348,597,0.48728,0.56744
1992,North Rhine-Westphalia,Indirect migration background,At least once per month,0.29268,37,37,0.14405,0.44131
1992,Hesse,No migration background,At least once per week,0.06587,46,578,0.04563,0.08611
1992,Hesse,No migration background,At least once per month,0.16886,105,578,0.13829,0.19942
1992,Hesse,No migration background,Seldom,0.33785,207,578,0.29925,0.37644
1992,Hesse,No migration background,Never,0.42743,220,578,0.38707,0.46780
1992,Hesse,Direct migration background,Seldom,0.26811,74,274,0.21556,0.32066
1992,Hesse,Direct migration background,Never,0.60974,200,274,0.55188,0.66761
1992,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.12339,73,500,0.09453,0.15225
1992,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.28434,168,500,0.24476,0.32392
1992,"Rhineland-Palatinate, Saarland",No migration background,Never,0.53530,259,500,0.49154,0.57906
1992,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.26742,32,82,0.17103,0.36381
1992,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.49891,50,82,0.39002,0.60780
1992,Baden-Wuerttemberg,No migration background,At least once per week,0.08389,90,973,0.06646,0.10132
1992,Baden-Wuerttemberg,No migration background,At least once per month,0.14573,147,973,0.12354,0.16791
1992,Baden-Wuerttemberg,No migration background,Seldom,0.37223,381,973,0.34184,0.40262
1992,Baden-Wuerttemberg,No migration background,Never,0.39815,355,973,0.36738,0.42893
1992,Baden-Wuerttemberg,Direct migration background,At least once per week,0.07248,50,666,0.05277,0.09218
1992,Baden-Wuerttemberg,Direct migration background,At least once per month,0.10655,72,666,0.08310,0.13000
1992,Baden-Wuerttemberg,Direct migration background,Seldom,0.31664,178,666,0.28128,0.35199
1992,Baden-Wuerttemberg,Direct migration background,Never,0.50433,366,666,0.46633,0.54233
1992,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.34825,34,69,0.23501,0.46149
1992,Baden-Wuerttemberg,Indirect migration background,At least once per month,0.28423,35,69,0.17702,0.39144
1992,Bavaria,No migration background,At least once per week,0.10241,136,1206,0.08529,0.11953
1992,Bavaria,No migration background,At least once per month,0.14355,197,1206,0.12376,0.16335
1992,Bavaria,No migration background,Seldom,0.34029,429,1206,0.31354,0.36705
1992,Bavaria,No migration background,Never,0.41374,444,1206,0.38594,0.44155
1992,Bavaria,Direct migration background,Seldom,0.40983,121,306,0.35464,0.46503
1992,Bavaria,Direct migration background,Never,0.43878,185,306,0.38309,0.49447
1992,Bavaria,Indirect migration background,Seldom,0.48388,32,32,0.30796,0.65980
1992,Berlin,No migration background,At least once per month,0.17929,84,437,0.14328,0.21530
1992,Berlin,No migration background,Seldom,0.42478,219,437,0.37838,0.47118
1992,Berlin,No migration background,Never,0.32619,134,437,0.28218,0.37019
1992,Berlin,Direct migration background,Seldom,0.42971,36,87,0.32508,0.53434
1992,Berlin,Direct migration background,Never,0.36885,51,87,0.26687,0.47082
1992,Brandenburg,No migration background,At least once per week,0.07361,50,632,0.05324,0.09399
1992,Brandenburg,No migration background,At least once per month,0.08971,59,632,0.06741,0.11201
1992,Brandenburg,No migration background,Seldom,0.40199,274,632,0.36373,0.44024
1992,Brandenburg,No migration background,Never,0.43469,249,632,0.39601,0.47337
1992,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.10959,49,370,0.07771,0.14146
1992,Mecklenburg-Western Pomerania,No migration background,Seldom,0.38885,174,370,0.33911,0.43859
1992,Mecklenburg-Western Pomerania,No migration background,Never,0.43025,147,370,0.37973,0.48077
1992,Saxony,No migration background,At least once per week,0.05508,63,1107,0.04163,0.06852
1992,Saxony,No migration background,At least once per month,0.08820,108,1107,0.07149,0.10491
1992,Saxony,No migration background,Seldom,0.37614,487,1107,0.34759,0.40469
1992,Saxony,No migration background,Never,0.48059,449,1107,0.45114,0.51003
1992,Saxony-Anhalt,No migration background,At least once per week,0.06826,56,733,0.04999,0.08653
1992,Saxony-Anhalt,No migration background,At least once per month,0.09766,74,733,0.07615,0.11916
1992,Saxony-Anhalt,No migration background,Seldom,0.41062,334,733,0.37498,0.44626
1992,Saxony-Anhalt,No migration background,Never,0.42346,269,733,0.38767,0.45926
1992,Thuringa,No migration background,At least once per week,0.07901,51,654,0.05832,0.09969
1992,Thuringa,No migration background,At least once per month,0.09109,66,654,0.06902,0.11315
1992,Thuringa,No migration background,Seldom,0.37517,276,654,0.33803,0.41230
1992,Thuringa,No migration background,Never,0.45474,261,654,0.41655,0.49294
1994,Schleswig-Holstein,No migration background,At least once per month,0.13203,35,224,0.08760,0.17646
1994,Schleswig-Holstein,No migration background,Seldom,0.39460,102,224,0.33045,0.45875
1994,Schleswig-Holstein,No migration background,Never,0.34265,87,224,0.28036,0.40494
1994,Hamburg,No migration background,Seldom,0.34960,41,85,0.24763,0.45158
1994,Hamburg,No migration background,Never,0.47551,44,85,0.36871,0.58231
1994,Lower Saxony,No migration background,At least once per week,0.06660,63,788,0.04918,0.08402
1994,Lower Saxony,No migration background,At least once per month,0.16011,134,788,0.13449,0.18574
1994,Lower Saxony,No migration background,Seldom,0.41950,348,788,0.38503,0.45398
1994,Lower Saxony,No migration background,Never,0.35379,243,788,0.32038,0.38719
1994,Lower Saxony,Direct migration background,Seldom,0.35877,40,110,0.26873,0.44882
1994,Lower Saxony,Direct migration background,Never,0.46078,70,110,0.36721,0.55436
1994,Bremen,No migration background,Seldom,0.36736,31,31,0.19485,0.53987
1994,North Rhine-Westphalia,No migration background,At least once per week,0.08632,145,1715,0.07303,0.09962
1994,North Rhine-Westphalia,No migration background,At least once per month,0.14443,277,1715,0.12779,0.16107
1994,North Rhine-Westphalia,No migration background,Seldom,0.41467,742,1715,0.39135,0.43799
1994,North Rhine-Westphalia,No migration background,Never,0.35457,551,1715,0.33193,0.37722
1994,North Rhine-Westphalia,Direct migration background,At least once per month,0.08010,60,549,0.05737,0.10283
1994,North Rhine-Westphalia,Direct migration background,Seldom,0.35034,155,549,0.31039,0.39028
1994,North Rhine-Westphalia,Direct migration background,Never,0.52159,334,549,0.47976,0.56341
1994,North Rhine-Westphalia,Indirect migration background,At least once per week,0.23350,35,118,0.15684,0.31016
1994,North Rhine-Westphalia,Indirect migration background,At least once per month,0.26290,41,118,0.18313,0.34266
1994,North Rhine-Westphalia,Indirect migration background,Seldom,0.28128,42,118,0.19981,0.36276
