year,age_gr,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,46-65 y.,Widowed,0.07782,180,2954,0.06816,0.08749
1989,66 and older,Married,0.44861,521,963,0.41718,0.48004
1989,66 and older,Single,0.06133,53,963,0.04616,0.07649
1989,66 and older,Widowed,0.43553,389,963,0.40420,0.46686
1990,17-29 y.,Married,0.26638,1244,3847,0.25240,0.28035
1990,17-29 y.,"Married, living apart",0.01078,52,3847,0.00751,0.01404
1990,17-29 y.,Single,0.69886,2484,3847,0.68436,0.71336
1990,17-29 y.,Divorced,0.02207,67,3847,0.01743,0.02671
1990,30-45 y.,Married,0.73805,3502,4297,0.72491,0.75120
1990,30-45 y.,"Married, living apart",0.02365,79,4297,0.01911,0.02820
1990,30-45 y.,Single,0.14080,383,4297,0.13040,0.15120
1990,30-45 y.,Divorced,0.08677,290,4297,0.07835,0.09519
1990,30-45 y.,Widowed,0.00834,43,4297,0.00562,0.01106
1990,46-65 y.,Married,0.76565,3510,4233,0.75288,0.77841
1990,46-65 y.,"Married, living apart",0.02141,95,4233,0.01705,0.02577
1990,46-65 y.,Single,0.05210,134,4233,0.04541,0.05880
1990,46-65 y.,Divorced,0.07585,257,4233,0.06788,0.08383
1990,46-65 y.,Widowed,0.07410,237,4233,0.06621,0.08200
1990,66 and older,Married,0.44463,742,1432,0.41889,0.47038
1990,66 and older,Single,0.05322,68,1432,0.04159,0.06485
1990,66 and older,Divorced,0.03024,39,1432,0.02137,0.03911
1990,66 and older,Widowed,0.44555,583,1432,0.41979,0.47130
1991,17-29 y.,Married,0.25823,1146,3686,0.24410,0.27236
1991,17-29 y.,"Married, living apart",0.01423,54,3686,0.01040,0.01805
1991,17-29 y.,Single,0.70418,2433,3686,0.68944,0.71892
1991,17-29 y.,Divorced,0.02062,53,3686,0.01603,0.02520
1991,30-45 y.,Married,0.73398,3499,4306,0.72078,0.74718
1991,30-45 y.,"Married, living apart",0.02060,71,4306,0.01636,0.02485
1991,30-45 y.,Single,0.14514,400,4306,0.13462,0.15567
1991,30-45 y.,Divorced,0.09114,298,4306,0.08254,0.09973
1991,30-45 y.,Widowed,0.00704,38,4306,0.00454,0.00954
1991,46-65 y.,Married,0.76189,3405,4110,0.74886,0.77491
1991,46-65 y.,"Married, living apart",0.02208,90,4110,0.01759,0.02657
1991,46-65 y.,Single,0.05132,124,4110,0.04457,0.05807
1991,46-65 y.,Divorced,0.08167,260,4110,0.07329,0.09004
1991,46-65 y.,Widowed,0.07431,231,4110,0.06629,0.08233
1991,66 and older,Married,0.45014,759,1416,0.42422,0.47607
1991,66 and older,Single,0.05080,61,1416,0.03936,0.06224
1991,66 and older,Divorced,0.02795,37,1416,0.01936,0.03654
1991,66 and older,Widowed,0.44570,559,1416,0.41980,0.47160
1992,17-29 y.,Married,0.24258,1056,3567,0.22851,0.25665
1992,17-29 y.,"Married, living apart",0.01475,56,3567,0.01079,0.01870
1992,17-29 y.,Single,0.71930,2395,3567,0.70455,0.73404
1992,17-29 y.,Divorced,0.02229,60,3567,0.01745,0.02714
1992,30-45 y.,Married,0.73441,3427,4256,0.72114,0.74768
1992,30-45 y.,"Married, living apart",0.02378,84,4256,0.01920,0.02836
1992,30-45 y.,Single,0.14751,420,4256,0.13685,0.15816
1992,30-45 y.,Divorced,0.08350,284,4256,0.07519,0.09182
1992,30-45 y.,Widowed,0.00919,41,4256,0.00632,0.01206
1992,46-65 y.,Married,0.76945,3340,4010,0.75641,0.78248
1992,46-65 y.,"Married, living apart",0.01966,79,4010,0.01537,0.02396
1992,46-65 y.,Single,0.04922,116,4010,0.04253,0.05592
1992,46-65 y.,Divorced,0.08306,252,4010,0.07451,0.09160
1992,46-65 y.,Widowed,0.07125,223,4010,0.06329,0.07922
1992,66 and older,Married,0.45694,775,1416,0.43099,0.48290
1992,66 and older,Single,0.04947,60,1416,0.03817,0.06077
1992,66 and older,Divorced,0.03125,40,1416,0.02218,0.04031
1992,66 and older,Widowed,0.43273,541,1416,0.40691,0.45854
1993,17-29 y.,Married,0.23226,999,3470,0.21821,0.24632
1993,17-29 y.,"Married, living apart",0.01738,66,3470,0.01303,0.02173
1993,17-29 y.,Single,0.72774,2356,3470,0.71293,0.74255
1993,17-29 y.,Divorced,0.01953,49,3470,0.01492,0.02413
1993,30-45 y.,Married,0.73068,3323,4190,0.71724,0.74411
1993,30-45 y.,"Married, living apart",0.02982,104,4190,0.02467,0.03497
1993,30-45 y.,Single,0.14526,444,4190,0.13459,0.15594
1993,30-45 y.,Divorced,0.08352,280,4190,0.07514,0.09190
1993,30-45 y.,Widowed,0.00861,39,4190,0.00582,0.01141
1993,46-65 y.,Married,0.76618,3261,3930,0.75295,0.77942
1993,46-65 y.,"Married, living apart",0.02276,89,3930,0.01810,0.02742
1993,46-65 y.,Single,0.04702,107,3930,0.04040,0.05364
1993,46-65 y.,Divorced,0.08213,248,3930,0.07354,0.09072
1993,46-65 y.,Widowed,0.07440,225,3930,0.06620,0.08261
1993,66 and older,Married,0.45974,790,1436,0.43396,0.48553
1993,66 and older,Single,0.05114,62,1436,0.03974,0.06254
1993,66 and older,Divorced,0.03707,47,1436,0.02730,0.04685
1993,66 and older,Widowed,0.42044,537,1436,0.39490,0.44598
1994,17-29 y.,Married,0.24102,950,3337,0.22651,0.25554
1994,17-29 y.,"Married, living apart",0.01534,55,3337,0.01117,0.01951
1994,17-29 y.,Single,0.72877,2287,3337,0.71369,0.74386
1994,17-29 y.,Divorced,0.01372,45,3337,0.00977,0.01767
1994,30-45 y.,Married,0.71413,3222,4139,0.70036,0.72790
1994,30-45 y.,"Married, living apart",0.03185,120,4139,0.02650,0.03720
1994,30-45 y.,Single,0.15551,478,4139,0.14447,0.16655
1994,30-45 y.,Divorced,0.08781,284,4139,0.07918,0.09643
1994,30-45 y.,Widowed,0.00752,35,4139,0.00489,0.01015
1994,46-65 y.,Married,0.76830,3216,3867,0.75500,0.78160
1994,46-65 y.,"Married, living apart",0.02259,86,3867,0.01791,0.02728
1994,46-65 y.,Single,0.05187,112,3867,0.04488,0.05886
1994,46-65 y.,Divorced,0.08347,251,3867,0.07475,0.09219
1994,46-65 y.,Widowed,0.06655,202,3867,0.05869,0.07440
1994,66 and older,Married,0.44548,790,1451,0.41990,0.47107
1994,66 and older,Single,0.05169,62,1451,0.04029,0.06308
1994,66 and older,Divorced,0.03336,42,1451,0.02412,0.04260
1994,66 and older,Widowed,0.42941,557,1451,0.40393,0.45489
1995,17-29 y.,Married,0.24143,942,3344,0.22692,0.25593
1995,17-29 y.,"Married, living apart",0.01360,41,3344,0.00967,0.01752
1995,17-29 y.,Single,0.72487,2315,3344,0.70973,0.74001
1995,17-29 y.,Divorced,0.01585,46,3344,0.01161,0.02008
1995,30-45 y.,Married,0.70005,3379,4429,0.68656,0.71355
1995,30-45 y.,"Married, living apart",0.02703,115,4429,0.02225,0.03180
1995,30-45 y.,Single,0.17005,562,4429,0.15898,0.18112
1995,30-45 y.,Divorced,0.09062,331,4429,0.08216,0.09907
1995,30-45 y.,Widowed,0.00962,42,4429,0.00675,0.01250
1995,46-65 y.,Married,0.76378,3296,3944,0.75052,0.77704
1995,46-65 y.,"Married, living apart",0.01841,75,3944,0.01421,0.02260
1995,46-65 y.,Single,0.05224,112,3944,0.04529,0.05918
1995,46-65 y.,Divorced,0.08883,261,3944,0.07995,0.09771
1995,46-65 y.,Widowed,0.06918,200,3944,0.06126,0.07711
1995,66 and older,Married,0.45848,820,1487,0.43315,0.48382
1995,66 and older,Single,0.05294,62,1487,0.04155,0.06432
1995,66 and older,Divorced,0.03982,50,1487,0.02988,0.04976
1995,66 and older,Widowed,0.41738,555,1487,0.39231,0.44245
1996,17-29 y.,Married,0.23390,818,3160,0.21914,0.24867
1996,17-29 y.,"Married, living apart",0.01410,45,3160,0.00999,0.01821
1996,17-29 y.,Single,0.73913,2260,3160,0.72381,0.75444
1996,17-29 y.,Divorced,0.01247,37,3160,0.00860,0.01634
1996,30-45 y.,Married,0.68232,3303,4430,0.66861,0.69603
1996,30-45 y.,"Married, living apart",0.03048,135,4430,0.02542,0.03554
1996,30-45 y.,Single,0.18604,627,4430,0.17458,0.19750
1996,30-45 y.,Divorced,0.09215,330,4430,0.08364,0.10067
1996,30-45 y.,Widowed,0.00771,35,4430,0.00514,0.01029
1996,46-65 y.,Married,0.74587,3206,3885,0.73217,0.75956
1996,46-65 y.,"Married, living apart",0.02477,87,3885,0.01988,0.02965
1996,46-65 y.,Single,0.05975,124,3885,0.05229,0.06720
1996,46-65 y.,Divorced,0.08675,249,3885,0.07790,0.09561
1996,46-65 y.,Widowed,0.07666,219,3885,0.06830,0.08503
1996,66 and older,Married,0.48188,868,1508,0.45666,0.50711
1996,66 and older,Single,0.05213,59,1508,0.04091,0.06335
1996,66 and older,Divorced,0.04238,58,1508,0.03221,0.05255
1996,66 and older,Widowed,0.38735,523,1508,0.36276,0.41195
1997,17-29 y.,Married,0.22383,744,3025,0.20897,0.23868
1997,17-29 y.,"Married, living apart",0.01443,37,3025,0.01018,0.01868
1997,17-29 y.,Single,0.75029,2207,3025,0.73486,0.76572
1997,17-29 y.,Divorced,0.00919,37,3025,0.00579,0.01260
1997,30-45 y.,Married,0.67005,3185,4354,0.65608,0.68402
1997,30-45 y.,"Married, living apart",0.03364,142,4354,0.02828,0.03899
1997,30-45 y.,Single,0.19151,666,4354,0.17982,0.20320
1997,30-45 y.,Divorced,0.09345,328,4354,0.08481,0.10210
1997,30-45 y.,Widowed,0.00790,33,4354,0.00527,0.01053
1997,46-65 y.,Married,0.73557,3125,3832,0.72160,0.74953
1997,46-65 y.,"Married, living apart",0.02979,99,3832,0.02441,0.03517
1997,46-65 y.,Single,0.06120,122,3832,0.05361,0.06879
1997,46-65 y.,Divorced,0.09219,265,3832,0.08303,0.10135
1997,46-65 y.,Widowed,0.07378,221,3832,0.06550,0.08206
1997,66 and older,Married,0.48363,913,1544,0.45869,0.50856
1997,66 and older,Single,0.05439,59,1544,0.04307,0.06570
1997,66 and older,Divorced,0.04588,60,1544,0.03544,0.05632
1997,66 and older,Widowed,0.38314,512,1544,0.35888,0.40739
1998,17-29 y.,Married,0.19522,701,3158,0.18139,0.20904
1998,17-29 y.,"Married, living apart",0.01333,37,3158,0.00933,0.01733
1998,17-29 y.,Single,0.77924,2384,3158,0.76477,0.79371
1998,17-29 y.,Divorced,0.00975,36,3158,0.00632,0.01318
1998,30-45 y.,Married,0.67165,3452,4787,0.65834,0.68495
1998,30-45 y.,"Married, living apart",0.03628,158,4787,0.03098,0.04158
1998,30-45 y.,Single,0.19130,796,4787,0.18016,0.20244
1998,30-45 y.,Divorced,0.09095,381,4787,0.08281,0.09910
1998,46-65 y.,Married,0.74449,3554,4375,0.73157,0.75742
1998,46-65 y.,"Married, living apart",0.02910,106,4375,0.02412,0.03408
1998,46-65 y.,Single,0.05716,145,4375,0.05028,0.06404
1998,46-65 y.,Divorced,0.09680,321,4375,0.08804,0.10557
1998,46-65 y.,Widowed,0.06679,249,4375,0.05939,0.07419
1998,66 and older,Married,0.49255,1078,1808,0.46949,0.51560
1998,66 and older,Single,0.05192,71,1808,0.04169,0.06215
1998,66 and older,Divorced,0.04114,69,1808,0.03198,0.05030
1998,66 and older,Widowed,0.38171,590,1808,0.35931,0.40411
1999,17-29 y.,Married,0.18150,616,2971,0.16764,0.19536
1999,17-29 y.,"Married, living apart",0.01574,37,2971,0.01126,0.02022
1999,17-29 y.,Single,0.79069,2284,2971,0.77605,0.80532
1999,17-29 y.,Divorced,0.01076,34,2971,0.00705,0.01447
1999,30-45 y.,Married,0.64517,3258,4698,0.63148,0.65885
1999,30-45 y.,"Married, living apart",0.03539,156,4698,0.03011,0.04068
1999,30-45 y.,Single,0.20736,844,4698,0.19576,0.21895
1999,30-45 y.,Divorced,0.09977,409,4698,0.09120,0.10834
1999,30-45 y.,Widowed,0.00727,31,4698,0.00484,0.00970
1999,46-65 y.,Married,0.74284,3386,4171,0.72958,0.75611
1999,46-65 y.,"Married, living apart",0.02518,94,4171,0.02043,0.02994
1999,46-65 y.,Single,0.05936,135,4171,0.05219,0.06653
1999,46-65 y.,Divorced,0.10218,319,4171,0.09299,0.11137
1999,46-65 y.,Widowed,0.06456,237,4171,0.05710,0.07202
1999,66 and older,Married,0.49597,1057,1752,0.47255,0.51939
1999,66 and older,Single,0.05316,69,1752,0.04265,0.06366
1999,66 and older,Divorced,0.04532,73,1752,0.03557,0.05506
1999,66 and older,Widowed,0.37272,553,1752,0.35007,0.39537
2000,17-29 y.,Married,0.17107,814,4566,0.16014,0.18199
2000,17-29 y.,"Married, living apart",0.00934,40,4566,0.00655,0.01213
2000,17-29 y.,Single,0.80238,3667,4566,0.79082,0.81393
2000,17-29 y.,Divorced,0.01302,45,4566,0.00973,0.01630
2000,30-45 y.,Married,0.66651,5796,8156,0.65628,0.67675
2000,30-45 y.,"Married, living apart",0.03050,239,8156,0.02676,0.03423
2000,30-45 y.,Single,0.20898,1425,8156,0.20015,0.21780
2000,30-45 y.,Divorced,0.08683,651,8156,0.08072,0.09295
2000,30-45 y.,Widowed,0.00544,45,8156,0.00384,0.00703
2000,46-65 y.,Married,0.74548,6188,7735,0.73577,0.75519
2000,46-65 y.,"Married, living apart",0.02557,176,7735,0.02206,0.02909
2000,46-65 y.,Single,0.06094,315,7735,0.05561,0.06627
2000,46-65 y.,Divorced,0.10276,634,7735,0.09600,0.10953
2000,46-65 y.,Widowed,0.06026,422,7735,0.05495,0.06556
2000,66 and older,Married,0.52796,2171,3559,0.51155,0.54436
2000,66 and older,"Married, living apart",0.01056,39,3559,0.00720,0.01392
2000,66 and older,Single,0.04523,125,3559,0.03840,0.05206
2000,66 and older,Divorced,0.04275,131,3559,0.03610,0.04939
2000,66 and older,Widowed,0.35897,1093,3559,0.34321,0.37473
2001,17-29 y.,Married,0.15453,665,4094,0.14345,0.16560
2001,17-29 y.,"Married, living apart",0.00892,31,4094,0.00604,0.01180
2001,17-29 y.,Single,0.82233,3364,4094,0.81062,0.83404
2001,17-29 y.,Divorced,0.01237,34,4094,0.00899,0.01576
2001,30-45 y.,Married,0.64402,5117,7313,0.63304,0.65499
2001,30-45 y.,"Married, living apart",0.03047,220,7313,0.02653,0.03440
2001,30-45 y.,Single,0.22595,1334,7313,0.21636,0.23553
2001,30-45 y.,Divorced,0.09229,607,7313,0.08566,0.09893
2001,30-45 y.,Widowed,0.00386,35,7313,0.00244,0.00529
2001,46-65 y.,Married,0.73155,5608,7066,0.72122,0.74189
2001,46-65 y.,"Married, living apart",0.02630,167,7066,0.02257,0.03003
2001,46-65 y.,Single,0.06872,307,7066,0.06282,0.07462
2001,46-65 y.,Divorced,0.10963,609,7066,0.10235,0.11692
2001,46-65 y.,Widowed,0.05890,375,7066,0.05341,0.06439
2001,66 and older,Married,0.53576,2090,3360,0.51889,0.55263
2001,66 and older,"Married, living apart",0.01117,39,3360,0.00761,0.01472
2001,66 and older,Single,0.04494,113,3360,0.03794,0.05195
2001,66 and older,Divorced,0.04229,124,3360,0.03549,0.04910
2001,66 and older,Widowed,0.34930,994,3360,0.33318,0.36543
2002,17-29 y.,Married,0.13459,538,4136,0.12419,0.14499
2002,17-29 y.,"Married, living apart",0.01059,33,4136,0.00747,0.01370
2002,17-29 y.,Single,0.84342,3532,4136,0.83234,0.85450
2002,17-29 y.,Divorced,0.01075,33,4136,0.00761,0.01390
2002,30-45 y.,Married,0.64074,5174,7424,0.62983,0.65166
2002,30-45 y.,"Married, living apart",0.02902,217,7424,0.02520,0.03284
2002,30-45 y.,Single,0.22769,1383,7424,0.21815,0.23723
2002,30-45 y.,Divorced,0.09496,611,7424,0.08829,0.10163
2002,30-45 y.,Widowed,0.00531,39,7424,0.00366,0.00697
2002,46-65 y.,Married,0.72240,6295,7823,0.71248,0.73232
2002,46-65 y.,"Married, living apart",0.02634,168,7823,0.02279,0.02989
2002,46-65 y.,Single,0.07302,330,7823,0.06725,0.07878
2002,46-65 y.,Divorced,0.11719,668,7823,0.11007,0.12432
2002,46-65 y.,Widowed,0.05646,362,7823,0.05135,0.06158
2002,66 and older,Married,0.54522,2272,3545,0.52882,0.56161
2002,66 and older,"Married, living apart",0.01265,45,3545,0.00897,0.01632
2002,66 and older,Single,0.04503,115,3545,0.03820,0.05186
2002,66 and older,Divorced,0.04448,137,3545,0.03770,0.05127
2002,66 and older,Widowed,0.33398,976,3545,0.31845,0.34951
2003,17-29 y.,Married,0.13012,468,3969,0.11966,0.14059
2003,17-29 y.,Single,0.84562,3466,3969,0.83438,0.85686
2003,17-29 y.,Divorced,0.01254,35,3969,0.00907,0.01600
2003,30-45 y.,Married,0.62853,4696,6917,0.61714,0.63992
2003,30-45 y.,"Married, living apart",0.03297,228,6917,0.02876,0.03718
2003,30-45 y.,Single,0.23790,1398,6917,0.22786,0.24793
2003,30-45 y.,Divorced,0.09267,563,6917,0.08584,0.09951
2003,30-45 y.,Widowed,0.00518,32,6917,0.00349,0.00687
2003,46-65 y.,Married,0.70971,6001,7540,0.69947,0.71996
2003,46-65 y.,"Married, living apart",0.02691,171,7540,0.02326,0.03056
2003,46-65 y.,Single,0.07901,342,7540,0.07292,0.08510
2003,46-65 y.,Divorced,0.12579,681,7540,0.11830,0.13327
2003,46-65 y.,Widowed,0.05410,345,7540,0.04900,0.05921
2003,66 and older,Married,0.55129,2323,3604,0.53505,0.56753
2003,66 and older,"Married, living apart",0.01192,47,3604,0.00838,0.01547
2003,66 and older,Single,0.04346,110,3604,0.03680,0.05011
2003,66 and older,Divorced,0.04639,144,3604,0.03953,0.05326
2003,66 and older,Widowed,0.32845,980,3604,0.31312,0.34379
2004,17-29 y.,Married,0.11123,434,3926,0.10139,0.12106
2004,17-29 y.,Single,0.86468,3459,3926,0.85398,0.87539
2004,17-29 y.,Divorced,0.00973,33,3926,0.00666,0.01280
2004,30-45 y.,Married,0.61242,4345,6513,0.60059,0.62425
2004,30-45 y.,"Married, living apart",0.03655,207,6513,0.03199,0.04110
2004,30-45 y.,Single,0.25040,1391,6513,0.23987,0.26092
2004,30-45 y.,Divorced,0.09269,537,6513,0.08565,0.09973
2004,30-45 y.,Widowed,0.00535,33,6513,0.00358,0.00712
2004,46-65 y.,Married,0.70640,5801,7337,0.69597,0.71682
2004,46-65 y.,"Married, living apart",0.02765,183,7337,0.02390,0.03141
2004,46-65 y.,Single,0.07749,336,7337,0.07138,0.08361
2004,46-65 y.,Divorced,0.13249,695,7337,0.12474,0.14025
2004,46-65 y.,Widowed,0.05219,322,7337,0.04710,0.05728
2004,66 and older,Married,0.55834,2427,3713,0.54236,0.57431
2004,66 and older,"Married, living apart",0.01316,48,3713,0.00949,0.01682
2004,66 and older,Single,0.04540,117,3713,0.03871,0.05210
2004,66 and older,Divorced,0.05076,164,3713,0.04370,0.05783
2004,66 and older,Widowed,0.31412,957,3713,0.29919,0.32905
2005,17-29 y.,Married,0.10786,401,3795,0.09799,0.11773
2005,17-29 y.,Single,0.87140,3363,3795,0.86074,0.88205
2005,17-29 y.,Divorced,0.00944,31,3795,0.00636,0.01252
2005,30-45 y.,Married,0.60082,3964,6077,0.58851,0.61314
2005,30-45 y.,"Married, living apart",0.03656,198,6077,0.03184,0.04128
2005,30-45 y.,Single,0.25297,1344,6077,0.24204,0.26390
2005,30-45 y.,Divorced,0.10259,535,6077,0.09496,0.11022
2005,30-45 y.,Widowed,0.00550,36,6077,0.00364,0.00736
2005,46-65 y.,Married,0.70404,5500,6989,0.69334,0.71474
2005,46-65 y.,"Married, living apart",0.02885,185,6989,0.02493,0.03278
2005,46-65 y.,Single,0.08207,336,6989,0.07563,0.08850
2005,46-65 y.,Divorced,0.13428,678,6989,0.12628,0.14227
2005,46-65 y.,Widowed,0.04656,290,6989,0.04162,0.05150
2005,66 and older,Married,0.56052,2428,3725,0.54458,0.57646
2005,66 and older,"Married, living apart",0.01466,52,3725,0.01080,0.01853
2005,66 and older,Single,0.04612,122,3725,0.03939,0.05286
2005,66 and older,Divorced,0.05206,166,3725,0.04492,0.05919
2005,66 and older,Widowed,0.31031,957,3725,0.29545,0.32517
2006,17-29 y.,Married,0.11296,426,3957,0.10310,0.12283
2006,17-29 y.,Single,0.86728,3500,3957,0.85670,0.87785
2006,17-29 y.,Divorced,0.00915,31,3957,0.00618,0.01212
2006,30-45 y.,Married,0.60272,4089,6270,0.59061,0.61483
2006,30-45 y.,"Married, living apart",0.03569,194,6270,0.03110,0.04028
2006,30-45 y.,Single,0.25852,1406,6270,0.24768,0.26936
2006,30-45 y.,Divorced,0.09646,543,6270,0.08915,0.10377
2006,30-45 y.,Widowed,0.00550,38,6270,0.00367,0.00733
2006,46-65 y.,Married,0.69049,5848,7545,0.68006,0.70092
2006,46-65 y.,"Married, living apart",0.03186,209,7545,0.02790,0.03583
2006,46-65 y.,Single,0.08196,378,7545,0.07577,0.08815
2006,46-65 y.,Divorced,0.14838,814,7545,0.14036,0.15640
2006,46-65 y.,Widowed,0.04242,296,7545,0.03787,0.04696
