year,age_gr,pgisced97,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,66 and older,Lower Secondary Level,Married,0.24235,146,364,0.19827,0.28643
1984,66 and older,Lower Secondary Level,Widowed,0.46056,218,364,0.40929,0.51184
1984,66 and older,Upper Secondary Level,Married,0.42774,281,443,0.38161,0.47386
1984,66 and older,Upper Secondary Level,Widowed,0.33701,162,443,0.29295,0.38108
1984,66 and older,First Stage of Tertiary Education,Married,0.54385,50,50,0.40439,0.68331
1984,66 and older,Second Stage of Tertiary Education,Married,0.43075,32,32,0.25643,0.60507
1985,17-29 y.,Pre-primary Level,Single,0.97084,177,177,0.94599,0.99570
1985,17-29 y.,Primary Level,Married,0.25866,67,142,0.18638,0.33094
1985,17-29 y.,Primary Level,Single,0.64898,75,142,0.57020,0.72777
1985,17-29 y.,Lower Secondary Level,Married,0.14070,201,882,0.11774,0.16366
1985,17-29 y.,Lower Secondary Level,Single,0.78671,681,882,0.75966,0.81376
1985,17-29 y.,Upper Secondary Level,Married,0.27981,433,1284,0.25524,0.30437
1985,17-29 y.,Upper Secondary Level,Single,0.61514,851,1284,0.58851,0.64176
1985,17-29 y.,Post-secondary Non-tertiary Level,Married,0.29078,34,101,0.20177,0.37978
1985,17-29 y.,Post-secondary Non-tertiary Level,Single,0.64113,67,101,0.54712,0.73515
1985,17-29 y.,First Stage of Tertiary Education,Married,0.29641,41,98,0.20552,0.38729
1985,17-29 y.,First Stage of Tertiary Education,Single,0.59703,57,98,0.49942,0.69464
1985,17-29 y.,Second Stage of Tertiary Education,Married,0.31060,40,110,0.22372,0.39747
1985,17-29 y.,Second Stage of Tertiary Education,Single,0.62691,70,110,0.53611,0.71770
1985,30-45 y.,Primary Level,Married,0.74705,268,268,0.69491,0.79919
1985,30-45 y.,Lower Secondary Level,Married,0.77065,554,585,0.73655,0.80475
1985,30-45 y.,Lower Secondary Level,Divorced,0.06293,31,585,0.04323,0.08262
1985,30-45 y.,Upper Secondary Level,Married,0.73188,1364,1629,0.71036,0.75340
1985,30-45 y.,Upper Secondary Level,"Married, living apart",0.02027,38,1629,0.01342,0.02711
1985,30-45 y.,Upper Secondary Level,Single,0.10775,142,1629,0.09269,0.12281
1985,30-45 y.,Upper Secondary Level,Divorced,0.06297,85,1629,0.05117,0.07477
1985,30-45 y.,Post-secondary Non-tertiary Level,Married,0.62581,65,65,0.50726,0.74437
1985,30-45 y.,First Stage of Tertiary Education,Married,0.76951,184,184,0.70849,0.83053
1985,30-45 y.,Second Stage of Tertiary Education,Married,0.68835,264,318,0.63736,0.73933
1985,30-45 y.,Second Stage of Tertiary Education,Single,0.18111,54,318,0.13872,0.22351
1985,46-65 y.,Primary Level,Married,0.66008,261,261,0.60250,0.71766
1985,46-65 y.,Lower Secondary Level,Married,0.68527,729,855,0.65412,0.71641
1985,46-65 y.,Lower Secondary Level,Single,0.04405,35,855,0.03029,0.05782
1985,46-65 y.,Lower Secondary Level,Widowed,0.11212,91,855,0.09096,0.13328
1985,46-65 y.,Upper Secondary Level,Married,0.73947,1139,1328,0.71585,0.76308
1985,46-65 y.,Upper Secondary Level,Single,0.03982,47,1328,0.02930,0.05035
1985,46-65 y.,Upper Secondary Level,Divorced,0.05287,63,1328,0.04083,0.06491
1985,46-65 y.,Upper Secondary Level,Widowed,0.06979,79,1328,0.05608,0.08350
1985,46-65 y.,Post-secondary Non-tertiary Level,Married,0.74905,49,49,0.62640,0.87171
1985,46-65 y.,First Stage of Tertiary Education,Married,0.66968,141,141,0.59177,0.74759
1985,46-65 y.,Second Stage of Tertiary Education,Married,0.72345,170,170,0.65601,0.79089
1985,66 and older,Lower Secondary Level,Married,0.28080,139,356,0.23406,0.32755
1985,66 and older,Lower Secondary Level,Widowed,0.54854,217,356,0.49677,0.60031
1985,66 and older,Upper Secondary Level,Married,0.42327,253,412,0.37550,0.47104
1985,66 and older,Upper Secondary Level,Widowed,0.37343,159,412,0.32667,0.42020
1985,66 and older,First Stage of Tertiary Education,Married,0.49966,45,45,0.35192,0.64740
1986,17-29 y.,Pre-primary Level,Single,0.97224,180,180,0.94818,0.99631
1986,17-29 y.,Primary Level,Married,0.27450,66,150,0.20285,0.34616
1986,17-29 y.,Primary Level,Single,0.65715,84,150,0.58094,0.73337
1986,17-29 y.,Lower Secondary Level,Married,0.14778,190,897,0.12454,0.17102
1986,17-29 y.,Lower Secondary Level,Single,0.81696,707,897,0.79164,0.84228
1986,17-29 y.,Upper Secondary Level,Married,0.30198,449,1337,0.27736,0.32660
1986,17-29 y.,Upper Secondary Level,Single,0.66010,888,1337,0.63470,0.68550
1986,17-29 y.,Post-secondary Non-tertiary Level,Single,0.69767,69,69,0.58850,0.80683
1986,17-29 y.,First Stage of Tertiary Education,Married,0.39810,45,98,0.30068,0.49551
1986,17-29 y.,First Stage of Tertiary Education,Single,0.58246,53,98,0.48432,0.68060
1986,17-29 y.,Second Stage of Tertiary Education,Married,0.33635,35,91,0.23874,0.43396
1986,17-29 y.,Second Stage of Tertiary Education,Single,0.63801,56,91,0.53872,0.73729
1986,30-45 y.,Primary Level,Married,0.80224,247,247,0.75247,0.85202
1986,30-45 y.,Lower Secondary Level,Married,0.81421,527,561,0.78200,0.84642
1986,30-45 y.,Lower Secondary Level,Divorced,0.07585,34,561,0.05392,0.09778
1986,30-45 y.,Upper Secondary Level,Married,0.76468,1334,1623,0.74404,0.78533
1986,30-45 y.,Upper Secondary Level,"Married, living apart",0.03363,56,1623,0.02485,0.04240
1986,30-45 y.,Upper Secondary Level,Single,0.11722,144,1623,0.10156,0.13287
1986,30-45 y.,Upper Secondary Level,Divorced,0.06642,89,1623,0.05430,0.07854
1986,30-45 y.,Post-secondary Non-tertiary Level,Married,0.67323,73,73,0.56489,0.78157
1986,30-45 y.,First Stage of Tertiary Education,Married,0.79903,176,176,0.73966,0.85840
1986,30-45 y.,Second Stage of Tertiary Education,Married,0.69689,278,345,0.64832,0.74546
1986,30-45 y.,Second Stage of Tertiary Education,Single,0.20983,67,345,0.16680,0.25286
1986,46-65 y.,Primary Level,Married,0.70702,265,265,0.65212,0.76192
1986,46-65 y.,Lower Secondary Level,Married,0.75873,765,889,0.73059,0.78687
1986,46-65 y.,Lower Secondary Level,Single,0.04970,34,889,0.03541,0.06399
1986,46-65 y.,Lower Secondary Level,Widowed,0.12246,90,889,0.10090,0.14403
1986,46-65 y.,Upper Secondary Level,Married,0.78879,1216,1418,0.76754,0.81005
1986,46-65 y.,Upper Secondary Level,Single,0.04225,48,1418,0.03177,0.05272
1986,46-65 y.,Upper Secondary Level,Divorced,0.06653,76,1418,0.05355,0.07951
1986,46-65 y.,Upper Secondary Level,Widowed,0.07012,78,1418,0.05683,0.08342
1986,46-65 y.,Post-secondary Non-tertiary Level,Married,0.79511,46,46,0.67718,0.91304
1986,46-65 y.,First Stage of Tertiary Education,Married,0.78864,164,164,0.72597,0.85132
1986,46-65 y.,Second Stage of Tertiary Education,Married,0.79587,193,193,0.73886,0.85288
1986,66 and older,Lower Secondary Level,Married,0.34526,155,354,0.29566,0.39486
1986,66 and older,Lower Secondary Level,Widowed,0.55037,199,354,0.49847,0.60226
1986,66 and older,Upper Secondary Level,Married,0.47162,266,426,0.42416,0.51908
1986,66 and older,Upper Secondary Level,Widowed,0.40978,160,426,0.36302,0.45653
1986,66 and older,First Stage of Tertiary Education,Married,0.54717,46,46,0.40173,0.69261
1986,66 and older,Second Stage of Tertiary Education,Married,0.53743,33,33,0.36467,0.71018
1987,17-29 y.,Pre-primary Level,Single,0.99814,189,189,0.99198,1.00430
1987,17-29 y.,Primary Level,Married,0.28691,55,127,0.20793,0.36589
1987,17-29 y.,Primary Level,Single,0.63394,72,127,0.54983,0.71805
1987,17-29 y.,Lower Secondary Level,Married,0.16770,187,885,0.14308,0.19233
1987,17-29 y.,Lower Secondary Level,Single,0.79482,698,885,0.76820,0.82144
1987,17-29 y.,Upper Secondary Level,Married,0.30134,454,1357,0.27691,0.32576
1987,17-29 y.,Upper Secondary Level,Single,0.66714,903,1357,0.64206,0.69223
1987,17-29 y.,Post-secondary Non-tertiary Level,Married,0.31449,36,100,0.22302,0.40595
1987,17-29 y.,Post-secondary Non-tertiary Level,Single,0.67144,64,100,0.57891,0.76396
1987,17-29 y.,First Stage of Tertiary Education,Married,0.35614,36,88,0.25552,0.45677
1987,17-29 y.,First Stage of Tertiary Education,Single,0.64334,52,88,0.54268,0.74400
1987,17-29 y.,Second Stage of Tertiary Education,Married,0.33383,35,89,0.23530,0.43236
1987,17-29 y.,Second Stage of Tertiary Education,Single,0.65214,54,89,0.55262,0.75165
1987,30-45 y.,Primary Level,Married,0.79425,239,239,0.74289,0.84561
1987,30-45 y.,Lower Secondary Level,Married,0.78846,498,530,0.75366,0.82326
1987,30-45 y.,Lower Secondary Level,Divorced,0.07384,32,530,0.05156,0.09613
1987,30-45 y.,Upper Secondary Level,Married,0.77071,1305,1576,0.74994,0.79147
1987,30-45 y.,Upper Secondary Level,"Married, living apart",0.01816,36,1576,0.01156,0.02475
1987,30-45 y.,Upper Secondary Level,Single,0.12256,140,1576,0.10637,0.13876
1987,30-45 y.,Upper Secondary Level,Divorced,0.07294,95,1576,0.06010,0.08578
1987,30-45 y.,Post-secondary Non-tertiary Level,Married,0.70263,74,74,0.59777,0.80749
1987,30-45 y.,First Stage of Tertiary Education,Married,0.79288,178,178,0.73318,0.85258
1987,30-45 y.,Second Stage of Tertiary Education,Married,0.67056,260,332,0.61993,0.72119
1987,30-45 y.,Second Stage of Tertiary Education,Single,0.23441,72,332,0.18877,0.28005
1987,46-65 y.,Primary Level,Married,0.71320,267,267,0.65884,0.76755
1987,46-65 y.,Lower Secondary Level,Married,0.75718,745,829,0.72798,0.78639
1987,46-65 y.,Lower Secondary Level,Widowed,0.11451,84,829,0.09282,0.13620
1987,46-65 y.,Upper Secondary Level,Married,0.78257,1213,1458,0.76139,0.80375
1987,46-65 y.,Upper Secondary Level,"Married, living apart",0.02081,32,1458,0.01348,0.02814
1987,46-65 y.,Upper Secondary Level,Single,0.04335,48,1458,0.03289,0.05381
1987,46-65 y.,Upper Secondary Level,Divorced,0.07210,82,1458,0.05882,0.08538
1987,46-65 y.,Upper Secondary Level,Widowed,0.07183,83,1458,0.05857,0.08509
1987,46-65 y.,Post-secondary Non-tertiary Level,Married,0.75227,44,44,0.62323,0.88130
1987,46-65 y.,First Stage of Tertiary Education,Married,0.78205,160,160,0.71788,0.84622
1987,46-65 y.,Second Stage of Tertiary Education,Married,0.78348,194,194,0.72537,0.84159
1987,66 and older,Lower Secondary Level,Married,0.35054,162,370,0.30185,0.39922
1987,66 and older,Lower Secondary Level,Widowed,0.55252,208,370,0.50179,0.60326
1987,66 and older,Upper Secondary Level,Married,0.49566,290,456,0.44972,0.54160
1987,66 and older,Upper Secondary Level,Widowed,0.39746,166,456,0.35250,0.44243
1987,66 and older,First Stage of Tertiary Education,Married,0.57410,45,45,0.42799,0.72021
1987,66 and older,Second Stage of Tertiary Education,Married,0.51172,35,35,0.34370,0.67974
1988,17-29 y.,Pre-primary Level,Single,0.99941,162,162,0.99565,1.00316
1988,17-29 y.,Primary Level,Married,0.32256,57,122,0.23927,0.40585
1988,17-29 y.,Primary Level,Single,0.62574,65,122,0.53952,0.71197
1988,17-29 y.,Lower Secondary Level,Married,0.16022,193,882,0.13600,0.18444
1988,17-29 y.,Lower Secondary Level,Single,0.80753,689,882,0.78149,0.83356
1988,17-29 y.,Upper Secondary Level,Married,0.29335,438,1269,0.26828,0.31841
1988,17-29 y.,Upper Secondary Level,Single,0.66632,831,1269,0.64037,0.69227
1988,17-29 y.,Post-secondary Non-tertiary Level,Married,0.22710,31,101,0.14498,0.30921
1988,17-29 y.,Post-secondary Non-tertiary Level,Single,0.73911,70,101,0.65304,0.82517
1988,17-29 y.,First Stage of Tertiary Education,Single,0.66381,49,49,0.53017,0.79746
1988,17-29 y.,Second Stage of Tertiary Education,Single,0.70244,48,48,0.57173,0.83314
1988,30-45 y.,Primary Level,Married,0.76734,208,208,0.70978,0.82490
1988,30-45 y.,Lower Secondary Level,Married,0.79389,459,459,0.75684,0.83093
1988,30-45 y.,Upper Secondary Level,Married,0.75066,1213,1483,0.72863,0.77268
1988,30-45 y.,Upper Secondary Level,"Married, living apart",0.03055,46,1483,0.02178,0.03931
1988,30-45 y.,Upper Secondary Level,Single,0.13283,139,1483,0.11555,0.15011
1988,30-45 y.,Upper Secondary Level,Divorced,0.07210,85,1483,0.05893,0.08527
1988,30-45 y.,Post-secondary Non-tertiary Level,Married,0.71475,72,72,0.60972,0.81978
1988,30-45 y.,First Stage of Tertiary Education,Married,0.77435,171,171,0.71151,0.83718
1988,30-45 y.,Second Stage of Tertiary Education,Married,0.62341,236,311,0.56947,0.67735
1988,30-45 y.,Second Stage of Tertiary Education,Single,0.26013,75,311,0.21129,0.30896
1988,46-65 y.,Primary Level,Married,0.78817,269,269,0.73925,0.83709
1988,46-65 y.,Lower Secondary Level,Married,0.75285,720,794,0.72282,0.78287
1988,46-65 y.,Lower Secondary Level,Widowed,0.10410,74,794,0.08285,0.12536
1988,46-65 y.,Upper Secondary Level,Married,0.78039,1175,1418,0.75883,0.80194
1988,46-65 y.,Upper Secondary Level,"Married, living apart",0.02122,34,1418,0.01371,0.02872
1988,46-65 y.,Upper Secondary Level,Single,0.04065,43,1418,0.03036,0.05093
1988,46-65 y.,Upper Secondary Level,Divorced,0.07351,81,1418,0.05992,0.08709
1988,46-65 y.,Upper Secondary Level,Widowed,0.07434,85,1418,0.06068,0.08800
1988,46-65 y.,Post-secondary Non-tertiary Level,Married,0.72781,41,41,0.58987,0.86574
1988,46-65 y.,First Stage of Tertiary Education,Married,0.80410,156,156,0.74162,0.86658
1988,46-65 y.,Second Stage of Tertiary Education,Married,0.77001,188,188,0.70970,0.83033
1988,66 and older,Lower Secondary Level,Married,0.35364,152,347,0.30327,0.40402
1988,66 and older,Lower Secondary Level,Widowed,0.55469,195,347,0.50232,0.60706
1988,66 and older,Upper Secondary Level,Married,0.50467,291,450,0.45842,0.55092
1988,66 and older,Upper Secondary Level,Widowed,0.38423,159,450,0.33924,0.42922
1988,66 and older,First Stage of Tertiary Education,Married,0.57065,44,44,0.42270,0.71860
1988,66 and older,Second Stage of Tertiary Education,Married,0.53322,34,34,0.36300,0.70344
1989,17-29 y.,Pre-primary Level,Single,0.99432,174,174,0.98311,1.00552
1989,17-29 y.,Primary Level,Married,0.30966,52,115,0.22479,0.39454
1989,17-29 y.,Primary Level,Single,0.63538,63,115,0.54702,0.72374
1989,17-29 y.,Lower Secondary Level,Married,0.15912,195,826,0.13416,0.18408
1989,17-29 y.,Lower Secondary Level,Single,0.80896,631,826,0.78214,0.83579
1989,17-29 y.,Upper Secondary Level,Married,0.29611,429,1268,0.27097,0.32125
1989,17-29 y.,Upper Secondary Level,Single,0.66066,839,1268,0.63459,0.68673
1989,17-29 y.,Post-secondary Non-tertiary Level,Married,0.18605,32,118,0.11554,0.25656
1989,17-29 y.,Post-secondary Non-tertiary Level,Single,0.78336,86,118,0.70871,0.85801
1989,17-29 y.,First Stage of Tertiary Education,Married,0.39029,36,79,0.28203,0.49855
1989,17-29 y.,First Stage of Tertiary Education,Single,0.60971,43,79,0.50145,0.71797
1989,17-29 y.,Second Stage of Tertiary Education,Single,0.68495,47,47,0.55071,0.81919
1989,30-45 y.,Primary Level,Married,0.73549,187,187,0.67210,0.79888
1989,30-45 y.,Lower Secondary Level,Married,0.78410,421,421,0.74475,0.82345
1989,30-45 y.,Upper Secondary Level,Married,0.75868,1184,1444,0.73660,0.78075
1989,30-45 y.,Upper Secondary Level,"Married, living apart",0.02973,43,1444,0.02097,0.03849
1989,30-45 y.,Upper Secondary Level,Single,0.12097,126,1444,0.10415,0.13780
1989,30-45 y.,Upper Secondary Level,Divorced,0.07721,91,1444,0.06344,0.09098
1989,30-45 y.,Post-secondary Non-tertiary Level,Married,0.67550,68,68,0.56339,0.78761
1989,30-45 y.,First Stage of Tertiary Education,Married,0.79045,162,162,0.72758,0.85332
1989,30-45 y.,Second Stage of Tertiary Education,Married,0.62468,226,300,0.56980,0.67957
1989,30-45 y.,Second Stage of Tertiary Education,Single,0.24363,74,300,0.19498,0.29229
1989,46-65 y.,Primary Level,Married,0.79128,259,259,0.74169,0.84087
1989,46-65 y.,Lower Secondary Level,Married,0.73388,667,773,0.70271,0.76506
1989,46-65 y.,Lower Secondary Level,Divorced,0.05253,34,773,0.03679,0.06827
1989,46-65 y.,Lower Secondary Level,Widowed,0.10917,72,773,0.08717,0.13117
1989,46-65 y.,Upper Secondary Level,Married,0.78135,1132,1336,0.75918,0.80352
1989,46-65 y.,Upper Secondary Level,Single,0.04741,49,1336,0.03601,0.05881
1989,46-65 y.,Upper Secondary Level,Divorced,0.07374,78,1336,0.05972,0.08776
1989,46-65 y.,Upper Secondary Level,Widowed,0.06774,77,1336,0.05426,0.08123
1989,46-65 y.,Post-secondary Non-tertiary Level,Married,0.59010,38,38,0.43162,0.74857
1989,46-65 y.,First Stage of Tertiary Education,Married,0.78283,143,143,0.71501,0.85065
1989,46-65 y.,Second Stage of Tertiary Education,Married,0.77497,187,187,0.71495,0.83498
1989,66 and older,Lower Secondary Level,Married,0.37277,161,349,0.32196,0.42357
1989,66 and older,Lower Secondary Level,Widowed,0.54120,188,349,0.48884,0.59355
1989,66 and older,Upper Secondary Level,Married,0.47122,259,424,0.42365,0.51879
1989,66 and older,Upper Secondary Level,Widowed,0.40966,165,424,0.36280,0.45653
1989,66 and older,First Stage of Tertiary Education,Married,0.63498,47,47,0.49585,0.77411
1989,66 and older,Second Stage of Tertiary Education,Married,0.53577,34,34,0.36561,0.70593
1990,17-29 y.,Pre-primary Level,Single,0.99053,192,192,0.97679,1.00426
1990,17-29 y.,Primary Level,Married,0.27467,47,111,0.19126,0.35809
1990,17-29 y.,Primary Level,Single,0.64816,64,111,0.55891,0.73740
1990,17-29 y.,Lower Secondary Level,Married,0.14400,188,943,0.12158,0.16642
1990,17-29 y.,Lower Secondary Level,Single,0.82035,755,943,0.79583,0.84486
1990,17-29 y.,Upper Secondary Level,Married,0.32662,750,1949,0.30579,0.34744
1990,17-29 y.,Upper Secondary Level,Single,0.63822,1158,1949,0.61688,0.65956
1990,17-29 y.,Upper Secondary Level,Divorced,0.02417,41,1949,0.01735,0.03099
1990,17-29 y.,Post-secondary Non-tertiary Level,Married,0.16898,46,162,0.11110,0.22687
1990,17-29 y.,Post-secondary Non-tertiary Level,Single,0.81634,116,162,0.75653,0.87615
1990,17-29 y.,First Stage of Tertiary Education,Married,0.42070,53,101,0.32394,0.51746
1990,17-29 y.,First Stage of Tertiary Education,Single,0.53510,48,101,0.43735,0.63286
1990,17-29 y.,Second Stage of Tertiary Education,Married,0.46782,134,220,0.40173,0.53390
1990,17-29 y.,Second Stage of Tertiary Education,Single,0.48929,86,220,0.42308,0.55550
1990,30-45 y.,Primary Level,Married,0.71417,172,172,0.64645,0.78189
1990,30-45 y.,Lower Secondary Level,Married,0.77179,448,482,0.73428,0.80929
1990,30-45 y.,Lower Secondary Level,Single,0.08449,34,482,0.05963,0.10934
1990,30-45 y.,Upper Secondary Level,Married,0.74727,1845,2257,0.72933,0.76520
1990,30-45 y.,Upper Secondary Level,"Married, living apart",0.02369,44,2257,0.01742,0.02997
1990,30-45 y.,Upper Secondary Level,Single,0.13119,201,2257,0.11725,0.14512
1990,30-45 y.,Upper Secondary Level,Divorced,0.08722,167,2257,0.07558,0.09886
1990,30-45 y.,Post-secondary Non-tertiary Level,Married,0.64501,97,97,0.54928,0.74073
1990,30-45 y.,First Stage of Tertiary Education,Married,0.79347,257,257,0.74388,0.84306
1990,30-45 y.,Second Stage of Tertiary Education,Married,0.67712,646,801,0.64471,0.70952
1990,30-45 y.,Second Stage of Tertiary Education,Single,0.19708,93,801,0.16952,0.22465
1990,30-45 y.,Second Stage of Tertiary Education,Divorced,0.10291,62,801,0.08186,0.12397
1990,46-65 y.,Primary Level,Married,0.78413,260,260,0.73402,0.83424
1990,46-65 y.,Lower Secondary Level,Married,0.71942,749,920,0.69037,0.74847
1990,46-65 y.,Lower Secondary Level,"Married, living apart",0.03337,32,920,0.02175,0.04498
1990,46-65 y.,Lower Secondary Level,Divorced,0.06672,57,920,0.05058,0.08285
1990,46-65 y.,Lower Secondary Level,Widowed,0.10869,82,920,0.08857,0.12881
1990,46-65 y.,Upper Secondary Level,Married,0.77790,1743,2102,0.76013,0.79568
1990,46-65 y.,Upper Secondary Level,"Married, living apart",0.01512,32,2102,0.00991,0.02034
1990,46-65 y.,Upper Secondary Level,Single,0.05111,73,2102,0.04169,0.06053
1990,46-65 y.,Upper Secondary Level,Divorced,0.08244,141,2102,0.07068,0.09421
1990,46-65 y.,Upper Secondary Level,Widowed,0.06572,113,2102,0.05512,0.07631
1990,46-65 y.,Post-secondary Non-tertiary Level,Married,0.67070,46,46,0.53339,0.80802
1990,46-65 y.,First Stage of Tertiary Education,Married,0.78756,229,229,0.73447,0.84066
1990,46-65 y.,Second Stage of Tertiary Education,Married,0.79781,461,495,0.76239,0.83323
1990,46-65 y.,Second Stage of Tertiary Education,Divorced,0.07917,34,495,0.05536,0.10298
1990,66 and older,Lower Secondary Level,Married,0.34575,203,478,0.30307,0.38843
1990,66 and older,Lower Secondary Level,Widowed,0.57449,275,478,0.53012,0.61886
1990,66 and older,Upper Secondary Level,Married,0.47763,378,628,0.43853,0.51673
1990,66 and older,Upper Secondary Level,Widowed,0.40810,250,628,0.36963,0.44657
1990,66 and older,First Stage of Tertiary Education,Married,0.58479,66,66,0.46499,0.70458
1990,66 and older,Second Stage of Tertiary Education,Married,0.56405,69,69,0.44619,0.68191
1991,17-29 y.,Primary Level,Married,0.21217,49,138,0.14371,0.28064
1991,17-29 y.,Primary Level,Single,0.72960,89,138,0.65522,0.80398
1991,17-29 y.,Lower Secondary Level,Married,0.15279,196,907,0.12936,0.17622
1991,17-29 y.,Lower Secondary Level,Single,0.82007,711,907,0.79506,0.84508
1991,17-29 y.,Upper Secondary Level,Married,0.29896,654,1847,0.27808,0.31985
1991,17-29 y.,Upper Secondary Level,Single,0.65771,1158,1847,0.63606,0.67935
1991,17-29 y.,Upper Secondary Level,Divorced,0.02309,35,1847,0.01624,0.02994
1991,17-29 y.,Post-secondary Non-tertiary Level,Married,0.24633,54,169,0.18117,0.31148
1991,17-29 y.,Post-secondary Non-tertiary Level,Single,0.73751,115,169,0.67097,0.80404
1991,17-29 y.,First Stage of Tertiary Education,Married,0.41361,49,94,0.31352,0.51371
1991,17-29 y.,First Stage of Tertiary Education,Single,0.52046,45,94,0.41892,0.62199
1991,17-29 y.,Second Stage of Tertiary Education,Married,0.48185,115,193,0.41117,0.55252
1991,17-29 y.,Second Stage of Tertiary Education,Single,0.47564,78,193,0.40500,0.54628
1991,30-45 y.,Primary Level,Married,0.72092,174,174,0.65408,0.78776
1991,30-45 y.,Lower Secondary Level,Married,0.75331,426,498,0.71541,0.79121
1991,30-45 y.,Lower Secondary Level,Single,0.07959,35,498,0.05580,0.10339
1991,30-45 y.,Lower Secondary Level,Divorced,0.10399,37,498,0.07715,0.13082
1991,30-45 y.,Upper Secondary Level,Married,0.74032,1862,2280,0.72232,0.75832
1991,30-45 y.,Upper Secondary Level,"Married, living apart",0.02260,40,2280,0.01650,0.02870
1991,30-45 y.,Upper Secondary Level,Single,0.13575,210,2280,0.12169,0.14981
1991,30-45 y.,Upper Secondary Level,Divorced,0.09305,168,2280,0.08112,0.10498
1991,30-45 y.,Post-secondary Non-tertiary Level,Married,0.68707,96,96,0.59382,0.78031
1991,30-45 y.,First Stage of Tertiary Education,Married,0.79651,260,260,0.74748,0.84554
1991,30-45 y.,Second Stage of Tertiary Education,Married,0.68508,645,801,0.65290,0.71727
1991,30-45 y.,Second Stage of Tertiary Education,Single,0.18879,91,801,0.16167,0.21591
1991,30-45 y.,Second Stage of Tertiary Education,Divorced,0.10638,65,801,0.08501,0.12774
1991,46-65 y.,Primary Level,Married,0.77954,251,251,0.72815,0.83093
1991,46-65 y.,Lower Secondary Level,Married,0.71867,720,854,0.68849,0.74884
1991,46-65 y.,Lower Secondary Level,Divorced,0.07375,56,854,0.05621,0.09129
1991,46-65 y.,Lower Secondary Level,Widowed,0.10976,78,854,0.08878,0.13074
1991,46-65 y.,Upper Secondary Level,Married,0.77136,1673,2016,0.75303,0.78970
1991,46-65 y.,Upper Secondary Level,"Married, living apart",0.01614,31,2016,0.01064,0.02164
1991,46-65 y.,Upper Secondary Level,Single,0.05150,67,2016,0.04185,0.06115
