year,sampreg,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,West,"Married, living apart",0.02097,599,22319,0.01909,0.02285
2011,West,Single,0.23840,5070,22319,0.23281,0.24399
2011,West,Divorced,0.07351,1892,22319,0.07008,0.07693
2011,West,Widowed,0.06815,1151,22319,0.06484,0.07145
2011,East,Married,0.42446,3483,6336,0.41229,0.43663
2011,East,"Married, living apart",0.01401,119,6336,0.01112,0.01690
2011,East,Single,0.26458,1749,6336,0.25372,0.27544
2011,East,Divorced,0.09498,606,6336,0.08776,0.10220
2011,East,Widowed,0.06974,379,6336,0.06347,0.07601
2012,West,Married,0.44530,13080,21849,0.43871,0.45189
2012,West,"Married, living apart",0.02083,597,21849,0.01894,0.02272
2012,West,Single,0.23622,5058,21849,0.23059,0.24185
2012,West,Divorced,0.07634,1992,21849,0.07282,0.07986
2012,West,Widowed,0.06375,1122,21849,0.06051,0.06699
2012,East,Married,0.43118,3460,6224,0.41888,0.44349
2012,East,"Married, living apart",0.01455,113,6224,0.01157,0.01752
2012,East,Single,0.26125,1683,6224,0.25034,0.27217
2012,East,Divorced,0.08951,588,6224,0.08241,0.09660
2012,East,Widowed,0.06983,380,6224,0.06350,0.07616
2013,West,Married,0.43885,14729,24868,0.43268,0.44502
2013,West,"Married, living apart",0.02125,683,24868,0.01946,0.02305
2013,West,Single,0.24025,6153,24868,0.23494,0.24556
2013,West,Divorced,0.07762,2192,24868,0.07429,0.08094
2013,West,Widowed,0.06439,1111,24868,0.06134,0.06744
2013,East,Married,0.43890,3457,6183,0.42653,0.45127
2013,East,"Married, living apart",0.01659,135,6183,0.01341,0.01978
2013,East,Single,0.25354,1650,6183,0.24269,0.26438
2013,East,Divorced,0.08808,559,6183,0.08102,0.09515
2013,East,Widowed,0.07322,382,6183,0.06672,0.07971
2014,West,Married,0.43627,12865,21915,0.42971,0.44284
2014,West,"Married, living apart",0.02269,578,21915,0.02072,0.02466
2014,West,Single,0.24363,5479,21915,0.23794,0.24931
2014,West,Divorced,0.07986,1942,21915,0.07627,0.08345
2014,West,Widowed,0.06507,1051,21915,0.06180,0.06833
2014,East,Married,0.42908,3167,5656,0.41618,0.44198
2014,East,"Married, living apart",0.01809,120,5656,0.01462,0.02157
2014,East,Single,0.25279,1497,5656,0.24146,0.26412
2014,East,Divorced,0.08740,501,5656,0.08004,0.09476
2014,East,Widowed,0.07439,371,5656,0.06755,0.08123
2015,West,Married,0.43012,12675,21733,0.42354,0.43671
2015,West,"Married, living apart",0.02156,558,21733,0.01963,0.02349
2015,West,Single,0.24851,5662,21733,0.24276,0.25425
2015,West,Divorced,0.08269,1849,21733,0.07903,0.08636
2015,West,Widowed,0.06443,989,21733,0.06117,0.06770
2015,East,Married,0.41141,3021,5483,0.39838,0.42444
2015,East,"Married, living apart",0.01926,127,5483,0.01562,0.02290
2015,East,Single,0.26222,1480,5483,0.25058,0.27387
2015,East,Divorced,0.08898,479,5483,0.08144,0.09651
2015,East,Widowed,0.08017,376,5483,0.07298,0.08736
2016,West,Married,0.43023,13045,22131,0.42370,0.43675
2016,West,"Married, living apart",0.02087,667,22131,0.01899,0.02276
2016,West,Single,0.24990,5691,22131,0.24419,0.25560
2016,West,Divorced,0.08154,1749,22131,0.07793,0.08515
2016,West,Widowed,0.06333,979,22131,0.06012,0.06654
2016,East,Married,0.39197,3095,5643,0.37923,0.40471
2016,East,"Married, living apart",0.02332,192,5643,0.01939,0.02726
2016,East,Single,0.27151,1499,5643,0.25990,0.28311
2016,East,Divorced,0.09432,487,5643,0.08669,0.10194
2016,East,Widowed,0.07481,370,5643,0.06795,0.08168
2017,West,Married,0.42968,14474,24871,0.42353,0.43583
2017,West,"Married, living apart",0.02204,780,24871,0.02022,0.02387
2017,West,Single,0.24703,6621,24871,0.24167,0.25239
2017,West,Divorced,0.08351,1954,24871,0.08007,0.08695
2017,West,Widowed,0.06306,1042,24871,0.06004,0.06608
2017,East,Married,0.37775,3408,6259,0.36574,0.38976
2017,East,"Married, living apart",0.02126,175,6259,0.01769,0.02483
2017,East,Single,0.28651,1746,6259,0.27531,0.29772
2017,East,Divorced,0.09383,562,6259,0.08661,0.10105
2017,East,Widowed,0.07182,368,6259,0.06542,0.07821
2018,West,Married,0.43157,13501,23658,0.42526,0.43788
2018,West,"Married, living apart",0.02252,728,23658,0.02063,0.02441
2018,West,Single,0.24519,6409,23658,0.23970,0.25067
2018,West,Divorced,0.08627,1995,23658,0.08269,0.08985
2018,West,Widowed,0.06334,1025,23658,0.06024,0.06645
2018,East,Married,0.38778,3286,6115,0.37557,0.40000
2018,East,"Married, living apart",0.02240,175,6115,0.01869,0.02611
2018,East,Single,0.28281,1726,6115,0.27152,0.29410
2018,East,Divorced,0.09179,568,6115,0.08456,0.09903
2018,East,Widowed,0.06803,360,6115,0.06172,0.07434
2019,West,Married,0.43033,13696,23327,0.42398,0.43669
2019,West,"Married, living apart",0.01905,615,23327,0.01729,0.02080
2019,West,Single,0.24390,5978,23327,0.23838,0.24941
2019,West,Divorced,0.08692,2038,23327,0.08331,0.09054
2019,West,Widowed,0.06172,1000,23327,0.05863,0.06480
2019,East,Married,0.38665,3338,6073,0.37440,0.39890
2019,East,"Married, living apart",0.01987,152,6073,0.01636,0.02338
2019,East,Single,0.27900,1638,6073,0.26772,0.29028
2019,East,Divorced,0.09926,607,6073,0.09174,0.10678
2019,East,Widowed,0.06940,338,6073,0.06301,0.07579
2020,West,Married,0.42747,13529,23940,0.42120,0.43374
2020,West,"Married, living apart",0.01809,616,23940,0.01640,0.01978
2020,West,Single,0.25251,6854,23940,0.24701,0.25801
2020,West,Divorced,0.08423,1995,23940,0.08072,0.08775
2020,West,Widowed,0.05776,946,23940,0.05481,0.06072
2020,East,Married,0.38606,3192,5914,0.37365,0.39847
2020,East,"Married, living apart",0.01555,139,5914,0.01240,0.01870
2020,East,Single,0.29033,1702,5914,0.27876,0.30190
2020,East,Divorced,0.09699,557,5914,0.08945,0.10454
2020,East,Widowed,0.06473,324,5914,0.05846,0.07101
2021,West,Married,0.42129,9110,15578,0.41354,0.42904
2021,West,"Married, living apart",0.01725,352,15578,0.01521,0.01930
2021,West,Single,0.24674,4065,15578,0.23997,0.25351
2021,West,Divorced,0.08516,1380,15578,0.08078,0.08955
2021,West,Widowed,0.05812,671,15578,0.05444,0.06179
2021,East,Married,0.37032,2074,3887,0.35514,0.38550
2021,East,"Married, living apart",0.01677,96,3887,0.01273,0.02081
2021,East,Single,0.28193,1081,3887,0.26778,0.29608
2021,East,Divorced,0.10001,407,3887,0.09058,0.10944
2021,East,Widowed,0.06435,229,3887,0.05663,0.07206
