year,sex,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,female,Widowed,0.11102,949,9486,0.10470,0.11734
2010,male,Married,0.45508,7147,11049,0.44580,0.46437
2010,male,"Married, living apart",0.02211,213,11049,0.01937,0.02485
2010,male,Single,0.27133,2767,11049,0.26304,0.27962
2010,male,Divorced,0.06578,639,11049,0.06116,0.07041
2010,male,Widowed,0.02969,283,11049,0.02652,0.03285
2010,female,Married,0.42270,7435,13193,0.41427,0.43113
2010,female,"Married, living apart",0.02053,379,13193,0.01811,0.02295
2010,female,Single,0.21354,3057,13193,0.20655,0.22054
2010,female,Divorced,0.08970,1391,13193,0.08483,0.09458
2010,female,Widowed,0.10855,931,13193,0.10324,0.11386
2011,male,Married,0.45380,8409,13074,0.44526,0.46233
2011,male,"Married, living apart",0.01926,244,13074,0.01690,0.02161
2011,male,Single,0.26993,3255,13074,0.26232,0.27754
2011,male,Divorced,0.06750,807,13074,0.06319,0.07180
2011,male,Widowed,0.02911,359,13074,0.02623,0.03199
2011,female,Married,0.41814,8681,15581,0.41040,0.42589
2011,female,"Married, living apart",0.02021,474,15581,0.01800,0.02242
2011,female,Single,0.21725,3564,15581,0.21077,0.22372
2011,female,Divorced,0.08670,1691,15581,0.08229,0.09112
2011,female,Widowed,0.10612,1171,15581,0.10129,0.11096
2012,male,Married,0.45980,8132,12776,0.45116,0.46844
2012,male,"Married, living apart",0.01909,252,12776,0.01672,0.02146
2012,male,Single,0.26574,3227,12776,0.25808,0.27340
2012,male,Divorced,0.06842,813,12776,0.06404,0.07280
2012,male,Widowed,0.02742,352,12776,0.02459,0.03025
2012,female,Married,0.42656,8408,15297,0.41872,0.43440
2012,female,"Married, living apart",0.02037,458,15297,0.01813,0.02261
2012,female,Single,0.21638,3514,15297,0.20985,0.22290
2012,female,Divorced,0.08843,1767,15297,0.08393,0.09293
2012,female,Widowed,0.10074,1150,15297,0.09597,0.10551
2013,male,Married,0.45542,8886,14200,0.44722,0.46361
2013,male,"Married, living apart",0.02014,311,14200,0.01783,0.02245
2013,male,Single,0.26809,3788,14200,0.26080,0.27538
2013,male,Divorced,0.07004,871,14200,0.06584,0.07424
2013,male,Widowed,0.02759,344,14200,0.02490,0.03029
2013,female,Married,0.42291,9300,16851,0.41545,0.43037
2013,female,"Married, living apart",0.02073,507,16851,0.01857,0.02288
2013,female,Single,0.21799,4015,16851,0.21176,0.22423
2013,female,Divorced,0.08852,1880,16851,0.08423,0.09281
2013,female,Widowed,0.10289,1149,16851,0.09830,0.10747
2014,male,Married,0.45328,7871,12691,0.44462,0.46194
2014,male,"Married, living apart",0.02320,283,12691,0.02058,0.02582
2014,male,Single,0.27227,3418,12691,0.26453,0.28002
2014,male,Divorced,0.06892,784,12691,0.06451,0.07333
2014,male,Widowed,0.02850,335,12691,0.02561,0.03140
2014,female,Married,0.41739,8161,14880,0.40946,0.42531
2014,female,"Married, living apart",0.02061,415,14880,0.01833,0.02289
2014,female,Single,0.21912,3558,14880,0.21247,0.22576
2014,female,Divorced,0.09303,1659,14880,0.08836,0.09770
2014,female,Widowed,0.10362,1087,14880,0.09872,0.10851
2015,male,Married,0.44368,7683,12527,0.43498,0.45238
2015,male,"Married, living apart",0.02103,283,12527,0.01851,0.02354
2015,male,Single,0.27721,3470,12527,0.26937,0.28505
2015,male,Divorced,0.07352,768,12527,0.06895,0.07809
2015,male,Widowed,0.02899,323,12527,0.02606,0.03193
2015,female,Married,0.41057,8013,14689,0.40261,0.41852
2015,female,"Married, living apart",0.02129,402,14689,0.01895,0.02362
2015,female,Single,0.22541,3672,14689,0.21865,0.23217
2015,female,Divorced,0.09375,1560,14689,0.08904,0.09847
2015,female,Widowed,0.10420,1042,14689,0.09926,0.10914
2016,male,Married,0.43534,7992,13146,0.42687,0.44382
2016,male,"Married, living apart",0.02111,395,13146,0.01865,0.02357
2016,male,Single,0.28253,3703,13146,0.27483,0.29022
2016,male,Divorced,0.07376,740,13146,0.06929,0.07823
2016,male,Widowed,0.02840,316,13146,0.02556,0.03124
2016,female,Married,0.41219,8148,14628,0.40421,0.42016
2016,female,"Married, living apart",0.02150,464,14628,0.01915,0.02385
2016,female,Single,0.22550,3487,14628,0.21872,0.23227
2016,female,Divorced,0.09360,1496,14628,0.08888,0.09832
2016,female,Widowed,0.10152,1033,14628,0.09662,0.10641
2017,male,Married,0.42982,8826,14836,0.42186,0.43779
2017,male,"Married, living apart",0.02327,420,14836,0.02085,0.02570
2017,male,Single,0.28632,4422,14836,0.27904,0.29359
2017,male,Divorced,0.07326,847,14836,0.06906,0.07745
2017,male,Widowed,0.02764,321,14836,0.02500,0.03027
2017,female,Married,0.41193,9056,16294,0.40438,0.41949
2017,female,"Married, living apart",0.02057,535,16294,0.01839,0.02275
2017,female,Single,0.22184,3945,16294,0.21546,0.22822
2017,female,Divorced,0.09710,1669,16294,0.09255,0.10165
2017,female,Widowed,0.10086,1089,16294,0.09624,0.10549
2018,male,Married,0.43804,8311,14209,0.42988,0.44619
2018,male,"Married, living apart",0.02229,398,14209,0.01987,0.02472
2018,male,Single,0.28203,4318,14209,0.27463,0.28943
2018,male,Divorced,0.07314,854,14209,0.06886,0.07742
2018,male,Widowed,0.02793,328,14209,0.02522,0.03064
2018,female,Married,0.41043,8476,15564,0.40270,0.41816
2018,female,"Married, living apart",0.02271,505,15564,0.02037,0.02505
2018,female,Single,0.22191,3817,15564,0.21538,0.22844
2018,female,Divorced,0.10105,1709,15564,0.09631,0.10578
2018,female,Widowed,0.09968,1057,15564,0.09498,0.10439
2019,male,Married,0.43556,8734,14448,0.42747,0.44365
2019,male,"Married, living apart",0.01946,345,14448,0.01721,0.02172
2019,male,Single,0.28161,4074,14448,0.27428,0.28895
2019,male,Divorced,0.07356,964,14448,0.06930,0.07781
2019,male,Widowed,0.02778,331,14448,0.02510,0.03046
2019,female,Married,0.41035,8317,15021,0.40248,0.41821
2019,female,"Married, living apart",0.01895,424,15021,0.01677,0.02113
2019,female,Single,0.21949,3581,15021,0.21287,0.22610
2019,female,Divorced,0.10407,1689,15021,0.09919,0.10896
2019,female,Widowed,0.09750,1010,15021,0.09275,0.10224
2020,male,Married,0.43203,8656,14844,0.42406,0.43999
2020,male,"Married, living apart",0.01739,345,14844,0.01529,0.01950
2020,male,Single,0.28977,4624,14844,0.28247,0.29707
2020,male,Divorced,0.07248,902,14844,0.06831,0.07665
2020,male,Widowed,0.02587,317,14844,0.02332,0.02843
2020,female,Married,0.40942,8065,15003,0.40155,0.41729
2020,female,"Married, living apart",0.01792,410,15003,0.01580,0.02005
2020,female,Single,0.22894,3926,15003,0.22222,0.23566
2020,female,Divorced,0.10004,1649,15003,0.09524,0.10484
2020,female,Widowed,0.09142,953,15003,0.08681,0.09603
2021,male,Married,0.42785,5657,9441,0.41786,0.43783
2021,male,"Married, living apart",0.01576,188,9441,0.01324,0.01827
2021,male,Single,0.28309,2743,9441,0.27400,0.29218
2021,male,Divorced,0.07007,615,9441,0.06492,0.07522
2021,male,Widowed,0.02839,238,9441,0.02504,0.03174
2021,female,Married,0.39798,5527,10017,0.38840,0.40757
2021,female,"Married, living apart",0.01857,260,10017,0.01593,0.02122
2021,female,Single,0.22272,2398,10017,0.21457,0.23087
2021,female,Divorced,0.10480,1170,10017,0.09880,0.11079
2021,female,Widowed,0.08943,662,10017,0.08384,0.09502
