year,age_gr,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,17-29 y.,1st Quintile,Married,0.20725,202,608,0.17500,0.23949
1989,17-29 y.,1st Quintile,Single,0.72119,406,608,0.68551,0.75686
1989,17-29 y.,2nd Quintile,Married,0.26151,190,588,0.22596,0.29707
1989,17-29 y.,2nd Quintile,Single,0.70737,398,588,0.67057,0.74418
1989,17-29 y.,3rd Quintile,Married,0.22321,141,520,0.18738,0.25903
1989,17-29 y.,3rd Quintile,Single,0.74759,379,520,0.71021,0.78496
1989,17-29 y.,4th Quintile,Married,0.21524,150,610,0.18260,0.24788
1989,17-29 y.,4th Quintile,Single,0.75165,460,610,0.71733,0.78596
1989,17-29 y.,5th Quintile,Married,0.28547,118,417,0.24207,0.32887
1989,17-29 y.,5th Quintile,Single,0.70663,299,417,0.66288,0.75039
1989,30-45 y.,1st Quintile,Married,0.73341,428,460,0.69296,0.77386
1989,30-45 y.,1st Quintile,Divorced,0.11925,32,460,0.08960,0.14890
1989,30-45 y.,2nd Quintile,Married,0.84140,533,566,0.81128,0.87152
1989,30-45 y.,2nd Quintile,Divorced,0.06413,33,566,0.04393,0.08433
1989,30-45 y.,3rd Quintile,Married,0.75072,477,565,0.71502,0.78642
1989,30-45 y.,3rd Quintile,Single,0.13479,55,565,0.10661,0.16297
1989,30-45 y.,3rd Quintile,Divorced,0.07084,33,565,0.04967,0.09202
1989,30-45 y.,4th Quintile,Married,0.66610,401,474,0.62360,0.70860
1989,30-45 y.,4th Quintile,Single,0.21405,73,474,0.17708,0.25101
1989,30-45 y.,5th Quintile,Married,0.72397,434,570,0.68724,0.76070
1989,30-45 y.,5th Quintile,Single,0.16715,89,570,0.13650,0.19781
1989,30-45 y.,5th Quintile,Divorced,0.08160,47,570,0.05910,0.10409
1989,46-65 y.,1st Quintile,Married,0.63284,364,444,0.58795,0.67773
1989,46-65 y.,1st Quintile,Divorced,0.12398,37,444,0.09329,0.15467
1989,46-65 y.,1st Quintile,Widowed,0.13444,43,444,0.10267,0.16621
1989,46-65 y.,2nd Quintile,Married,0.76202,432,472,0.72357,0.80048
1989,46-65 y.,2nd Quintile,Widowed,0.10610,40,472,0.07828,0.13391
1989,46-65 y.,3rd Quintile,Married,0.78476,487,522,0.74947,0.82005
1989,46-65 y.,3rd Quintile,Widowed,0.07148,35,522,0.04936,0.09360
1989,46-65 y.,4th Quintile,Married,0.80844,607,607,0.77711,0.83978
1989,46-65 y.,5th Quintile,Married,0.78668,556,619,0.75438,0.81898
1989,46-65 y.,5th Quintile,Divorced,0.05636,32,619,0.03818,0.07454
1989,46-65 y.,5th Quintile,Widowed,0.05668,31,619,0.03845,0.07491
1989,66 and older,1st Quintile,Married,0.39146,132,252,0.33108,0.45184
1989,66 and older,1st Quintile,Widowed,0.46771,120,252,0.40598,0.52944
1989,66 and older,2nd Quintile,Married,0.39483,100,188,0.32477,0.46489
1989,66 and older,2nd Quintile,Widowed,0.48940,88,188,0.41775,0.56105
1989,66 and older,3rd Quintile,Married,0.52868,106,175,0.45450,0.60285
1989,66 and older,3rd Quintile,Widowed,0.40361,69,175,0.33071,0.47651
1989,66 and older,4th Quintile,Married,0.49740,92,149,0.41684,0.57795
1989,66 and older,4th Quintile,Widowed,0.42236,57,149,0.34279,0.50194
1989,66 and older,5th Quintile,Married,0.50415,91,146,0.42277,0.58553
1989,66 and older,5th Quintile,Widowed,0.33827,55,146,0.26126,0.41528
1990,17-29 y.,1st Quintile,Married,0.23017,187,555,0.19512,0.26522
1990,17-29 y.,1st Quintile,Single,0.73179,368,555,0.69489,0.76868
1990,17-29 y.,2nd Quintile,Married,0.25310,183,547,0.21663,0.28957
1990,17-29 y.,2nd Quintile,Single,0.70474,364,547,0.66648,0.74300
1990,17-29 y.,3rd Quintile,Married,0.24779,160,536,0.21120,0.28437
1990,17-29 y.,3rd Quintile,Single,0.72324,376,536,0.68533,0.76115
1990,17-29 y.,4th Quintile,Married,0.22002,146,591,0.18659,0.25345
1990,17-29 y.,4th Quintile,Single,0.75072,445,591,0.71581,0.78562
1990,17-29 y.,5th Quintile,Married,0.24416,110,400,0.20201,0.28632
1990,17-29 y.,5th Quintile,Single,0.74281,290,400,0.69992,0.78570
1990,30-45 y.,1st Quintile,Married,0.76460,438,438,0.72482,0.80438
1990,30-45 y.,2nd Quintile,Married,0.79983,529,599,0.76776,0.83190
1990,30-45 y.,2nd Quintile,Single,0.09064,37,599,0.06763,0.11365
1990,30-45 y.,2nd Quintile,Divorced,0.07329,33,599,0.05240,0.09418
1990,30-45 y.,3rd Quintile,Married,0.75730,474,555,0.72160,0.79300
1990,30-45 y.,3rd Quintile,Single,0.12625,49,555,0.09859,0.15391
1990,30-45 y.,3rd Quintile,Divorced,0.06952,32,555,0.04834,0.09070
1990,30-45 y.,4th Quintile,Married,0.68738,368,467,0.64529,0.72947
1990,30-45 y.,4th Quintile,Single,0.20172,68,467,0.16529,0.23816
1990,30-45 y.,4th Quintile,Divorced,0.08078,31,467,0.05604,0.10552
1990,30-45 y.,5th Quintile,Married,0.65608,408,569,0.61701,0.69514
1990,30-45 y.,5th Quintile,Single,0.21817,111,569,0.18420,0.25213
1990,30-45 y.,5th Quintile,Divorced,0.09056,50,569,0.06696,0.11416
1990,46-65 y.,1st Quintile,Married,0.64660,385,465,0.60311,0.69010
1990,46-65 y.,1st Quintile,Divorced,0.11785,41,465,0.08851,0.14719
1990,46-65 y.,1st Quintile,Widowed,0.12826,39,465,0.09783,0.15868
1990,46-65 y.,2nd Quintile,Married,0.78806,398,432,0.74948,0.82664
1990,46-65 y.,2nd Quintile,Widowed,0.08984,34,432,0.06284,0.11684
1990,46-65 y.,3rd Quintile,Married,0.76499,477,511,0.72819,0.80179
1990,46-65 y.,3rd Quintile,Widowed,0.07292,34,511,0.05035,0.09548
1990,46-65 y.,4th Quintile,Married,0.76256,558,626,0.72920,0.79592
1990,46-65 y.,4th Quintile,Divorced,0.07591,33,626,0.05514,0.09667
1990,46-65 y.,4th Quintile,Widowed,0.06061,35,626,0.04190,0.07932
1990,46-65 y.,5th Quintile,Married,0.80149,564,598,0.76950,0.83349
1990,46-65 y.,5th Quintile,Divorced,0.05908,34,598,0.04017,0.07799
1990,66 and older,1st Quintile,Married,0.36869,129,244,0.30803,0.42935
1990,66 and older,1st Quintile,Widowed,0.48062,115,244,0.41780,0.54344
1990,66 and older,2nd Quintile,Married,0.50062,133,208,0.43251,0.56874
1990,66 and older,2nd Quintile,Widowed,0.40286,75,208,0.33604,0.46968
1990,66 and older,3rd Quintile,Married,0.46061,104,187,0.38897,0.53224
1990,66 and older,3rd Quintile,Widowed,0.47084,83,187,0.39911,0.54258
1990,66 and older,4th Quintile,Married,0.47079,100,164,0.39416,0.54742
1990,66 and older,4th Quintile,Widowed,0.46815,64,164,0.39154,0.54475
1990,66 and older,5th Quintile,Married,0.49191,87,142,0.40939,0.57443
1990,66 and older,5th Quintile,Widowed,0.35946,55,142,0.28026,0.43867
1991,17-29 y.,1st Quintile,Married,0.24065,200,569,0.20549,0.27580
1991,17-29 y.,1st Quintile,Single,0.68728,369,569,0.64915,0.72541
1991,17-29 y.,2nd Quintile,Married,0.23508,181,526,0.19880,0.27135
1991,17-29 y.,2nd Quintile,Single,0.70949,345,526,0.67066,0.74833
1991,17-29 y.,3rd Quintile,Married,0.25470,169,536,0.21778,0.29161
1991,17-29 y.,3rd Quintile,Single,0.71927,367,536,0.68119,0.75734
1991,17-29 y.,4th Quintile,Married,0.21696,142,552,0.18255,0.25138
1991,17-29 y.,4th Quintile,Single,0.75757,410,552,0.72178,0.79335
1991,17-29 y.,5th Quintile,Married,0.23006,101,413,0.18942,0.27070
1991,17-29 y.,5th Quintile,Single,0.75134,312,413,0.70960,0.79308
1991,30-45 y.,1st Quintile,Married,0.66694,355,435,0.62260,0.71128
1991,30-45 y.,1st Quintile,Single,0.13113,38,435,0.09937,0.16289
1991,30-45 y.,1st Quintile,Divorced,0.15391,42,435,0.11996,0.18786
1991,30-45 y.,2nd Quintile,Married,0.82243,549,591,0.79159,0.85326
1991,30-45 y.,2nd Quintile,Single,0.10288,42,591,0.07837,0.12740
1991,30-45 y.,3rd Quintile,Married,0.76248,502,584,0.72793,0.79702
1991,30-45 y.,3rd Quintile,Single,0.13827,51,584,0.11025,0.16629
1991,30-45 y.,3rd Quintile,Divorced,0.06548,31,584,0.04540,0.08555
1991,30-45 y.,4th Quintile,Married,0.69142,385,501,0.65093,0.73191
1991,30-45 y.,4th Quintile,Single,0.17335,73,501,0.14017,0.20654
1991,30-45 y.,4th Quintile,Divorced,0.10021,43,501,0.07389,0.12653
1991,30-45 y.,5th Quintile,Married,0.68012,438,592,0.64252,0.71773
1991,30-45 y.,5th Quintile,Single,0.21122,106,592,0.17831,0.24412
1991,30-45 y.,5th Quintile,Divorced,0.08152,48,592,0.05946,0.10358
1991,46-65 y.,1st Quintile,Married,0.59767,349,433,0.55143,0.64391
1991,46-65 y.,1st Quintile,Divorced,0.14215,44,433,0.10922,0.17509
1991,46-65 y.,1st Quintile,Widowed,0.14081,40,433,0.10801,0.17361
1991,46-65 y.,2nd Quintile,Married,0.77953,392,392,0.73843,0.82062
1991,46-65 y.,3rd Quintile,Married,0.77969,464,529,0.74434,0.81504
1991,46-65 y.,3rd Quintile,Divorced,0.08500,33,529,0.06121,0.10879
1991,46-65 y.,3rd Quintile,Widowed,0.06540,32,529,0.04431,0.08649
1991,46-65 y.,4th Quintile,Married,0.77957,572,641,0.74745,0.81169
1991,46-65 y.,4th Quintile,Divorced,0.07072,34,641,0.05086,0.09058
1991,46-65 y.,4th Quintile,Widowed,0.06037,35,641,0.04192,0.07882
1991,46-65 y.,5th Quintile,Married,0.78616,548,615,0.75372,0.81859
1991,46-65 y.,5th Quintile,Single,0.07299,32,615,0.05241,0.09356
1991,46-65 y.,5th Quintile,Divorced,0.06197,35,615,0.04290,0.08105
1991,66 and older,1st Quintile,Married,0.40457,151,272,0.34613,0.46300
1991,66 and older,1st Quintile,Widowed,0.47288,121,272,0.41344,0.53232
1991,66 and older,2nd Quintile,Married,0.39818,124,222,0.33364,0.46272
1991,66 and older,2nd Quintile,Widowed,0.49558,98,222,0.42966,0.56150
1991,66 and older,3rd Quintile,Married,0.54995,113,179,0.47687,0.62304
