year,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2012,Laendlicher Raum,0.1530008033130621,0.1435766889088724,0.1624249177172518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10139.0
2013,Staedtischer Raum,0.13764623719410018,0.1303014106559359,0.14499106373226447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16291.0
2013,Laendlicher Raum,0.16202121980830891,0.15245012356957122,0.1715923160470466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9380.0
2014,Staedtischer Raum,0.17295471510192778,0.16508754289811672,0.18082188730573884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17626.0
2014,Laendlicher Raum,0.17141649956903024,0.16137974039309771,0.18145325874496276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9454.0
2015,Staedtischer Raum,0.17120196088761508,0.16321546051205407,0.17918846126317609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17467.0
2015,Laendlicher Raum,0.1612288650118195,0.15239587670292604,0.17006185332071294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9314.0
2016,Staedtischer Raum,0.13480948728283512,0.12802169007244057,0.14159728449322967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17825.0
2016,Laendlicher Raum,0.15190130314569852,0.14312792146037737,0.16067468483101968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9383.0
2017,Staedtischer Raum,0.13357001072241853,0.12733741377814856,0.1398026076666885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19884.0
2017,Laendlicher Raum,0.1611090580678393,0.1520921336802101,0.17012598245546848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10601.0
2018,Staedtischer Raum,0.1463452178587951,0.13954484568097988,0.1531455900366103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19185.0
2018,Laendlicher Raum,0.16365264330117188,0.15360104867051505,0.1737042379318287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9979.0
2019,-1,0.264437074974073,0.20305896473383214,0.3258151852143138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0
2019,Staedtischer Raum,0.1462638143734985,0.13942096033943233,0.15310666840756468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18773.0
2019,Laendlicher Raum,0.16890565051563008,0.15995630470544284,0.17785499632581733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9728.0
2020,Staedtischer Raum,0.1690373522887933,0.16227576202499633,0.17579894255259026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19913.0
2020,Laendlicher Raum,0.20572606360079443,0.19409975358724324,0.21735237361434562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9481.0
2021,-1,,,,,,,,,,,,
2021,Staedtischer Raum,0.2359155119760732,0.22455276282442377,0.2472782611277226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12687.0
2021,Laendlicher Raum,0.2895395665469301,0.26994314232206373,0.30913599077179643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5942.0
