year,pgisced97,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2004,Post-secondary Non-tertiary Level,female,677,0.16020081113460172,0.12224997681321642,0.198151645455987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,First Stage of Tertiary Education,male,935,0.14485481068066405,0.1155445394653705,0.1741650818959576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,First Stage of Tertiary Education,female,707,0.18157302327597216,0.15186369601485958,0.21128235053708475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,Second Stage of Tertiary Education,male,2418,0.09135631749603983,0.08017165604992806,0.1025409789421516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,Second Stage of Tertiary Education,female,1877,0.14041246088124706,0.12360515187833457,0.15721976988415956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Pre-primary Level,male,310,0.039515775203774015,0.02001337817775927,0.05901817222978876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Pre-primary Level,female,340,0.018355925860895104,0.007873955005445805,0.028837896716344402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Primary Level,male,102,0.14429936328237605,0.024581869279599655,0.26401685728515245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Primary Level,female,144,0.25717183758890677,0.15022375830507806,0.3641199168727355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Lower Secondary Level,male,774,0.07945763406726523,0.048248125030629696,0.11066714310390077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Lower Secondary Level,female,1617,0.1763643021619198,0.1479474895862669,0.2047811147375727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Upper Secondary Level,male,4886,0.093285015229087,0.08335785532885095,0.10321217512932304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Upper Secondary Level,female,5358,0.17909499455206562,0.16520790057246862,0.19298208853166263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Post-secondary Non-tertiary Level,male,464,0.01303224805367744,0.007623904051484869,0.018440592055870012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Post-secondary Non-tertiary Level,female,666,0.1970861057187248,0.1353718287156171,0.25880038272183253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,First Stage of Tertiary Education,male,895,0.18429845676116813,0.15030638089531395,0.2182905326270223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,First Stage of Tertiary Education,female,666,0.20783778585634913,0.1692625159692975,0.24641305574340075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Second Stage of Tertiary Education,male,2309,0.07851510965785867,0.0682843167604042,0.08874590255531314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Second Stage of Tertiary Education,female,1857,0.136257128855079,0.11812245899593725,0.15439179871422076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Pre-primary Level,male,198,0.018363350151905086,0.005532313108241302,0.03119438719556887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Pre-primary Level,female,199,0.00903034953093685,0.0014199124422380853,0.016640786619635615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Primary Level,male,97,0.1834003514251936,0.0712791144608745,0.2955215883895127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Primary Level,female,144,0.2642508186066097,0.11352403803764746,0.414977599175572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Lower Secondary Level,male,769,0.06450295768788351,0.03338206563237307,0.09562384974339395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Lower Secondary Level,female,1711,0.2139824928813903,0.1757886199402652,0.25217636582251535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Upper Secondary Level,male,5266,0.12347303987098475,0.11057578351109107,0.13637029623087843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Upper Secondary Level,female,5812,0.20157735487247777,0.18649538562212048,0.21665932412283506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Post-secondary Non-tertiary Level,male,479,0.038890403737455975,0.018438753347764944,0.059342054127147006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Post-secondary Non-tertiary Level,female,735,0.2027201812611164,0.14419375856910863,0.2612466039531242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,First Stage of Tertiary Education,male,943,0.17591186935436057,0.14196070219053092,0.20986303651819022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,First Stage of Tertiary Education,female,708,0.24303354075883432,0.20376282109321564,0.282304260424453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Second Stage of Tertiary Education,male,2551,0.07328222102290512,0.06371727729279501,0.08284716475301522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Second Stage of Tertiary Education,female,2026,0.1438277891880598,0.12850785242734739,0.15914772594877222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,Pre-primary Level,male,162,0.07297393189433451,0.02576246952393959,0.12018539426472943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,Pre-primary Level,female,180,0.008426465783285446,0.0019539585140461785,0.014898973052524713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,Primary Level,male,79,0.1381244865488965,0.04721544612920721,0.2290335269685858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,Primary Level,female,137,0.14396933140150436,0.08450692725691442,0.2034317355460943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,Lower Secondary Level,male,690,0.09113131801536807,0.057124976516391215,0.1251376595143449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,Lower Secondary Level,female,1515,0.18826482007192544,0.1589476454613612,0.21758199468248968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,Upper Secondary Level,male,4901,0.09109480575277612,0.08244407316171029,0.09974553834384195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,Upper Secondary Level,female,5417,0.21621576358017544,0.1999002858312996,0.23253124132905129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
