year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2004,East,5223,0.17544124595953267,0.16314853172437366,0.18773396019469168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,West,15661,0.12668105317737746,0.11946759945721705,0.13389450689753787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,East,5037,0.15705577134906598,0.1450750612508485,0.16903648144728345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,West,16691,0.15146269568889795,0.14296035762619683,0.15996503375159907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,East,5275,0.15788169522544004,0.1466447392762726,0.16911865117460748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,West,15498,0.14462406773180905,0.13694508607298037,0.15230304939063774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,East,5011,0.1797815070995458,0.16683378666154047,0.19272922753755112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,West,14545,0.15539973027963505,0.14672117608094853,0.16407828447832157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,East,4770,0.17500961528096357,0.16077421781231463,0.1892450127496125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,West,13476,0.14546326950045027,0.13662436447062168,0.15430217453027886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,East,4541,0.15281943924178712,0.13919226265722673,0.1664466158263475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,West,18495,0.14930228882727403,0.14171486501401112,0.15688971264053694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,East,5471,0.16594487189607238,0.1535974970626912,0.17829224672945354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,West,22061,0.11519217345707751,0.10951765135065533,0.12086669556349969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,East,6311,0.1557608753272313,0.14355620161918975,0.16796554903527283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,West,21463,0.14985465356172198,0.14318897461733748,0.15652033250610647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,East,6172,0.15790457021902007,0.1454978303715576,0.17031131006648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,West,19938,0.1360566383106602,0.12957255809758517,0.14254071852373523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,East,5734,0.18782459176318986,0.1745267769185113,0.20112240660786843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,West,21498,0.17772130436980865,0.17062769790188947,0.18481491083772783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,East,5583,0.14815650593384083,0.1356082152331346,0.16070479663454706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,West,21378,0.1706047812024287,0.1635820979885302,0.17762746441632718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,East,5406,0.15612242233263862,0.14484107849831254,0.1674037661669647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,West,21672,0.14313168050497052,0.13688168854577212,0.14938167246416892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,East,5536,0.1271129533495934,0.11739579184072328,0.13683011485846355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,West,24316,0.14144667686064852,0.13563639945026368,0.14725695427103336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,East,6170,0.146088789376303,0.13540303327750944,0.1567745454750966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,West,23160,0.1513069537593732,0.14498313768308632,0.15763076983566007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,East,6004,0.15391428032927978,0.1415368055656454,0.16629175509291416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,West,22982,0.14373584059148664,0.13804995046966767,0.1494217307133056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,East,5997,0.21067594624907854,0.1950075324219225,0.22634436007623457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,West,23572,0.18240988992131318,0.1757333079015195,0.18908647194110687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,East,5822,0.1724225326105843,0.15983843419898064,0.18500663102218795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,West,14939,0.25841174215413865,0.24705210225126314,0.2697713820570142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,East,3691,0.22615683395021197,0.20647844394400727,0.24583522395641666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
