year,bula_h,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,Baden-Wuerttemberg,Rural regions,Not leaning towards specific party,0.33942,151,285,0.28435,0.39450
1985,Baden-Wuerttemberg,Rural regions,SPD,0.13295,55,285,0.09346,0.17244
1985,Baden-Wuerttemberg,Rural regions,CDU/CSU,0.28307,79,285,0.23068,0.33547
1985,Bavaria,Urban regions,Not leaning towards specific party,0.36688,471,978,0.33666,0.39710
1985,Bavaria,Urban regions,SPD,0.21616,254,978,0.19035,0.24197
1985,Bavaria,Urban regions,CDU/CSU,0.21633,220,978,0.19051,0.24215
1985,Bavaria,Urban regions,Bündnis90/Grüne,0.02619,33,978,0.01617,0.03620
1985,Bavaria,Rural regions,Not leaning towards specific party,0.35130,419,864,0.31945,0.38315
1985,Bavaria,Rural regions,SPD,0.12467,139,864,0.10263,0.14671
1985,Bavaria,Rural regions,CDU/CSU,0.31348,306,864,0.28252,0.34443
1985,Berlin,Urban regions,Not leaning towards specific party,0.32588,168,327,0.27500,0.37676
1985,Berlin,Urban regions,SPD,0.23298,95,327,0.18709,0.27887
1985,Berlin,Urban regions,CDU/CSU,0.19474,64,327,0.15175,0.23773
1986,Schleswig-Holstein,Urban regions,Not leaning towards specific party,0.20264,46,115,0.12885,0.27643
1986,Schleswig-Holstein,Urban regions,SPD,0.37241,69,115,0.28366,0.46115
1986,Schleswig-Holstein,Rural regions,Not leaning towards specific party,0.24910,55,158,0.18145,0.31675
1986,Schleswig-Holstein,Rural regions,SPD,0.30114,58,158,0.22938,0.37290
1986,Schleswig-Holstein,Rural regions,CDU/CSU,0.23160,45,158,0.16561,0.29759
1986,Hamburg,Urban regions,Not leaning towards specific party,0.40582,126,235,0.34290,0.46874
1986,Hamburg,Urban regions,SPD,0.26011,66,235,0.20390,0.31631
1986,Hamburg,Urban regions,CDU/CSU,0.18577,43,235,0.13594,0.23560
1986,Lower Saxony,Urban regions,Not leaning towards specific party,0.32912,227,486,0.28730,0.37094
1986,Lower Saxony,Urban regions,SPD,0.23887,143,486,0.20092,0.27682
1986,Lower Saxony,Urban regions,CDU/CSU,0.22171,116,486,0.18474,0.25868
1986,Lower Saxony,Rural regions,Not leaning towards specific party,0.31903,233,539,0.27964,0.35841
1986,Lower Saxony,Rural regions,SPD,0.24365,175,539,0.20738,0.27993
1986,Lower Saxony,Rural regions,CDU/CSU,0.21124,131,539,0.17674,0.24573
1986,Bremen,Urban regions,Not leaning towards specific party,0.31981,38,82,0.21823,0.42138
1986,Bremen,Urban regions,SPD,0.33634,44,82,0.23345,0.43923
1986,North Rhine-Westphalia,Urban regions,Not leaning towards specific party,0.29079,1189,2759,0.27384,0.30774
1986,North Rhine-Westphalia,Urban regions,SPD,0.26086,833,2759,0.24448,0.27725
1986,North Rhine-Westphalia,Urban regions,CDU/CSU,0.21706,584,2759,0.20168,0.23245
1986,North Rhine-Westphalia,Urban regions,FDP,0.01823,51,2759,0.01324,0.02322
1986,North Rhine-Westphalia,Urban regions,Bündnis90/Grüne,0.02804,102,2759,0.02188,0.03420
1986,North Rhine-Westphalia,Rural regions,Not leaning towards specific party,0.60325,49,49,0.46485,0.74165
1986,Hesse,Urban regions,Not leaning towards specific party,0.42447,522,890,0.39198,0.45696
1986,Hesse,Urban regions,SPD,0.18904,186,890,0.16331,0.21478
1986,Hesse,Urban regions,CDU/CSU,0.15272,123,890,0.12907,0.17636
1986,Hesse,Urban regions,Bündnis90/Grüne,0.06133,59,890,0.04556,0.07710
1986,Hesse,Rural regions,Not leaning towards specific party,0.34809,63,109,0.25824,0.43793
1986,Hesse,Rural regions,SPD,0.29510,46,109,0.20908,0.38112
1986,"Rhineland-Palatinate, Saarland",Urban regions,Not leaning towards specific party,0.41266,321,593,0.37300,0.45232
1986,"Rhineland-Palatinate, Saarland",Urban regions,SPD,0.20874,155,593,0.17600,0.24147
1986,"Rhineland-Palatinate, Saarland",Urban regions,CDU/CSU,0.19217,117,593,0.16043,0.22391
1986,"Rhineland-Palatinate, Saarland",Rural regions,Not leaning towards specific party,0.40009,66,117,0.31094,0.48925
1986,"Rhineland-Palatinate, Saarland",Rural regions,SPD,0.27893,51,117,0.19732,0.36054
1986,Baden-Wuerttemberg,Urban regions,Not leaning towards specific party,0.39338,907,1672,0.36996,0.41681
1986,Baden-Wuerttemberg,Urban regions,SPD,0.17073,373,1672,0.15269,0.18877
1986,Baden-Wuerttemberg,Urban regions,CDU/CSU,0.20395,315,1672,0.18463,0.22327
1986,Baden-Wuerttemberg,Urban regions,FDP,0.02253,34,1672,0.01542,0.02965
1986,Baden-Wuerttemberg,Urban regions,Bündnis90/Grüne,0.02504,43,1672,0.01755,0.03253
1986,Baden-Wuerttemberg,Rural regions,Not leaning towards specific party,0.32364,160,293,0.26998,0.37731
1986,Baden-Wuerttemberg,Rural regions,SPD,0.16940,55,293,0.12638,0.21242
1986,Baden-Wuerttemberg,Rural regions,CDU/CSU,0.28879,78,293,0.23681,0.34077
1986,Bavaria,Urban regions,Not leaning towards specific party,0.36280,463,926,0.33182,0.39379
1986,Bavaria,Urban regions,SPD,0.21538,220,926,0.18889,0.24188
1986,Bavaria,Urban regions,CDU/CSU,0.22667,211,926,0.19969,0.25365
1986,Bavaria,Urban regions,Bündnis90/Grüne,0.02764,32,926,0.01707,0.03820
1986,Bavaria,Rural regions,Not leaning towards specific party,0.37406,408,784,0.34016,0.40795
1986,Bavaria,Rural regions,SPD,0.10908,109,784,0.08724,0.13091
1986,Bavaria,Rural regions,CDU/CSU,0.28707,267,784,0.25538,0.31875
1986,Berlin,Urban regions,Not leaning towards specific party,0.36171,174,321,0.30906,0.41435
1986,Berlin,Urban regions,SPD,0.23796,90,321,0.19130,0.28462
1986,Berlin,Urban regions,CDU/CSU,0.16401,57,321,0.12344,0.20459
1987,Schleswig-Holstein,Urban regions,Not leaning towards specific party,0.20175,42,104,0.12425,0.27926
1987,Schleswig-Holstein,Urban regions,SPD,0.35682,62,104,0.26430,0.44934
1987,Schleswig-Holstein,Rural regions,Not leaning towards specific party,0.22223,53,162,0.15801,0.28645
1987,Schleswig-Holstein,Rural regions,SPD,0.27150,60,162,0.20280,0.34020
1987,Schleswig-Holstein,Rural regions,CDU/CSU,0.25536,49,162,0.18800,0.32271
1987,Hamburg,Urban regions,Not leaning towards specific party,0.28060,84,203,0.21864,0.34256
1987,Hamburg,Urban regions,SPD,0.27507,64,203,0.21348,0.33665
1987,Hamburg,Urban regions,CDU/CSU,0.25053,55,203,0.19077,0.31028
1987,Lower Saxony,Urban regions,Not leaning towards specific party,0.27871,211,478,0.23847,0.31894
1987,Lower Saxony,Urban regions,SPD,0.27389,154,478,0.23387,0.31391
1987,Lower Saxony,Urban regions,CDU/CSU,0.21462,113,478,0.17778,0.25147
1987,Lower Saxony,Rural regions,Not leaning towards specific party,0.26240,203,527,0.22481,0.30000
1987,Lower Saxony,Rural regions,SPD,0.24452,172,527,0.20779,0.28125
1987,Lower Saxony,Rural regions,CDU/CSU,0.25014,152,527,0.21313,0.28716
1987,Bremen,Urban regions,SPD,0.41569,43,43,0.26664,0.56474
1987,North Rhine-Westphalia,Urban regions,Not leaning towards specific party,0.26078,1099,2728,0.24430,0.27726
1987,North Rhine-Westphalia,Urban regions,SPD,0.26533,832,2728,0.24876,0.28190
1987,North Rhine-Westphalia,Urban regions,CDU/CSU,0.22937,603,2728,0.21359,0.24515
1987,North Rhine-Westphalia,Urban regions,FDP,0.02372,64,2728,0.01801,0.02943
1987,North Rhine-Westphalia,Urban regions,Bündnis90/Grüne,0.03637,130,2728,0.02934,0.04339
1987,North Rhine-Westphalia,Rural regions,Not leaning towards specific party,0.52852,45,45,0.38102,0.67602
1987,Hesse,Urban regions,Not leaning towards specific party,0.34714,477,886,0.31578,0.37851
1987,Hesse,Urban regions,SPD,0.19687,191,886,0.17067,0.22307
1987,Hesse,Urban regions,CDU/CSU,0.19643,154,886,0.17025,0.22260
1987,Hesse,Urban regions,Bündnis90/Grüne,0.06442,64,886,0.04825,0.08060
1987,Hesse,Rural regions,Not leaning towards specific party,0.30003,62,106,0.21237,0.38768
1987,Hesse,Rural regions,SPD,0.30527,44,106,0.21718,0.39335
1987,"Rhineland-Palatinate, Saarland",Urban regions,Not leaning towards specific party,0.35176,283,578,0.31280,0.39073
1987,"Rhineland-Palatinate, Saarland",Urban regions,SPD,0.18580,138,578,0.15406,0.21754
1987,"Rhineland-Palatinate, Saarland",Urban regions,CDU/CSU,0.25452,157,578,0.21898,0.29007
1987,"Rhineland-Palatinate, Saarland",Rural regions,Not leaning towards specific party,0.37294,61,117,0.28494,0.46095
1987,"Rhineland-Palatinate, Saarland",Rural regions,SPD,0.31319,56,117,0.22879,0.39760
1987,Baden-Wuerttemberg,Urban regions,Not leaning towards specific party,0.37105,871,1659,0.34780,0.39431
1987,Baden-Wuerttemberg,Urban regions,SPD,0.16817,352,1659,0.15016,0.18617
1987,Baden-Wuerttemberg,Urban regions,CDU/CSU,0.20626,321,1659,0.18679,0.22574
1987,Baden-Wuerttemberg,Urban regions,FDP,0.03662,54,1659,0.02757,0.04566
1987,Baden-Wuerttemberg,Urban regions,Bündnis90/Grüne,0.03011,61,1659,0.02188,0.03834
1987,Baden-Wuerttemberg,Rural regions,Not leaning towards specific party,0.35083,160,279,0.29473,0.40693
1987,Baden-Wuerttemberg,Rural regions,SPD,0.11798,45,279,0.08006,0.15590
1987,Baden-Wuerttemberg,Rural regions,CDU/CSU,0.28917,74,279,0.23588,0.34247
1987,Bavaria,Urban regions,Not leaning towards specific party,0.31472,401,906,0.28447,0.34498
1987,Bavaria,Urban regions,SPD,0.18506,183,906,0.15976,0.21036
1987,Bavaria,Urban regions,CDU/CSU,0.27019,248,906,0.24126,0.29913
1987,Bavaria,Urban regions,FDP,0.03772,31,906,0.02530,0.05013
1987,Bavaria,Urban regions,Bündnis90/Grüne,0.03595,43,906,0.02382,0.04808
1987,Bavaria,Rural regions,Not leaning towards specific party,0.29447,337,743,0.26167,0.32726
1987,Bavaria,Rural regions,SPD,0.11004,103,743,0.08752,0.13256
1987,Bavaria,Rural regions,CDU/CSU,0.33925,303,743,0.30519,0.37332
1987,Berlin,Urban regions,Not leaning towards specific party,0.33241,160,320,0.28071,0.38410
1987,Berlin,Urban regions,SPD,0.24511,100,320,0.19790,0.29231
1987,Berlin,Urban regions,CDU/CSU,0.17671,60,320,0.13485,0.21856
1988,Schleswig-Holstein,Urban regions,Not leaning towards specific party,0.25857,55,110,0.17637,0.34077
1988,Schleswig-Holstein,Urban regions,SPD,0.31846,55,110,0.23100,0.40592
1988,Schleswig-Holstein,Rural regions,Not leaning towards specific party,0.23476,61,168,0.17047,0.29904
1988,Schleswig-Holstein,Rural regions,SPD,0.31035,67,168,0.24018,0.38052
1988,Schleswig-Holstein,Rural regions,CDU/CSU,0.20848,40,168,0.14687,0.27010
1988,Hamburg,Urban regions,Not leaning towards specific party,0.30215,76,184,0.23562,0.36868
1988,Hamburg,Urban regions,SPD,0.29332,67,184,0.22736,0.35929
1988,Hamburg,Urban regions,CDU/CSU,0.22433,41,184,0.16389,0.28477
1988,Lower Saxony,Urban regions,Not leaning towards specific party,0.34965,236,479,0.30690,0.39240
1988,Lower Saxony,Urban regions,SPD,0.26974,153,479,0.22996,0.30953
1988,Lower Saxony,Urban regions,CDU/CSU,0.17936,90,479,0.14497,0.21375
1988,Lower Saxony,Rural regions,Not leaning towards specific party,0.28353,204,497,0.24387,0.32320
1988,Lower Saxony,Rural regions,SPD,0.25291,160,497,0.21465,0.29116
1988,Lower Saxony,Rural regions,CDU/CSU,0.23262,133,497,0.19544,0.26980
1988,Bremen,Urban regions,SPD,0.48486,50,50,0.34493,0.62480
1988,North Rhine-Westphalia,Urban regions,Not leaning towards specific party,0.29127,1131,2599,0.27380,0.30874
1988,North Rhine-Westphalia,Urban regions,SPD,0.26506,776,2599,0.24809,0.28203
1988,North Rhine-Westphalia,Urban regions,CDU/CSU,0.20974,534,2599,0.19408,0.22539
1988,North Rhine-Westphalia,Urban regions,FDP,0.02260,58,2599,0.01688,0.02831
1988,North Rhine-Westphalia,Urban regions,Bündnis90/Grüne,0.03120,100,2599,0.02452,0.03789
1988,North Rhine-Westphalia,Rural regions,Not leaning towards specific party,0.50159,44,44,0.35214,0.65104
1988,Hesse,Urban regions,Not leaning towards specific party,0.37710,483,841,0.34433,0.40988
1988,Hesse,Urban regions,SPD,0.21390,197,841,0.18617,0.24163
1988,Hesse,Urban regions,CDU/CSU,0.15178,112,841,0.12752,0.17605
1988,Hesse,Urban regions,Bündnis90/Grüne,0.05399,49,841,0.03871,0.06928
1988,Hesse,Rural regions,Not leaning towards specific party,0.37668,67,114,0.28734,0.46602
1988,Hesse,Rural regions,SPD,0.31362,47,114,0.22807,0.39917
1988,"Rhineland-Palatinate, Saarland",Urban regions,Not leaning towards specific party,0.38708,299,567,0.34695,0.42721
1988,"Rhineland-Palatinate, Saarland",Urban regions,SPD,0.22476,160,567,0.19037,0.25914
1988,"Rhineland-Palatinate, Saarland",Urban regions,CDU/CSU,0.19156,108,567,0.15914,0.22398
1988,"Rhineland-Palatinate, Saarland",Rural regions,Not leaning towards specific party,0.33059,50,106,0.24061,0.42058
1988,"Rhineland-Palatinate, Saarland",Rural regions,SPD,0.35109,56,106,0.25979,0.44239
1988,Baden-Wuerttemberg,Urban regions,Not leaning towards specific party,0.38039,866,1617,0.35672,0.40406
1988,Baden-Wuerttemberg,Urban regions,SPD,0.17166,362,1617,0.15327,0.19004
1988,Baden-Wuerttemberg,Urban regions,CDU/CSU,0.20831,307,1617,0.18851,0.22811
1988,Baden-Wuerttemberg,Urban regions,FDP,0.02659,40,1617,0.01875,0.03444
1988,Baden-Wuerttemberg,Urban regions,Bündnis90/Grüne,0.02342,42,1617,0.01605,0.03079
1988,Baden-Wuerttemberg,Rural regions,Not leaning towards specific party,0.39570,150,242,0.33396,0.45744
1988,Baden-Wuerttemberg,Rural regions,SPD,0.14108,34,242,0.09713,0.18503
1988,Baden-Wuerttemberg,Rural regions,CDU/CSU,0.23882,58,242,0.18499,0.29265
1988,Bavaria,Urban regions,Not leaning towards specific party,0.32608,410,821,0.29399,0.35816
1988,Bavaria,Urban regions,SPD,0.22201,201,821,0.19356,0.25046
1988,Bavaria,Urban regions,CDU/CSU,0.23709,210,821,0.20798,0.26620
1988,Bavaria,Rural regions,Not leaning towards specific party,0.36744,388,716,0.33211,0.40278
1988,Bavaria,Rural regions,SPD,0.12187,104,716,0.09789,0.14584
1988,Bavaria,Rural regions,CDU/CSU,0.26672,224,716,0.23431,0.29914
1988,Berlin,Urban regions,Not leaning towards specific party,0.39761,163,302,0.34232,0.45290
1988,Berlin,Urban regions,SPD,0.23342,93,302,0.18563,0.28121
1988,Berlin,Urban regions,CDU/CSU,0.15246,46,302,0.11185,0.19306
1989,Schleswig-Holstein,Urban regions,Not leaning towards specific party,0.23957,55,116,0.16156,0.31758
1989,Schleswig-Holstein,Urban regions,SPD,0.33921,61,116,0.25268,0.42574
1989,Schleswig-Holstein,Rural regions,Not leaning towards specific party,0.29187,64,116,0.20878,0.37496
1989,Schleswig-Holstein,Rural regions,SPD,0.27390,52,116,0.19239,0.35541
1989,Hamburg,Urban regions,Not leaning towards specific party,0.37845,94,149,0.30032,0.45659
1989,Hamburg,Urban regions,SPD,0.26614,55,149,0.19494,0.33734
1989,Lower Saxony,Urban regions,Not leaning towards specific party,0.36827,233,456,0.32395,0.41259
1989,Lower Saxony,Urban regions,SPD,0.27367,152,456,0.23270,0.31464
1989,Lower Saxony,Urban regions,CDU/CSU,0.15609,71,456,0.12274,0.18944
1989,Lower Saxony,Rural regions,Not leaning towards specific party,0.33269,224,474,0.29023,0.37516
1989,Lower Saxony,Rural regions,SPD,0.23200,141,474,0.19396,0.27004
1989,Lower Saxony,Rural regions,CDU/CSU,0.21407,109,474,0.17711,0.25104
1989,Bremen,Urban regions,Not leaning towards specific party,0.20115,32,80,0.11276,0.28955
1989,Bremen,Urban regions,SPD,0.40615,48,80,0.29785,0.51445
1989,North Rhine-Westphalia,Urban regions,Not leaning towards specific party,0.30138,1084,2529,0.28350,0.31927
1989,North Rhine-Westphalia,Urban regions,SPD,0.27449,812,2529,0.25710,0.29189
1989,North Rhine-Westphalia,Urban regions,CDU/CSU,0.19286,460,2529,0.17748,0.20824
1989,North Rhine-Westphalia,Urban regions,FDP,0.01401,40,2529,0.00943,0.01860
1989,North Rhine-Westphalia,Urban regions,Bündnis90/Grüne,0.03044,95,2529,0.02374,0.03714
1989,North Rhine-Westphalia,Urban regions,Others,0.01315,38,2529,0.00871,0.01760
1989,North Rhine-Westphalia,Rural regions,Not leaning towards specific party,0.40149,36,36,0.23908,0.56389
1989,Hesse,Urban regions,Not leaning towards specific party,0.37998,468,837,0.34708,0.41288
1989,Hesse,Urban regions,SPD,0.22000,213,837,0.19191,0.24808
1989,Hesse,Urban regions,CDU/CSU,0.13533,100,837,0.11214,0.15852
1989,Hesse,Urban regions,Bündnis90/Grüne,0.06435,56,837,0.04772,0.08098
1989,Hesse,Rural regions,Not leaning towards specific party,0.36861,55,100,0.27357,0.46364
1989,Hesse,Rural regions,SPD,0.31196,45,100,0.22069,0.40322
1989,"Rhineland-Palatinate, Saarland",Urban regions,Not leaning towards specific party,0.37753,272,538,0.33653,0.41853
1989,"Rhineland-Palatinate, Saarland",Urban regions,SPD,0.24133,163,538,0.20514,0.27752
1989,"Rhineland-Palatinate, Saarland",Urban regions,CDU/CSU,0.18164,103,538,0.14903,0.21425
1989,"Rhineland-Palatinate, Saarland",Rural regions,Not leaning towards specific party,0.43979,56,90,0.33666,0.54291
1989,"Rhineland-Palatinate, Saarland",Rural regions,SPD,0.23975,34,90,0.15105,0.32845
1989,Baden-Wuerttemberg,Urban regions,Not leaning towards specific party,0.41138,863,1533,0.38673,0.43602
1989,Baden-Wuerttemberg,Urban regions,SPD,0.16149,354,1533,0.14307,0.17992
1989,Baden-Wuerttemberg,Urban regions,CDU/CSU,0.17128,238,1533,0.15241,0.19015
1989,Baden-Wuerttemberg,Urban regions,Bündnis90/Grüne,0.02155,42,1533,0.01427,0.02882
1989,Baden-Wuerttemberg,Urban regions,Others,0.02867,36,1533,0.02031,0.03703
1989,Baden-Wuerttemberg,Rural regions,Not leaning towards specific party,0.35248,134,231,0.29074,0.41422
1989,Baden-Wuerttemberg,Rural regions,SPD,0.15880,40,231,0.11156,0.20603
1989,Baden-Wuerttemberg,Rural regions,CDU/CSU,0.26836,57,231,0.21109,0.32563
1989,Bavaria,Urban regions,Not leaning towards specific party,0.38688,429,814,0.35340,0.42036
1989,Bavaria,Urban regions,SPD,0.18167,168,814,0.15516,0.20817
1989,Bavaria,Urban regions,CDU/CSU,0.20376,180,814,0.17607,0.23145
1989,Bavaria,Urban regions,Bündnis90/Grüne,0.02922,37,814,0.01765,0.04080
1989,Bavaria,Rural regions,Not leaning towards specific party,0.38280,387,703,0.34684,0.41875
1989,Bavaria,Rural regions,SPD,0.11482,112,703,0.09123,0.13840
1989,Bavaria,Rural regions,CDU/CSU,0.24224,204,703,0.21055,0.27393
1989,Berlin,Urban regions,Not leaning towards specific party,0.30217,133,293,0.24950,0.35484
1989,Berlin,Urban regions,SPD,0.27951,104,293,0.22804,0.33099
1989,Berlin,Urban regions,CDU/CSU,0.18139,56,293,0.13719,0.22559
1990,Schleswig-Holstein,Urban regions,Not leaning towards specific party,0.25344,50,102,0.16861,0.33828
1990,Schleswig-Holstein,Urban regions,SPD,0.30932,52,102,0.21918,0.39947
1990,Schleswig-Holstein,Rural regions,Not leaning towards specific party,0.28921,56,106,0.20248,0.37593
1990,Schleswig-Holstein,Rural regions,SPD,0.30239,50,106,0.21454,0.39024
1990,Hamburg,Urban regions,Not leaning towards specific party,0.30630,67,122,0.22416,0.38843
1990,Hamburg,Urban regions,SPD,0.29736,55,122,0.21591,0.37881
1990,Lower Saxony,Urban regions,Not leaning towards specific party,0.31647,207,450,0.27345,0.35949
1990,Lower Saxony,Urban regions,SPD,0.29660,151,450,0.25435,0.33885
1990,Lower Saxony,Urban regions,CDU/CSU,0.19888,92,450,0.16196,0.23580
1990,Lower Saxony,Rural regions,Not leaning towards specific party,0.30306,199,471,0.26151,0.34461
1990,Lower Saxony,Rural regions,SPD,0.24695,145,471,0.20796,0.28593
1990,Lower Saxony,Rural regions,CDU/CSU,0.24102,127,471,0.20236,0.27969
1990,Bremen,Urban regions,Not leaning towards specific party,0.28936,41,83,0.19121,0.38751
1990,Bremen,Urban regions,SPD,0.35955,42,83,0.25568,0.46342
1990,North Rhine-Westphalia,Urban regions,Not leaning towards specific party,0.27899,1004,2450,0.26123,0.29676
1990,North Rhine-Westphalia,Urban regions,SPD,0.28248,819,2450,0.26465,0.30031
1990,North Rhine-Westphalia,Urban regions,CDU/CSU,0.20699,505,2450,0.19094,0.22303
1990,North Rhine-Westphalia,Urban regions,FDP,0.01811,51,2450,0.01283,0.02339
1990,North Rhine-Westphalia,Urban regions,Bündnis90/Grüne,0.02426,71,2450,0.01817,0.03036
1990,North Rhine-Westphalia,Rural regions,Not leaning towards specific party,0.35317,34,34,0.19010,0.51625
1990,Hesse,Urban regions,Not leaning towards specific party,0.33377,425,815,0.30137,0.36616
1990,Hesse,Urban regions,SPD,0.25662,235,815,0.22661,0.28662
1990,Hesse,Urban regions,CDU/CSU,0.15340,111,815,0.12865,0.17816
1990,Hesse,Urban regions,Bündnis90/Grüne,0.04643,44,815,0.03197,0.06088
1990,Hesse,Rural regions,Not leaning towards specific party,0.49781,70,112,0.40479,0.59083
1990,Hesse,Rural regions,SPD,0.27920,42,112,0.19574,0.36265
1990,"Rhineland-Palatinate, Saarland",Urban regions,Not leaning towards specific party,0.35013,253,526,0.30932,0.39093
1990,"Rhineland-Palatinate, Saarland",Urban regions,SPD,0.23630,163,526,0.19996,0.27264
1990,"Rhineland-Palatinate, Saarland",Urban regions,CDU/CSU,0.20733,110,526,0.17265,0.24201
1990,"Rhineland-Palatinate, Saarland",Rural regions,Not leaning towards specific party,0.52593,66,66,0.40454,0.64732
1990,Baden-Wuerttemberg,Urban regions,Not leaning towards specific party,0.38709,834,1506,0.36248,0.41170
1990,Baden-Wuerttemberg,Urban regions,SPD,0.18432,385,1506,0.16473,0.20391
1990,Baden-Wuerttemberg,Urban regions,CDU/CSU,0.18262,247,1506,0.16310,0.20214
1990,Baden-Wuerttemberg,Urban regions,Bündnis90/Grüne,0.02350,40,1506,0.01585,0.03116
1990,Baden-Wuerttemberg,Rural regions,Not leaning towards specific party,0.38595,135,228,0.32262,0.44928
1990,Baden-Wuerttemberg,Rural regions,SPD,0.19037,46,228,0.13929,0.24144
1990,Baden-Wuerttemberg,Rural regions,CDU/CSU,0.22418,47,228,0.16992,0.27843
1990,Bavaria,Urban regions,Not leaning towards specific party,0.36430,400,764,0.33015,0.39844
1990,Bavaria,Urban regions,SPD,0.22907,199,764,0.19925,0.25889
1990,Bavaria,Urban regions,CDU/CSU,0.19547,165,764,0.16733,0.22361
1990,Bavaria,Rural regions,Not leaning towards specific party,0.36408,377,707,0.32858,0.39957
1990,Bavaria,Rural regions,SPD,0.13724,122,707,0.11186,0.16262
1990,Bavaria,Rural regions,CDU/CSU,0.24851,208,707,0.21663,0.28038
1990,Berlin,Urban regions,Not leaning towards specific party,0.19958,138,298,0.15413,0.24504
1990,Berlin,Urban regions,SPD,0.18456,109,298,0.14044,0.22869
1990,Berlin,Urban regions,CDU/CSU,0.10241,51,298,0.06793,0.13690
1991,Schleswig-Holstein,Urban regions,Not leaning towards specific party,0.18696,31,80,0.10099,0.27294
1991,Schleswig-Holstein,Urban regions,SPD,0.27849,49,80,0.17964,0.37734
1991,Schleswig-Holstein,Rural regions,Not leaning towards specific party,0.21940,47,130,0.14798,0.29081
1991,Schleswig-Holstein,Rural regions,SPD,0.27674,49,130,0.19954,0.35394
1991,Schleswig-Holstein,Rural regions,CDU/CSU,0.21129,34,130,0.14084,0.28174
1991,Hamburg,Urban regions,Not leaning towards specific party,0.39341,59,94,0.29412,0.49269
1991,Hamburg,Urban regions,SPD,0.22028,35,94,0.13605,0.30451
