year,pgisced97,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,Post-secondary Non-tertiary Level,SPD,0.24481,79,260,0.19245,0.29718
1985,Post-secondary Non-tertiary Level,CDU/CSU,0.20304,47,260,0.15405,0.25203
1985,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.15840,34,260,0.11393,0.20286
1985,First Stage of Tertiary Education,Not leaning towards specific party,0.33231,203,595,0.29443,0.37019
1985,First Stage of Tertiary Education,SPD,0.21813,137,595,0.18492,0.25134
1985,First Stage of Tertiary Education,CDU/CSU,0.38073,224,595,0.34169,0.41978
1985,First Stage of Tertiary Education,Bündnis90/Grüne,0.04027,31,595,0.02446,0.05608
1985,Second Stage of Tertiary Education,Not leaning towards specific party,0.29706,223,744,0.26421,0.32992
1985,Second Stage of Tertiary Education,SPD,0.24509,196,744,0.21416,0.27601
1985,Second Stage of Tertiary Education,CDU/CSU,0.29812,210,744,0.26523,0.33101
1985,Second Stage of Tertiary Education,FDP,0.07270,51,744,0.05403,0.09137
1985,Second Stage of Tertiary Education,Bündnis90/Grüne,0.08133,64,744,0.06168,0.10099
1986,No answer / don't know,Not leaning towards specific party,0.50660,67,67,0.38598,0.62721
1986,Pre-primary Level,Not leaning towards specific party,0.61177,127,127,0.52667,0.69687
1986,Primary Level,Not leaning towards specific party,0.74930,601,740,0.71806,0.78055
1986,Primary Level,SPD,0.18373,139,740,0.15581,0.21165
1986,Lower Secondary Level,Not leaning towards specific party,0.47433,1595,2873,0.45606,0.49259
1986,Lower Secondary Level,SPD,0.25750,691,2873,0.24151,0.27349
1986,Lower Secondary Level,CDU/CSU,0.23838,523,2873,0.22280,0.25397
1986,Lower Secondary Level,Bündnis90/Grüne,0.02082,64,2873,0.01560,0.02604
1986,Upper Secondary Level,Not leaning towards specific party,0.39434,2106,4940,0.38071,0.40797
1986,Upper Secondary Level,SPD,0.29326,1443,4940,0.28056,0.30596
1986,Upper Secondary Level,CDU/CSU,0.25955,1154,4940,0.24732,0.27177
1986,Upper Secondary Level,FDP,0.02111,88,4940,0.01710,0.02512
1986,Upper Secondary Level,Bündnis90/Grüne,0.02785,149,4940,0.02326,0.03244
1986,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.35512,113,233,0.29354,0.41670
1986,Post-secondary Non-tertiary Level,SPD,0.24015,74,233,0.18518,0.29512
1986,Post-secondary Non-tertiary Level,CDU/CSU,0.23070,46,233,0.17649,0.28491
1986,First Stage of Tertiary Education,Not leaning towards specific party,0.37877,216,532,0.33751,0.42003
1986,First Stage of Tertiary Education,SPD,0.19884,115,532,0.16489,0.23278
1986,First Stage of Tertiary Education,CDU/CSU,0.35959,201,532,0.31877,0.40040
1986,Second Stage of Tertiary Education,Not leaning towards specific party,0.29870,225,734,0.26557,0.33184
1986,Second Stage of Tertiary Education,SPD,0.22429,178,734,0.19409,0.25449
1986,Second Stage of Tertiary Education,CDU/CSU,0.31355,213,734,0.27997,0.34714
1986,Second Stage of Tertiary Education,FDP,0.05883,39,734,0.04180,0.07587
1986,Second Stage of Tertiary Education,Bündnis90/Grüne,0.10301,79,734,0.08101,0.12502
1987,No answer / don't know,Not leaning towards specific party,0.49626,73,73,0.38077,0.61175
1987,Pre-primary Level,Not leaning towards specific party,0.50706,107,144,0.42512,0.58901
1987,Pre-primary Level,SPD,0.19663,37,144,0.13149,0.26177
1987,Primary Level,Not leaning towards specific party,0.72927,571,731,0.69704,0.76151
1987,Primary Level,SPD,0.17936,129,731,0.15152,0.20719
1987,Primary Level,CDU/CSU,0.05652,31,731,0.03976,0.07327
1987,Lower Secondary Level,Not leaning towards specific party,0.42049,1446,2784,0.40215,0.43883
1987,Lower Secondary Level,SPD,0.27899,700,2784,0.26233,0.29566
1987,Lower Secondary Level,CDU/CSU,0.26220,561,2784,0.24586,0.27854
1987,Lower Secondary Level,Bündnis90/Grüne,0.02150,77,2784,0.01611,0.02689
1987,Upper Secondary Level,Not leaning towards specific party,0.33738,1878,4916,0.32416,0.35060
1987,Upper Secondary Level,SPD,0.28499,1381,4916,0.27237,0.29761
1987,Upper Secondary Level,CDU/CSU,0.29967,1315,4916,0.28686,0.31247
1987,Upper Secondary Level,FDP,0.03557,142,4916,0.03039,0.04075
1987,Upper Secondary Level,Bündnis90/Grüne,0.03677,200,4916,0.03151,0.04203
1987,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.36421,114,264,0.30605,0.42236
1987,Post-secondary Non-tertiary Level,SPD,0.18641,58,264,0.13934,0.23348
1987,Post-secondary Non-tertiary Level,CDU/CSU,0.26350,58,264,0.21026,0.31674
1987,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.14521,34,264,0.10263,0.18779
1987,First Stage of Tertiary Education,Not leaning towards specific party,0.32350,183,499,0.28242,0.36459
1987,First Stage of Tertiary Education,SPD,0.19267,114,499,0.15803,0.22731
1987,First Stage of Tertiary Education,CDU/CSU,0.40059,202,499,0.35755,0.44363
1987,Second Stage of Tertiary Education,Not leaning towards specific party,0.27030,203,729,0.23804,0.30256
1987,Second Stage of Tertiary Education,SPD,0.20756,162,729,0.17810,0.23702
1987,Second Stage of Tertiary Education,CDU/CSU,0.30977,207,729,0.27618,0.34336
1987,Second Stage of Tertiary Education,FDP,0.09813,67,729,0.07652,0.11974
1987,Second Stage of Tertiary Education,Bündnis90/Grüne,0.11110,90,729,0.08827,0.13393
1988,No answer / don't know,Not leaning towards specific party,0.52336,93,93,0.42130,0.62542
1988,Pre-primary Level,Not leaning towards specific party,0.67842,113,113,0.59192,0.76493
1988,Primary Level,Not leaning towards specific party,0.76533,549,654,0.73283,0.79784
1988,Primary Level,SPD,0.16143,105,654,0.13321,0.18965
1988,Lower Secondary Level,Not leaning towards specific party,0.44335,1475,2676,0.42453,0.46218
1988,Lower Secondary Level,SPD,0.29527,691,2676,0.27798,0.31256
1988,Lower Secondary Level,CDU/CSU,0.23679,471,2676,0.22068,0.25290
1988,Lower Secondary Level,Bündnis90/Grüne,0.01009,39,2676,0.00630,0.01387
1988,Upper Secondary Level,Not leaning towards specific party,0.38838,1987,4689,0.37443,0.40233
1988,Upper Secondary Level,SPD,0.29783,1390,4689,0.28474,0.31092
1988,Upper Secondary Level,CDU/CSU,0.24928,1056,4689,0.23690,0.26166
1988,Upper Secondary Level,FDP,0.02860,113,4689,0.02382,0.03337
1988,Upper Secondary Level,Bündnis90/Grüne,0.02936,143,4689,0.02452,0.03419
1988,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.34546,103,253,0.28675,0.40417
1988,Post-secondary Non-tertiary Level,SPD,0.20673,64,253,0.15673,0.25673
1988,Post-secondary Non-tertiary Level,CDU/CSU,0.25194,54,253,0.19834,0.30554
1988,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.13981,32,253,0.09699,0.18263
1988,First Stage of Tertiary Education,Not leaning towards specific party,0.34450,183,482,0.30203,0.38697
1988,First Stage of Tertiary Education,SPD,0.21530,122,482,0.17857,0.25204
1988,First Stage of Tertiary Education,CDU/CSU,0.35552,177,482,0.31274,0.39830
1988,Second Stage of Tertiary Education,Not leaning towards specific party,0.27881,206,685,0.24521,0.31242
1988,Second Stage of Tertiary Education,SPD,0.24602,177,685,0.21375,0.27830
1988,Second Stage of Tertiary Education,CDU/CSU,0.30235,191,685,0.26793,0.33677
1988,Second Stage of Tertiary Education,FDP,0.06773,44,685,0.04890,0.08656
1988,Second Stage of Tertiary Education,Bündnis90/Grüne,0.09182,67,685,0.07018,0.11346
1989,No answer / don't know,Not leaning towards specific party,0.51795,84,84,0.41045,0.62545
1989,Pre-primary Level,Not leaning towards specific party,0.64564,117,117,0.55859,0.73268
1989,Primary Level,Not leaning towards specific party,0.69880,464,613,0.66245,0.73515
1989,Primary Level,SPD,0.22379,149,613,0.19077,0.25681
1989,Lower Secondary Level,Not leaning towards specific party,0.48835,1421,2545,0.46893,0.50778
1989,Lower Secondary Level,SPD,0.26040,626,2545,0.24335,0.27745
1989,Lower Secondary Level,CDU/CSU,0.20579,378,2545,0.19008,0.22150
1989,Lower Secondary Level,Bündnis90/Grüne,0.01773,68,2545,0.01260,0.02285
1989,Lower Secondary Level,Others,0.02388,52,2545,0.01795,0.02981
1989,Upper Secondary Level,Not leaning towards specific party,0.39899,2008,4581,0.38481,0.41317
1989,Upper Secondary Level,SPD,0.30160,1358,4581,0.28831,0.31489
1989,Upper Secondary Level,CDU/CSU,0.22811,918,4581,0.21596,0.24026
1989,Upper Secondary Level,FDP,0.01814,70,4581,0.01428,0.02201
1989,Upper Secondary Level,Bündnis90/Grüne,0.02835,137,4581,0.02354,0.03316
1989,Upper Secondary Level,Others,0.02481,90,4581,0.02030,0.02931
1989,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.35838,116,240,0.29758,0.41917
1989,Post-secondary Non-tertiary Level,SPD,0.24668,80,240,0.19203,0.30133
1989,Post-secondary Non-tertiary Level,CDU/CSU,0.19237,44,240,0.14240,0.24234
1989,First Stage of Tertiary Education,Not leaning towards specific party,0.38942,194,471,0.34534,0.43351
1989,First Stage of Tertiary Education,SPD,0.22068,119,471,0.18319,0.25817
1989,First Stage of Tertiary Education,CDU/CSU,0.31879,158,471,0.27666,0.36092
1989,Second Stage of Tertiary Education,Not leaning towards specific party,0.30595,215,680,0.27129,0.34061
1989,Second Stage of Tertiary Education,SPD,0.23914,181,680,0.20705,0.27122
1989,Second Stage of Tertiary Education,CDU/CSU,0.27370,173,680,0.24016,0.30723
1989,Second Stage of Tertiary Education,FDP,0.05210,35,680,0.03539,0.06882
1989,Second Stage of Tertiary Education,Bündnis90/Grüne,0.10749,76,680,0.08420,0.13079
1990,No answer / don't know,Not leaning towards specific party,0.53818,98,130,0.45215,0.62421
1990,No answer / don't know,SPD,0.21593,32,130,0.14492,0.28694
1990,Pre-primary Level,Not leaning towards specific party,0.58076,97,129,0.49528,0.66624
1990,Pre-primary Level,SPD,0.19160,32,129,0.12342,0.25978
1990,Primary Level,Not leaning towards specific party,0.70145,453,586,0.66437,0.73853
1990,Primary Level,SPD,0.21833,133,586,0.18485,0.25180
1990,Lower Secondary Level,Not leaning towards specific party,0.46080,1336,2409,0.44089,0.48071
1990,Lower Secondary Level,SPD,0.29380,650,2409,0.27561,0.31200
1990,Lower Secondary Level,CDU/CSU,0.20719,376,2409,0.19100,0.22338
1990,Lower Secondary Level,Bündnis90/Grüne,0.01551,47,2409,0.01057,0.02044
1990,Upper Secondary Level,Not leaning towards specific party,0.37385,1856,4499,0.35971,0.38799
1990,Upper Secondary Level,SPD,0.31170,1399,4499,0.29817,0.32524
1990,Upper Secondary Level,CDU/CSU,0.24917,982,4499,0.23653,0.26181
1990,Upper Secondary Level,FDP,0.02478,96,4499,0.02024,0.02932
1990,Upper Secondary Level,Bündnis90/Grüne,0.02762,127,4499,0.02283,0.03241
1990,Upper Secondary Level,Far right parties,0.00834,39,4499,0.00568,0.01100
1990,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.42547,130,261,0.36537,0.48557
1990,Post-secondary Non-tertiary Level,SPD,0.26626,86,261,0.21253,0.31999
1990,Post-secondary Non-tertiary Level,CDU/CSU,0.19029,45,261,0.14258,0.23801
1990,First Stage of Tertiary Education,Not leaning towards specific party,0.35685,186,472,0.31359,0.40012
1990,First Stage of Tertiary Education,SPD,0.22604,119,472,0.18827,0.26382
1990,First Stage of Tertiary Education,CDU/CSU,0.34400,167,472,0.30110,0.38690
1990,Second Stage of Tertiary Education,Not leaning towards specific party,0.28587,200,688,0.25208,0.31965
1990,Second Stage of Tertiary Education,SPD,0.28722,202,688,0.25339,0.32106
1990,Second Stage of Tertiary Education,CDU/CSU,0.27152,176,688,0.23826,0.30478
1990,Second Stage of Tertiary Education,FDP,0.06362,45,688,0.04536,0.08187
1990,Second Stage of Tertiary Education,Bündnis90/Grüne,0.08417,65,688,0.06341,0.10493
1991,No answer / don't know,Not leaning towards specific party,0.51717,44,44,0.36781,0.66653
1991,Pre-primary Level,Not leaning towards specific party,0.57652,62,62,0.45252,0.70052
1991,Primary Level,Not leaning towards specific party,0.75936,57,57,0.64740,0.87132
1991,Lower Secondary Level,Not leaning towards specific party,0.46535,752,1499,0.44009,0.49061
1991,Lower Secondary Level,SPD,0.27651,399,1499,0.25386,0.29916
1991,Lower Secondary Level,CDU/CSU,0.22983,348,1499,0.20852,0.25114
1991,Upper Secondary Level,Not leaning towards specific party,0.38607,1528,3821,0.37063,0.40151
1991,Upper Secondary Level,SPD,0.29047,1113,3821,0.27608,0.30487
1991,Upper Secondary Level,CDU/CSU,0.26033,966,3821,0.24641,0.27424
1991,Upper Secondary Level,FDP,0.02677,94,3821,0.02166,0.03189
1991,Upper Secondary Level,Bündnis90/Grüne,0.02524,89,3821,0.02027,0.03022
1991,Upper Secondary Level,Far right parties,0.00767,31,3821,0.00491,0.01044
1991,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.39583,85,176,0.32338,0.46829
1991,Post-secondary Non-tertiary Level,SPD,0.24423,50,176,0.18058,0.30789
1991,Post-secondary Non-tertiary Level,CDU/CSU,0.18483,41,176,0.12732,0.24235
1991,First Stage of Tertiary Education,Not leaning towards specific party,0.33514,172,465,0.29219,0.37809
1991,First Stage of Tertiary Education,SPD,0.20646,111,465,0.16963,0.24329
1991,First Stage of Tertiary Education,CDU/CSU,0.38440,182,465,0.34013,0.42866
1991,Second Stage of Tertiary Education,Not leaning towards specific party,0.29156,192,663,0.25694,0.32618
1991,Second Stage of Tertiary Education,SPD,0.23178,165,663,0.19964,0.26393
1991,Second Stage of Tertiary Education,CDU/CSU,0.28566,187,663,0.25125,0.32007
1991,Second Stage of Tertiary Education,FDP,0.09566,59,663,0.07326,0.11807
1991,Second Stage of Tertiary Education,Bündnis90/Grüne,0.08785,60,663,0.06629,0.10942
1992,No answer / don't know,Not leaning towards specific party,0.59431,127,158,0.51750,0.67112
1992,No answer / don't know,SPD,0.18762,31,158,0.12655,0.24868
1992,Pre-primary Level,Not leaning towards specific party,0.65796,132,132,0.57673,0.73920
1992,Primary Level,Not leaning towards specific party,0.81827,522,601,0.78741,0.84912
1992,Primary Level,SPD,0.13935,79,601,0.11164,0.16706
1992,Lower Secondary Level,Not leaning towards specific party,0.58491,1805,2725,0.56640,0.60341
1992,Lower Secondary Level,SPD,0.20719,497,2725,0.19197,0.22241
1992,Lower Secondary Level,CDU/CSU,0.18018,368,2725,0.16575,0.19461
1992,Lower Secondary Level,Bündnis90/Grüne,0.01142,55,2725,0.00743,0.01542
1992,Upper Secondary Level,Not leaning towards specific party,0.51150,3776,6682,0.49951,0.52349
1992,Upper Secondary Level,SPD,0.22989,1392,6682,0.21980,0.23998
1992,Upper Secondary Level,CDU/CSU,0.20451,1166,6682,0.19484,0.21418
1992,Upper Secondary Level,FDP,0.01732,100,6682,0.01420,0.02045
1992,Upper Secondary Level,Bündnis90/Grüne,0.02139,140,6682,0.01792,0.02486
1992,Upper Secondary Level,PDS/Linke,0.00519,49,6682,0.00347,0.00692
1992,Upper Secondary Level,Others,0.01019,59,6682,0.00778,0.01260
1992,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.44826,197,337,0.39508,0.50144
1992,Post-secondary Non-tertiary Level,SPD,0.25275,94,337,0.20628,0.29922
1992,Post-secondary Non-tertiary Level,CDU/CSU,0.14333,46,337,0.10586,0.18080
1992,First Stage of Tertiary Education,Not leaning towards specific party,0.44389,359,696,0.40695,0.48082
1992,First Stage of Tertiary Education,SPD,0.18731,141,696,0.15831,0.21632
1992,First Stage of Tertiary Education,CDU/CSU,0.29157,196,696,0.25778,0.32536
1992,Second Stage of Tertiary Education,Not leaning towards specific party,0.43052,809,1633,0.40650,0.45455
1992,Second Stage of Tertiary Education,SPD,0.18131,284,1633,0.16262,0.20000
1992,Second Stage of Tertiary Education,CDU/CSU,0.19441,257,1633,0.17521,0.21361
1992,Second Stage of Tertiary Education,FDP,0.06632,82,1633,0.05425,0.07840
1992,Second Stage of Tertiary Education,Bündnis90/Grüne,0.09080,139,1633,0.07686,0.10474
1992,Second Stage of Tertiary Education,PDS/Linke,0.02948,62,1633,0.02127,0.03768
1993,No answer / don't know,Not leaning towards specific party,0.68287,144,176,0.61392,0.75182
1993,No answer / don't know,SPD,0.17374,32,176,0.11760,0.22988
1993,Pre-primary Level,Not leaning towards specific party,0.73306,141,141,0.65979,0.80634
1993,Primary Level,Not leaning towards specific party,0.85660,519,594,0.82839,0.88481
1993,Primary Level,SPD,0.11422,75,594,0.08862,0.13982
1993,Lower Secondary Level,Not leaning towards specific party,0.62854,1827,2621,0.61004,0.64704
1993,Lower Secondary Level,SPD,0.18387,438,2621,0.16904,0.19871
1993,Lower Secondary Level,CDU/CSU,0.15179,305,2621,0.13805,0.16553
1993,Lower Secondary Level,Bündnis90/Grüne,0.01471,51,2621,0.01010,0.01932
1993,Upper Secondary Level,Not leaning towards specific party,0.56619,4112,6617,0.55425,0.57813
1993,Upper Secondary Level,SPD,0.19735,1183,6617,0.18776,0.20694
1993,Upper Secondary Level,CDU/CSU,0.17068,941,6617,0.16161,0.17974
1993,Upper Secondary Level,FDP,0.01854,92,6617,0.01529,0.02179
1993,Upper Secondary Level,Bündnis90/Grüne,0.02375,157,6617,0.02008,0.02742
1993,Upper Secondary Level,PDS/Linke,0.00539,47,6617,0.00363,0.00716
1993,Upper Secondary Level,Far right parties,0.01479,85,6617,0.01188,0.01770
1993,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.47645,203,357,0.42457,0.52833
1993,Post-secondary Non-tertiary Level,SPD,0.19013,72,357,0.14937,0.23090
1993,Post-secondary Non-tertiary Level,CDU/CSU,0.13809,47,357,0.10225,0.17393
1993,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.10071,35,357,0.06945,0.13197
1993,First Stage of Tertiary Education,Not leaning towards specific party,0.47937,376,670,0.44151,0.51722
1993,First Stage of Tertiary Education,SPD,0.17170,127,670,0.14312,0.20028
1993,First Stage of Tertiary Education,CDU/CSU,0.25430,167,670,0.22130,0.28730
1993,Second Stage of Tertiary Education,Not leaning towards specific party,0.46180,843,1609,0.43744,0.48617
1993,Second Stage of Tertiary Education,SPD,0.16772,270,1609,0.14945,0.18598
1993,Second Stage of Tertiary Education,CDU/CSU,0.16810,212,1609,0.14982,0.18638
1993,Second Stage of Tertiary Education,FDP,0.05213,64,1609,0.04126,0.06299
1993,Second Stage of Tertiary Education,Bündnis90/Grüne,0.10086,145,1609,0.08614,0.11558
1993,Second Stage of Tertiary Education,PDS/Linke,0.03638,75,1609,0.02723,0.04553
1994,No answer / don't know,Not leaning towards specific party,0.59591,163,163,0.52035,0.67148
1994,Pre-primary Level,Not leaning towards specific party,0.77868,192,192,0.71980,0.83755
1994,Primary Level,Not leaning towards specific party,0.82243,453,531,0.78989,0.85496
1994,Primary Level,SPD,0.13640,78,531,0.10718,0.16562
1994,Lower Secondary Level,Not leaning towards specific party,0.58399,1612,2433,0.56440,0.60358
1994,Lower Secondary Level,SPD,0.22507,489,2433,0.20847,0.24167
1994,Lower Secondary Level,CDU/CSU,0.15441,284,2433,0.14005,0.16877
1994,Lower Secondary Level,Bündnis90/Grüne,0.01568,48,2433,0.01074,0.02061
1994,Upper Secondary Level,Not leaning towards specific party,0.54024,3898,6538,0.52816,0.55232
1994,Upper Secondary Level,SPD,0.22340,1303,6538,0.21331,0.23350
1994,Upper Secondary Level,CDU/CSU,0.17917,968,6538,0.16987,0.18846
1994,Upper Secondary Level,FDP,0.01148,56,6538,0.00889,0.01406
1994,Upper Secondary Level,Bündnis90/Grüne,0.02328,154,6538,0.01963,0.02694
1994,Upper Secondary Level,PDS/Linke,0.00810,72,6538,0.00593,0.01027
1994,Upper Secondary Level,Far right parties,0.00832,54,6538,0.00612,0.01052
1994,Upper Secondary Level,Others,0.00602,33,6538,0.00414,0.00789
1994,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.47353,209,368,0.42245,0.52462
1994,Post-secondary Non-tertiary Level,SPD,0.21159,79,368,0.16980,0.25338
1994,Post-secondary Non-tertiary Level,CDU/CSU,0.13227,43,368,0.09761,0.16693
1994,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.12060,37,368,0.08728,0.15391
1994,First Stage of Tertiary Education,Not leaning towards specific party,0.47589,387,685,0.43846,0.51332
1994,First Stage of Tertiary Education,SPD,0.17874,127,685,0.15002,0.20745
1994,First Stage of Tertiary Education,CDU/CSU,0.27458,171,685,0.24113,0.30802
1994,Second Stage of Tertiary Education,Not leaning towards specific party,0.42850,812,1625,0.40443,0.45257
1994,Second Stage of Tertiary Education,SPD,0.18990,288,1625,0.17082,0.20897
1994,Second Stage of Tertiary Education,CDU/CSU,0.18539,239,1625,0.16649,0.20429
1994,Second Stage of Tertiary Education,FDP,0.04548,55,1625,0.03534,0.05561
1994,Second Stage of Tertiary Education,Bündnis90/Grüne,0.09718,128,1625,0.08278,0.11159
1994,Second Stage of Tertiary Education,PDS/Linke,0.04426,103,1625,0.03426,0.05426
1995,No answer / don't know,Not leaning towards specific party,0.68263,199,199,0.61780,0.74746
1995,Pre-primary Level,Not leaning towards specific party,0.64699,198,198,0.58025,0.71373
1995,Primary Level,Not leaning towards specific party,0.81245,432,502,0.77826,0.84663
1995,Primary Level,SPD,0.10651,70,502,0.07950,0.13353
1995,Lower Secondary Level,Not leaning towards specific party,0.56598,1581,2439,0.54630,0.58565
1995,Lower Secondary Level,SPD,0.21781,447,2439,0.20143,0.23420
1995,Lower Secondary Level,CDU/CSU,0.18261,359,2439,0.16727,0.19795
1995,Lower Secondary Level,Bündnis90/Grüne,0.01814,52,2439,0.01284,0.02343
1995,Upper Secondary Level,Not leaning towards specific party,0.48462,3665,6682,0.47264,0.49661
1995,Upper Secondary Level,SPD,0.23163,1371,6682,0.22152,0.24175
1995,Upper Secondary Level,CDU/CSU,0.21605,1236,6682,0.20618,0.22592
1995,Upper Secondary Level,FDP,0.01330,65,6682,0.01055,0.01605
1995,Upper Secondary Level,Bündnis90/Grüne,0.03226,202,6682,0.02802,0.03649
1995,Upper Secondary Level,PDS/Linke,0.01070,101,6682,0.00823,0.01316
1995,Upper Secondary Level,Far right parties,0.00703,42,6682,0.00502,0.00903
1995,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.43280,229,452,0.38707,0.47852
1995,Post-secondary Non-tertiary Level,SPD,0.20041,86,452,0.16346,0.23735
1995,Post-secondary Non-tertiary Level,CDU/CSU,0.19121,86,452,0.15492,0.22751
1995,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.13639,51,452,0.10472,0.16807
1995,First Stage of Tertiary Education,Not leaning towards specific party,0.43586,350,721,0.39964,0.47208
1995,First Stage of Tertiary Education,SPD,0.21731,157,721,0.18719,0.24744
1995,First Stage of Tertiary Education,CDU/CSU,0.26288,179,721,0.23072,0.29503
1995,First Stage of Tertiary Education,Bündnis90/Grüne,0.04313,35,721,0.02829,0.05797
1995,Second Stage of Tertiary Education,Not leaning towards specific party,0.40057,772,1741,0.37755,0.42360
1995,Second Stage of Tertiary Education,SPD,0.18425,309,1741,0.16604,0.20247
1995,Second Stage of Tertiary Education,CDU/CSU,0.20965,321,1741,0.19052,0.22878
1995,Second Stage of Tertiary Education,FDP,0.03337,45,1741,0.02493,0.04180
1995,Second Stage of Tertiary Education,Bündnis90/Grüne,0.11644,176,1741,0.10137,0.13151
1995,Second Stage of Tertiary Education,PDS/Linke,0.05313,118,1741,0.04259,0.06367
1996,No answer / don't know,Not leaning towards specific party,0.61705,190,221,0.55281,0.68128
1996,No answer / don't know,SPD,0.16316,31,221,0.11434,0.21199
1996,Pre-primary Level,Not leaning towards specific party,0.69890,217,217,0.63772,0.76008
1996,Primary Level,Not leaning towards specific party,0.82032,402,462,0.78528,0.85537
1996,Primary Level,SPD,0.09915,60,462,0.07187,0.12644
1996,Lower Secondary Level,Not leaning towards specific party,0.59534,1573,2336,0.57543,0.61525
1996,Lower Secondary Level,SPD,0.19010,374,2336,0.17418,0.20601
1996,Lower Secondary Level,CDU/CSU,0.17310,333,2336,0.15776,0.18845
1996,Lower Secondary Level,Bündnis90/Grüne,0.02063,56,2336,0.01486,0.02639
1996,Upper Secondary Level,Not leaning towards specific party,0.51877,3806,6572,0.50669,0.53085
1996,Upper Secondary Level,SPD,0.19372,1147,6572,0.18417,0.20328
