year,pgisced97,sex,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Upper Secondary Level,female,FDP,0.02433,45,2234,0.01794,0.03071
1986,Upper Secondary Level,female,Bündnis90/Grüne,0.02988,70,2234,0.02281,0.03694
1986,Post-secondary Non-tertiary Level,male,Not leaning towards specific party,0.34595,65,120,0.26048,0.43142
1986,Post-secondary Non-tertiary Level,male,SPD,0.30343,55,120,0.22083,0.38603
1986,Post-secondary Non-tertiary Level,female,Not leaning towards specific party,0.35542,48,48,0.21858,0.49227
1986,First Stage of Tertiary Education,male,Not leaning towards specific party,0.34271,110,303,0.28918,0.39624
1986,First Stage of Tertiary Education,male,SPD,0.17554,62,303,0.13263,0.21844
1986,First Stage of Tertiary Education,male,CDU/CSU,0.39510,131,303,0.33997,0.45024
1986,First Stage of Tertiary Education,female,Not leaning towards specific party,0.41444,106,229,0.35049,0.47838
1986,First Stage of Tertiary Education,female,SPD,0.22325,53,229,0.16920,0.27731
1986,First Stage of Tertiary Education,female,CDU/CSU,0.30264,70,229,0.24301,0.36227
1986,Second Stage of Tertiary Education,male,Not leaning towards specific party,0.28853,150,494,0.24853,0.32852
1986,Second Stage of Tertiary Education,male,SPD,0.21740,116,494,0.18099,0.25381
1986,Second Stage of Tertiary Education,male,CDU/CSU,0.31630,155,494,0.27525,0.35735
1986,Second Stage of Tertiary Education,male,FDP,0.06758,31,494,0.04542,0.08974
1986,Second Stage of Tertiary Education,male,Bündnis90/Grüne,0.08615,42,494,0.06138,0.11092
1986,Second Stage of Tertiary Education,female,Not leaning towards specific party,0.30056,75,232,0.24143,0.35968
1986,Second Stage of Tertiary Education,female,SPD,0.22416,62,232,0.17038,0.27794
1986,Second Stage of Tertiary Education,female,CDU/CSU,0.28820,58,232,0.22979,0.34661
1986,Second Stage of Tertiary Education,female,Bündnis90/Grüne,0.13082,37,232,0.08733,0.17430
1987,Pre-primary Level,male,Not leaning towards specific party,0.46212,52,52,0.32528,0.59895
1987,Pre-primary Level,female,Not leaning towards specific party,0.53661,55,55,0.40361,0.66962
1987,Primary Level,male,Not leaning towards specific party,0.66669,210,279,0.61127,0.72210
1987,Primary Level,male,SPD,0.21972,69,279,0.17105,0.26839
1987,Primary Level,female,Not leaning towards specific party,0.77735,361,421,0.73756,0.81714
1987,Primary Level,female,SPD,0.14594,60,421,0.11218,0.17971
1987,Lower Secondary Level,male,Not leaning towards specific party,0.44841,550,980,0.41725,0.47956
1987,Lower Secondary Level,male,SPD,0.28591,256,980,0.25761,0.31422
1987,Lower Secondary Level,male,CDU/CSU,0.20528,140,980,0.17998,0.23058
1987,Lower Secondary Level,male,Bündnis90/Grüne,0.03168,34,980,0.02071,0.04265
1987,Lower Secondary Level,female,Not leaning towards specific party,0.40629,896,1804,0.38362,0.42896
1987,Lower Secondary Level,female,SPD,0.27371,444,1804,0.25313,0.29429
1987,Lower Secondary Level,female,CDU/CSU,0.27992,421,1804,0.25919,0.30064
1987,Lower Secondary Level,female,Bündnis90/Grüne,0.01764,43,1804,0.01157,0.02372
1987,Upper Secondary Level,male,Not leaning towards specific party,0.30592,978,2696,0.28852,0.32332
1987,Upper Secondary Level,male,SPD,0.31332,818,2696,0.29580,0.33083
1987,Upper Secondary Level,male,CDU/CSU,0.30458,733,2696,0.28720,0.32196
1987,Upper Secondary Level,male,FDP,0.02914,68,2696,0.02279,0.03549
1987,Upper Secondary Level,male,Bündnis90/Grüne,0.03221,99,2696,0.02554,0.03887
1987,Upper Secondary Level,female,Not leaning towards specific party,0.36765,900,2220,0.34759,0.38772
1987,Upper Secondary Level,female,SPD,0.24815,563,2220,0.23018,0.26613
1987,Upper Secondary Level,female,CDU/CSU,0.28921,582,2220,0.27035,0.30807
1987,Upper Secondary Level,female,FDP,0.04230,74,2220,0.03393,0.05068
1987,Upper Secondary Level,female,Bündnis90/Grüne,0.04136,101,2220,0.03307,0.04964
1987,Post-secondary Non-tertiary Level,male,Not leaning towards specific party,0.33600,64,139,0.25720,0.41481
1987,Post-secondary Non-tertiary Level,male,SPD,0.24840,43,139,0.17630,0.32049
1987,Post-secondary Non-tertiary Level,male,CDU/CSU,0.26278,32,139,0.18935,0.33622
1987,Post-secondary Non-tertiary Level,female,Not leaning towards specific party,0.39422,50,50,0.25739,0.53106
1987,First Stage of Tertiary Education,male,Not leaning towards specific party,0.28176,92,281,0.22907,0.33445
1987,First Stage of Tertiary Education,male,SPD,0.16792,60,281,0.12414,0.21171
1987,First Stage of Tertiary Education,male,CDU/CSU,0.43572,129,281,0.37764,0.49380
1987,First Stage of Tertiary Education,female,Not leaning towards specific party,0.36010,91,218,0.29623,0.42397
1987,First Stage of Tertiary Education,female,SPD,0.21430,54,218,0.15971,0.26890
1987,First Stage of Tertiary Education,female,CDU/CSU,0.33137,73,218,0.26874,0.39400
1987,Second Stage of Tertiary Education,male,Not leaning towards specific party,0.25993,135,487,0.22094,0.29893
1987,Second Stage of Tertiary Education,male,SPD,0.21268,111,487,0.17630,0.24906
1987,Second Stage of Tertiary Education,male,CDU/CSU,0.31009,146,487,0.26897,0.35122
1987,Second Stage of Tertiary Education,male,FDP,0.11299,52,487,0.08485,0.14114
1987,Second Stage of Tertiary Education,male,Bündnis90/Grüne,0.08515,43,487,0.06033,0.10996
1987,Second Stage of Tertiary Education,female,Not leaning towards specific party,0.27317,68,227,0.21507,0.33126
1987,Second Stage of Tertiary Education,female,SPD,0.18473,51,227,0.13413,0.23533
1987,Second Stage of Tertiary Education,female,CDU/CSU,0.28971,61,227,0.23056,0.34885
1987,Second Stage of Tertiary Education,female,Bündnis90/Grüne,0.15379,47,227,0.10675,0.20082
1988,Pre-primary Level,male,Not leaning towards specific party,0.63590,60,60,0.51312,0.75868
1988,Pre-primary Level,female,Not leaning towards specific party,0.71754,53,53,0.59518,0.83991
1988,Primary Level,male,Not leaning towards specific party,0.71505,197,254,0.65943,0.77068
1988,Primary Level,male,SPD,0.20916,57,254,0.15904,0.25927
1988,Primary Level,female,Not leaning towards specific party,0.80158,352,400,0.76245,0.84071
1988,Primary Level,female,SPD,0.12392,48,400,0.09159,0.15626
1988,Lower Secondary Level,male,Not leaning towards specific party,0.47988,559,937,0.44788,0.51189
1988,Lower Secondary Level,male,SPD,0.29560,264,937,0.26637,0.32483
1988,Lower Secondary Level,male,CDU/CSU,0.18178,114,937,0.15707,0.20648
1988,Lower Secondary Level,female,Not leaning towards specific party,0.42745,916,1700,0.40392,0.45097
1988,Lower Secondary Level,female,SPD,0.29325,427,1700,0.27160,0.31490
1988,Lower Secondary Level,female,CDU/CSU,0.25493,357,1700,0.23420,0.27565
1988,Upper Secondary Level,male,Not leaning towards specific party,0.34992,1011,2556,0.33142,0.36841
1988,Upper Secondary Level,male,SPD,0.33592,837,2556,0.31761,0.35424
1988,Upper Secondary Level,male,CDU/CSU,0.24840,580,2556,0.23164,0.26515
1988,Upper Secondary Level,male,FDP,0.02554,59,2556,0.01942,0.03166
1988,Upper Secondary Level,male,Bündnis90/Grüne,0.02708,69,2556,0.02078,0.03337
1988,Upper Secondary Level,female,Not leaning towards specific party,0.42640,976,2133,0.40541,0.44739
1988,Upper Secondary Level,female,SPD,0.24998,553,2133,0.23160,0.26836
1988,Upper Secondary Level,female,CDU/CSU,0.24656,476,2133,0.22827,0.26486
1988,Upper Secondary Level,female,FDP,0.03165,54,2133,0.02422,0.03908
1988,Upper Secondary Level,female,Bündnis90/Grüne,0.03151,74,2133,0.02410,0.03893
1988,Post-secondary Non-tertiary Level,male,Not leaning towards specific party,0.30960,50,132,0.23043,0.38877
1988,Post-secondary Non-tertiary Level,male,SPD,0.27310,50,132,0.19680,0.34939
1988,Post-secondary Non-tertiary Level,male,CDU/CSU,0.26379,32,132,0.18832,0.33925
1988,Post-secondary Non-tertiary Level,female,Not leaning towards specific party,0.37002,53,53,0.23879,0.50125
1988,First Stage of Tertiary Education,male,Not leaning towards specific party,0.28617,90,277,0.23285,0.33949
1988,First Stage of Tertiary Education,male,SPD,0.19793,66,277,0.15092,0.24493
1988,First Stage of Tertiary Education,male,CDU/CSU,0.40518,121,277,0.34727,0.46310
1988,First Stage of Tertiary Education,female,Not leaning towards specific party,0.40621,93,205,0.33881,0.47361
1988,First Stage of Tertiary Education,female,SPD,0.22821,56,205,0.17061,0.28580
1988,First Stage of Tertiary Education,female,CDU/CSU,0.27141,56,205,0.21039,0.33243
1988,Second Stage of Tertiary Education,male,Not leaning towards specific party,0.27415,139,462,0.23343,0.31488
1988,Second Stage of Tertiary Education,male,SPD,0.24654,122,462,0.20720,0.28589
1988,Second Stage of Tertiary Education,male,CDU/CSU,0.30411,134,462,0.26212,0.34611
1988,Second Stage of Tertiary Education,male,FDP,0.08023,35,462,0.05543,0.10502
1988,Second Stage of Tertiary Education,male,Bündnis90/Grüne,0.06928,32,462,0.04610,0.09246
1988,Second Stage of Tertiary Education,female,Not leaning towards specific party,0.27072,67,214,0.21105,0.33040
1988,Second Stage of Tertiary Education,female,SPD,0.22985,55,214,0.17335,0.28635
1988,Second Stage of Tertiary Education,female,CDU/CSU,0.28027,57,214,0.21995,0.34058
1988,Second Stage of Tertiary Education,female,Bündnis90/Grüne,0.13020,35,214,0.08501,0.17539
1989,Pre-primary Level,male,Not leaning towards specific party,0.64904,60,60,0.52726,0.77083
1989,Pre-primary Level,female,Not leaning towards specific party,0.63179,57,57,0.50547,0.75812
1989,Primary Level,male,Not leaning towards specific party,0.65456,165,236,0.59377,0.71536
1989,Primary Level,male,SPD,0.24270,71,236,0.18789,0.29752
1989,Primary Level,female,Not leaning towards specific party,0.72827,299,377,0.68330,0.77323
1989,Primary Level,female,SPD,0.20826,78,377,0.16721,0.24930
1989,Lower Secondary Level,male,Not leaning towards specific party,0.49211,504,842,0.45832,0.52590
1989,Lower Secondary Level,male,SPD,0.26362,241,842,0.23384,0.29340
1989,Lower Secondary Level,male,CDU/CSU,0.16581,97,842,0.14067,0.19094
1989,Lower Secondary Level,female,Not leaning towards specific party,0.48151,917,1624,0.45720,0.50582
1989,Lower Secondary Level,female,SPD,0.25631,385,1624,0.23507,0.27755
1989,Lower Secondary Level,female,CDU/CSU,0.21778,281,1624,0.19770,0.23786
1989,Lower Secondary Level,female,Bündnis90/Grüne,0.01478,41,1624,0.00891,0.02065
1989,Upper Secondary Level,male,Not leaning towards specific party,0.35859,999,2496,0.33978,0.37741
1989,Upper Secondary Level,male,SPD,0.33707,827,2496,0.31853,0.35562
1989,Upper Secondary Level,male,CDU/CSU,0.22447,504,2496,0.20809,0.24084
1989,Upper Secondary Level,male,FDP,0.01429,34,2496,0.00963,0.01895
1989,Upper Secondary Level,male,Bündnis90/Grüne,0.02441,68,2496,0.01836,0.03047
1989,Upper Secondary Level,male,Others,0.03017,64,2496,0.02346,0.03689
1989,Upper Secondary Level,female,Not leaning towards specific party,0.43528,1009,2059,0.41386,0.45670
1989,Upper Secondary Level,female,SPD,0.25420,531,2059,0.23539,0.27301
1989,Upper Secondary Level,female,CDU/CSU,0.22680,414,2059,0.20871,0.24489
1989,Upper Secondary Level,female,FDP,0.02208,36,2059,0.01573,0.02842
1989,Upper Secondary Level,female,Bündnis90/Grüne,0.03214,69,2059,0.02452,0.03976
1989,Post-secondary Non-tertiary Level,male,Not leaning towards specific party,0.29867,51,106,0.21113,0.38621
1989,Post-secondary Non-tertiary Level,male,SPD,0.28558,55,106,0.19918,0.37198
1989,Post-secondary Non-tertiary Level,female,Not leaning towards specific party,0.41183,65,65,0.29125,0.53241
1989,First Stage of Tertiary Education,male,Not leaning towards specific party,0.33941,98,267,0.28251,0.39631
1989,First Stage of Tertiary Education,male,SPD,0.21982,68,267,0.17005,0.26959
1989,First Stage of Tertiary Education,male,CDU/CSU,0.35132,101,267,0.29395,0.40869
1989,First Stage of Tertiary Education,female,Not leaning towards specific party,0.44476,96,204,0.37640,0.51312
1989,First Stage of Tertiary Education,female,SPD,0.21571,51,204,0.15913,0.27229
1989,First Stage of Tertiary Education,female,CDU/CSU,0.26698,57,204,0.20612,0.32783
1989,Second Stage of Tertiary Education,male,Not leaning towards specific party,0.30114,146,430,0.25773,0.34455
1989,Second Stage of Tertiary Education,male,SPD,0.23854,125,430,0.19821,0.27887
1989,Second Stage of Tertiary Education,male,CDU/CSU,0.27246,121,430,0.23033,0.31460
1989,Second Stage of Tertiary Education,male,Bündnis90/Grüne,0.08597,38,430,0.05945,0.11250
1989,Second Stage of Tertiary Education,female,Not leaning towards specific party,0.30643,69,215,0.24467,0.36820
1989,Second Stage of Tertiary Education,female,SPD,0.23322,56,215,0.17656,0.28988
1989,Second Stage of Tertiary Education,female,CDU/CSU,0.26801,52,215,0.20866,0.32735
1989,Second Stage of Tertiary Education,female,Bündnis90/Grüne,0.14724,38,215,0.09976,0.19471
1990,Pre-primary Level,male,Not leaning towards specific party,0.46204,53,53,0.32653,0.59755
1990,Pre-primary Level,female,Not leaning towards specific party,0.62044,44,44,0.47539,0.76549
1990,Primary Level,male,Not leaning towards specific party,0.61365,160,229,0.55045,0.67686
1990,Primary Level,male,SPD,0.24423,69,229,0.18847,0.30000
1990,Primary Level,female,Not leaning towards specific party,0.72035,293,357,0.67373,0.76698
1990,Primary Level,female,SPD,0.18118,64,357,0.14117,0.22119
1990,Lower Secondary Level,male,Not leaning towards specific party,0.43318,470,818,0.39921,0.46716
1990,Lower Secondary Level,male,SPD,0.25265,250,818,0.22285,0.28244
1990,Lower Secondary Level,male,CDU/CSU,0.15185,98,818,0.12725,0.17646
1990,Lower Secondary Level,female,Not leaning towards specific party,0.39234,866,1544,0.36797,0.41670
1990,Lower Secondary Level,female,SPD,0.25857,400,1544,0.23672,0.28041
1990,Lower Secondary Level,female,CDU/CSU,0.19175,278,1544,0.17210,0.21139
1990,Upper Secondary Level,male,Not leaning towards specific party,0.27133,923,2401,0.25354,0.28912
1990,Upper Secondary Level,male,SPD,0.27492,820,2401,0.25705,0.29278
1990,Upper Secondary Level,male,CDU/CSU,0.20430,549,2401,0.18817,0.22043
1990,Upper Secondary Level,male,FDP,0.01577,43,2401,0.01078,0.02075
1990,Upper Secondary Level,male,Bündnis90/Grüne,0.02011,66,2401,0.01450,0.02573
1990,Upper Secondary Level,female,Not leaning towards specific party,0.31791,933,2059,0.29779,0.33803
1990,Upper Secondary Level,female,SPD,0.21214,579,2059,0.19447,0.22980
1990,Upper Secondary Level,female,CDU/CSU,0.18639,433,2059,0.16956,0.20321
1990,Upper Secondary Level,female,FDP,0.02348,53,2059,0.01694,0.03003
1990,Upper Secondary Level,female,Bündnis90/Grüne,0.02341,61,2059,0.01688,0.02995
1990,Post-secondary Non-tertiary Level,male,Not leaning towards specific party,0.32376,62,150,0.24863,0.39889
1990,Post-secondary Non-tertiary Level,male,SPD,0.21937,56,150,0.15292,0.28582
1990,Post-secondary Non-tertiary Level,male,CDU/CSU,0.22375,32,150,0.15683,0.29067
1990,Post-secondary Non-tertiary Level,female,Not leaning towards specific party,0.42998,68,68,0.31143,0.54853
1990,First Stage of Tertiary Education,male,Not leaning towards specific party,0.21370,87,259,0.16368,0.26372
1990,First Stage of Tertiary Education,male,SPD,0.17194,66,259,0.12589,0.21798
1990,First Stage of Tertiary Education,male,CDU/CSU,0.29294,106,259,0.23741,0.34848
1990,First Stage of Tertiary Education,female,Not leaning towards specific party,0.40533,99,213,0.33924,0.47142
1990,First Stage of Tertiary Education,female,SPD,0.20086,53,213,0.14693,0.25480
1990,First Stage of Tertiary Education,female,CDU/CSU,0.25787,61,213,0.19898,0.31676
1990,Second Stage of Tertiary Education,male,Not leaning towards specific party,0.20444,139,462,0.16763,0.24126
1990,Second Stage of Tertiary Education,male,SPD,0.19671,131,462,0.16042,0.23300
1990,Second Stage of Tertiary Education,male,CDU/CSU,0.19156,122,462,0.15564,0.22749
1990,Second Stage of Tertiary Education,male,FDP,0.05558,36,462,0.03467,0.07650
1990,Second Stage of Tertiary Education,male,Bündnis90/Grüne,0.04473,34,462,0.02586,0.06360
1990,Second Stage of Tertiary Education,female,Not leaning towards specific party,0.14162,61,217,0.09513,0.18812
1990,Second Stage of Tertiary Education,female,SPD,0.15508,71,217,0.10680,0.20335
1990,Second Stage of Tertiary Education,female,CDU/CSU,0.13836,54,217,0.09231,0.18441
1990,Second Stage of Tertiary Education,female,Bündnis90/Grüne,0.06441,31,217,0.03167,0.09715
1991,Pre-primary Level,female,Not leaning towards specific party,0.61794,34,34,0.45216,0.78372
1991,Lower Secondary Level,male,Not leaning towards specific party,0.34485,211,387,0.29743,0.39226
1991,Lower Secondary Level,male,SPD,0.18236,93,387,0.14384,0.22088
1991,Lower Secondary Level,male,CDU/CSU,0.14643,83,387,0.11116,0.18170
1991,Lower Secondary Level,female,Not leaning towards specific party,0.37135,541,1112,0.34294,0.39976
1991,Lower Secondary Level,female,SPD,0.22885,306,1112,0.20415,0.25355
1991,Lower Secondary Level,female,CDU/CSU,0.19208,265,1112,0.16892,0.21524
1991,Upper Secondary Level,male,Not leaning towards specific party,0.26339,712,1944,0.24380,0.28298
1991,Upper Secondary Level,male,SPD,0.23905,620,1944,0.22008,0.25801
1991,Upper Secondary Level,male,CDU/CSU,0.20393,529,1944,0.18601,0.22185
1991,Upper Secondary Level,male,FDP,0.01684,44,1944,0.01112,0.02256
1991,Upper Secondary Level,male,Bündnis90/Grüne,0.01580,39,1944,0.01026,0.02135
1991,Upper Secondary Level,female,Not leaning towards specific party,0.31271,816,1846,0.29155,0.33386
1991,Upper Secondary Level,female,SPD,0.19194,493,1846,0.17397,0.20991
1991,Upper Secondary Level,female,CDU/CSU,0.18295,437,1846,0.16530,0.20059
1991,Upper Secondary Level,female,FDP,0.02320,50,1846,0.01633,0.03007
1991,Upper Secondary Level,female,Bündnis90/Grüne,0.02196,50,1846,0.01527,0.02864
1991,Post-secondary Non-tertiary Level,male,Not leaning towards specific party,0.28554,44,44,0.15054,0.42055
1991,Post-secondary Non-tertiary Level,female,Not leaning towards specific party,0.33451,41,41,0.18829,0.48072
1991,First Stage of Tertiary Education,male,Not leaning towards specific party,0.23798,94,264,0.18651,0.28945
1991,First Stage of Tertiary Education,male,SPD,0.14226,59,264,0.10004,0.18447
1991,First Stage of Tertiary Education,male,CDU/CSU,0.29943,111,264,0.24408,0.35479
1991,First Stage of Tertiary Education,female,Not leaning towards specific party,0.32016,78,201,0.25550,0.38482
1991,First Stage of Tertiary Education,female,SPD,0.20425,52,201,0.14837,0.26012
1991,First Stage of Tertiary Education,female,CDU/CSU,0.32447,71,201,0.25958,0.38935
1991,Second Stage of Tertiary Education,male,Not leaning towards specific party,0.19205,126,440,0.15520,0.22890
1991,Second Stage of Tertiary Education,male,SPD,0.15558,106,440,0.12168,0.18949
