year,quintil_oecd,sex,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,5th Quintile,female,Not leaning towards specific party,0.32116,454,1109,0.29367,0.34866
1984,5th Quintile,female,SPD,0.20256,268,1109,0.17890,0.22623
1984,5th Quintile,female,CDU/CSU,0.30196,349,1109,0.27493,0.32899
1984,5th Quintile,female,Bündnis90/Grüne,0.02688,38,1109,0.01736,0.03640
1985,1st Quintile,male,Not leaning towards specific party,0.33259,547,974,0.30298,0.36219
1985,1st Quintile,male,SPD,0.16536,236,974,0.14202,0.18871
1985,1st Quintile,male,CDU/CSU,0.15588,148,974,0.13308,0.17867
1985,1st Quintile,male,Bündnis90/Grüne,0.03954,43,974,0.02730,0.05179
1985,1st Quintile,female,Not leaning towards specific party,0.42725,772,1234,0.39964,0.45486
1985,1st Quintile,female,SPD,0.17119,245,1234,0.15016,0.19221
1985,1st Quintile,female,CDU/CSU,0.16450,171,1234,0.14381,0.18520
1985,1st Quintile,female,Bündnis90/Grüne,0.03096,46,1234,0.02129,0.04063
1985,2nd Quintile,male,Not leaning towards specific party,0.30057,477,1004,0.27219,0.32894
1985,2nd Quintile,male,SPD,0.24476,298,1004,0.21815,0.27137
1985,2nd Quintile,male,CDU/CSU,0.18533,187,1004,0.16128,0.20938
1985,2nd Quintile,male,Bündnis90/Grüne,0.02750,42,1004,0.01738,0.03762
1985,2nd Quintile,female,Not leaning towards specific party,0.37537,599,1111,0.34688,0.40385
1985,2nd Quintile,female,SPD,0.22690,281,1111,0.20226,0.25154
1985,2nd Quintile,female,CDU/CSU,0.17073,198,1111,0.14860,0.19287
1985,2nd Quintile,female,Bündnis90/Grüne,0.01814,33,1111,0.01029,0.02600
1985,3rd Quintile,male,Not leaning towards specific party,0.30397,466,1080,0.27652,0.33141
1985,3rd Quintile,male,SPD,0.24463,330,1080,0.21898,0.27028
1985,3rd Quintile,male,CDU/CSU,0.22101,245,1080,0.19625,0.24577
1985,3rd Quintile,male,Bündnis90/Grüne,0.02500,39,1080,0.01568,0.03432
1985,3rd Quintile,female,Not leaning towards specific party,0.36596,528,1082,0.33724,0.39467
1985,3rd Quintile,female,SPD,0.23935,290,1082,0.21391,0.26478
1985,3rd Quintile,female,CDU/CSU,0.21127,223,1082,0.18693,0.23560
1985,3rd Quintile,female,Bündnis90/Grüne,0.03255,41,1082,0.02197,0.04312
1985,4th Quintile,male,Not leaning towards specific party,0.34462,483,1112,0.31668,0.37257
1985,4th Quintile,male,SPD,0.26138,345,1112,0.23554,0.28721
1985,4th Quintile,male,CDU/CSU,0.20726,241,1112,0.18342,0.23109
1985,4th Quintile,male,Bündnis90/Grüne,0.03052,43,1112,0.02040,0.04063
1985,4th Quintile,female,Not leaning towards specific party,0.39363,531,1046,0.36400,0.42325
1985,4th Quintile,female,SPD,0.19701,237,1046,0.17289,0.22112
1985,4th Quintile,female,CDU/CSU,0.22910,238,1046,0.20362,0.25459
1985,4th Quintile,female,Bündnis90/Grüne,0.03168,40,1046,0.02106,0.04230
1985,5th Quintile,male,Not leaning towards specific party,0.29447,384,1108,0.26762,0.32133
1985,5th Quintile,male,SPD,0.20735,274,1108,0.18347,0.23123
1985,5th Quintile,male,CDU/CSU,0.32414,361,1108,0.29657,0.35171
1985,5th Quintile,male,FDP,0.03950,46,1108,0.02803,0.05098
1985,5th Quintile,male,Bündnis90/Grüne,0.03525,43,1108,0.02439,0.04611
1985,5th Quintile,female,Not leaning towards specific party,0.32762,418,1050,0.29922,0.35602
1985,5th Quintile,female,SPD,0.21043,259,1050,0.18577,0.23510
1985,5th Quintile,female,CDU/CSU,0.28012,300,1050,0.25295,0.30730
1985,5th Quintile,female,FDP,0.03976,39,1050,0.02794,0.05159
1985,5th Quintile,female,Bündnis90/Grüne,0.02633,34,1050,0.01664,0.03602
1986,1st Quintile,male,Not leaning towards specific party,0.32087,472,899,0.29034,0.35141
1986,1st Quintile,male,SPD,0.21401,253,899,0.18718,0.24083
1986,1st Quintile,male,CDU/CSU,0.13543,123,899,0.11305,0.15781
1986,1st Quintile,male,Bündnis90/Grüne,0.04322,51,899,0.02992,0.05652
1986,1st Quintile,female,Not leaning towards specific party,0.40583,677,1143,0.37735,0.43431
1986,1st Quintile,female,SPD,0.19208,254,1143,0.16923,0.21493
1986,1st Quintile,female,CDU/CSU,0.16115,160,1143,0.13983,0.18248
1986,1st Quintile,female,Bündnis90/Grüne,0.04245,52,1143,0.03075,0.05414
1986,2nd Quintile,male,Not leaning towards specific party,0.31604,493,981,0.28693,0.34515
1986,2nd Quintile,male,SPD,0.24861,317,981,0.22155,0.27567
1986,2nd Quintile,male,CDU/CSU,0.16624,171,981,0.14293,0.18955
1986,2nd Quintile,female,Not leaning towards specific party,0.36907,581,1025,0.33951,0.39862
1986,2nd Quintile,female,SPD,0.21321,247,1025,0.18812,0.23829
1986,2nd Quintile,female,CDU/CSU,0.20149,197,1025,0.17692,0.22606
1986,3rd Quintile,male,Not leaning towards specific party,0.32402,478,1016,0.29522,0.35281
1986,3rd Quintile,male,SPD,0.25844,300,1016,0.23151,0.28537
1986,3rd Quintile,male,CDU/CSU,0.19404,202,1016,0.16971,0.21837
1986,3rd Quintile,male,Bündnis90/Grüne,0.03110,36,1016,0.02042,0.04177
1986,3rd Quintile,female,Not leaning towards specific party,0.39007,544,1033,0.36031,0.41983
1986,3rd Quintile,female,SPD,0.19823,240,1033,0.17391,0.22256
1986,3rd Quintile,female,CDU/CSU,0.19240,213,1033,0.16835,0.21645
1986,3rd Quintile,female,Bündnis90/Grüne,0.02823,36,1033,0.01813,0.03834
1986,4th Quintile,male,Not leaning towards specific party,0.30996,480,1115,0.28280,0.33712
1986,4th Quintile,male,SPD,0.26661,337,1115,0.24065,0.29258
1986,4th Quintile,male,CDU/CSU,0.23836,256,1115,0.21334,0.26339
1986,4th Quintile,male,Bündnis90/Grüne,0.03247,42,1115,0.02206,0.04288
1986,4th Quintile,female,Not leaning towards specific party,0.36684,505,1053,0.33772,0.39596
1986,4th Quintile,female,SPD,0.24162,280,1053,0.21576,0.26749
1986,4th Quintile,female,CDU/CSU,0.21668,222,1053,0.19178,0.24157
1986,4th Quintile,female,Bündnis90/Grüne,0.03321,46,1053,0.02239,0.04404
1986,5th Quintile,male,Not leaning towards specific party,0.31006,397,1074,0.28239,0.33774
1986,5th Quintile,male,SPD,0.19381,243,1074,0.17015,0.21746
1986,5th Quintile,male,CDU/CSU,0.31805,351,1074,0.29018,0.34592
1986,5th Quintile,male,FDP,0.04128,46,1074,0.02938,0.05318
1986,5th Quintile,male,Bündnis90/Grüne,0.03009,37,1074,0.01987,0.04032
1986,5th Quintile,female,Not leaning towards specific party,0.34967,419,1001,0.32011,0.37923
1986,5th Quintile,female,SPD,0.18328,211,1001,0.15930,0.20726
1986,5th Quintile,female,CDU/CSU,0.29594,299,1001,0.26765,0.32423
1986,5th Quintile,female,FDP,0.03931,39,1001,0.02726,0.05135
1986,5th Quintile,female,Bündnis90/Grüne,0.02598,33,1001,0.01612,0.03584
1987,1st Quintile,male,Not leaning towards specific party,0.28974,448,880,0.25975,0.31973
1987,1st Quintile,male,SPD,0.21341,255,880,0.18633,0.24050
1987,1st Quintile,male,CDU/CSU,0.14691,129,880,0.12351,0.17032
1987,1st Quintile,male,Bündnis90/Grüne,0.04372,48,880,0.03020,0.05724
1987,1st Quintile,female,Not leaning towards specific party,0.37461,628,1103,0.34603,0.40319
1987,1st Quintile,female,SPD,0.20701,257,1103,0.18309,0.23093
1987,1st Quintile,female,CDU/CSU,0.17483,166,1103,0.15240,0.19725
1987,1st Quintile,female,Bündnis90/Grüne,0.03448,52,1103,0.02371,0.04525
1987,2nd Quintile,male,Not leaning towards specific party,0.27555,442,962,0.24730,0.30380
1987,2nd Quintile,male,SPD,0.22603,275,962,0.19958,0.25247
1987,2nd Quintile,male,CDU/CSU,0.20137,201,962,0.17601,0.22672
1987,2nd Quintile,male,Bündnis90/Grüne,0.03041,44,962,0.01955,0.04127
1987,2nd Quintile,female,Not leaning towards specific party,0.31414,536,1050,0.28605,0.34223
1987,2nd Quintile,female,SPD,0.21972,251,1050,0.19466,0.24478
1987,2nd Quintile,female,CDU/CSU,0.22744,227,1050,0.20207,0.25280
1987,2nd Quintile,female,Bündnis90/Grüne,0.02555,36,1050,0.01600,0.03510
1987,3rd Quintile,male,Not leaning towards specific party,0.25893,423,1008,0.23188,0.28599
1987,3rd Quintile,male,SPD,0.24873,295,1008,0.22203,0.27543
1987,3rd Quintile,male,CDU/CSU,0.23942,244,1008,0.21306,0.26577
1987,3rd Quintile,male,Bündnis90/Grüne,0.03124,46,1008,0.02050,0.04199
1987,3rd Quintile,female,Not leaning towards specific party,0.32863,484,1038,0.30004,0.35722
1987,3rd Quintile,female,SPD,0.21096,256,1038,0.18613,0.23579
1987,3rd Quintile,female,CDU/CSU,0.23582,244,1038,0.20999,0.26166
1987,3rd Quintile,female,Bündnis90/Grüne,0.03917,54,1038,0.02736,0.05097
1987,4th Quintile,male,Not leaning towards specific party,0.28903,439,1084,0.26203,0.31603
1987,4th Quintile,male,SPD,0.26727,328,1084,0.24092,0.29363
1987,4th Quintile,male,CDU/CSU,0.25211,273,1084,0.22625,0.27798
1987,4th Quintile,male,Bündnis90/Grüne,0.03613,44,1084,0.02501,0.04724
1987,4th Quintile,female,Not leaning towards specific party,0.32379,448,991,0.29464,0.35293
1987,4th Quintile,female,SPD,0.22113,250,991,0.19528,0.24699
1987,4th Quintile,female,CDU/CSU,0.24176,243,991,0.21509,0.26843
1987,4th Quintile,female,Bündnis90/Grüne,0.04010,50,991,0.02788,0.05232
1987,5th Quintile,male,Not leaning towards specific party,0.25819,362,1086,0.23215,0.28424
1987,5th Quintile,male,SPD,0.19615,241,1086,0.17252,0.21978
1987,5th Quintile,male,CDU/CSU,0.34050,374,1086,0.31230,0.36870
1987,5th Quintile,male,FDP,0.05843,68,1086,0.04448,0.07239
1987,5th Quintile,male,Bündnis90/Grüne,0.03168,41,1086,0.02126,0.04210
1987,5th Quintile,female,Not leaning towards specific party,0.30084,364,972,0.27199,0.32968
1987,5th Quintile,female,SPD,0.18132,200,972,0.15709,0.20556
1987,5th Quintile,female,CDU/CSU,0.31219,311,972,0.28305,0.34134
1987,5th Quintile,female,FDP,0.05154,48,972,0.03764,0.06545
1987,5th Quintile,female,Bündnis90/Grüne,0.03858,49,972,0.02646,0.05069
1988,1st Quintile,male,Not leaning towards specific party,0.30235,466,860,0.27164,0.33307
1988,1st Quintile,male,SPD,0.21196,232,860,0.18463,0.23929
1988,1st Quintile,male,CDU/CSU,0.14431,121,860,0.12081,0.16781
1988,1st Quintile,male,Bündnis90/Grüne,0.04224,41,860,0.02879,0.05569
1988,1st Quintile,female,Not leaning towards specific party,0.40883,667,1067,0.37932,0.43834
1988,1st Quintile,female,SPD,0.19500,209,1067,0.17121,0.21878
1988,1st Quintile,female,CDU/CSU,0.16083,152,1067,0.13878,0.18288
1988,1st Quintile,female,Bündnis90/Grüne,0.02853,39,1067,0.01854,0.03853
1988,2nd Quintile,male,Not leaning towards specific party,0.27673,415,889,0.24731,0.30616
1988,2nd Quintile,male,SPD,0.26452,302,889,0.23551,0.29353
1988,2nd Quintile,male,CDU/CSU,0.18596,172,889,0.16037,0.21155
1988,2nd Quintile,female,Not leaning towards specific party,0.34079,553,1007,0.31150,0.37008
1988,2nd Quintile,female,SPD,0.22922,266,1007,0.20325,0.25520
1988,2nd Quintile,female,CDU/CSU,0.18625,188,1007,0.16219,0.21030
1988,3rd Quintile,male,Not leaning towards specific party,0.32776,458,967,0.29816,0.35736
1988,3rd Quintile,male,SPD,0.24193,293,967,0.21493,0.26894
1988,3rd Quintile,male,CDU/CSU,0.17414,181,967,0.15022,0.19805
1988,3rd Quintile,male,Bündnis90/Grüne,0.03400,35,967,0.02257,0.04543
1988,3rd Quintile,female,Not leaning towards specific party,0.35836,499,977,0.32827,0.38844
1988,3rd Quintile,female,SPD,0.21456,239,977,0.18881,0.24032
1988,3rd Quintile,female,CDU/CSU,0.22055,200,977,0.19453,0.24656
1988,3rd Quintile,female,Bündnis90/Grüne,0.03040,39,977,0.01963,0.04117
1988,4th Quintile,male,Not leaning towards specific party,0.30929,454,1059,0.28144,0.33714
1988,4th Quintile,male,SPD,0.28447,326,1059,0.25728,0.31165
1988,4th Quintile,male,CDU/CSU,0.23161,242,1059,0.20619,0.25703
1988,4th Quintile,male,Bündnis90/Grüne,0.02531,37,1059,0.01585,0.03478
1988,4th Quintile,female,Not leaning towards specific party,0.35625,473,939,0.32560,0.38690
1988,4th Quintile,female,SPD,0.22235,230,939,0.19574,0.24896
1988,4th Quintile,female,CDU/CSU,0.21298,204,939,0.18678,0.23918
1988,4th Quintile,female,Bündnis90/Grüne,0.03066,32,939,0.01963,0.04170
1988,5th Quintile,male,Not leaning towards specific party,0.29332,351,976,0.26474,0.32189
1988,5th Quintile,male,SPD,0.23212,269,976,0.20562,0.25862
1988,5th Quintile,male,CDU/CSU,0.28393,295,976,0.25563,0.31223
1988,5th Quintile,male,FDP,0.05984,61,976,0.04495,0.07473
1988,5th Quintile,female,Not leaning towards specific party,0.34748,372,909,0.31651,0.37845
1988,5th Quintile,female,SPD,0.21785,225,909,0.19100,0.24470
1988,5th Quintile,female,CDU/CSU,0.26653,249,909,0.23777,0.29529
1988,5th Quintile,female,FDP,0.03508,32,909,0.02311,0.04704
1988,5th Quintile,female,Bündnis90/Grüne,0.02666,31,909,0.01619,0.03714
1989,1st Quintile,male,Not leaning towards specific party,0.31000,435,834,0.27859,0.34141
1989,1st Quintile,male,SPD,0.22877,270,834,0.20025,0.25730
1989,1st Quintile,male,CDU/CSU,0.11709,92,834,0.09526,0.13893
1989,1st Quintile,male,Bündnis90/Grüne,0.03753,37,834,0.02462,0.05044
1989,1st Quintile,female,Not leaning towards specific party,0.42043,645,1042,0.39045,0.45042
1989,1st Quintile,female,SPD,0.19910,235,1042,0.17484,0.22335
1989,1st Quintile,female,CDU/CSU,0.13870,123,1042,0.11770,0.15969
1989,1st Quintile,female,Bündnis90/Grüne,0.03138,39,1042,0.02079,0.04197
1989,2nd Quintile,male,Not leaning towards specific party,0.28343,427,883,0.25369,0.31318
1989,2nd Quintile,male,SPD,0.25399,275,883,0.22527,0.28272
1989,2nd Quintile,male,CDU/CSU,0.15556,145,883,0.13164,0.17948
1989,2nd Quintile,male,Bündnis90/Grüne,0.02866,36,883,0.01765,0.03967
1989,2nd Quintile,female,Not leaning towards specific party,0.37273,577,1014,0.34295,0.40251
1989,2nd Quintile,female,SPD,0.20464,240,1014,0.17980,0.22949
1989,2nd Quintile,female,CDU/CSU,0.16272,156,1014,0.13999,0.18545
1989,2nd Quintile,female,Bündnis90/Grüne,0.02505,41,1014,0.01543,0.03467
1989,3rd Quintile,male,Not leaning towards specific party,0.31214,406,916,0.28211,0.34216
1989,3rd Quintile,male,SPD,0.26476,306,916,0.23617,0.29335
1989,3rd Quintile,male,CDU/CSU,0.16971,172,916,0.14539,0.19403
1989,3rd Quintile,male,Bündnis90/Grüne,0.02763,32,916,0.01701,0.03825
1989,3rd Quintile,female,Not leaning towards specific party,0.38672,484,899,0.35486,0.41857
1989,3rd Quintile,female,SPD,0.21214,230,899,0.18540,0.23888
1989,3rd Quintile,female,CDU/CSU,0.17089,151,899,0.14627,0.19551
1989,3rd Quintile,female,Bündnis90/Grüne,0.03039,34,899,0.01916,0.04162
1989,4th Quintile,male,Not leaning towards specific party,0.34017,427,1022,0.31111,0.36923
1989,4th Quintile,male,SPD,0.26486,326,1022,0.23779,0.29192
1989,4th Quintile,male,CDU/CSU,0.19951,200,1022,0.17499,0.22402
1989,4th Quintile,male,Bündnis90/Grüne,0.02482,35,1022,0.01528,0.03436
1989,4th Quintile,male,Others,0.03208,34,1022,0.02127,0.04289
1989,4th Quintile,female,Not leaning towards specific party,0.38247,465,936,0.35132,0.41362
1989,4th Quintile,female,SPD,0.22127,243,936,0.19466,0.24788
1989,4th Quintile,female,CDU/CSU,0.21755,189,936,0.19110,0.24399
1989,4th Quintile,female,Bündnis90/Grüne,0.03353,39,936,0.02199,0.04507
1989,5th Quintile,male,Not leaning towards specific party,0.31884,364,914,0.28861,0.34907
1989,5th Quintile,male,SPD,0.21620,242,914,0.18950,0.24290
1989,5th Quintile,male,CDU/CSU,0.27203,267,914,0.24316,0.30089
1989,5th Quintile,male,FDP,0.04150,41,914,0.02856,0.05444
1989,5th Quintile,female,Not leaning towards specific party,0.36022,389,852,0.32796,0.39247
1989,5th Quintile,female,SPD,0.20979,201,852,0.18243,0.23715
1989,5th Quintile,female,CDU/CSU,0.24967,223,852,0.22059,0.27875
1989,5th Quintile,female,Bündnis90/Grüne,0.03670,39,852,0.02407,0.04934
1990,1st Quintile,male,Not leaning towards specific party,0.30875,415,828,0.27726,0.34024
1990,1st Quintile,male,SPD,0.22737,272,828,0.19880,0.25593
1990,1st Quintile,male,CDU/CSU,0.12957,109,828,0.10668,0.15246
1990,1st Quintile,male,Bündnis90/Grüne,0.02942,32,828,0.01791,0.04094
1990,1st Quintile,female,Not leaning towards specific party,0.40383,627,1003,0.37345,0.43421
1990,1st Quintile,female,SPD,0.20789,237,1003,0.18276,0.23301
1990,1st Quintile,female,CDU/CSU,0.15711,139,1003,0.13457,0.17964
1990,2nd Quintile,male,Not leaning towards specific party,0.29359,398,835,0.26268,0.32449
1990,2nd Quintile,male,SPD,0.25471,290,835,0.22514,0.28428
1990,2nd Quintile,male,CDU/CSU,0.15691,147,835,0.13222,0.18159
1990,2nd Quintile,female,Not leaning towards specific party,0.34679,523,966,0.31676,0.37682
1990,2nd Quintile,female,SPD,0.23507,260,966,0.20832,0.26183
1990,2nd Quintile,female,CDU/CSU,0.15412,144,966,0.13134,0.17690
1990,2nd Quintile,female,Bündnis90/Grüne,0.03667,39,966,0.02481,0.04853
1990,3rd Quintile,male,Not leaning towards specific party,0.30920,414,888,0.27878,0.33961
1990,3rd Quintile,male,SPD,0.27613,306,888,0.24671,0.30555
1990,3rd Quintile,male,CDU/CSU,0.17790,168,888,0.15273,0.20307
1990,3rd Quintile,female,Not leaning towards specific party,0.35201,489,901,0.32080,0.38321
1990,3rd Quintile,female,SPD,0.23225,240,901,0.20467,0.25984
1990,3rd Quintile,female,CDU/CSU,0.19485,172,901,0.16898,0.22073
1990,4th Quintile,male,Not leaning towards specific party,0.32296,405,965,0.29344,0.35248
1990,4th Quintile,male,SPD,0.26959,306,965,0.24158,0.29761
1990,4th Quintile,male,CDU/CSU,0.21715,217,965,0.19112,0.24318
1990,4th Quintile,male,Bündnis90/Grüne,0.03147,37,965,0.02045,0.04249
1990,4th Quintile,female,Not leaning towards specific party,0.38424,434,878,0.35205,0.41644
1990,4th Quintile,female,SPD,0.26965,273,878,0.24028,0.29902
1990,4th Quintile,female,CDU/CSU,0.18828,171,878,0.16241,0.21416
1990,5th Quintile,male,Not leaning towards specific party,0.26228,310,915,0.23376,0.29080
1990,5th Quintile,male,SPD,0.24066,253,915,0.21295,0.26838
1990,5th Quintile,male,CDU/CSU,0.31934,306,915,0.28912,0.34957
1990,5th Quintile,male,FDP,0.04378,46,915,0.03051,0.05704
1990,5th Quintile,female,Not leaning towards specific party,0.32264,338,863,0.29143,0.35385
1990,5th Quintile,female,SPD,0.22347,216,863,0.19566,0.25128
1990,5th Quintile,female,CDU/CSU,0.27040,235,863,0.24075,0.30005
1990,5th Quintile,female,FDP,0.05055,43,863,0.03592,0.06517
1990,5th Quintile,female,Bündnis90/Grüne,0.02996,31,863,0.01858,0.04134
1991,1st Quintile,male,Not leaning towards specific party,0.24591,179,393,0.20328,0.28853
1991,1st Quintile,male,SPD,0.14897,109,393,0.11372,0.18422
1991,1st Quintile,male,CDU/CSU,0.15327,105,393,0.11760,0.18893
1991,1st Quintile,female,Not leaning towards specific party,0.36043,333,623,0.32270,0.39816
1991,1st Quintile,female,SPD,0.18621,165,623,0.15562,0.21680
1991,1st Quintile,female,CDU/CSU,0.15039,125,623,0.12230,0.17848
1991,2nd Quintile,male,Not leaning towards specific party,0.25871,236,547,0.22197,0.29544
1991,2nd Quintile,male,SPD,0.20898,169,547,0.17488,0.24309
1991,2nd Quintile,male,CDU/CSU,0.15410,142,547,0.12382,0.18439
1991,2nd Quintile,female,Not leaning towards specific party,0.32041,328,677,0.28523,0.35559
1991,2nd Quintile,female,SPD,0.22046,206,677,0.18921,0.25172
1991,2nd Quintile,female,CDU/CSU,0.15196,143,677,0.12490,0.17902
1991,3rd Quintile,male,Not leaning towards specific party,0.25385,249,654,0.22047,0.28724
1991,3rd Quintile,male,SPD,0.24351,230,654,0.21059,0.27643
1991,3rd Quintile,male,CDU/CSU,0.19618,175,654,0.16572,0.22664
1991,3rd Quintile,female,Not leaning towards specific party,0.30742,303,673,0.27253,0.34230
1991,3rd Quintile,female,SPD,0.18988,184,673,0.16022,0.21953
1991,3rd Quintile,female,CDU/CSU,0.21404,186,673,0.18303,0.24505
1991,4th Quintile,male,Not leaning towards specific party,0.30993,306,739,0.27656,0.34329
1991,4th Quintile,male,SPD,0.23859,231,739,0.20784,0.26934
1991,4th Quintile,male,CDU/CSU,0.21141,202,739,0.18195,0.24087
1991,4th Quintile,female,Not leaning towards specific party,0.36761,349,724,0.33247,0.40276
1991,4th Quintile,female,SPD,0.20652,195,724,0.17701,0.23603
1991,4th Quintile,female,CDU/CSU,0.19880,180,724,0.16971,0.22789
1991,5th Quintile,male,Not leaning towards specific party,0.29139,297,818,0.26023,0.32255
1991,5th Quintile,male,SPD,0.19841,190,818,0.17106,0.22575
1991,5th Quintile,male,CDU/CSU,0.29226,283,818,0.26107,0.32344
1991,5th Quintile,male,FDP,0.05480,48,818,0.03919,0.07040
1991,5th Quintile,female,Not leaning towards specific party,0.32138,312,808,0.28916,0.35360
1991,5th Quintile,female,SPD,0.21680,205,808,0.18837,0.24523
1991,5th Quintile,female,CDU/CSU,0.25807,223,808,0.22788,0.28826
1991,5th Quintile,female,FDP,0.04516,37,808,0.03083,0.05949
1991,5th Quintile,female,Bündnis90/Grüne,0.03336,31,808,0.02097,0.04575
1992,1st Quintile,male,Not leaning towards specific party,0.40676,719,1097,0.37767,0.43584
1992,1st Quintile,male,SPD,0.14745,223,1097,0.12646,0.16844
1992,1st Quintile,male,CDU/CSU,0.11856,155,1097,0.09942,0.13770
1992,1st Quintile,female,Not leaning towards specific party,0.53205,1114,1534,0.50708,0.55703
1992,1st Quintile,female,SPD,0.13636,216,1534,0.11919,0.15354
1992,1st Quintile,female,CDU/CSU,0.10904,166,1534,0.09343,0.12464
1992,1st Quintile,female,Bündnis90/Grüne,0.01788,38,1534,0.01125,0.02452
1992,2nd Quintile,male,Not leaning towards specific party,0.38087,784,1306,0.35452,0.40722
1992,2nd Quintile,male,SPD,0.15988,275,1306,0.14000,0.17976
1992,2nd Quintile,male,CDU/CSU,0.13374,205,1306,0.11528,0.15221
1992,2nd Quintile,male,Bündnis90/Grüne,0.02296,42,1306,0.01483,0.03109
1992,2nd Quintile,female,Not leaning towards specific party,0.46268,993,1461,0.43711,0.48826
1992,2nd Quintile,female,SPD,0.15305,228,1461,0.13458,0.17152
1992,2nd Quintile,female,CDU/CSU,0.12606,194,1461,0.10903,0.14308
1992,2nd Quintile,female,Bündnis90/Grüne,0.02133,46,1461,0.01392,0.02875
1992,3rd Quintile,male,Not leaning towards specific party,0.39752,738,1254,0.37042,0.42462
1992,3rd Quintile,male,SPD,0.18377,273,1254,0.16233,0.20522
1992,3rd Quintile,male,CDU/CSU,0.15388,203,1254,0.13390,0.17386
1992,3rd Quintile,male,Bündnis90/Grüne,0.02458,40,1254,0.01601,0.03315
1992,3rd Quintile,female,Not leaning towards specific party,0.45096,850,1309,0.42399,0.47793
1992,3rd Quintile,female,SPD,0.17774,243,1309,0.15702,0.19846
1992,3rd Quintile,female,CDU/CSU,0.14697,179,1309,0.12778,0.16616
1992,3rd Quintile,female,Bündnis90/Grüne,0.01803,37,1309,0.01082,0.02524
1992,4th Quintile,male,Not leaning towards specific party,0.38687,670,1267,0.36004,0.41370
1992,4th Quintile,male,SPD,0.22042,316,1267,0.19758,0.24325
1992,4th Quintile,male,CDU/CSU,0.18769,240,1267,0.16618,0.20920
1992,4th Quintile,male,Bündnis90/Grüne,0.02369,41,1267,0.01531,0.03206
1992,4th Quintile,female,Not leaning towards specific party,0.46190,756,1229,0.43401,0.48978
1992,4th Quintile,female,SPD,0.17894,244,1229,0.15751,0.20038
1992,4th Quintile,female,CDU/CSU,0.15084,185,1229,0.13082,0.17085
1992,4th Quintile,female,Bündnis90/Grüne,0.03083,44,1229,0.02116,0.04050
1992,5th Quintile,male,Not leaning towards specific party,0.36454,553,1245,0.33779,0.39128
1992,5th Quintile,male,SPD,0.21091,292,1245,0.18824,0.23358
