year,age_gr,pgisced97,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,17-29 y.,Upper Secondary Level,SPD,0.23399,337,1409,0.21188,0.25611
1985,17-29 y.,Upper Secondary Level,CDU/CSU,0.17740,216,1409,0.15745,0.19735
1985,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.08182,115,1409,0.06751,0.09614
1985,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.32422,38,38,0.17339,0.47504
1985,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.48574,50,50,0.34580,0.62568
1985,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.38938,48,48,0.24997,0.52878
1985,30-45 y.,Primary Level,Not leaning towards specific party,0.77761,251,307,0.73101,0.82420
1985,30-45 y.,Primary Level,SPD,0.17995,56,307,0.13691,0.22299
1985,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.43579,371,658,0.39787,0.47370
1985,30-45 y.,Lower Secondary Level,SPD,0.32528,190,658,0.28946,0.36111
1985,30-45 y.,Lower Secondary Level,CDU/CSU,0.21187,97,658,0.18062,0.24312
1985,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.36367,686,1712,0.34087,0.38646
1985,30-45 y.,Upper Secondary Level,SPD,0.33042,580,1712,0.30814,0.35271
1985,30-45 y.,Upper Secondary Level,CDU/CSU,0.25788,405,1712,0.23715,0.27861
1985,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.02468,41,1712,0.01733,0.03204
1985,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.31902,36,36,0.16460,0.47344
1985,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.33405,79,212,0.27041,0.39770
1985,30-45 y.,First Stage of Tertiary Education,SPD,0.25937,60,212,0.20023,0.31850
1985,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.33671,73,212,0.27294,0.40047
1985,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.26893,96,330,0.22102,0.31685
1985,30-45 y.,Second Stage of Tertiary Education,SPD,0.32440,115,330,0.27382,0.37499
1985,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.20979,78,330,0.16580,0.25379
1985,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.11656,41,330,0.08189,0.15124
1985,46-65 y.,Primary Level,Not leaning towards specific party,0.77357,267,326,0.72807,0.81907
1985,46-65 y.,Primary Level,SPD,0.16838,59,326,0.12769,0.20906
1985,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.37829,432,977,0.34786,0.40872
1985,46-65 y.,Lower Secondary Level,SPD,0.30519,288,977,0.27630,0.33408
1985,46-65 y.,Lower Secondary Level,CDU/CSU,0.29636,257,977,0.26772,0.32501
1985,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.36322,568,1438,0.33836,0.38809
1985,46-65 y.,Upper Secondary Level,SPD,0.29335,424,1438,0.26981,0.31689
1985,46-65 y.,Upper Secondary Level,CDU/CSU,0.30540,415,1438,0.28158,0.32921
1985,46-65 y.,Upper Secondary Level,FDP,0.02284,31,1438,0.01511,0.03056
1985,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.28419,51,183,0.21866,0.34971
1985,46-65 y.,First Stage of Tertiary Education,SPD,0.18287,37,183,0.12671,0.23904
1985,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.48131,95,183,0.40872,0.55390
1985,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.28652,63,194,0.22273,0.35031
1985,46-65 y.,Second Stage of Tertiary Education,SPD,0.20786,47,194,0.15061,0.26511
1985,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.40714,84,194,0.33783,0.47646
1985,66 and older,Lower Secondary Level,Not leaning towards specific party,0.45349,187,416,0.40559,0.50139
1985,66 and older,Lower Secondary Level,SPD,0.24369,103,416,0.20239,0.28500
1985,66 and older,Lower Secondary Level,CDU/CSU,0.29028,126,416,0.24661,0.33395
1985,66 and older,Upper Secondary Level,Not leaning towards specific party,0.36025,184,486,0.31753,0.40298
1985,66 and older,Upper Secondary Level,SPD,0.26567,135,486,0.22636,0.30498
1985,66 and older,Upper Secondary Level,CDU/CSU,0.32107,167,486,0.27952,0.36262
1985,66 and older,First Stage of Tertiary Education,CDU/CSU,0.45478,35,35,0.28740,0.62216
1986,17-29 y.,No answer / don't know,Not leaning towards specific party,0.57837,41,41,0.42533,0.73140
1986,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.61177,127,127,0.52667,0.69687
1986,17-29 y.,Primary Level,Not leaning towards specific party,0.68844,118,118,0.60452,0.77236
1986,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.64355,656,939,0.61289,0.67420
1986,17-29 y.,Lower Secondary Level,SPD,0.17118,159,939,0.14708,0.19529
1986,17-29 y.,Lower Secondary Level,CDU/CSU,0.12355,81,939,0.10249,0.14460
1986,17-29 y.,Lower Secondary Level,Bündnis90/Grüne,0.05534,43,939,0.04071,0.06997
1986,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.50095,721,1369,0.47445,0.52744
1986,17-29 y.,Upper Secondary Level,SPD,0.24764,338,1369,0.22477,0.27051
1986,17-29 y.,Upper Secondary Level,CDU/CSU,0.17090,210,1369,0.15095,0.19084
1986,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.07324,100,1369,0.05943,0.08704
1986,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.40046,45,45,0.25568,0.54525
1986,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.50949,51,51,0.37092,0.64806
1986,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.43709,41,41,0.28337,0.59082
1986,30-45 y.,Primary Level,Not leaning towards specific party,0.80280,223,268,0.75507,0.85053
1986,30-45 y.,Primary Level,SPD,0.15724,45,268,0.11357,0.20090
1986,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.49254,357,600,0.45251,0.53258
1986,30-45 y.,Lower Secondary Level,SPD,0.29897,161,600,0.26231,0.33564
1986,30-45 y.,Lower Secondary Level,CDU/CSU,0.17795,82,600,0.14732,0.20858
1986,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.37508,670,1616,0.35147,0.39869
1986,30-45 y.,Upper Secondary Level,SPD,0.32266,535,1616,0.29986,0.34546
1986,30-45 y.,Upper Secondary Level,CDU/CSU,0.25655,374,1616,0.23525,0.27785
1986,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.02455,37,1616,0.01701,0.03210
1986,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.36345,42,42,0.21622,0.51068
1986,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.37548,79,185,0.30551,0.44545
1986,30-45 y.,First Stage of Tertiary Education,SPD,0.23069,48,185,0.16982,0.29157
1986,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.28530,58,185,0.22005,0.35054
1986,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.29047,105,342,0.24229,0.33866
1986,30-45 y.,Second Stage of Tertiary Education,SPD,0.28870,108,342,0.24060,0.33680
1986,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.20076,74,342,0.15824,0.24328
1986,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.14685,55,342,0.10928,0.18442
1986,46-65 y.,Primary Level,Not leaning towards specific party,0.73243,242,307,0.68283,0.78203
1986,46-65 y.,Primary Level,SPD,0.22101,65,307,0.17452,0.26750
1986,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.37708,408,926,0.34585,0.40832
1986,46-65 y.,Lower Secondary Level,SPD,0.29409,267,926,0.26472,0.32345
1986,46-65 y.,Lower Secondary Level,CDU/CSU,0.30743,251,926,0.27769,0.33717
1986,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.34199,538,1413,0.31725,0.36673
1986,46-65 y.,Upper Secondary Level,SPD,0.31125,442,1413,0.28710,0.33540
1986,46-65 y.,Upper Secondary Level,CDU/CSU,0.31259,433,1413,0.28842,0.33677
1986,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.31474,56,186,0.24782,0.38166
1986,46-65 y.,First Stage of Tertiary Education,SPD,0.18859,38,186,0.13222,0.24496
1986,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.47137,92,186,0.39944,0.54330
1986,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.27631,66,204,0.21479,0.33782
1986,46-65 y.,Second Stage of Tertiary Education,SPD,0.20785,50,204,0.15203,0.26367
1986,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.42921,88,204,0.36112,0.49730
1986,66 and older,Lower Secondary Level,Not leaning towards specific party,0.43151,174,387,0.38210,0.48092
1986,66 and older,Lower Secondary Level,SPD,0.27062,104,387,0.22629,0.31494
1986,66 and older,Lower Secondary Level,CDU/CSU,0.28903,109,387,0.24381,0.33426
1986,66 and older,Upper Secondary Level,Not leaning towards specific party,0.36906,177,442,0.32402,0.41409
1986,66 and older,Upper Secondary Level,SPD,0.27418,128,442,0.23254,0.31582
1986,66 and older,Upper Secondary Level,CDU/CSU,0.29646,137,442,0.25383,0.33908
1987,17-29 y.,No answer / don't know,Not leaning towards specific party,0.53198,45,45,0.38454,0.67942
1987,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.50706,107,144,0.42512,0.58901
1987,17-29 y.,Pre-primary Level,SPD,0.19663,37,144,0.13149,0.26177
1987,17-29 y.,Primary Level,Not leaning towards specific party,0.74811,103,103,0.66386,0.83235
1987,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.57549,580,912,0.54339,0.60758
1987,17-29 y.,Lower Secondary Level,SPD,0.19092,171,912,0.16540,0.21645
1987,17-29 y.,Lower Secondary Level,CDU/CSU,0.16888,109,912,0.14456,0.19321
1987,17-29 y.,Lower Secondary Level,Bündnis90/Grüne,0.06054,52,912,0.04506,0.07603
1987,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.44479,654,1361,0.41837,0.47120
1987,17-29 y.,Upper Secondary Level,SPD,0.21939,311,1361,0.19739,0.24138
1987,17-29 y.,Upper Secondary Level,CDU/CSU,0.22835,277,1361,0.20604,0.25066
1987,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.08312,119,1361,0.06845,0.09779
1987,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.38731,42,42,0.23820,0.53642
1987,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.51242,43,43,0.36125,0.66359
1987,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.39669,36,36,0.23462,0.55877
1987,30-45 y.,Primary Level,Not leaning towards specific party,0.76624,216,265,0.71518,0.81729
1987,30-45 y.,Primary Level,SPD,0.19642,49,265,0.14850,0.24435
1987,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.46574,330,568,0.42468,0.50680
1987,30-45 y.,Lower Secondary Level,SPD,0.29595,156,568,0.25838,0.33352
1987,30-45 y.,Lower Secondary Level,CDU/CSU,0.19836,82,568,0.16553,0.23118
1987,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.33025,603,1587,0.30710,0.35340
1987,30-45 y.,Upper Secondary Level,SPD,0.31645,488,1587,0.29356,0.33934
1987,30-45 y.,Upper Secondary Level,CDU/CSU,0.27727,393,1587,0.25524,0.29930
1987,30-45 y.,Upper Secondary Level,FDP,0.02802,41,1587,0.01990,0.03615
1987,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.04245,62,1587,0.03253,0.05237
1987,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.41082,45,45,0.26545,0.55619
1987,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.28220,63,183,0.21682,0.34759
1987,30-45 y.,First Stage of Tertiary Education,SPD,0.24753,53,183,0.18483,0.31024
1987,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.36234,67,183,0.29250,0.43217
1987,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.25954,100,358,0.21407,0.30502
1987,30-45 y.,Second Stage of Tertiary Education,SPD,0.26374,94,358,0.21803,0.30946
1987,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.20185,70,358,0.16022,0.24349
1987,30-45 y.,Second Stage of Tertiary Education,FDP,0.10117,32,358,0.06989,0.13245
1987,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.17051,62,358,0.13150,0.20952
1987,46-65 y.,Primary Level,Not leaning towards specific party,0.69104,239,298,0.63849,0.74359
1987,46-65 y.,Primary Level,SPD,0.19354,59,298,0.14860,0.23847
1987,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.33903,383,885,0.30782,0.37024
1987,46-65 y.,Lower Secondary Level,SPD,0.29712,248,885,0.26700,0.32725
1987,46-65 y.,Lower Secondary Level,CDU/CSU,0.32962,254,885,0.29863,0.36061
1987,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.27491,461,1436,0.25181,0.29801
1987,46-65 y.,Upper Secondary Level,SPD,0.32314,454,1436,0.29894,0.34734
1987,46-65 y.,Upper Secondary Level,CDU/CSU,0.34600,470,1436,0.32138,0.37061
1987,46-65 y.,Upper Secondary Level,FDP,0.04116,51,1436,0.03089,0.05144
1987,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.27064,50,171,0.20385,0.33743
1987,46-65 y.,First Stage of Tertiary Education,SPD,0.16045,33,171,0.10528,0.21563
1987,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.49181,88,171,0.41665,0.56696
1987,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.24506,53,190,0.18374,0.30639
1987,46-65 y.,Second Stage of Tertiary Education,SPD,0.19810,50,190,0.14128,0.25492
1987,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.41070,87,190,0.34056,0.48083
1987,66 and older,Lower Secondary Level,Not leaning towards specific party,0.37034,153,394,0.32260,0.41809
1987,66 and older,Lower Secondary Level,SPD,0.32317,125,394,0.27693,0.36941
1987,66 and older,Lower Secondary Level,CDU/CSU,0.28678,116,394,0.24207,0.33149
1987,66 and older,Upper Secondary Level,Not leaning towards specific party,0.30791,160,463,0.26581,0.35000
1987,66 and older,Upper Secondary Level,SPD,0.25704,128,463,0.21719,0.29688
1987,66 and older,Upper Secondary Level,CDU/CSU,0.35609,175,463,0.31242,0.39975
1987,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.50588,31,31,0.32696,0.68479
1988,17-29 y.,No answer / don't know,Not leaning towards specific party,0.52492,61,61,0.39856,0.65128
1988,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.67842,113,113,0.59192,0.76493
1988,17-29 y.,Primary Level,Not leaning towards specific party,0.71137,95,95,0.61976,0.80297
1988,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.67322,643,882,0.64225,0.70419
1988,17-29 y.,Lower Secondary Level,SPD,0.14901,150,882,0.12550,0.17253
1988,17-29 y.,Lower Secondary Level,CDU/CSU,0.13909,89,882,0.11624,0.16195
1988,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.48291,670,1277,0.45549,0.51033
1988,17-29 y.,Upper Secondary Level,SPD,0.25488,322,1277,0.23097,0.27879
1988,17-29 y.,Upper Secondary Level,CDU/CSU,0.17707,205,1277,0.15612,0.19802
1988,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.06623,80,1277,0.05259,0.07988
1988,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.43578,46,46,0.29090,0.58066
1988,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.56923,43,43,0.41947,0.71899
1988,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.46334,37,37,0.30045,0.62623
1988,30-45 y.,Primary Level,Not leaning towards specific party,0.78304,192,225,0.72906,0.83702
1988,30-45 y.,Primary Level,SPD,0.16443,33,225,0.11589,0.21297
1988,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.50141,322,513,0.45810,0.54472
1988,30-45 y.,Lower Secondary Level,SPD,0.28833,128,513,0.24909,0.32756
1988,30-45 y.,Lower Secondary Level,CDU/CSU,0.17844,63,513,0.14528,0.21161
1988,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.38790,626,1462,0.36291,0.41288
1988,30-45 y.,Upper Secondary Level,SPD,0.32715,482,1462,0.30309,0.35121
1988,30-45 y.,Upper Secondary Level,CDU/CSU,0.21620,298,1462,0.19509,0.23731
1988,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.04248,56,1462,0.03213,0.05282
1988,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.31134,35,35,0.15570,0.46699
1988,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.29981,66,184,0.23342,0.36619
1988,30-45 y.,First Stage of Tertiary Education,SPD,0.24946,58,184,0.18676,0.31215
1988,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.32341,60,184,0.25564,0.39119
1988,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.26290,98,308,0.21365,0.31214
1988,30-45 y.,Second Stage of Tertiary Education,SPD,0.28557,98,308,0.23504,0.33609
1988,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.19855,62,308,0.15393,0.24318
1988,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.15608,50,308,0.11548,0.19668
1988,46-65 y.,Primary Level,Not leaning towards specific party,0.77927,246,300,0.73226,0.82628
1988,46-65 y.,Primary Level,SPD,0.19943,54,300,0.15414,0.24472
1988,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.34013,367,868,0.30859,0.37166
1988,46-65 y.,Lower Secondary Level,SPD,0.34187,284,868,0.31030,0.37344
1988,46-65 y.,Lower Secondary Level,CDU/CSU,0.29454,217,868,0.26420,0.32488
1988,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.33185,513,1413,0.30729,0.35641
1988,46-65 y.,Upper Secondary Level,SPD,0.32989,460,1413,0.30536,0.35441
1988,46-65 y.,Upper Secondary Level,CDU/CSU,0.29877,399,1413,0.27489,0.32264
1988,46-65 y.,Upper Secondary Level,FDP,0.03161,41,1413,0.02249,0.04074
1988,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.28387,48,165,0.21486,0.35288
1988,46-65 y.,First Stage of Tertiary Education,SPD,0.21853,39,165,0.15528,0.28178
1988,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.43579,78,165,0.35990,0.51168
1988,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.25137,57,204,0.19169,0.31104
1988,46-65 y.,Second Stage of Tertiary Education,SPD,0.26983,61,204,0.20877,0.33089
1988,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.39314,86,204,0.32595,0.46034
1988,66 and older,Lower Secondary Level,Not leaning towards specific party,0.35525,143,374,0.30668,0.40382
1988,66 and older,Lower Secondary Level,SPD,0.36273,129,374,0.31394,0.41152
1988,66 and older,Lower Secondary Level,CDU/CSU,0.27180,102,374,0.22665,0.31695
1988,66 and older,Upper Secondary Level,Not leaning towards specific party,0.35940,178,458,0.31541,0.40340
1988,66 and older,Upper Secondary Level,SPD,0.25038,126,458,0.21066,0.29010
1988,66 and older,Upper Secondary Level,CDU/CSU,0.31592,154,458,0.27330,0.35855
1988,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.56690,33,33,0.39522,0.73859
1989,17-29 y.,No answer / don't know,Not leaning towards specific party,0.53716,52,52,0.40031,0.67401
1989,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.64564,117,117,0.55859,0.73268
1989,17-29 y.,Primary Level,Not leaning towards specific party,0.67942,85,85,0.57962,0.77923
1989,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.68217,576,830,0.65047,0.71387
1989,17-29 y.,Lower Secondary Level,SPD,0.13867,158,830,0.11514,0.16220
1989,17-29 y.,Lower Secondary Level,CDU/CSU,0.08887,50,830,0.06950,0.10824
1989,17-29 y.,Lower Secondary Level,Bündnis90/Grüne,0.05184,46,830,0.03675,0.06694
1989,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.54691,742,1266,0.51947,0.57434
1989,17-29 y.,Upper Secondary Level,SPD,0.22078,289,1266,0.19792,0.24364
1989,17-29 y.,Upper Secondary Level,CDU/CSU,0.14100,160,1266,0.12183,0.16018
1989,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.06591,75,1266,0.05224,0.07958
1989,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.41874,53,53,0.28465,0.55284
1989,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.62092,46,46,0.47917,0.76267
1989,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.45174,33,33,0.27931,0.62417
1989,30-45 y.,Primary Level,Not leaning towards specific party,0.74673,157,210,0.68777,0.80569
1989,30-45 y.,Primary Level,SPD,0.22684,53,210,0.17006,0.28361
1989,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.52790,298,465,0.48248,0.57333
1989,30-45 y.,Lower Secondary Level,SPD,0.25573,114,465,0.21603,0.29543
1989,30-45 y.,Lower Secondary Level,CDU/CSU,0.14951,53,465,0.11707,0.18196
1989,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.37371,592,1405,0.34841,0.39902
1989,30-45 y.,Upper Secondary Level,SPD,0.33856,488,1405,0.31380,0.36331
