year,hhtyp,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1988,Single-person household,Rural regions,,,,,,,,,,,,
1988,Couple without children,Urban regions,,,,,,,,,,,,
1988,Couple without children,Rural regions,,,,,,,,,,,,
1988,Single parent,Urban regions,,,,,,,,,,,,
1988,Single parent,Rural regions,,,,,,,,,,,,
1988,Couple with children,Urban regions,,,,,,,,,,,,
1988,Couple with children,Rural regions,,,,,,,,,,,,
1988,Multi-generational household,Urban regions,,,,,,,,,,,,
1988,Multi-generational household,Rural regions,,,,,,,,,,,,
1988,Other Combinations,Urban regions,,,,,,,,,,,,
1988,Other Combinations,Rural regions,,,,,,,,,,,,
1989,Single-person household,Urban regions,,,,,,,,,,,,
1989,Single-person household,Rural regions,,,,,,,,,,,,
1989,Couple without children,Urban regions,,,,,,,,,,,,
1989,Couple without children,Rural regions,,,,,,,,,,,,
1989,Single parent,Urban regions,,,,,,,,,,,,
1989,Single parent,Rural regions,,,,,,,,,,,,
1989,Couple with children,Urban regions,,,,,,,,,,,,
1989,Couple with children,Rural regions,,,,,,,,,,,,
1989,Multi-generational household,Urban regions,,,,,,,,,,,,
1989,Multi-generational household,Rural regions,,,,,,,,,,,,
1989,Other Combinations,Urban regions,,,,,,,,,,,,
1989,Other Combinations,Rural regions,,,,,,,,,,,,
1990,Single-person household,Urban regions,,,,,,,,,,,,
1990,Single-person household,Rural regions,,,,,,,,,,,,
1990,Couple without children,Urban regions,,,,,,,,,,,,
1990,Couple without children,Rural regions,,,,,,,,,,,,
1990,Single parent,Urban regions,,,,,,,,,,,,
1990,Single parent,Rural regions,,,,,,,,,,,,
1990,Couple with children,Urban regions,,,,,,,,,,,,
1990,Couple with children,Rural regions,,,,,,,,,,,,
1990,Multi-generational household,Urban regions,,,,,,,,,,,,
1990,Multi-generational household,Rural regions,,,,,,,,,,,,
1990,Other Combinations,Urban regions,,,,,,,,,,,,
1990,Other Combinations,Rural regions,,,,,,,,,,,,
1991,Single-person household,Urban regions,,,,,,,,,,,,
1991,Single-person household,Rural regions,,,,,,,,,,,,
1991,Couple without children,Urban regions,,,,,,,,,,,,
1991,Couple without children,Rural regions,,,,,,,,,,,,
1991,Single parent,Urban regions,,,,,,,,,,,,
1991,Single parent,Rural regions,,,,,,,,,,,,
1991,Couple with children,Urban regions,,,,,,,,,,,,
1991,Couple with children,Rural regions,,,,,,,,,,,,
1991,Multi-generational household,Urban regions,,,,,,,,,,,,
1991,Multi-generational household,Rural regions,,,,,,,,,,,,
1991,Other Combinations,Urban regions,,,,,,,,,,,,
1991,Other Combinations,Rural regions,,,,,,,,,,,,
1992,Single-person household,Urban regions,,,,,,,,,,,,
1992,Single-person household,Rural regions,,,,,,,,,,,,
1992,Couple without children,Urban regions,,,,,,,,,,,,
1992,Couple without children,Rural regions,,,,,,,,,,,,
1992,Single parent,Urban regions,,,,,,,,,,,,
1992,Single parent,Rural regions,,,,,,,,,,,,
1992,Couple with children,Urban regions,,,,,,,,,,,,
1992,Couple with children,Rural regions,,,,,,,,,,,,
1992,Multi-generational household,Urban regions,,,,,,,,,,,,
1992,Multi-generational household,Rural regions,,,,,,,,,,,,
1992,Other Combinations,Urban regions,,,,,,,,,,,,
1992,Other Combinations,Rural regions,,,,,,,,,,,,
1993,Single-person household,Urban regions,,,,,,,,,,,,
1993,Single-person household,Rural regions,,,,,,,,,,,,
1993,Couple without children,Urban regions,,,,,,,,,,,,
1993,Couple without children,Rural regions,,,,,,,,,,,,
1993,Single parent,Urban regions,,,,,,,,,,,,
1993,Single parent,Rural regions,,,,,,,,,,,,
1993,Couple with children,Urban regions,,,,,,,,,,,,
1993,Couple with children,Rural regions,,,,,,,,,,,,
1993,Multi-generational household,Urban regions,,,,,,,,,,,,
1993,Multi-generational household,Rural regions,,,,,,,,,,,,
1993,Other Combinations,Urban regions,,,,,,,,,,,,
1993,Other Combinations,Rural regions,,,,,,,,,,,,
1994,Single-person household,Urban regions,,,,,,,,,,,,
1994,Single-person household,Rural regions,,,,,,,,,,,,
1994,Couple without children,Urban regions,,,,,,,,,,,,
1994,Couple without children,Rural regions,,,,,,,,,,,,
1994,Single parent,Urban regions,,,,,,,,,,,,
1994,Single parent,Rural regions,,,,,,,,,,,,
1994,Couple with children,Urban regions,,,,,,,,,,,,
1994,Couple with children,Rural regions,,,,,,,,,,,,
1994,Multi-generational household,Urban regions,,,,,,,,,,,,
1994,Multi-generational household,Rural regions,,,,,,,,,,,,
1994,Other Combinations,Urban regions,,,,,,,,,,,,
1994,Other Combinations,Rural regions,,,,,,,,,,,,
1995,Single-person household,Urban regions,,,,,,,,,,,,
1995,Single-person household,Rural regions,,,,,,,,,,,,
1995,Couple without children,Urban regions,,,,,,,,,,,,
1995,Couple without children,Rural regions,,,,,,,,,,,,
1995,Single parent,Urban regions,,,,,,,,,,,,
1995,Single parent,Rural regions,,,,,,,,,,,,
1995,Couple with children,Urban regions,,,,,,,,,,,,
1995,Couple with children,Rural regions,,,,,,,,,,,,
1995,Multi-generational household,Urban regions,,,,,,,,,,,,
1995,Multi-generational household,Rural regions,,,,,,,,,,,,
1995,Other Combinations,Urban regions,,,,,,,,,,,,
1995,Other Combinations,Rural regions,,,,,,,,,,,,
1996,Single-person household,Urban regions,,,,,,,,,,,,
1996,Single-person household,Rural regions,,,,,,,,,,,,
1996,Couple without children,Urban regions,,,,,,,,,,,,
1996,Couple without children,Rural regions,,,,,,,,,,,,
1996,Single parent,Urban regions,,,,,,,,,,,,
1996,Single parent,Rural regions,,,,,,,,,,,,
1996,Couple with children,Urban regions,,,,,,,,,,,,
1996,Couple with children,Rural regions,,,,,,,,,,,,
1996,Multi-generational household,Urban regions,,,,,,,,,,,,
1996,Multi-generational household,Rural regions,,,,,,,,,,,,
1996,Other Combinations,Urban regions,,,,,,,,,,,,
1996,Other Combinations,Rural regions,,,,,,,,,,,,
1997,Single-person household,Urban regions,,,,,,,,,,,,
1997,Single-person household,Rural regions,,,,,,,,,,,,
1997,Couple without children,Urban regions,,,,,,,,,,,,
1997,Couple without children,Rural regions,,,,,,,,,,,,
1997,Single parent,Urban regions,,,,,,,,,,,,
1997,Single parent,Rural regions,,,,,,,,,,,,
1997,Couple with children,Urban regions,,,,,,,,,,,,
1997,Couple with children,Rural regions,,,,,,,,,,,,
1997,Multi-generational household,Urban regions,,,,,,,,,,,,
1997,Multi-generational household,Rural regions,,,,,,,,,,,,
1997,Other Combinations,Urban regions,,,,,,,,,,,,
1997,Other Combinations,Rural regions,,,,,,,,,,,,
1998,Single-person household,Urban regions,,,,,,,,,,,,
1998,Single-person household,Rural regions,,,,,,,,,,,,
1998,Couple without children,Urban regions,,,,,,,,,,,,
1998,Couple without children,Rural regions,,,,,,,,,,,,
1998,Single parent,Urban regions,,,,,,,,,,,,
1998,Single parent,Rural regions,,,,,,,,,,,,
1998,Couple with children,Urban regions,,,,,,,,,,,,
1998,Couple with children,Rural regions,,,,,,,,,,,,
1998,Multi-generational household,Urban regions,,,,,,,,,,,,
1998,Multi-generational household,Rural regions,,,,,,,,,,,,
1998,Other Combinations,Urban regions,,,,,,,,,,,,
1998,Other Combinations,Rural regions,,,,,,,,,,,,
1999,Single-person household,Urban regions,,,,,,,,,,,,
1999,Single-person household,Rural regions,,,,,,,,,,,,
1999,Couple without children,Urban regions,,,,,,,,,,,,
1999,Couple without children,Rural regions,,,,,,,,,,,,
1999,Single parent,Urban regions,,,,,,,,,,,,
1999,Single parent,Rural regions,,,,,,,,,,,,
1999,Couple with children,Urban regions,,,,,,,,,,,,
1999,Couple with children,Rural regions,,,,,,,,,,,,
1999,Multi-generational household,Urban regions,,,,,,,,,,,,
1999,Multi-generational household,Rural regions,,,,,,,,,,,,
1999,Other Combinations,Urban regions,,,,,,,,,,,,
1999,Other Combinations,Rural regions,,,,,,,,,,,,
2000,Single-person household,Urban regions,,,,,,,,,,,,
2000,Single-person household,Rural regions,,,,,,,,,,,,
2000,Couple without children,Urban regions,,,,,,,,,,,,
2000,Couple without children,Rural regions,,,,,,,,,,,,
2000,Single parent,Urban regions,,,,,,,,,,,,
2000,Single parent,Rural regions,,,,,,,,,,,,
2000,Couple with children,Urban regions,,,,,,,,,,,,
2000,Couple with children,Rural regions,,,,,,,,,,,,
2000,Multi-generational household,Urban regions,,,,,,,,,,,,
2000,Multi-generational household,Rural regions,,,,,,,,,,,,
2000,Other Combinations,Urban regions,,,,,,,,,,,,
2000,Other Combinations,Rural regions,,,,,,,,,,,,
2001,Single-person household,Urban regions,,,,,,,,,,,,
2001,Single-person household,Rural regions,,,,,,,,,,,,
2001,Couple without children,Urban regions,,,,,,,,,,,,
2001,Couple without children,Rural regions,,,,,,,,,,,,
2001,Single parent,Urban regions,,,,,,,,,,,,
2001,Single parent,Rural regions,,,,,,,,,,,,
2001,Couple with children,Urban regions,,,,,,,,,,,,
2001,Couple with children,Rural regions,,,,,,,,,,,,
2001,Multi-generational household,Urban regions,,,,,,,,,,,,
2001,Multi-generational household,Rural regions,,,,,,,,,,,,
2001,Other Combinations,Urban regions,,,,,,,,,,,,
2001,Other Combinations,Rural regions,,,,,,,,,,,,
2002,Single-person household,Urban regions,,,,,,,,,,,,
2002,Single-person household,Rural regions,,,,,,,,,,,,
2002,Couple without children,Urban regions,,,,,,,,,,,,
2002,Couple without children,Rural regions,,,,,,,,,,,,
2002,Single parent,Urban regions,,,,,,,,,,,,
2002,Single parent,Rural regions,,,,,,,,,,,,
2002,Couple with children,Urban regions,,,,,,,,,,,,
2002,Couple with children,Rural regions,,,,,,,,,,,,
2002,Multi-generational household,Urban regions,,,,,,,,,,,,
2002,Multi-generational household,Rural regions,,,,,,,,,,,,
2002,Other Combinations,Urban regions,,,,,,,,,,,,
2002,Other Combinations,Rural regions,,,,,,,,,,,,
2003,Single-person household,Urban regions,,,,,,,,,,,,
2003,Single-person household,Rural regions,,,,,,,,,,,,
2003,Couple without children,Urban regions,,,,,,,,,,,,
2003,Couple without children,Rural regions,,,,,,,,,,,,
2003,Single parent,Urban regions,,,,,,,,,,,,
2003,Single parent,Rural regions,,,,,,,,,,,,
2003,Couple with children,Urban regions,,,,,,,,,,,,
2003,Couple with children,Rural regions,,,,,,,,,,,,
2003,Multi-generational household,Urban regions,,,,,,,,,,,,
2003,Multi-generational household,Rural regions,,,,,,,,,,,,
2003,Other Combinations,Urban regions,,,,,,,,,,,,
2003,Other Combinations,Rural regions,,,,,,,,,,,,
2004,Single-person household,Urban regions,,,,,,,,,,,,
2004,Single-person household,Rural regions,,,,,,,,,,,,
2004,Couple without children,Urban regions,,,,,,,,,,,,
2004,Couple without children,Rural regions,,,,,,,,,,,,
2004,Single parent,Urban regions,,,,,,,,,,,,
2004,Single parent,Rural regions,,,,,,,,,,,,
2004,Couple with children,Urban regions,,,,,,,,,,,,
2004,Couple with children,Rural regions,,,,,,,,,,,,
2004,Multi-generational household,Urban regions,,,,,,,,,,,,
2004,Multi-generational household,Rural regions,,,,,,,,,,,,
2004,Other Combinations,Urban regions,,,,,,,,,,,,
2004,Other Combinations,Rural regions,,,,,,,,,,,,
2005,Single-person household,Urban regions,,,,,,,,,,,,
2005,Single-person household,Rural regions,,,,,,,,,,,,
2005,Couple without children,Urban regions,,,,,,,,,,,,
2005,Couple without children,Rural regions,,,,,,,,,,,,
2005,Single parent,Urban regions,,,,,,,,,,,,
2005,Single parent,Rural regions,,,,,,,,,,,,
2005,Couple with children,Urban regions,,,,,,,,,,,,
2005,Couple with children,Rural regions,,,,,,,,,,,,
2005,Multi-generational household,Urban regions,,,,,,,,,,,,
2005,Multi-generational household,Rural regions,,,,,,,,,,,,
2005,Other Combinations,Urban regions,,,,,,,,,,,,
2005,Other Combinations,Rural regions,,,,,,,,,,,,
2006,Single-person household,Urban regions,,,,,,,,,,,,
2006,Single-person household,Rural regions,,,,,,,,,,,,
2006,Couple without children,Urban regions,,,,,,,,,,,,
2006,Couple without children,Rural regions,,,,,,,,,,,,
2006,Single parent,Urban regions,,,,,,,,,,,,
2006,Single parent,Rural regions,,,,,,,,,,,,
2006,Couple with children,Urban regions,,,,,,,,,,,,
2006,Couple with children,Rural regions,,,,,,,,,,,,
2006,Multi-generational household,Urban regions,,,,,,,,,,,,
2006,Multi-generational household,Rural regions,,,,,,,,,,,,
2006,Other Combinations,Urban regions,,,,,,,,,,,,
2006,Other Combinations,Rural regions,,,,,,,,,,,,
2007,Single-person household,Urban regions,,,,,,,,,,,,
2007,Single-person household,Rural regions,,,,,,,,,,,,
2007,Couple without children,Urban regions,,,,,,,,,,,,
2007,Couple without children,Rural regions,,,,,,,,,,,,
2007,Single parent,Urban regions,,,,,,,,,,,,
2007,Single parent,Rural regions,,,,,,,,,,,,
2007,Couple with children,Urban regions,,,,,,,,,,,,
2007,Couple with children,Rural regions,,,,,,,,,,,,
2007,Multi-generational household,Urban regions,,,,,,,,,,,,
2007,Multi-generational household,Rural regions,,,,,,,,,,,,
2007,Other Combinations,Urban regions,,,,,,,,,,,,
2007,Other Combinations,Rural regions,,,,,,,,,,,,
2008,Single-person household,Urban regions,,,,,,,,,,,,
2008,Single-person household,Rural regions,,,,,,,,,,,,
2008,Couple without children,Urban regions,,,,,,,,,,,,
2008,Couple without children,Rural regions,,,,,,,,,,,,
2008,Single parent,Urban regions,,,,,,,,,,,,
2008,Single parent,Rural regions,,,,,,,,,,,,
2008,Couple with children,Urban regions,,,,,,,,,,,,
2008,Couple with children,Rural regions,,,,,,,,,,,,
2008,Multi-generational household,Urban regions,,,,,,,,,,,,
2008,Multi-generational household,Rural regions,,,,,,,,,,,,
2008,Other Combinations,Urban regions,,,,,,,,,,,,
2008,Other Combinations,Rural regions,,,,,,,,,,,,
2009,Single-person household,Urban regions,,,,,,,,,,,,
2009,Single-person household,Rural regions,,,,,,,,,,,,
2009,Couple without children,Urban regions,,,,,,,,,,,,
2009,Couple without children,Rural regions,,,,,,,,,,,,
2009,Single parent,Urban regions,,,,,,,,,,,,
2009,Single parent,Rural regions,,,,,,,,,,,,
2009,Couple with children,Urban regions,,,,,,,,,,,,
2009,Couple with children,Rural regions,,,,,,,,,,,,
2009,Multi-generational household,Urban regions,,,,,,,,,,,,
2009,Multi-generational household,Rural regions,,,,,,,,,,,,
2009,Other Combinations,Urban regions,,,,,,,,,,,,
2009,Other Combinations,Rural regions,,,,,,,,,,,,
2010,Single-person household,Urban regions,1210,40.49285,39.31199,41.67370,28.00000,36.00000,50.00000,10.00000,83.00000,,,
2010,Single-person household,Rural regions,476,40.38210,37.96037,42.80383,26.00000,35.00000,50.00000,1.00000,86.00000,,,
2010,Couple without children,Urban regions,996,56.15090,54.52397,57.77784,40.00000,50.00000,68.00000,8.00000,110.00000,,,
2010,Couple without children,Rural regions,370,55.48776,52.89818,58.07734,40.00000,50.00000,64.47210,7.00000,101.18025,,,
2010,Single parent,Urban regions,960,61.98210,60.24158,63.72263,40.00000,56.00000,75.00000,12.00000,127.50000,,,
2010,Single parent,Rural regions,442,60.43954,57.67772,63.20135,43.00000,51.00000,69.15672,10.00000,108.39179,,,
2010,Couple with children,Urban regions,1843,76.31899,74.83111,77.80688,50.00000,70.00000,93.00000,10.00000,157.50000,,,
2010,Couple with children,Rural regions,717,71.55353,69.39476,73.71230,50.00000,70.00000,90.00000,10.00000,150.00000,,,
2010,Multi-generational household,Urban regions,,,,,,,,,,,,
2010,Multi-generational household,Rural regions,,,,,,,,,,,,
2010,Other Combinations,Urban regions,,,,,,,,,,,,
2010,Other Combinations,Rural regions,,,,,,,,,,,,
2011,Single-person household,Urban regions,1628,42.80914,41.78526,43.83302,30.00000,40.00000,50.00000,7.00000,80.00000,,,
2011,Single-person household,Rural regions,654,40.31789,38.68916,41.94662,28.00000,35.00000,50.00000,1.00000,83.00000,,,
2011,Couple without children,Urban regions,1231,59.58718,57.97713,61.19724,40.00000,54.00000,72.27441,10.00000,120.68602,,,
2011,Couple without children,Rural regions,521,58.30196,55.94421,60.65971,42.00000,50.00000,65.00000,8.00000,99.50000,,,
2011,Single parent,Urban regions,1179,63.06981,61.51861,64.62101,43.00000,60.00000,78.00000,10.00000,130.50000,,,
2011,Single parent,Rural regions,570,61.42206,59.17620,63.66792,44.00000,55.00000,75.00000,10.00000,121.50000,,,
2011,Couple with children,Urban regions,1804,81.99837,79.96554,84.03119,58.00000,75.00000,100.00000,4.00000,163.00000,,,
2011,Couple with children,Rural regions,752,77.75686,75.26109,80.25263,55.00000,70.00000,99.84049,12.00000,167.10123,,,
2011,Multi-generational household,Urban regions,,,,,,,,,,,,
2011,Multi-generational household,Rural regions,,,,,,,,,,,,
2011,Other Combinations,Urban regions,35,58.72848,47.22349,70.23347,31.45721,50.00000,72.67853,20.00000,134.51052,,,
2011,Other Combinations,Rural regions,,,,,,,,,,,,
2012,Single-person household,Urban regions,1711,42.46293,41.47517,43.45069,30.00000,40.00000,50.00000,4.00000,80.00000,,,
2012,Single-person household,Rural regions,725,42.00921,40.31501,43.70342,28.00000,38.00000,50.00000,5.00000,83.00000,,,
2012,Couple without children,Urban regions,1204,61.79099,60.10964,63.47234,42.00000,55.00000,75.00000,10.00000,124.50000,,,
2012,Couple without children,Rural regions,556,61.34796,58.80518,63.89073,43.00000,55.00000,70.00000,10.00000,110.50000,,,
2012,Single parent,Urban regions,1099,65.83825,63.94263,67.73387,45.00000,60.00000,80.00000,16.00000,132.50000,,,
2012,Single parent,Rural regions,544,61.67977,59.68494,63.67459,43.00000,60.00000,76.00000,20.00000,125.50000,,,
2012,Couple with children,Urban regions,1641,82.70149,80.93962,84.46336,60.00000,75.00000,100.00000,17.00000,160.00000,,,
2012,Couple with children,Rural regions,698,79.97029,77.67772,82.26286,60.00000,75.00000,97.00000,23.00000,152.50000,,,
2012,Multi-generational household,Urban regions,,,,,,,,,,,,
2012,Multi-generational household,Rural regions,,,,,,,,,,,,
2012,Other Combinations,Urban regions,32,57.80051,50.05780,65.54322,40.00000,60.00000,70.00000,20.00000,109.00000,,,
2012,Other Combinations,Rural regions,,,,,,,,,,,,
2013,Single-person household,Urban regions,1866,44.44641,43.45336,45.43946,30.00000,40.00000,51.96505,6.00000,84.91261,,,
2013,Single-person household,Rural regions,748,42.45842,41.10652,43.81032,30.00000,40.00000,50.00000,10.00000,80.00000,,,
2013,Couple without children,Urban regions,1401,62.83001,61.41528,64.24475,45.00000,60.00000,76.00000,15.00000,122.50000,,,
2013,Couple without children,Rural regions,601,65.28205,62.54843,68.01568,45.00000,60.00000,74.00000,1.50000,117.50000,,,
2013,Single parent,Urban regions,1181,69.92365,68.19017,71.65713,50.00000,65.00000,85.00000,15.00000,137.50000,,,
2013,Single parent,Rural regions,530,67.60794,65.24540,69.97049,50.00000,60.00000,80.00000,20.00000,125.00000,,,
2013,Couple with children,Urban regions,2271,84.71606,83.08416,86.34797,60.00000,78.00000,100.00000,18.00000,160.00000,,,
2013,Couple with children,Rural regions,828,81.37040,79.06342,83.67738,60.00000,78.00000,100.00000,15.00000,160.00000,,,
2013,Multi-generational household,Urban regions,35,84.77265,70.05675,99.48855,50.41824,80.00000,100.00000,40.00000,174.37264,,,
2013,Multi-generational household,Rural regions,,,,,,,,,,,,
2013,Other Combinations,Urban regions,187,74.85030,69.92752,79.77307,50.00000,67.93871,100.00000,20.00000,175.00000,,,
2013,Other Combinations,Rural regions,54,78.80798,69.04977,88.56620,50.00000,65.00000,105.49091,30.00000,169.00000,,,
2014,Single-person household,Urban regions,1654,45.42662,44.39415,46.45908,30.00000,40.00000,53.00000,9.00000,87.50000,,,
2014,Single-person household,Rural regions,713,45.29621,43.74141,46.85100,30.00000,40.00000,55.00000,10.00000,92.50000,,,
2014,Couple without children,Urban regions,1270,66.96483,65.40198,68.52768,49.00000,60.00000,80.00000,4.00000,126.50000,,,
2014,Couple without children,Rural regions,609,67.48283,64.95606,70.00960,50.00000,60.00000,80.00000,5.00000,125.00000,,,
2014,Single parent,Urban regions,908,73.38729,71.35196,75.42262,50.00000,68.00000,89.00000,19.00000,147.50000,,,
2014,Single parent,Rural regions,435,68.16760,65.83198,70.50321,50.00000,65.00000,80.00000,20.00000,125.00000,,,
2014,Couple with children,Urban regions,1818,87.34437,85.56586,89.12288,60.00000,80.00000,100.00000,25.00000,160.00000,,,
2014,Couple with children,Rural regions,696,88.54134,85.57533,91.50734,63.07837,80.00000,100.00000,18.00000,155.38244,,,
2014,Multi-generational household,Urban regions,31,85.01025,68.52391,101.49658,47.35976,80.00000,106.14385,42.00000,194.31999,,,
2014,Multi-generational household,Rural regions,,,,,,,,,,,,
2014,Other Combinations,Urban regions,136,72.56323,66.99264,78.13381,50.00000,68.33118,90.00000,0.00000,150.00000,,,
2014,Other Combinations,Rural regions,36,62.33289,53.53096,71.13481,40.00000,52.65351,76.80064,31.00000,132.00161,,,
2015,Single-person household,Urban regions,1795,43.47878,42.34407,44.61350,30.00000,39.00000,50.00000,0.00000,80.00000,,,
2015,Single-person household,Rural regions,769,43.70553,42.14544,45.26562,30.00000,40.00000,52.00000,3.00000,85.00000,,,
2015,Couple without children,Urban regions,1405,65.04647,63.50457,66.58836,47.00000,60.00000,79.05842,0.00000,127.14604,,,
2015,Couple without children,Rural regions,634,64.18257,61.90494,66.46020,47.00000,60.00000,75.00000,5.00000,117.00000,,,
2015,Single parent,Urban regions,896,68.65229,66.66943,70.63516,50.00000,62.00000,80.00000,5.00000,125.00000,,,
2015,Single parent,Rural regions,404,66.63084,63.59931,69.66236,48.13778,60.00000,80.00000,8.00000,127.79333,,,
2015,Couple with children,Urban regions,1960,85.06381,83.31598,86.81163,60.00000,79.00000,100.00000,6.00000,160.00000,,,
2015,Couple with children,Rural regions,759,86.86091,84.08549,89.63633,60.11730,80.00000,100.00000,20.00000,159.82405,,,
2015,Multi-generational household,Urban regions,50,92.35578,81.00868,103.70288,68.77632,81.84686,110.00000,20.00000,171.83552,,,
2015,Multi-generational household,Rural regions,,,,,,,,,,,,
2015,Other Combinations,Urban regions,144,68.80000,62.75291,74.84709,40.80112,65.20033,90.00000,1.00000,163.79832,,,
2015,Other Combinations,Rural regions,33,82.31605,69.98630,94.64580,48.78711,85.74431,110.51312,35.00000,203.10213,,,
2016,Single-person household,Urban regions,1639,46.07665,44.93385,47.21946,30.00000,40.00000,54.00000,5.00000,90.00000,,,
2016,Single-person household,Rural regions,676,45.47822,43.74882,47.20762,30.00000,40.00000,55.00000,3.00000,92.50000,,,
2016,Couple without children,Urban regions,1229,66.69248,65.00958,68.37537,46.00000,60.00000,80.00000,15.00000,131.00000,,,
2016,Couple without children,Rural regions,586,67.88500,64.12232,71.64767,47.78177,60.00000,75.84499,10.00000,117.93982,,,
2016,Single parent,Urban regions,758,72.96412,70.70793,75.22031,50.00000,69.91171,88.00000,20.00000,145.00000,,,
2016,Single parent,Rural regions,367,67.08873,64.44014,69.73731,50.00000,64.00000,75.00000,20.00000,112.50000,,,
2016,Couple with children,Urban regions,1646,86.50979,84.59756,88.42201,60.00000,80.00000,100.00000,10.00000,160.00000,,,
2016,Couple with children,Rural regions,626,85.30864,82.62208,87.99519,60.00000,80.00000,100.00000,5.00000,160.00000,,,
2016,Multi-generational household,Urban regions,35,104.04918,91.18335,116.91500,87.49655,101.17394,118.60801,40.82935,165.27521,,,
2016,Multi-generational household,Rural regions,,,,,,,,,,,,
2016,Other Combinations,Urban regions,105,82.54582,74.72635,90.36530,50.00000,76.18811,100.00000,19.00000,175.00000,,,
2016,Other Combinations,Rural regions,31,63.81774,49.53598,78.09951,28.00154,50.11252,98.89852,25.00000,200.00000,,,
2017,Single-person household,Urban regions,1852,46.65684,45.66062,47.65306,32.00000,41.06453,55.00000,5.00000,89.50000,,,
2017,Single-person household,Rural regions,802,45.36806,43.47446,47.26166,30.00000,40.00000,50.00000,8.00000,80.00000,,,
2017,Couple without children,Urban regions,1355,67.35049,65.61086,69.09012,49.00000,60.00000,80.00000,5.00000,126.50000,,,
2017,Couple without children,Rural regions,659,68.00617,64.95208,71.06026,50.00000,60.00000,80.00000,10.00000,125.00000,,,
2017,Single parent,Urban regions,754,71.61543,69.54792,73.68294,50.00000,65.00000,90.00000,17.00000,150.00000,,,
2017,Single parent,Rural regions,357,66.67819,63.73795,69.61842,50.00000,60.00000,78.00000,25.00000,120.00000,,,
2017,Couple with children,Urban regions,1653,83.99077,82.25400,85.72753,60.00000,79.25287,100.00000,10.00000,160.00000,,,
2017,Couple with children,Rural regions,635,88.19572,85.27183,91.11961,65.00000,80.00000,100.00000,20.00000,152.50000,,,
2017,Multi-generational household,Urban regions,35,122.98889,100.07282,145.90496,74.30368,119.26394,139.50162,38.00000,237.29853,,,
2017,Multi-generational household,Rural regions,,,,,,,,,,,,
2017,Other Combinations,Urban regions,116,82.70287,75.56849,89.83725,55.00000,71.46268,101.54483,20.00000,171.36207,,,
2017,Other Combinations,Rural regions,35,55.35073,46.45983,64.24163,36.63397,50.00000,80.00000,25.00000,110.00000,,,
2018,Single-person household,Urban regions,2026,46.28094,45.31154,47.25033,31.00000,40.00000,55.00000,5.00000,91.00000,,,
2018,Single-person household,Rural regions,850,46.80954,45.11420,48.50488,30.00000,41.00000,53.13902,10.00000,87.84755,,,
2018,Couple without children,Urban regions,1371,65.71885,64.13744,67.30027,46.00000,60.00000,80.00000,15.00000,131.00000,,,
2018,Couple without children,Rural regions,649,64.09069,61.94840,66.23297,45.00000,60.00000,80.00000,10.00000,132.50000,,,
