year,hhtyp,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2021,Couple without children,Tenant,1522,69.64508,67.90733,71.38284,50.00000,61.00000,80.00000,8.00000,125.00000,,,
2021,Single parent,Owner,,,,,,,,,,,,
2021,Single parent,Tenant,754,76.93480,74.49234,79.37726,50.00000,70.00000,100.00000,17.00000,175.00000,,,
2021,Couple with children,Owner,,,,,,,,,,,,
2021,Couple with children,Tenant,2042,89.85850,88.16749,91.54952,65.00000,82.00000,101.00000,11.00000,155.00000,,,
2021,Multi-generational household,Owner,,,,,,,,,,,,
2021,Multi-generational household,Tenant,51,97.81679,87.41177,108.22181,66.97125,100.00000,120.99530,35.00000,202.03139,,,
2021,Other Combinations,Owner,,,,,,,,,,,,
2021,Other Combinations,Tenant,235,78.75615,73.16828,84.34401,50.00000,70.00000,100.00000,8.00000,175.00000,,,
2022,Single-person household,Owner,,,,,,,,,,,,
2022,Single-person household,Tenant,4274,57.12321,55.99481,58.25161,39.00000,50.00000,65.00000,8.00000,104.00000,,,
2022,Couple without children,Owner,,,,,,,,,,,,
2022,Couple without children,Tenant,2835,78.84559,77.42496,80.26623,55.00000,70.00000,92.00000,8.00000,147.50000,,,
2022,Single parent,Owner,,,,,,,,,,,,
2022,Single parent,Tenant,899,82.82158,80.53433,85.10884,60.00000,80.00000,100.00000,10.00000,160.00000,,,
2022,Couple with children,Owner,,,,,,,,,,,,
2022,Couple with children,Tenant,2783,101.08455,99.25342,102.91568,70.00000,90.67532,120.00000,20.00000,195.00000,,,
2022,Multi-generational household,Owner,,,,,,,,,,,,
2022,Multi-generational household,Tenant,52,130.49950,112.77551,148.22348,71.98010,100.00000,200.00000,40.00000,392.02985,,,
2022,Other Combinations,Owner,,,,,,,,,,,,
2022,Other Combinations,Tenant,599,93.11849,87.98127,98.25570,57.00000,79.72899,107.52017,10.00000,183.30043,,,
