year,bula_h,hhtyp,hlf0291,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,North Rhine-Westphalia,Couple with children,No,0.97938,593,593,0.96794,0.99083
1987,North Rhine-Westphalia,Other Combinations,No,0.66002,32,32,0.49326,0.82677
1987,Hesse,Couple without children,No,0.96700,118,118,0.93463,0.99937
1987,Hesse,Couple with children,No,0.98906,223,223,0.97538,1.00274
1987,"Rhineland-Palatinate, Saarland",Single-person household,No,0.93872,62,62,0.87853,0.99891
1987,"Rhineland-Palatinate, Saarland",Couple without children,No,0.97942,91,91,0.95009,1.00875
1987,"Rhineland-Palatinate, Saarland",Couple with children,No,0.98123,140,140,0.95867,1.00379
1987,Baden-Wuerttemberg,Single-person household,No,0.95086,151,151,0.91626,0.98545
1987,Baden-Wuerttemberg,Couple without children,No,0.95983,182,182,0.93123,0.98844
1987,Baden-Wuerttemberg,Single parent,No,0.99715,46,46,0.98158,1.01272
1987,Baden-Wuerttemberg,Couple with children,No,0.97432,453,453,0.95973,0.98890
1987,Bavaria,Single-person household,No,0.94254,169,169,0.90734,0.97773
1987,Bavaria,Couple without children,No,0.93311,189,189,0.89740,0.96883
1987,Bavaria,Single parent,No,0.92764,47,47,0.85277,1.00251
1987,Bavaria,Couple with children,No,0.98033,360,360,0.96596,0.99469
1987,Berlin,Single-person household,No,0.94494,67,67,0.88991,0.99997
1987,Berlin,Couple without children,No,0.97794,44,44,0.93404,1.02184
1987,Berlin,Couple with children,No,0.99546,59,59,0.97814,1.01277
1988,Schleswig-Holstein,Couple without children,No,0.92523,46,46,0.84838,1.00208
1988,Schleswig-Holstein,Couple with children,No,0.97508,67,67,0.93747,1.01269
1988,Hamburg,Single-person household,No,0.97985,44,44,0.93784,1.02185
1988,Hamburg,Couple without children,No,0.91500,33,33,0.81838,1.01163
1988,Lower Saxony,Single-person household,No,0.97515,96,96,0.94385,1.00645
1988,Lower Saxony,Couple without children,No,0.91512,126,126,0.86626,0.96398
1988,Lower Saxony,Couple with children,No,0.97169,186,186,0.94779,0.99559
1988,North Rhine-Westphalia,Single-person household,No,0.97666,265,265,0.95845,0.99487
1988,North Rhine-Westphalia,Couple without children,No,0.94792,294,294,0.92248,0.97336
1988,North Rhine-Westphalia,Couple with children,No,0.97637,570,570,0.96389,0.98885
1988,Hesse,Single-person household,No,0.96903,89,89,0.93284,1.00523
1988,Hesse,Couple without children,No,0.95791,106,106,0.91951,0.99632
1988,Hesse,Couple with children,No,0.97893,213,213,0.95959,0.99826
1988,"Rhineland-Palatinate, Saarland",Couple without children,No,0.97994,91,91,0.95097,1.00891
1988,"Rhineland-Palatinate, Saarland",Couple with children,No,0.97554,130,130,0.94888,1.00220
1988,Baden-Wuerttemberg,Single-person household,No,0.95265,155,155,0.91910,0.98619
1988,Baden-Wuerttemberg,Couple without children,No,0.95367,188,188,0.92354,0.98380
1988,Baden-Wuerttemberg,Single parent,No,0.99689,45,45,0.98043,1.01335
1988,Baden-Wuerttemberg,Couple with children,No,0.97945,431,431,0.96604,0.99286
1988,Bavaria,Single-person household,No,0.97073,176,176,0.94575,0.99570
1988,Bavaria,Couple without children,No,0.92902,172,172,0.89054,0.96751
1988,Bavaria,Couple with children,No,0.97762,345,345,0.96199,0.99325
1988,Berlin,Single-person household,No,0.98309,67,67,0.95198,1.01420
1988,Berlin,Couple without children,No,0.97712,40,40,0.93019,1.02405
1988,Berlin,Couple with children,No,0.99526,54,54,0.97678,1.01375
1989,Schleswig-Holstein,Single-person household,No,0.95995,31,31,0.88978,1.03011
1989,Schleswig-Holstein,Couple without children,No,0.96695,44,44,0.91351,1.02038
1989,Schleswig-Holstein,Couple with children,No,0.95821,62,62,0.90799,1.00843
1989,Hamburg,Single-person household,No,0.98245,49,49,0.94531,1.01960
1989,Lower Saxony,Single-person household,No,0.98970,105,105,0.97030,1.00910
1989,Lower Saxony,Couple without children,No,0.95054,139,139,0.91436,0.98672
1989,Lower Saxony,Couple with children,No,0.97911,173,173,0.95773,1.00048
1989,North Rhine-Westphalia,Single-person household,No,0.97189,258,258,0.95169,0.99210
1989,North Rhine-Westphalia,Couple without children,No,0.97677,297,297,0.95961,0.99393
1989,North Rhine-Westphalia,Couple with children,No,0.97754,545,545,0.96508,0.98999
1989,Hesse,Single-person household,No,0.98423,92,92,0.95864,1.00983
1989,Hesse,Couple without children,No,0.92983,116,116,0.88315,0.97652
1989,"Rhineland-Palatinate, Saarland",Single-person household,No,0.99188,58,58,0.96857,1.01518
1989,"Rhineland-Palatinate, Saarland",Couple without children,No,0.95455,86,86,0.91028,0.99883
1989,"Rhineland-Palatinate, Saarland",Couple with children,No,0.97556,121,121,0.94794,1.00319
1989,Baden-Wuerttemberg,Single-person household,No,0.95992,151,151,0.92853,0.99131
1989,Baden-Wuerttemberg,Couple without children,No,0.96909,176,176,0.94344,0.99473
1989,Baden-Wuerttemberg,Single parent,No,0.94918,35,35,0.87536,1.02301
1989,Baden-Wuerttemberg,Couple with children,No,0.96682,408,408,0.94942,0.98422
1989,Bavaria,Single-person household,No,0.97184,177,177,0.94739,0.99628
1989,Bavaria,Couple without children,No,0.96738,178,178,0.94121,0.99355
1989,Bavaria,Couple with children,No,0.97813,331,331,0.96235,0.99391
1989,Berlin,Single-person household,No,0.94548,68,68,0.89112,0.99985
1989,Berlin,Couple without children,No,0.96902,38,38,0.91318,1.02485
1989,Berlin,Couple with children,No,0.99501,54,54,0.97604,1.01398
1990,Schleswig-Holstein,Couple without children,No,0.96570,43,43,0.91065,1.02074
1990,Schleswig-Holstein,Couple with children,No,0.96088,53,53,0.90819,1.01358
1990,Hamburg,Single-person household,No,0.98172,48,48,0.94342,1.02002
1990,Lower Saxony,Single-person household,No,0.96174,101,101,0.92414,0.99934
1990,Lower Saxony,Couple without children,No,0.93649,143,143,0.89637,0.97660
1990,Lower Saxony,Couple with children,No,0.97131,172,172,0.94629,0.99633
1990,North Rhine-Westphalia,Single-person household,No,0.98224,251,251,0.96587,0.99861
1990,North Rhine-Westphalia,Couple without children,No,0.96318,300,300,0.94184,0.98453
1990,North Rhine-Westphalia,Couple with children,No,0.97609,527,527,0.96303,0.98914
1990,Hesse,Couple without children,No,0.93748,114,114,0.89284,0.98212
1990,Hesse,Couple with children,No,0.99826,209,209,0.99258,1.00393
1990,"Rhineland-Palatinate, Saarland",Couple without children,No,0.96518,85,85,0.92598,1.00439
1990,"Rhineland-Palatinate, Saarland",Couple with children,No,0.94031,125,125,0.89862,0.98201
1990,Baden-Wuerttemberg,Single-person household,No,0.95747,134,134,0.92318,0.99177
1990,Baden-Wuerttemberg,Couple without children,No,0.96304,184,184,0.93571,0.99038
1990,Baden-Wuerttemberg,Single parent,No,0.95678,43,43,0.89529,1.01828
1990,Baden-Wuerttemberg,Couple with children,No,0.98810,406,406,0.97754,0.99866
1990,Bavaria,Single-person household,No,0.97219,181,181,0.94816,0.99621
1990,Bavaria,Couple without children,No,0.95591,189,189,0.92657,0.98526
1990,Bavaria,Couple with children,No,0.97794,321,321,0.96185,0.99403
1990,Berlin,Single-person household,No,0.91951,58,58,0.84888,0.99014
1990,Berlin,Couple without children,No,0.94826,42,42,0.88046,1.01606
1990,Berlin,Couple with children,No,0.99522,52,52,0.97630,1.01415
1991,Schleswig-Holstein,Couple without children,No,0.92236,40,40,0.83837,1.00635
1991,Schleswig-Holstein,Couple with children,No,0.93808,57,57,0.87496,1.00121
1991,Hamburg,Single-person household,No,0.98096,45,45,0.94058,1.02134
1991,Lower Saxony,Single-person household,No,0.96063,97,97,0.92173,0.99953
1991,Lower Saxony,Couple without children,No,0.96886,140,140,0.93999,0.99774
1991,Lower Saxony,Couple with children,No,0.97911,171,171,0.95761,1.00061
1991,North Rhine-Westphalia,Single-person household,No,0.96619,258,258,0.94409,0.98828
1991,North Rhine-Westphalia,Couple without children,No,0.95478,301,301,0.93126,0.97829
1991,North Rhine-Westphalia,Couple with children,No,0.97652,534,534,0.96366,0.98937
1991,Hesse,Single-person household,No,0.94968,90,90,0.90426,0.99510
1991,Hesse,Couple without children,No,0.95356,121,121,0.91591,0.99121
1991,"Rhineland-Palatinate, Saarland",Single-person household,No,0.96915,67,67,0.92744,1.01087
1991,"Rhineland-Palatinate, Saarland",Couple without children,No,0.94521,79,79,0.89470,0.99571
1991,"Rhineland-Palatinate, Saarland",Couple with children,No,0.93890,127,127,0.89708,0.98072
1991,Baden-Wuerttemberg,Single-person household,No,0.97659,137,137,0.95118,1.00200
1991,Baden-Wuerttemberg,Couple without children,No,0.95272,187,187,0.92222,0.98322
1991,Baden-Wuerttemberg,Single parent,No,0.96203,51,51,0.90905,1.01501
1991,Baden-Wuerttemberg,Couple with children,No,0.98483,398,398,0.97280,0.99685
1991,Bavaria,Single-person household,No,0.93572,164,164,0.89807,0.97337
1991,Bavaria,Couple without children,No,0.90429,193,193,0.86268,0.94590
1991,Bavaria,Couple with children,No,0.97983,329,329,0.96461,0.99504
1991,Berlin,Single-person household,No,0.98331,84,84,0.95575,1.01087
1991,Berlin,Couple without children,No,0.96342,72,72,0.91975,1.00709
1991,Berlin,Couple with children,No,0.99747,120,120,0.98844,1.00650
1991,Brandenburg,Couple with children,No,0.97276,169,169,0.94814,0.99737
1991,Mecklenburg-Western Pomerania,Couple without children,No,0.96411,46,46,0.90976,1.01846
1991,Mecklenburg-Western Pomerania,Couple with children,No,0.94358,122,122,0.90246,0.98469
1991,Saxony,Single-person household,No,0.96876,84,84,0.93133,1.00619
1991,Saxony,Couple without children,No,0.93035,138,138,0.88772,0.97298
1991,Saxony,Single parent,No,0.94276,31,31,0.85962,1.02589
1991,Saxony,Couple with children,No,0.98895,291,291,0.97692,1.00098
1991,Saxony-Anhalt,Single-person household,No,0.90790,49,49,0.82609,0.98970
1991,Saxony-Anhalt,Couple without children,No,0.87880,76,76,0.80494,0.95266
1991,Saxony-Anhalt,Couple with children,No,0.99363,196,196,0.98247,1.00480
1991,Thuringa,Single-person household,No,0.88375,43,43,0.78681,0.98068
1991,Thuringa,Couple without children,No,0.96184,64,64,0.91453,1.00915
1991,Thuringa,Couple with children,No,0.97014,179,179,0.94513,0.99514
1992,Schleswig-Holstein,Couple without children,No,0.94408,40,40,0.87196,1.01619
1992,Schleswig-Holstein,Couple with children,No,0.93543,55,55,0.86989,1.00098
1992,Lower Saxony,Single-person household,No,0.95695,106,106,0.91813,0.99577
1992,Lower Saxony,Couple without children,No,0.98410,137,137,0.96308,1.00512
1992,Lower Saxony,Couple with children,No,0.95586,178,178,0.92560,0.98612
1992,North Rhine-Westphalia,Single-person household,No,0.95336,256,256,0.92747,0.97924
1992,North Rhine-Westphalia,Couple without children,No,0.96472,308,308,0.94408,0.98536
1992,North Rhine-Westphalia,Single parent,No,0.97405,65,65,0.93511,1.01300
1992,North Rhine-Westphalia,Couple with children,No,0.97670,527,527,0.96381,0.98959
1992,Hesse,Single-person household,No,0.94012,77,77,0.88677,0.99346
1992,Hesse,Couple without children,No,0.94283,131,131,0.90292,0.98274
1992,"Rhineland-Palatinate, Saarland",Single-person household,No,0.94561,61,61,0.88823,1.00300
1992,"Rhineland-Palatinate, Saarland",Couple without children,No,0.93690,88,88,0.88581,0.98799
1992,"Rhineland-Palatinate, Saarland",Couple with children,No,0.95679,126,126,0.92114,0.99243
1992,Baden-Wuerttemberg,Single-person household,No,0.95536,140,140,0.92103,0.98969
1992,Baden-Wuerttemberg,Couple without children,No,0.93074,185,185,0.89406,0.96743
1992,Baden-Wuerttemberg,Single parent,No,0.93312,54,54,0.86586,1.00038
1992,Baden-Wuerttemberg,Couple with children,No,0.98967,385,385,0.97956,0.99979
1992,Bavaria,Single-person household,No,0.93152,164,164,0.89274,0.97029
1992,Bavaria,Couple without children,No,0.91751,203,203,0.87957,0.95545
1992,Bavaria,Single parent,No,0.98173,42,42,0.94074,1.02272
1992,Bavaria,Couple with children,No,0.97336,339,339,0.95620,0.99053
1992,Berlin,Single-person household,No,0.99465,91,91,0.97959,1.00972
1992,Berlin,Couple without children,No,0.96310,70,70,0.91862,1.00758
1992,Berlin,Couple with children,No,0.97741,121,121,0.95082,1.00399
1992,Brandenburg,Single-person household,No,0.96468,44,44,0.90951,1.01985
1992,Brandenburg,Couple with children,No,0.97488,155,155,0.95017,0.99960
1992,Mecklenburg-Western Pomerania,Couple without children,No,0.89547,43,43,0.80294,0.98800
1992,Mecklenburg-Western Pomerania,Couple with children,No,0.95777,102,102,0.91855,0.99699
1992,Saxony,Single-person household,No,0.94076,82,82,0.88934,0.99217
1992,Saxony,Couple without children,No,0.90603,139,139,0.85734,0.95471
1992,Saxony,Couple with children,No,0.97539,268,268,0.95680,0.99397
1992,Saxony-Anhalt,Single-person household,No,0.95128,55,55,0.89385,1.00870
1992,Saxony-Anhalt,Couple without children,No,0.88729,82,82,0.81841,0.95616
1992,Saxony-Anhalt,Couple with children,No,0.99334,179,179,0.98140,1.00529
1992,Thuringa,Single-person household,No,0.94712,47,47,0.88245,1.01179
1992,Thuringa,Couple without children,No,0.93733,65,65,0.87794,0.99671
1992,Thuringa,Couple with children,No,0.97679,169,169,0.95402,0.99956
1993,Schleswig-Holstein,Couple without children,No,0.90053,45,45,0.81210,0.98897
1993,Schleswig-Holstein,Couple with children,No,0.96274,53,53,0.91127,1.01422
1993,Lower Saxony,Single-person household,No,0.94477,108,108,0.90149,0.98805
1993,Lower Saxony,Couple without children,No,0.95084,141,141,0.91502,0.98665
1993,Lower Saxony,Couple with children,No,0.95615,171,171,0.92537,0.98693
1993,North Rhine-Westphalia,Single-person household,No,0.94792,263,263,0.92102,0.97483
1993,North Rhine-Westphalia,Couple without children,No,0.95762,312,312,0.93523,0.98001
1993,North Rhine-Westphalia,Single parent,No,0.96140,63,63,0.91345,1.00935
1993,North Rhine-Westphalia,Couple with children,No,0.97343,524,524,0.95965,0.98722
1993,Hesse,Single-person household,No,0.92961,84,84,0.87457,0.98464
1993,Hesse,Couple without children,No,0.94206,141,141,0.90336,0.98076
1993,Hesse,Couple with children,No,0.99296,184,184,0.98084,1.00507
1993,"Rhineland-Palatinate, Saarland",Single-person household,No,0.95555,59,59,0.90251,1.00859
1993,"Rhineland-Palatinate, Saarland",Couple without children,No,0.93656,80,80,0.88281,0.99031
1993,"Rhineland-Palatinate, Saarland",Couple with children,No,0.93701,128,128,0.89476,0.97927
1993,Baden-Wuerttemberg,Single-person household,No,0.98821,160,160,0.97142,1.00499
1993,Baden-Wuerttemberg,Couple without children,No,0.95730,189,189,0.92839,0.98620
1993,Baden-Wuerttemberg,Single parent,No,0.89924,48,48,0.81319,0.98530
1993,Baden-Wuerttemberg,Couple with children,No,0.98743,379,379,0.97620,0.99866
1993,Bavaria,Single-person household,No,0.94894,190,190,0.91756,0.98032
1993,Bavaria,Couple without children,No,0.95268,200,200,0.92317,0.98218
1993,Bavaria,Single parent,No,0.98193,43,43,0.94164,1.02222
1993,Bavaria,Couple with children,No,0.96005,323,323,0.93866,0.98144
1993,Berlin,Single-person household,No,0.98189,86,86,0.95354,1.01024
1993,Berlin,Couple without children,No,0.94741,67,67,0.89355,1.00126
1993,Berlin,Couple with children,No,0.99468,118,118,0.98149,1.00786
1993,Brandenburg,Single-person household,No,0.96332,46,46,0.90840,1.01824
1993,Brandenburg,Couple with children,No,0.96556,139,139,0.93514,0.99599
1993,Mecklenburg-Western Pomerania,Couple with children,No,0.94637,93,93,0.90033,0.99240
1993,Saxony,Single-person household,No,0.92288,74,74,0.86168,0.98408
1993,Saxony,Couple without children,No,0.94119,147,147,0.90303,0.97936
1993,Saxony,Couple with children,No,0.97041,251,251,0.94941,0.99142
1993,Saxony-Anhalt,Single-person household,No,0.96911,53,53,0.92208,1.01614
1993,Saxony-Anhalt,Couple without children,No,0.89886,79,79,0.83194,0.96577
1993,Saxony-Anhalt,Couple with children,No,0.99320,169,169,0.98077,1.00563
1993,Thuringa,Single-person household,No,0.97824,54,54,0.93895,1.01752
1993,Thuringa,Couple without children,No,0.91672,67,67,0.85006,0.98338
1993,Thuringa,Couple with children,No,0.96518,157,157,0.93641,0.99395
1994,Schleswig-Holstein,Single-person household,No,0.96503,37,37,0.90503,1.02504
1994,Schleswig-Holstein,Couple without children,No,0.98372,46,46,0.94675,1.02070
1994,Schleswig-Holstein,Couple with children,No,0.98516,55,55,0.95291,1.01741
1994,Hamburg,Single-person household,No,0.93828,38,38,0.86074,1.01582
1994,Lower Saxony,Single-person household,No,0.95824,110,110,0.92069,0.99579
1994,Lower Saxony,Couple without children,No,0.96996,150,150,0.94255,0.99737
1994,Lower Saxony,Couple with children,No,0.94889,165,165,0.91519,0.98260
1994,North Rhine-Westphalia,Single-person household,No,0.94983,258,258,0.92313,0.97652
1994,North Rhine-Westphalia,Couple without children,No,0.93917,308,308,0.91244,0.96591
1994,North Rhine-Westphalia,Single parent,No,0.96536,67,67,0.92124,1.00948
1994,North Rhine-Westphalia,Couple with children,No,0.97696,498,498,0.96377,0.99015
1994,Hesse,Single-person household,No,0.93620,97,97,0.88732,0.98509
1994,Hesse,Couple without children,No,0.93816,134,134,0.89723,0.97910
1994,"Rhineland-Palatinate, Saarland",Single-person household,No,0.97381,58,58,0.93235,1.01527
1994,"Rhineland-Palatinate, Saarland",Couple without children,No,0.93632,88,88,0.88501,0.98763
1994,"Rhineland-Palatinate, Saarland",Couple with children,No,0.96540,129,129,0.93374,0.99706
1994,Baden-Wuerttemberg,Single-person household,No,0.97439,149,149,0.94894,0.99984
1994,Baden-Wuerttemberg,Couple without children,No,0.95484,201,201,0.92606,0.98362
1994,Baden-Wuerttemberg,Single parent,No,0.92627,41,41,0.84528,1.00726
1994,Baden-Wuerttemberg,Couple with children,No,0.97888,372,372,0.96425,0.99351
1994,Bavaria,Single-person household,No,0.94908,188,188,0.91758,0.98059
1994,Bavaria,Couple without children,No,0.96429,220,220,0.93972,0.98887
1994,Bavaria,Single parent,No,0.97721,43,43,0.93207,1.02234
1994,Bavaria,Couple with children,No,0.97846,322,322,0.96258,0.99434
1994,Berlin,Single-person household,No,0.99433,88,88,0.97855,1.01011
1994,Berlin,Couple without children,No,0.94718,65,65,0.89238,1.00198
1994,Berlin,Couple with children,No,0.99453,114,114,0.98093,1.00813
1994,Brandenburg,Single-person household,No,0.94881,47,47,0.88513,1.01250
1994,Brandenburg,Couple without children,No,0.94844,80,80,0.89967,0.99720
1994,Brandenburg,Couple with children,No,0.99299,129,129,0.97854,1.00744
1994,Mecklenburg-Western Pomerania,Couple with children,No,0.95756,94,94,0.91659,0.99853
1994,Saxony,Single-person household,No,0.88552,79,79,0.81486,0.95618
1994,Saxony,Couple without children,No,0.94638,150,150,0.91021,0.98255
1994,Saxony,Couple with children,No,0.99461,248,248,0.98548,1.00374
1994,Saxony-Anhalt,Single-person household,No,0.86203,48,48,0.76344,0.96063
1994,Saxony-Anhalt,Couple without children,No,0.90352,89,89,0.84183,0.96521
1994,Saxony-Anhalt,Couple with children,No,0.98206,151,151,0.96083,1.00330
1994,Thuringa,Single-person household,No,0.95719,58,58,0.90464,1.00974
1994,Thuringa,Couple without children,No,0.94053,69,69,0.88431,0.99674
1994,Thuringa,Couple with children,No,0.96215,154,154,0.93191,0.99239
1995,Schleswig-Holstein,Couple without children,No,0.98361,45,45,0.94609,1.02113
1995,Hamburg,Single-person household,No,0.89241,35,35,0.78825,0.99657
1995,Lower Saxony,Single-person household,No,0.95541,106,106,0.91593,0.99489
1995,Lower Saxony,Couple without children,No,0.95794,150,150,0.92571,0.99017
1995,Lower Saxony,Single parent,No,0.94990,31,31,0.87184,1.02797
1995,Lower Saxony,Couple with children,No,0.96002,194,194,0.93238,0.98766
1995,North Rhine-Westphalia,Single-person household,No,0.92964,268,268,0.89896,0.96032
1995,North Rhine-Westphalia,Couple without children,No,0.94529,335,335,0.92091,0.96968
1995,North Rhine-Westphalia,Single parent,No,0.95443,69,69,0.90486,1.00400
1995,North Rhine-Westphalia,Couple with children,No,0.97925,536,536,0.96718,0.99133
1995,Hesse,Single-person household,No,0.97291,96,96,0.94026,1.00556
1995,Hesse,Couple without children,No,0.94015,150,150,0.90206,0.97824
1995,Hesse,Couple with children,No,0.98904,185,185,0.97399,1.00408
1995,"Rhineland-Palatinate, Saarland",Single-person household,No,0.96777,58,58,0.92192,1.01362
