year,hhtyp,quintil_oecd_hh,hlf0291,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1986,Single-person household,5th Quintile,No,1.00000,177,4633,1.00000,1.00000
1986,Couple without children,1st Quintile,No,1.00000,128,4633,1.00000,1.00000
1986,Couple without children,2nd Quintile,No,1.00000,169,4633,1.00000,1.00000
1986,Couple without children,3rd Quintile,No,1.00000,198,4633,1.00000,1.00000
1986,Couple without children,4th Quintile,No,1.00000,283,4633,1.00000,1.00000
1986,Couple without children,5th Quintile,No,1.00000,374,4633,1.00000,1.00000
1986,Single parent,1st Quintile,No,1.00000,99,4633,1.00000,1.00000
1986,Single parent,2nd Quintile,No,1.00000,59,4633,1.00000,1.00000
1986,Single parent,3rd Quintile,No,1.00000,55,4633,1.00000,1.00000
1986,Single parent,4th Quintile,No,1.00000,33,4633,1.00000,1.00000
1986,Couple with children,1st Quintile,No,1.00000,406,4633,1.00000,1.00000
1986,Couple with children,2nd Quintile,No,1.00000,533,4633,1.00000,1.00000
1986,Couple with children,3rd Quintile,No,1.00000,500,4633,1.00000,1.00000
1986,Couple with children,4th Quintile,No,1.00000,432,4633,1.00000,1.00000
1986,Couple with children,5th Quintile,No,1.00000,315,4633,1.00000,1.00000
1987,Single-person household,1st Quintile,No,1.00000,273,4609,1.00000,1.00000
1987,Single-person household,2nd Quintile,No,1.00000,185,4609,1.00000,1.00000
1987,Single-person household,3rd Quintile,No,1.00000,200,4609,1.00000,1.00000
1987,Single-person household,4th Quintile,No,1.00000,194,4609,1.00000,1.00000
1987,Single-person household,5th Quintile,No,1.00000,184,4609,1.00000,1.00000
1987,Couple without children,1st Quintile,No,1.00000,122,4609,1.00000,1.00000
1987,Couple without children,2nd Quintile,No,1.00000,165,4609,1.00000,1.00000
1987,Couple without children,3rd Quintile,No,1.00000,197,4609,1.00000,1.00000
1987,Couple without children,4th Quintile,No,1.00000,286,4609,1.00000,1.00000
1987,Couple without children,5th Quintile,No,1.00000,379,4609,1.00000,1.00000
1987,Single parent,1st Quintile,No,1.00000,94,4609,1.00000,1.00000
1987,Single parent,2nd Quintile,No,1.00000,68,4609,1.00000,1.00000
1987,Single parent,3rd Quintile,No,1.00000,50,4609,1.00000,1.00000
1987,Single parent,4th Quintile,No,1.00000,31,4609,1.00000,1.00000
1987,Couple with children,1st Quintile,No,1.00000,360,4609,1.00000,1.00000
1987,Couple with children,2nd Quintile,No,1.00000,517,4609,1.00000,1.00000
1987,Couple with children,3rd Quintile,No,1.00000,504,4609,1.00000,1.00000
1987,Couple with children,4th Quintile,No,1.00000,461,4609,1.00000,1.00000
1987,Couple with children,5th Quintile,No,1.00000,301,4609,1.00000,1.00000
1987,Multi-generational household,2nd Quintile,No,1.00000,38,4609,1.00000,1.00000
1988,Single-person household,1st Quintile,No,1.00000,254,4391,1.00000,1.00000
1988,Single-person household,2nd Quintile,No,1.00000,186,4391,1.00000,1.00000
1988,Single-person household,3rd Quintile,No,1.00000,186,4391,1.00000,1.00000
1988,Single-person household,4th Quintile,No,1.00000,197,4391,1.00000,1.00000
1988,Single-person household,5th Quintile,No,1.00000,177,4391,1.00000,1.00000
1988,Couple without children,1st Quintile,No,1.00000,127,4391,1.00000,1.00000
1988,Couple without children,2nd Quintile,No,1.00000,173,4391,1.00000,1.00000
1988,Couple without children,3rd Quintile,No,1.00000,202,4391,1.00000,1.00000
1988,Couple without children,4th Quintile,No,1.00000,252,4391,1.00000,1.00000
1988,Couple without children,5th Quintile,No,1.00000,359,4391,1.00000,1.00000
1988,Single parent,1st Quintile,No,1.00000,92,4391,1.00000,1.00000
1988,Single parent,2nd Quintile,No,1.00000,57,4391,1.00000,1.00000
1988,Single parent,3rd Quintile,No,1.00000,55,4391,1.00000,1.00000
1988,Single parent,4th Quintile,No,1.00000,36,4391,1.00000,1.00000
1988,Couple with children,1st Quintile,No,1.00000,370,4391,1.00000,1.00000
1988,Couple with children,2nd Quintile,No,1.00000,473,4391,1.00000,1.00000
1988,Couple with children,3rd Quintile,No,1.00000,479,4391,1.00000,1.00000
1988,Couple with children,4th Quintile,No,1.00000,431,4391,1.00000,1.00000
1988,Couple with children,5th Quintile,No,1.00000,285,4391,1.00000,1.00000
1989,Single-person household,1st Quintile,No,1.00000,257,4306,1.00000,1.00000
1989,Single-person household,2nd Quintile,No,1.00000,197,4306,1.00000,1.00000
1989,Single-person household,3rd Quintile,No,1.00000,194,4306,1.00000,1.00000
1989,Single-person household,4th Quintile,No,1.00000,193,4306,1.00000,1.00000
1989,Single-person household,5th Quintile,No,1.00000,171,4306,1.00000,1.00000
1989,Couple without children,1st Quintile,No,1.00000,124,4306,1.00000,1.00000
1989,Couple without children,2nd Quintile,No,1.00000,162,4306,1.00000,1.00000
1989,Couple without children,3rd Quintile,No,1.00000,202,4306,1.00000,1.00000
1989,Couple without children,4th Quintile,No,1.00000,293,4306,1.00000,1.00000
1989,Couple without children,5th Quintile,No,1.00000,340,4306,1.00000,1.00000
1989,Single parent,1st Quintile,No,1.00000,82,4306,1.00000,1.00000
1989,Single parent,2nd Quintile,No,1.00000,59,4306,1.00000,1.00000
1989,Single parent,3rd Quintile,No,1.00000,42,4306,1.00000,1.00000
1989,Single parent,4th Quintile,No,1.00000,39,4306,1.00000,1.00000
1989,Couple with children,1st Quintile,No,1.00000,358,4306,1.00000,1.00000
1989,Couple with children,2nd Quintile,No,1.00000,491,4306,1.00000,1.00000
1989,Couple with children,3rd Quintile,No,1.00000,452,4306,1.00000,1.00000
1989,Couple with children,4th Quintile,No,1.00000,386,4306,1.00000,1.00000
1989,Couple with children,5th Quintile,No,1.00000,264,4306,1.00000,1.00000
1990,Single-person household,2nd Quintile,No,1.00000,275,4268,1.00000,1.00000
1990,Single-person household,3rd Quintile,No,1.00000,226,4268,1.00000,1.00000
1990,Single-person household,4th Quintile,No,1.00000,240,4268,1.00000,1.00000
1990,Single-person household,5th Quintile,No,1.00000,205,4268,1.00000,1.00000
1990,Couple without children,2nd Quintile,No,1.00000,174,4268,1.00000,1.00000
1990,Couple without children,3rd Quintile,No,1.00000,239,4268,1.00000,1.00000
1990,Couple without children,4th Quintile,No,1.00000,300,4268,1.00000,1.00000
1990,Couple without children,5th Quintile,No,1.00000,426,4268,1.00000,1.00000
1990,Single parent,2nd Quintile,No,1.00000,79,4268,1.00000,1.00000
1990,Single parent,3rd Quintile,No,1.00000,73,4268,1.00000,1.00000
1990,Single parent,4th Quintile,No,1.00000,56,4268,1.00000,1.00000
1990,Single parent,5th Quintile,No,1.00000,39,4268,1.00000,1.00000
1990,Couple with children,2nd Quintile,No,1.00000,514,4268,1.00000,1.00000
1990,Couple with children,3rd Quintile,No,1.00000,551,4268,1.00000,1.00000
1990,Couple with children,4th Quintile,No,1.00000,494,4268,1.00000,1.00000
1990,Couple with children,5th Quintile,No,1.00000,345,4268,1.00000,1.00000
1990,Multi-generational household,3rd Quintile,No,1.00000,32,4268,1.00000,1.00000
1991,Single-person household,1st Quintile,No,1.00000,294,6219,1.00000,1.00000
1991,Single-person household,2nd Quintile,No,1.00000,284,6219,1.00000,1.00000
1991,Single-person household,3rd Quintile,No,1.00000,216,6219,1.00000,1.00000
1991,Single-person household,4th Quintile,No,1.00000,233,6219,1.00000,1.00000
1991,Single-person household,5th Quintile,No,1.00000,215,6219,1.00000,1.00000
1991,Couple without children,1st Quintile,No,1.00000,436,6219,1.00000,1.00000
1991,Couple without children,2nd Quintile,No,1.00000,166,6219,1.00000,1.00000
1991,Couple without children,3rd Quintile,No,1.00000,241,6219,1.00000,1.00000
1991,Couple without children,4th Quintile,No,1.00000,316,6219,1.00000,1.00000
1991,Couple without children,5th Quintile,No,1.00000,410,6219,1.00000,1.00000
1991,Single parent,1st Quintile,No,1.00000,116,6219,1.00000,1.00000
1991,Single parent,2nd Quintile,No,1.00000,94,6219,1.00000,1.00000
1991,Single parent,3rd Quintile,No,1.00000,64,6219,1.00000,1.00000
1991,Single parent,4th Quintile,No,1.00000,58,6219,1.00000,1.00000
1991,Single parent,5th Quintile,No,1.00000,37,6219,1.00000,1.00000
1991,Couple with children,1st Quintile,No,1.00000,1031,6219,1.00000,1.00000
1991,Couple with children,2nd Quintile,No,1.00000,464,6219,1.00000,1.00000
1991,Couple with children,3rd Quintile,No,1.00000,568,6219,1.00000,1.00000
1991,Couple with children,4th Quintile,No,1.00000,505,6219,1.00000,1.00000
1991,Couple with children,5th Quintile,No,1.00000,357,6219,1.00000,1.00000
1991,Multi-generational household,1st Quintile,No,1.00000,35,6219,1.00000,1.00000
1991,Multi-generational household,3rd Quintile,No,1.00000,34,6219,1.00000,1.00000
1991,Other Combinations,1st Quintile,No,1.00000,45,6219,1.00000,1.00000
1992,Single-person household,1st Quintile,No,1.00000,390,6163,1.00000,1.00000
1992,Single-person household,2nd Quintile,No,1.00000,211,6163,1.00000,1.00000
1992,Single-person household,3rd Quintile,No,1.00000,219,6163,1.00000,1.00000
1992,Single-person household,4th Quintile,No,1.00000,229,6163,1.00000,1.00000
1992,Single-person household,5th Quintile,No,1.00000,192,6163,1.00000,1.00000
1992,Couple without children,1st Quintile,Yes,0.14202,32,6163,0.14143,0.14260
1992,Couple without children,1st Quintile,No,0.85798,258,6163,0.85740,0.85857
1992,Couple without children,2nd Quintile,No,1.00000,270,6163,1.00000,1.00000
1992,Couple without children,3rd Quintile,No,1.00000,281,6163,1.00000,1.00000
1992,Couple without children,4th Quintile,No,1.00000,361,6163,1.00000,1.00000
1992,Couple without children,5th Quintile,No,1.00000,437,6163,1.00000,1.00000
1992,Single parent,1st Quintile,No,1.00000,142,6163,1.00000,1.00000
1992,Single parent,2nd Quintile,No,1.00000,86,6163,1.00000,1.00000
1992,Single parent,3rd Quintile,No,1.00000,57,6163,1.00000,1.00000
1992,Single parent,4th Quintile,No,1.00000,54,6163,1.00000,1.00000
1992,Single parent,5th Quintile,No,1.00000,35,6163,1.00000,1.00000
1992,Couple with children,1st Quintile,No,1.00000,454,6163,1.00000,1.00000
1992,Couple with children,2nd Quintile,No,1.00000,793,6163,1.00000,1.00000
1992,Couple with children,3rd Quintile,No,1.00000,666,6163,1.00000,1.00000
1992,Couple with children,4th Quintile,No,1.00000,539,6163,1.00000,1.00000
1992,Couple with children,5th Quintile,No,1.00000,380,6163,1.00000,1.00000
1992,Multi-generational household,2nd Quintile,No,1.00000,42,6163,1.00000,1.00000
1992,Other Combinations,3rd Quintile,No,1.00000,35,6163,1.00000,1.00000
1993,Single-person household,1st Quintile,No,1.00000,398,6058,1.00000,1.00000
1993,Single-person household,2nd Quintile,No,1.00000,239,6058,1.00000,1.00000
1993,Single-person household,3rd Quintile,No,1.00000,237,6058,1.00000,1.00000
1993,Single-person household,4th Quintile,No,1.00000,223,6058,1.00000,1.00000
1993,Single-person household,5th Quintile,No,1.00000,208,6058,1.00000,1.00000
1993,Couple without children,1st Quintile,No,1.00000,231,6058,1.00000,1.00000
1993,Couple without children,2nd Quintile,No,1.00000,303,6058,1.00000,1.00000
1993,Couple without children,3rd Quintile,No,1.00000,264,6058,1.00000,1.00000
1993,Couple without children,4th Quintile,No,1.00000,394,6058,1.00000,1.00000
1993,Couple without children,5th Quintile,No,1.00000,452,6058,1.00000,1.00000
1993,Single parent,1st Quintile,No,1.00000,131,6058,1.00000,1.00000
1993,Single parent,2nd Quintile,No,1.00000,87,6058,1.00000,1.00000
1993,Single parent,3rd Quintile,No,1.00000,59,6058,1.00000,1.00000
1993,Single parent,4th Quintile,No,1.00000,51,6058,1.00000,1.00000
1993,Couple with children,1st Quintile,No,1.00000,401,6058,1.00000,1.00000
1993,Couple with children,2nd Quintile,No,1.00000,738,6058,1.00000,1.00000
1993,Couple with children,3rd Quintile,No,1.00000,696,6058,1.00000,1.00000
1993,Couple with children,4th Quintile,No,1.00000,530,6058,1.00000,1.00000
1993,Couple with children,5th Quintile,No,1.00000,351,6058,1.00000,1.00000
1993,Multi-generational household,2nd Quintile,No,1.00000,32,6058,1.00000,1.00000
1993,Other Combinations,2nd Quintile,No,1.00000,33,6058,1.00000,1.00000
1994,Single-person household,1st Quintile,Yes,0.09078,32,6063,0.09049,0.09107
1994,Single-person household,1st Quintile,No,0.90922,391,6063,0.90893,0.90951
1994,Single-person household,2nd Quintile,No,1.00000,232,6063,1.00000,1.00000
1994,Single-person household,3rd Quintile,No,1.00000,255,6063,1.00000,1.00000
1994,Single-person household,4th Quintile,No,1.00000,211,6063,1.00000,1.00000
1994,Single-person household,5th Quintile,No,1.00000,208,6063,1.00000,1.00000
1994,Couple without children,1st Quintile,No,1.00000,232,6063,1.00000,1.00000
1994,Couple without children,2nd Quintile,No,1.00000,316,6063,1.00000,1.00000
1994,Couple without children,3rd Quintile,No,1.00000,286,6063,1.00000,1.00000
1994,Couple without children,4th Quintile,No,1.00000,391,6063,1.00000,1.00000
1994,Couple without children,5th Quintile,No,1.00000,464,6063,1.00000,1.00000
1994,Single parent,1st Quintile,No,1.00000,126,6063,1.00000,1.00000
1994,Single parent,2nd Quintile,No,1.00000,81,6063,1.00000,1.00000
1994,Single parent,3rd Quintile,No,1.00000,52,6063,1.00000,1.00000
1994,Single parent,4th Quintile,No,1.00000,49,6063,1.00000,1.00000
1994,Single parent,5th Quintile,No,1.00000,34,6063,1.00000,1.00000
1994,Couple with children,1st Quintile,No,1.00000,438,6063,1.00000,1.00000
1994,Couple with children,2nd Quintile,No,1.00000,665,6063,1.00000,1.00000
1994,Couple with children,3rd Quintile,No,1.00000,665,6063,1.00000,1.00000
1994,Couple with children,4th Quintile,No,1.00000,514,6063,1.00000,1.00000
1994,Couple with children,5th Quintile,No,1.00000,357,6063,1.00000,1.00000
1994,Multi-generational household,3rd Quintile,No,1.00000,33,6063,1.00000,1.00000
1994,Other Combinations,4th Quintile,No,1.00000,31,6063,1.00000,1.00000
1995,Single-person household,1st Quintile,No,1.00000,384,6210,1.00000,1.00000
1995,Single-person household,2nd Quintile,No,1.00000,267,6210,1.00000,1.00000
1995,Single-person household,3rd Quintile,No,1.00000,261,6210,1.00000,1.00000
1995,Single-person household,4th Quintile,No,1.00000,228,6210,1.00000,1.00000
1995,Single-person household,5th Quintile,No,1.00000,185,6210,1.00000,1.00000
1995,Couple without children,1st Quintile,No,1.00000,204,6210,1.00000,1.00000
1995,Couple without children,2nd Quintile,No,1.00000,314,6210,1.00000,1.00000
1995,Couple without children,3rd Quintile,No,1.00000,340,6210,1.00000,1.00000
1995,Couple without children,4th Quintile,No,1.00000,398,6210,1.00000,1.00000
1995,Couple without children,5th Quintile,No,1.00000,494,6210,1.00000,1.00000
1995,Single parent,1st Quintile,No,1.00000,151,6210,1.00000,1.00000
1995,Single parent,2nd Quintile,No,1.00000,80,6210,1.00000,1.00000
1995,Single parent,3rd Quintile,No,1.00000,51,6210,1.00000,1.00000
1995,Single parent,4th Quintile,No,1.00000,49,6210,1.00000,1.00000
1995,Single parent,5th Quintile,No,1.00000,35,6210,1.00000,1.00000
1995,Couple with children,1st Quintile,No,1.00000,515,6210,1.00000,1.00000
1995,Couple with children,2nd Quintile,No,1.00000,682,6210,1.00000,1.00000
1995,Couple with children,3rd Quintile,No,1.00000,641,6210,1.00000,1.00000
1995,Couple with children,4th Quintile,No,1.00000,513,6210,1.00000,1.00000
1995,Couple with children,5th Quintile,No,1.00000,352,6210,1.00000,1.00000
1995,Other Combinations,3rd Quintile,No,1.00000,33,6210,1.00000,1.00000
1995,Other Combinations,4th Quintile,No,1.00000,33,6210,1.00000,1.00000
1996,Single-person household,1st Quintile,No,1.00000,402,6185,1.00000,1.00000
1996,Single-person household,2nd Quintile,No,1.00000,275,6185,1.00000,1.00000
1996,Single-person household,3rd Quintile,No,1.00000,259,6185,1.00000,1.00000
1996,Single-person household,4th Quintile,No,1.00000,247,6185,1.00000,1.00000
1996,Single-person household,5th Quintile,No,1.00000,186,6185,1.00000,1.00000
1996,Couple without children,1st Quintile,No,1.00000,209,6185,1.00000,1.00000
1996,Couple without children,2nd Quintile,No,1.00000,303,6185,1.00000,1.00000
1996,Couple without children,3rd Quintile,No,1.00000,377,6185,1.00000,1.00000
1996,Couple without children,4th Quintile,No,1.00000,416,6185,1.00000,1.00000
1996,Couple without children,5th Quintile,No,1.00000,454,6185,1.00000,1.00000
1996,Single parent,1st Quintile,No,1.00000,165,6185,1.00000,1.00000
1996,Single parent,2nd Quintile,No,1.00000,76,6185,1.00000,1.00000
1996,Single parent,3rd Quintile,No,1.00000,54,6185,1.00000,1.00000
1996,Single parent,4th Quintile,No,1.00000,45,6185,1.00000,1.00000
1996,Single parent,5th Quintile,No,1.00000,34,6185,1.00000,1.00000
1996,Couple with children,1st Quintile,No,1.00000,480,6185,1.00000,1.00000
1996,Couple with children,2nd Quintile,No,1.00000,678,6185,1.00000,1.00000
1996,Couple with children,3rd Quintile,No,1.00000,600,6185,1.00000,1.00000
1996,Couple with children,4th Quintile,No,1.00000,492,6185,1.00000,1.00000
1996,Couple with children,5th Quintile,No,1.00000,365,6185,1.00000,1.00000
1996,Other Combinations,3rd Quintile,No,1.00000,32,6185,1.00000,1.00000
1996,Other Combinations,4th Quintile,No,1.00000,36,6185,1.00000,1.00000
1997,Single-person household,1st Quintile,No,1.00000,398,6098,1.00000,1.00000
1997,Single-person household,2nd Quintile,No,1.00000,290,6098,1.00000,1.00000
1997,Single-person household,3rd Quintile,No,1.00000,246,6098,1.00000,1.00000
1997,Single-person household,4th Quintile,No,1.00000,222,6098,1.00000,1.00000
1997,Single-person household,5th Quintile,No,1.00000,192,6098,1.00000,1.00000
1997,Couple without children,1st Quintile,No,1.00000,207,6098,1.00000,1.00000
1997,Couple without children,2nd Quintile,No,1.00000,308,6098,1.00000,1.00000
1997,Couple without children,3rd Quintile,No,1.00000,366,6098,1.00000,1.00000
1997,Couple without children,4th Quintile,No,1.00000,427,6098,1.00000,1.00000
1997,Couple without children,5th Quintile,No,1.00000,490,6098,1.00000,1.00000
1997,Single parent,1st Quintile,No,1.00000,149,6098,1.00000,1.00000
1997,Single parent,2nd Quintile,No,1.00000,88,6098,1.00000,1.00000
1997,Single parent,3rd Quintile,No,1.00000,72,6098,1.00000,1.00000
1997,Single parent,4th Quintile,No,1.00000,37,6098,1.00000,1.00000
1997,Single parent,5th Quintile,No,1.00000,33,6098,1.00000,1.00000
1997,Couple with children,1st Quintile,No,1.00000,453,6098,1.00000,1.00000
1997,Couple with children,2nd Quintile,No,1.00000,643,6098,1.00000,1.00000
1997,Couple with children,3rd Quintile,No,1.00000,583,6098,1.00000,1.00000
1997,Couple with children,4th Quintile,No,1.00000,508,6098,1.00000,1.00000
1997,Couple with children,5th Quintile,No,1.00000,350,6098,1.00000,1.00000
1997,Other Combinations,4th Quintile,No,1.00000,36,6098,1.00000,1.00000
1998,Single-person household,1st Quintile,No,1.00000,471,6965,1.00000,1.00000
1998,Single-person household,2nd Quintile,No,1.00000,339,6965,1.00000,1.00000
1998,Single-person household,3rd Quintile,No,1.00000,329,6965,1.00000,1.00000
1998,Single-person household,4th Quintile,No,1.00000,267,6965,1.00000,1.00000
1998,Single-person household,5th Quintile,No,1.00000,237,6965,1.00000,1.00000
1998,Couple without children,1st Quintile,No,1.00000,266,6965,1.00000,1.00000
1998,Couple without children,2nd Quintile,No,1.00000,313,6965,1.00000,1.00000
1998,Couple without children,3rd Quintile,No,1.00000,410,6965,1.00000,1.00000
1998,Couple without children,4th Quintile,No,1.00000,539,6965,1.00000,1.00000
1998,Couple without children,5th Quintile,No,1.00000,562,6965,1.00000,1.00000
1998,Single parent,1st Quintile,No,1.00000,187,6965,1.00000,1.00000
1998,Single parent,2nd Quintile,No,1.00000,103,6965,1.00000,1.00000
1998,Single parent,3rd Quintile,No,1.00000,66,6965,1.00000,1.00000
1998,Single parent,4th Quintile,No,1.00000,44,6965,1.00000,1.00000
1998,Single parent,5th Quintile,No,1.00000,35,6965,1.00000,1.00000
1998,Couple with children,1st Quintile,No,1.00000,481,6965,1.00000,1.00000
1998,Couple with children,2nd Quintile,No,1.00000,728,6965,1.00000,1.00000
1998,Couple with children,3rd Quintile,No,1.00000,623,6965,1.00000,1.00000
1998,Couple with children,4th Quintile,No,1.00000,523,6965,1.00000,1.00000
1998,Couple with children,5th Quintile,No,1.00000,407,6965,1.00000,1.00000
1998,Other Combinations,4th Quintile,No,1.00000,35,6965,1.00000,1.00000
1999,Single-person household,1st Quintile,No,1.00000,474,6758,1.00000,1.00000
1999,Single-person household,2nd Quintile,No,1.00000,329,6758,1.00000,1.00000
1999,Single-person household,3rd Quintile,No,1.00000,293,6758,1.00000,1.00000
1999,Single-person household,4th Quintile,No,1.00000,251,6758,1.00000,1.00000
1999,Single-person household,5th Quintile,No,1.00000,223,6758,1.00000,1.00000
1999,Couple without children,1st Quintile,No,1.00000,233,6758,1.00000,1.00000
1999,Couple without children,2nd Quintile,No,1.00000,350,6758,1.00000,1.00000
1999,Couple without children,3rd Quintile,No,1.00000,419,6758,1.00000,1.00000
1999,Couple without children,4th Quintile,No,1.00000,515,6758,1.00000,1.00000
1999,Couple without children,5th Quintile,No,1.00000,556,6758,1.00000,1.00000
1999,Single parent,1st Quintile,No,1.00000,197,6758,1.00000,1.00000
1999,Single parent,2nd Quintile,No,1.00000,87,6758,1.00000,1.00000
1999,Single parent,3rd Quintile,No,1.00000,68,6758,1.00000,1.00000
1999,Single parent,4th Quintile,No,1.00000,49,6758,1.00000,1.00000
1999,Single parent,5th Quintile,No,1.00000,31,6758,1.00000,1.00000
1999,Couple with children,1st Quintile,No,1.00000,486,6758,1.00000,1.00000
1999,Couple with children,2nd Quintile,No,1.00000,664,6758,1.00000,1.00000
1999,Couple with children,3rd Quintile,No,1.00000,657,6758,1.00000,1.00000
1999,Couple with children,4th Quintile,No,1.00000,495,6758,1.00000,1.00000
1999,Couple with children,5th Quintile,No,1.00000,381,6758,1.00000,1.00000
2000,Single-person household,1st Quintile,Yes,0.04416,38,12445,0.04395,0.04436
2000,Single-person household,1st Quintile,No,0.95584,923,12445,0.95564,0.95605
2000,Single-person household,2nd Quintile,Yes,0.04782,31,12445,0.04758,0.04807
2000,Single-person household,2nd Quintile,No,0.95218,656,12445,0.95193,0.95242
2000,Single-person household,3rd Quintile,No,1.00000,569,12445,1.00000,1.00000
2000,Single-person household,4th Quintile,No,1.00000,516,12445,1.00000,1.00000
2000,Single-person household,5th Quintile,No,1.00000,481,12445,1.00000,1.00000
2000,Couple without children,1st Quintile,No,1.00000,463,12445,1.00000,1.00000
2000,Couple without children,2nd Quintile,Yes,0.05665,37,12445,0.05632,0.05699
2000,Couple without children,2nd Quintile,No,0.94335,647,12445,0.94301,0.94368
2000,Couple without children,3rd Quintile,Yes,0.05395,38,12445,0.05364,0.05425
2000,Couple without children,3rd Quintile,No,0.94605,746,12445,0.94575,0.94636
2000,Couple without children,4th Quintile,No,1.00000,911,12445,1.00000,1.00000
2000,Couple without children,5th Quintile,No,1.00000,1056,12445,1.00000,1.00000
2000,Single parent,1st Quintile,No,1.00000,325,12445,1.00000,1.00000
2000,Single parent,2nd Quintile,No,1.00000,155,12445,1.00000,1.00000
2000,Single parent,3rd Quintile,No,1.00000,112,12445,1.00000,1.00000
2000,Single parent,4th Quintile,No,1.00000,93,12445,1.00000,1.00000
2000,Single parent,5th Quintile,No,1.00000,55,12445,1.00000,1.00000
2000,Couple with children,1st Quintile,No,1.00000,683,12445,1.00000,1.00000
2000,Couple with children,2nd Quintile,No,1.00000,1087,12445,1.00000,1.00000
2000,Couple with children,3rd Quintile,Yes,0.02748,31,12445,0.02728,0.02768
2000,Couple with children,3rd Quintile,No,0.97252,1091,12445,0.97232,0.97272
2000,Couple with children,4th Quintile,No,1.00000,925,12445,1.00000,1.00000
2000,Couple with children,5th Quintile,No,1.00000,738,12445,1.00000,1.00000
2000,Multi-generational household,2nd Quintile,No,1.00000,38,12445,1.00000,1.00000
2001,Single-person household,1st Quintile,No,1.00000,810,11166,1.00000,1.00000
2001,Single-person household,2nd Quintile,No,1.00000,601,11166,1.00000,1.00000
2001,Single-person household,3rd Quintile,No,1.00000,506,11166,1.00000,1.00000
2001,Single-person household,4th Quintile,No,1.00000,471,11166,1.00000,1.00000
2001,Single-person household,5th Quintile,No,1.00000,449,11166,1.00000,1.00000
2001,Couple without children,1st Quintile,No,1.00000,391,11166,1.00000,1.00000
2001,Couple without children,2nd Quintile,Yes,0.05949,34,11166,0.05914,0.05983
2001,Couple without children,2nd Quintile,No,0.94051,580,11166,0.94017,0.94086
