"hlf0291","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","Paar mit Kind(ern)","2","83","0.0277753517324904","0.0222444327942825","0.0333062706706983"
"Ja","1999","Paar mit Kind(ern)","3","22","","",""
"Ja","1999","Paar mit Kind(ern)","4","10","","",""
"Ja","1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","1999","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","Sonstige","2","59","0.334207405801784","0.271874946046091","0.396539865557478"
"Ja","1999","Sonstige","3","45","0.473993401812157","0.389450444400633","0.558536359223681"
"Ja","1999","Sonstige","4","18","","",""
"Ja","1999","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","1-Pers.- Haushalt","2","444","0.925202963815431","0.901470775049423","0.948935152581439"
"Nein","1999","1-Pers.- Haushalt","3","278","0.969489496574878","0.949486955912526","0.989492037237229"
"Nein","1999","1-Pers.- Haushalt","4","221","0.963219315753227","0.938733890215556","0.987704741290898"
"Nein","1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","(Ehe-)Paar ohne Kind(er)","2","872","0.950978636517048","0.936934881645416","0.96502239138868"
"Nein","1999","(Ehe-)Paar ohne Kind(er)","3","1072","0.957686369351109","0.945865285604371","0.969507453097848"
"Nein","1999","(Ehe-)Paar ohne Kind(er)","4","932","0.962211690203683","0.95013690581646","0.974286474590906"
"Nein","1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Alleinerziehende","2","296","0.948033876914203","0.92340509794674","0.972662655881667"
"Nein","1999","Alleinerziehende","3","154","0.958665877844633","0.927821494374195","0.98951026131507"
"Nein","1999","Alleinerziehende","4","73","1","1","1"
"Nein","1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Paar mit Kind(ern)","2","3308","0.97222464826751","0.966693729329302","0.977755567205717"
"Nein","1999","Paar mit Kind(ern)","3","1949","0.986798908890699","0.981760144826147","0.991837672955252"
"Nein","1999","Paar mit Kind(ern)","4","1107","0.994664781202888","0.99039273449701","0.998936827908766"
"Nein","1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Sonstige","2","161","0.665792594198216","0.603460134442522","0.728125053953909"
"Nein","1999","Sonstige","3","89","0.526006598187843","0.441463640776319","0.610549555599367"
"Nein","1999","Sonstige","4","42","0.669787210541454","0.550789710933469","0.788784710149439"
"Nein","1999","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","1-Pers.- Haushalt","2","37","0.049816162156305","0.0350593072912245","0.0645730170213856"
"Ja","2000","1-Pers.- Haushalt","3","14","","",""
"Ja","2000","1-Pers.- Haushalt","4","9","","",""
"Ja","2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","(Ehe-)Paar ohne Kind(er)","2","72","0.0431401643263325","0.0334015982636427","0.0528787303890222"
"Ja","2000","(Ehe-)Paar ohne Kind(er)","3","68","0.0400478851975972","0.0311753802028064","0.0489203901923881"
"Ja","2000","(Ehe-)Paar ohne Kind(er)","4","54","0.0369987490513228","0.0281448836128752","0.0458526144897704"
"Ja","2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","Alleinerziehende","2","12","","",""
"Ja","2000","Alleinerziehende","3","8","","",""
"Ja","2000","Alleinerziehende","4","9","","",""
"Ja","2000","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","Paar mit Kind(ern)","2","130","0.0233925281827918","0.0193749251192078","0.0274101312463758"
"Ja","2000","Paar mit Kind(ern)","3","101","0.0252872077678234","0.0202529734184057","0.0303214421172412"
"Ja","2000","Paar mit Kind(ern)","4","31","0.0160244756046998","0.0107892426043814","0.0212597086050182"
"Ja","2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","Sonstige","2","127","0.476815360337362","0.4215712634583","0.532059457216424"
"Ja","2000","Sonstige","3","62","0.304925004703692","0.24618899460278","0.363661014804604"
"Ja","2000","Sonstige","4","52","0.335771111608906","0.262595115354558","0.408947107863255"
"Ja","2000","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2000","1-Pers.- Haushalt","2","798","0.950183837843695","0.935426982978614","0.964940692708775"
"Nein","2000","1-Pers.- Haushalt","3","578","0.974161538863146","0.961381385966219","0.986941691760073"
"Nein","2000","1-Pers.- Haushalt","4","462","0.979584473588672","0.966813062765842","0.992355884411501"
"Nein","2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2000","(Ehe-)Paar ohne Kind(er)","2","1600","0.956859835673668","0.947121269610978","0.966598401736357"
"Nein","2000","(Ehe-)Paar ohne Kind(er)","3","1808","0.959952114802403","0.951079609807612","0.968824619797194"
"Nein","2000","(Ehe-)Paar ohne Kind(er)","4","1692","0.963001250948677","0.95414738551023","0.971855116387125"
"Nein","2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2000","Alleinerziehende","2","444","0.973420377755443","0.958656845111395","0.988183910399491"
"Nein","2000","Alleinerziehende","3","290","0.967040730046887","0.946770852090839","0.987310608002934"
"Nein","2000","Alleinerziehende","4","156","0.943162620523661","0.907834833602592","0.97849040744473"
"Nein","2000","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2000","Paar mit Kind(ern)","2","5307","0.976607471817208","0.972589868753624","0.980625074880792"
"Nein","2000","Paar mit Kind(ern)","3","3635","0.974712792232177","0.969678557882759","0.979747026581594"
"Nein","2000","Paar mit Kind(ern)","4","2179","0.9839755243953","0.978740291394982","0.989210757395619"
"Nein","2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2000","Sonstige","2","187","0.523184639662638","0.467940542783576","0.5784287365417"
"Nein","2000","Sonstige","3","174","0.695074995296308","0.636338985195396","0.75381100539722"
"Nein","2000","Sonstige","4","108","0.664228888391094","0.591052892136745","0.737404884645442"
"Nein","2000","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","1-Pers.- Haushalt","2","32","0.0536446327457837","0.0370946190616126","0.0701946464299548"
"Ja","2001","1-Pers.- Haushalt","3","13","","",""
"Ja","2001","1-Pers.- Haushalt","4","7","","",""
"Ja","2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","(Ehe-)Paar ohne Kind(er)","2","62","0.0453728677536214","0.0345020612603566","0.0562436742468861"
"Ja","2001","(Ehe-)Paar ohne Kind(er)","3","96","0.0597160352039109","0.0486643695165626","0.0707677008912593"
"Ja","2001","(Ehe-)Paar ohne Kind(er)","4","52","0.037879112627844","0.0286510208691077","0.0471072043865803"
"Ja","2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","Alleinerziehende","2","21","","",""
"Ja","2001","Alleinerziehende","3","13","","",""
"Ja","2001","Alleinerziehende","4","6","","",""
"Ja","2001","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","Paar mit Kind(ern)","2","126","0.0258623677489129","0.0213664814218115","0.0303582540760142"
"Ja","2001","Paar mit Kind(ern)","3","82","0.0241067020695597","0.0190107124222682","0.0292026917168512"
"Ja","2001","Paar mit Kind(ern)","4","54","0.0315393608265458","0.0242296641765878","0.0388490574765038"
"Ja","2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","Sonstige","2","89","0.337449666535305","0.284209339211341","0.390689993859268"
"Ja","2001","Sonstige","3","82","0.399957030276542","0.33206310210218","0.467850958450904"
