year,hhtyp,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,Multi-generational household,Yes,0.64788,69,118,0.56133,0.73442
1987,Multi-generational household,No,0.31235,49,118,0.22837,0.39633
1987,Other Combinations,Yes,0.64473,69,109,0.55446,0.73499
1987,Other Combinations,No,0.33791,40,109,0.24871,0.42712
1988,Single-person household,Yes,0.57721,577,1016,0.54682,0.60760
1988,Single-person household,No,0.40199,439,1016,0.37183,0.43215
1988,Couple without children,Yes,0.70580,776,1144,0.67939,0.73222
1988,Couple without children,No,0.26812,368,1144,0.24244,0.29380
1988,Single parent,Yes,0.64427,175,260,0.58597,0.70258
1988,Single parent,No,0.29424,85,260,0.23874,0.34974
1988,Couple with children,Yes,0.75419,1402,2047,0.73553,0.77285
1988,Couple with children,No,0.22832,645,2047,0.21013,0.24651
1988,Multi-generational household,Yes,0.65058,58,98,0.55570,0.74546
1988,Multi-generational household,No,0.28727,40,98,0.19722,0.37731
1988,Other Combinations,Yes,0.67634,60,95,0.58176,0.77093
1988,Other Combinations,No,0.30996,35,95,0.21647,0.40345
1989,Single-person household,Yes,0.57296,573,1014,0.54250,0.60342
1989,Single-person household,No,0.40046,441,1014,0.37029,0.43064
1989,Couple without children,Yes,0.70974,771,1132,0.68329,0.73619
1989,Couple without children,No,0.26550,361,1132,0.23976,0.29123
1989,Single parent,Yes,0.67055,167,247,0.61181,0.72928
1989,Single parent,No,0.29240,80,247,0.23556,0.34925
1989,Couple with children,Yes,0.75527,1348,1956,0.73621,0.77433
1989,Couple with children,No,0.22574,608,1956,0.20721,0.24427
1989,Multi-generational household,Yes,0.63390,60,104,0.54086,0.72693
1989,Multi-generational household,No,0.27414,44,104,0.18799,0.36028
1989,Other Combinations,Yes,0.71355,58,58,0.59618,0.83092
1990,Single-person household,Yes,0.53143,644,1060,0.50138,0.56149
1990,Single-person household,No,0.32567,416,1060,0.29744,0.35389
1990,Couple without children,Yes,0.63157,957,1332,0.60565,0.65748
1990,Couple without children,No,0.22108,375,1332,0.19879,0.24338
1990,Single parent,Yes,0.67831,245,313,0.62647,0.73014
1990,Single parent,No,0.19212,68,313,0.14840,0.23583
1990,Couple with children,Yes,0.68742,1826,2429,0.66898,0.70586
1990,Couple with children,No,0.18041,603,2429,0.16512,0.19571
1990,Multi-generational household,Yes,0.62205,89,133,0.53933,0.70477
1990,Multi-generational household,No,0.20256,44,133,0.13399,0.27112
1990,Other Combinations,Yes,0.54744,74,74,0.43326,0.66162
1991,Single-person household,Yes,0.55268,658,1269,0.52531,0.58004
1991,Single-person household,No,0.43044,611,1269,0.40319,0.45770
1991,Couple without children,Yes,0.66153,1002,1633,0.63857,0.68449
1991,Couple without children,No,0.32563,631,1633,0.30289,0.34836
1991,Single parent,Yes,0.66899,242,381,0.62168,0.71631
1991,Single parent,No,0.32316,139,381,0.27614,0.37018
1991,Couple with children,Yes,0.71385,1870,2975,0.69761,0.73010
1991,Couple with children,No,0.28071,1105,2975,0.26456,0.29686
1991,Multi-generational household,Yes,0.67387,83,151,0.59885,0.74890
1991,Multi-generational household,No,0.31154,68,151,0.23743,0.38566
1991,Other Combinations,Yes,0.54104,75,148,0.46048,0.62160
1991,Other Combinations,No,0.45216,73,148,0.37170,0.53262
1992,Single-person household,Yes,0.56676,686,1258,0.53936,0.59415
1992,Single-person household,No,0.40418,572,1258,0.37705,0.43131
1992,Couple without children,Yes,0.66351,1030,1640,0.64063,0.68638
1992,Couple without children,No,0.30607,610,1640,0.28376,0.32839
1992,Single parent,Yes,0.69360,243,386,0.64755,0.73965
1992,Single parent,No,0.28949,143,386,0.24419,0.33479
1992,Couple with children,Yes,0.71802,1823,2843,0.70147,0.73456
1992,Couple with children,No,0.26329,1020,2843,0.24709,0.27948
1992,Multi-generational household,Yes,0.71020,82,144,0.63584,0.78456
1992,Multi-generational household,No,0.28612,62,144,0.21205,0.36020
1992,Other Combinations,Yes,0.55542,81,161,0.47842,0.63242
1992,Other Combinations,No,0.42581,80,161,0.34919,0.50243
1993,Single-person household,Yes,0.56137,715,1301,0.53439,0.58834
1993,Single-person household,No,0.39489,586,1301,0.36832,0.42147
1993,Couple without children,Yes,0.65888,1055,1663,0.63609,0.68167
1993,Couple without children,No,0.29886,608,1663,0.27685,0.32086
1993,Single parent,Yes,0.68098,230,366,0.63316,0.72880
1993,Single parent,No,0.28873,136,366,0.24224,0.33523
1993,Couple with children,Yes,0.71427,1749,2729,0.69732,0.73122
1993,Couple with children,No,0.26015,980,2729,0.24369,0.27662
1993,Multi-generational household,Yes,0.74593,88,145,0.67482,0.81703
1993,Multi-generational household,No,0.25068,57,145,0.17989,0.32147
1993,Other Combinations,Yes,0.52696,81,157,0.44861,0.60531
1993,Other Combinations,No,0.43020,76,157,0.35251,0.50789
1994,Single-person household,Yes,0.55940,714,1294,0.53234,0.58647
1994,Single-person household,No,0.39524,580,1294,0.36859,0.42189
1994,Couple without children,Yes,0.66792,1100,1704,0.64555,0.69029
1994,Couple without children,No,0.28441,604,1704,0.26298,0.30583
1994,Single parent,Yes,0.65240,214,349,0.60237,0.70243
1994,Single parent,No,0.31397,135,349,0.26521,0.36273
1994,Couple with children,Yes,0.72151,1724,2629,0.70437,0.73865
1994,Couple with children,No,0.24763,905,2629,0.23113,0.26414
1994,Multi-generational household,Yes,0.72609,80,134,0.65029,0.80188
1994,Multi-generational household,No,0.25318,54,134,0.17928,0.32708
1994,Other Combinations,Yes,0.58207,92,158,0.50492,0.65922
1994,Other Combinations,No,0.34815,66,158,0.27363,0.42267
1995,Single-person household,Yes,0.56972,741,1330,0.54310,0.59634
1995,Single-person household,No,0.37973,589,1330,0.35364,0.40582
1995,Couple without children,Yes,0.68680,1164,1755,0.66510,0.70851
1995,Couple without children,No,0.26642,591,1755,0.24573,0.28711
1995,Single parent,Yes,0.65768,231,362,0.60873,0.70662
1995,Single parent,No,0.29865,131,362,0.25144,0.34586
1995,Couple with children,Yes,0.72816,1814,2708,0.71140,0.74492
1995,Couple with children,No,0.23741,894,2708,0.22138,0.25344
1995,Multi-generational household,Yes,0.70806,82,134,0.63079,0.78533
1995,Multi-generational household,No,0.26037,52,134,0.18578,0.33495
1995,Other Combinations,Yes,0.65598,107,158,0.58167,0.73029
1995,Other Combinations,No,0.26759,51,158,0.19834,0.33684
1996,Single-person household,Yes,0.58085,773,1358,0.55459,0.60710
1996,Single-person household,No,0.36731,585,1358,0.34166,0.39296
1996,Couple without children,Yes,0.71239,1194,1779,0.69135,0.73343
1996,Couple without children,No,0.25552,585,1779,0.23524,0.27579
1996,Single parent,Yes,0.65273,240,370,0.60416,0.70131
1996,Single parent,No,0.30677,130,370,0.25972,0.35382
1996,Couple with children,Yes,0.74310,1805,2609,0.72633,0.75987
1996,Couple with children,No,0.22477,804,2609,0.20875,0.24079
1996,Multi-generational household,Yes,0.69878,76,122,0.61703,0.78052
1996,Multi-generational household,No,0.26659,46,122,0.18780,0.34538
1996,Other Combinations,Yes,0.61791,96,146,0.53882,0.69700
1996,Other Combinations,No,0.28256,50,146,0.20927,0.35584
1997,Single-person household,Yes,0.58810,766,1330,0.56164,0.61457
1997,Single-person household,No,0.35898,564,1330,0.33319,0.38478
1997,Couple without children,Yes,0.70828,1228,1813,0.68735,0.72921
1997,Couple without children,No,0.24954,585,1813,0.22961,0.26946
1997,Single parent,Yes,0.69883,247,374,0.65227,0.74538
1997,Single parent,No,0.26534,127,374,0.22053,0.31015
1997,Couple with children,Yes,0.75702,1794,2520,0.74028,0.77377
1997,Couple with children,No,0.21072,726,2520,0.19480,0.22665
1997,Multi-generational household,Yes,0.73498,75,117,0.65467,0.81530
1997,Multi-generational household,No,0.25160,42,117,0.17264,0.33057
1997,Other Combinations,Yes,0.58231,91,144,0.50148,0.66315
1997,Other Combinations,No,0.28494,53,144,0.21096,0.35892
1998,Single-person household,Yes,0.61332,989,1684,0.59005,0.63658
1998,Single-person household,No,0.37490,695,1684,0.35177,0.39803
1998,Couple without children,Yes,0.74824,1529,2163,0.72995,0.76654
1998,Couple without children,No,0.24293,634,2163,0.22486,0.26101
1998,Single parent,Yes,0.73318,306,446,0.69209,0.77428
1998,Single parent,No,0.26454,140,446,0.22356,0.30553
1998,Couple with children,Yes,0.78846,2085,2804,0.77334,0.80358
1998,Couple with children,No,0.20709,719,2804,0.19208,0.22209
1998,Multi-generational household,Yes,0.72284,69,106,0.63723,0.80846
1998,Multi-generational household,No,0.27716,37,106,0.19154,0.36277
1998,Other Combinations,Yes,0.71188,107,159,0.64126,0.78250
1998,Other Combinations,No,0.27884,52,159,0.20892,0.34877
1999,Single-person household,Yes,0.61818,952,1609,0.59443,0.64192
1999,Single-person household,No,0.36715,657,1609,0.34359,0.39071
1999,Couple without children,Yes,0.75602,1524,2134,0.73780,0.77425
1999,Couple without children,No,0.23209,610,2134,0.21417,0.25000
1999,Single parent,Yes,0.72948,304,440,0.68793,0.77104
1999,Single parent,No,0.25198,136,440,0.21137,0.29259
1999,Couple with children,Yes,0.79134,2048,2707,0.77603,0.80665
1999,Couple with children,No,0.19580,659,2707,0.18085,0.21075
1999,Multi-generational household,Yes,0.73495,66,99,0.64757,0.82234
1999,Multi-generational household,No,0.25916,33,99,0.17240,0.34591
1999,Other Combinations,Yes,0.71059,47,47,0.57953,0.84164
2000,Single-person household,Yes,0.61036,1929,3203,0.59347,0.62725
2000,Single-person household,No,0.37212,1274,3203,0.35538,0.38886
2000,Couple without children,Yes,0.76886,2960,3927,0.75567,0.78205
2000,Couple without children,No,0.21921,967,3927,0.20627,0.23215
2000,Single parent,Yes,0.70859,519,746,0.67596,0.74122
2000,Single parent,No,0.26417,227,746,0.23251,0.29583
2000,Couple with children,Yes,0.78963,3578,4580,0.77782,0.80143
2000,Couple with children,No,0.19588,1002,4580,0.18439,0.20738
2000,Multi-generational household,Yes,0.76495,125,166,0.70024,0.82965
2000,Multi-generational household,No,0.22165,41,166,0.15828,0.28503
2000,Other Combinations,Yes,0.69259,108,158,0.62042,0.76477
2000,Other Combinations,No,0.29336,50,158,0.22214,0.36458
2001,Single-person household,Yes,0.62139,1765,2867,0.60363,0.63915
2001,Single-person household,No,0.35741,1102,2867,0.33986,0.37495
2001,Couple without children,Yes,0.77356,2692,3543,0.75977,0.78734
2001,Couple without children,No,0.21226,851,3543,0.19880,0.22573
2001,Single parent,Yes,0.67786,471,687,0.64289,0.71283
2001,Single parent,No,0.28935,216,687,0.25542,0.32329
2001,Couple with children,Yes,0.80016,3263,4116,0.78794,0.81238
2001,Couple with children,No,0.18298,853,4116,0.17117,0.19480
2001,Multi-generational household,Yes,0.76099,119,157,0.69406,0.82791
2001,Multi-generational household,No,0.22732,38,157,0.16155,0.29309
2001,Other Combinations,Yes,0.72677,87,123,0.64769,0.80584
2001,Other Combinations,No,0.23766,36,123,0.16213,0.31320
2002,Single-person household,Yes,0.62736,1794,2863,0.60964,0.64507
2002,Single-person household,No,0.34789,1069,2863,0.33044,0.36534
2002,Couple without children,Yes,0.77461,3018,3838,0.76139,0.78783
2002,Couple without children,No,0.20488,820,3838,0.19211,0.21765
2002,Single parent,Yes,0.66496,472,677,0.62938,0.70054
2002,Single parent,No,0.27688,205,677,0.24315,0.31061
2002,Couple with children,Yes,0.80524,3531,4314,0.79342,0.81706
2002,Couple with children,No,0.17706,783,4314,0.16567,0.18845
2002,Multi-generational household,Yes,0.74987,115,146,0.67938,0.82036
2002,Multi-generational household,No,0.23874,31,146,0.16935,0.30813
2002,Other Combinations,Yes,0.71371,89,127,0.63479,0.79264
2002,Other Combinations,No,0.24857,38,127,0.17311,0.32403
2003,Single-person household,Yes,0.63304,1810,2828,0.61528,0.65081
2003,Single-person household,No,0.33950,1018,2828,0.32205,0.35696
2003,Couple without children,Yes,0.77318,2955,3754,0.75978,0.78658
2003,Couple without children,No,0.20554,799,3754,0.19261,0.21847
2003,Single parent,Yes,0.68533,476,676,0.65030,0.72036
2003,Single parent,No,0.27340,200,676,0.23977,0.30702
2003,Couple with children,Yes,0.81170,3345,4061,0.79968,0.82373
2003,Couple with children,No,0.16910,716,4061,0.15757,0.18063
2003,Multi-generational household,Yes,0.70068,90,90,0.60553,0.79582
2003,Other Combinations,Yes,0.59663,72,110,0.50453,0.68872
2003,Other Combinations,No,0.32215,38,110,0.23442,0.40987
2004,Single-person household,Yes,0.63860,1801,2765,0.62069,0.65651
2004,Single-person household,No,0.33127,964,2765,0.31373,0.34882
2004,Couple without children,Yes,0.78230,2996,3751,0.76910,0.79551
2004,Couple without children,No,0.19588,755,3751,0.18318,0.20858
2004,Single parent,Yes,0.70210,476,660,0.66718,0.73701
2004,Single parent,No,0.25376,184,660,0.22053,0.28698
2004,Couple with children,Yes,0.80858,3211,3883,0.79620,0.82096
2004,Couple with children,No,0.16782,672,3883,0.15607,0.17958
2004,Multi-generational household,Yes,0.70004,82,82,0.60025,0.79984
2004,Other Combinations,Yes,0.66925,72,105,0.57882,0.75967
2004,Other Combinations,No,0.27369,33,105,0.18800,0.35938
2005,Single-person household,Yes,0.67247,1912,2892,0.65536,0.68957
2005,Single-person household,No,0.32102,980,2892,0.30401,0.33804
2005,Couple without children,Yes,0.81164,2976,3687,0.79902,0.82426
2005,Couple without children,No,0.18578,711,3687,0.17322,0.19834
2005,Single parent,Yes,0.70219,486,691,0.66807,0.73631
2005,Single parent,No,0.29298,205,691,0.25902,0.32694
2005,Couple with children,Yes,0.84908,3125,3700,0.83754,0.86061
2005,Couple with children,No,0.15073,575,3700,0.13920,0.16226
2005,Multi-generational household,Yes,0.71825,79,79,0.61842,0.81809
2005,Other Combinations,Yes,0.70216,68,100,0.61207,0.79224
2005,Other Combinations,No,0.29784,32,100,0.20776,0.38793
2006,Single-person household,Yes,0.67419,2189,3282,0.65815,0.69023
2006,Single-person household,No,0.32361,1093,3282,0.30760,0.33961
2006,Couple without children,Yes,0.81714,3420,4154,0.80538,0.82889
2006,Couple without children,No,0.18068,734,4154,0.16898,0.19238
2006,Single parent,Yes,0.73090,560,768,0.69952,0.76229
2006,Single parent,No,0.26266,208,768,0.23152,0.29381
2006,Couple with children,Yes,0.84803,3235,3835,0.83667,0.85939
2006,Couple with children,No,0.15116,600,3835,0.13983,0.16250
2006,Multi-generational household,Yes,0.71838,76,76,0.61659,0.82018
2006,Other Combinations,Yes,0.79177,78,78,0.70107,0.88246
2007,Single-person household,Yes,0.69208,2135,3099,0.67583,0.70834
2007,Single-person household,No,0.30473,964,3099,0.28852,0.32094
2007,Couple without children,Yes,0.82921,3188,3871,0.81735,0.84107
2007,Couple without children,No,0.16886,683,3871,0.15706,0.18067
2007,Single parent,Yes,0.74590,522,710,0.71385,0.77795
2007,Single parent,No,0.25307,188,710,0.22107,0.28508
2007,Couple with children,Yes,0.86179,3062,3573,0.85048,0.87311
2007,Couple with children,No,0.13578,511,3573,0.12455,0.14701
2007,Multi-generational household,Yes,0.70543,64,64,0.59286,0.81800
2007,Other Combinations,Yes,0.68825,62,62,0.57201,0.80449
2008,Single-person household,Yes,0.70888,2097,2979,0.69257,0.72520
2008,Single-person household,No,0.28854,882,2979,0.27227,0.30481
2008,Couple without children,Yes,0.84025,3112,3732,0.82850,0.85201
2008,Couple without children,No,0.15877,620,3732,0.14704,0.17049
2008,Single parent,Yes,0.75428,511,681,0.72193,0.78664
2008,Single parent,No,0.24470,170,681,0.21238,0.27701
2008,Couple with children,Yes,0.86229,2796,3264,0.85046,0.87411
2008,Couple with children,No,0.13671,468,3264,0.12492,0.14850
2008,Multi-generational household,Yes,0.76572,59,59,0.65672,0.87473
2008,Other Combinations,Yes,0.70110,50,50,0.57292,0.82927
2009,Single-person household,Yes,0.71158,2020,2844,0.69493,0.72823
2009,Single-person household,No,0.28633,824,2844,0.26971,0.30295
2009,Couple without children,Yes,0.84929,2976,3548,0.83752,0.86107
2009,Couple without children,No,0.14982,572,3548,0.13808,0.16157
2009,Single parent,Yes,0.77234,471,632,0.73963,0.80506
2009,Single parent,No,0.22636,161,632,0.19370,0.25901
2009,Couple with children,Yes,0.86586,2568,3007,0.85368,0.87804
2009,Couple with children,No,0.13182,439,3007,0.11973,0.14392
2009,Multi-generational household,Yes,0.73690,47,47,0.60965,0.86414
2009,Other Combinations,Yes,0.67201,50,50,0.54056,0.80347
2010,Single-person household,Yes,0.70998,1921,2691,0.69284,0.72713
2010,Single-person household,No,0.28737,770,2691,0.27027,0.30447
2010,Couple without children,Yes,0.85748,2853,3370,0.84568,0.86929
2010,Couple without children,No,0.14222,517,3370,0.13042,0.15401
2010,Single parent,Yes,0.73722,1366,1847,0.71714,0.75730
2010,Single parent,No,0.26119,481,1847,0.24115,0.28123
2010,Couple with children,Yes,0.86354,4816,5712,0.85463,0.87244
2010,Couple with children,No,0.13593,896,5712,0.12704,0.14482
2010,Multi-generational household,Yes,0.89496,81,81,0.82778,0.96215
2010,Other Combinations,Yes,0.75529,48,48,0.63238,0.87820
2011,Single-person household,Yes,0.72205,2510,3533,0.70728,0.73683
2011,Single-person household,No,0.27746,1023,3533,0.26269,0.29223
2011,Couple without children,Yes,0.85541,3698,4372,0.84498,0.86584
2011,Couple without children,No,0.14382,674,4372,0.13342,0.15423
2011,Single parent,Yes,0.77542,1786,2306,0.75839,0.79246
2011,Single parent,No,0.22458,520,2306,0.20754,0.24161
2011,Couple with children,Yes,0.88054,5311,6168,0.87244,0.88863
2011,Couple with children,No,0.11946,857,6168,0.11137,0.12756
2011,Multi-generational household,Yes,0.82541,87,120,0.75721,0.89362
2011,Multi-generational household,No,0.17459,33,120,0.10638,0.24279
2011,Other Combinations,Yes,0.77519,72,72,0.67809,0.87230
2012,Single-person household,Yes,0.72455,2628,3682,0.71012,0.73898
2012,Single-person household,No,0.27505,1054,3682,0.26063,0.28948
2012,Couple without children,Yes,0.86421,3793,4450,0.85414,0.87427
2012,Couple without children,No,0.13579,657,4450,0.12573,0.14586
2012,Single parent,Yes,0.76138,1678,2179,0.74348,0.77928
2012,Single parent,No,0.23862,501,2179,0.22072,0.25652
2012,Couple with children,Yes,0.89091,5025,5774,0.88286,0.89895
2012,Couple with children,No,0.10909,749,5774,0.10105,0.11714
2012,Multi-generational household,Yes,0.80839,87,119,0.73738,0.87940
2012,Multi-generational household,No,0.19161,32,119,0.12060,0.26262
2012,Other Combinations,Yes,0.76637,72,72,0.66795,0.86480
2013,Single-person household,Yes,0.72172,2708,3844,0.70755,0.73588
2013,Single-person household,No,0.27828,1136,3844,0.26412,0.29245
2013,Couple without children,Yes,0.86653,3935,4639,0.85674,0.87632
2013,Couple without children,No,0.13347,704,4639,0.12368,0.14326
2013,Single parent,Yes,0.77317,1744,2245,0.75584,0.79050
2013,Single parent,No,0.22683,501,2245,0.20950,0.24416
2013,Couple with children,Yes,0.88377,5774,6641,0.87607,0.89148
2013,Couple with children,No,0.11623,867,6641,0.10852,0.12393
2013,Multi-generational household,Yes,0.83148,114,145,0.77034,0.89262
2013,Multi-generational household,No,0.16852,31,145,0.10738,0.22966
2013,Other Combinations,Yes,0.75884,266,356,0.71434,0.80335
2013,Other Combinations,No,0.24116,90,356,0.19665,0.28566
2014,Single-person household,Yes,0.72970,2554,3562,0.71511,0.74428
2014,Single-person household,No,0.26880,1008,3562,0.25424,0.28336
2014,Couple without children,Yes,0.87108,3725,4363,0.86114,0.88103
2014,Couple without children,No,0.12892,638,4363,0.11897,0.13886
2014,Single parent,Yes,0.77558,1426,1815,0.75638,0.79478
2014,Single parent,No,0.22442,389,1815,0.20522,0.24362
2014,Couple with children,Yes,0.87792,4961,5700,0.86942,0.88642
2014,Couple with children,No,0.12208,739,5700,0.11358,0.13058
2014,Multi-generational household,Yes,0.84719,98,98,0.77559,0.91879
2014,Other Combinations,Yes,0.75977,200,261,0.70784,0.81170
2014,Other Combinations,No,0.24023,61,261,0.18830,0.29216
2015,Single-person household,Yes,0.72981,2555,3624,0.71535,0.74427
2015,Single-person household,No,0.26943,1069,3624,0.25498,0.28388
2015,Couple without children,Yes,0.87419,3693,4375,0.86436,0.88401
2015,Couple without children,No,0.12530,682,4375,0.11549,0.13511
2015,Single parent,Yes,0.76624,1314,1711,0.74618,0.78630
2015,Single parent,No,0.23376,397,1711,0.21370,0.25382
2015,Couple with children,Yes,0.87807,4866,5657,0.86954,0.88660
2015,Couple with children,No,0.12113,791,5657,0.11263,0.12963
2015,Multi-generational household,Yes,0.88721,113,113,0.82862,0.94580
2015,Other Combinations,Yes,0.80318,193,251,0.75390,0.85247
2015,Other Combinations,No,0.19682,58,251,0.14753,0.24610
2016,Single-person household,Yes,0.72947,2572,3800,0.71534,0.74360
2016,Single-person household,No,0.27000,1228,3800,0.25588,0.28412
2016,Couple without children,Yes,0.87240,3533,4157,0.86226,0.88254
2016,Couple without children,No,0.12728,624,4157,0.11715,0.13742
2016,Single parent,Yes,0.75617,1253,1706,0.73579,0.77655
2016,Single parent,No,0.24378,453,1706,0.22340,0.26417
2016,Couple with children,Yes,0.88198,5049,6204,0.87395,0.89001
2016,Couple with children,No,0.11802,1155,6204,0.10999,0.12604
2016,Multi-generational household,Yes,0.78595,108,146,0.71918,0.85271
2016,Multi-generational household,No,0.21405,38,146,0.14729,0.28082
2016,Other Combinations,Yes,0.84007,255,385,0.80341,0.87673
2016,Other Combinations,No,0.15993,130,385,0.12327,0.19659
2017,Single-person household,Yes,0.72525,2871,4294,0.71190,0.73860
2017,Single-person household,No,0.27475,1423,4294,0.26140,0.28810
2017,Couple without children,Yes,0.87878,4014,4710,0.86945,0.88810
2017,Couple without children,No,0.11971,696,4710,0.11044,0.12898
2017,Single parent,Yes,0.75878,1306,1760,0.73879,0.77877
2017,Single parent,No,0.24086,454,1760,0.22088,0.26085
2017,Couple with children,Yes,0.87905,5547,6831,0.87132,0.88678
2017,Couple with children,No,0.12095,1284,6831,0.11322,0.12868
2017,Multi-generational household,Yes,0.84075,122,163,0.78440,0.89709
2017,Multi-generational household,No,0.15925,41,163,0.10291,0.21560
2017,Other Combinations,Yes,0.78988,341,516,0.75469,0.82507
2017,Other Combinations,No,0.20413,175,516,0.16932,0.23894
2018,Single-person household,Yes,0.73363,2998,4419,0.72060,0.74667
2018,Single-person household,No,0.26490,1421,4419,0.25189,0.27791
2018,Couple without children,Yes,0.88340,3943,4626,0.87415,0.89265
2018,Couple without children,No,0.11483,683,4626,0.10565,0.12402
2018,Single parent,Yes,0.75646,1273,1723,0.73618,0.77673
2018,Single parent,No,0.24136,450,1723,0.22115,0.26157
2018,Couple with children,Yes,0.88996,5249,6376,0.88228,0.89765
2018,Couple with children,No,0.10913,1127,6376,0.10148,0.11679
2018,Multi-generational household,Yes,0.88207,126,126,0.82553,0.93861
2018,Other Combinations,Yes,0.82274,274,397,0.78513,0.86036
2018,Other Combinations,No,0.17517,123,397,0.13773,0.21260
2019,Single-person household,Yes,0.67732,2590,3717,0.66229,0.69235
2019,Single-person household,No,0.22236,1127,3717,0.20899,0.23573
2019,Couple without children,Yes,0.79682,3383,3941,0.78425,0.80938
2019,Couple without children,No,0.10637,558,3941,0.09674,0.11599
2019,Single parent,Yes,0.69863,1088,1436,0.67489,0.72237
2019,Single parent,No,0.20396,348,1436,0.18311,0.22481
2019,Couple with children,Yes,0.80249,4413,5387,0.79186,0.81313
2019,Couple with children,No,0.09460,974,5387,0.08679,0.10242
2019,Multi-generational household,Yes,0.81954,94,94,0.74138,0.89770
2019,Other Combinations,Yes,0.65691,211,310,0.60398,0.70985
2019,Other Combinations,No,0.16691,99,310,0.12534,0.20849
2020,Single-person household,Yes,0.74703,3540,5344,0.73537,0.75868
2020,Single-person household,No,0.25197,1804,5344,0.24033,0.26361
2020,Couple without children,Yes,0.87324,4343,5167,0.86416,0.88231
2020,Couple without children,No,0.12490,824,5167,0.11588,0.13391
2020,Single parent,Yes,0.77259,1190,1599,0.75204,0.79314
2020,Single parent,No,0.22697,409,1599,0.20643,0.24750
2020,Couple with children,Yes,0.89124,5349,6564,0.88370,0.89877
2020,Couple with children,No,0.10732,1215,6564,0.09984,0.11481
2020,Multi-generational household,Yes,0.87520,124,124,0.81680,0.93361
2020,Other Combinations,Yes,0.84671,353,479,0.81442,0.87901
2020,Other Combinations,No,0.14315,126,479,0.11176,0.17455
2021,Single-person household,Yes,0.68122,2175,3096,0.66480,0.69763
2021,Single-person household,No,0.21466,921,3096,0.20019,0.22912
2021,Couple without children,Yes,0.81144,2744,3173,0.79783,0.82505
2021,Couple without children,No,0.10804,429,3173,0.09723,0.11884
2021,Single parent,Yes,0.70480,700,927,0.67542,0.73418
2021,Single parent,No,0.20492,227,927,0.17893,0.23092
2021,Couple with children,Yes,0.78347,2984,3573,0.76997,0.79698
2021,Couple with children,No,0.09660,589,3573,0.08691,0.10629
2021,Multi-generational household,Yes,0.81363,68,68,0.72039,0.90687
2021,Other Combinations,Yes,0.68822,229,297,0.63544,0.74099
2021,Other Combinations,No,0.16050,68,297,0.11868,0.20232
