year,age_gr,pgisced97,plh0258_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,46-65 y.,Lower Secondary Level,Catholic,0.40311,342,926,0.37150,0.43472
1990,46-65 y.,Lower Secondary Level,Protestant,0.43749,335,926,0.40552,0.46946
1990,46-65 y.,Lower Secondary Level,Islamic community,0.02498,77,926,0.01492,0.03504
1990,46-65 y.,Lower Secondary Level,Non-denominational,0.10409,122,926,0.08441,0.12377
1990,46-65 y.,Lower Secondary Level,Christian orthodox,0.01064,50,926,0.00403,0.01725
1990,46-65 y.,Upper Secondary Level,Catholic,0.32600,608,2071,0.30581,0.34620
1990,46-65 y.,Upper Secondary Level,Protestant,0.44888,849,2071,0.42746,0.47031
1990,46-65 y.,Upper Secondary Level,Other Christian community,0.01403,34,2071,0.00896,0.01910
1990,46-65 y.,Upper Secondary Level,Islamic community,0.00490,34,2071,0.00189,0.00791
1990,46-65 y.,Upper Secondary Level,Non-denominational,0.19797,546,2071,0.18080,0.21514
1990,46-65 y.,First Stage of Tertiary Education,Catholic,0.29437,65,257,0.23854,0.35020
1990,46-65 y.,First Stage of Tertiary Education,Protestant,0.44741,113,257,0.38650,0.50832
1990,46-65 y.,First Stage of Tertiary Education,Non-denominational,0.22347,79,257,0.17244,0.27450
1990,46-65 y.,Second Stage of Tertiary Education,Catholic,0.24206,96,525,0.20539,0.27874
1990,46-65 y.,Second Stage of Tertiary Education,Protestant,0.35280,174,525,0.31188,0.39371
1990,46-65 y.,Second Stage of Tertiary Education,Non-denominational,0.37693,255,525,0.33544,0.41843
1990,66 and older,Lower Secondary Level,Catholic,0.35971,177,506,0.31785,0.40157
1990,66 and older,Lower Secondary Level,Protestant,0.53585,271,506,0.49235,0.57935
1990,66 and older,Lower Secondary Level,Non-denominational,0.08647,58,506,0.06196,0.11099
1990,66 and older,Upper Secondary Level,Catholic,0.32011,201,684,0.28512,0.35510
1990,66 and older,Upper Secondary Level,Protestant,0.52571,356,684,0.48826,0.56316
1990,66 and older,Upper Secondary Level,Non-denominational,0.14062,127,684,0.11455,0.16669
1990,66 and older,First Stage of Tertiary Education,Catholic,0.33763,31,78,0.23200,0.44326
1990,66 and older,First Stage of Tertiary Education,Protestant,0.47981,47,78,0.36822,0.59140
1990,66 and older,Second Stage of Tertiary Education,Protestant,0.43215,46,46,0.28741,0.57689
1997,17-29 y.,Pre-primary Level,Catholic,0.34613,89,302,0.29239,0.39988
1997,17-29 y.,Pre-primary Level,Protestant,0.31270,79,302,0.26032,0.36507
1997,17-29 y.,Pre-primary Level,Other religious community,0.07603,33,302,0.04609,0.10598
1997,17-29 y.,Pre-primary Level,Non-denominational,0.23892,101,302,0.19074,0.28709
1997,17-29 y.,Lower Secondary Level,Catholic,0.34222,206,674,0.30638,0.37807
1997,17-29 y.,Lower Secondary Level,Protestant,0.29742,155,674,0.26288,0.33196
1997,17-29 y.,Lower Secondary Level,Other religious community,0.10272,124,674,0.07978,0.12565
1997,17-29 y.,Lower Secondary Level,Non-denominational,0.22995,189,674,0.19816,0.26174
1997,17-29 y.,Upper Secondary Level,Catholic,0.32765,407,1368,0.30277,0.35253
1997,17-29 y.,Upper Secondary Level,Protestant,0.31101,392,1368,0.28648,0.33555
1997,17-29 y.,Upper Secondary Level,Other Christian community,0.02298,57,1368,0.01504,0.03093
1997,17-29 y.,Upper Secondary Level,Other religious community,0.04503,103,1368,0.03404,0.05602
1997,17-29 y.,Upper Secondary Level,Non-denominational,0.28388,409,1368,0.25998,0.30778
1997,17-29 y.,Post-secondary Non-tertiary Level,Catholic,0.34805,47,131,0.26616,0.42994
1997,17-29 y.,Post-secondary Non-tertiary Level,Protestant,0.33826,41,131,0.25693,0.41959
1997,17-29 y.,Post-secondary Non-tertiary Level,Non-denominational,0.22658,43,131,0.15462,0.29855
1997,17-29 y.,First Stage of Tertiary Education,Catholic,0.35159,34,71,0.23974,0.46345
1997,17-29 y.,First Stage of Tertiary Education,Protestant,0.35573,37,71,0.24358,0.46788
1997,17-29 y.,Second Stage of Tertiary Education,Catholic,0.33987,43,143,0.26196,0.41778
1997,17-29 y.,Second Stage of Tertiary Education,Protestant,0.38415,56,143,0.30415,0.46415
1997,17-29 y.,Second Stage of Tertiary Education,Non-denominational,0.25388,44,143,0.18229,0.32546
1997,30-45 y.,Primary Level,Catholic,0.31655,44,91,0.22046,0.41265
1997,30-45 y.,Primary Level,Other religious community,0.25484,47,91,0.16481,0.34487
1997,30-45 y.,Lower Secondary Level,Catholic,0.42439,178,438,0.37805,0.47073
1997,30-45 y.,Lower Secondary Level,Protestant,0.28767,92,438,0.24523,0.33012
1997,30-45 y.,Lower Secondary Level,Other Christian community,0.04015,33,438,0.02175,0.05856
1997,30-45 y.,Lower Secondary Level,Other religious community,0.09459,74,438,0.06715,0.12203
1997,30-45 y.,Lower Secondary Level,Non-denominational,0.14107,61,438,0.10844,0.17371
1997,30-45 y.,Upper Secondary Level,Catholic,0.33020,685,2335,0.31112,0.34928
1997,30-45 y.,Upper Secondary Level,Protestant,0.31958,663,2335,0.30067,0.33850
1997,30-45 y.,Upper Secondary Level,Other Christian community,0.01773,61,2335,0.01238,0.02309
1997,30-45 y.,Upper Secondary Level,Other religious community,0.02039,94,2335,0.01466,0.02613
1997,30-45 y.,Upper Secondary Level,Non-denominational,0.30747,832,2335,0.28875,0.32619
1997,30-45 y.,Post-secondary Non-tertiary Level,Catholic,0.30579,71,194,0.24079,0.37080
1997,30-45 y.,Post-secondary Non-tertiary Level,Protestant,0.37272,71,194,0.30450,0.44093
1997,30-45 y.,Post-secondary Non-tertiary Level,Non-denominational,0.23003,52,194,0.17066,0.28941
1997,30-45 y.,First Stage of Tertiary Education,Catholic,0.34649,110,312,0.29361,0.39938
1997,30-45 y.,First Stage of Tertiary Education,Protestant,0.29248,95,312,0.24192,0.34304
1997,30-45 y.,First Stage of Tertiary Education,Non-denominational,0.31202,107,312,0.26053,0.36352
1997,30-45 y.,Second Stage of Tertiary Education,Catholic,0.24959,176,799,0.21956,0.27961
1997,30-45 y.,Second Stage of Tertiary Education,Protestant,0.30573,228,799,0.27377,0.33770
1997,30-45 y.,Second Stage of Tertiary Education,Non-denominational,0.41099,395,799,0.37685,0.44512
1997,46-65 y.,Primary Level,Catholic,0.31158,83,169,0.24155,0.38162
1997,46-65 y.,Primary Level,Other religious community,0.33542,86,169,0.26403,0.40682
1997,46-65 y.,Lower Secondary Level,Catholic,0.41990,260,703,0.38339,0.45641
1997,46-65 y.,Lower Secondary Level,Protestant,0.36298,200,703,0.32740,0.39855
1997,46-65 y.,Lower Secondary Level,Other Christian community,0.03873,62,703,0.02445,0.05300
1997,46-65 y.,Lower Secondary Level,Other religious community,0.05222,84,703,0.03576,0.06868
1997,46-65 y.,Lower Secondary Level,Non-denominational,0.12200,97,703,0.09779,0.14622
1997,46-65 y.,Upper Secondary Level,Catholic,0.31425,562,1949,0.29364,0.33487
1997,46-65 y.,Upper Secondary Level,Protestant,0.36994,643,1949,0.34850,0.39138
1997,46-65 y.,Upper Secondary Level,Other Christian community,0.01734,54,1949,0.01155,0.02314
1997,46-65 y.,Upper Secondary Level,Other religious community,0.01294,45,1949,0.00792,0.01796
1997,46-65 y.,Upper Secondary Level,Non-denominational,0.27922,645,1949,0.25930,0.29914
1997,46-65 y.,First Stage of Tertiary Education,Catholic,0.25553,60,236,0.19976,0.31129
1997,46-65 y.,First Stage of Tertiary Education,Protestant,0.41043,89,236,0.34753,0.47332
1997,46-65 y.,First Stage of Tertiary Education,Non-denominational,0.31598,87,236,0.25654,0.37542
1997,46-65 y.,Second Stage of Tertiary Education,Catholic,0.22272,99,604,0.18951,0.25593
1997,46-65 y.,Second Stage of Tertiary Education,Protestant,0.29572,183,604,0.25929,0.33215
1997,46-65 y.,Second Stage of Tertiary Education,Non-denominational,0.44699,322,604,0.40730,0.48667
1997,66 and older,Lower Secondary Level,Catholic,0.38511,180,454,0.34030,0.42992
1997,66 and older,Lower Secondary Level,Protestant,0.50463,233,454,0.45859,0.55067
1997,66 and older,Lower Secondary Level,Non-denominational,0.07676,41,454,0.05224,0.10127
1997,66 and older,Upper Secondary Level,Catholic,0.31572,231,771,0.28289,0.34855
1997,66 and older,Upper Secondary Level,Protestant,0.49633,373,771,0.46102,0.53165
1997,66 and older,Upper Secondary Level,Non-denominational,0.16130,167,771,0.13532,0.18728
1997,66 and older,Second Stage of Tertiary Education,Catholic,0.31173,36,163,0.24040,0.38306
1997,66 and older,Second Stage of Tertiary Education,Protestant,0.36111,60,163,0.28715,0.43508
1997,66 and older,Second Stage of Tertiary Education,Non-denominational,0.31854,67,163,0.24680,0.39029
2003,17-29 y.,Pre-primary Level,Catholic,0.30683,185,578,0.26920,0.34446
2003,17-29 y.,Pre-primary Level,Protestant,0.32579,214,578,0.28755,0.36403
2003,17-29 y.,Pre-primary Level,Non-denominational,0.26817,179,578,0.23202,0.30432
2003,17-29 y.,Lower Secondary Level,Catholic,0.29395,234,814,0.26263,0.32526
2003,17-29 y.,Lower Secondary Level,Protestant,0.32596,247,814,0.29374,0.35818
2003,17-29 y.,Lower Secondary Level,Other Christian community,0.03215,31,814,0.02003,0.04428
2003,17-29 y.,Lower Secondary Level,Other religious community,0.08307,67,814,0.06410,0.10204
2003,17-29 y.,Lower Secondary Level,Non-denominational,0.25099,235,814,0.22118,0.28079
2003,17-29 y.,Upper Secondary Level,Catholic,0.32044,530,1739,0.29850,0.34238
2003,17-29 y.,Upper Secondary Level,Protestant,0.31072,532,1739,0.28896,0.33248
2003,17-29 y.,Upper Secondary Level,Other Christian community,0.01885,39,1739,0.01246,0.02524
2003,17-29 y.,Upper Secondary Level,Other religious community,0.05786,86,1739,0.04688,0.06883
2003,17-29 y.,Upper Secondary Level,Non-denominational,0.28646,552,1739,0.26520,0.30771
2003,17-29 y.,Post-secondary Non-tertiary Level,Catholic,0.28413,67,257,0.22889,0.33938
2003,17-29 y.,Post-secondary Non-tertiary Level,Protestant,0.43980,114,257,0.37900,0.50061
2003,17-29 y.,Post-secondary Non-tertiary Level,Non-denominational,0.20973,76,257,0.15986,0.25960
2003,17-29 y.,First Stage of Tertiary Education,Catholic,0.42991,36,36,0.26590,0.59393
2003,17-29 y.,Second Stage of Tertiary Education,Catholic,0.33491,61,189,0.26745,0.40238
2003,17-29 y.,Second Stage of Tertiary Education,Protestant,0.29552,59,189,0.23030,0.36074
2003,17-29 y.,Second Stage of Tertiary Education,Non-denominational,0.28609,69,189,0.22149,0.35069
2003,30-45 y.,Lower Secondary Level,Catholic,0.26131,117,406,0.21852,0.30410
2003,30-45 y.,Lower Secondary Level,Protestant,0.27885,102,406,0.23517,0.32252
2003,30-45 y.,Lower Secondary Level,Other religious community,0.20492,112,406,0.16561,0.24423
2003,30-45 y.,Lower Secondary Level,Non-denominational,0.19588,75,406,0.15723,0.23453
2003,30-45 y.,Upper Secondary Level,Catholic,0.30428,1068,3552,0.28915,0.31942
2003,30-45 y.,Upper Secondary Level,Protestant,0.30553,1066,3552,0.29038,0.32068
2003,30-45 y.,Upper Secondary Level,Other Christian community,0.02038,74,3552,0.01573,0.02503
2003,30-45 y.,Upper Secondary Level,Other religious community,0.03262,143,3552,0.02677,0.03846
2003,30-45 y.,Upper Secondary Level,Non-denominational,0.33154,1201,3552,0.31605,0.34702
2003,30-45 y.,Post-secondary Non-tertiary Level,Catholic,0.33735,181,504,0.29603,0.37867
2003,30-45 y.,Post-secondary Non-tertiary Level,Protestant,0.30888,171,504,0.26851,0.34926
2003,30-45 y.,Post-secondary Non-tertiary Level,Non-denominational,0.28112,152,504,0.24184,0.32041
2003,30-45 y.,First Stage of Tertiary Education,Catholic,0.35573,241,667,0.31937,0.39209
2003,30-45 y.,First Stage of Tertiary Education,Protestant,0.28900,221,667,0.25457,0.32342
2003,30-45 y.,First Stage of Tertiary Education,Non-denominational,0.30878,205,667,0.27369,0.34386
2003,30-45 y.,Second Stage of Tertiary Education,Catholic,0.27427,422,1570,0.25219,0.29634
2003,30-45 y.,Second Stage of Tertiary Education,Protestant,0.32029,471,1570,0.29721,0.34338
2003,30-45 y.,Second Stage of Tertiary Education,Other Christian community,0.03113,35,1570,0.02254,0.03973
2003,30-45 y.,Second Stage of Tertiary Education,Other religious community,0.01743,32,1570,0.01095,0.02390
2003,30-45 y.,Second Stage of Tertiary Education,Non-denominational,0.35053,610,1570,0.32692,0.37413
2003,46-65 y.,Primary Level,Catholic,0.31730,32,82,0.21594,0.41866
2003,46-65 y.,Primary Level,Other religious community,0.49185,50,82,0.38297,0.60072
2003,46-65 y.,Lower Secondary Level,Catholic,0.41066,268,684,0.37377,0.44756
2003,46-65 y.,Lower Secondary Level,Protestant,0.30191,196,684,0.26748,0.33634
2003,46-65 y.,Lower Secondary Level,Other Christian community,0.03704,46,684,0.02287,0.05120
2003,46-65 y.,Lower Secondary Level,Other religious community,0.08962,76,684,0.06820,0.11104
2003,46-65 y.,Lower Secondary Level,Non-denominational,0.15140,98,684,0.12452,0.17829
2003,46-65 y.,Upper Secondary Level,Catholic,0.32337,1197,3851,0.30859,0.33814
2003,46-65 y.,Upper Secondary Level,Protestant,0.34076,1303,3851,0.32579,0.35574
2003,46-65 y.,Upper Secondary Level,Other Christian community,0.01613,70,3851,0.01215,0.02011
2003,46-65 y.,Upper Secondary Level,Other religious community,0.01510,63,3851,0.01125,0.01896
2003,46-65 y.,Upper Secondary Level,Non-denominational,0.29607,1218,3851,0.28165,0.31049
2003,46-65 y.,Post-secondary Non-tertiary Level,Catholic,0.33141,74,215,0.26834,0.39448
2003,46-65 y.,Post-secondary Non-tertiary Level,Protestant,0.37182,84,215,0.30707,0.43657
2003,46-65 y.,Post-secondary Non-tertiary Level,Non-denominational,0.23915,57,215,0.18199,0.29630
2003,46-65 y.,First Stage of Tertiary Education,Catholic,0.28026,180,625,0.24502,0.31550
2003,46-65 y.,First Stage of Tertiary Education,Protestant,0.34044,209,625,0.30326,0.37762
2003,46-65 y.,First Stage of Tertiary Education,Non-denominational,0.34338,236,625,0.30612,0.38064
2003,46-65 y.,Second Stage of Tertiary Education,Catholic,0.21087,438,1975,0.19288,0.22887
2003,46-65 y.,Second Stage of Tertiary Education,Protestant,0.30709,629,1975,0.28674,0.32744
2003,46-65 y.,Second Stage of Tertiary Education,Other Christian community,0.03485,38,1975,0.02676,0.04294
2003,46-65 y.,Second Stage of Tertiary Education,Non-denominational,0.42518,870,1975,0.40337,0.44699
2003,66 and older,Lower Secondary Level,Catholic,0.40129,306,744,0.36605,0.43654
2003,66 and older,Lower Secondary Level,Protestant,0.47005,356,744,0.43416,0.50594
2003,66 and older,Lower Secondary Level,Non-denominational,0.09129,82,744,0.07058,0.11200
2003,66 and older,Upper Secondary Level,Catholic,0.33499,603,1842,0.31343,0.35655
2003,66 and older,Upper Secondary Level,Protestant,0.47949,873,1842,0.45667,0.50231
2003,66 and older,Upper Secondary Level,Non-denominational,0.16160,366,1842,0.14479,0.17842
2003,66 and older,Post-secondary Non-tertiary Level,Catholic,0.34106,31,79,0.23585,0.44627
2003,66 and older,Post-secondary Non-tertiary Level,Protestant,0.45108,48,79,0.34065,0.56151
2003,66 and older,First Stage of Tertiary Education,Catholic,0.30110,72,235,0.24232,0.35988
2003,66 and older,First Stage of Tertiary Education,Protestant,0.41803,99,235,0.35483,0.48123
2003,66 and older,First Stage of Tertiary Education,Non-denominational,0.22484,64,235,0.17135,0.27833
2003,66 and older,Second Stage of Tertiary Education,Catholic,0.25610,135,565,0.22008,0.29213
2003,66 and older,Second Stage of Tertiary Education,Protestant,0.35552,227,565,0.31602,0.39503
2003,66 and older,Second Stage of Tertiary Education,Non-denominational,0.36064,203,565,0.32101,0.40027
2007,17-29 y.,Pre-primary Level,Catholic,0.14009,96,316,0.10176,0.17842
2007,17-29 y.,Pre-primary Level,Protestant,0.20002,139,316,0.15584,0.24419
2007,17-29 y.,Pre-primary Level,Non-denominational,0.10953,81,316,0.07504,0.14402
2007,17-29 y.,Lower Secondary Level,Catholic,0.22429,156,587,0.19052,0.25807
2007,17-29 y.,Lower Secondary Level,Protestant,0.31691,197,587,0.27924,0.35458
2007,17-29 y.,Lower Secondary Level,Islamic community,0.06512,37,587,0.04514,0.08509
2007,17-29 y.,Lower Secondary Level,Non-denominational,0.29264,197,587,0.25580,0.32948
2007,17-29 y.,Upper Secondary Level,Catholic,0.31360,445,1557,0.29054,0.33665
2007,17-29 y.,Upper Secondary Level,Protestant,0.33955,548,1557,0.31602,0.36308
2007,17-29 y.,Upper Secondary Level,Other Christian community,0.02108,41,1557,0.01394,0.02821
2007,17-29 y.,Upper Secondary Level,Islamic community,0.03656,42,1557,0.02724,0.04589
2007,17-29 y.,Upper Secondary Level,Non-denominational,0.27983,481,1557,0.25753,0.30214
2007,17-29 y.,Post-secondary Non-tertiary Level,Catholic,0.30147,73,240,0.24329,0.35965
2007,17-29 y.,Post-secondary Non-tertiary Level,Protestant,0.34650,90,240,0.28617,0.40683
2007,17-29 y.,Post-secondary Non-tertiary Level,Non-denominational,0.25355,77,240,0.19840,0.30871
2007,17-29 y.,Second Stage of Tertiary Education,Catholic,0.31807,66,209,0.25478,0.38136
2007,17-29 y.,Second Stage of Tertiary Education,Protestant,0.32877,70,209,0.26493,0.39261
2007,17-29 y.,Second Stage of Tertiary Education,Non-denominational,0.29414,73,209,0.23221,0.35606
2007,30-45 y.,Lower Secondary Level,Catholic,0.27287,85,316,0.22368,0.32206
2007,30-45 y.,Lower Secondary Level,Protestant,0.25293,80,316,0.20492,0.30093
2007,30-45 y.,Lower Secondary Level,Islamic community,0.24440,91,316,0.19694,0.29185
2007,30-45 y.,Lower Secondary Level,Non-denominational,0.17633,60,316,0.13424,0.21841
2007,30-45 y.,Upper Secondary Level,Catholic,0.30091,836,2841,0.28404,0.31777
2007,30-45 y.,Upper Secondary Level,Protestant,0.29963,877,2841,0.28278,0.31648
2007,30-45 y.,Upper Secondary Level,Other Christian community,0.01861,58,2841,0.01364,0.02358
2007,30-45 y.,Upper Secondary Level,Islamic community,0.04715,122,2841,0.03935,0.05494
2007,30-45 y.,Upper Secondary Level,Non-denominational,0.33073,948,2841,0.31343,0.34803
2007,30-45 y.,Post-secondary Non-tertiary Level,Catholic,0.34044,157,489,0.29840,0.38248
2007,30-45 y.,Post-secondary Non-tertiary Level,Protestant,0.34123,184,489,0.29916,0.38330
2007,30-45 y.,Post-secondary Non-tertiary Level,Non-denominational,0.24831,148,489,0.20998,0.28664
2007,30-45 y.,First Stage of Tertiary Education,Catholic,0.35074,183,527,0.30996,0.39152
2007,30-45 y.,First Stage of Tertiary Education,Protestant,0.28572,172,527,0.24711,0.32432
2007,30-45 y.,First Stage of Tertiary Education,Non-denominational,0.31563,172,527,0.27591,0.35535
2007,30-45 y.,Second Stage of Tertiary Education,Catholic,0.29108,398,1346,0.26680,0.31536
2007,30-45 y.,Second Stage of Tertiary Education,Protestant,0.31305,413,1346,0.28826,0.33783
2007,30-45 y.,Second Stage of Tertiary Education,Other Christian community,0.03733,39,1346,0.02720,0.04746
2007,30-45 y.,Second Stage of Tertiary Education,Non-denominational,0.33157,496,1346,0.30641,0.35673
2007,46-65 y.,Lower Secondary Level,Catholic,0.36421,186,497,0.32186,0.40656
2007,46-65 y.,Lower Secondary Level,Protestant,0.28903,153,497,0.24913,0.32892
2007,46-65 y.,Lower Secondary Level,Other Christian community,0.06783,34,497,0.04570,0.08996
2007,46-65 y.,Lower Secondary Level,Islamic community,0.10642,52,497,0.07928,0.13356
2007,46-65 y.,Lower Secondary Level,Non-denominational,0.16739,72,497,0.13454,0.20025
2007,46-65 y.,Upper Secondary Level,Catholic,0.31322,1098,3617,0.29810,0.32834
2007,46-65 y.,Upper Secondary Level,Protestant,0.30404,1151,3617,0.28905,0.31903
2007,46-65 y.,Upper Secondary Level,Other Christian community,0.02814,89,3617,0.02275,0.03353
2007,46-65 y.,Upper Secondary Level,Islamic community,0.01318,33,3617,0.00947,0.01690
2007,46-65 y.,Upper Secondary Level,Non-denominational,0.33650,1246,3617,0.32110,0.35191
2007,46-65 y.,Post-secondary Non-tertiary Level,Catholic,0.31604,81,246,0.25782,0.37425
2007,46-65 y.,Post-secondary Non-tertiary Level,Protestant,0.30925,84,246,0.25137,0.36712
2007,46-65 y.,Post-secondary Non-tertiary Level,Non-denominational,0.30291,81,246,0.24537,0.36045
2007,46-65 y.,First Stage of Tertiary Education,Catholic,0.28373,173,587,0.24723,0.32024
2007,46-65 y.,First Stage of Tertiary Education,Protestant,0.33120,204,587,0.29309,0.36931
2007,46-65 y.,First Stage of Tertiary Education,Non-denominational,0.34030,210,587,0.30194,0.37866
2007,46-65 y.,Second Stage of Tertiary Education,Catholic,0.25274,464,1951,0.23345,0.27203
2007,46-65 y.,Second Stage of Tertiary Education,Protestant,0.30430,633,1951,0.28388,0.32472
2007,46-65 y.,Second Stage of Tertiary Education,Other Christian community,0.03155,38,1951,0.02379,0.03931
2007,46-65 y.,Second Stage of Tertiary Education,Non-denominational,0.38676,816,1951,0.36514,0.40837
2007,66 and older,Lower Secondary Level,Catholic,0.38595,284,719,0.35034,0.42156
2007,66 and older,Lower Secondary Level,Protestant,0.45188,343,719,0.41548,0.48829
2007,66 and older,Lower Secondary Level,Non-denominational,0.11402,92,719,0.09077,0.13727
2007,66 and older,Upper Secondary Level,Catholic,0.32122,698,2222,0.30180,0.34064
2007,66 and older,Upper Secondary Level,Protestant,0.48763,1081,2222,0.46684,0.50841
2007,66 and older,Upper Secondary Level,Non-denominational,0.16580,443,2222,0.15034,0.18127
2007,66 and older,Post-secondary Non-tertiary Level,Catholic,0.30352,33,98,0.21202,0.39502
2007,66 and older,Post-secondary Non-tertiary Level,Protestant,0.49376,65,98,0.39427,0.59326
2007,66 and older,First Stage of Tertiary Education,Catholic,0.28514,96,304,0.23431,0.33598
2007,66 and older,First Stage of Tertiary Education,Protestant,0.41777,127,304,0.36224,0.47331
2007,66 and older,First Stage of Tertiary Education,Non-denominational,0.26006,81,304,0.21067,0.30945
2007,66 and older,Second Stage of Tertiary Education,Catholic,0.23953,174,799,0.20991,0.26914
2007,66 and older,Second Stage of Tertiary Education,Protestant,0.36084,306,799,0.32752,0.39416
2007,66 and older,Second Stage of Tertiary Education,Non-denominational,0.36738,319,799,0.33393,0.40082
2011,17-29 y.,Pre-primary Level,Catholic,0.14221,115,333,0.10464,0.17978
2011,17-29 y.,Pre-primary Level,Protestant,0.23258,158,333,0.18713,0.27802
2011,17-29 y.,Pre-primary Level,Non-denominational,0.08032,60,333,0.05108,0.10955
2011,17-29 y.,Lower Secondary Level,Catholic,0.25011,148,450,0.21006,0.29017
2011,17-29 y.,Lower Secondary Level,Protestant,0.27651,165,450,0.23513,0.31788
2011,17-29 y.,Lower Secondary Level,Non-denominational,0.19226,137,450,0.15580,0.22871
2011,17-29 y.,Upper Secondary Level,Catholic,0.25220,391,1346,0.22899,0.27541
2011,17-29 y.,Upper Secondary Level,Protestant,0.34146,480,1346,0.31612,0.36681
2011,17-29 y.,Upper Secondary Level,Islamic community,0.02254,36,1346,0.01460,0.03047
2011,17-29 y.,Upper Secondary Level,Non-denominational,0.29409,439,1346,0.26974,0.31844
2011,17-29 y.,Post-secondary Non-tertiary Level,Catholic,0.19343,51,208,0.13962,0.24724
2011,17-29 y.,Post-secondary Non-tertiary Level,Protestant,0.44538,85,208,0.37767,0.51309
2011,17-29 y.,Post-secondary Non-tertiary Level,Non-denominational,0.28524,72,208,0.22373,0.34675
2011,17-29 y.,Second Stage of Tertiary Education,Catholic,0.31642,98,279,0.26175,0.37109
