"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2011","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2011","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2011","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2011","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2011","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2011","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2011","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","Ostdeutschland","5.02","4.83","162","3.33","4.33","6","6.33","7","4.85","5.19","2","7","4.66666650772095","5.33333349227905"
"2012","(Fach-)Abitur","Westdeutschland","5.04","4.83","961","3.67","4.33","5.67","6.67","7","4.97","5.11","1","7","5","5"
"2012","(noch) kein Abschluss","Ostdeutschland","5.12","5.17","37","4","4.67","6","6.33","7","4.7","5.54","1.67","7","4.66666650772095","6"
"2012","(noch) kein Abschluss","Westdeutschland","5.08","4.83","311","3.67","4.33","5.67","6.67","7","4.95","5.21","1.33","7","5","5.33333349227905"
"2012","AkademikerIn","Ostdeutschland","5","4.83","271","3.67","4","5.67","6.67","7","4.87","5.13","1.67","7","5","5.33333349227905"
"2012","AkademikerIn","Westdeutschland","5","4.83","1223","3.67","4.33","6","6.67","7","4.94","5.06","1","7","5","5"
"2012","Hauptschule","Ostdeutschland","4.95","4.83","181","3.33","4","6","6.67","7","4.76","5.14","1.33","7","4.66666650772095","5.33333349227905"
"2012","Hauptschule","Westdeutschland","5.02","4.83","1527","3.67","4.33","5.67","6.33","7","4.96","5.08","1","7","5","5"
"2012","Realschule","Ostdeutschland","5.15","5.17","653","3.67","4.33","6","6.67","7","5.06","5.24","1.67","7","5","5.33333349227905"
"2012","Realschule","Westdeutschland","5.2","5.17","1642","3.67","4.33","6","6.67","7","5.15","5.25","1.33","7","5","5.33333349227905"
"2013","(Fach-)Abitur","Ostdeutschland","4.84","4.83","339","3.33","4","5.67","6.33","7","4.72","4.96","1.33","7","4.66666650772095","5"
"2013","(Fach-)Abitur","Westdeutschland","4.96","4.83","1871","3.33","4.33","6","6.33","7","4.91","5.01","1","7","5","5"
"2013","(noch) kein Abschluss","Ostdeutschland","4.93","4.83","67","3.33","4.33","5.67","6.33","6.67","4.65","5.21","2.33","6.67","4.66666650772095","5.33333349227905"
"2013","(noch) kein Abschluss","Westdeutschland","4.83","4.83","415","3.33","4.33","5.67","6.67","7","4.71","4.95","1","7","5","5"
"2013","AkademikerIn","Ostdeutschland","4.83","4.83","1204","3.33","4","5.67","6.33","7","4.77","4.89","1.67","7","5","5"
"2013","AkademikerIn","Westdeutschland","4.8","4.83","3251","3.33","4","5.67","6.33","7","4.76","4.84","1","7","5","5"
"2013","Hauptschule","Ostdeutschland","4.71","4.5","1072","3.33","4","5.33","6","7","4.65","4.77","1.33","7","4.66666650772095","4.66666650772095"
"2013","Hauptschule","Westdeutschland","4.73","4.58","5107","3.33","4","5.33","6","7","4.7","4.76","1","7","4.66666650772095","5"
"2013","Realschule","Ostdeutschland","4.82","4.83","1681","3.33","4","5.67","6.33","7","4.77","4.87","1.33","7","4.66666650772095","5"
"2013","Realschule","Westdeutschland","4.9","4.83","3347","3.33","4.33","5.67","6.33","7","4.86","4.94","1","7","5","5"
"2014","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2014","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2014","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2014","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2014","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2014","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2014","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2015","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2015","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2015","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2015","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2015","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2015","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2016","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2016","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2016","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2016","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2016","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2016","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Ostdeutschland","4.89","4.83","658","3.33","4","5.67","6.33","7","4.8","4.98","1.67","7","5","5"
"2017","(Fach-)Abitur","Westdeutschland","4.89","4.83","3862","3.33","4","5.67","6.33","7","4.85","4.93","1","7","5","5"
"2017","(noch) kein Abschluss","Ostdeutschland","4.93","4.83","274","3.67","4.33","5.67","6.33","7","4.79","5.07","1","7","5","5"
"2017","(noch) kein Abschluss","Westdeutschland","4.93","4.83","1377","3.33","4.33","5.67","6.33","7","4.87","4.99","1","7","5","5"
"2017","AkademikerIn","Ostdeutschland","4.84","4.83","1496","3.33","4","5.67","6.33","7","4.78","4.9","1","7","5","5"
"2017","AkademikerIn","Westdeutschland","4.82","4.83","5433","3.33","4","5.67","6.33","7","4.79","4.85","1","7","5","5"
"2017","Hauptschule","Ostdeutschland","4.74","4.58","1180","3.33","4","5.67","6.33","7","4.68","4.8","1","7","4.66666650772095","5"
"2017","Hauptschule","Westdeutschland","4.81","4.83","6435","3.33","4","5.67","6.33","7","4.78","4.84","1","7","5","5"
"2017","Realschule","Ostdeutschland","4.86","4.83","2195","3.33","4","5.67","6.33","7","4.81","4.91","1","7","5","5"
"2017","Realschule","Westdeutschland","4.99","4.83","4747","3.67","4.33","5.67","6.33","7","4.96","5.02","1","7","5","5"
"2018","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2018","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2018","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2018","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2018","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2018","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2018","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","Ostdeutschland","4.81","4.83","603","3.33","4","5.67","6.33","7","4.72","4.9","1.33","7","5","5"
"2019","(Fach-)Abitur","Westdeutschland","4.91","4.83","3533","3.33","4","5.67","6.33","7","4.87","4.95","1","7","5","5"
"2019","(noch) kein Abschluss","Ostdeutschland","4.87","4.83","104","3","4","6","6.33","7","4.64","5.1","1.33","7","4.66666650772095","5"
"2019","(noch) kein Abschluss","Westdeutschland","4.98","4.83","671","3.33","4.33","6","6.67","7","4.89","5.07","1","7","5","5"
"2019","AkademikerIn","Ostdeutschland","4.81","4.83","1593","3.33","4","5.67","6.33","7","4.75","4.87","1","7","5","5"
"2019","AkademikerIn","Westdeutschland","4.83","4.83","5410","3.33","4","5.67","6.33","7","4.8","4.86","1","7","5","5"
"2019","Hauptschule","Ostdeutschland","4.74","4.58","936","3.33","4","5.67","6.33","7","4.67","4.81","1","7","4.66666650772095","5"
"2019","Hauptschule","Westdeutschland","4.78","4.58","5256","3.33","4","5.67","6.33","7","4.75","4.81","1","7","5","5"
"2019","Realschule","Ostdeutschland","4.87","4.83","2158","3.33","4","5.67","6.33","7","4.82","4.92","1","7","5","5"
"2019","Realschule","Westdeutschland","4.95","4.83","4573","3.67","4.33","5.67","6.33","7","4.92","4.98","1","7","5","5"
