"year","bildungsniveau","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2010","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2010","Realschule","männlich","","","","","","","","","","","","","",""
"2010","Realschule","weiblich","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","männlich","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","männlich","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2011","AkademikerIn","männlich","","","","","","","","","","","","","",""
"2011","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2011","Hauptschule","männlich","","","","","","","","","","","","","",""
"2011","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2011","Realschule","männlich","","","","","","","","","","","","","",""
"2011","Realschule","weiblich","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","männlich","4.77","4.5","362","3.33","4","5.33","6.33","7","4.65","4.89","1","7","4.66666650772095","5"
"2012","(Fach-)Abitur","weiblich","5.19","5.17","761","3.67","4.33","6","6.67","7","5.11","5.27","1.67","7","5","5.33333349227905"
"2012","(noch) kein Abschluss","männlich","5.06","4.83","158","3.67","4.67","5.67","6.33","7","4.9","5.22","2","7","5","5.33333349227905"
"2012","(noch) kein Abschluss","weiblich","5.11","4.83","190","3.67","4.33","6","7","7","4.92","5.3","1.33","7","5","5.33333349227905"
"2012","AkademikerIn","männlich","4.75","4.5","684","3.33","4","5.33","6.33","7","4.67","4.83","1.67","7","4.66666650772095","5"
"2012","AkademikerIn","weiblich","5.24","5.17","810","3.67","4.67","6","6.67","7","5.17","5.31","1","7","5.33333349227905","5.33333349227905"
"2012","Hauptschule","männlich","4.92","4.83","844","3.67","4.33","5.67","6.33","7","4.84","5","1","7","5","5"
"2012","Hauptschule","weiblich","5.1","4.83","864","3.67","4.33","6","6.67","7","5.03","5.17","1","7","5","5.33333349227905"
"2012","Realschule","männlich","5.08","4.83","767","3.67","4.33","6","6.67","7","5","5.16","1.67","7","5","5"
"2012","Realschule","weiblich","5.25","5.17","1528","4","4.67","6","6.67","7","5.2","5.3","1.33","7","5.33333349227905","5.33333349227905"
"2013","(Fach-)Abitur","männlich","4.86","4.83","977","3.33","4","5.67","6.33","7","4.79","4.93","1","7","4.66666650772095","5"
"2013","(Fach-)Abitur","weiblich","5.03","4.83","1233","3.67","4.33","6","6.33","7","4.97","5.09","1","7","5","5.33333349227905"
"2013","(noch) kein Abschluss","männlich","4.92","4.83","228","3.67","4.33","5.67","6.67","7","4.77","5.07","1.67","7","5","5"
"2013","(noch) kein Abschluss","weiblich","4.77","4.83","254","3","4","5.67","6.67","7","4.61","4.93","1","7","4.66666650772095","5"
"2013","AkademikerIn","männlich","4.64","4.5","2345","3","3.67","5.67","6","7","4.59","4.69","1","7","4.66666650772095","4.66666650772095"
"2013","AkademikerIn","weiblich","5.01","4.83","2110","3.67","4.33","6","6.33","7","4.96","5.06","1.33","7","5","5"
"2013","Hauptschule","männlich","4.62","4.58","2958","3.33","4","5.33","6","7","4.58","4.66","1","7","4.66666650772095","4.66666650772095"
"2013","Hauptschule","weiblich","4.83","4.83","3221","3.33","4","5.67","6.33","7","4.79","4.87","1","7","5","5"
"2013","Realschule","männlich","4.76","4.58","2073","3.33","4","5.67","6.33","7","4.71","4.81","1","7","4.66666650772095","5"
"2013","Realschule","weiblich","4.97","4.83","2955","3.67","4.33","5.67","6.33","7","4.93","5.01","1","7","5","5"
"2014","(Fach-)Abitur","männlich","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","männlich","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2014","AkademikerIn","männlich","","","","","","","","","","","","","",""
"2014","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2014","Hauptschule","männlich","","","","","","","","","","","","","",""
"2014","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2014","Realschule","männlich","","","","","","","","","","","","","",""
"2014","Realschule","weiblich","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","männlich","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","männlich","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2015","AkademikerIn","männlich","","","","","","","","","","","","","",""
"2015","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2015","Hauptschule","männlich","","","","","","","","","","","","","",""
"2015","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2015","Realschule","männlich","","","","","","","","","","","","","",""
"2015","Realschule","weiblich","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","männlich","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","männlich","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2016","AkademikerIn","männlich","","","","","","","","","","","","","",""
"2016","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2016","Hauptschule","männlich","","","","","","","","","","","","","",""
"2016","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2016","Realschule","männlich","","","","","","","","","","","","","",""
"2016","Realschule","weiblich","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","männlich","4.78","4.83","1996","3.33","4","5.67","6.33","7","4.73","4.83","1","7","5","5"
"2017","(Fach-)Abitur","weiblich","4.98","4.83","2524","3.33","4.33","5.67","6.33","7","4.93","5.03","1","7","5","5.33333349227905"
"2017","(noch) kein Abschluss","männlich","4.96","4.83","829","3.33","4.33","5.67","6.33","7","4.88","5.04","1","7","5","5.33333349227905"
"2017","(noch) kein Abschluss","weiblich","4.91","4.83","822","3.33","4.33","5.67","6.33","7","4.83","4.99","1","7","5","5"
"2017","AkademikerIn","männlich","4.66","4.58","3528","3","4","5.67","6","7","4.62","4.7","1","7","4.66666650772095","5"
"2017","AkademikerIn","weiblich","5.01","4.83","3401","3.67","4.33","5.67","6.33","7","4.97","5.05","1","7","5","5"
"2017","Hauptschule","männlich","4.71","4.5","3854","3.33","4","5.33","6","7","4.67","4.75","1","7","5","5"
"2017","Hauptschule","weiblich","4.89","4.83","3761","3.67","4.33","5.67","6.33","7","4.85","4.93","1","7","5","5"
"2017","Realschule","männlich","4.87","4.83","2814","3.33","4","5.67","6.33","7","4.83","4.91","1","7","5","5"
"2017","Realschule","weiblich","5.02","4.83","4128","3.67","4.33","6","6.33","7","4.99","5.05","1","7","5","5.33333349227905"
"2018","(Fach-)Abitur","männlich","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","männlich","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2018","AkademikerIn","männlich","","","","","","","","","","","","","",""
"2018","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2018","Hauptschule","männlich","","","","","","","","","","","","","",""
"2018","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2018","Realschule","männlich","","","","","","","","","","","","","",""
"2018","Realschule","weiblich","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","männlich","4.82","4.83","1820","3.33","4","5.67","6.33","7","4.76","4.88","1","7","4.66666650772095","5"
"2019","(Fach-)Abitur","weiblich","4.96","4.83","2333","3.33","4","6","6.33","7","4.91","5.01","1","7","5","5"
"2019","(noch) kein Abschluss","männlich","4.81","4.83","370","3","4","5.67","6.67","7","4.68","4.94","1","7","4.66666650772095","5"
"2019","(noch) kein Abschluss","weiblich","5.1","4.83","406","3.67","4.33","6","6.67","7","4.98","5.22","1.33","7","5","5.33333349227905"
"2019","AkademikerIn","männlich","4.67","4.58","3676","3","4","5.67","6","7","4.63","4.71","1","7","4.66666650772095","4.66666650772095"
"2019","AkademikerIn","weiblich","5.01","4.83","3358","3.33","4.33","6","6.67","7","4.97","5.05","1","7","5","5.33333349227905"
"2019","Hauptschule","männlich","4.65","4.58","3169","3","4","5.33","6","7","4.61","4.69","1","7","4.66666650772095","5"
"2019","Hauptschule","weiblich","4.91","4.83","3029","3.33","4.33","5.67","6.33","7","4.87","4.95","1","7","5","5"
"2019","Realschule","männlich","4.84","4.83","2825","3.33","4","5.67","6.33","7","4.8","4.88","1","7","5","5"
"2019","Realschule","weiblich","4.99","4.83","3922","3.67","4.33","5.67","6.33","7","4.95","5.03","1","7","5","5"
