year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2008,West,male,,,,,,,,,,,,
2008,West,female,,,,,,,,,,,,
2008,East,male,,,,,,,,,,,,
2008,East,female,,,,,,,,,,,,
2009,West,male,6332,4.63108,4.59381,4.66947,4.00000,4.66667,5.33333,2.00000,7.0,4.6666665,4.66667,4.66667
2009,West,female,6948,4.83810,4.79854,4.86931,4.00000,5.00000,5.66667,1.50000,7.0,5.0,5.00000,5.33333
2009,East,male,2167,4.63569,4.55933,4.71123,4.00000,4.66667,5.33333,2.00000,7.0,4.6666665,4.66667,4.66667
2009,East,female,2317,4.76968,4.70290,4.82905,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.33333,4.66667
2010,West,male,,,,,,,,,,,,
2010,West,female,,,,,,,,,,,,
2010,East,male,,,,,,,,,,,,
2010,East,female,,,,,,,,,,,,
2011,West,male,,,,,,,,,,,,
2011,West,female,,,,,,,,,,,,
2011,East,male,,,,,,,,,,,,
2011,East,female,,,,,,,,,,,,
2012,West,male,2352,4.90762,4.85311,4.96079,4.33333,5.00000,5.66667,2.33333,7.0,5.0,5.00000,5.00000
2012,West,female,3415,5.21011,5.15949,5.25281,4.33333,5.33333,6.00000,1.83333,7.0,5.3333335,5.33333,5.33333
2012,East,male,526,4.97439,4.85035,5.08771,4.33333,5.00000,5.66667,2.33333,7.0,5.0,5.00000,5.33333
2012,East,female,806,5.12628,5.02622,5.24023,4.33333,5.33333,6.00000,1.83333,7.0,5.3333335,5.33333,5.66667
2013,West,male,6671,4.70597,4.67023,4.74070,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.66667,4.66667
2013,West,female,7599,4.94568,4.91703,4.97633,4.33333,5.00000,5.66667,2.33333,7.0,5.0,5.00000,5.00000
2013,East,male,2085,4.70203,4.61381,4.77663,4.00000,4.66667,5.33333,2.00000,7.0,4.6666665,4.66667,4.66667
2013,East,female,2328,4.89538,4.82698,4.96301,4.00000,5.00000,5.66667,1.50000,7.0,5.0,5.00000,5.00000
2014,West,male,,,,,,,,,,,,
2014,West,female,,,,,,,,,,,,
2014,East,male,,,,,,,,,,,,
2014,East,female,,,,,,,,,,,,
2015,West,male,,,,,,,,,,,,
2015,West,female,,,,,,,,,,,,
2015,East,male,,,,,,,,,,,,
2015,East,female,,,,,,,,,,,,
2016,West,male,,,,,,,,,,,,
2016,West,female,,,,,,,,,,,,
2016,East,male,,,,,,,,,,,,
2016,East,female,,,,,,,,,,,,
2017,West,male,10668,4.76107,4.72585,4.79378,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.33333,4.66667
2017,West,female,11872,4.97951,4.94996,5.01107,4.33333,5.00000,5.66667,2.33333,7.0,5.0,5.00000,5.00000
2017,East,male,2796,4.75602,4.69270,4.82640,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.33333,4.66667
2017,East,female,3136,4.91527,4.84731,4.97051,4.33333,5.00000,5.66667,2.33333,7.0,5.0,5.00000,5.00000
2018,West,male,,,,,,,,,,,,
2018,West,female,,,,,,,,,,,,
2018,East,male,,,,,,,,,,,,
2018,East,female,,,,,,,,,,,,
2019,West,male,9506,4.74471,4.70586,4.78109,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.33333,4.66667
2019,West,female,10418,4.98872,4.95673,5.02671,4.33333,5.00000,5.66667,2.33333,7.0,5.0,5.00000,5.00000
2019,East,male,2624,4.72727,4.65860,4.79731,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.33333,4.66667
2019,East,female,2878,4.93198,4.86900,4.99597,4.33333,5.00000,5.66667,2.33333,7.0,5.0,5.00000,5.00000
2020,West,male,,,,,,,,,,,,
2020,West,female,,,,,,,,,,,,
2020,East,male,,,,,,,,,,,,
2020,East,female,,,,,,,,,,,,
2021,West,male,,,,,,,,,,,,
2021,West,female,,,,,,,,,,,,
2021,East,male,,,,,,,,,,,,
2021,East,female,,,,,,,,,,,,
