year,pgisced97,sex,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,First Stage of Tertiary Education,female,Unimportant,0.16818,32,257,0.12236,0.21400
1992,Second Stage of Tertiary Education,male,Very important,0.30307,287,858,0.27230,0.33384
1992,Second Stage of Tertiary Education,male,Important,0.53183,445,858,0.49843,0.56524
1992,Second Stage of Tertiary Education,male,Less important,0.08974,70,858,0.07060,0.10887
1992,Second Stage of Tertiary Education,male,Unimportant,0.07536,56,858,0.05769,0.09304
1992,Second Stage of Tertiary Education,female,Very important,0.30716,236,716,0.27335,0.34098
1992,Second Stage of Tertiary Education,female,Important,0.49367,365,716,0.45703,0.53032
1992,Second Stage of Tertiary Education,female,Less important,0.10646,67,716,0.08385,0.12907
1992,Second Stage of Tertiary Education,female,Unimportant,0.09270,48,716,0.07144,0.11396
1995,No answer / don't know,male,Very important,0.51590,31,31,0.33706,0.69473
1995,No answer / don't know,female,Important,0.41319,32,32,0.23985,0.58653
1995,Pre-primary Level,male,Very important,0.37956,49,108,0.28761,0.47151
1995,Pre-primary Level,male,Important,0.53359,59,108,0.43907,0.62812
1995,Pre-primary Level,female,Very important,0.45126,61,111,0.35827,0.54425
1995,Pre-primary Level,female,Important,0.44062,50,111,0.34784,0.53340
1995,Lower Secondary Level,male,Very important,0.32795,178,507,0.28705,0.36886
1995,Lower Secondary Level,male,Important,0.43687,235,507,0.39365,0.48008
1995,Lower Secondary Level,male,Less important,0.10047,49,507,0.07427,0.12666
1995,Lower Secondary Level,male,Unimportant,0.13471,45,507,0.10497,0.16446
1995,Lower Secondary Level,female,Very important,0.13608,197,1210,0.11676,0.15541
1995,Lower Secondary Level,female,Important,0.34583,468,1210,0.31902,0.37264
1995,Lower Secondary Level,female,Less important,0.18246,213,1210,0.16069,0.20423
1995,Lower Secondary Level,female,Unimportant,0.33562,332,1210,0.30900,0.36224
1995,Upper Secondary Level,male,Very important,0.28845,892,2894,0.27194,0.30496
1995,Upper Secondary Level,male,Important,0.49129,1487,2894,0.47307,0.50951
1995,Upper Secondary Level,male,Less important,0.11614,290,2894,0.10446,0.12781
1995,Upper Secondary Level,male,Unimportant,0.10413,225,2894,0.09300,0.11526
1995,Upper Secondary Level,female,Very important,0.18932,654,2929,0.17513,0.20351
1995,Upper Secondary Level,female,Important,0.49529,1467,2929,0.47718,0.51340
1995,Upper Secondary Level,female,Less important,0.16882,476,2929,0.15525,0.18238
1995,Upper Secondary Level,female,Unimportant,0.14658,332,2929,0.13377,0.15939
1995,Post-secondary Non-tertiary Level,male,Very important,0.32059,69,176,0.25144,0.38974
1995,Post-secondary Non-tertiary Level,male,Important,0.51929,107,176,0.44527,0.59332
1995,Post-secondary Non-tertiary Level,female,Very important,0.20378,42,180,0.14477,0.26278
1995,Post-secondary Non-tertiary Level,female,Important,0.56850,101,180,0.49594,0.64105
1995,Post-secondary Non-tertiary Level,female,Less important,0.19120,37,180,0.13359,0.24881
1995,First Stage of Tertiary Education,male,Very important,0.27973,133,436,0.23755,0.32192
1995,First Stage of Tertiary Education,male,Important,0.51922,233,436,0.47227,0.56618
1995,First Stage of Tertiary Education,male,Less important,0.11161,38,436,0.08201,0.14120
1995,First Stage of Tertiary Education,male,Unimportant,0.08944,32,436,0.06262,0.11626
1995,First Stage of Tertiary Education,female,Very important,0.18234,57,245,0.13389,0.23079
1995,First Stage of Tertiary Education,female,Important,0.46681,123,245,0.40421,0.52941
1995,First Stage of Tertiary Education,female,Less important,0.23800,65,245,0.18457,0.29144
1995,Second Stage of Tertiary Education,male,Very important,0.28344,272,894,0.25388,0.31300
1995,Second Stage of Tertiary Education,male,Important,0.55642,498,894,0.52383,0.58900
1995,Second Stage of Tertiary Education,male,Less important,0.09055,72,894,0.07173,0.10938
1995,Second Stage of Tertiary Education,male,Unimportant,0.06959,52,894,0.05290,0.08628
1995,Second Stage of Tertiary Education,female,Very important,0.23774,207,762,0.20749,0.26798
1995,Second Stage of Tertiary Education,female,Important,0.51598,419,762,0.48047,0.55148
1995,Second Stage of Tertiary Education,female,Less important,0.15048,90,762,0.12508,0.17589
1995,Second Stage of Tertiary Education,female,Unimportant,0.09580,46,762,0.07489,0.11671
2004,No answer / don't know,male,Very important,0.36899,57,127,0.28474,0.45325
2004,No answer / don't know,male,Important,0.55032,70,127,0.46346,0.63718
2004,No answer / don't know,female,Very important,0.41021,52,102,0.31428,0.50614
2004,No answer / don't know,female,Important,0.43574,50,102,0.33904,0.53245
2004,Pre-primary Level,male,Very important,0.46260,124,272,0.40324,0.52196
2004,Pre-primary Level,male,Important,0.44220,148,272,0.38307,0.50133
2004,Pre-primary Level,female,Very important,0.40620,122,298,0.35035,0.46206
2004,Pre-primary Level,female,Important,0.55368,176,298,0.49714,0.61022
2004,Primary Level,male,Important,0.49403,44,44,0.34459,0.64347
2004,Primary Level,female,Important,0.20666,31,123,0.13481,0.27851
2004,Primary Level,female,Less important,0.38066,46,123,0.29450,0.46682
2004,Primary Level,female,Unimportant,0.30430,46,123,0.22265,0.38594
2004,Lower Secondary Level,male,Very important,0.25554,216,803,0.22535,0.28573
2004,Lower Secondary Level,male,Important,0.49579,400,803,0.46119,0.53040
2004,Lower Secondary Level,male,Less important,0.15211,115,803,0.12725,0.17696
2004,Lower Secondary Level,male,Unimportant,0.09656,72,803,0.07612,0.11700
2004,Lower Secondary Level,female,Very important,0.14013,248,1585,0.12304,0.15723
2004,Lower Secondary Level,female,Important,0.33709,581,1585,0.31381,0.36037
2004,Lower Secondary Level,female,Less important,0.25890,399,1585,0.23733,0.28047
2004,Lower Secondary Level,female,Unimportant,0.26388,357,1585,0.24218,0.28559
2004,Upper Secondary Level,male,Very important,0.23199,1208,4915,0.22019,0.24379
2004,Upper Secondary Level,male,Important,0.54034,2683,4915,0.52641,0.55428
2004,Upper Secondary Level,male,Less important,0.13040,592,4915,0.12099,0.13982
2004,Upper Secondary Level,male,Unimportant,0.09726,432,4915,0.08898,0.10555
2004,Upper Secondary Level,female,Very important,0.14526,839,5246,0.13572,0.15480
2004,Upper Secondary Level,female,Important,0.49776,2666,5246,0.48423,0.51130
2004,Upper Secondary Level,female,Less important,0.21175,1115,5246,0.20069,0.22280
2004,Upper Secondary Level,female,Unimportant,0.14523,626,5246,0.13570,0.15477
2004,Post-secondary Non-tertiary Level,male,Very important,0.28463,139,452,0.24298,0.32627
2004,Post-secondary Non-tertiary Level,male,Important,0.55069,265,452,0.50478,0.59660
2004,Post-secondary Non-tertiary Level,male,Less important,0.12219,48,452,0.09196,0.15242
2004,Post-secondary Non-tertiary Level,female,Very important,0.19856,134,652,0.16791,0.22920
2004,Post-secondary Non-tertiary Level,female,Important,0.52753,343,652,0.48918,0.56588
2004,Post-secondary Non-tertiary Level,female,Less important,0.19232,128,652,0.16205,0.22260
2004,Post-secondary Non-tertiary Level,female,Unimportant,0.08159,47,652,0.06056,0.10261
2004,First Stage of Tertiary Education,male,Very important,0.22500,228,888,0.19752,0.25248
2004,First Stage of Tertiary Education,male,Important,0.57785,495,888,0.54534,0.61035
2004,First Stage of Tertiary Education,male,Less important,0.11080,93,888,0.09015,0.13146
2004,First Stage of Tertiary Education,male,Unimportant,0.08634,72,888,0.06786,0.10483
2004,First Stage of Tertiary Education,female,Very important,0.19395,130,672,0.16403,0.22386
2004,First Stage of Tertiary Education,female,Important,0.49635,352,672,0.45852,0.53418
2004,First Stage of Tertiary Education,female,Less important,0.20734,137,672,0.17666,0.23801
2004,First Stage of Tertiary Education,female,Unimportant,0.10237,53,672,0.07943,0.12530
2004,Second Stage of Tertiary Education,male,Very important,0.28450,669,2317,0.26612,0.30287
2004,Second Stage of Tertiary Education,male,Important,0.54238,1272,2317,0.52209,0.56267
2004,Second Stage of Tertiary Education,male,Less important,0.09535,225,2317,0.08339,0.10731
2004,Second Stage of Tertiary Education,male,Unimportant,0.07777,151,2317,0.06687,0.08868
2004,Second Stage of Tertiary Education,female,Very important,0.22555,385,1804,0.20626,0.24484
2004,Second Stage of Tertiary Education,female,Important,0.55787,1057,1804,0.53495,0.58080
2004,Second Stage of Tertiary Education,female,Less important,0.14012,263,1804,0.12410,0.15614
2004,Second Stage of Tertiary Education,female,Unimportant,0.07645,99,1804,0.06419,0.08872
2008,No answer / don't know,male,Very important,0.47526,78,147,0.39425,0.55627
2008,No answer / don't know,male,Important,0.41377,69,147,0.33388,0.49366
2008,No answer / don't know,female,Very important,0.40000,73,149,0.32108,0.47893
2008,No answer / don't know,female,Important,0.46693,76,149,0.38655,0.54731
2008,Pre-primary Level,male,Very important,0.38367,62,155,0.30687,0.46047
2008,Pre-primary Level,male,Important,0.58190,93,155,0.50400,0.65980
2008,Pre-primary Level,female,Very important,0.44319,75,171,0.36851,0.51786
2008,Pre-primary Level,female,Important,0.49153,96,171,0.41638,0.56668
2008,Primary Level,female,Less important,0.30687,32,72,0.19959,0.41415
2008,Primary Level,female,Unimportant,0.35511,40,72,0.24380,0.46643
2008,Lower Secondary Level,male,Very important,0.25413,163,609,0.21952,0.28874
2008,Lower Secondary Level,male,Important,0.48890,296,609,0.44916,0.52863
2008,Lower Secondary Level,male,Less important,0.14197,83,609,0.11423,0.16972
2008,Lower Secondary Level,male,Unimportant,0.11500,67,609,0.08964,0.14036
2008,Lower Secondary Level,female,Very important,0.13596,181,1259,0.11702,0.15490
2008,Lower Secondary Level,female,Important,0.36588,478,1259,0.33926,0.39250
2008,Lower Secondary Level,female,Less important,0.20796,259,1259,0.18553,0.23038
2008,Lower Secondary Level,female,Unimportant,0.29021,341,1259,0.26512,0.31529
2008,Upper Secondary Level,male,Very important,0.20243,894,4369,0.19051,0.21435
2008,Upper Secondary Level,male,Important,0.54043,2345,4369,0.52565,0.55521
2008,Upper Secondary Level,male,Less important,0.14285,635,4369,0.13248,0.15323
2008,Upper Secondary Level,male,Unimportant,0.11429,495,4369,0.10486,0.12373
2008,Upper Secondary Level,female,Very important,0.13692,687,4764,0.12715,0.14668
2008,Upper Secondary Level,female,Important,0.51362,2425,4764,0.49943,0.52781
2008,Upper Secondary Level,female,Less important,0.18942,934,4764,0.17829,0.20055
2008,Upper Secondary Level,female,Unimportant,0.16004,718,4764,0.14963,0.17046
2008,Post-secondary Non-tertiary Level,male,Very important,0.27068,103,407,0.22746,0.31390
2008,Post-secondary Non-tertiary Level,male,Important,0.54744,252,407,0.49903,0.59586
2008,Post-secondary Non-tertiary Level,male,Less important,0.12045,52,407,0.08879,0.15211
2008,Post-secondary Non-tertiary Level,female,Very important,0.17004,111,634,0.14077,0.19931
2008,Post-secondary Non-tertiary Level,female,Important,0.58730,363,634,0.54894,0.62565
2008,Post-secondary Non-tertiary Level,female,Less important,0.17236,117,634,0.14293,0.20178
2008,Post-secondary Non-tertiary Level,female,Unimportant,0.07031,43,634,0.05039,0.09022
2008,First Stage of Tertiary Education,male,Very important,0.22705,165,776,0.19755,0.25654
2008,First Stage of Tertiary Education,male,Important,0.50858,404,776,0.47338,0.54378
2008,First Stage of Tertiary Education,male,Less important,0.16291,116,776,0.13691,0.18891
2008,First Stage of Tertiary Education,male,Unimportant,0.10146,91,776,0.08020,0.12272
2008,First Stage of Tertiary Education,female,Very important,0.16781,89,557,0.13674,0.19887
2008,First Stage of Tertiary Education,female,Important,0.45056,285,557,0.40921,0.49192
2008,First Stage of Tertiary Education,female,Less important,0.24827,124,557,0.21236,0.28418
2008,First Stage of Tertiary Education,female,Unimportant,0.13336,59,557,0.10510,0.16162
2008,Second Stage of Tertiary Education,male,Very important,0.24584,518,2189,0.22780,0.26388
2008,Second Stage of Tertiary Education,male,Important,0.53638,1204,2189,0.51549,0.55728
2008,Second Stage of Tertiary Education,male,Less important,0.12715,264,2189,0.11319,0.14110
2008,Second Stage of Tertiary Education,male,Unimportant,0.09063,203,2189,0.07860,0.10266
2008,Second Stage of Tertiary Education,female,Very important,0.20324,379,1839,0.18484,0.22164
2008,Second Stage of Tertiary Education,female,Important,0.56107,1030,1839,0.53838,0.58376
2008,Second Stage of Tertiary Education,female,Less important,0.14835,290,1839,0.13210,0.16460
2008,Second Stage of Tertiary Education,female,Unimportant,0.08734,140,1839,0.07443,0.10025
2012,No answer / don't know,male,Very important,0.39398,99,196,0.32540,0.46257
2012,No answer / don't know,male,Important,0.47147,97,196,0.40141,0.54154
2012,No answer / don't know,female,Very important,0.35565,73,173,0.28411,0.42719
2012,No answer / don't know,female,Important,0.58669,100,173,0.51310,0.66029
2012,Pre-primary Level,male,Very important,0.43012,90,202,0.36168,0.49857
2012,Pre-primary Level,male,Important,0.47939,112,202,0.41032,0.54845
2012,Pre-primary Level,female,Very important,0.41810,101,227,0.35379,0.48241
2012,Pre-primary Level,female,Important,0.53547,126,227,0.47044,0.60049
2012,Primary Level,male,Very important,0.22718,46,130,0.15487,0.29949
2012,Primary Level,male,Important,0.56157,84,130,0.47595,0.64720
2012,Primary Level,female,Very important,0.19805,52,211,0.14415,0.25196
2012,Primary Level,female,Important,0.37760,79,211,0.31203,0.44317
2012,Primary Level,female,Less important,0.13563,31,211,0.08932,0.18193
2012,Primary Level,female,Unimportant,0.28872,49,211,0.22743,0.35002
2012,Lower Secondary Level,male,Very important,0.29193,295,928,0.26266,0.32119
2012,Lower Secondary Level,male,Important,0.46683,447,928,0.43471,0.49894
2012,Lower Secondary Level,male,Less important,0.12810,106,928,0.10658,0.14961
2012,Lower Secondary Level,male,Unimportant,0.11315,80,928,0.09276,0.13355
2012,Lower Secondary Level,female,Very important,0.14925,311,1699,0.13230,0.16620
2012,Lower Secondary Level,female,Important,0.38987,714,1699,0.36667,0.41307
2012,Lower Secondary Level,female,Less important,0.20338,317,1699,0.18423,0.22253
2012,Lower Secondary Level,female,Unimportant,0.25750,357,1699,0.23671,0.27830
2012,Upper Secondary Level,male,Very important,0.21525,1307,5651,0.20453,0.22597
2012,Upper Secondary Level,male,Important,0.52049,2940,5651,0.50746,0.53352
2012,Upper Secondary Level,male,Less important,0.16425,865,5651,0.15459,0.17391
2012,Upper Secondary Level,male,Unimportant,0.10001,539,5651,0.09219,0.10784
2012,Upper Secondary Level,female,Very important,0.16835,1150,6976,0.15957,0.17713
2012,Upper Secondary Level,female,Important,0.48596,3551,6976,0.47423,0.49769
2012,Upper Secondary Level,female,Less important,0.19815,1479,6976,0.18879,0.20750
2012,Upper Secondary Level,female,Unimportant,0.14754,796,6976,0.13922,0.15586
2012,Post-secondary Non-tertiary Level,male,Very important,0.23680,147,629,0.20355,0.27005
2012,Post-secondary Non-tertiary Level,male,Important,0.56474,376,629,0.52596,0.60351
2012,Post-secondary Non-tertiary Level,male,Less important,0.14786,106,629,0.12009,0.17562
2012,Post-secondary Non-tertiary Level,female,Very important,0.18602,197,1267,0.16458,0.20745
2012,Post-secondary Non-tertiary Level,female,Important,0.57004,713,1267,0.54277,0.59731
2012,Post-secondary Non-tertiary Level,female,Less important,0.18439,294,1267,0.16303,0.20575
2012,Post-secondary Non-tertiary Level,female,Unimportant,0.05955,63,1267,0.04652,0.07259
2012,First Stage of Tertiary Education,male,Very important,0.20597,217,1034,0.18131,0.23063
2012,First Stage of Tertiary Education,male,Important,0.55770,595,1034,0.52741,0.58799
2012,First Stage of Tertiary Education,male,Less important,0.15312,138,1034,0.13116,0.17508
2012,First Stage of Tertiary Education,male,Unimportant,0.08321,84,1034,0.06637,0.10005
2012,First Stage of Tertiary Education,female,Very important,0.17344,98,646,0.14422,0.20266
2012,First Stage of Tertiary Education,female,Important,0.52749,349,646,0.48897,0.56602
2012,First Stage of Tertiary Education,female,Less important,0.20312,149,646,0.17207,0.23417
2012,First Stage of Tertiary Education,female,Unimportant,0.09595,50,646,0.07322,0.11868
2012,Second Stage of Tertiary Education,male,Very important,0.20953,603,2943,0.19482,0.22424
2012,Second Stage of Tertiary Education,male,Important,0.56724,1687,2943,0.54933,0.58514
2012,Second Stage of Tertiary Education,male,Less important,0.14771,421,2943,0.13488,0.16053
2012,Second Stage of Tertiary Education,male,Unimportant,0.07553,232,2943,0.06598,0.08507
2012,Second Stage of Tertiary Education,female,Very important,0.19173,507,2869,0.17732,0.20614
2012,Second Stage of Tertiary Education,female,Important,0.56897,1637,2869,0.55085,0.58710
2012,Second Stage of Tertiary Education,female,Less important,0.16378,551,2869,0.15023,0.17732
2012,Second Stage of Tertiary Education,female,Unimportant,0.07552,174,2869,0.06585,0.08519
2016,No answer / don't know,male,Very important,0.32618,107,293,0.27241,0.37996
2016,No answer / don't know,male,Important,0.53506,148,293,0.47785,0.59227
2016,No answer / don't know,male,Less important,0.11636,38,293,0.07958,0.15314
2016,No answer / don't know,female,Very important,0.19867,74,259,0.14998,0.24736
2016,No answer / don't know,female,Important,0.57692,150,259,0.51663,0.63721
2016,No answer / don't know,female,Less important,0.16766,35,259,0.12208,0.21324
2016,Pre-primary Level,male,Very important,0.26026,46,126,0.18334,0.33718
2016,Pre-primary Level,male,Important,0.67079,80,126,0.58840,0.75317
2016,Pre-primary Level,female,Very important,0.40341,85,175,0.33052,0.47630
2016,Pre-primary Level,female,Important,0.48248,90,175,0.40823,0.55672
2016,Primary Level,male,Very important,0.18676,44,124,0.11788,0.25563
2016,Primary Level,male,Important,0.46421,80,124,0.37607,0.55234
2016,Primary Level,female,Very important,0.24240,39,215,0.18498,0.29982
2016,Primary Level,female,Important,0.27948,84,215,0.21936,0.33961
2016,Primary Level,female,Less important,0.23885,47,215,0.18172,0.29598
2016,Primary Level,female,Unimportant,0.23927,45,215,0.18211,0.29643
2016,Lower Secondary Level,male,Very important,0.33141,329,976,0.30186,0.36095
2016,Lower Secondary Level,male,Important,0.43555,448,976,0.40443,0.46667
2016,Lower Secondary Level,male,Less important,0.14759,128,976,0.12533,0.16985
2016,Lower Secondary Level,male,Unimportant,0.08545,71,976,0.06791,0.10300
2016,Lower Secondary Level,female,Very important,0.15643,274,1439,0.13765,0.17521
2016,Lower Secondary Level,female,Important,0.38616,614,1439,0.36100,0.41132
2016,Lower Secondary Level,female,Less important,0.22716,306,1439,0.20551,0.24882
2016,Lower Secondary Level,female,Unimportant,0.23025,245,1439,0.20849,0.25201
2016,Upper Secondary Level,male,Very important,0.20703,999,4651,0.19539,0.21868
2016,Upper Secondary Level,male,Important,0.49512,2359,4651,0.48075,0.50949
2016,Upper Secondary Level,male,Less important,0.18741,815,4651,0.17620,0.19863
2016,Upper Secondary Level,male,Unimportant,0.11043,478,4651,0.10143,0.11944
2016,Upper Secondary Level,female,Very important,0.13668,850,5636,0.12771,0.14564
2016,Upper Secondary Level,female,Important,0.49750,2859,5636,0.48444,0.51055
2016,Upper Secondary Level,female,Less important,0.22095,1265,5636,0.21012,0.23178
2016,Upper Secondary Level,female,Unimportant,0.14488,662,5636,0.13569,0.15407
2016,Post-secondary Non-tertiary Level,male,Very important,0.18276,159,713,0.15437,0.21114
2016,Post-secondary Non-tertiary Level,male,Important,0.57083,417,713,0.53448,0.60719
2016,Post-secondary Non-tertiary Level,male,Less important,0.21329,137,713,0.18320,0.24338
2016,Post-secondary Non-tertiary Level,female,Very important,0.13238,187,1244,0.11354,0.15122
2016,Post-secondary Non-tertiary Level,female,Important,0.52926,646,1244,0.50151,0.55701
2016,Post-secondary Non-tertiary Level,female,Less important,0.26550,352,1244,0.24095,0.29005
2016,Post-secondary Non-tertiary Level,female,Unimportant,0.07287,59,1244,0.05842,0.08731
2016,First Stage of Tertiary Education,male,Very important,0.15206,135,795,0.12708,0.17704
2016,First Stage of Tertiary Education,male,Important,0.54308,440,795,0.50843,0.57773
2016,First Stage of Tertiary Education,male,Less important,0.19759,143,795,0.16989,0.22529
2016,First Stage of Tertiary Education,male,Unimportant,0.10727,77,795,0.08574,0.12879
2016,First Stage of Tertiary Education,female,Very important,0.15447,70,508,0.12301,0.18593
2016,First Stage of Tertiary Education,female,Important,0.44903,262,508,0.40573,0.49233
2016,First Stage of Tertiary Education,female,Less important,0.27086,129,508,0.23218,0.30955
2016,First Stage of Tertiary Education,female,Unimportant,0.12563,47,508,0.09678,0.15448
2016,Second Stage of Tertiary Education,male,Very important,0.17078,488,2754,0.15672,0.18484
2016,Second Stage of Tertiary Education,male,Important,0.57123,1563,2754,0.55274,0.58971
2016,Second Stage of Tertiary Education,male,Less important,0.18066,490,2754,0.16629,0.19504
2016,Second Stage of Tertiary Education,male,Unimportant,0.07733,213,2754,0.06735,0.08731
2016,Second Stage of Tertiary Education,female,Very important,0.17995,511,2852,0.16585,0.19405
2016,Second Stage of Tertiary Education,female,Important,0.54449,1574,2852,0.52621,0.56277
2016,Second Stage of Tertiary Education,female,Less important,0.18956,577,2852,0.17517,0.20395
2016,Second Stage of Tertiary Education,female,Unimportant,0.08600,190,2852,0.07571,0.09629
2021,No answer / don't know,male,Very important,0.24077,99,306,0.19279,0.28875
2021,No answer / don't know,male,Important,0.53066,151,306,0.47465,0.58667
2021,No answer / don't know,male,Less important,0.22029,56,306,0.17378,0.26680
2021,No answer / don't know,female,Very important,0.16698,75,268,0.12224,0.21171
2021,No answer / don't know,female,Important,0.60017,127,268,0.54141,0.65893
2021,No answer / don't know,female,Less important,0.18995,66,268,0.14290,0.23701
2021,Pre-primary Level,male,Important,0.57094,50,50,0.43236,0.70953
2021,Pre-primary Level,female,Very important,0.37091,40,86,0.26822,0.47360
2021,Pre-primary Level,female,Important,0.61073,46,86,0.50707,0.71439
2021,Primary Level,male,Important,0.46498,51,51,0.32673,0.60323
2021,Primary Level,female,Important,0.38071,40,40,0.22832,0.53310
2021,Lower Secondary Level,male,Very important,0.24332,142,530,0.20675,0.27988
2021,Lower Secondary Level,male,Important,0.49212,271,530,0.44952,0.53473
2021,Lower Secondary Level,male,Less important,0.18218,82,530,0.14928,0.21507
2021,Lower Secondary Level,male,Unimportant,0.08239,35,530,0.05895,0.10582
2021,Lower Secondary Level,female,Very important,0.17649,149,721,0.14864,0.20433
2021,Lower Secondary Level,female,Important,0.37850,304,721,0.34307,0.41393
2021,Lower Secondary Level,female,Less important,0.23767,146,721,0.20657,0.26876
2021,Lower Secondary Level,female,Unimportant,0.20735,122,721,0.17774,0.23696
2021,Upper Secondary Level,male,Very important,0.15488,472,2884,0.14167,0.16809
2021,Upper Secondary Level,male,Important,0.50050,1493,2884,0.48225,0.51875
2021,Upper Secondary Level,male,Less important,0.23088,600,2884,0.21550,0.24626
2021,Upper Secondary Level,male,Unimportant,0.11374,319,2884,0.10215,0.12533
2021,Upper Secondary Level,female,Very important,0.12334,444,3506,0.11245,0.13422
2021,Upper Secondary Level,female,Important,0.48936,1758,3506,0.47281,0.50591
2021,Upper Secondary Level,female,Less important,0.24426,888,3506,0.23004,0.25848
2021,Upper Secondary Level,female,Unimportant,0.14304,416,3506,0.13145,0.15463
2021,Post-secondary Non-tertiary Level,male,Very important,0.12306,98,542,0.09538,0.15075
2021,Post-secondary Non-tertiary Level,male,Important,0.56739,318,542,0.52564,0.60914
2021,Post-secondary Non-tertiary Level,male,Less important,0.27615,126,542,0.23847,0.31382
2021,Post-secondary Non-tertiary Level,female,Very important,0.15724,128,928,0.13381,0.18068
