year,regtyp,sex,plh0107,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2012,Urban regions,male,Important,0.530214086206458,3934,25893,0.5299974272341615,0.5304307451787545
2012,Urban regions,male,Less important,0.15069313071259324,1081,25893,0.15053782762183468,0.1508484338033518
2012,Urban regions,male,Unimportant,0.09183181186378259,636,25893,0.09170644557435892,0.09195717815320625
2012,Urban regions,female,Very important,0.1743982798319388,1538,25893,0.17423581003327496,0.17456074963060267
2012,Urban regions,female,Important,0.4941661325332834,4562,25893,0.49395206209906745,0.49438020296749935
2012,Urban regions,female,Less important,0.18873002101672315,1911,25893,0.1885624806560778,0.1888975613773685
2012,Urban regions,female,Unimportant,0.14270556661805472,972,25893,0.14255580459149858,0.14285532864461087
2012,Rural regions,male,Very important,0.22917944355425116,1007,25893,0.22891639873762407,0.22944248837087824
2012,Rural regions,male,Important,0.5308699808268957,2404,25893,0.5305576563869195,0.5311823052668719
2012,Rural regions,male,Less important,0.15609164661557895,590,25893,0.1558645018423184,0.1563187913888395
2012,Rural regions,male,Unimportant,0.08385892900327427,344,25893,0.08368546031025073,0.0840323976962978
2012,Rural regions,female,Very important,0.18431780559593786,951,25893,0.1840790872456996,0.1845565239461761
2012,Rural regions,female,Important,0.5040495379730633,2707,25893,0.5037417175520702,0.5043573583940564
2012,Rural regions,female,Less important,0.1814953036634369,937,25893,0.18125801065008149,0.18173259667679234
2012,Rural regions,female,Unimportant,0.13013735276756203,522,25893,0.12993021084971446,0.1303444946854096
2016,Urban regions,male,Very important,0.20195535685976948,1506,22890,0.20178432776803104,0.20212638595150792
2016,Urban regions,male,Important,0.515517554222376,3524,22890,0.5153046474581959,0.5157304609865561
2016,Urban regions,male,Less important,0.1876901645528722,1199,22890,0.1875238193347912,0.18785650977095322
2016,Urban regions,male,Unimportant,0.09483692436498227,579,22890,0.0947121053208009,0.09496174340916363
2016,Urban regions,female,Very important,0.15483170585127143,1358,22890,0.1546800847766069,0.15498332692593594
2016,Urban regions,female,Important,0.4851725902162834,4045,22890,0.4849631129092135,0.4853820675233533
2016,Urban regions,female,Less important,0.22357884098899655,1822,22890,0.22340420970213318,0.22375347227585993
2016,Urban regions,female,Unimportant,0.13641686294344857,842,22890,0.13627300159431982,0.13656072429257732
2016,Rural regions,male,Very important,0.21430703429636094,801,22890,0.2140550655570437,0.21455900303567818
2016,Rural regions,male,Important,0.5294616416005782,2011,22890,0.5291551512648549,0.5297681319363015
2016,Rural regions,male,Less important,0.1723800640033583,595,22890,0.1721481318244482,0.17261199618226844
2016,Rural regions,male,Unimportant,0.0838512600997026,312,22890,0.08368106783848105,0.08402145236092416
2016,Rural regions,female,Very important,0.15292272950346578,732,22890,0.15270219307967137,0.15314326592726019
2016,Rural regions,female,Important,0.5092004103931899,2234,22890,0.5088940876370366,0.5095067331493431
2016,Rural regions,female,Less important,0.21030587872434628,904,22890,0.21005616756448306,0.2105555898842095
2016,Rural regions,female,Unimportant,0.12757098137899817,426,22890,0.12736656118668538,0.12777540157131095
2021,Urban regions,male,Very important,0.16507076054009226,944,16074,0.16491143311210177,0.16523008796808275
2021,Urban regions,male,Important,0.5193551809209138,2667,16074,0.5191407561271991,0.5195696057146285
2021,Urban regions,male,Less important,0.2282687661809525,1015,16074,0.22808863582029792,0.22844889654160705
2021,Urban regions,male,Unimportant,0.08730529235804149,392,16074,0.08718414507305053,0.08742643964303246
2021,Urban regions,female,Very important,0.14051241680957025,881,16074,0.14036594848723144,0.14065888513190905
2021,Urban regions,female,Important,0.48343844689106036,2845,16074,0.483227827581663,0.4836490662004577
2021,Urban regions,female,Less important,0.26093683913314863,1403,16074,0.26075175251167065,0.2611219257546266
2021,Urban regions,female,Unimportant,0.11511229716622068,500,16074,0.1149777819258264,0.11524681240661495
2021,Rural regions,male,Very important,0.1517572811779029,448,16074,0.15153910802429857,0.15197545433150725
2021,Rural regions,male,Important,0.5385496644415529,1398,16074,0.5382465254278543,0.5388528034552515
2021,Rural regions,male,Less important,0.21641326844781353,502,16074,0.21616285828581297,0.2166636786098141
2021,Rural regions,male,Unimportant,0.09327978593273058,225,16074,0.09310293926145236,0.0934566326040088
2021,Rural regions,female,Very important,0.13955081386747,420,16074,0.13933660166086648,0.13976502607407354
2021,Rural regions,female,Important,0.5231600748610065,1507,16074,0.5228513162943168,0.5234688334276961
2021,Rural regions,female,Less important,0.21111542751107945,645,16074,0.2108631479126358,0.2113677071095231
2021,Rural regions,female,Unimportant,0.12617368376044416,282,16074,0.12596841996010014,0.12637894756078819
