year,pgisced97,sampreg,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Lower Secondary Level,East,Less important,0.12332,51,424,0.09199,0.15466
1992,Lower Secondary Level,East,Unimportant,0.41771,128,424,0.37071,0.46471
1992,Upper Secondary Level,West,Very important,0.21470,842,3724,0.20151,0.22789
1992,Upper Secondary Level,West,Important,0.48923,1872,3724,0.47318,0.50529
1992,Upper Secondary Level,West,Less important,0.15348,588,3724,0.14190,0.16506
1992,Upper Secondary Level,West,Unimportant,0.14259,422,3724,0.13136,0.15382
1992,Upper Secondary Level,East,Very important,0.33835,760,2113,0.31817,0.35853
1992,Upper Secondary Level,East,Important,0.41990,945,2113,0.39885,0.44095
1992,Upper Secondary Level,East,Less important,0.07662,160,2113,0.06528,0.08797
1992,Upper Secondary Level,East,Unimportant,0.16513,248,2113,0.14930,0.18097
1992,Post-secondary Non-tertiary Level,West,Very important,0.24868,54,206,0.18950,0.30785
1992,Post-secondary Non-tertiary Level,West,Important,0.54235,119,206,0.47415,0.61055
1992,Post-secondary Non-tertiary Level,West,Less important,0.15298,33,206,0.10371,0.20226
1992,Post-secondary Non-tertiary Level,East,Important,0.50298,37,37,0.33964,0.66631
1992,First Stage of Tertiary Education,West,Very important,0.23302,118,498,0.19586,0.27019
1992,First Stage of Tertiary Education,West,Important,0.47370,249,498,0.42980,0.51759
1992,First Stage of Tertiary Education,West,Less important,0.16068,76,498,0.12840,0.19297
1992,First Stage of Tertiary Education,West,Unimportant,0.13260,55,498,0.10278,0.16241
1992,First Stage of Tertiary Education,East,Very important,0.45140,111,194,0.38119,0.52161
1992,First Stage of Tertiary Education,East,Important,0.36616,83,194,0.29819,0.43413
1992,Second Stage of Tertiary Education,West,Very important,0.25559,175,682,0.22283,0.28835
1992,Second Stage of Tertiary Education,West,Important,0.54723,379,682,0.50985,0.58462
1992,Second Stage of Tertiary Education,West,Less important,0.11814,82,682,0.09390,0.14238
1992,Second Stage of Tertiary Education,West,Unimportant,0.07904,46,682,0.05878,0.09930
1992,Second Stage of Tertiary Education,East,Very important,0.38996,348,892,0.35793,0.42198
1992,Second Stage of Tertiary Education,East,Important,0.46323,431,892,0.43049,0.49598
1992,Second Stage of Tertiary Education,East,Less important,0.05880,55,892,0.04336,0.07425
1992,Second Stage of Tertiary Education,East,Unimportant,0.08800,58,892,0.06940,0.10661
1995,No answer / don't know,West,Very important,0.38060,39,79,0.27285,0.48835
1995,No answer / don't know,West,Important,0.32614,40,79,0.22210,0.43018
1995,Pre-primary Level,West,Very important,0.36619,55,131,0.28337,0.44900
1995,Pre-primary Level,West,Important,0.52258,76,131,0.43672,0.60845
1995,Pre-primary Level,East,Very important,0.60781,55,88,0.50521,0.71040
1995,Pre-primary Level,East,Important,0.35321,33,88,0.25278,0.45365
1995,Primary Level,West,Important,0.40188,33,33,0.23201,0.57175
1995,Lower Secondary Level,West,Very important,0.18049,267,1367,0.16010,0.20089
1995,Lower Secondary Level,West,Important,0.37829,579,1367,0.35258,0.40401
1995,Lower Secondary Level,West,Less important,0.16997,232,1367,0.15005,0.18988
1995,Lower Secondary Level,West,Unimportant,0.27125,289,1367,0.24767,0.29482
1995,Lower Secondary Level,East,Very important,0.23424,108,320,0.18776,0.28071
1995,Lower Secondary Level,East,Important,0.30898,124,320,0.25827,0.35968
1995,Lower Secondary Level,East,Unimportant,0.36373,88,320,0.31094,0.41653
1995,Upper Secondary Level,West,Very important,0.22802,941,3894,0.21484,0.24120
1995,Upper Secondary Level,West,Important,0.49767,1993,3894,0.48196,0.51337
1995,Upper Secondary Level,West,Less important,0.15846,612,3894,0.14699,0.16993
1995,Upper Secondary Level,West,Unimportant,0.11585,348,3894,0.10580,0.12591
1995,Upper Secondary Level,East,Very important,0.28527,605,1929,0.26512,0.30543
1995,Upper Secondary Level,East,Important,0.47665,961,1929,0.45436,0.49895
1995,Upper Secondary Level,East,Less important,0.07954,154,1929,0.06747,0.09162
1995,Upper Secondary Level,East,Unimportant,0.15853,209,1929,0.14223,0.17484
1995,Post-secondary Non-tertiary Level,West,Very important,0.24853,84,310,0.20034,0.29671
1995,Post-secondary Non-tertiary Level,West,Important,0.54973,173,310,0.49426,0.60521
1995,Post-secondary Non-tertiary Level,West,Less important,0.16399,53,310,0.12270,0.20527
1995,Post-secondary Non-tertiary Level,East,Important,0.49179,35,35,0.32374,0.65983
1995,First Stage of Tertiary Education,West,Very important,0.21873,112,484,0.18187,0.25560
1995,First Stage of Tertiary Education,West,Important,0.50304,250,484,0.45845,0.54763
1995,First Stage of Tertiary Education,West,Less important,0.18365,87,484,0.14911,0.21818
1995,First Stage of Tertiary Education,West,Unimportant,0.09458,35,484,0.06848,0.12068
1995,First Stage of Tertiary Education,East,Very important,0.33199,78,184,0.26376,0.40022
1995,First Stage of Tertiary Education,East,Important,0.47727,106,184,0.40490,0.54964
1995,Second Stage of Tertiary Education,West,Very important,0.25238,238,856,0.22326,0.28150
1995,Second Stage of Tertiary Education,West,Important,0.53889,464,856,0.50547,0.57230
1995,Second Stage of Tertiary Education,West,Less important,0.13913,114,856,0.11594,0.16233
1995,Second Stage of Tertiary Education,West,Unimportant,0.06960,40,856,0.05254,0.08666
1995,Second Stage of Tertiary Education,East,Very important,0.29203,241,800,0.26050,0.32356
1995,Second Stage of Tertiary Education,East,Important,0.54202,453,800,0.50747,0.57657
1995,Second Stage of Tertiary Education,East,Less important,0.06195,48,800,0.04524,0.07867
1995,Second Stage of Tertiary Education,East,Unimportant,0.10400,58,800,0.08283,0.12517
2004,No answer / don't know,West,Very important,0.40625,85,173,0.33285,0.47965
2004,No answer / don't know,West,Important,0.47609,88,173,0.40146,0.55073
2004,No answer / don't know,East,Important,0.59753,32,32,0.42490,0.77017
2004,Pre-primary Level,West,Very important,0.42850,177,450,0.38273,0.47428
2004,Pre-primary Level,West,Important,0.49506,240,450,0.44882,0.54131
2004,Pre-primary Level,West,Less important,0.06531,33,450,0.04246,0.08816
2004,Pre-primary Level,East,Very important,0.46852,69,153,0.38919,0.54785
2004,Pre-primary Level,East,Important,0.49045,84,153,0.41098,0.56992
2004,Primary Level,West,Important,0.33925,67,189,0.27157,0.40693
2004,Primary Level,West,Less important,0.27378,62,189,0.21004,0.33752
2004,Primary Level,West,Unimportant,0.24218,60,189,0.18094,0.30342
2004,Lower Secondary Level,West,Very important,0.16811,365,2049,0.15192,0.18431
2004,Lower Secondary Level,West,Important,0.38343,836,2049,0.36237,0.40449
2004,Lower Secondary Level,West,Less important,0.23933,477,2049,0.22085,0.25781
2004,Lower Secondary Level,West,Unimportant,0.20913,371,2049,0.19151,0.22674
2004,Lower Secondary Level,East,Very important,0.25054,99,339,0.20435,0.29674
2004,Lower Secondary Level,East,Important,0.42755,145,339,0.37480,0.48029
2004,Lower Secondary Level,East,Less important,0.10744,37,339,0.07443,0.14046
2004,Lower Secondary Level,East,Unimportant,0.21447,58,339,0.17071,0.25823
2004,Upper Secondary Level,West,Very important,0.18354,1478,7574,0.17482,0.19226
2004,Upper Secondary Level,West,Important,0.51799,3975,7574,0.50673,0.52924
2004,Upper Secondary Level,West,Less important,0.18286,1383,7574,0.17415,0.19157
2004,Upper Secondary Level,West,Unimportant,0.11561,738,7574,0.10841,0.12281
2004,Upper Secondary Level,East,Very important,0.21018,569,2587,0.19448,0.22589
2004,Upper Secondary Level,East,Important,0.52381,1374,2587,0.50456,0.54306
2004,Upper Secondary Level,East,Less important,0.12225,324,2587,0.10963,0.13488
2004,Upper Secondary Level,East,Unimportant,0.14376,320,2587,0.13023,0.15728
2004,Post-secondary Non-tertiary Level,West,Very important,0.22826,226,972,0.20186,0.25466
2004,Post-secondary Non-tertiary Level,West,Important,0.53804,524,972,0.50668,0.56940
2004,Post-secondary Non-tertiary Level,West,Less important,0.16843,166,972,0.14489,0.19197
2004,Post-secondary Non-tertiary Level,West,Unimportant,0.06528,56,972,0.04974,0.08081
2004,Post-secondary Non-tertiary Level,East,Very important,0.32759,47,131,0.24691,0.40827
2004,Post-secondary Non-tertiary Level,East,Important,0.53680,84,131,0.45109,0.62252
2004,First Stage of Tertiary Education,West,Very important,0.20560,258,1154,0.18227,0.22893
2004,First Stage of Tertiary Education,West,Important,0.55157,629,1154,0.52287,0.58028
2004,First Stage of Tertiary Education,West,Less important,0.16453,191,1154,0.14313,0.18593
2004,First Stage of Tertiary Education,West,Unimportant,0.07829,76,1154,0.06279,0.09380
2004,First Stage of Tertiary Education,East,Very important,0.23834,100,406,0.19684,0.27983
2004,First Stage of Tertiary Education,East,Important,0.51785,218,406,0.46919,0.56652
2004,First Stage of Tertiary Education,East,Less important,0.09471,39,406,0.06619,0.12323
2004,First Stage of Tertiary Education,East,Unimportant,0.14910,49,406,0.11441,0.18379
2004,Second Stage of Tertiary Education,West,Very important,0.27212,771,2910,0.25595,0.28830
2004,Second Stage of Tertiary Education,West,Important,0.54922,1634,2910,0.53114,0.56730
2004,Second Stage of Tertiary Education,West,Less important,0.11852,366,2910,0.10677,0.13026
2004,Second Stage of Tertiary Education,West,Unimportant,0.06014,139,2910,0.05150,0.06878
2004,Second Stage of Tertiary Education,East,Very important,0.22110,283,1211,0.19772,0.24448
2004,Second Stage of Tertiary Education,East,Important,0.54781,695,1211,0.51977,0.57586
2004,Second Stage of Tertiary Education,East,Less important,0.10044,122,1211,0.08351,0.11738
2004,Second Stage of Tertiary Education,East,Unimportant,0.13064,111,1211,0.11165,0.14963
2008,No answer / don't know,West,Very important,0.45484,117,221,0.38904,0.52064
2008,No answer / don't know,West,Important,0.40950,104,221,0.34452,0.47448
2008,No answer / don't know,East,Very important,0.37392,34,75,0.26368,0.48416
2008,No answer / don't know,East,Important,0.57173,41,75,0.45899,0.68448
2008,Pre-primary Level,West,Very important,0.43546,102,249,0.37375,0.49717
2008,Pre-primary Level,West,Important,0.51346,147,249,0.45125,0.57567
2008,Pre-primary Level,East,Very important,0.33057,35,77,0.22481,0.43633
2008,Pre-primary Level,East,Important,0.62211,42,77,0.51310,0.73112
2008,Primary Level,West,Important,0.33062,41,136,0.25126,0.40998
2008,Primary Level,West,Less important,0.26311,44,136,0.18883,0.33739
2008,Primary Level,West,Unimportant,0.27764,51,136,0.20209,0.35318
2008,Lower Secondary Level,West,Very important,0.16522,268,1586,0.14693,0.18350
2008,Lower Secondary Level,West,Important,0.40045,644,1586,0.37633,0.42457
2008,Lower Secondary Level,West,Less important,0.19592,311,1586,0.17638,0.21546
2008,Lower Secondary Level,West,Unimportant,0.23842,363,1586,0.21744,0.25940
2008,Lower Secondary Level,East,Very important,0.25417,76,282,0.20326,0.30508
2008,Lower Secondary Level,East,Important,0.45639,130,282,0.39815,0.51463
2008,Lower Secondary Level,East,Less important,0.10796,31,282,0.07168,0.14425
2008,Lower Secondary Level,East,Unimportant,0.18148,45,282,0.13642,0.22654
2008,Upper Secondary Level,West,Very important,0.16495,1140,6810,0.15613,0.17376
2008,Upper Secondary Level,West,Important,0.52239,3524,6810,0.51052,0.53425
2008,Upper Secondary Level,West,Less important,0.17788,1267,6810,0.16879,0.18696
2008,Upper Secondary Level,West,Unimportant,0.13479,879,6810,0.12668,0.14290
2008,Upper Secondary Level,East,Very important,0.18876,441,2323,0.17284,0.20467
2008,Upper Secondary Level,East,Important,0.54599,1246,2323,0.52574,0.56624
2008,Upper Secondary Level,East,Less important,0.11799,302,2323,0.10487,0.13111
2008,Upper Secondary Level,East,Unimportant,0.14727,334,2323,0.13285,0.16168
2008,Post-secondary Non-tertiary Level,West,Very important,0.20489,175,895,0.17843,0.23134
2008,Post-secondary Non-tertiary Level,West,Important,0.57100,513,895,0.53855,0.60344
2008,Post-secondary Non-tertiary Level,West,Less important,0.15809,155,895,0.13418,0.18201
2008,Post-secondary Non-tertiary Level,West,Unimportant,0.06603,52,895,0.04975,0.08230
2008,Post-secondary Non-tertiary Level,East,Very important,0.28380,39,141,0.20912,0.35848
2008,Post-secondary Non-tertiary Level,East,Important,0.56278,102,141,0.48061,0.64495
2008,First Stage of Tertiary Education,West,Very important,0.19717,185,992,0.17240,0.22194
2008,First Stage of Tertiary Education,West,Important,0.49206,522,992,0.46093,0.52319
2008,First Stage of Tertiary Education,West,Less important,0.20894,192,992,0.18363,0.23426
2008,First Stage of Tertiary Education,West,Unimportant,0.10182,93,992,0.08300,0.12065
2008,First Stage of Tertiary Education,East,Very important,0.22486,69,341,0.18048,0.26924
2008,First Stage of Tertiary Education,East,Important,0.45547,167,341,0.40253,0.50840
2008,First Stage of Tertiary Education,East,Less important,0.15411,48,341,0.11573,0.19249
2008,First Stage of Tertiary Education,East,Unimportant,0.16556,57,341,0.12605,0.20507
2008,Second Stage of Tertiary Education,West,Very important,0.22781,646,2858,0.21243,0.24319
2008,Second Stage of Tertiary Education,West,Important,0.54911,1574,2858,0.53087,0.56736
2008,Second Stage of Tertiary Education,West,Less important,0.13768,405,2858,0.12505,0.15032
2008,Second Stage of Tertiary Education,West,Unimportant,0.08539,233,2858,0.07514,0.09564
2008,Second Stage of Tertiary Education,East,Very important,0.22413,251,1170,0.20022,0.24803
2008,Second Stage of Tertiary Education,East,Important,0.54088,660,1170,0.51231,0.56944
2008,Second Stage of Tertiary Education,East,Less important,0.13240,149,1170,0.11297,0.15183
2008,Second Stage of Tertiary Education,East,Unimportant,0.10259,110,1170,0.08520,0.11999
2012,No answer / don't know,West,Very important,0.36035,139,306,0.30647,0.41423
2012,No answer / don't know,West,Important,0.52930,167,306,0.47328,0.58531
2012,No answer / don't know,East,Very important,0.52445,33,33,0.35141,0.69748
2012,Pre-primary Level,West,Very important,0.41127,166,380,0.36173,0.46081
2012,Pre-primary Level,West,Important,0.52353,214,380,0.47324,0.57381
2012,Primary Level,West,Very important,0.19332,80,313,0.14950,0.23714
2012,Primary Level,West,Important,0.47922,147,313,0.42379,0.53465
2012,Primary Level,West,Less important,0.13361,35,313,0.09586,0.17136
2012,Primary Level,West,Unimportant,0.19385,51,313,0.14998,0.23771
2012,Lower Secondary Level,West,Very important,0.20422,518,2279,0.18767,0.22078
2012,Lower Secondary Level,West,Important,0.41791,1011,2279,0.39766,0.43817
2012,Lower Secondary Level,West,Less important,0.18013,381,2279,0.16435,0.19591
2012,Lower Secondary Level,West,Unimportant,0.19774,369,2279,0.18138,0.21410
2012,Lower Secondary Level,East,Very important,0.19543,88,348,0.15370,0.23715
2012,Lower Secondary Level,East,Important,0.42785,150,348,0.37579,0.47991
2012,Lower Secondary Level,East,Less important,0.13211,42,348,0.09648,0.16774
2012,Lower Secondary Level,East,Unimportant,0.24461,68,348,0.19938,0.28984
2012,Upper Secondary Level,West,Very important,0.19006,1805,9528,0.18218,0.19794
2012,Upper Secondary Level,West,Important,0.49684,4830,9528,0.48680,0.50688
2012,Upper Secondary Level,West,Less important,0.19262,1933,9528,0.18470,0.20054
2012,Upper Secondary Level,West,Unimportant,0.12048,960,9528,0.11394,0.12702
2012,Upper Secondary Level,East,Very important,0.19692,652,3099,0.18292,0.21093
2012,Upper Secondary Level,East,Important,0.52802,1661,3099,0.51044,0.54560
2012,Upper Secondary Level,East,Less important,0.13562,411,3099,0.12356,0.14768
2012,Upper Secondary Level,East,Unimportant,0.13944,375,3099,0.12724,0.15164
2012,Post-secondary Non-tertiary Level,West,Very important,0.20414,276,1629,0.18456,0.22372
2012,Post-secondary Non-tertiary Level,West,Important,0.55701,909,1629,0.53288,0.58114
2012,Post-secondary Non-tertiary Level,West,Less important,0.17981,366,1629,0.16116,0.19847
2012,Post-secondary Non-tertiary Level,West,Unimportant,0.05904,78,1629,0.04759,0.07049
2012,Post-secondary Non-tertiary Level,East,Very important,0.23251,68,282,0.18311,0.28190
2012,Post-secondary Non-tertiary Level,East,Important,0.64680,180,282,0.59091,0.70268
2012,Post-secondary Non-tertiary Level,East,Less important,0.08895,34,282,0.05567,0.12224
2012,First Stage of Tertiary Education,West,Very important,0.18622,224,1255,0.16467,0.20776
2012,First Stage of Tertiary Education,West,Important,0.56181,717,1255,0.53434,0.58927
2012,First Stage of Tertiary Education,West,Less important,0.17532,231,1255,0.15427,0.19636
2012,First Stage of Tertiary Education,West,Unimportant,0.07666,83,1255,0.06193,0.09139
2012,First Stage of Tertiary Education,East,Very important,0.22065,91,425,0.18117,0.26012
2012,First Stage of Tertiary Education,East,Important,0.49513,227,425,0.44754,0.54272
2012,First Stage of Tertiary Education,East,Less important,0.15827,56,425,0.12353,0.19301
2012,First Stage of Tertiary Education,East,Unimportant,0.12596,51,425,0.09437,0.15754
2012,Second Stage of Tertiary Education,West,Very important,0.20589,854,4416,0.19397,0.21782
2012,Second Stage of Tertiary Education,West,Important,0.57232,2560,4416,0.55773,0.58692
2012,Second Stage of Tertiary Education,West,Less important,0.15613,741,4416,0.14542,0.16683
2012,Second Stage of Tertiary Education,West,Unimportant,0.06566,261,4416,0.05835,0.07296
2012,Second Stage of Tertiary Education,East,Very important,0.18033,256,1396,0.16016,0.20051
2012,Second Stage of Tertiary Education,East,Important,0.54936,764,1396,0.52325,0.57547
2012,Second Stage of Tertiary Education,East,Less important,0.15157,231,1396,0.13275,0.17039
2012,Second Stage of Tertiary Education,East,Unimportant,0.11874,145,1396,0.10176,0.13571
2016,No answer / don't know,West,Very important,0.26974,157,471,0.22962,0.30987
2016,No answer / don't know,West,Important,0.54494,250,471,0.49992,0.58996
2016,No answer / don't know,West,Less important,0.14992,64,471,0.11764,0.18219
2016,No answer / don't know,East,Important,0.61485,48,48,0.47573,0.75398
2016,Pre-primary Level,West,Very important,0.32048,111,260,0.26364,0.37731
2016,Pre-primary Level,West,Important,0.57865,149,260,0.51851,0.63879
2016,Primary Level,West,Very important,0.22062,76,338,0.17635,0.26489
2016,Primary Level,West,Important,0.35220,142,338,0.30121,0.40320
2016,Primary Level,West,Less important,0.24367,70,338,0.19784,0.28951
2016,Primary Level,West,Unimportant,0.18351,50,338,0.14218,0.22483
2016,Lower Secondary Level,West,Very important,0.22649,520,2118,0.20866,0.24432
2016,Lower Secondary Level,West,Important,0.40281,934,2118,0.38191,0.42370
2016,Lower Secondary Level,West,Less important,0.19585,381,2118,0.17895,0.21276
2016,Lower Secondary Level,West,Unimportant,0.17485,283,2118,0.15867,0.19103
2016,Lower Secondary Level,East,Very important,0.24581,83,297,0.19676,0.29486
2016,Lower Secondary Level,East,Important,0.43883,128,297,0.38229,0.49536
2016,Lower Secondary Level,East,Less important,0.18168,53,297,0.13775,0.22561
2016,Lower Secondary Level,East,Unimportant,0.13368,33,297,0.09491,0.17245
2016,Upper Secondary Level,West,Very important,0.16610,1420,7942,0.15792,0.17429
2016,Upper Secondary Level,West,Important,0.49715,3984,7942,0.48616,0.50815
2016,Upper Secondary Level,West,Less important,0.20683,1659,7942,0.19792,0.21574
2016,Upper Secondary Level,West,Unimportant,0.12991,879,7942,0.12251,0.13730
2016,Upper Secondary Level,East,Very important,0.19149,429,2345,0.17556,0.20741
2016,Upper Secondary Level,East,Important,0.49296,1234,2345,0.47272,0.51320
2016,Upper Secondary Level,East,Less important,0.19519,421,2345,0.17914,0.21123
2016,Upper Secondary Level,East,Unimportant,0.12037,261,2345,0.10719,0.13354
2016,Post-secondary Non-tertiary Level,West,Very important,0.15199,297,1721,0.13502,0.16896
2016,Post-secondary Non-tertiary Level,West,Important,0.53990,906,1721,0.51634,0.56345
2016,Post-secondary Non-tertiary Level,West,Less important,0.24883,440,1721,0.22839,0.26926
2016,Post-secondary Non-tertiary Level,West,Unimportant,0.05929,78,1721,0.04813,0.07045
2016,Post-secondary Non-tertiary Level,East,Very important,0.17685,49,255,0.12993,0.22378
2016,Post-secondary Non-tertiary Level,East,Important,0.60863,157,255,0.54861,0.66865
2016,Post-secondary Non-tertiary Level,East,Less important,0.19131,49,255,0.14294,0.23969
2016,First Stage of Tertiary Education,West,Very important,0.16078,144,971,0.13766,0.18389
2016,First Stage of Tertiary Education,West,Important,0.51180,539,971,0.48034,0.54326
2016,First Stage of Tertiary Education,West,Less important,0.21673,200,971,0.19080,0.24266
2016,First Stage of Tertiary Education,West,Unimportant,0.11070,88,971,0.09095,0.13044
2016,First Stage of Tertiary Education,East,Very important,0.12726,61,332,0.09136,0.16316
2016,First Stage of Tertiary Education,East,Important,0.49857,163,332,0.44471,0.55244
2016,First Stage of Tertiary Education,East,Less important,0.24943,72,332,0.20281,0.29604
2016,First Stage of Tertiary Education,East,Unimportant,0.12474,36,332,0.08914,0.16033
2016,Second Stage of Tertiary Education,West,Very important,0.17608,784,4382,0.16480,0.18736
2016,Second Stage of Tertiary Education,West,Important,0.55997,2474,4382,0.54527,0.57467
2016,Second Stage of Tertiary Education,West,Less important,0.18577,842,4382,0.17426,0.19729
2016,Second Stage of Tertiary Education,West,Unimportant,0.07817,282,4382,0.07022,0.08612
2016,Second Stage of Tertiary Education,East,Very important,0.17112,215,1224,0.15001,0.19223
2016,Second Stage of Tertiary Education,East,Important,0.55147,663,1224,0.52359,0.57934
2016,Second Stage of Tertiary Education,East,Less important,0.18114,225,1224,0.15956,0.20273
2016,Second Stage of Tertiary Education,East,Unimportant,0.09627,121,1224,0.07974,0.11280
2021,No answer / don't know,West,Very important,0.21293,152,481,0.17631,0.24956
2021,No answer / don't know,West,Important,0.54180,222,481,0.49723,0.58638
2021,No answer / don't know,West,Less important,0.21554,107,481,0.17876,0.25233
2021,No answer / don't know,East,Important,0.65502,56,56,0.52939,0.78065
2021,Pre-primary Level,West,Very important,0.34179,61,139,0.26265,0.42092
2021,Pre-primary Level,West,Important,0.55015,78,139,0.46715,0.63316
2021,Primary Level,West,Very important,0.22239,41,118,0.14704,0.29775
2021,Primary Level,West,Important,0.41639,77,118,0.32706,0.50571
2021,Lower Secondary Level,West,Very important,0.19820,240,1054,0.17412,0.22228
2021,Lower Secondary Level,West,Important,0.42307,477,1054,0.39323,0.45291
2021,Lower Secondary Level,West,Less important,0.22253,202,1054,0.19740,0.24765
2021,Lower Secondary Level,West,Unimportant,0.15620,135,1054,0.13428,0.17813
2021,Lower Secondary Level,East,Very important,0.26109,51,150,0.19056,0.33162
2021,Lower Secondary Level,East,Important,0.46604,99,150,0.38594,0.54614
2021,Upper Secondary Level,West,Very important,0.13498,708,4913,0.12543,0.14454
2021,Upper Secondary Level,West,Important,0.49262,2465,4913,0.47864,0.50660
2021,Upper Secondary Level,West,Less important,0.24317,1184,4913,0.23117,0.25517
2021,Upper Secondary Level,West,Unimportant,0.12923,556,4913,0.11985,0.13861
2021,Upper Secondary Level,East,Very important,0.15355,208,1478,0.13517,0.17194
2021,Upper Secondary Level,East,Important,0.50368,786,1478,0.47818,0.52917
2021,Upper Secondary Level,East,Less important,0.21467,305,1478,0.19373,0.23561
2021,Upper Secondary Level,East,Unimportant,0.12810,179,1478,0.11105,0.14514
2021,Post-secondary Non-tertiary Level,West,Very important,0.14557,192,1277,0.12622,0.16493
2021,Post-secondary Non-tertiary Level,West,Important,0.50808,684,1277,0.48065,0.53551
2021,Post-secondary Non-tertiary Level,West,Less important,0.28586,334,1277,0.26107,0.31065
2021,Post-secondary Non-tertiary Level,West,Unimportant,0.06048,67,1277,0.04740,0.07356
2021,Post-secondary Non-tertiary Level,East,Very important,0.12829,34,209,0.08284,0.17373
2021,Post-secondary Non-tertiary Level,East,Important,0.53019,124,209,0.46236,0.59802
2021,Post-secondary Non-tertiary Level,East,Less important,0.31914,51,209,0.25579,0.38249
2021,First Stage of Tertiary Education,West,Very important,0.11461,95,682,0.09069,0.13854
2021,First Stage of Tertiary Education,West,Important,0.54440,362,682,0.50699,0.58180
2021,First Stage of Tertiary Education,West,Less important,0.26935,174,682,0.23603,0.30267
2021,First Stage of Tertiary Education,West,Unimportant,0.07164,51,682,0.05227,0.09101
2021,First Stage of Tertiary Education,East,Very important,0.10885,39,246,0.06985,0.14785
2021,First Stage of Tertiary Education,East,Important,0.50640,126,246,0.44380,0.56900
2021,First Stage of Tertiary Education,East,Less important,0.18192,38,246,0.13362,0.23023
2021,First Stage of Tertiary Education,East,Unimportant,0.20283,43,246,0.15248,0.25318
2021,Second Stage of Tertiary Education,West,Very important,0.14881,660,4014,0.13780,0.15983
2021,Second Stage of Tertiary Education,West,Important,0.54566,2252,4014,0.53025,0.56106
2021,Second Stage of Tertiary Education,West,Less important,0.23149,887,4014,0.21844,0.24454
2021,Second Stage of Tertiary Education,West,Unimportant,0.07404,215,4014,0.06594,0.08214
2021,Second Stage of Tertiary Education,East,Very important,0.14780,176,1039,0.12621,0.16939
2021,Second Stage of Tertiary Education,East,Important,0.58523,579,1039,0.55525,0.61520
2021,Second Stage of Tertiary Education,East,Less important,0.19835,196,1039,0.17410,0.22261
2021,Second Stage of Tertiary Education,East,Unimportant,0.06862,88,1039,0.05324,0.08400
