year,quintil_oecd,regtyp,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,5th Quintile,Urban regions,Important,0.52626,708,1325,0.49937,0.55316
1990,5th Quintile,Urban regions,Less important,0.13909,184,1325,0.12045,0.15773
1990,5th Quintile,Urban regions,Unimportant,0.07910,94,1325,0.06456,0.09364
1990,5th Quintile,Rural regions,Very important,0.26310,84,279,0.21134,0.31486
1990,5th Quintile,Rural regions,Important,0.53514,154,279,0.47651,0.59377
1990,5th Quintile,Rural regions,Less important,0.15258,41,279,0.11031,0.19485
1992,1st Quintile,Urban regions,Very important,0.20167,237,933,0.17591,0.22743
1992,1st Quintile,Urban regions,Important,0.37001,366,933,0.33901,0.40101
1992,1st Quintile,Urban regions,Less important,0.14111,126,933,0.11876,0.16346
1992,1st Quintile,Urban regions,Unimportant,0.28722,204,933,0.25817,0.31626
1992,1st Quintile,Rural regions,Very important,0.21594,319,1156,0.19221,0.23967
1992,1st Quintile,Rural regions,Important,0.33023,430,1156,0.30311,0.35736
1992,1st Quintile,Rural regions,Less important,0.13388,128,1156,0.11424,0.15352
1992,1st Quintile,Rural regions,Unimportant,0.31995,279,1156,0.29305,0.34685
1992,2nd Quintile,Urban regions,Very important,0.22116,289,1114,0.19677,0.24554
1992,2nd Quintile,Urban regions,Important,0.39699,484,1114,0.36825,0.42574
1992,2nd Quintile,Urban regions,Less important,0.16450,168,1114,0.14272,0.18628
1992,2nd Quintile,Urban regions,Unimportant,0.21735,173,1114,0.19312,0.24158
1992,2nd Quintile,Rural regions,Very important,0.29504,385,1083,0.26786,0.32221
1992,2nd Quintile,Rural regions,Important,0.42700,479,1083,0.39752,0.45647
1992,2nd Quintile,Rural regions,Less important,0.09861,96,1083,0.08085,0.11638
1992,2nd Quintile,Rural regions,Unimportant,0.17935,123,1083,0.15649,0.20221
1992,3rd Quintile,Urban regions,Very important,0.23803,327,1222,0.21414,0.26192
1992,3rd Quintile,Urban regions,Important,0.44129,555,1222,0.41344,0.46914
1992,3rd Quintile,Urban regions,Less important,0.16232,190,1222,0.14164,0.18300
1992,3rd Quintile,Urban regions,Unimportant,0.15836,150,1222,0.13789,0.17884
1992,3rd Quintile,Rural regions,Very important,0.30515,289,804,0.27330,0.33700
1992,3rd Quintile,Rural regions,Important,0.46213,377,804,0.42764,0.49661
1992,3rd Quintile,Rural regions,Less important,0.09327,69,804,0.07316,0.11339
1992,3rd Quintile,Rural regions,Unimportant,0.13945,69,804,0.11549,0.16341
1992,4th Quintile,Urban regions,Very important,0.19774,304,1426,0.17706,0.21842
1992,4th Quintile,Urban regions,Important,0.51184,748,1426,0.48588,0.53779
1992,4th Quintile,Urban regions,Less important,0.16156,228,1426,0.14245,0.18067
1992,4th Quintile,Urban regions,Unimportant,0.12887,146,1426,0.11147,0.14626
1992,4th Quintile,Rural regions,Very important,0.26320,178,607,0.22814,0.29826
1992,4th Quintile,Rural regions,Important,0.48488,294,607,0.44509,0.52468
1992,4th Quintile,Rural regions,Less important,0.15758,87,607,0.12857,0.18658
1992,4th Quintile,Rural regions,Unimportant,0.09434,48,607,0.07107,0.11761
1992,5th Quintile,Urban regions,Very important,0.25692,453,1745,0.23641,0.27742
1992,5th Quintile,Urban regions,Important,0.52679,930,1745,0.50336,0.55022
1992,5th Quintile,Urban regions,Less important,0.13214,228,1745,0.11624,0.14803
1992,5th Quintile,Urban regions,Unimportant,0.08415,134,1745,0.07112,0.09718
1992,5th Quintile,Rural regions,Very important,0.26994,118,393,0.22599,0.31389
1992,5th Quintile,Rural regions,Important,0.57254,233,393,0.52357,0.62151
1992,5th Quintile,Rural regions,Less important,0.10701,42,393,0.07641,0.13762
1995,1st Quintile,Urban regions,Very important,0.25239,261,1008,0.22556,0.27921
1995,1st Quintile,Urban regions,Important,0.42054,463,1008,0.39005,0.45103
1995,1st Quintile,Urban regions,Less important,0.14492,136,1008,0.12318,0.16667
1995,1st Quintile,Urban regions,Unimportant,0.18215,148,1008,0.15831,0.20599
1995,1st Quintile,Rural regions,Very important,0.22614,238,792,0.19699,0.25530
1995,1st Quintile,Rural regions,Important,0.40862,341,792,0.37437,0.44288
1995,1st Quintile,Rural regions,Less important,0.14211,95,792,0.11777,0.16644
1995,1st Quintile,Rural regions,Unimportant,0.22313,118,792,0.19411,0.25214
1995,2nd Quintile,Urban regions,Very important,0.21017,288,1223,0.18733,0.23302
1995,2nd Quintile,Urban regions,Important,0.42764,574,1223,0.39990,0.45538
1995,2nd Quintile,Urban regions,Less important,0.17464,203,1223,0.15336,0.19593
1995,2nd Quintile,Urban regions,Unimportant,0.18754,158,1223,0.16566,0.20943
1995,2nd Quintile,Rural regions,Very important,0.25967,290,957,0.23188,0.28747
1995,2nd Quintile,Rural regions,Important,0.38724,413,957,0.35636,0.41811
1995,2nd Quintile,Rural regions,Less important,0.10953,96,957,0.08973,0.12932
1995,2nd Quintile,Rural regions,Unimportant,0.24356,158,957,0.21635,0.27077
1995,3rd Quintile,Urban regions,Very important,0.22591,330,1313,0.20328,0.24854
1995,3rd Quintile,Urban regions,Important,0.48047,655,1313,0.45343,0.50750
1995,3rd Quintile,Urban regions,Less important,0.15999,196,1313,0.14015,0.17982
1995,3rd Quintile,Urban regions,Unimportant,0.13363,132,1313,0.11522,0.15205
1995,3rd Quintile,Rural regions,Very important,0.26898,291,929,0.24045,0.29751
1995,3rd Quintile,Rural regions,Important,0.47527,456,929,0.44314,0.50741
1995,3rd Quintile,Rural regions,Less important,0.12402,103,929,0.10281,0.14522
1995,3rd Quintile,Rural regions,Unimportant,0.13173,79,929,0.10997,0.15349
1995,4th Quintile,Urban regions,Very important,0.22470,376,1464,0.20331,0.24609
1995,4th Quintile,Urban regions,Important,0.50200,753,1464,0.47638,0.52762
1995,4th Quintile,Urban regions,Less important,0.16046,209,1464,0.14165,0.17926
1995,4th Quintile,Urban regions,Unimportant,0.11285,126,1464,0.09663,0.12906
1995,4th Quintile,Rural regions,Very important,0.25676,227,844,0.22727,0.28625
1995,4th Quintile,Rural regions,Important,0.52937,461,844,0.49567,0.56306
1995,4th Quintile,Rural regions,Less important,0.10868,86,844,0.08767,0.12969
1995,4th Quintile,Rural regions,Unimportant,0.10520,70,844,0.08449,0.12591
1995,5th Quintile,Urban regions,Very important,0.24852,418,1631,0.22754,0.26950
1995,5th Quintile,Urban regions,Important,0.53710,876,1631,0.51289,0.56131
1995,5th Quintile,Urban regions,Less important,0.14115,232,1631,0.12425,0.15805
1995,5th Quintile,Urban regions,Unimportant,0.07323,105,1631,0.06058,0.08588
1995,5th Quintile,Rural regions,Very important,0.24413,155,551,0.20823,0.28003
1995,5th Quintile,Rural regions,Important,0.56766,339,551,0.52626,0.60906
1995,5th Quintile,Rural regions,Less important,0.12005,57,551,0.09289,0.14721
2004,1st Quintile,Urban regions,Very important,0.21955,428,1941,0.20113,0.23797
2004,1st Quintile,Urban regions,Important,0.44374,866,1941,0.42163,0.46585
2004,1st Quintile,Urban regions,Less important,0.19011,387,1941,0.17265,0.20757
2004,1st Quintile,Urban regions,Unimportant,0.14660,260,1941,0.13086,0.16234
2004,1st Quintile,Rural regions,Very important,0.21427,253,1123,0.19027,0.23828
2004,1st Quintile,Rural regions,Important,0.48641,573,1123,0.45716,0.51565
2004,1st Quintile,Rural regions,Less important,0.15671,166,1123,0.13544,0.17798
2004,1st Quintile,Rural regions,Unimportant,0.14261,131,1123,0.12215,0.16307
2004,2nd Quintile,Urban regions,Very important,0.20697,462,2160,0.18988,0.22406
2004,2nd Quintile,Urban regions,Important,0.45636,1018,2160,0.43535,0.47737
2004,2nd Quintile,Urban regions,Less important,0.19655,396,2160,0.17979,0.21332
2004,2nd Quintile,Urban regions,Unimportant,0.14012,284,2160,0.12548,0.15476
2004,2nd Quintile,Rural regions,Very important,0.20863,295,1361,0.18703,0.23022
2004,2nd Quintile,Rural regions,Important,0.46552,662,1361,0.43901,0.49203
2004,2nd Quintile,Rural regions,Less important,0.16358,214,1361,0.14392,0.18324
2004,2nd Quintile,Rural regions,Unimportant,0.16228,190,1361,0.14268,0.18187
2004,3rd Quintile,Urban regions,Very important,0.17751,466,2369,0.16212,0.19290
2004,3rd Quintile,Urban regions,Important,0.50699,1192,2369,0.48686,0.52713
2004,3rd Quintile,Urban regions,Less important,0.17385,414,2369,0.15859,0.18912
2004,3rd Quintile,Urban regions,Unimportant,0.14164,297,2369,0.12760,0.15569
2004,3rd Quintile,Rural regions,Very important,0.21231,318,1400,0.19088,0.23374
2004,3rd Quintile,Rural regions,Important,0.51356,734,1400,0.48736,0.53975
2004,3rd Quintile,Rural regions,Less important,0.14451,184,1400,0.12608,0.16293
2004,3rd Quintile,Rural regions,Unimportant,0.12962,164,1400,0.11202,0.14722
2004,4th Quintile,Urban regions,Very important,0.19004,558,2696,0.17522,0.20485
2004,4th Quintile,Urban regions,Important,0.56166,1492,2696,0.54293,0.58040
2004,4th Quintile,Urban regions,Less important,0.15907,447,2696,0.14526,0.17288
2004,4th Quintile,Urban regions,Unimportant,0.08923,199,2696,0.07847,0.09999
2004,4th Quintile,Rural regions,Very important,0.20610,316,1447,0.18525,0.22695
2004,4th Quintile,Rural regions,Important,0.53713,797,1447,0.51143,0.56283
2004,4th Quintile,Rural regions,Less important,0.14873,218,1447,0.13039,0.16707
2004,4th Quintile,Rural regions,Unimportant,0.10804,116,1447,0.09204,0.12404
2004,5th Quintile,Urban regions,Very important,0.24573,1117,4432,0.23305,0.25840
2004,5th Quintile,Urban regions,Important,0.53404,2447,4432,0.51935,0.54873
2004,5th Quintile,Urban regions,Less important,0.14361,599,4432,0.13329,0.15394
2004,5th Quintile,Urban regions,Unimportant,0.07662,269,4432,0.06879,0.08445
2004,5th Quintile,Rural regions,Very important,0.23281,370,1523,0.21158,0.25404
2004,5th Quintile,Rural regions,Important,0.54900,851,1523,0.52400,0.57400
2004,5th Quintile,Rural regions,Less important,0.14250,216,1523,0.12494,0.16006
2004,5th Quintile,Rural regions,Unimportant,0.07569,86,1523,0.06240,0.08898
2008,1st Quintile,Urban regions,Very important,0.20803,354,1772,0.18912,0.22693
2008,1st Quintile,Urban regions,Important,0.42120,764,1772,0.39821,0.44420
2008,1st Quintile,Urban regions,Less important,0.19607,349,1772,0.17758,0.21456
2008,1st Quintile,Urban regions,Unimportant,0.17470,305,1772,0.15702,0.19239
2008,1st Quintile,Rural regions,Very important,0.20610,212,1020,0.18127,0.23094
2008,1st Quintile,Rural regions,Important,0.48131,504,1020,0.45063,0.51199
2008,1st Quintile,Rural regions,Less important,0.15337,149,1020,0.13125,0.17550
2008,1st Quintile,Rural regions,Unimportant,0.15921,155,1020,0.13675,0.18168
2008,2nd Quintile,Urban regions,Very important,0.15818,316,1933,0.14191,0.17445
2008,2nd Quintile,Urban regions,Important,0.50305,949,1933,0.48076,0.52535
2008,2nd Quintile,Urban regions,Less important,0.15071,303,1933,0.13476,0.16667
2008,2nd Quintile,Urban regions,Unimportant,0.18805,365,1933,0.17063,0.20548
2008,2nd Quintile,Rural regions,Very important,0.17036,227,1207,0.14914,0.19158
2008,2nd Quintile,Rural regions,Important,0.49183,597,1207,0.46361,0.52004
2008,2nd Quintile,Rural regions,Less important,0.17526,205,1207,0.15381,0.19672
2008,2nd Quintile,Rural regions,Unimportant,0.16255,178,1207,0.14173,0.18337
2008,3rd Quintile,Urban regions,Very important,0.17953,398,2163,0.16335,0.19571
2008,3rd Quintile,Urban regions,Important,0.50871,1104,2163,0.48763,0.52978
2008,3rd Quintile,Urban regions,Less important,0.17105,378,2163,0.15517,0.18692
2008,3rd Quintile,Urban regions,Unimportant,0.14072,283,2163,0.12606,0.15538
2008,3rd Quintile,Rural regions,Very important,0.22001,285,1429,0.19853,0.24150
2008,3rd Quintile,Rural regions,Important,0.49976,764,1429,0.47383,0.52570
2008,3rd Quintile,Rural regions,Less important,0.15164,202,1429,0.13304,0.17025
2008,3rd Quintile,Rural regions,Unimportant,0.12858,178,1429,0.11122,0.14595
2008,4th Quintile,Urban regions,Very important,0.19357,457,2444,0.17791,0.20924
2008,4th Quintile,Urban regions,Important,0.54287,1333,2444,0.52311,0.56262
2008,4th Quintile,Urban regions,Less important,0.16323,415,2444,0.14857,0.17788
2008,4th Quintile,Urban regions,Unimportant,0.10033,239,2444,0.08842,0.11224
2008,4th Quintile,Rural regions,Very important,0.20850,260,1256,0.18602,0.23097
2008,4th Quintile,Rural regions,Important,0.54775,677,1256,0.52021,0.57528
2008,4th Quintile,Rural regions,Less important,0.13992,195,1256,0.12073,0.15912
2008,4th Quintile,Rural regions,Unimportant,0.10383,124,1256,0.08696,0.12071
2008,5th Quintile,Urban regions,Very important,0.21130,820,3756,0.19825,0.22436
2008,5th Quintile,Urban regions,Important,0.55074,2032,3756,0.53483,0.56665
2008,5th Quintile,Urban regions,Less important,0.15281,578,3756,0.14130,0.16432
2008,5th Quintile,Urban regions,Unimportant,0.08514,326,3756,0.07622,0.09407
2008,5th Quintile,Rural regions,Very important,0.20191,270,1288,0.17998,0.22384
2008,5th Quintile,Rural regions,Important,0.57780,742,1288,0.55082,0.60479
2008,5th Quintile,Rural regions,Less important,0.14556,187,1288,0.12629,0.16482
2008,5th Quintile,Rural regions,Unimportant,0.07473,89,1288,0.06037,0.08910
2012,1st Quintile,Urban regions,Very important,0.21704,771,3089,0.20250,0.23158
2012,1st Quintile,Urban regions,Important,0.45801,1464,3089,0.44043,0.47558
2012,1st Quintile,Urban regions,Less important,0.16261,516,3089,0.14959,0.17562
2012,1st Quintile,Urban regions,Unimportant,0.16234,338,3089,0.14934,0.17535
2012,1st Quintile,Rural regions,Very important,0.21700,476,1907,0.19849,0.23550
2012,1st Quintile,Rural regions,Important,0.47791,970,1907,0.45548,0.50033
2012,1st Quintile,Rural regions,Less important,0.16779,278,1907,0.15101,0.18456
2012,1st Quintile,Rural regions,Unimportant,0.13731,183,1907,0.12186,0.15276
2012,2nd Quintile,Urban regions,Very important,0.19321,541,2734,0.17841,0.20801
2012,2nd Quintile,Urban regions,Important,0.46731,1359,2734,0.44860,0.48601
2012,2nd Quintile,Urban regions,Less important,0.16988,493,2734,0.15581,0.18396
2012,2nd Quintile,Urban regions,Unimportant,0.16960,341,2734,0.15553,0.18367
2012,2nd Quintile,Rural regions,Very important,0.18001,347,1826,0.16239,0.19764
2012,2nd Quintile,Rural regions,Important,0.47373,958,1826,0.45082,0.49664
2012,2nd Quintile,Rural regions,Less important,0.18506,290,1826,0.16724,0.20288
2012,2nd Quintile,Rural regions,Unimportant,0.16119,231,1826,0.14432,0.17807
2012,3rd Quintile,Urban regions,Very important,0.17824,480,2688,0.16377,0.19271
2012,3rd Quintile,Urban regions,Important,0.53038,1400,2688,0.51151,0.54926
2012,3rd Quintile,Urban regions,Less important,0.17392,541,2688,0.15959,0.18825
2012,3rd Quintile,Urban regions,Unimportant,0.11746,267,2688,0.10528,0.12963
2012,3rd Quintile,Rural regions,Very important,0.21333,365,1830,0.19455,0.23210
2012,3rd Quintile,Rural regions,Important,0.54787,1013,1830,0.52506,0.57068
2012,3rd Quintile,Rural regions,Less important,0.13981,295,1830,0.12391,0.15570
2012,3rd Quintile,Rural regions,Unimportant,0.09900,157,1830,0.08531,0.11268
2012,4th Quintile,Urban regions,Very important,0.18777,505,2907,0.17357,0.20197
2012,4th Quintile,Urban regions,Important,0.52663,1578,2907,0.50848,0.54479
2012,4th Quintile,Urban regions,Less important,0.18802,587,2907,0.17382,0.20223
2012,4th Quintile,Urban regions,Unimportant,0.09757,237,2907,0.08678,0.10836
2012,4th Quintile,Rural regions,Very important,0.20315,304,1599,0.18342,0.22287
2012,4th Quintile,Rural regions,Important,0.50472,865,1599,0.48021,0.52924
2012,4th Quintile,Rural regions,Less important,0.19442,301,1599,0.17502,0.21383
2012,4th Quintile,Rural regions,Unimportant,0.09771,129,1599,0.08315,0.11227
2012,5th Quintile,Urban regions,Very important,0.20531,758,3676,0.19225,0.21837
2012,5th Quintile,Urban regions,Important,0.55940,2028,3676,0.54335,0.57546
2012,5th Quintile,Urban regions,Less important,0.16588,638,3676,0.15386,0.17791
2012,5th Quintile,Urban regions,Unimportant,0.06940,252,3676,0.06118,0.07762
2012,5th Quintile,Rural regions,Very important,0.18552,244,1329,0.16462,0.20643
2012,5th Quintile,Rural regions,Important,0.57826,781,1329,0.55170,0.60482
2012,5th Quintile,Rural regions,Less important,0.18905,228,1329,0.16799,0.21011
2012,5th Quintile,Rural regions,Unimportant,0.04717,76,1329,0.03577,0.05857
2016,1st Quintile,Urban regions,Very important,0.20987,739,3011,0.19533,0.22442
2016,1st Quintile,Urban regions,Important,0.44999,1440,3011,0.43222,0.46777
2016,1st Quintile,Urban regions,Less important,0.18229,484,3011,0.16850,0.19608
2016,1st Quintile,Urban regions,Unimportant,0.15784,348,3011,0.14482,0.17087
2016,1st Quintile,Rural regions,Very important,0.21075,411,1759,0.19169,0.22982
2016,1st Quintile,Rural regions,Important,0.46350,860,1759,0.44019,0.48681
2016,1st Quintile,Rural regions,Less important,0.18659,315,1759,0.16837,0.20480
2016,1st Quintile,Rural regions,Unimportant,0.13916,173,1759,0.12298,0.15534
2016,2nd Quintile,Urban regions,Very important,0.18546,577,2872,0.17124,0.19968
2016,2nd Quintile,Urban regions,Important,0.46007,1379,2872,0.44183,0.47830
2016,2nd Quintile,Urban regions,Less important,0.21438,622,2872,0.19937,0.22939
2016,2nd Quintile,Urban regions,Unimportant,0.14010,294,2872,0.12740,0.15279
2016,2nd Quintile,Rural regions,Very important,0.18151,351,1865,0.16401,0.19901
2016,2nd Quintile,Rural regions,Important,0.49198,968,1865,0.46928,0.51468
2016,2nd Quintile,Rural regions,Less important,0.17627,323,1865,0.15897,0.19357
2016,2nd Quintile,Rural regions,Unimportant,0.15023,223,1865,0.13401,0.16645
2016,3rd Quintile,Urban regions,Very important,0.15913,456,2684,0.14528,0.17297
2016,3rd Quintile,Urban regions,Important,0.50507,1384,2684,0.48616,0.52399
2016,3rd Quintile,Urban regions,Less important,0.21207,567,2684,0.19660,0.22754
2016,3rd Quintile,Urban regions,Unimportant,0.12373,277,2684,0.11127,0.13619
2016,3rd Quintile,Rural regions,Very important,0.16505,287,1640,0.14708,0.18302
2016,3rd Quintile,Rural regions,Important,0.53966,877,1640,0.51553,0.56379
2016,3rd Quintile,Rural regions,Less important,0.19238,320,1640,0.17330,0.21146
2016,3rd Quintile,Rural regions,Unimportant,0.10291,156,1640,0.08820,0.11762
2016,4th Quintile,Urban regions,Very important,0.15432,478,2885,0.14113,0.16750
2016,4th Quintile,Urban regions,Important,0.53480,1517,2885,0.51660,0.55301
2016,4th Quintile,Urban regions,Less important,0.21497,647,2885,0.19998,0.22996
2016,4th Quintile,Urban regions,Unimportant,0.09591,243,2885,0.08516,0.10666
2016,4th Quintile,Rural regions,Very important,0.16754,240,1532,0.14883,0.18625
2016,4th Quintile,Rural regions,Important,0.55469,876,1532,0.52979,0.57958
2016,4th Quintile,Rural regions,Less important,0.18755,290,1532,0.16800,0.20710
2016,4th Quintile,Rural regions,Unimportant,0.09022,126,1532,0.07587,0.10457
2016,5th Quintile,Urban regions,Very important,0.18684,620,3446,0.17383,0.19986
2016,5th Quintile,Urban regions,Important,0.52961,1864,3446,0.51295,0.54628
2016,5th Quintile,Urban regions,Less important,0.20409,703,3446,0.19063,0.21755
2016,5th Quintile,Urban regions,Unimportant,0.07946,259,3446,0.07043,0.08849
2016,5th Quintile,Rural regions,Very important,0.20247,238,1191,0.17964,0.22530
2016,5th Quintile,Rural regions,Important,0.54506,646,1191,0.51676,0.57335
2016,5th Quintile,Rural regions,Less important,0.21832,248,1191,0.19485,0.24179
2016,5th Quintile,Rural regions,Unimportant,0.03415,59,1191,0.02383,0.04447
2021,1st Quintile,Urban regions,Very important,0.18627,444,1920,0.16885,0.20369
2021,1st Quintile,Urban regions,Important,0.47939,919,1920,0.45703,0.50174
2021,1st Quintile,Urban regions,Less important,0.20391,367,1920,0.18588,0.22193
2021,1st Quintile,Urban regions,Unimportant,0.13044,190,1920,0.11537,0.14551
2021,1st Quintile,Rural regions,Very important,0.15139,183,1026,0.12945,0.17334
2021,1st Quintile,Rural regions,Important,0.48423,500,1026,0.45363,0.51482
2021,1st Quintile,Rural regions,Less important,0.19237,215,1026,0.16824,0.21651
2021,1st Quintile,Rural regions,Unimportant,0.17200,128,1026,0.14890,0.19511
2021,2nd Quintile,Urban regions,Very important,0.16352,341,1851,0.14667,0.18038
2021,2nd Quintile,Urban regions,Important,0.47632,891,1851,0.45357,0.49908
2021,2nd Quintile,Urban regions,Less important,0.23128,400,1851,0.21207,0.25049
2021,2nd Quintile,Urban regions,Unimportant,0.12887,219,1851,0.11360,0.14414
2021,2nd Quintile,Rural regions,Very important,0.16064,199,1224,0.14006,0.18122
2021,2nd Quintile,Rural regions,Important,0.49095,628,1224,0.46293,0.51897
2021,2nd Quintile,Rural regions,Less important,0.21179,257,1224,0.18889,0.23469
2021,2nd Quintile,Rural regions,Unimportant,0.13662,140,1224,0.11737,0.15587
2021,3rd Quintile,Urban regions,Very important,0.13213,254,1851,0.11670,0.14756
2021,3rd Quintile,Urban regions,Important,0.49326,952,1851,0.47047,0.51604
2021,3rd Quintile,Urban regions,Less important,0.27938,507,1851,0.25893,0.29983
2021,3rd Quintile,Urban regions,Unimportant,0.09524,138,1851,0.08186,0.10861
2021,3rd Quintile,Rural regions,Very important,0.14567,160,1065,0.12447,0.16687
2021,3rd Quintile,Rural regions,Important,0.51180,552,1065,0.48177,0.54184
2021,3rd Quintile,Rural regions,Less important,0.24185,250,1065,0.21612,0.26758
2021,3rd Quintile,Rural regions,Unimportant,0.10067,103,1065,0.08259,0.11875
2021,4th Quintile,Urban regions,Very important,0.13288,257,1983,0.11794,0.14783
2021,4th Quintile,Urban regions,Important,0.48386,1062,1983,0.46186,0.50586
2021,4th Quintile,Urban regions,Less important,0.29585,513,1983,0.27576,0.31594
2021,4th Quintile,Urban regions,Unimportant,0.08741,151,1983,0.07497,0.09984
2021,4th Quintile,Rural regions,Very important,0.13255,136,1015,0.11168,0.15342
2021,4th Quintile,Rural regions,Important,0.56931,584,1015,0.53883,0.59979
2021,4th Quintile,Rural regions,Less important,0.21658,219,1015,0.19122,0.24193
2021,4th Quintile,Rural regions,Unimportant,0.08157,76,1015,0.06472,0.09841
2021,5th Quintile,Urban regions,Very important,0.15066,503,3016,0.13789,0.16342
2021,5th Quintile,Urban regions,Important,0.55613,1683,3016,0.53839,0.57386
2021,5th Quintile,Urban regions,Less important,0.21554,638,3016,0.20086,0.23022
2021,5th Quintile,Urban regions,Unimportant,0.07768,192,3016,0.06812,0.08723
2021,5th Quintile,Rural regions,Very important,0.14048,183,1071,0.11966,0.16130
2021,5th Quintile,Rural regions,Important,0.60273,632,1071,0.57341,0.63205
2021,5th Quintile,Rural regions,Less important,0.20006,198,1071,0.17609,0.22403
2021,5th Quintile,Rural regions,Unimportant,0.05672,58,1071,0.04286,0.07058
