year,migback,quintil_oecd,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,No migration background,5th Quintile,Important,0.53989,1113,2045,0.51828,0.56150
1992,No migration background,5th Quintile,Less important,0.12675,257,2045,0.11233,0.14117
1992,No migration background,5th Quintile,Unimportant,0.07233,132,2045,0.06110,0.08356
1992,Direct migration background,1st Quintile,Unimportant,0.38164,40,40,0.22918,0.53411
1992,Direct migration background,2nd Quintile,Very important,0.25282,31,70,0.15026,0.35537
1992,Direct migration background,2nd Quintile,Important,0.29508,39,70,0.18746,0.40269
1992,Direct migration background,3rd Quintile,Very important,0.28945,37,91,0.19575,0.38314
1992,Direct migration background,3rd Quintile,Important,0.48578,54,91,0.38252,0.58903
1992,Direct migration background,4th Quintile,Important,0.50999,60,60,0.38243,0.63755
1992,Direct migration background,5th Quintile,Important,0.46135,52,52,0.32453,0.59817
1995,No migration background,1st Quintile,Very important,0.22554,391,1458,0.20408,0.24700
1995,No migration background,1st Quintile,Important,0.42417,669,1458,0.39879,0.44955
1995,No migration background,1st Quintile,Less important,0.14885,187,1458,0.13057,0.16713
1995,No migration background,1st Quintile,Unimportant,0.20144,211,1458,0.18084,0.22203
1995,No migration background,2nd Quintile,Very important,0.22953,515,1909,0.21066,0.24840
1995,No migration background,2nd Quintile,Important,0.41827,871,1909,0.39614,0.44041
1995,No migration background,2nd Quintile,Less important,0.14474,248,1909,0.12895,0.16053
1995,No migration background,2nd Quintile,Unimportant,0.20745,275,1909,0.18926,0.22565
1995,No migration background,3rd Quintile,Very important,0.23250,538,1992,0.21394,0.25106
1995,No migration background,3rd Quintile,Important,0.47888,991,1992,0.45694,0.50082
1995,No migration background,3rd Quintile,Less important,0.15212,273,1992,0.13634,0.16789
1995,No migration background,3rd Quintile,Unimportant,0.13650,190,1992,0.12142,0.15158
1995,No migration background,4th Quintile,Very important,0.22441,540,2121,0.20665,0.24217
1995,No migration background,4th Quintile,Important,0.51487,1124,2121,0.49360,0.53615
1995,No migration background,4th Quintile,Less important,0.14866,275,2121,0.13351,0.16380
1995,No migration background,4th Quintile,Unimportant,0.11206,182,2121,0.09863,0.12549
1995,No migration background,5th Quintile,Very important,0.24629,535,2044,0.22761,0.26497
1995,No migration background,5th Quintile,Important,0.54967,1129,2044,0.52810,0.57124
1995,No migration background,5th Quintile,Less important,0.13371,260,2044,0.11896,0.14847
1995,No migration background,5th Quintile,Unimportant,0.07033,120,2044,0.05924,0.08141
1995,Direct migration background,1st Quintile,Very important,0.30599,99,319,0.25534,0.35664
1995,Direct migration background,1st Quintile,Important,0.37422,123,319,0.32103,0.42741
1995,Direct migration background,1st Quintile,Less important,0.12698,42,319,0.09039,0.16358
1995,Direct migration background,1st Quintile,Unimportant,0.19280,55,319,0.14944,0.23616
1995,Direct migration background,2nd Quintile,Very important,0.20345,53,247,0.15314,0.25375
1995,Direct migration background,2nd Quintile,Important,0.38307,108,247,0.32232,0.44382
1995,Direct migration background,2nd Quintile,Less important,0.17681,46,247,0.12913,0.22448
1995,Direct migration background,2nd Quintile,Unimportant,0.23667,40,247,0.18356,0.28979
1995,Direct migration background,3rd Quintile,Very important,0.29460,66,169,0.22566,0.36353
1995,Direct migration background,3rd Quintile,Important,0.46926,103,169,0.39380,0.54473
1995,Direct migration background,4th Quintile,Very important,0.31905,53,127,0.23766,0.40044
1995,Direct migration background,4th Quintile,Important,0.46221,74,127,0.37515,0.54927
1995,Direct migration background,5th Quintile,Very important,0.26702,32,110,0.18396,0.35007
1995,Direct migration background,5th Quintile,Important,0.49023,78,110,0.39638,0.58408
2004,No migration background,1st Quintile,Very important,0.21010,490,2186,0.19302,0.22718
2004,No migration background,1st Quintile,Important,0.46830,1043,2186,0.44738,0.48922
2004,No migration background,1st Quintile,Less important,0.16610,370,2186,0.15050,0.18171
2004,No migration background,1st Quintile,Unimportant,0.15550,283,2186,0.14030,0.17069
2004,No migration background,2nd Quintile,Very important,0.18646,565,2774,0.17197,0.20096
2004,No migration background,2nd Quintile,Important,0.47107,1357,2774,0.45250,0.48965
2004,No migration background,2nd Quintile,Less important,0.17616,452,2774,0.16198,0.19034
2004,No migration background,2nd Quintile,Unimportant,0.16630,400,2774,0.15244,0.18016
2004,No migration background,3rd Quintile,Very important,0.17627,620,3164,0.16299,0.18955
2004,No migration background,3rd Quintile,Important,0.51549,1642,3164,0.49807,0.53290
2004,No migration background,3rd Quintile,Less important,0.16514,494,3164,0.15220,0.17808
2004,No migration background,3rd Quintile,Unimportant,0.14310,408,3164,0.13090,0.15531
2004,No migration background,4th Quintile,Very important,0.18532,740,3667,0.17274,0.19790
2004,No migration background,4th Quintile,Important,0.55998,2043,3667,0.54391,0.57605
2004,No migration background,4th Quintile,Less important,0.15487,592,3667,0.14315,0.16658
2004,No migration background,4th Quintile,Unimportant,0.09984,292,3667,0.09013,0.10954
2004,No migration background,5th Quintile,Very important,0.23924,1351,5476,0.22794,0.25054
2004,No migration background,5th Quintile,Important,0.53928,3046,5476,0.52608,0.55249
2004,No migration background,5th Quintile,Less important,0.14124,742,5476,0.13201,0.15046
2004,No migration background,5th Quintile,Unimportant,0.08024,337,5476,0.07304,0.08743
2004,Direct migration background,1st Quintile,Very important,0.19746,122,700,0.16795,0.22697
2004,Direct migration background,1st Quintile,Important,0.42966,313,700,0.39296,0.46635
2004,Direct migration background,1st Quintile,Less important,0.22779,159,700,0.19670,0.25888
2004,Direct migration background,1st Quintile,Unimportant,0.14509,106,700,0.11898,0.17120
2004,Direct migration background,2nd Quintile,Very important,0.26221,133,591,0.22672,0.29770
2004,Direct migration background,2nd Quintile,Important,0.39404,244,591,0.35461,0.43347
2004,Direct migration background,2nd Quintile,Less important,0.25134,143,591,0.21633,0.28634
2004,Direct migration background,2nd Quintile,Unimportant,0.09241,71,591,0.06904,0.11578
2004,Direct migration background,3rd Quintile,Very important,0.21446,95,433,0.17575,0.25316
2004,Direct migration background,3rd Quintile,Important,0.47712,201,433,0.43002,0.52422
2004,Direct migration background,3rd Quintile,Less important,0.17244,86,433,0.13681,0.20806
2004,Direct migration background,3rd Quintile,Unimportant,0.13598,51,433,0.10366,0.16831
2004,Direct migration background,4th Quintile,Very important,0.22803,80,332,0.18283,0.27323
2004,Direct migration background,4th Quintile,Important,0.51552,186,332,0.46168,0.56936
2004,Direct migration background,4th Quintile,Less important,0.18808,66,332,0.14598,0.23018
2004,Direct migration background,5th Quintile,Very important,0.23437,80,318,0.18774,0.28101
2004,Direct migration background,5th Quintile,Important,0.52302,178,318,0.46804,0.57800
2004,Direct migration background,5th Quintile,Less important,0.19919,60,318,0.15522,0.24315
2004,Indirect migration background,1st Quintile,Very important,0.41910,69,152,0.34040,0.49780
2004,Indirect migration background,1st Quintile,Important,0.45415,83,152,0.37474,0.53357
2004,Indirect migration background,2nd Quintile,Very important,0.39221,59,138,0.31045,0.47397
2004,Indirect migration background,2nd Quintile,Important,0.51170,79,138,0.42800,0.59541
2004,Indirect migration background,3rd Quintile,Very important,0.39808,69,152,0.32000,0.47616
2004,Indirect migration background,3rd Quintile,Important,0.46419,83,152,0.38464,0.54373
2004,Indirect migration background,4th Quintile,Very important,0.41284,54,114,0.32206,0.50362
2004,Indirect migration background,4th Quintile,Important,0.48979,60,114,0.39762,0.58197
2004,Indirect migration background,5th Quintile,Very important,0.39833,56,130,0.31385,0.48282
2004,Indirect migration background,5th Quintile,Important,0.51907,74,130,0.43285,0.60529
2008,No migration background,1st Quintile,Very important,0.18275,379,2044,0.16599,0.19951
2008,No migration background,1st Quintile,Important,0.46132,971,2044,0.43970,0.48294
2008,No migration background,1st Quintile,Less important,0.17474,351,2044,0.15828,0.19121
2008,No migration background,1st Quintile,Unimportant,0.18118,343,2044,0.16448,0.19789
2008,No migration background,2nd Quintile,Very important,0.15467,440,2613,0.14081,0.16854
2008,No migration background,2nd Quintile,Important,0.49172,1283,2613,0.47255,0.51090
2008,No migration background,2nd Quintile,Less important,0.15705,414,2613,0.14310,0.17100
2008,No migration background,2nd Quintile,Unimportant,0.19655,476,2613,0.18131,0.21179
2008,No migration background,3rd Quintile,Very important,0.17746,554,3069,0.16394,0.19098
2008,No migration background,3rd Quintile,Important,0.51589,1627,3069,0.49821,0.53357
2008,No migration background,3rd Quintile,Less important,0.16080,478,3069,0.14780,0.17379
2008,No migration background,3rd Quintile,Unimportant,0.14585,410,3069,0.13336,0.15834
2008,No migration background,4th Quintile,Very important,0.18066,594,3298,0.16753,0.19380
2008,No migration background,4th Quintile,Important,0.55180,1812,3298,0.53482,0.56877
2008,No migration background,4th Quintile,Less important,0.16209,557,3298,0.14951,0.17467
2008,No migration background,4th Quintile,Unimportant,0.10545,335,3298,0.09496,0.11593
2008,No migration background,5th Quintile,Very important,0.20217,975,4666,0.19064,0.21369
2008,No migration background,5th Quintile,Important,0.56407,2597,4666,0.54984,0.57830
2008,No migration background,5th Quintile,Less important,0.14754,700,4666,0.13737,0.15772
2008,No migration background,5th Quintile,Unimportant,0.08622,394,4666,0.07816,0.09427
2008,Direct migration background,1st Quintile,Very important,0.22229,109,562,0.18788,0.25670
2008,Direct migration background,1st Quintile,Important,0.38525,217,562,0.34498,0.42552
2008,Direct migration background,1st Quintile,Less important,0.21315,124,562,0.17926,0.24704
2008,Direct migration background,1st Quintile,Unimportant,0.17931,112,562,0.14757,0.21106
2008,Direct migration background,2nd Quintile,Very important,0.15786,57,384,0.12135,0.19438
2008,Direct migration background,2nd Quintile,Important,0.51619,191,384,0.46614,0.56624
2008,Direct migration background,2nd Quintile,Less important,0.17740,75,384,0.13914,0.21566
2008,Direct migration background,2nd Quintile,Unimportant,0.14855,61,384,0.11293,0.18416
2008,Direct migration background,3rd Quintile,Very important,0.21834,69,358,0.17548,0.26119
2008,Direct migration background,3rd Quintile,Important,0.46109,162,358,0.40938,0.51280
2008,Direct migration background,3rd Quintile,Less important,0.20337,79,358,0.16162,0.24512
2008,Direct migration background,3rd Quintile,Unimportant,0.11720,48,358,0.08383,0.15056
2008,Direct migration background,4th Quintile,Very important,0.29538,73,252,0.23894,0.35182
2008,Direct migration background,4th Quintile,Important,0.47884,139,252,0.41704,0.54064
2008,Direct migration background,4th Quintile,Less important,0.13697,40,252,0.09443,0.17950
2008,Direct migration background,5th Quintile,Very important,0.24808,64,221,0.19101,0.30515
2008,Direct migration background,5th Quintile,Important,0.46257,107,221,0.39669,0.52846
2008,Direct migration background,5th Quintile,Less important,0.23004,50,221,0.17442,0.28565
2008,Indirect migration background,1st Quintile,Very important,0.39586,78,158,0.31937,0.47236
2008,Indirect migration background,1st Quintile,Important,0.43931,80,158,0.36168,0.51694
2008,Indirect migration background,2nd Quintile,Very important,0.27513,46,118,0.19421,0.35605
2008,Indirect migration background,2nd Quintile,Important,0.55771,72,118,0.46771,0.64770
2008,Indirect migration background,3rd Quintile,Very important,0.39653,60,139,0.31491,0.47815
2008,Indirect migration background,3rd Quintile,Important,0.45099,79,139,0.36797,0.53401
2008,Indirect migration background,4th Quintile,Very important,0.37990,50,109,0.28836,0.47144
2008,Indirect migration background,4th Quintile,Important,0.52392,59,109,0.42972,0.61811
2008,Indirect migration background,5th Quintile,Very important,0.33793,51,121,0.25330,0.42256
2008,Indirect migration background,5th Quintile,Important,0.53809,70,121,0.44889,0.62729
2012,No migration background,1st Quintile,Very important,0.20384,843,3669,0.19080,0.21687
2012,No migration background,1st Quintile,Important,0.47628,1836,3669,0.46012,0.49245
2012,No migration background,1st Quintile,Less important,0.16367,589,3669,0.15170,0.17565
2012,No migration background,1st Quintile,Unimportant,0.15621,401,3669,0.14446,0.16796
2012,No migration background,2nd Quintile,Very important,0.16686,630,3661,0.15478,0.17894
2012,No migration background,2nd Quintile,Important,0.46170,1885,3661,0.44555,0.47785
2012,No migration background,2nd Quintile,Less important,0.18146,643,3661,0.16897,0.19395
2012,No migration background,2nd Quintile,Unimportant,0.18998,503,3661,0.17727,0.20269
2012,No migration background,3rd Quintile,Very important,0.17595,688,3897,0.16400,0.18791
2012,No migration background,3rd Quintile,Important,0.53939,2102,3897,0.52373,0.55504
2012,No migration background,3rd Quintile,Less important,0.16594,727,3897,0.15426,0.17762
2012,No migration background,3rd Quintile,Unimportant,0.11872,380,3897,0.10856,0.12887
2012,No migration background,4th Quintile,Very important,0.17444,680,4003,0.16268,0.18620
2012,No migration background,4th Quintile,Important,0.52810,2190,4003,0.51263,0.54356
2012,No migration background,4th Quintile,Less important,0.19426,796,4003,0.18200,0.20651
2012,No migration background,4th Quintile,Unimportant,0.10321,337,4003,0.09378,0.11263
2012,No migration background,5th Quintile,Very important,0.19870,898,4554,0.18711,0.21029
2012,No migration background,5th Quintile,Important,0.56456,2566,4554,0.55015,0.57896
2012,No migration background,5th Quintile,Less important,0.17087,782,4554,0.15994,0.18181
2012,No migration background,5th Quintile,Unimportant,0.06587,308,4554,0.05867,0.07308
2012,Direct migration background,1st Quintile,Very important,0.21943,270,1003,0.19380,0.24505
2012,Direct migration background,1st Quintile,Important,0.42707,455,1003,0.39644,0.45770
2012,Direct migration background,1st Quintile,Less important,0.18250,166,1003,0.15859,0.20642
2012,Direct migration background,1st Quintile,Unimportant,0.17100,112,1003,0.14768,0.19431
2012,Direct migration background,2nd Quintile,Very important,0.22600,167,655,0.19395,0.25806
2012,Direct migration background,2nd Quintile,Important,0.50751,316,655,0.46920,0.54583
2012,Direct migration background,2nd Quintile,Less important,0.15567,106,655,0.12788,0.18345
2012,Direct migration background,2nd Quintile,Unimportant,0.11082,66,655,0.08676,0.13488
2012,Direct migration background,3rd Quintile,Very important,0.29677,111,431,0.25359,0.33995
2012,Direct migration background,3rd Quintile,Important,0.47421,202,431,0.42702,0.52141
2012,Direct migration background,3rd Quintile,Less important,0.14150,85,431,0.10856,0.17445
2012,Direct migration background,3rd Quintile,Unimportant,0.08751,33,431,0.06080,0.11422
2012,Direct migration background,4th Quintile,Very important,0.25877,72,307,0.20970,0.30784
2012,Direct migration background,4th Quintile,Important,0.46314,168,307,0.40727,0.51901
2012,Direct migration background,4th Quintile,Less important,0.19910,67,307,0.15436,0.24384
2012,Direct migration background,5th Quintile,Very important,0.16951,59,269,0.12459,0.21443
2012,Direct migration background,5th Quintile,Important,0.55567,152,269,0.49618,0.61516
2012,Direct migration background,5th Quintile,Less important,0.20543,58,269,0.15706,0.25380
2012,Indirect migration background,1st Quintile,Very important,0.39108,134,316,0.33719,0.44497
2012,Indirect migration background,1st Quintile,Important,0.47380,143,316,0.41866,0.52894
2012,Indirect migration background,1st Quintile,Less important,0.09493,39,316,0.06256,0.12730
2012,Indirect migration background,2nd Quintile,Very important,0.38682,91,241,0.32520,0.44843
2012,Indirect migration background,2nd Quintile,Important,0.44255,116,241,0.37971,0.50539
2012,Indirect migration background,2nd Quintile,Less important,0.14800,34,241,0.10307,0.19292
2012,Indirect migration background,3rd Quintile,Very important,0.17333,46,155,0.11354,0.23312
2012,Indirect migration background,3rd Quintile,Important,0.65243,109,155,0.57722,0.72764
2012,Indirect migration background,4th Quintile,Very important,0.45700,57,142,0.37477,0.53922
2012,Indirect migration background,4th Quintile,Important,0.44964,85,142,0.36753,0.53175
2012,Indirect migration background,5th Quintile,Very important,0.30669,45,136,0.22890,0.38447
2012,Indirect migration background,5th Quintile,Important,0.56739,91,136,0.48381,0.65096
2016,No migration background,1st Quintile,Very important,0.17022,466,2586,0.15573,0.18471
2016,No migration background,1st Quintile,Important,0.46849,1300,2586,0.44926,0.48773
2016,No migration background,1st Quintile,Less important,0.20321,500,2586,0.18770,0.21872
2016,No migration background,1st Quintile,Unimportant,0.15808,320,2586,0.14401,0.17214
2016,No migration background,2nd Quintile,Very important,0.14199,456,3164,0.12983,0.15415
2016,No migration background,2nd Quintile,Important,0.46744,1541,3164,0.45006,0.48483
2016,No migration background,2nd Quintile,Less important,0.21752,716,3164,0.20314,0.23190
2016,No migration background,2nd Quintile,Unimportant,0.17305,451,3164,0.15986,0.18623
2016,No migration background,3rd Quintile,Very important,0.13742,473,3273,0.12562,0.14921
2016,No migration background,3rd Quintile,Important,0.51883,1695,3273,0.50171,0.53595
2016,No migration background,3rd Quintile,Less important,0.21340,721,3273,0.19936,0.22744
2016,No migration background,3rd Quintile,Unimportant,0.13035,384,3273,0.11881,0.14189
2016,No migration background,4th Quintile,Very important,0.13854,489,3574,0.12721,0.14986
2016,No migration background,4th Quintile,Important,0.53915,1931,3574,0.52280,0.55549
2016,No migration background,4th Quintile,Less important,0.21837,811,3574,0.20482,0.23192
2016,No migration background,4th Quintile,Unimportant,0.10395,343,3574,0.09394,0.11395
2016,No migration background,5th Quintile,Very important,0.17675,679,3952,0.16486,0.18865
2016,No migration background,5th Quintile,Important,0.53596,2143,3952,0.52041,0.55151
2016,No migration background,5th Quintile,Less important,0.21514,836,3952,0.20232,0.22795
2016,No migration background,5th Quintile,Unimportant,0.07215,294,3952,0.06408,0.08022
2016,Direct migration background,1st Quintile,Very important,0.24240,504,1759,0.22237,0.26244
2016,Direct migration background,1st Quintile,Important,0.43062,800,1759,0.40748,0.45377
2016,Direct migration background,1st Quintile,Less important,0.15237,263,1759,0.13557,0.16917
2016,Direct migration background,1st Quintile,Unimportant,0.17460,192,1759,0.15685,0.19235
2016,Direct migration background,2nd Quintile,Very important,0.25926,320,1219,0.23465,0.28387
2016,Direct migration background,2nd Quintile,Important,0.48807,642,1219,0.46000,0.51615
2016,Direct migration background,2nd Quintile,Less important,0.17190,197,1219,0.15071,0.19309
2016,Direct migration background,2nd Quintile,Unimportant,0.08077,60,1219,0.06547,0.09607
2016,Direct migration background,3rd Quintile,Very important,0.24357,190,790,0.21362,0.27352
2016,Direct migration background,3rd Quintile,Important,0.51892,433,790,0.48405,0.55378
2016,Direct migration background,3rd Quintile,Less important,0.17275,125,790,0.14638,0.19913
2016,Direct migration background,3rd Quintile,Unimportant,0.06476,42,790,0.04759,0.08194
2016,Direct migration background,4th Quintile,Very important,0.26727,169,588,0.23147,0.30307
2016,Direct migration background,4th Quintile,Important,0.51342,322,588,0.47299,0.55385
2016,Direct migration background,4th Quintile,Less important,0.16826,97,588,0.13800,0.19853
2016,Direct migration background,5th Quintile,Very important,0.27725,132,471,0.23678,0.31772
2016,Direct migration background,5th Quintile,Important,0.50844,256,471,0.46325,0.55364
2016,Direct migration background,5th Quintile,Less important,0.15375,83,471,0.12114,0.18636
2016,Indirect migration background,1st Quintile,Very important,0.41532,180,416,0.36791,0.46273
2016,Indirect migration background,1st Quintile,Important,0.42204,200,416,0.37453,0.46956
2016,Indirect migration background,1st Quintile,Less important,0.13190,36,416,0.09935,0.16446
2016,Indirect migration background,2nd Quintile,Very important,0.42722,152,348,0.37517,0.47927
2016,Indirect migration background,2nd Quintile,Important,0.46710,164,348,0.41461,0.51960
2016,Indirect migration background,2nd Quintile,Less important,0.10074,32,348,0.06907,0.13241
2016,Indirect migration background,3rd Quintile,Very important,0.33541,80,254,0.27723,0.39359
2016,Indirect migration background,3rd Quintile,Important,0.49353,133,254,0.43193,0.55514
2016,Indirect migration background,3rd Quintile,Less important,0.15127,41,254,0.10712,0.19543
2016,Indirect migration background,4th Quintile,Very important,0.28756,60,200,0.22467,0.35045
2016,Indirect migration background,4th Quintile,Important,0.63751,140,200,0.57072,0.70430
2016,Indirect migration background,5th Quintile,Very important,0.28359,47,190,0.21933,0.34785
2016,Indirect migration background,5th Quintile,Important,0.53403,111,190,0.46291,0.60515
2016,Indirect migration background,5th Quintile,Less important,0.16971,32,190,0.11619,0.22323
2021,No migration background,1st Quintile,Very important,0.14262,227,1755,0.12626,0.15899
2021,No migration background,1st Quintile,Important,0.48051,891,1755,0.45713,0.50389
2021,No migration background,1st Quintile,Less important,0.21154,397,1755,0.19243,0.23065
2021,No migration background,1st Quintile,Unimportant,0.16533,240,1755,0.14794,0.18271
2021,No migration background,2nd Quintile,Very important,0.14175,283,2174,0.12708,0.15641
2021,No migration background,2nd Quintile,Important,0.47176,1061,2174,0.45077,0.49274
2021,No migration background,2nd Quintile,Less important,0.22921,513,2174,0.21154,0.24688
2021,No migration background,2nd Quintile,Unimportant,0.15729,317,2174,0.14198,0.17259
2021,No migration background,3rd Quintile,Very important,0.11489,272,2300,0.10185,0.12793
2021,No migration background,3rd Quintile,Important,0.49409,1170,2300,0.47366,0.51453
2021,No migration background,3rd Quintile,Less important,0.28268,636,2300,0.26427,0.30109
2021,No migration background,3rd Quintile,Unimportant,0.10834,222,2300,0.09563,0.12104
2021,No migration background,4th Quintile,Very important,0.11934,275,2472,0.10656,0.13212
2021,No migration background,4th Quintile,Important,0.51248,1345,2472,0.49277,0.53219
2021,No migration background,4th Quintile,Less important,0.27192,640,2472,0.25438,0.28946
2021,No migration background,4th Quintile,Unimportant,0.09626,212,2472,0.08463,0.10789
2021,No migration background,5th Quintile,Very important,0.13685,536,3479,0.12543,0.14827
2021,No migration background,5th Quintile,Important,0.57536,1978,3479,0.55893,0.59178
2021,No migration background,5th Quintile,Less important,0.20998,731,3479,0.19644,0.22352
2021,No migration background,5th Quintile,Unimportant,0.07781,234,3479,0.06891,0.08672
2021,Direct migration background,1st Quintile,Very important,0.24735,336,964,0.22010,0.27460
2021,Direct migration background,1st Quintile,Important,0.43740,414,964,0.40607,0.46873
2021,Direct migration background,1st Quintile,Less important,0.19157,145,964,0.16671,0.21642
2021,Direct migration background,1st Quintile,Unimportant,0.12369,69,964,0.10289,0.14448
2021,Direct migration background,2nd Quintile,Very important,0.20540,213,699,0.17543,0.23537
2021,Direct migration background,2nd Quintile,Important,0.54293,355,699,0.50597,0.57988
2021,Direct migration background,2nd Quintile,Less important,0.18747,92,699,0.15852,0.21643
2021,Direct migration background,2nd Quintile,Unimportant,0.06420,39,699,0.04602,0.08238
2021,Direct migration background,3rd Quintile,Very important,0.25139,119,454,0.21144,0.29133
2021,Direct migration background,3rd Quintile,Important,0.47710,241,454,0.43110,0.52310
2021,Direct migration background,3rd Quintile,Less important,0.20853,94,454,0.17112,0.24594
2021,Direct migration background,4th Quintile,Very important,0.23645,93,364,0.19274,0.28016
2021,Direct migration background,4th Quintile,Important,0.45755,203,364,0.40630,0.50880
2021,Direct migration background,4th Quintile,Less important,0.27419,68,364,0.22830,0.32008
2021,Direct migration background,5th Quintile,Very important,0.19470,103,409,0.15628,0.23313
2021,Direct migration background,5th Quintile,Important,0.54768,232,409,0.49938,0.59597
2021,Direct migration background,5th Quintile,Less important,0.22815,74,409,0.18743,0.26887
2021,Indirect migration background,1st Quintile,Very important,0.21707,64,219,0.16234,0.27179
2021,Indirect migration background,1st Quintile,Important,0.60654,114,219,0.54169,0.67139
2021,Indirect migration background,1st Quintile,Less important,0.14558,41,219,0.09876,0.19239
2021,Indirect migration background,2nd Quintile,Very important,0.27394,44,199,0.21182,0.33607
2021,Indirect migration background,2nd Quintile,Important,0.43834,103,199,0.36923,0.50745
2021,Indirect migration background,2nd Quintile,Less important,0.26003,52,199,0.19893,0.32113
2021,Indirect migration background,3rd Quintile,Important,0.64833,93,93,0.55076,0.74590
2021,Indirect migration background,4th Quintile,Important,0.63727,98,98,0.54159,0.73295
2021,Indirect migration background,5th Quintile,Very important,0.24808,47,183,0.18533,0.31083
2021,Indirect migration background,5th Quintile,Important,0.49100,105,183,0.41837,0.56363
2021,Indirect migration background,5th Quintile,Less important,0.20172,31,183,0.14342,0.26002
