year,quintil_oecd,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,4th Quintile,Less important,0.15585,665,4143,0.14480,0.16690
2004,4th Quintile,Unimportant,0.09509,315,4143,0.08616,0.10402
2004,5th Quintile,Very important,0.24246,1487,5955,0.23158,0.25335
2004,5th Quintile,Important,0.53782,3298,5955,0.52515,0.55048
2004,5th Quintile,Less important,0.14333,815,5955,0.13443,0.15223
2004,5th Quintile,Unimportant,0.07639,355,5955,0.06964,0.08313
2008,1st Quintile,Very important,0.20738,566,2792,0.19234,0.22243
2008,1st Quintile,Important,0.44127,1268,2792,0.42285,0.45969
2008,1st Quintile,Less important,0.18182,498,2792,0.16751,0.19613
2008,1st Quintile,Unimportant,0.16953,460,2792,0.15561,0.18345
2008,2nd Quintile,Very important,0.16231,543,3140,0.14941,0.17521
2008,2nd Quintile,Important,0.49925,1546,3140,0.48176,0.51674
2008,2nd Quintile,Less important,0.15903,508,3140,0.14624,0.17182
2008,2nd Quintile,Unimportant,0.17941,543,3140,0.16599,0.19283
2008,3rd Quintile,Very important,0.19361,683,3592,0.18068,0.20653
2008,3rd Quintile,Important,0.50560,1868,3592,0.48924,0.52195
2008,3rd Quintile,Less important,0.16430,580,3592,0.15218,0.17642
2008,3rd Quintile,Unimportant,0.13650,461,3592,0.12527,0.14773
2008,4th Quintile,Very important,0.19823,717,3700,0.18538,0.21108
2008,4th Quintile,Important,0.54439,2010,3700,0.52834,0.56044
2008,4th Quintile,Less important,0.15596,610,3700,0.14426,0.16765
2008,4th Quintile,Unimportant,0.10142,363,3700,0.09169,0.11115
2008,5th Quintile,Very important,0.20894,1090,5044,0.19772,0.22016
2008,5th Quintile,Important,0.55755,2774,5044,0.54384,0.57125
2008,5th Quintile,Less important,0.15099,765,5044,0.14111,0.16087
2008,5th Quintile,Unimportant,0.08253,415,5044,0.07493,0.09012
2012,1st Quintile,Very important,0.21702,1247,4996,0.20559,0.22846
2012,1st Quintile,Important,0.46496,2434,4996,0.45113,0.47879
2012,1st Quintile,Less important,0.16442,794,4996,0.15414,0.17470
2012,1st Quintile,Unimportant,0.15360,521,4996,0.14360,0.16360
2012,2nd Quintile,Very important,0.18882,888,4560,0.17746,0.20018
2012,2nd Quintile,Important,0.46945,2317,4560,0.45496,0.48393
2012,2nd Quintile,Less important,0.17494,783,4560,0.16391,0.18596
2012,2nd Quintile,Unimportant,0.16680,572,4560,0.15598,0.17762
2012,3rd Quintile,Very important,0.19089,845,4518,0.17943,0.20235
2012,3rd Quintile,Important,0.53669,2413,4518,0.52215,0.55123
2012,3rd Quintile,Less important,0.16162,836,4518,0.15088,0.17235
2012,3rd Quintile,Unimportant,0.11080,424,4518,0.10165,0.11995
2012,4th Quintile,Very important,0.19293,809,4506,0.18141,0.20445
2012,4th Quintile,Important,0.51928,2443,4506,0.50469,0.53387
2012,4th Quintile,Less important,0.19017,888,4506,0.17871,0.20163
2012,4th Quintile,Unimportant,0.09762,366,4506,0.08895,0.10629
2012,5th Quintile,Very important,0.20055,1002,5005,0.18945,0.21164
2012,5th Quintile,Important,0.56395,2809,5005,0.55021,0.57769
2012,5th Quintile,Less important,0.17146,866,5005,0.16102,0.18190
2012,5th Quintile,Unimportant,0.06405,328,5005,0.05726,0.07083
2016,1st Quintile,Very important,0.21017,1150,4770,0.19861,0.22174
2016,1st Quintile,Important,0.45456,2300,4770,0.44043,0.46870
2016,1st Quintile,Less important,0.18374,799,4770,0.17275,0.19474
2016,1st Quintile,Unimportant,0.15152,521,4770,0.14134,0.16170
2016,2nd Quintile,Very important,0.18405,928,4737,0.17301,0.19509
2016,2nd Quintile,Important,0.47146,2347,4737,0.45725,0.48568
2016,2nd Quintile,Less important,0.20077,945,4737,0.18936,0.21218
2016,2nd Quintile,Unimportant,0.14372,517,4737,0.13373,0.15371
2016,3rd Quintile,Very important,0.16128,743,4324,0.15031,0.17224
2016,3rd Quintile,Important,0.51763,2261,4324,0.50273,0.53252
2016,3rd Quintile,Less important,0.20492,887,4324,0.19289,0.21696
2016,3rd Quintile,Unimportant,0.11617,433,4324,0.10662,0.12573
2016,4th Quintile,Very important,0.15852,718,4417,0.14775,0.16929
2016,4th Quintile,Important,0.54112,2393,4417,0.52642,0.55582
2016,4th Quintile,Less important,0.20626,937,4417,0.19433,0.21819
2016,4th Quintile,Unimportant,0.09410,369,4417,0.08549,0.10272
2016,5th Quintile,Very important,0.19061,858,4637,0.17930,0.20192
2016,5th Quintile,Important,0.53334,2510,4637,0.51897,0.54770
2016,5th Quintile,Less important,0.20752,951,4637,0.19584,0.21919
2016,5th Quintile,Unimportant,0.06854,318,4637,0.06126,0.07581
2021,1st Quintile,Very important,0.17423,627,2947,0.16053,0.18793
2021,1st Quintile,Important,0.48025,1419,2947,0.46220,0.49829
2021,1st Quintile,Less important,0.20130,583,2947,0.18682,0.21578
2021,1st Quintile,Unimportant,0.14422,318,2947,0.13154,0.15691
2021,2nd Quintile,Very important,0.16248,540,3075,0.14944,0.17553
2021,2nd Quintile,Important,0.48158,1519,3075,0.46392,0.49925
2021,2nd Quintile,Less important,0.22427,657,3075,0.20953,0.23902
2021,2nd Quintile,Unimportant,0.13166,359,3075,0.11971,0.14361
2021,3rd Quintile,Very important,0.13670,414,2916,0.12423,0.14917
2021,3rd Quintile,Important,0.49951,1504,2916,0.48136,0.51767
2021,3rd Quintile,Less important,0.26672,757,2916,0.25066,0.28277
2021,3rd Quintile,Unimportant,0.09707,241,2916,0.08632,0.10782
2021,4th Quintile,Very important,0.13277,393,2998,0.12063,0.14492
2021,4th Quintile,Important,0.51156,1646,2998,0.49366,0.52945
2021,4th Quintile,Less important,0.27015,732,2998,0.25426,0.28605
2021,4th Quintile,Unimportant,0.08551,227,2998,0.07550,0.09552
2021,5th Quintile,Very important,0.14794,686,4087,0.13705,0.15883
2021,5th Quintile,Important,0.56857,2315,4087,0.55338,0.58376
2021,5th Quintile,Less important,0.21141,836,4087,0.19889,0.22393
2021,5th Quintile,Unimportant,0.07208,250,4087,0.06415,0.08001
