year,bula_h,migback,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Baden-Wuerttemberg,No migration background,Important,0.48796,486,980,0.45665,0.51927
1990,Baden-Wuerttemberg,No migration background,Less important,0.15148,151,980,0.12902,0.17394
1990,Baden-Wuerttemberg,No migration background,Unimportant,0.12126,98,980,0.10081,0.14171
1990,Baden-Wuerttemberg,Direct migration background,Very important,0.29747,34,83,0.19853,0.39642
1990,Baden-Wuerttemberg,Direct migration background,Important,0.44662,49,83,0.33901,0.55422
1990,Bavaria,No migration background,Very important,0.22230,266,1132,0.19807,0.24654
1990,Bavaria,No migration background,Important,0.46776,555,1132,0.43868,0.49684
1990,Bavaria,No migration background,Less important,0.17092,190,1132,0.14898,0.19286
1990,Bavaria,No migration background,Unimportant,0.13902,121,1132,0.11886,0.15919
1990,Bavaria,Direct migration background,Important,0.41226,32,32,0.23898,0.58554
1990,Berlin,No migration background,Very important,0.18287,40,177,0.12576,0.23998
1990,Berlin,No migration background,Important,0.47584,103,177,0.40206,0.54963
1990,Berlin,No migration background,Less important,0.17568,34,177,0.11946,0.23190
1992,Schleswig-Holstein,No migration background,Very important,0.27004,64,226,0.21202,0.32805
1992,Schleswig-Holstein,No migration background,Important,0.42088,97,226,0.35637,0.48539
1992,Schleswig-Holstein,No migration background,Less important,0.15036,34,226,0.10366,0.19706
1992,Schleswig-Holstein,No migration background,Unimportant,0.15872,31,226,0.11097,0.20647
1992,Hamburg,No migration background,Important,0.45894,50,50,0.31941,0.59847
1992,Lower Saxony,No migration background,Very important,0.20076,165,775,0.17254,0.22898
1992,Lower Saxony,No migration background,Important,0.47845,384,775,0.44325,0.51364
1992,Lower Saxony,No migration background,Less important,0.13718,118,775,0.11294,0.16142
1992,Lower Saxony,No migration background,Unimportant,0.18361,108,775,0.15633,0.21088
1992,North Rhine-Westphalia,No migration background,Very important,0.21528,383,1723,0.19586,0.23469
1992,North Rhine-Westphalia,No migration background,Important,0.48817,872,1723,0.46456,0.51178
1992,North Rhine-Westphalia,No migration background,Less important,0.14778,260,1723,0.13102,0.16454
1992,North Rhine-Westphalia,No migration background,Unimportant,0.14878,208,1723,0.13197,0.16559
1992,North Rhine-Westphalia,Direct migration background,Important,0.47277,45,45,0.32525,0.62030
1992,Hesse,No migration background,Very important,0.15053,96,568,0.12110,0.17997
1992,Hesse,No migration background,Important,0.48727,290,568,0.44613,0.52842
1992,Hesse,No migration background,Less important,0.14709,86,568,0.11794,0.17625
1992,Hesse,No migration background,Unimportant,0.21510,96,568,0.18128,0.24892
1992,"Rhineland-Palatinate, Saarland",No migration background,Very important,0.22409,128,517,0.18811,0.26006
1992,"Rhineland-Palatinate, Saarland",No migration background,Important,0.46659,238,517,0.42355,0.50964
1992,"Rhineland-Palatinate, Saarland",No migration background,Less important,0.17636,91,517,0.14347,0.20924
1992,"Rhineland-Palatinate, Saarland",No migration background,Unimportant,0.13296,60,517,0.10366,0.16226
1992,Baden-Wuerttemberg,No migration background,Very important,0.23255,233,943,0.20557,0.25953
1992,Baden-Wuerttemberg,No migration background,Important,0.45891,446,943,0.42709,0.49073
1992,Baden-Wuerttemberg,No migration background,Less important,0.15718,147,943,0.13393,0.18042
1992,Baden-Wuerttemberg,No migration background,Unimportant,0.15136,117,943,0.12848,0.17425
1992,Baden-Wuerttemberg,Direct migration background,Important,0.39905,44,44,0.25268,0.54542
1992,Bavaria,No migration background,Very important,0.20269,269,1193,0.17987,0.22551
1992,Bavaria,No migration background,Important,0.46644,575,1193,0.43812,0.49476
1992,Bavaria,No migration background,Less important,0.18051,209,1193,0.15867,0.20234
1992,Bavaria,No migration background,Unimportant,0.15036,140,1193,0.13007,0.17065
1992,Berlin,No migration background,Very important,0.27027,135,449,0.22915,0.31140
1992,Berlin,No migration background,Important,0.46180,218,449,0.41564,0.50797
1992,Berlin,No migration background,Less important,0.14816,58,449,0.11527,0.18106
1992,Berlin,No migration background,Unimportant,0.11976,38,449,0.08970,0.14983
1992,Brandenburg,No migration background,Very important,0.37184,241,613,0.33355,0.41013
1992,Brandenburg,No migration background,Important,0.39480,262,613,0.35607,0.43353
1992,Brandenburg,No migration background,Less important,0.05170,31,613,0.03415,0.06924
1992,Brandenburg,No migration background,Unimportant,0.18166,79,613,0.15111,0.21221
1992,Mecklenburg-Western Pomerania,No migration background,Very important,0.40550,156,346,0.35369,0.45731
1992,Mecklenburg-Western Pomerania,No migration background,Important,0.40596,159,346,0.35414,0.45778
1992,Mecklenburg-Western Pomerania,No migration background,Unimportant,0.11374,31,346,0.08023,0.14724
1992,Saxony,No migration background,Very important,0.32510,393,1080,0.29715,0.35305
1992,Saxony,No migration background,Important,0.40642,461,1080,0.37711,0.43573
1992,Saxony,No migration background,Less important,0.07986,89,1080,0.06369,0.09604
1992,Saxony,No migration background,Unimportant,0.18862,137,1080,0.16528,0.21197
1992,Saxony-Anhalt,No migration background,Very important,0.31910,246,724,0.28512,0.35308
1992,Saxony-Anhalt,No migration background,Important,0.40335,325,724,0.36759,0.43911
1992,Saxony-Anhalt,No migration background,Less important,0.09426,63,724,0.07296,0.11555
1992,Saxony-Anhalt,No migration background,Unimportant,0.18330,90,724,0.15509,0.21150
1992,Thuringa,No migration background,Very important,0.36241,242,623,0.32464,0.40019
1992,Thuringa,No migration background,Important,0.41498,270,623,0.37626,0.45370
1992,Thuringa,No migration background,Less important,0.08679,51,623,0.06467,0.10891
1992,Thuringa,No migration background,Unimportant,0.13581,60,623,0.10889,0.16274
1995,Schleswig-Holstein,No migration background,Very important,0.24129,61,214,0.18383,0.29875
1995,Schleswig-Holstein,No migration background,Important,0.48463,116,214,0.41752,0.55175
1995,Schleswig-Holstein,No migration background,Less important,0.17291,37,214,0.12212,0.22370
1995,Hamburg,No migration background,Important,0.50460,48,48,0.36165,0.64754
1995,Lower Saxony,No migration background,Very important,0.22268,187,772,0.19331,0.25205
1995,Lower Saxony,No migration background,Important,0.45353,367,772,0.41839,0.48867
1995,Lower Saxony,No migration background,Less important,0.18771,138,772,0.16014,0.21527
1995,Lower Saxony,No migration background,Unimportant,0.13609,80,772,0.11188,0.16029
1995,Lower Saxony,Direct migration background,Very important,0.40111,44,84,0.29566,0.50655
1995,Lower Saxony,Direct migration background,Important,0.32807,40,84,0.22706,0.42908
1995,North Rhine-Westphalia,No migration background,Very important,0.22539,395,1675,0.20537,0.24541
1995,North Rhine-Westphalia,No migration background,Important,0.50914,869,1675,0.48519,0.53309
1995,North Rhine-Westphalia,No migration background,Less important,0.15294,262,1675,0.13570,0.17018
1995,North Rhine-Westphalia,No migration background,Unimportant,0.11253,149,1675,0.09739,0.12767
1995,North Rhine-Westphalia,Direct migration background,Very important,0.29431,76,195,0.23018,0.35844
1995,North Rhine-Westphalia,Direct migration background,Important,0.48004,119,195,0.40974,0.55034
1995,Hesse,No migration background,Very important,0.18627,111,547,0.15361,0.21892
1995,Hesse,No migration background,Important,0.48569,275,547,0.44377,0.52762
1995,Hesse,No migration background,Less important,0.17455,93,547,0.14271,0.20638
1995,Hesse,No migration background,Unimportant,0.15349,68,547,0.12326,0.18373
1995,Hesse,Direct migration background,Important,0.38548,42,42,0.23650,0.53446
1995,"Rhineland-Palatinate, Saarland",No migration background,Very important,0.21553,116,494,0.17923,0.25183
1995,"Rhineland-Palatinate, Saarland",No migration background,Important,0.41335,218,494,0.36988,0.45682
1995,"Rhineland-Palatinate, Saarland",No migration background,Less important,0.17387,85,494,0.14041,0.20732
1995,"Rhineland-Palatinate, Saarland",No migration background,Unimportant,0.19725,75,494,0.16212,0.23238
1995,"Rhineland-Palatinate, Saarland",Direct migration background,Very important,0.33862,31,82,0.23556,0.44168
1995,"Rhineland-Palatinate, Saarland",Direct migration background,Important,0.43617,51,82,0.32817,0.54417
1995,Baden-Wuerttemberg,No migration background,Very important,0.21731,226,941,0.19094,0.24367
1995,Baden-Wuerttemberg,No migration background,Important,0.50392,499,941,0.47196,0.53588
1995,Baden-Wuerttemberg,No migration background,Less important,0.14820,131,941,0.12549,0.17091
1995,Baden-Wuerttemberg,No migration background,Unimportant,0.13057,85,941,0.10903,0.15211
1995,Baden-Wuerttemberg,Direct migration background,Very important,0.27073,40,119,0.19056,0.35090
1995,Baden-Wuerttemberg,Direct migration background,Important,0.43368,79,119,0.34426,0.52310
1995,Bavaria,No migration background,Very important,0.20288,259,1167,0.17980,0.22596
1995,Bavaria,No migration background,Important,0.49378,604,1167,0.46508,0.52248
1995,Bavaria,No migration background,Less important,0.16117,186,1167,0.14007,0.18228
1995,Bavaria,No migration background,Unimportant,0.14217,118,1167,0.12212,0.16221
1995,Bavaria,Direct migration background,Very important,0.23238,33,136,0.16113,0.30362
1995,Bavaria,Direct migration background,Important,0.43833,72,136,0.35463,0.52203
1995,Bavaria,Direct migration background,Less important,0.21066,31,136,0.14187,0.27945
1995,Berlin,No migration background,Very important,0.21667,106,421,0.17727,0.25607
1995,Berlin,No migration background,Important,0.52579,214,421,0.47804,0.57355
1995,Berlin,No migration background,Less important,0.13138,54,421,0.09907,0.16369
1995,Berlin,No migration background,Unimportant,0.12616,47,421,0.09440,0.15791
1995,Brandenburg,No migration background,Very important,0.27982,176,540,0.24192,0.31772
1995,Brandenburg,No migration background,Important,0.47715,267,540,0.43498,0.51932
1995,Brandenburg,No migration background,Less important,0.09285,39,540,0.06835,0.11735
1995,Brandenburg,No migration background,Unimportant,0.15018,58,540,0.12002,0.18034
1995,Mecklenburg-Western Pomerania,No migration background,Very important,0.32534,125,326,0.27440,0.37627
1995,Mecklenburg-Western Pomerania,No migration background,Important,0.50694,201,326,0.45259,0.56130
1995,Saxony,No migration background,Very important,0.27066,297,984,0.24288,0.29843
1995,Saxony,No migration background,Important,0.47194,490,984,0.44073,0.50314
1995,Saxony,No migration background,Less important,0.07132,74,984,0.05523,0.08741
1995,Saxony,No migration background,Unimportant,0.18609,123,984,0.16176,0.21042
1995,Saxony-Anhalt,No migration background,Very important,0.35839,228,618,0.32055,0.39623
1995,Saxony-Anhalt,No migration background,Important,0.43242,291,618,0.39333,0.47151
1995,Saxony-Anhalt,No migration background,Less important,0.06395,43,618,0.04464,0.08325
1995,Saxony-Anhalt,No migration background,Unimportant,0.14525,56,618,0.11744,0.17305
1995,Thuringa,No migration background,Very important,0.30192,197,596,0.26503,0.33881
1995,Thuringa,No migration background,Important,0.48068,302,596,0.44054,0.52083
1995,Thuringa,No migration background,Less important,0.07043,42,596,0.04987,0.09099
1995,Thuringa,No migration background,Unimportant,0.14697,55,596,0.11852,0.17543
2004,Schleswig-Holstein,No migration background,Very important,0.16631,108,576,0.13588,0.19675
2004,Schleswig-Holstein,No migration background,Important,0.54110,329,576,0.50037,0.58183
2004,Schleswig-Holstein,No migration background,Less important,0.18759,96,576,0.15568,0.21950
2004,Schleswig-Holstein,No migration background,Unimportant,0.10500,43,576,0.07994,0.13006
2004,Hamburg,No migration background,Very important,0.21484,48,225,0.16106,0.26863
2004,Hamburg,No migration background,Important,0.46869,120,225,0.40334,0.53404
2004,Hamburg,No migration background,Less important,0.26190,57,225,0.20432,0.31947
2004,Lower Saxony,No migration background,Very important,0.19164,313,1511,0.17179,0.21149
2004,Lower Saxony,No migration background,Important,0.52354,799,1511,0.49835,0.54873
2004,Lower Saxony,No migration background,Less important,0.17571,271,1511,0.15651,0.19490
2004,Lower Saxony,No migration background,Unimportant,0.10911,128,1511,0.09339,0.12484
2004,Lower Saxony,Direct migration background,Very important,0.25561,50,152,0.18604,0.32519
2004,Lower Saxony,Direct migration background,Important,0.46990,102,152,0.39030,0.54951
2004,Bremen,No migration background,Very important,0.23952,37,105,0.15750,0.32155
2004,Bremen,No migration background,Important,0.49136,68,105,0.39528,0.58745
2004,North Rhine-Westphalia,No migration background,Very important,0.18338,712,3442,0.17045,0.19631
2004,North Rhine-Westphalia,No migration background,Important,0.53242,1818,3442,0.51574,0.54909
2004,North Rhine-Westphalia,No migration background,Less important,0.15689,540,3442,0.14474,0.16905
2004,North Rhine-Westphalia,No migration background,Unimportant,0.12731,372,3442,0.11617,0.13845
2004,North Rhine-Westphalia,Direct migration background,Very important,0.18933,126,663,0.15948,0.21917
2004,North Rhine-Westphalia,Direct migration background,Important,0.46947,312,663,0.43145,0.50748
2004,North Rhine-Westphalia,Direct migration background,Less important,0.22563,137,663,0.19378,0.25747
2004,North Rhine-Westphalia,Direct migration background,Unimportant,0.11558,88,663,0.09122,0.13993
2004,North Rhine-Westphalia,Indirect migration background,Very important,0.41491,87,191,0.34485,0.48496
2004,North Rhine-Westphalia,Indirect migration background,Important,0.47316,104,191,0.40216,0.54415
2004,Hesse,No migration background,Very important,0.19912,221,1057,0.17504,0.22321
2004,Hesse,No migration background,Important,0.51496,574,1057,0.48482,0.54510
2004,Hesse,No migration background,Less important,0.15238,150,1057,0.13070,0.17405
2004,Hesse,No migration background,Unimportant,0.13354,112,1057,0.11302,0.15405
2004,Hesse,Direct migration background,Very important,0.28865,56,193,0.22455,0.35275
2004,Hesse,Direct migration background,Important,0.42293,102,193,0.35305,0.49281
2004,Hesse,Direct migration background,Less important,0.16985,35,193,0.11673,0.22296
2004,Hesse,Indirect migration background,Important,0.46601,37,37,0.30306,0.62897
2004,"Rhineland-Palatinate, Saarland",No migration background,Very important,0.20181,209,986,0.17674,0.22687
2004,"Rhineland-Palatinate, Saarland",No migration background,Important,0.49608,495,986,0.46486,0.52730
2004,"Rhineland-Palatinate, Saarland",No migration background,Less important,0.18806,189,986,0.16365,0.21246
2004,"Rhineland-Palatinate, Saarland",No migration background,Unimportant,0.11406,93,986,0.09420,0.13391
2004,"Rhineland-Palatinate, Saarland",Direct migration background,Very important,0.27441,51,174,0.20792,0.34091
2004,"Rhineland-Palatinate, Saarland",Direct migration background,Important,0.44528,81,174,0.37122,0.51934
2004,"Rhineland-Palatinate, Saarland",Direct migration background,Less important,0.22264,42,174,0.16065,0.28464
2004,Baden-Wuerttemberg,No migration background,Very important,0.19529,384,1746,0.17669,0.21389
2004,Baden-Wuerttemberg,No migration background,Important,0.49617,876,1746,0.47271,0.51963
2004,Baden-Wuerttemberg,No migration background,Less important,0.18365,326,1746,0.16548,0.20182
2004,Baden-Wuerttemberg,No migration background,Unimportant,0.12489,160,1746,0.10938,0.14040
2004,Baden-Wuerttemberg,Direct migration background,Very important,0.23602,115,536,0.20004,0.27201
2004,Baden-Wuerttemberg,Direct migration background,Important,0.43803,243,536,0.39599,0.48007
2004,Baden-Wuerttemberg,Direct migration background,Less important,0.22573,130,536,0.19030,0.26116
2004,Baden-Wuerttemberg,Direct migration background,Unimportant,0.10022,48,536,0.07477,0.12566
2004,Baden-Wuerttemberg,Indirect migration background,Very important,0.43445,81,169,0.35949,0.50941
2004,Baden-Wuerttemberg,Indirect migration background,Important,0.48470,88,169,0.40913,0.56027
2004,Bavaria,No migration background,Very important,0.19332,495,2435,0.17763,0.20901
2004,Bavaria,No migration background,Important,0.50856,1298,2435,0.48870,0.52842
2004,Bavaria,No migration background,Less important,0.17783,419,2435,0.16264,0.19303
2004,Bavaria,No migration background,Unimportant,0.12028,223,2435,0.10736,0.13321
2004,Bavaria,Direct migration background,Very important,0.16076,60,361,0.12282,0.19870
2004,Bavaria,Direct migration background,Important,0.44399,167,361,0.39267,0.49532
2004,Bavaria,Direct migration background,Less important,0.28848,97,361,0.24168,0.33528
2004,Bavaria,Direct migration background,Unimportant,0.10677,37,361,0.07487,0.13867
2004,Bavaria,Indirect migration background,Very important,0.39842,43,107,0.30522,0.49162
2004,Bavaria,Indirect migration background,Important,0.43186,64,107,0.33756,0.52616
2004,Berlin,No migration background,Very important,0.22426,151,681,0.19291,0.25561
2004,Berlin,No migration background,Important,0.51226,370,681,0.47469,0.54983
2004,Berlin,No migration background,Less important,0.12075,81,681,0.09626,0.14524
2004,Berlin,No migration background,Unimportant,0.14273,79,681,0.11644,0.16902
2004,Brandenburg,No migration background,Very important,0.21902,191,835,0.19095,0.24709
2004,Brandenburg,No migration background,Important,0.53395,454,835,0.50009,0.56781
2004,Brandenburg,No migration background,Less important,0.12079,98,835,0.09867,0.14290
2004,Brandenburg,No migration background,Unimportant,0.12624,92,835,0.10370,0.14878
2004,Mecklenburg-Western Pomerania,No migration background,Very important,0.22902,110,450,0.19015,0.26789
2004,Mecklenburg-Western Pomerania,No migration background,Important,0.56023,261,450,0.51432,0.60614
2004,Mecklenburg-Western Pomerania,No migration background,Less important,0.08436,39,450,0.05865,0.11006
2004,Mecklenburg-Western Pomerania,No migration background,Unimportant,0.12640,40,450,0.09566,0.15713
2004,Saxony,No migration background,Very important,0.23645,366,1461,0.21465,0.25824
2004,Saxony,No migration background,Important,0.52495,780,1461,0.49933,0.55056
2004,Saxony,No migration background,Less important,0.10627,155,1461,0.09046,0.12207
2004,Saxony,No migration background,Unimportant,0.13234,160,1461,0.11496,0.14972
2004,Saxony-Anhalt,No migration background,Very important,0.23967,198,836,0.21072,0.26863
2004,Saxony-Anhalt,No migration background,Important,0.45436,424,836,0.42059,0.48813
2004,Saxony-Anhalt,No migration background,Less important,0.13289,110,836,0.10987,0.15592
2004,Saxony-Anhalt,No migration background,Unimportant,0.17307,104,836,0.14741,0.19873
2004,Thuringa,No migration background,Very important,0.22403,223,883,0.19651,0.25154
2004,Thuringa,No migration background,Important,0.51732,466,883,0.48434,0.55030
2004,Thuringa,No migration background,Less important,0.11490,102,883,0.09385,0.13594
2004,Thuringa,No migration background,Unimportant,0.14375,92,883,0.12060,0.16691
2008,Schleswig-Holstein,No migration background,Very important,0.17265,86,479,0.13877,0.20653
2008,Schleswig-Holstein,No migration background,Important,0.52299,253,479,0.47821,0.56777
2008,Schleswig-Holstein,No migration background,Less important,0.16429,79,479,0.13107,0.19751
2008,Schleswig-Holstein,No migration background,Unimportant,0.14007,61,479,0.10895,0.17118
2008,Hamburg,No migration background,Very important,0.13261,38,201,0.08560,0.17961
2008,Hamburg,No migration background,Important,0.47558,120,201,0.40637,0.54480
2008,Hamburg,No migration background,Less important,0.22313,43,201,0.16542,0.28083
2008,Lower Saxony,No migration background,Very important,0.18804,263,1461,0.16800,0.20809
2008,Lower Saxony,No migration background,Important,0.53215,783,1461,0.50656,0.55775
2008,Lower Saxony,No migration background,Less important,0.13486,214,1461,0.11734,0.15238
2008,Lower Saxony,No migration background,Unimportant,0.14494,201,1461,0.12689,0.16300
2008,Lower Saxony,Direct migration background,Very important,0.30751,41,107,0.21966,0.39536
2008,Lower Saxony,Direct migration background,Important,0.44251,66,107,0.34795,0.53706
2008,Bremen,No migration background,Important,0.51208,67,67,0.39149,0.63268
2008,North Rhine-Westphalia,No migration background,Very important,0.16759,549,3055,0.15435,0.18084
2008,North Rhine-Westphalia,No migration background,Important,0.52999,1607,3055,0.51228,0.54769
2008,North Rhine-Westphalia,No migration background,Less important,0.17699,545,3055,0.16345,0.19052
2008,North Rhine-Westphalia,No migration background,Unimportant,0.12543,354,3055,0.11369,0.13718
2008,North Rhine-Westphalia,Direct migration background,Very important,0.19409,86,499,0.15935,0.22882
2008,North Rhine-Westphalia,Direct migration background,Important,0.46358,238,499,0.41978,0.50738
2008,North Rhine-Westphalia,Direct migration background,Less important,0.23299,107,499,0.19586,0.27012
2008,North Rhine-Westphalia,Direct migration background,Unimportant,0.10934,68,499,0.08193,0.13675
2008,North Rhine-Westphalia,Indirect migration background,Very important,0.33571,78,178,0.26614,0.40528
2008,North Rhine-Westphalia,Indirect migration background,Important,0.51582,100,178,0.44220,0.58945
2008,Hesse,No migration background,Very important,0.18624,174,1002,0.16212,0.21035
2008,Hesse,No migration background,Important,0.49211,511,1002,0.46114,0.52308
2008,Hesse,No migration background,Less important,0.18047,179,1002,0.15664,0.20429
2008,Hesse,No migration background,Unimportant,0.14118,138,1002,0.11961,0.16275
2008,Hesse,Direct migration background,Very important,0.26499,36,147,0.19340,0.33658
2008,Hesse,Direct migration background,Important,0.38418,75,147,0.30528,0.46308
2008,Hesse,Direct migration background,Unimportant,0.19940,36,147,0.13459,0.26421
2008,"Rhineland-Palatinate, Saarland",No migration background,Very important,0.14090,125,879,0.11789,0.16392
2008,"Rhineland-Palatinate, Saarland",No migration background,Important,0.49851,463,879,0.46544,0.53158
2008,"Rhineland-Palatinate, Saarland",No migration background,Less important,0.19351,160,879,0.16737,0.21964
2008,"Rhineland-Palatinate, Saarland",No migration background,Unimportant,0.16708,131,879,0.14240,0.19176
2008,"Rhineland-Palatinate, Saarland",Direct migration background,Important,0.48409,65,96,0.38360,0.58459
2008,"Rhineland-Palatinate, Saarland",Direct migration background,Less important,0.20191,31,96,0.12118,0.28263
2008,Baden-Wuerttemberg,No migration background,Very important,0.16527,299,1603,0.14708,0.18346
2008,Baden-Wuerttemberg,No migration background,Important,0.52916,849,1603,0.50471,0.55360
2008,Baden-Wuerttemberg,No migration background,Less important,0.16679,275,1603,0.14853,0.18504
2008,Baden-Wuerttemberg,No migration background,Unimportant,0.13879,180,1603,0.12186,0.15572
2008,Baden-Wuerttemberg,Direct migration background,Very important,0.24870,102,415,0.20706,0.29034
2008,Baden-Wuerttemberg,Direct migration background,Important,0.43203,171,415,0.38431,0.47975
2008,Baden-Wuerttemberg,Direct migration background,Less important,0.16020,78,415,0.12487,0.19554
2008,Baden-Wuerttemberg,Direct migration background,Unimportant,0.15907,64,415,0.12384,0.19430
2008,Baden-Wuerttemberg,Indirect migration background,Very important,0.39363,68,147,0.31439,0.47288
2008,Baden-Wuerttemberg,Indirect migration background,Important,0.45738,79,147,0.37657,0.53819
2008,Bavaria,No migration background,Very important,0.18812,407,2207,0.17181,0.20443
2008,Bavaria,No migration background,Important,0.50063,1125,2207,0.47977,0.52150
2008,Bavaria,No migration background,Less important,0.17381,405,2207,0.15800,0.18962
2008,Bavaria,No migration background,Unimportant,0.13744,270,2207,0.12307,0.15181
2008,Bavaria,Direct migration background,Very important,0.17229,45,263,0.12657,0.21802
2008,Bavaria,Direct migration background,Important,0.44728,122,263,0.38707,0.50749
2008,Bavaria,Direct migration background,Less important,0.23899,64,263,0.18735,0.29063
2008,Bavaria,Direct migration background,Unimportant,0.14144,32,263,0.09924,0.18363
2008,Bavaria,Indirect migration background,Very important,0.44278,52,111,0.34996,0.53561
2008,Bavaria,Indirect migration background,Important,0.44509,59,111,0.35222,0.53797
2008,Berlin,No migration background,Very important,0.17691,122,619,0.14683,0.20700
2008,Berlin,No migration background,Important,0.53409,312,619,0.49476,0.57342
2008,Berlin,No migration background,Less important,0.15485,100,619,0.12633,0.18338
2008,Berlin,No migration background,Unimportant,0.13414,85,619,0.10727,0.16101
2008,Brandenburg,No migration background,Very important,0.19826,152,749,0.16968,0.22683
2008,Brandenburg,No migration background,Important,0.57309,421,749,0.53764,0.60853
2008,Brandenburg,No migration background,Less important,0.11456,91,749,0.09173,0.13738
2008,Brandenburg,No migration background,Unimportant,0.11410,85,749,0.09132,0.13689
2008,Mecklenburg-Western Pomerania,No migration background,Very important,0.25137,106,442,0.21088,0.29185
2008,Mecklenburg-Western Pomerania,No migration background,Important,0.54668,249,442,0.50022,0.59314
2008,Mecklenburg-Western Pomerania,No migration background,Less important,0.09428,47,442,0.06701,0.12156
2008,Mecklenburg-Western Pomerania,No migration background,Unimportant,0.10767,40,442,0.07874,0.13660
2008,Saxony,No migration background,Very important,0.19890,263,1312,0.17729,0.22051
2008,Saxony,No migration background,Important,0.52936,704,1312,0.50234,0.55638
2008,Saxony,No migration background,Less important,0.11643,153,1312,0.09907,0.13380
2008,Saxony,No migration background,Unimportant,0.15531,192,1312,0.13570,0.17491
2008,Saxony-Anhalt,No migration background,Very important,0.24589,155,715,0.21431,0.27748
2008,Saxony-Anhalt,No migration background,Important,0.50690,381,715,0.47023,0.54357
2008,Saxony-Anhalt,No migration background,Less important,0.12595,101,715,0.10162,0.15029
2008,Saxony-Anhalt,No migration background,Unimportant,0.12125,78,715,0.09731,0.14520
2008,Thuringa,No migration background,Very important,0.18042,177,818,0.15405,0.20679
2008,Thuringa,No migration background,Important,0.56024,446,818,0.52620,0.59427
2008,Thuringa,No migration background,Less important,0.12110,94,818,0.09873,0.14347
2008,Thuringa,No migration background,Unimportant,0.13824,101,818,0.11458,0.16191
2012,Schleswig-Holstein,No migration background,Very important,0.18984,159,807,0.16277,0.21692
2012,Schleswig-Holstein,No migration background,Important,0.54454,455,807,0.51016,0.57892
2012,Schleswig-Holstein,No migration background,Less important,0.19056,152,807,0.16345,0.21768
2012,Schleswig-Holstein,No migration background,Unimportant,0.07505,41,807,0.05686,0.09324
2012,Schleswig-Holstein,Direct migration background,Important,0.40557,49,49,0.26666,0.54447
2012,Hamburg,No migration background,Very important,0.14712,54,336,0.10919,0.18506
2012,Hamburg,No migration background,Important,0.55044,177,336,0.49717,0.60371
2012,Hamburg,No migration background,Less important,0.19304,74,336,0.15077,0.23530
2012,Hamburg,No migration background,Unimportant,0.10940,31,336,0.07598,0.14283
2012,Lower Saxony,No migration background,Very important,0.18627,400,2077,0.16952,0.20301
2012,Lower Saxony,No migration background,Important,0.53292,1122,2077,0.51146,0.55438
2012,Lower Saxony,No migration background,Less important,0.18481,384,2077,0.16811,0.20151
2012,Lower Saxony,No migration background,Unimportant,0.09600,171,2077,0.08333,0.10868
2012,Lower Saxony,Direct migration background,Very important,0.23371,72,242,0.18028,0.28714
2012,Lower Saxony,Direct migration background,Important,0.56138,135,242,0.49873,0.62403
2012,Lower Saxony,Direct migration background,Less important,0.11736,35,242,0.07673,0.15800
2012,Lower Saxony,Indirect migration background,Important,0.34916,31,31,0.17857,0.51975
2012,Bremen,No migration background,Important,0.48277,74,110,0.38896,0.57659
2012,Bremen,No migration background,Less important,0.22153,36,110,0.14357,0.29950
2012,North Rhine-Westphalia,No migration background,Very important,0.17576,715,4023,0.16399,0.18752
