year,age_gr,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,30-45 y.,Very important,0.16925,791,4107,0.15778,0.18072
2021,30-45 y.,Important,0.55554,2314,4107,0.54034,0.57074
2021,30-45 y.,Less important,0.25698,925,4107,0.24362,0.27035
2021,30-45 y.,Unimportant,0.01823,77,4107,0.01414,0.02232
2021,46-65 y.,Very important,0.11515,819,6580,0.10744,0.12287
2021,46-65 y.,Important,0.53183,3587,6580,0.51978,0.54389
2021,46-65 y.,Less important,0.28390,1792,6580,0.27300,0.29479
2021,46-65 y.,Unimportant,0.06912,382,6580,0.06299,0.07525
2021,66 and older,Very important,0.09857,311,2713,0.08735,0.10979
2021,66 and older,Important,0.36247,1040,2713,0.34437,0.38056
2021,66 and older,Less important,0.17818,440,2713,0.16378,0.19258
2021,66 and older,Unimportant,0.36079,922,2713,0.34271,0.37886
