"plh0107","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Wichtig","1990","AkademikerIn","kein Migrationshintergrund","337","0.5734926771071","0.53365312730463","0.61333222690957"
"Wichtig","1990","AkademikerIn","direkter Migrationshintergrund","21","","",""
"Wichtig","1990","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Wichtig","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","17","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","Hauptschule","kein Migrationshintergrund","637","0.17814767663091","0.165658833665849","0.190636519595972"
"Weniger wichtig","1990","Hauptschule","direkter Migrationshintergrund","29","","",""
"Weniger wichtig","1990","Hauptschule","indirekter Migrationshintergrund","8","","",""
"Weniger wichtig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","Realschule","kein Migrationshintergrund","204","0.148999487978732","0.13026634461967","0.167732631337795"
"Weniger wichtig","1990","Realschule","direkter Migrationshintergrund","16","","",""
"Weniger wichtig","1990","Realschule","indirekter Migrationshintergrund","1","","",""
"Weniger wichtig","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","(Fach-)Abitur","kein Migrationshintergrund","62","0.111085612597018","0.0837865286035136","0.138384696590523"
"Weniger wichtig","1990","(Fach-)Abitur","direkter Migrationshintergrund","6","","",""
"Weniger wichtig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Weniger wichtig","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","AkademikerIn","kein Migrationshintergrund","82","0.132659047320882","0.105334649413217","0.159983445228546"
"Weniger wichtig","1990","AkademikerIn","direkter Migrationshintergrund","6","","",""
"Weniger wichtig","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","9","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","3","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1990","Hauptschule","kein Migrationshintergrund","580","0.189524442777602","0.176732461800841","0.202316423754363"
"Ganz unwichtig","1990","Hauptschule","direkter Migrationshintergrund","46","0.224307716600416","0.171424728897647","0.277190704303184"
"Ganz unwichtig","1990","Hauptschule","indirekter Migrationshintergrund","4","","",""
"Ganz unwichtig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1990","Realschule","kein Migrationshintergrund","110","0.108247908325329","0.091902898615208","0.124592918035449"
"Ganz unwichtig","1990","Realschule","direkter Migrationshintergrund","9","","",""
"Ganz unwichtig","1990","Realschule","indirekter Migrationshintergrund","1","","",""
"Ganz unwichtig","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","kein Migrationshintergrund","15","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","direkter Migrationshintergrund","3","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1990","AkademikerIn","kein Migrationshintergrund","30","0.0611063272127914","0.0418116048181217","0.080401049607461"
"Ganz unwichtig","1990","AkademikerIn","direkter Migrationshintergrund","7","","",""
"Ganz unwichtig","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ganz unwichtig","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1991","Hauptschule","kein Migrationshintergrund","","","",""
"Sehr wichtig","1991","Hauptschule","direkter Migrationshintergrund","","","",""
"Sehr wichtig","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"Sehr wichtig","1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1991","Realschule","kein Migrationshintergrund","","","",""
"Sehr wichtig","1991","Realschule","direkter Migrationshintergrund","","","",""
"Sehr wichtig","1991","Realschule","indirekter Migrationshintergrund","","","",""
"Sehr wichtig","1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sehr wichtig","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Sehr wichtig","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sehr wichtig","1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1991","AkademikerIn","kein Migrationshintergrund","","","",""
"Sehr wichtig","1991","AkademikerIn","direkter Migrationshintergrund","","","",""
"Sehr wichtig","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Sehr wichtig","1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Wichtig","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Wichtig","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Wichtig","1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1991","Hauptschule","kein Migrationshintergrund","","","",""
"Wichtig","1991","Hauptschule","direkter Migrationshintergrund","","","",""
"Wichtig","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"Wichtig","1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1991","Realschule","kein Migrationshintergrund","","","",""
"Wichtig","1991","Realschule","direkter Migrationshintergrund","","","",""
"Wichtig","1991","Realschule","indirekter Migrationshintergrund","","","",""
"Wichtig","1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Wichtig","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Wichtig","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Wichtig","1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1991","AkademikerIn","kein Migrationshintergrund","","","",""
"Wichtig","1991","AkademikerIn","direkter Migrationshintergrund","","","",""
"Wichtig","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Wichtig","1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Weniger wichtig","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Weniger wichtig","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1991","Hauptschule","kein Migrationshintergrund","","","",""
"Weniger wichtig","1991","Hauptschule","direkter Migrationshintergrund","","","",""
"Weniger wichtig","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1991","Realschule","kein Migrationshintergrund","","","",""
"Weniger wichtig","1991","Realschule","direkter Migrationshintergrund","","","",""
"Weniger wichtig","1991","Realschule","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Weniger wichtig","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Weniger wichtig","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1991","AkademikerIn","kein Migrationshintergrund","","","",""
"Weniger wichtig","1991","AkademikerIn","direkter Migrationshintergrund","","","",""
"Weniger wichtig","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ganz unwichtig","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ganz unwichtig","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ganz unwichtig","1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1991","Hauptschule","kein Migrationshintergrund","","","",""
"Ganz unwichtig","1991","Hauptschule","direkter Migrationshintergrund","","","",""
"Ganz unwichtig","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ganz unwichtig","1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1991","Realschule","kein Migrationshintergrund","","","",""
"Ganz unwichtig","1991","Realschule","direkter Migrationshintergrund","","","",""
"Ganz unwichtig","1991","Realschule","indirekter Migrationshintergrund","","","",""
"Ganz unwichtig","1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ganz unwichtig","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ganz unwichtig","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ganz unwichtig","1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1991","AkademikerIn","kein Migrationshintergrund","","","",""
"Ganz unwichtig","1991","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ganz unwichtig","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ganz unwichtig","1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1992","(noch) kein Abschluss","kein Migrationshintergrund","74","0.314547640211296","0.250672491285678","0.378422789136914"
"Sehr wichtig","1992","(noch) kein Abschluss","direkter Migrationshintergrund","6","","",""
"Sehr wichtig","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Sehr wichtig","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1992","Hauptschule","kein Migrationshintergrund","1022","0.191111342601985","0.179873204021821","0.202349481182149"
"Sehr wichtig","1992","Hauptschule","direkter Migrationshintergrund","67","0.200262189564175","0.155926933921265","0.244597445207085"
"Sehr wichtig","1992","Hauptschule","indirekter Migrationshintergrund","6","","",""
"Sehr wichtig","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1992","Realschule","kein Migrationshintergrund","962","0.289622308592765","0.272872288580179","0.306372328605351"
"Sehr wichtig","1992","Realschule","direkter Migrationshintergrund","29","","",""
"Sehr wichtig","1992","Realschule","indirekter Migrationshintergrund","8","","",""
"Sehr wichtig","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1992","(Fach-)Abitur","kein Migrationshintergrund","176","0.261284824898161","0.227247634194287","0.295322015602034"
"Sehr wichtig","1992","(Fach-)Abitur","direkter Migrationshintergrund","11","","",""
"Sehr wichtig","1992","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Sehr wichtig","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1992","AkademikerIn","kein Migrationshintergrund","501","0.31044787204751","0.28692357896609","0.33397216512893"
"Sehr wichtig","1992","AkademikerIn","direkter Migrationshintergrund","22","","",""
"Sehr wichtig","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Sehr wichtig","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1992","(noch) kein Abschluss","kein Migrationshintergrund","90","0.456632294430383","0.388110252699548","0.525154336161217"
"Wichtig","1992","(noch) kein Abschluss","direkter Migrationshintergrund","3","","",""
"Wichtig","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Wichtig","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1992","Hauptschule","kein Migrationshintergrund","2023","0.417350242915212","0.403255378622001","0.431445107208422"
"Wichtig","1992","Hauptschule","direkter Migrationshintergrund","129","0.422890092552309","0.368160912378481","0.477619272726136"
"Wichtig","1992","Hauptschule","indirekter Migrationshintergrund","16","","",""
"Wichtig","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1992","Realschule","kein Migrationshintergrund","1380","0.485982998205753","0.467526302691574","0.504439693719932"
"Wichtig","1992","Realschule","direkter Migrationshintergrund","32","0.329116218539179","0.23560568980961","0.422626747268747"
"Wichtig","1992","Realschule","indirekter Migrationshintergrund","15","","",""
"Wichtig","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1992","(Fach-)Abitur","kein Migrationshintergrund","357","0.555191935463476","0.516691467804286","0.593692403122666"
"Wichtig","1992","(Fach-)Abitur","direkter Migrationshintergrund","22","","",""
"Wichtig","1992","(Fach-)Abitur","indirekter Migrationshintergrund","4","","",""
"Wichtig","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1992","AkademikerIn","kein Migrationshintergrund","764","0.516663563994942","0.491255745885418","0.542071382104466"
"Wichtig","1992","AkademikerIn","direkter Migrationshintergrund","44","0.497805464860091","0.392132306799468","0.603478622920714"
"Wichtig","1992","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Wichtig","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1992","(noch) kein Abschluss","kein Migrationshintergrund","24","","",""
"Weniger wichtig","1992","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Weniger wichtig","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1992","Hauptschule","kein Migrationshintergrund","724","0.157093082669519","0.146692082137516","0.167494083201522"
"Weniger wichtig","1992","Hauptschule","direkter Migrationshintergrund","44","0.146934193463482","0.107712293633581","0.186156093293383"
"Weniger wichtig","1992","Hauptschule","indirekter Migrationshintergrund","7","","",""
"Weniger wichtig","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1992","Realschule","kein Migrationshintergrund","315","0.133035006610444","0.120493826178294","0.145576187042594"
"Weniger wichtig","1992","Realschule","direkter Migrationshintergrund","18","","",""
"Weniger wichtig","1992","Realschule","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1992","(Fach-)Abitur","kein Migrationshintergrund","80","0.127284156387155","0.101462642049367","0.153105670724944"
"Weniger wichtig","1992","(Fach-)Abitur","direkter Migrationshintergrund","3","","",""
"Weniger wichtig","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1992","AkademikerIn","kein Migrationshintergrund","131","0.0963767023873384","0.0813723095080485","0.111381095266628"
"Weniger wichtig","1992","AkademikerIn","direkter Migrationshintergrund","6","","",""
"Weniger wichtig","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1992","(noch) kein Abschluss","kein Migrationshintergrund","15","","",""
"Ganz unwichtig","1992","(noch) kein Abschluss","direkter Migrationshintergrund","7","","",""
"Ganz unwichtig","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Ganz unwichtig","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1992","Hauptschule","kein Migrationshintergrund","933","0.234445331813284","0.222336125518371","0.246554538108198"
"Ganz unwichtig","1992","Hauptschule","direkter Migrationshintergrund","73","0.229913524420035","0.183298283849362","0.276528764990707"
"Ganz unwichtig","1992","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Ganz unwichtig","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1992","Realschule","kein Migrationshintergrund","160","0.0913596865910375","0.0807200212326985","0.101999351949376"
"Ganz unwichtig","1992","Realschule","direkter Migrationshintergrund","18","","",""
"Ganz unwichtig","1992","Realschule","indirekter Migrationshintergrund","1","","",""
"Ganz unwichtig","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1992","(Fach-)Abitur","kein Migrationshintergrund","27","","",""
"Ganz unwichtig","1992","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Ganz unwichtig","1992","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Ganz unwichtig","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1992","AkademikerIn","kein Migrationshintergrund","90","0.0765118615702096","0.0629967781258351","0.0900269450145842"
"Ganz unwichtig","1992","AkademikerIn","direkter Migrationshintergrund","14","","",""
"Ganz unwichtig","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ganz unwichtig","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sehr wichtig","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Sehr wichtig","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sehr wichtig","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Sehr wichtig","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Sehr wichtig","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Sehr wichtig","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1993","Realschule","kein Migrationshintergrund","","","",""
"Sehr wichtig","1993","Realschule","direkter Migrationshintergrund","","","",""
"Sehr wichtig","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Sehr wichtig","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sehr wichtig","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Sehr wichtig","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sehr wichtig","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Sehr wichtig","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Sehr wichtig","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Sehr wichtig","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Wichtig","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Wichtig","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Wichtig","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Wichtig","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Wichtig","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Wichtig","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1993","Realschule","kein Migrationshintergrund","","","",""
"Wichtig","1993","Realschule","direkter Migrationshintergrund","","","",""
"Wichtig","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Wichtig","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Wichtig","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Wichtig","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Wichtig","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Wichtig","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Wichtig","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Wichtig","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Weniger wichtig","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Weniger wichtig","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Weniger wichtig","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Weniger wichtig","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1993","Realschule","kein Migrationshintergrund","","","",""
"Weniger wichtig","1993","Realschule","direkter Migrationshintergrund","","","",""
"Weniger wichtig","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Weniger wichtig","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Weniger wichtig","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Weniger wichtig","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Weniger wichtig","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ganz unwichtig","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ganz unwichtig","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ganz unwichtig","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Ganz unwichtig","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Ganz unwichtig","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ganz unwichtig","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1993","Realschule","kein Migrationshintergrund","","","",""
"Ganz unwichtig","1993","Realschule","direkter Migrationshintergrund","","","",""
"Ganz unwichtig","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Ganz unwichtig","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
