year,hhtyp,rentown,hlc0083_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Single parent,Owner,No,0.99689,191,191,0.98897,1.00481
2001,Single parent,Tenant,Yes,0.19882,109,514,0.16428,0.23335
2001,Single parent,Tenant,No,0.80118,405,514,0.76665,0.83572
2001,Couple with children,Owner,No,0.98836,2310,2310,0.98399,0.99274
2001,Couple with children,Tenant,Yes,0.05385,119,1836,0.04352,0.06418
2001,Couple with children,Tenant,No,0.94615,1717,1836,0.93582,0.95648
2001,Multi-generational household,Owner,No,0.99696,115,115,0.98685,1.00707
2001,Multi-generational household,Tenant,No,0.94342,41,41,0.87181,1.01502
2001,Other Combinations,Owner,No,0.98780,65,65,0.96091,1.01470
2001,Other Combinations,Tenant,No,0.95615,57,57,0.90251,1.00978
2002,Single-person household,Owner,No,0.99874,759,759,0.99621,1.00127
2002,Single-person household,Tenant,Yes,0.06048,136,2177,0.05047,0.07050
2002,Single-person household,Tenant,No,0.93952,2041,2177,0.92950,0.94953
2002,Couple without children,Tenant,Yes,0.01728,36,1840,0.01132,0.02324
2002,Couple without children,Tenant,No,0.98272,1804,1840,0.97676,0.98868
2002,Single parent,Owner,No,0.99322,207,207,0.98201,1.00443
2002,Single parent,Tenant,Yes,0.18939,101,503,0.15511,0.22367
2002,Single parent,Tenant,No,0.81061,402,503,0.77633,0.84489
2002,Couple with children,Owner,No,0.98754,2610,2610,0.98329,0.99180
2002,Couple with children,Tenant,Yes,0.06665,111,1752,0.05497,0.07833
2002,Couple with children,Tenant,No,0.93335,1641,1752,0.92167,0.94503
2002,Multi-generational household,Owner,No,0.97349,106,106,0.94277,1.00422
2002,Multi-generational household,Tenant,No,0.96122,39,39,0.89983,1.02261
2002,Other Combinations,Tenant,No,0.98341,54,54,0.94902,1.01780
2003,Single-person household,Owner,No,0.99714,785,785,0.99339,1.00088
2003,Single-person household,Tenant,Yes,0.06552,142,2127,0.05500,0.07604
2003,Single-person household,Tenant,No,0.93448,1985,2127,0.92396,0.94500
2003,Couple without children,Owner,No,0.99937,2016,2016,0.99827,1.00047
2003,Couple without children,Tenant,Yes,0.02250,41,1799,0.01565,0.02936
2003,Couple without children,Tenant,No,0.97750,1758,1799,0.97064,0.98435
2003,Single parent,Owner,No,0.99534,191,191,0.98566,1.00502
2003,Single parent,Tenant,Yes,0.23637,118,506,0.19931,0.27342
2003,Single parent,Tenant,No,0.76363,388,506,0.72658,0.80069
2003,Couple with children,Owner,No,0.99004,2491,2491,0.98615,0.99394
2003,Couple with children,Tenant,Yes,0.07340,118,1621,0.06070,0.08610
2003,Couple with children,Tenant,No,0.92660,1503,1621,0.91390,0.93930
2003,Multi-generational household,Owner,No,0.99172,83,83,0.97210,1.01133
2003,Multi-generational household,Tenant,No,0.95894,36,36,0.89319,1.02468
2003,Other Combinations,Tenant,No,0.98706,52,52,0.95603,1.01808
2004,Single-person household,Owner,No,0.99738,799,799,0.99383,1.00093
2004,Single-person household,Tenant,Yes,0.07370,149,2055,0.06240,0.08499
2004,Single-person household,Tenant,No,0.92630,1906,2055,0.91501,0.93760
2004,Couple without children,Owner,No,0.99952,1996,1996,0.99855,1.00048
2004,Couple without children,Tenant,Yes,0.02819,45,1821,0.02059,0.03580
2004,Couple without children,Tenant,No,0.97181,1776,1821,0.96420,0.97941
2004,Single parent,Owner,No,0.97416,182,182,0.95104,0.99727
2004,Single parent,Tenant,Yes,0.23281,114,496,0.19558,0.27004
2004,Single parent,Tenant,No,0.76719,382,496,0.72996,0.80442
2004,Couple with children,Owner,No,0.98424,2410,2410,0.97927,0.98922
2004,Couple with children,Tenant,Yes,0.08536,123,1527,0.07134,0.09938
2004,Couple with children,Tenant,No,0.91464,1404,1527,0.90062,0.92866
2004,Other Combinations,Tenant,No,0.96013,47,47,0.90358,1.01667
2005,Single-person household,Owner,No,0.99662,803,803,0.99261,1.00064
2005,Single-person household,Tenant,Yes,0.05113,108,2097,0.04170,0.06056
2005,Single-person household,Tenant,No,0.94887,1989,2097,0.93944,0.95830
2005,Couple without children,Owner,No,0.99911,1966,1966,0.99779,1.00043
2005,Couple without children,Tenant,Yes,0.02280,45,1723,0.01575,0.02985
2005,Couple without children,Tenant,No,0.97720,1678,1723,0.97015,0.98425
2005,Single parent,Owner,No,0.92853,190,190,0.89180,0.96526
2005,Single parent,Tenant,Yes,0.14200,76,497,0.11128,0.17272
2005,Single parent,Tenant,No,0.85800,421,497,0.82728,0.88872
2005,Couple with children,Owner,No,0.99002,2268,2268,0.98593,0.99411
2005,Couple with children,Tenant,Yes,0.05341,89,1417,0.04170,0.06512
2005,Couple with children,Tenant,No,0.94659,1328,1417,0.93488,0.95830
2005,Multi-generational household,Owner,No,0.96553,74,74,0.92368,1.00738
2005,Other Combinations,Tenant,No,0.94225,45,45,0.87333,1.01118
2006,Single-person household,Owner,No,0.99371,949,949,0.98868,0.99875
2006,Single-person household,Tenant,Yes,0.05349,127,2331,0.04436,0.06263
2006,Single-person household,Tenant,No,0.94651,2204,2331,0.93737,0.95564
2006,Couple without children,Owner,No,0.99874,2303,2303,0.99729,1.00019
2006,Couple without children,Tenant,Yes,0.02375,41,1850,0.01681,0.03069
2006,Couple without children,Tenant,No,0.97625,1809,1850,0.96931,0.98319
2006,Single parent,Owner,No,0.98126,221,221,0.96334,0.99918
2006,Single parent,Tenant,Yes,0.12599,75,547,0.09815,0.15382
2006,Single parent,Tenant,No,0.87401,472,547,0.84618,0.90185
2006,Couple with children,Owner,No,0.99367,2363,2363,0.99048,0.99687
2006,Couple with children,Tenant,Yes,0.04667,73,1461,0.03585,0.05749
2006,Couple with children,Tenant,No,0.95333,1388,1461,0.94251,0.96415
2006,Multi-generational household,Owner,No,0.95867,76,76,0.91362,1.00372
2006,Other Combinations,Tenant,No,0.98519,42,42,0.94822,1.02216
2007,Single-person household,Owner,No,0.99616,893,893,0.99210,1.00022
2007,Single-person household,Tenant,Yes,0.05638,118,2213,0.04677,0.06600
2007,Single-person household,Tenant,No,0.94362,2095,2213,0.93400,0.95323
2007,Couple without children,Owner,No,0.99754,2167,2167,0.99546,0.99963
2007,Couple without children,Tenant,No,0.98572,1678,1678,0.98004,0.99139
2007,Single parent,Owner,No,0.98927,209,209,0.97526,1.00327
2007,Single parent,Tenant,Yes,0.10504,59,500,0.07814,0.13194
2007,Single parent,Tenant,No,0.89496,441,500,0.86806,0.92186
2007,Couple with children,Owner,No,0.99490,2217,2217,0.99194,0.99787
2007,Couple with children,Tenant,Yes,0.05185,67,1348,0.04001,0.06369
2007,Couple with children,Tenant,No,0.94815,1281,1348,0.93631,0.95999
2007,Other Combinations,Owner,No,0.98945,50,50,0.96085,1.01806
2007,Other Combinations,Tenant,No,0.98531,39,39,0.94706,1.02356
2008,Single-person household,Owner,No,0.99931,897,897,0.99759,1.00103
2008,Single-person household,Tenant,Yes,0.04562,90,2088,0.03667,0.05457
2008,Single-person household,Tenant,No,0.95438,1998,2088,0.94543,0.96333
2008,Couple without children,Owner,No,0.99980,2111,2111,0.99919,1.00040
2008,Couple without children,Tenant,Yes,0.02097,34,1622,0.01400,0.02795
2008,Couple without children,Tenant,No,0.97903,1588,1622,0.97205,0.98600
2008,Single parent,Owner,No,0.97733,197,197,0.95649,0.99817
2008,Single parent,Tenant,Yes,0.11528,61,481,0.08671,0.14385
2008,Single parent,Tenant,No,0.88472,420,481,0.85615,0.91329
2008,Couple with children,Owner,No,0.99641,2063,2063,0.99383,0.99899
2008,Couple with children,Tenant,Yes,0.04842,61,1195,0.03625,0.06060
2008,Couple with children,Tenant,No,0.95158,1134,1195,0.93940,0.96375
2008,Other Combinations,Tenant,No,0.96217,31,31,0.89389,1.03044
2009,Single-person household,Owner,No,0.99931,865,865,0.99757,1.00106
2009,Single-person household,Tenant,Yes,0.04423,88,1981,0.03517,0.05328
2009,Single-person household,Tenant,No,0.95577,1893,1981,0.94672,0.96483
2009,Couple without children,Owner,No,0.99758,2000,2000,0.99543,0.99973
2009,Couple without children,Tenant,No,0.98377,1519,1519,0.97741,0.99013
2009,Single parent,Owner,No,0.99451,192,192,0.98402,1.00499
2009,Single parent,Tenant,Yes,0.11743,53,440,0.08731,0.14754
2009,Single parent,Tenant,No,0.88257,387,440,0.85246,0.91269
2009,Couple with children,Owner,No,0.99537,1908,1908,0.99233,0.99842
2009,Couple with children,Tenant,Yes,0.04955,60,1092,0.03667,0.06243
2009,Couple with children,Tenant,No,0.95045,1032,1092,0.93757,0.96333
2009,Other Combinations,Tenant,No,0.97700,31,31,0.92336,1.03064
2010,Single-person household,Tenant,Yes,0.04772,80,1800,0.03787,0.05757
2010,Single-person household,Tenant,No,0.95228,1720,1800,0.94243,0.96213
2010,Couple without children,Owner,No,0.99967,1889,1889,0.99886,1.00049
2010,Couple without children,Tenant,No,0.98667,1399,1399,0.98066,0.99268
2010,Single parent,Owner,No,0.97970,378,378,0.96546,0.99393
2010,Single parent,Tenant,Yes,0.14266,248,1413,0.12442,0.16091
2010,Single parent,Tenant,No,0.85734,1165,1413,0.83909,0.87558
2010,Couple with children,Owner,Yes,0.00888,49,2886,0.00546,0.01230
2010,Couple with children,Owner,No,0.99112,2837,2886,0.98770,0.99454
2010,Couple with children,Tenant,Yes,0.04880,193,2581,0.04048,0.05711
2010,Couple with children,Tenant,No,0.95120,2388,2581,0.94289,0.95952
2010,Multi-generational household,Tenant,No,0.96024,34,34,0.89357,1.02691
2011,Single-person household,Tenant,Yes,0.04038,92,2411,0.03252,0.04824
2011,Single-person household,Tenant,No,0.95962,2319,2411,0.95176,0.96748
2011,Couple without children,Owner,No,0.99963,2485,2485,0.99887,1.00039
2011,Couple without children,Tenant,No,0.99016,1810,1810,0.98561,0.99471
2011,Single parent,Owner,No,0.96672,483,483,0.95071,0.98273
2011,Single parent,Tenant,Yes,0.15332,332,1770,0.13653,0.17011
2011,Single parent,Tenant,No,0.84668,1438,1770,0.82989,0.86347
2011,Couple with children,Owner,Yes,0.00733,42,3343,0.00444,0.01023
2011,Couple with children,Owner,No,0.99267,3301,3343,0.98977,0.99556
2011,Couple with children,Tenant,Yes,0.05307,208,2596,0.04444,0.06169
2011,Couple with children,Tenant,No,0.94693,2388,2596,0.93831,0.95556
2011,Multi-generational household,Owner,No,0.99691,72,72,0.98399,1.00982
2011,Multi-generational household,Tenant,No,0.91246,35,35,0.81746,1.00746
2011,Other Combinations,Tenant,No,0.97139,50,50,0.92472,1.01807
2012,Single-person household,Owner,No,0.99928,1084,1084,0.99769,1.00088
2012,Single-person household,Tenant,Yes,0.03761,90,2553,0.03023,0.04499
2012,Single-person household,Tenant,No,0.96239,2463,2553,0.95501,0.96977
2012,Couple without children,Owner,No,0.99961,2527,2527,0.99883,1.00038
2012,Couple without children,Tenant,No,0.99029,1853,1853,0.98583,0.99476
2012,Single parent,Owner,No,0.98372,471,471,0.97227,0.99516
2012,Single parent,Tenant,Yes,0.12355,241,1647,0.10765,0.13945
2012,Single parent,Tenant,No,0.87645,1406,1647,0.86055,0.89235
2012,Couple with children,Owner,Yes,0.00579,35,3217,0.00317,0.00841
2012,Couple with children,Owner,No,0.99421,3182,3217,0.99159,0.99683
2012,Couple with children,Tenant,Yes,0.04623,176,2353,0.03774,0.05472
2012,Couple with children,Tenant,No,0.95377,2177,2353,0.94528,0.96226
2012,Multi-generational household,Owner,No,0.98906,70,70,0.96451,1.01360
2012,Multi-generational household,Tenant,No,0.96122,44,44,0.90351,1.01893
2012,Other Combinations,Tenant,No,0.98087,50,50,0.94251,1.01922
2013,Single-person household,Owner,No,0.99832,1048,1048,0.99584,1.00080
2013,Single-person household,Tenant,Yes,0.03600,87,2740,0.02902,0.04297
2013,Single-person household,Tenant,No,0.96400,2653,2740,0.95703,0.97098
2013,Couple without children,Tenant,No,0.99217,2061,2061,0.98837,0.99598
2013,Single parent,Owner,No,0.98170,476,476,0.96965,0.99376
2013,Single parent,Tenant,Yes,0.10309,203,1722,0.08872,0.11745
2013,Single parent,Tenant,No,0.89691,1519,1722,0.88255,0.91128
2013,Couple with children,Owner,Yes,0.00562,32,3324,0.00307,0.00816
2013,Couple with children,Owner,No,0.99438,3292,3324,0.99184,0.99693
2013,Couple with children,Tenant,Yes,0.04449,215,3110,0.03725,0.05174
2013,Couple with children,Tenant,No,0.95551,2895,3110,0.94826,0.96275
2013,Multi-generational household,Tenant,No,0.90887,60,60,0.83543,0.98230
2013,Other Combinations,Tenant,No,0.93818,234,234,0.90725,0.96910
2014,Single-person household,Owner,No,0.99968,993,993,0.99858,1.00079
2014,Single-person household,Tenant,Yes,0.03276,69,2510,0.02580,0.03973
2014,Single-person household,Tenant,No,0.96724,2441,2510,0.96027,0.97420
2014,Couple without children,Tenant,No,0.99255,1904,1904,0.98869,0.99642
2014,Single parent,Owner,No,0.97952,419,419,0.96595,0.99310
2014,Single parent,Tenant,Yes,0.08285,137,1374,0.06827,0.09743
2014,Single parent,Tenant,No,0.91715,1237,1374,0.90257,0.93173
2014,Couple with children,Owner,No,0.99662,2999,2999,0.99455,0.99870
2014,Couple with children,Tenant,Yes,0.03508,137,2610,0.02802,0.04214
2014,Couple with children,Tenant,No,0.96492,2473,2610,0.95786,0.97198
2014,Multi-generational household,Tenant,No,0.88255,46,46,0.78848,0.97662
2014,Other Combinations,Tenant,No,0.98465,180,180,0.96664,1.00266
2015,Single-person household,Tenant,Yes,0.03078,61,2340,0.02378,0.03778
2015,Single-person household,Tenant,No,0.96922,2279,2340,0.96222,0.97622
2015,Couple without children,Tenant,No,0.99499,1809,1809,0.99173,0.99824
2015,Single parent,Owner,No,0.98570,369,369,0.97357,0.99783
2015,Single parent,Tenant,Yes,0.06499,101,1228,0.05120,0.07878
2015,Single parent,Tenant,No,0.93501,1127,1228,0.92122,0.94880
2015,Couple with children,Owner,No,0.99668,2554,2554,0.99445,0.99891
2015,Couple with children,Tenant,Yes,0.03773,131,2577,0.03038,0.04509
2015,Couple with children,Tenant,No,0.96227,2446,2577,0.95491,0.96962
2015,Multi-generational household,Tenant,No,0.96515,71,71,0.92218,1.00811
2015,Other Combinations,Tenant,No,0.97417,162,162,0.94966,0.99867
2016,Single-person household,Not included in this version of the questionnaire,No,0.92656,376,376,0.90016,0.95296
2016,Single-person household,Tenant,Yes,0.02924,71,2423,0.02253,0.03595
2016,Single-person household,Tenant,No,0.97076,2352,2423,0.96405,0.97747
2016,Couple without children,Not included in this version of the questionnaire,No,0.93354,56,56,0.86771,0.99937
2016,Couple without children,Tenant,No,0.99382,1848,1848,0.99025,0.99740
2016,Single parent,Not included in this version of the questionnaire,No,0.87387,155,155,0.82143,0.92630
2016,Single parent,Owner,No,0.98459,369,369,0.97200,0.99717
2016,Single parent,Tenant,Yes,0.06942,93,1129,0.05458,0.08425
2016,Single parent,Tenant,No,0.93058,1036,1129,0.91575,0.94542
2016,Couple with children,Not included in this version of the questionnaire,Yes,0.08739,106,1162,0.07114,0.10363
2016,Couple with children,Not included in this version of the questionnaire,No,0.91261,1056,1162,0.89637,0.92886
2016,Couple with children,Owner,No,0.99714,2577,2577,0.99507,0.99920
2016,Couple with children,Tenant,Yes,0.02913,106,2307,0.02227,0.03600
2016,Couple with children,Tenant,No,0.97087,2201,2307,0.96400,0.97773
2016,Multi-generational household,Tenant,No,0.78860,51,51,0.67543,0.90178
2016,Other Combinations,Not included in this version of the questionnaire,No,0.93871,169,169,0.90244,0.97498
2016,Other Combinations,Tenant,No,0.96399,133,133,0.93221,0.99577
2017,Single-person household,Not included in this version of the questionnaire,No,0.92518,148,148,0.88264,0.96771
2017,Single-person household,Owner,No,0.99929,1000,1000,0.99763,1.00094
2017,Single-person household,Tenant,Yes,0.02669,102,3077,0.02100,0.03239
2017,Single-person household,Tenant,No,0.97331,2975,3077,0.96761,0.97900
2017,Couple without children,Tenant,No,0.99329,2104,2104,0.98981,0.99678
2017,Single parent,Not included in this version of the questionnaire,No,0.97977,59,59,0.94354,1.01600
2017,Single parent,Owner,No,0.99048,400,400,0.98095,1.00001
2017,Single parent,Tenant,Yes,0.07281,118,1280,0.05857,0.08705
2017,Single parent,Tenant,No,0.92719,1162,1280,0.91295,0.94143
2017,Couple with children,Not included in this version of the questionnaire,No,0.93864,366,366,0.91402,0.96326
2017,Couple with children,Owner,No,0.99560,2886,2886,0.99319,0.99802
2017,Couple with children,Tenant,Yes,0.03286,234,3455,0.02691,0.03880
2017,Couple with children,Tenant,No,0.96714,3221,3455,0.96120,0.97309
2017,Multi-generational household,Tenant,No,0.82030,76,76,0.73341,0.90719
2017,Other Combinations,Not included in this version of the questionnaire,No,0.96167,123,123,0.92761,0.99574
2017,Other Combinations,Tenant,No,0.95491,268,268,0.93002,0.97980
2018,Single-person household,Owner,No,0.99591,995,995,0.99195,0.99988
2018,Single-person household,Tenant,Yes,0.03070,143,3421,0.02492,0.03648
2018,Single-person household,Tenant,No,0.96930,3278,3421,0.96352,0.97508
2018,Couple without children,Owner,No,0.99981,2432,2432,0.99926,1.00036
2018,Couple without children,Tenant,Yes,0.00723,35,2157,0.00365,0.01080
2018,Couple without children,Tenant,No,0.99277,2122,2157,0.98920,0.99635
2018,Single parent,Owner,No,0.99691,379,379,0.99132,1.00251
2018,Single parent,Tenant,Yes,0.06846,115,1351,0.05499,0.08193
2018,Single parent,Tenant,No,0.93154,1236,1351,0.91807,0.94501
2018,Couple with children,Owner,No,0.99625,2707,2707,0.99395,0.99855
2018,Couple with children,Tenant,Yes,0.03616,367,3657,0.03011,0.04221
2018,Couple with children,Tenant,No,0.96384,3290,3657,0.95779,0.96989
2018,Multi-generational household,Tenant,No,0.95567,94,94,0.91383,0.99750
2018,Other Combinations,Tenant,No,0.96586,292,292,0.94500,0.98673
2019,Single-person household,Owner,No,0.99661,1173,1173,0.99328,0.99994
2019,Single-person household,Tenant,Yes,0.03297,113,3387,0.02695,0.03898
2019,Single-person household,Tenant,No,0.96703,3274,3387,0.96102,0.97305
2019,Couple without children,Tenant,No,0.99336,2154,2154,0.98993,0.99679
2019,Single parent,Owner,No,0.99776,387,387,0.99304,1.00248
2019,Single parent,Tenant,Yes,0.05959,73,1220,0.04630,0.07288
2019,Single parent,Tenant,No,0.94041,1147,1220,0.92712,0.95370
2019,Couple with children,Owner,No,0.99811,3126,3126,0.99659,0.99963
2019,Couple with children,Tenant,Yes,0.03856,211,3344,0.03203,0.04509
2019,Couple with children,Tenant,No,0.96144,3133,3344,0.95491,0.96797
2019,Multi-generational household,Owner,No,0.96802,53,53,0.92020,1.01584
2019,Multi-generational household,Tenant,No,0.86768,75,75,0.79048,0.94489
2019,Other Combinations,Tenant,No,0.96616,253,253,0.94384,0.98849
2020,Single-person household,Owner,No,0.99729,1085,1085,0.99419,1.00038
2020,Single-person household,Tenant,Yes,0.02919,120,4200,0.02410,0.03428
2020,Single-person household,Tenant,No,0.97081,4080,4200,0.96572,0.97590
2020,Couple without children,Tenant,No,0.99783,2479,2479,0.99600,0.99966
2020,Single parent,Owner,No,0.99382,359,359,0.98571,1.00194
2020,Single parent,Tenant,Yes,0.05246,81,1213,0.03991,0.06501
2020,Single parent,Tenant,No,0.94754,1132,1213,0.93499,0.96009
2020,Couple with children,Owner,No,0.99807,2617,2617,0.99639,0.99975
2020,Couple with children,Tenant,Yes,0.03549,253,3807,0.02961,0.04137
2020,Couple with children,Tenant,No,0.96451,3554,3807,0.95863,0.97039
2020,Multi-generational household,Tenant,No,0.98523,86,86,0.95958,1.01087
2020,Other Combinations,Tenant,No,0.99059,365,365,0.98067,1.00051
2021,No answer / don't know,Tenant,No,0.99289,44,44,0.96777,1.01800
2021,Single-person household,Owner,No,0.99918,859,859,0.99727,1.00109
2021,Single-person household,Tenant,Yes,0.03400,86,2655,0.02710,0.04089
2021,Single-person household,Tenant,No,0.96600,2569,2655,0.95911,0.97290
2021,Couple without children,Owner,No,0.99999,1915,1915,0.99983,1.00015
2021,Couple without children,Tenant,No,0.99468,1538,1538,0.99104,0.99832
2021,Single parent,Owner,No,0.97947,245,245,0.96167,0.99726
2021,Single parent,Tenant,Yes,0.05183,60,771,0.03617,0.06749
2021,Single parent,Tenant,No,0.94817,711,771,0.93251,0.96383
2021,Couple with children,Owner,No,0.99148,1865,1865,0.98730,0.99565
2021,Couple with children,Tenant,Yes,0.04344,214,2081,0.03468,0.05220
2021,Couple with children,Tenant,No,0.95656,1867,2081,0.94780,0.96532
2021,Multi-generational household,Tenant,No,0.97291,46,46,0.92548,1.02034
2021,Other Combinations,Tenant,No,0.98385,231,231,0.96756,1.00014
2022,No answer / don't know,Owner,No,0.96604,137,137,0.93560,0.99648
2022,No answer / don't know,Tenant,No,0.95053,278,278,0.92500,0.97607
2022,Single-person household,Owner,No,0.99664,1205,1205,0.99338,0.99991
2022,Single-person household,Tenant,Yes,0.03525,105,4566,0.02990,0.04059
2022,Single-person household,Tenant,No,0.96475,4461,4566,0.95941,0.97010
2022,Couple without children,Tenant,No,0.99519,2955,2955,0.99270,0.99769
2022,Single parent,Owner,No,0.99918,312,312,0.99601,1.00236
