year,bula_h,quintil_oecd,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Hesse,2nd Quintile,Not concerned at all,0.29855,68,229,0.23915,0.35795
1984,Hesse,3rd Quintile,Very concerned,0.17028,34,199,0.11792,0.22263
1984,Hesse,3rd Quintile,Somewhat concerned,0.44968,92,199,0.38039,0.51897
1984,Hesse,3rd Quintile,Not concerned at all,0.38004,73,199,0.31243,0.44765
1984,Hesse,4th Quintile,Very concerned,0.15642,40,235,0.10988,0.20297
1984,Hesse,4th Quintile,Somewhat concerned,0.32044,82,235,0.26065,0.38023
1984,Hesse,4th Quintile,Not concerned at all,0.52314,113,235,0.45914,0.58714
1984,Hesse,5th Quintile,Very concerned,0.13095,45,302,0.09284,0.16906
1984,Hesse,5th Quintile,Somewhat concerned,0.33563,111,302,0.28228,0.38897
1984,Hesse,5th Quintile,Not concerned at all,0.53342,146,302,0.47706,0.58978
1984,"Rhineland-Palatinate, Saarland",1st Quintile,Very concerned,0.28036,51,169,0.21244,0.34828
1984,"Rhineland-Palatinate, Saarland",1st Quintile,Somewhat concerned,0.48303,84,169,0.40747,0.55860
1984,"Rhineland-Palatinate, Saarland",1st Quintile,Not concerned at all,0.23661,34,169,0.17234,0.30088
1984,"Rhineland-Palatinate, Saarland",2nd Quintile,Very concerned,0.29070,58,203,0.22808,0.35332
1984,"Rhineland-Palatinate, Saarland",2nd Quintile,Somewhat concerned,0.46530,98,203,0.39652,0.53409
1984,"Rhineland-Palatinate, Saarland",2nd Quintile,Not concerned at all,0.24400,47,203,0.18477,0.30323
1984,"Rhineland-Palatinate, Saarland",3rd Quintile,Very concerned,0.21646,41,184,0.15679,0.27613
1984,"Rhineland-Palatinate, Saarland",3rd Quintile,Somewhat concerned,0.45493,85,184,0.38278,0.52708
1984,"Rhineland-Palatinate, Saarland",3rd Quintile,Not concerned at all,0.32861,58,184,0.26055,0.39666
1984,"Rhineland-Palatinate, Saarland",4th Quintile,Somewhat concerned,0.44647,72,134,0.36199,0.53096
1984,"Rhineland-Palatinate, Saarland",4th Quintile,Not concerned at all,0.38740,62,134,0.30461,0.47020
1984,"Rhineland-Palatinate, Saarland",5th Quintile,Somewhat concerned,0.47066,58,113,0.37822,0.56311
1984,"Rhineland-Palatinate, Saarland",5th Quintile,Not concerned at all,0.42334,55,113,0.33184,0.51485
1984,Baden-Wuerttemberg,1st Quintile,Very concerned,0.20140,102,382,0.16113,0.24167
1984,Baden-Wuerttemberg,1st Quintile,Somewhat concerned,0.45819,162,382,0.40816,0.50822
1984,Baden-Wuerttemberg,1st Quintile,Not concerned at all,0.34041,118,382,0.29283,0.38799
1984,Baden-Wuerttemberg,2nd Quintile,Very concerned,0.20033,102,469,0.16407,0.23659
1984,Baden-Wuerttemberg,2nd Quintile,Somewhat concerned,0.46656,225,469,0.42136,0.51176
1984,Baden-Wuerttemberg,2nd Quintile,Not concerned at all,0.33311,142,469,0.29041,0.37581
1984,Baden-Wuerttemberg,3rd Quintile,Very concerned,0.12849,78,452,0.09760,0.15937
1984,Baden-Wuerttemberg,3rd Quintile,Somewhat concerned,0.49414,216,452,0.44799,0.54028
1984,Baden-Wuerttemberg,3rd Quintile,Not concerned at all,0.37738,158,452,0.33264,0.42212
1984,Baden-Wuerttemberg,4th Quintile,Very concerned,0.12266,74,489,0.09355,0.15177
1984,Baden-Wuerttemberg,4th Quintile,Somewhat concerned,0.42240,203,489,0.37857,0.46622
1984,Baden-Wuerttemberg,4th Quintile,Not concerned at all,0.45494,212,489,0.41076,0.49913
1984,Baden-Wuerttemberg,5th Quintile,Very concerned,0.09521,47,437,0.06766,0.12276
1984,Baden-Wuerttemberg,5th Quintile,Somewhat concerned,0.36098,165,437,0.31590,0.40606
1984,Baden-Wuerttemberg,5th Quintile,Not concerned at all,0.54381,225,437,0.49706,0.59056
1984,Bavaria,1st Quintile,Very concerned,0.20612,97,377,0.16524,0.24701
1984,Bavaria,1st Quintile,Somewhat concerned,0.45846,179,377,0.40810,0.50883
1984,Bavaria,1st Quintile,Not concerned at all,0.33541,101,377,0.28769,0.38314
1984,Bavaria,2nd Quintile,Very concerned,0.18703,84,410,0.14924,0.22482
1984,Bavaria,2nd Quintile,Somewhat concerned,0.48731,203,410,0.43887,0.53575
1984,Bavaria,2nd Quintile,Not concerned at all,0.32566,123,410,0.28025,0.37108
1984,Bavaria,3rd Quintile,Very concerned,0.13994,73,427,0.10699,0.17288
1984,Bavaria,3rd Quintile,Somewhat concerned,0.47078,200,427,0.42338,0.51818
1984,Bavaria,3rd Quintile,Not concerned at all,0.38928,154,427,0.34298,0.43558
1984,Bavaria,4th Quintile,Very concerned,0.14108,69,407,0.10722,0.17494
1984,Bavaria,4th Quintile,Somewhat concerned,0.40890,165,407,0.36108,0.45672
1984,Bavaria,4th Quintile,Not concerned at all,0.45002,173,407,0.40162,0.49841
1984,Bavaria,5th Quintile,Very concerned,0.10981,46,424,0.08002,0.13961
1984,Bavaria,5th Quintile,Somewhat concerned,0.35501,157,424,0.30940,0.40061
1984,Bavaria,5th Quintile,Not concerned at all,0.53518,221,424,0.48765,0.58271
1984,Berlin,1st Quintile,Somewhat concerned,0.43108,33,33,0.25949,0.60267
1984,Berlin,3rd Quintile,Very concerned,0.22916,33,109,0.14990,0.30843
1984,Berlin,3rd Quintile,Somewhat concerned,0.33538,39,109,0.24633,0.42442
1984,Berlin,3rd Quintile,Not concerned at all,0.43546,37,109,0.34195,0.52897
1984,Berlin,4th Quintile,Somewhat concerned,0.39435,32,67,0.27644,0.51225
1984,Berlin,4th Quintile,Not concerned at all,0.50157,35,67,0.38094,0.62220
1984,Berlin,5th Quintile,Somewhat concerned,0.36872,43,85,0.26554,0.47189
1984,Berlin,5th Quintile,Not concerned at all,0.48066,42,85,0.37381,0.58750
1985,Schleswig-Holstein,2nd Quintile,Somewhat concerned,0.47789,41,41,0.32309,0.63269
1985,Schleswig-Holstein,4th Quintile,Somewhat concerned,0.47038,32,32,0.29468,0.64609
1985,Schleswig-Holstein,5th Quintile,Somewhat concerned,0.48523,36,36,0.31965,0.65080
1985,Hamburg,5th Quintile,Somewhat concerned,0.42569,31,62,0.30161,0.54978
1985,Hamburg,5th Quintile,Not concerned at all,0.48240,31,62,0.35700,0.60780
1985,Lower Saxony,1st Quintile,Very concerned,0.30841,75,234,0.24911,0.36771
1985,Lower Saxony,1st Quintile,Somewhat concerned,0.47030,110,234,0.40621,0.53438
1985,Lower Saxony,1st Quintile,Not concerned at all,0.22129,49,234,0.16799,0.27460
1985,Lower Saxony,2nd Quintile,Very concerned,0.21453,46,188,0.15569,0.27336
1985,Lower Saxony,2nd Quintile,Somewhat concerned,0.53953,102,188,0.46809,0.61097
1985,Lower Saxony,2nd Quintile,Not concerned at all,0.24594,40,188,0.18422,0.30767
1985,Lower Saxony,3rd Quintile,Very concerned,0.24243,61,237,0.18775,0.29711
1985,Lower Saxony,3rd Quintile,Somewhat concerned,0.41978,101,237,0.35682,0.48275
1985,Lower Saxony,3rd Quintile,Not concerned at all,0.33779,75,237,0.27745,0.39813
1985,Lower Saxony,4th Quintile,Very concerned,0.14244,31,193,0.09300,0.19187
1985,Lower Saxony,4th Quintile,Somewhat concerned,0.50849,97,193,0.43777,0.57920
1985,Lower Saxony,4th Quintile,Not concerned at all,0.34908,65,193,0.28165,0.41650
1985,Lower Saxony,5th Quintile,Somewhat concerned,0.42164,106,211,0.35485,0.48843
1985,Lower Saxony,5th Quintile,Not concerned at all,0.45815,105,211,0.39076,0.52554
1985,North Rhine-Westphalia,1st Quintile,Very concerned,0.38135,257,667,0.34446,0.41824
1985,North Rhine-Westphalia,1st Quintile,Somewhat concerned,0.41062,284,667,0.37325,0.44798
1985,North Rhine-Westphalia,1st Quintile,Not concerned at all,0.20804,126,667,0.17721,0.23886
1985,North Rhine-Westphalia,2nd Quintile,Very concerned,0.25583,157,613,0.22126,0.29040
1985,North Rhine-Westphalia,2nd Quintile,Somewhat concerned,0.44527,289,613,0.40590,0.48465
1985,North Rhine-Westphalia,2nd Quintile,Not concerned at all,0.29889,167,613,0.26262,0.33516
1985,North Rhine-Westphalia,3rd Quintile,Very concerned,0.14524,90,512,0.11469,0.17579
1985,North Rhine-Westphalia,3rd Quintile,Somewhat concerned,0.47243,246,512,0.42915,0.51572
1985,North Rhine-Westphalia,3rd Quintile,Not concerned at all,0.38233,176,512,0.34019,0.42447
1985,North Rhine-Westphalia,4th Quintile,Very concerned,0.14430,90,590,0.11592,0.17267
1985,North Rhine-Westphalia,4th Quintile,Somewhat concerned,0.39560,238,590,0.35611,0.43509
1985,North Rhine-Westphalia,4th Quintile,Not concerned at all,0.46010,262,590,0.41985,0.50036
1985,North Rhine-Westphalia,5th Quintile,Very concerned,0.08364,47,530,0.06005,0.10724
1985,North Rhine-Westphalia,5th Quintile,Somewhat concerned,0.41001,232,530,0.36810,0.45192
1985,North Rhine-Westphalia,5th Quintile,Not concerned at all,0.50634,251,530,0.46374,0.54895
1985,Hesse,1st Quintile,Very concerned,0.27887,82,258,0.22404,0.33370
1985,Hesse,1st Quintile,Somewhat concerned,0.42649,109,258,0.36602,0.48696
1985,Hesse,1st Quintile,Not concerned at all,0.29464,67,258,0.23890,0.35038
1985,Hesse,2nd Quintile,Very concerned,0.15142,36,201,0.10174,0.20110
1985,Hesse,2nd Quintile,Somewhat concerned,0.53850,110,201,0.46941,0.60759
1985,Hesse,2nd Quintile,Not concerned at all,0.31008,55,201,0.24598,0.37419
1985,Hesse,3rd Quintile,Very concerned,0.18944,37,199,0.13486,0.24403
1985,Hesse,3rd Quintile,Somewhat concerned,0.41529,91,199,0.34665,0.48393
1985,Hesse,3rd Quintile,Not concerned at all,0.39527,71,199,0.32717,0.46337
1985,Hesse,4th Quintile,Very concerned,0.11005,32,235,0.06995,0.15015
1985,Hesse,4th Quintile,Somewhat concerned,0.47476,116,235,0.41078,0.53875
1985,Hesse,4th Quintile,Not concerned at all,0.41519,87,235,0.35205,0.47832
1985,Hesse,5th Quintile,Somewhat concerned,0.33507,84,204,0.27014,0.40000
1985,Hesse,5th Quintile,Not concerned at all,0.57787,120,204,0.50993,0.64581
1985,"Rhineland-Palatinate, Saarland",1st Quintile,Very concerned,0.35375,65,169,0.28145,0.42605
1985,"Rhineland-Palatinate, Saarland",1st Quintile,Somewhat concerned,0.39693,71,169,0.32294,0.47091
1985,"Rhineland-Palatinate, Saarland",1st Quintile,Not concerned at all,0.24932,33,169,0.18390,0.31474
1985,"Rhineland-Palatinate, Saarland",2nd Quintile,Very concerned,0.28952,36,129,0.21095,0.36809
1985,"Rhineland-Palatinate, Saarland",2nd Quintile,Somewhat concerned,0.41587,54,129,0.33049,0.50126
1985,"Rhineland-Palatinate, Saarland",2nd Quintile,Not concerned at all,0.29461,39,129,0.21564,0.37359
1985,"Rhineland-Palatinate, Saarland",3rd Quintile,Very concerned,0.22705,42,183,0.16618,0.28791
1985,"Rhineland-Palatinate, Saarland",3rd Quintile,Somewhat concerned,0.48215,91,183,0.40956,0.55475
1985,"Rhineland-Palatinate, Saarland",3rd Quintile,Not concerned at all,0.29080,50,183,0.22482,0.35678
1985,"Rhineland-Palatinate, Saarland",4th Quintile,Very concerned,0.21056,33,157,0.14658,0.27454
1985,"Rhineland-Palatinate, Saarland",4th Quintile,Somewhat concerned,0.55446,89,157,0.47647,0.63246
1985,"Rhineland-Palatinate, Saarland",4th Quintile,Not concerned at all,0.23498,35,157,0.16845,0.30151
1985,"Rhineland-Palatinate, Saarland",5th Quintile,Somewhat concerned,0.38854,50,110,0.29704,0.48005
1985,"Rhineland-Palatinate, Saarland",5th Quintile,Not concerned at all,0.48420,60,110,0.39038,0.57802
1985,Baden-Wuerttemberg,1st Quintile,Very concerned,0.23329,105,384,0.19094,0.27565
1985,Baden-Wuerttemberg,1st Quintile,Somewhat concerned,0.41584,161,384,0.36648,0.46520
1985,Baden-Wuerttemberg,1st Quintile,Not concerned at all,0.35086,118,384,0.30307,0.39866
1985,Baden-Wuerttemberg,2nd Quintile,Very concerned,0.15945,84,399,0.12349,0.19542
1985,Baden-Wuerttemberg,2nd Quintile,Somewhat concerned,0.50401,195,399,0.45489,0.55313
1985,Baden-Wuerttemberg,2nd Quintile,Not concerned at all,0.33653,120,399,0.29011,0.38296
1985,Baden-Wuerttemberg,3rd Quintile,Very concerned,0.14051,77,468,0.10899,0.17203
1985,Baden-Wuerttemberg,3rd Quintile,Somewhat concerned,0.43266,206,468,0.38772,0.47759
1985,Baden-Wuerttemberg,3rd Quintile,Not concerned at all,0.42684,185,468,0.38197,0.47170
1985,Baden-Wuerttemberg,4th Quintile,Very concerned,0.12748,56,411,0.09520,0.15976
1985,Baden-Wuerttemberg,4th Quintile,Somewhat concerned,0.40141,175,411,0.35397,0.44886
1985,Baden-Wuerttemberg,4th Quintile,Not concerned at all,0.47111,180,411,0.42279,0.51943
1985,Baden-Wuerttemberg,5th Quintile,Very concerned,0.09446,32,353,0.06390,0.12501
1985,Baden-Wuerttemberg,5th Quintile,Somewhat concerned,0.41263,146,353,0.36120,0.46406
1985,Baden-Wuerttemberg,5th Quintile,Not concerned at all,0.49292,175,353,0.44069,0.54514
1985,Bavaria,1st Quintile,Very concerned,0.33349,92,292,0.27933,0.38766
1985,Bavaria,1st Quintile,Somewhat concerned,0.44301,142,292,0.38593,0.50008
1985,Bavaria,1st Quintile,Not concerned at all,0.22350,58,292,0.17563,0.27136
1985,Bavaria,2nd Quintile,Very concerned,0.19586,84,400,0.15692,0.23480
1985,Bavaria,2nd Quintile,Somewhat concerned,0.48213,192,400,0.43310,0.53116
1985,Bavaria,2nd Quintile,Not concerned at all,0.32201,124,400,0.27617,0.36786
1985,Bavaria,3rd Quintile,Very concerned,0.19857,72,360,0.15731,0.23984
1985,Bavaria,3rd Quintile,Somewhat concerned,0.42039,160,360,0.36933,0.47146
1985,Bavaria,3rd Quintile,Not concerned at all,0.38103,128,360,0.33080,0.43127
1985,Bavaria,4th Quintile,Very concerned,0.11219,42,375,0.08020,0.14417
1985,Bavaria,4th Quintile,Somewhat concerned,0.48826,188,375,0.43760,0.53892
1985,Bavaria,4th Quintile,Not concerned at all,0.39955,145,375,0.34991,0.44920
1985,Bavaria,5th Quintile,Very concerned,0.09361,43,430,0.06604,0.12117
1985,Bavaria,5th Quintile,Somewhat concerned,0.34873,156,430,0.30363,0.39383
1985,Bavaria,5th Quintile,Not concerned at all,0.55766,231,430,0.51067,0.60466
1985,Berlin,1st Quintile,Somewhat concerned,0.45918,31,31,0.28086,0.63751
1985,Berlin,3rd Quintile,Somewhat concerned,0.49899,32,32,0.32298,0.67501
1985,Berlin,5th Quintile,Somewhat concerned,0.43404,42,87,0.32929,0.53879
1985,Berlin,5th Quintile,Not concerned at all,0.51574,45,87,0.41012,0.62137
1986,Schleswig-Holstein,2nd Quintile,Somewhat concerned,0.41624,38,73,0.30238,0.53011
1986,Schleswig-Holstein,2nd Quintile,Not concerned at all,0.44871,35,73,0.33383,0.56360
1986,Schleswig-Holstein,5th Quintile,Somewhat concerned,0.45282,31,31,0.27469,0.63094
1986,Hamburg,4th Quintile,Not concerned at all,0.65755,32,32,0.49050,0.82460
1986,Hamburg,5th Quintile,Not concerned at all,0.51886,31,31,0.34007,0.69766
1986,Lower Saxony,1st Quintile,Very concerned,0.24187,60,232,0.18665,0.29709
1986,Lower Saxony,1st Quintile,Somewhat concerned,0.34936,89,232,0.28788,0.41085
1986,Lower Saxony,1st Quintile,Not concerned at all,0.40877,83,232,0.34537,0.47216
1986,Lower Saxony,2nd Quintile,Very concerned,0.19604,48,215,0.14285,0.24923
1986,Lower Saxony,2nd Quintile,Somewhat concerned,0.36212,79,215,0.29772,0.42651
1986,Lower Saxony,2nd Quintile,Not concerned at all,0.44184,88,215,0.37531,0.50838
1986,Lower Saxony,3rd Quintile,Somewhat concerned,0.45874,106,198,0.38916,0.52833
1986,Lower Saxony,3rd Quintile,Not concerned at all,0.43990,92,198,0.37058,0.50921
1986,Lower Saxony,4th Quintile,Very concerned,0.13568,31,207,0.08892,0.18245
1986,Lower Saxony,4th Quintile,Somewhat concerned,0.48345,100,207,0.41520,0.55169
1986,Lower Saxony,4th Quintile,Not concerned at all,0.38087,76,207,0.31456,0.44718
1986,Lower Saxony,5th Quintile,Somewhat concerned,0.37078,82,187,0.30136,0.44020
1986,Lower Saxony,5th Quintile,Not concerned at all,0.51397,105,187,0.44214,0.58580
1986,North Rhine-Westphalia,1st Quintile,Very concerned,0.32444,218,612,0.28731,0.36156
1986,North Rhine-Westphalia,1st Quintile,Somewhat concerned,0.45797,268,612,0.41847,0.49748
1986,North Rhine-Westphalia,1st Quintile,Not concerned at all,0.21759,126,612,0.18488,0.25031
1986,North Rhine-Westphalia,2nd Quintile,Very concerned,0.19887,129,535,0.16501,0.23272
1986,North Rhine-Westphalia,2nd Quintile,Somewhat concerned,0.40142,229,535,0.35984,0.44299
1986,North Rhine-Westphalia,2nd Quintile,Not concerned at all,0.39972,177,535,0.35817,0.44126
1986,North Rhine-Westphalia,3rd Quintile,Very concerned,0.15187,91,552,0.12191,0.18184
1986,North Rhine-Westphalia,3rd Quintile,Somewhat concerned,0.38340,231,552,0.34281,0.42400
1986,North Rhine-Westphalia,3rd Quintile,Not concerned at all,0.46472,230,552,0.42308,0.50637
1986,North Rhine-Westphalia,4th Quintile,Very concerned,0.11219,87,578,0.08644,0.13794
1986,North Rhine-Westphalia,4th Quintile,Somewhat concerned,0.37674,224,578,0.33720,0.41628
1986,North Rhine-Westphalia,4th Quintile,Not concerned at all,0.51107,267,578,0.47028,0.55186
1986,North Rhine-Westphalia,5th Quintile,Very concerned,0.08907,46,536,0.06493,0.11320
1986,North Rhine-Westphalia,5th Quintile,Somewhat concerned,0.38679,212,536,0.34553,0.42806
1986,North Rhine-Westphalia,5th Quintile,Not concerned at all,0.52414,278,536,0.48182,0.56646
1986,Hesse,1st Quintile,Very concerned,0.19842,56,236,0.14743,0.24941
1986,Hesse,1st Quintile,Somewhat concerned,0.37285,100,236,0.31102,0.43468
1986,Hesse,1st Quintile,Not concerned at all,0.42873,80,236,0.36545,0.49201
1986,Hesse,2nd Quintile,Very concerned,0.14460,42,193,0.09485,0.19435
1986,Hesse,2nd Quintile,Somewhat concerned,0.37087,72,193,0.30254,0.43920
1986,Hesse,2nd Quintile,Not concerned at all,0.48453,79,193,0.41384,0.55522
1986,Hesse,3rd Quintile,Somewhat concerned,0.38312,58,126,0.29790,0.46835
1986,Hesse,3rd Quintile,Not concerned at all,0.52992,68,126,0.44243,0.61742
1986,Hesse,4th Quintile,Somewhat concerned,0.38598,103,215,0.32075,0.45120
1986,Hesse,4th Quintile,Not concerned at all,0.50394,112,215,0.43695,0.57093
1986,Hesse,5th Quintile,Somewhat concerned,0.32004,78,209,0.25664,0.38344
1986,Hesse,5th Quintile,Not concerned at all,0.62283,131,209,0.55696,0.68870
1986,"Rhineland-Palatinate, Saarland",1st Quintile,Very concerned,0.36831,54,153,0.29163,0.44500
1986,"Rhineland-Palatinate, Saarland",1st Quintile,Somewhat concerned,0.38965,67,153,0.31212,0.46718
1986,"Rhineland-Palatinate, Saarland",1st Quintile,Not concerned at all,0.24204,32,153,0.17395,0.31013
1986,"Rhineland-Palatinate, Saarland",2nd Quintile,Somewhat concerned,0.58556,101,141,0.50396,0.66717
1986,"Rhineland-Palatinate, Saarland",2nd Quintile,Not concerned at all,0.24795,40,141,0.17641,0.31948
1986,"Rhineland-Palatinate, Saarland",3rd Quintile,Very concerned,0.19761,34,156,0.13492,0.26030
1986,"Rhineland-Palatinate, Saarland",3rd Quintile,Somewhat concerned,0.51032,79,156,0.43162,0.58902
1986,"Rhineland-Palatinate, Saarland",3rd Quintile,Not concerned at all,0.29207,43,156,0.22048,0.36365
1986,"Rhineland-Palatinate, Saarland",4th Quintile,Somewhat concerned,0.42596,69,126,0.33928,0.51265
1986,"Rhineland-Palatinate, Saarland",4th Quintile,Not concerned at all,0.40199,57,126,0.31604,0.48794
1986,"Rhineland-Palatinate, Saarland",5th Quintile,Somewhat concerned,0.36831,49,113,0.27897,0.45764
1986,"Rhineland-Palatinate, Saarland",5th Quintile,Not concerned at all,0.51946,64,113,0.42693,0.61200
1986,Baden-Wuerttemberg,1st Quintile,Very concerned,0.21198,81,332,0.16795,0.25601
1986,Baden-Wuerttemberg,1st Quintile,Somewhat concerned,0.41080,157,332,0.35780,0.46380
1986,Baden-Wuerttemberg,1st Quintile,Not concerned at all,0.37722,94,332,0.32500,0.42943
1986,Baden-Wuerttemberg,2nd Quintile,Very concerned,0.16051,84,423,0.12548,0.19553
1986,Baden-Wuerttemberg,2nd Quintile,Somewhat concerned,0.44068,176,423,0.39332,0.48805
1986,Baden-Wuerttemberg,2nd Quintile,Not concerned at all,0.39881,163,423,0.35209,0.44553
1986,Baden-Wuerttemberg,3rd Quintile,Very concerned,0.13479,77,425,0.10229,0.16730
1986,Baden-Wuerttemberg,3rd Quintile,Somewhat concerned,0.45128,191,425,0.40391,0.49865
1986,Baden-Wuerttemberg,3rd Quintile,Not concerned at all,0.41393,157,425,0.36704,0.46081
1986,Baden-Wuerttemberg,4th Quintile,Very concerned,0.09726,46,407,0.06844,0.12609
1986,Baden-Wuerttemberg,4th Quintile,Somewhat concerned,0.37384,167,407,0.32677,0.42090
1986,Baden-Wuerttemberg,4th Quintile,Not concerned at all,0.52890,194,407,0.48034,0.57746
1986,Baden-Wuerttemberg,5th Quintile,Very concerned,0.08844,39,379,0.05982,0.11707
1986,Baden-Wuerttemberg,5th Quintile,Somewhat concerned,0.31353,123,379,0.26676,0.36030
1986,Baden-Wuerttemberg,5th Quintile,Not concerned at all,0.59802,217,379,0.54860,0.64745
1986,Bavaria,1st Quintile,Very concerned,0.21940,66,275,0.17040,0.26840
1986,Bavaria,1st Quintile,Somewhat concerned,0.47546,134,275,0.41633,0.53459
1986,Bavaria,1st Quintile,Not concerned at all,0.30514,75,275,0.25061,0.35966
1986,Bavaria,2nd Quintile,Very concerned,0.15400,55,319,0.11433,0.19367
1986,Bavaria,2nd Quintile,Somewhat concerned,0.40366,145,319,0.34973,0.45758
1986,Bavaria,2nd Quintile,Not concerned at all,0.44234,119,319,0.38775,0.49693
1986,Bavaria,3rd Quintile,Very concerned,0.16156,65,385,0.12475,0.19837
1986,Bavaria,3rd Quintile,Somewhat concerned,0.46021,177,385,0.41036,0.51006
1986,Bavaria,3rd Quintile,Not concerned at all,0.37823,143,385,0.32973,0.42674
1986,Bavaria,4th Quintile,Very concerned,0.11495,45,369,0.08236,0.14754
1986,Bavaria,4th Quintile,Somewhat concerned,0.44235,174,369,0.39161,0.49310
1986,Bavaria,4th Quintile,Not concerned at all,0.44270,150,369,0.39195,0.49345
1986,Bavaria,5th Quintile,Somewhat concerned,0.37856,145,341,0.32700,0.43012
1986,Bavaria,5th Quintile,Not concerned at all,0.54119,196,341,0.48822,0.59415
1986,Berlin,4th Quintile,Not concerned at all,0.61807,47,47,0.47766,0.75848
1986,Berlin,5th Quintile,Somewhat concerned,0.38781,31,69,0.27200,0.50362
1986,Berlin,5th Quintile,Not concerned at all,0.55662,38,69,0.43854,0.67470
1987,Schleswig-Holstein,2nd Quintile,Somewhat concerned,0.48836,34,34,0.31781,0.65891
1987,Schleswig-Holstein,5th Quintile,Somewhat concerned,0.50133,38,38,0.34022,0.66244
1987,Lower Saxony,1st Quintile,Very concerned,0.21248,49,237,0.16029,0.26467
1987,Lower Saxony,1st Quintile,Somewhat concerned,0.43844,113,237,0.37513,0.50174
1987,Lower Saxony,1st Quintile,Not concerned at all,0.34908,75,237,0.28826,0.40990
1987,Lower Saxony,2nd Quintile,Very concerned,0.15443,36,198,0.10397,0.20490
1987,Lower Saxony,2nd Quintile,Somewhat concerned,0.48659,92,198,0.41680,0.55639
1987,Lower Saxony,2nd Quintile,Not concerned at all,0.35897,70,198,0.29198,0.42596
