"plh0033","year","age_gr","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Einige Sorgen","1990","17-34","Ostdeutschland","987","0.578226938594903","0.554689192886151","0.601764684303654"
"Einige Sorgen","1990","35-65","Westdeutschland","1993","0.415233721946401","0.401158108480728","0.429309335412075"
"Einige Sorgen","1990","35-65","Ostdeutschland","1374","0.604361072978896","0.584385778942553","0.62433636701524"
"Einige Sorgen","1990","66 +","Westdeutschland","269","0.266560189381339","0.239411999200095","0.293708379562583"
"Einige Sorgen","1990","66 +","Ostdeutschland","203","0.489333554158182","0.441239077591762","0.537428030724602"
"Keine Sorgen","1990","17-34","Westdeutschland","1226","0.368161185486879","0.352425821236239","0.383896549737519"
"Keine Sorgen","1990","17-34","Ostdeutschland","160","0.104283036150273","0.0897160898123565","0.11884998248819"
"Keine Sorgen","1990","35-65","Westdeutschland","1962","0.448595793404091","0.434389116624628","0.462802470183553"
"Keine Sorgen","1990","35-65","Ostdeutschland","240","0.106241372158392","0.0936534980580628","0.118829246258721"
"Keine Sorgen","1990","66 +","Westdeutschland","684","0.671282854735552","0.642440882473731","0.700124826997373"
"Keine Sorgen","1990","66 +","Ostdeutschland","132","0.322297079818429","0.277332358462501","0.367261801174357"
"Grosse Sorgen","1991","17-34","Westdeutschland","536","0.127219058121085","0.116365739725573","0.138072376516597"
"Grosse Sorgen","1991","17-34","Ostdeutschland","604","0.390791580024649","0.366181378790254","0.415401781259044"
"Grosse Sorgen","1991","35-65","Westdeutschland","590","0.107296653663106","0.0984514615137524","0.116141845812461"
"Grosse Sorgen","1991","35-65","Ostdeutschland","910","0.416958476904578","0.396443757250479","0.437473196558678"
"Grosse Sorgen","1991","66 +","Westdeutschland","70","0.0673593010483934","0.0520001842879873","0.0827184178087995"
"Grosse Sorgen","1991","66 +","Ostdeutschland","90","0.22948057868138","0.187800889137734","0.271160268225026"
"Einige Sorgen","1991","17-34","Westdeutschland","1782","0.489940003111863","0.473657697167407","0.506222309056318"
"Einige Sorgen","1991","17-34","Ostdeutschland","797","0.532368723494018","0.507202522608884","0.557534924379152"
"Einige Sorgen","1991","35-65","Westdeutschland","2128","0.436076994770327","0.421904311042536","0.450249678498118"
"Einige Sorgen","1991","35-65","Ostdeutschland","1118","0.495673987392059","0.474871120581853","0.516476854202265"
"Einige Sorgen","1991","66 +","Westdeutschland","286","0.275112463949747","0.247747131811206","0.302477796088288"
"Einige Sorgen","1991","66 +","Ostdeutschland","202","0.494703702364092","0.445146663246635","0.54426074148155"
"Keine Sorgen","1991","17-34","Westdeutschland","1303","0.382840938767053","0.36700872774713","0.398673149786975"
"Keine Sorgen","1991","17-34","Ostdeutschland","109","0.076839696481333","0.0634061402251901","0.0902732527374759"
"Keine Sorgen","1991","35-65","Westdeutschland","1985","0.456626351566567","0.442390273087527","0.470862430045606"
"Keine Sorgen","1991","35-65","Ostdeutschland","191","0.0873675357033626","0.0756187646805352","0.09911630672619"
"Keine Sorgen","1991","66 +","Westdeutschland","667","0.657528235001859","0.628449208484561","0.686607261519157"
"Keine Sorgen","1991","66 +","Ostdeutschland","99","0.275815718954528","0.231516734937064","0.320114702971993"
"Grosse Sorgen","1992","17-34","Westdeutschland","604","0.134233466120263","0.123035119876976","0.145431812363549"
"Grosse Sorgen","1992","17-34","Ostdeutschland","446","0.31876234784914","0.294211704561704","0.343312991136576"
"Grosse Sorgen","1992","35-65","Westdeutschland","764","0.142754880910718","0.132694759421903","0.152815002399533"
"Grosse Sorgen","1992","35-65","Ostdeutschland","733","0.337822119803728","0.317931443192884","0.357712796414572"
"Grosse Sorgen","1992","66 +","Westdeutschland","109","0.10622446223032","0.0874798734691796","0.124969050991461"
"Grosse Sorgen","1992","66 +","Ostdeutschland","72","0.18073454397292","0.142347263644596","0.219121824301244"
"Einige Sorgen","1992","17-34","Westdeutschland","1804","0.526299668446172","0.509897869477326","0.542701467415019"
"Einige Sorgen","1992","17-34","Ostdeutschland","780","0.564629330598417","0.538508237501755","0.590750423695079"
"Einige Sorgen","1992","35-65","Westdeutschland","2242","0.483949544456814","0.469578069003817","0.498321019909812"
"Einige Sorgen","1992","35-65","Ostdeutschland","1243","0.566385697657637","0.5455443346115","0.587227060703774"
"Einige Sorgen","1992","66 +","Westdeutschland","371","0.348638238894539","0.319648249702047","0.377628228087032"
"Einige Sorgen","1992","66 +","Ostdeutschland","190","0.488573206919806","0.438706464294344","0.538439949545269"
"Keine Sorgen","1992","17-34","Westdeutschland","1152","0.339466865433565","0.323911898535949","0.355021832331181"
"Keine Sorgen","1992","17-34","Ostdeutschland","158","0.116608321552443","0.0996991834955138","0.133517459609372"
"Keine Sorgen","1992","35-65","Westdeutschland","1639","0.373295574632468","0.359386026127919","0.387205123137016"
"Keine Sorgen","1992","35-65","Ostdeutschland","196","0.0957921825386349","0.0834151268927127","0.108169238184557"
"Keine Sorgen","1992","66 +","Westdeutschland","558","0.545137298875141","0.514844282037877","0.575430315712404"
"Keine Sorgen","1992","66 +","Ostdeutschland","124","0.330692249107274","0.283759134749986","0.377625363464561"
"Grosse Sorgen","1993","17-34","Westdeutschland","669","0.161821699132077","0.14969310682625","0.173950291437904"
"Grosse Sorgen","1993","17-34","Ostdeutschland","368","0.28219952020434","0.25791994225902","0.306479098149659"
"Grosse Sorgen","1993","35-65","Westdeutschland","821","0.150392772497089","0.140047220977922","0.160738324016257"
"Grosse Sorgen","1993","35-65","Ostdeutschland","647","0.31706618057225","0.297178106667921","0.336954254476578"
"Grosse Sorgen","1993","66 +","Westdeutschland","109","0.092981277606185","0.0755153476907363","0.110447207521634"
"Grosse Sorgen","1993","66 +","Ostdeutschland","55","0.155008989446165","0.11895136630483","0.191066612587501"
"Einige Sorgen","1993","17-34","Westdeutschland","1914","0.551844170511846","0.535466709765992","0.568221631257701"
"Einige Sorgen","1993","17-34","Ostdeutschland","749","0.562703432192741","0.535943257646146","0.589463606739337"
"Einige Sorgen","1993","35-65","Westdeutschland","2282","0.499606657048584","0.485135577336903","0.514077736760265"
"Einige Sorgen","1993","35-65","Ostdeutschland","1189","0.556921320757822","0.53569054794086","0.578152093574785"
"Einige Sorgen","1993","66 +","Westdeutschland","386","0.364354915050816","0.33541111859075","0.393298711510882"
"Einige Sorgen","1993","66 +","Ostdeutschland","189","0.470729914658521","0.421000060938926","0.520459768378117"
"Keine Sorgen","1993","17-34","Westdeutschland","959","0.286334130356077","0.271447108177948","0.301221152534205"
"Keine Sorgen","1993","17-34","Ostdeutschland","203","0.155097047602919","0.13556866367864","0.174625431527198"
"Keine Sorgen","1993","35-65","Westdeutschland","1483","0.350000570454326","0.336196030766683","0.36380511014197"
"Keine Sorgen","1993","35-65","Ostdeutschland","267","0.126012498669928","0.111828852873517","0.140196144466339"
"Keine Sorgen","1993","66 +","Westdeutschland","567","0.542663807342999","0.512701928234844","0.572625686451154"
"Keine Sorgen","1993","66 +","Ostdeutschland","143","0.374261095895313","0.326046722205657","0.42247546958497"
"Grosse Sorgen","1994","17-34","Westdeutschland","789","0.197121918593438","0.183944076618467","0.210299760568409"
"Grosse Sorgen","1994","17-34","Ostdeutschland","347","0.273042371165875","0.248520249836064","0.297564492495686"
"Grosse Sorgen","1994","35-65","Westdeutschland","905","0.186239028331083","0.174812530752442","0.197665525909724"
"Grosse Sorgen","1994","35-65","Ostdeutschland","610","0.294167649686752","0.274683417339271","0.313651882034233"
"Grosse Sorgen","1994","66 +","Westdeutschland","111","0.0987218760376618","0.0808740902480317","0.116569661827292"
"Grosse Sorgen","1994","66 +","Ostdeutschland","36","0.0893495967179631","0.0611837948086095","0.117515398627317"
"Einige Sorgen","1994","17-34","Westdeutschland","1843","0.53919711077058","0.522685729325457","0.555708492215704"
"Einige Sorgen","1994","17-34","Ostdeutschland","779","0.608365680761004","0.581499174835744","0.635232186686265"
"Einige Sorgen","1994","35-65","Westdeutschland","2251","0.495831638138797","0.481156430096533","0.51050684618106"
"Einige Sorgen","1994","35-65","Ostdeutschland","1259","0.58770736036556","0.566658992732689","0.608755727998431"
"Einige Sorgen","1994","66 +","Westdeutschland","441","0.406316549905431","0.376929366910944","0.435703732899917"
"Einige Sorgen","1994","66 +","Ostdeutschland","205","0.500983422855142","0.451612738824284","0.550354106886001"
"Keine Sorgen","1994","17-34","Westdeutschland","869","0.263680970635982","0.249085286971495","0.278276654300469"
"Keine Sorgen","1994","17-34","Ostdeutschland","142","0.11859194807312","0.100796678447403","0.136387217698838"
"Keine Sorgen","1994","35-65","Westdeutschland","1303","0.317929333530121","0.304261195974495","0.331597471085746"
"Keine Sorgen","1994","35-65","Ostdeutschland","232","0.118124989947688","0.104324024291835","0.131925955603541"
"Keine Sorgen","1994","66 +","Westdeutschland","521","0.494961574056908","0.465046079735751","0.524877068378064"
"Keine Sorgen","1994","66 +","Ostdeutschland","153","0.409666980426894","0.361108621793087","0.458225339060702"
"Grosse Sorgen","1995","17-34","Westdeutschland","756","0.186157830445203","0.17358375877721","0.198731902113195"
"Grosse Sorgen","1995","17-34","Ostdeutschland","314","0.260109590181562","0.235452422701017","0.284766757662107"
"Grosse Sorgen","1995","35-65","Westdeutschland","922","0.165510903816213","0.154905217174199","0.176116590458228"
"Grosse Sorgen","1995","35-65","Ostdeutschland","543","0.263605554384462","0.244505254945413","0.28270585382351"
"Grosse Sorgen","1995","66 +","Westdeutschland","112","0.0929838864491606","0.0758454308652895","0.110122342033032"
"Grosse Sorgen","1995","66 +","Ostdeutschland","42","0.125324355920353","0.0927970711115386","0.157851640729168"
"Einige Sorgen","1995","17-34","Westdeutschland","1990","0.547608159932399","0.53152921606059","0.563687103804209"
"Einige Sorgen","1995","17-34","Ostdeutschland","729","0.598856840020269","0.571308685750124","0.626404994290414"
"Einige Sorgen","1995","35-65","Westdeutschland","2323","0.483430907866447","0.469170019892754","0.49769179584014"
"Einige Sorgen","1995","35-65","Ostdeutschland","1187","0.578780892859122","0.55737571850891","0.600186067209335"
"Einige Sorgen","1995","66 +","Westdeutschland","379","0.338155696017747","0.310236905107937","0.366074486927557"
"Einige Sorgen","1995","66 +","Ostdeutschland","174","0.405044245086118","0.356816148402375","0.453272341769862"
"Keine Sorgen","1995","17-34","Westdeutschland","935","0.266234009622398","0.251955734759791","0.280512284485005"
"Keine Sorgen","1995","17-34","Ostdeutschland","173","0.141033569798169","0.121470786302269","0.160596353294068"
"Keine Sorgen","1995","35-65","Westdeutschland","1472","0.351058188317339","0.337437232475655","0.364679144159024"
"Keine Sorgen","1995","35-65","Ostdeutschland","314","0.157613552756416","0.141817080462364","0.173410025050467"
"Keine Sorgen","1995","66 +","Westdeutschland","612","0.568860417533093","0.539634231722882","0.598086603343303"
"Keine Sorgen","1995","66 +","Ostdeutschland","182","0.469631398993528","0.420600029884387","0.51866276810267"
"Grosse Sorgen","1996","17-34","Westdeutschland","721","0.184456085401354","0.171699250808918","0.197212919993791"
"Grosse Sorgen","1996","17-34","Ostdeutschland","294","0.261452320776448","0.236454148826786","0.286450492726111"
"Grosse Sorgen","1996","35-65","Westdeutschland","905","0.166659583318253","0.155944683290492","0.177374483346015"
"Grosse Sorgen","1996","35-65","Ostdeutschland","541","0.26156155900503","0.242638239485333","0.280484878524727"
"Grosse Sorgen","1996","66 +","Westdeutschland","93","0.0729994263413905","0.0577781388887238","0.0882207137940572"
"Grosse Sorgen","1996","66 +","Ostdeutschland","32","0.0767050138742952","0.0511319042279249","0.102278123520665"
"Einige Sorgen","1996","17-34","Westdeutschland","1947","0.560934520687475","0.544611764814508","0.577257276560443"
"Einige Sorgen","1996","17-34","Ostdeutschland","711","0.57472656532738","0.546601891478482","0.602851239176278"
"Einige Sorgen","1996","35-65","Westdeutschland","2451","0.523122620295523","0.508762209422751","0.537483031168295"
"Einige Sorgen","1996","35-65","Ostdeutschland","1239","0.587613874136901","0.566418003562021","0.60880974471178"
"Einige Sorgen","1996","66 +","Westdeutschland","499","0.435927711642622","0.40691246386711","0.464942959418135"
"Einige Sorgen","1996","66 +","Ostdeutschland","186","0.435781048883851","0.388131430122036","0.483430667645666"
"Keine Sorgen","1996","17-34","Westdeutschland","883","0.25460939391117","0.240280854452814","0.268937933369527"
"Keine Sorgen","1996","17-34","Ostdeutschland","182","0.163821113896171","0.142766015882759","0.184876211909584"
"Keine Sorgen","1996","35-65","Westdeutschland","1291","0.310217796386224","0.296917812899851","0.323517779872596"
"Keine Sorgen","1996","35-65","Ostdeutschland","292","0.150824566858069","0.135415087351799","0.16623404636434"
"Keine Sorgen","1996","66 +","Westdeutschland","530","0.491072862015987","0.46182107283977","0.520324651192204"
"Keine Sorgen","1996","66 +","Ostdeutschland","198","0.487513937241854","0.439481350772781","0.535546523710926"
"Grosse Sorgen","1997","17-34","Westdeutschland","767","0.203993641008988","0.190508123588627","0.21747915842935"
"Grosse Sorgen","1997","17-34","Ostdeutschland","336","0.298983291211285","0.272637773312952","0.325328809109619"
"Grosse Sorgen","1997","35-65","Westdeutschland","1008","0.198702814175446","0.187161746995313","0.21024388135558"
"Grosse Sorgen","1997","35-65","Ostdeutschland","568","0.28803382872711","0.268324785419805","0.307742872034414"
"Grosse Sorgen","1997","66 +","Westdeutschland","128","0.109130610670326","0.0909908951742773","0.127270326166374"
"Grosse Sorgen","1997","66 +","Ostdeutschland","45","0.107453445474742","0.0782838937768712","0.136622997172612"
"Einige Sorgen","1997","17-34","Westdeutschland","1968","0.576783193750342","0.560248780705855","0.593317606794829"
"Einige Sorgen","1997","17-34","Ostdeutschland","724","0.611263804107723","0.583211991661734","0.639315616553712"
"Einige Sorgen","1997","35-65","Westdeutschland","2515","0.547382070991314","0.532985524897027","0.561778617085601"
"Einige Sorgen","1997","35-65","Ostdeutschland","1250","0.596364432955113","0.575011147945212","0.617717717965013"
"Einige Sorgen","1997","66 +","Westdeutschland","500","0.439692474971143","0.410816417044679","0.468568532897607"
"Einige Sorgen","1997","66 +","Ostdeutschland","231","0.520258489250298","0.473202232173117","0.567314746327479"
"Keine Sorgen","1997","17-34","Westdeutschland","695","0.21922316524067","0.205377694927265","0.233068635554074"
"Keine Sorgen","1997","17-34","Ostdeutschland","100","0.0897529046809917","0.0733045294979954","0.106201279863988"
"Keine Sorgen","1997","35-65","Westdeutschland","1069","0.25391511483324","0.241326279606303","0.266503950060177"
"Keine Sorgen","1997","35-65","Ostdeutschland","210","0.115601738317778","0.101685551888667","0.129517924746888"
"Keine Sorgen","1997","66 +","Westdeutschland","507","0.451176914358531","0.422227500115125","0.480126328601938"
"Keine Sorgen","1997","66 +","Ostdeutschland","157","0.37228806527496","0.32675531401496","0.41782081653496"
"Grosse Sorgen","1998","17-34","Westdeutschland","941","0.252917226707216","0.238796047457498","0.267038405956934"
"Grosse Sorgen","1998","17-34","Ostdeutschland","404","0.350332495378449","0.323407215851147","0.377257774905751"
"Grosse Sorgen","1998","35-65","Westdeutschland","1270","0.228354821643005","0.217067468847213","0.239642174438796"
"Grosse Sorgen","1998","35-65","Ostdeutschland","739","0.341891594070287","0.321956816650205","0.361826371490369"
"Grosse Sorgen","1998","66 +","Westdeutschland","162","0.111178534975146","0.0944531582837572","0.127903911666535"
"Grosse Sorgen","1998","66 +","Ostdeutschland","61","0.130519767747449","0.10009651538351","0.160943020111387"
"Einige Sorgen","1998","17-34","Westdeutschland","1952","0.531506907188461","0.515296144366235","0.547717670010687"
"Einige Sorgen","1998","17-34","Ostdeutschland","666","0.538829706005007","0.510695746061448","0.566963665948566"
"Einige Sorgen","1998","35-65","Westdeutschland","2745","0.51618759424713","0.50275003275854","0.52962515573572"
"Einige Sorgen","1998","35-65","Ostdeutschland","1173","0.527936278564866","0.506956083265124","0.548916473864607"
"Einige Sorgen","1998","66 +","Westdeutschland","560","0.413623032515267","0.387420155651954","0.43982590937858"
"Einige Sorgen","1998","66 +","Ostdeutschland","226","0.474828691040947","0.42973076087296","0.519926621208933"
"Keine Sorgen","1998","17-34","Westdeutschland","747","0.215575866104323","0.202216897092553","0.228934835116093"
"Keine Sorgen","1998","17-34","Ostdeutschland","136","0.110837798616544","0.0931200359837279","0.128555561249359"
"Keine Sorgen","1998","35-65","Westdeutschland","1298","0.255457584109865","0.243730708851423","0.267184459368308"
"Keine Sorgen","1998","35-65","Ostdeutschland","263","0.130172127364847","0.116030671526958","0.144313583202736"
"Keine Sorgen","1998","66 +","Westdeutschland","635","0.475198432509587","0.448628330079238","0.501768534939936"
"Keine Sorgen","1998","66 +","Ostdeutschland","184","0.394651541211605","0.350510023683678","0.438793058739532"
"Grosse Sorgen","1999","17-34","Westdeutschland","682","0.186876314388137","0.173785061713067","0.199967567063206"
"Grosse Sorgen","1999","17-34","Ostdeutschland","313","0.276137040239858","0.250519013769568","0.301755066710148"
"Grosse Sorgen","1999","35-65","Westdeutschland","927","0.169325136818415","0.159067339375559","0.179582934261271"
"Grosse Sorgen","1999","35-65","Ostdeutschland","504","0.227265199184194","0.209443359218623","0.245087039149764"
"Grosse Sorgen","1999","66 +","Westdeutschland","122","0.0852637717561188","0.0701232616563168","0.100404281855921"
"Grosse Sorgen","1999","66 +","Ostdeutschland","45","0.0878902488164106","0.0625346290389811","0.11324586859384"
"Einige Sorgen","1999","17-34","Westdeutschland","1831","0.536150396022386","0.519402599343758","0.552898192701013"
"Einige Sorgen","1999","17-34","Ostdeutschland","711","0.598485114988567","0.570396348870667","0.626573881106467"
"Einige Sorgen","1999","35-65","Westdeutschland","2612","0.500617700954007","0.486942064728127","0.514293337179888"
"Einige Sorgen","1999","35-65","Ostdeutschland","1291","0.600745179599692","0.579917491455109","0.621572867744275"
"Einige Sorgen","1999","66 +","Westdeutschland","494","0.370605324549031","0.344421827098289","0.396788821999774"
"Einige Sorgen","1999","66 +","Ostdeutschland","210","0.422486168276765","0.378250990496028","0.466721346057502"
"Keine Sorgen","1999","17-34","Westdeutschland","893","0.276973289589478","0.26194457334972","0.292002005829235"
