year,regtyp,sampreg,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Urban regions,West,Very concerned,0.13341,1187,7279,0.12560,0.14122
1992,Urban regions,West,Somewhat concerned,0.46008,3405,7279,0.44863,0.47153
1992,Urban regions,West,Not concerned at all,0.40651,2687,7279,0.39523,0.41780
1992,Urban regions,East,Very concerned,0.29515,406,1305,0.27039,0.31991
1992,Urban regions,East,Somewhat concerned,0.55629,726,1305,0.52933,0.58326
1992,Urban regions,East,Not concerned at all,0.14856,173,1305,0.12925,0.16786
1992,Rural regions,West,Very concerned,0.13290,288,1952,0.11784,0.14796
1992,Rural regions,West,Somewhat concerned,0.51399,1006,1952,0.49181,0.53616
1992,Rural regions,West,Not concerned at all,0.35312,658,1952,0.33191,0.37432
1992,Rural regions,East,Very concerned,0.31735,817,2531,0.29921,0.33549
1992,Rural regions,East,Somewhat concerned,0.55166,1422,2531,0.53229,0.57104
1992,Rural regions,East,Not concerned at all,0.13098,292,2531,0.11784,0.14413
1993,Urban regions,West,Very concerned,0.14334,1279,7231,0.13526,0.15142
1993,Urban regions,West,Somewhat concerned,0.48066,3544,7231,0.46914,0.49217
1993,Urban regions,West,Not concerned at all,0.37600,2408,7231,0.36484,0.38717
1993,Urban regions,East,Very concerned,0.29000,366,1306,0.26538,0.31462
1993,Urban regions,East,Somewhat concerned,0.53724,718,1306,0.51019,0.56429
1993,Urban regions,East,Not concerned at all,0.17275,222,1306,0.15224,0.19326
1993,Rural regions,West,Very concerned,0.14384,320,1959,0.12830,0.15939
1993,Rural regions,West,Somewhat concerned,0.52602,1038,1959,0.50390,0.54814
1993,Rural regions,West,Not concerned at all,0.33013,601,1959,0.30930,0.35096
1993,Rural regions,East,Very concerned,0.27508,704,2504,0.25758,0.29257
1993,Rural regions,East,Somewhat concerned,0.54973,1409,2504,0.53023,0.56922
1993,Rural regions,East,Not concerned at all,0.17520,391,2504,0.16030,0.19009
1994,Urban regions,West,Very concerned,0.17104,1451,7121,0.16230,0.17979
1994,Urban regions,West,Somewhat concerned,0.48597,3514,7121,0.47436,0.49758
1994,Urban regions,West,Not concerned at all,0.34299,2156,7121,0.33196,0.35402
1994,Urban regions,East,Very concerned,0.24877,331,1306,0.22531,0.27222
1994,Urban regions,East,Somewhat concerned,0.59336,784,1306,0.56671,0.62001
1994,Urban regions,East,Not concerned at all,0.15787,191,1306,0.13809,0.17766
1994,Rural regions,West,Very concerned,0.18054,354,1912,0.16329,0.19778
1994,Rural regions,West,Somewhat concerned,0.51459,1021,1912,0.49219,0.53700
1994,Rural regions,West,Not concerned at all,0.30487,537,1912,0.28423,0.32551
1994,Rural regions,East,Very concerned,0.25704,662,2457,0.23976,0.27433
1994,Rural regions,East,Somewhat concerned,0.57260,1459,2457,0.55303,0.59216
1994,Rural regions,East,Not concerned at all,0.17036,336,2457,0.15549,0.18522
1995,Urban regions,West,Very concerned,0.16045,1452,7453,0.15212,0.16879
1995,Urban regions,West,Somewhat concerned,0.46441,3615,7453,0.45308,0.47573
1995,Urban regions,West,Not concerned at all,0.37514,2386,7453,0.36415,0.38613
1995,Urban regions,East,Very concerned,0.24785,291,1205,0.22346,0.27224
1995,Urban regions,East,Somewhat concerned,0.56283,689,1205,0.53481,0.59085
1995,Urban regions,East,Not concerned at all,0.18932,225,1205,0.16719,0.21145
1995,Rural regions,West,Very concerned,0.14961,338,2048,0.13416,0.16507
1995,Rural regions,West,Somewhat concerned,0.51125,1077,2048,0.48959,0.53290
1995,Rural regions,West,Not concerned at all,0.33914,633,2048,0.31863,0.35965
1995,Rural regions,East,Very concerned,0.23391,608,2453,0.21715,0.25066
1995,Rural regions,East,Somewhat concerned,0.55103,1401,2453,0.53134,0.57072
1995,Rural regions,East,Not concerned at all,0.21506,444,2453,0.19880,0.23133
1996,Urban regions,West,Very concerned,0.15108,1356,7270,0.14284,0.15931
1996,Urban regions,West,Somewhat concerned,0.51816,3811,7270,0.50667,0.52965
1996,Urban regions,West,Not concerned at all,0.33077,2103,7270,0.31995,0.34158
1996,Urban regions,East,Very concerned,0.24249,289,1236,0.21859,0.26640
1996,Urban regions,East,Somewhat concerned,0.55688,717,1236,0.52918,0.58459
1996,Urban regions,East,Not concerned at all,0.20062,230,1236,0.17829,0.22296
1996,Rural regions,West,Very concerned,0.16322,363,2050,0.14722,0.17922
1996,Rural regions,West,Somewhat concerned,0.51546,1086,2050,0.49382,0.53710
1996,Rural regions,West,Not concerned at all,0.32132,601,2050,0.30110,0.34154
1996,Rural regions,East,Very concerned,0.22177,578,2439,0.20528,0.23826
1996,Rural regions,East,Somewhat concerned,0.55765,1419,2439,0.53793,0.57736
1996,Rural regions,East,Not concerned at all,0.22059,442,2439,0.20413,0.23705
1997,Urban regions,West,Very concerned,0.18350,1535,7153,0.17453,0.19247
1997,Urban regions,West,Somewhat concerned,0.52932,3822,7153,0.51775,0.54089
1997,Urban regions,West,Not concerned at all,0.28718,1796,7153,0.27669,0.29767
1997,Urban regions,East,Very concerned,0.23845,300,1206,0.21439,0.26251
1997,Urban regions,East,Somewhat concerned,0.62737,764,1206,0.60007,0.65467
1997,Urban regions,East,Not concerned at all,0.13418,142,1206,0.11493,0.15342
1997,Rural regions,West,Very concerned,0.18060,368,2003,0.16375,0.19745
1997,Rural regions,West,Somewhat concerned,0.55468,1161,2003,0.53291,0.57645
1997,Rural regions,West,Not concerned at all,0.26472,474,2003,0.24539,0.28405
1997,Rural regions,East,Very concerned,0.27003,649,2415,0.25231,0.28774
1997,Rural regions,East,Somewhat concerned,0.56554,1441,2415,0.54576,0.58531
1997,Rural regions,East,Not concerned at all,0.16444,325,2415,0.14965,0.17923
1998,Urban regions,West,Very concerned,0.21133,1865,7983,0.20238,0.22029
1998,Urban regions,West,Somewhat concerned,0.49744,4028,7983,0.48647,0.50840
1998,Urban regions,West,Not concerned at all,0.29123,2090,7983,0.28126,0.30120
1998,Urban regions,East,Very concerned,0.29680,368,1254,0.27150,0.32209
1998,Urban regions,East,Somewhat concerned,0.53784,686,1254,0.51024,0.56545
1998,Urban regions,East,Not concerned at all,0.16536,200,1254,0.14479,0.18593
1998,Rural regions,West,Very concerned,0.21759,508,2327,0.20082,0.23436
1998,Rural regions,West,Somewhat concerned,0.51243,1229,2327,0.49212,0.53274
1998,Rural regions,West,Not concerned at all,0.26998,590,2327,0.25194,0.28802
1998,Rural regions,East,Very concerned,0.31127,836,2598,0.29347,0.32908
1998,Rural regions,East,Somewhat concerned,0.51324,1379,2598,0.49402,0.53246
1998,Rural regions,East,Not concerned at all,0.17548,383,2598,0.16085,0.19011
1999,Urban regions,West,Very concerned,0.16273,1405,7619,0.15444,0.17102
1999,Urban regions,West,Somewhat concerned,0.47773,3782,7619,0.46651,0.48895
1999,Urban regions,West,Not concerned at all,0.35954,2432,7619,0.34876,0.37031
1999,Urban regions,East,Very concerned,0.18663,241,1235,0.16489,0.20836
1999,Urban regions,East,Somewhat concerned,0.59940,749,1235,0.57206,0.62674
1999,Urban regions,East,Not concerned at all,0.21397,245,1235,0.19109,0.23686
1999,Rural regions,West,Very concerned,0.14044,326,2229,0.12601,0.15487
1999,Rural regions,West,Somewhat concerned,0.50852,1155,2229,0.48776,0.52928
1999,Rural regions,West,Not concerned at all,0.35104,748,2229,0.33122,0.37086
1999,Rural regions,East,Very concerned,0.22870,621,2538,0.21236,0.24504
1999,Rural regions,East,Somewhat concerned,0.54957,1463,2538,0.53021,0.56893
1999,Rural regions,East,Not concerned at all,0.22173,454,2538,0.20556,0.23789
2000,Urban regions,West,Very concerned,0.15338,2218,13743,0.14735,0.15940
2000,Urban regions,West,Somewhat concerned,0.44762,6246,13743,0.43931,0.45594
2000,Urban regions,West,Not concerned at all,0.39900,5279,13743,0.39081,0.40718
2000,Urban regions,East,Very concerned,0.21290,403,1837,0.19417,0.23162
2000,Urban regions,East,Somewhat concerned,0.53278,1008,1837,0.50996,0.55560
2000,Urban regions,East,Not concerned at all,0.25432,426,1837,0.23440,0.27424
2000,Rural regions,West,Very concerned,0.13662,607,4332,0.12639,0.14685
2000,Rural regions,West,Somewhat concerned,0.48263,2119,4332,0.46774,0.49751
2000,Rural regions,West,Not concerned at all,0.38075,1606,4332,0.36629,0.39521
2000,Rural regions,East,Very concerned,0.24541,1014,3968,0.23202,0.25880
2000,Rural regions,East,Somewhat concerned,0.50467,2085,3968,0.48911,0.52023
2000,Rural regions,East,Not concerned at all,0.24992,869,3968,0.23645,0.26339
2001,Urban regions,West,Very concerned,0.14369,1851,12478,0.13754,0.14985
2001,Urban regions,West,Somewhat concerned,0.45350,5754,12478,0.44476,0.46223
2001,Urban regions,West,Not concerned at all,0.40281,4873,12478,0.39420,0.41141
2001,Urban regions,East,Very concerned,0.23039,396,1734,0.21057,0.25022
2001,Urban regions,East,Somewhat concerned,0.52073,938,1734,0.49721,0.54425
2001,Urban regions,East,Not concerned at all,0.24887,400,1734,0.22852,0.26923
2001,Rural regions,West,Very concerned,0.14381,556,3866,0.13275,0.15487
2001,Rural regions,West,Somewhat concerned,0.46525,1878,3866,0.44953,0.48098
2001,Rural regions,West,Not concerned at all,0.39094,1432,3866,0.37555,0.40632
2001,Rural regions,East,Very concerned,0.25010,919,3665,0.23608,0.26413
2001,Rural regions,East,Somewhat concerned,0.49113,1917,3665,0.47495,0.50732
2001,Rural regions,East,Not concerned at all,0.25876,829,3665,0.24458,0.27294
2002,Urban regions,West,Very concerned,0.17368,2153,13460,0.16728,0.18008
2002,Urban regions,West,Somewhat concerned,0.49304,6464,13460,0.48459,0.50148
2002,Urban regions,West,Not concerned at all,0.33329,4843,13460,0.32532,0.34125
2002,Urban regions,East,Very concerned,0.27003,446,1763,0.24930,0.29076
2002,Urban regions,East,Somewhat concerned,0.52540,942,1763,0.50208,0.54871
2002,Urban regions,East,Not concerned at all,0.20457,375,1763,0.18574,0.22341
2002,Rural regions,West,Very concerned,0.15940,591,4038,0.14811,0.17069
2002,Rural regions,West,Somewhat concerned,0.51862,2046,4038,0.50321,0.53404
2002,Rural regions,West,Not concerned at all,0.32198,1401,4038,0.30756,0.33639
2002,Rural regions,East,Very concerned,0.28506,981,3637,0.27038,0.29973
2002,Rural regions,East,Somewhat concerned,0.51688,1966,3637,0.50064,0.53313
2002,Rural regions,East,Not concerned at all,0.19806,690,3637,0.18510,0.21101
2003,Urban regions,West,Very concerned,0.22821,2764,12908,0.22097,0.23545
2003,Urban regions,West,Somewhat concerned,0.49383,6306,12908,0.48521,0.50246
2003,Urban regions,West,Not concerned at all,0.27796,3838,12908,0.27023,0.28569
2003,Urban regions,East,Very concerned,0.31235,513,1760,0.29069,0.33401
2003,Urban regions,East,Somewhat concerned,0.51147,957,1760,0.48810,0.53483
2003,Urban regions,East,Not concerned at all,0.17619,290,1760,0.15838,0.19399
2003,Rural regions,West,Very concerned,0.20165,720,3798,0.18889,0.21441
2003,Rural regions,West,Somewhat concerned,0.50912,1968,3798,0.49322,0.52502
2003,Rural regions,West,Not concerned at all,0.28924,1110,3798,0.27481,0.30366
2003,Rural regions,East,Very concerned,0.33283,1118,3568,0.31736,0.34829
2003,Rural regions,East,Somewhat concerned,0.50030,1865,3568,0.48389,0.51671
2003,Rural regions,East,Not concerned at all,0.16687,585,3568,0.15463,0.17911
2004,Urban regions,West,Very concerned,0.24930,2830,12538,0.24173,0.25687
2004,Urban regions,West,Somewhat concerned,0.50422,6256,12538,0.49547,0.51298
2004,Urban regions,West,Not concerned at all,0.24648,3452,12538,0.23893,0.25402
2004,Urban regions,East,Very concerned,0.35403,564,1755,0.33165,0.37641
2004,Urban regions,East,Somewhat concerned,0.49895,906,1755,0.47555,0.52235
2004,Urban regions,East,Not concerned at all,0.14702,285,1755,0.13044,0.16359
2004,Rural regions,West,Very concerned,0.23686,837,3752,0.22325,0.25046
2004,Rural regions,West,Somewhat concerned,0.51599,1951,3752,0.50000,0.53199
2004,Rural regions,West,Not concerned at all,0.24715,964,3752,0.23335,0.26096
2004,Rural regions,East,Very concerned,0.36168,1148,3443,0.34563,0.37773
2004,Rural regions,East,Somewhat concerned,0.50326,1837,3443,0.48655,0.51996
2004,Rural regions,East,Not concerned at all,0.13506,458,3443,0.12364,0.14648
2005,Urban regions,West,Very concerned,0.25997,2831,12024,0.25213,0.26781
2005,Urban regions,West,Somewhat concerned,0.50107,5998,12024,0.49213,0.51001
2005,Urban regions,West,Not concerned at all,0.23896,3195,12024,0.23134,0.24659
2005,Urban regions,East,Very concerned,0.31909,494,1699,0.29692,0.34126
2005,Urban regions,East,Somewhat concerned,0.52519,937,1699,0.50144,0.54894
2005,Urban regions,East,Not concerned at all,0.15572,268,1699,0.13847,0.17296
2005,Rural regions,West,Very concerned,0.23307,782,3562,0.21918,0.24696
2005,Rural regions,West,Somewhat concerned,0.52496,1861,3562,0.50856,0.54136
2005,Rural regions,West,Not concerned at all,0.24197,919,3562,0.22790,0.25604
2005,Rural regions,East,Very concerned,0.37658,1129,3318,0.36009,0.39307
2005,Rural regions,East,Somewhat concerned,0.48428,1721,3318,0.46727,0.50128
2005,Rural regions,East,Not concerned at all,0.13915,468,3318,0.12737,0.15092
2006,Urban regions,West,Very concerned,0.26829,2998,12664,0.26057,0.27600
2006,Urban regions,West,Somewhat concerned,0.47410,6010,12664,0.46541,0.48280
2006,Urban regions,West,Not concerned at all,0.25761,3656,12664,0.24999,0.26523
2006,Urban regions,East,Very concerned,0.28721,451,1738,0.26594,0.30849
2006,Urban regions,East,Somewhat concerned,0.54456,984,1738,0.52114,0.56798
2006,Urban regions,East,Not concerned at all,0.16823,303,1738,0.15064,0.18582
2006,Rural regions,West,Very concerned,0.23851,839,3914,0.22516,0.25186
2006,Rural regions,West,Somewhat concerned,0.51257,2025,3914,0.49691,0.52823
2006,Rural regions,West,Not concerned at all,0.24892,1050,3914,0.23538,0.26247
2006,Rural regions,East,Very concerned,0.33513,1107,3513,0.31952,0.35075
2006,Rural regions,East,Somewhat concerned,0.49182,1796,3513,0.47528,0.50835
2006,Rural regions,East,Not concerned at all,0.17305,610,3513,0.16054,0.18556
2007,Urban regions,West,Very concerned,0.24128,2502,11737,0.23354,0.24902
2007,Urban regions,West,Somewhat concerned,0.48094,5606,11737,0.47190,0.48998
2007,Urban regions,West,Not concerned at all,0.27778,3629,11737,0.26968,0.28588
2007,Urban regions,East,Very concerned,0.32551,457,1662,0.30298,0.34805
2007,Urban regions,East,Somewhat concerned,0.49234,897,1662,0.46830,0.51638
2007,Urban regions,East,Not concerned at all,0.18215,308,1662,0.16359,0.20071
2007,Rural regions,West,Very concerned,0.21858,732,3656,0.20519,0.23198
2007,Rural regions,West,Somewhat concerned,0.51763,1859,3656,0.50143,0.53383
2007,Rural regions,West,Not concerned at all,0.26379,1065,3656,0.24950,0.27807
2007,Rural regions,East,Very concerned,0.31752,985,3319,0.30168,0.33336
2007,Rural regions,East,Somewhat concerned,0.51217,1762,3319,0.49516,0.52918
2007,Rural regions,East,Not concerned at all,0.17031,572,3319,0.15752,0.18310
2008,Urban regions,West,Very concerned,0.20566,1966,11041,0.19812,0.21320
2008,Urban regions,West,Somewhat concerned,0.49333,5340,11041,0.48401,0.50266
2008,Urban regions,West,Not concerned at all,0.30101,3735,11041,0.29246,0.30957
2008,Urban regions,East,Very concerned,0.27347,375,1609,0.25168,0.29526
2008,Urban regions,East,Somewhat concerned,0.54007,905,1609,0.51571,0.56444
2008,Urban regions,East,Not concerned at all,0.18645,329,1609,0.16742,0.20549
2008,Rural regions,West,Very concerned,0.18837,602,3440,0.17530,0.20144
2008,Rural regions,West,Somewhat concerned,0.52514,1756,3440,0.50845,0.54183
2008,Rural regions,West,Not concerned at all,0.28648,1082,3440,0.27137,0.30160
2008,Rural regions,East,Very concerned,0.28493,824,3145,0.26915,0.30071
2008,Rural regions,East,Somewhat concerned,0.53565,1701,3145,0.51822,0.55308
2008,Rural regions,East,Not concerned at all,0.17942,620,3145,0.16601,0.19283
2009,Urban regions,West,Very concerned,0.22811,2117,10135,0.21994,0.23628
2009,Urban regions,West,Somewhat concerned,0.52549,5191,10135,0.51577,0.53521
2009,Urban regions,West,Not concerned at all,0.24640,2827,10135,0.23801,0.25479
2009,Urban regions,East,Very concerned,0.26504,372,1530,0.24292,0.28716
2009,Urban regions,East,Somewhat concerned,0.53576,872,1530,0.51076,0.56076
2009,Urban regions,East,Not concerned at all,0.19920,286,1530,0.17918,0.21922
2009,Rural regions,West,Very concerned,0.23188,679,3270,0.21742,0.24635
2009,Rural regions,West,Somewhat concerned,0.52735,1721,3270,0.51024,0.54447
2009,Rural regions,West,Not concerned at all,0.24077,870,3270,0.22611,0.25542
2009,Rural regions,East,Very concerned,0.31856,872,3004,0.30189,0.33522
2009,Rural regions,East,Somewhat concerned,0.53733,1650,3004,0.51949,0.55516
2009,Rural regions,East,Not concerned at all,0.14412,482,3004,0.13156,0.15668
2010,Urban regions,West,Very concerned,0.23279,3363,13719,0.22572,0.23986
2010,Urban regions,West,Somewhat concerned,0.48702,6499,13719,0.47866,0.49539
2010,Urban regions,West,Not concerned at all,0.28019,3857,13719,0.27268,0.28771
2010,Urban regions,East,Very concerned,0.25164,465,1892,0.23208,0.27120
2010,Urban regions,East,Somewhat concerned,0.51613,1009,1892,0.49360,0.53865
2010,Urban regions,East,Not concerned at all,0.23223,418,1892,0.21320,0.25127
2010,Rural regions,West,Very concerned,0.21582,1100,4707,0.20407,0.22757
2010,Rural regions,West,Somewhat concerned,0.51158,2413,4707,0.49730,0.52587
2010,Rural regions,West,Not concerned at all,0.27260,1194,4707,0.25987,0.28532
2010,Rural regions,East,Very concerned,0.29353,1081,3566,0.27858,0.30848
2010,Rural regions,East,Somewhat concerned,0.50802,1821,3566,0.49161,0.52443
2010,Rural regions,East,Not concerned at all,0.19845,664,3566,0.18536,0.21154
2011,Urban regions,West,Very concerned,0.17288,2940,15913,0.16700,0.17875
2011,Urban regions,West,Somewhat concerned,0.47688,7403,15913,0.46912,0.48465
2011,Urban regions,West,Not concerned at all,0.35024,5570,15913,0.34283,0.35765
2011,Urban regions,East,Very concerned,0.22051,481,2171,0.20306,0.23795
2011,Urban regions,East,Somewhat concerned,0.52093,1153,2171,0.49991,0.54195
2011,Urban regions,East,Not concerned at all,0.25857,537,2171,0.24014,0.27699
2011,Rural regions,West,Very concerned,0.18930,1098,5939,0.17934,0.19926
2011,Rural regions,West,Somewhat concerned,0.48524,2888,5939,0.47253,0.49795
2011,Rural regions,West,Not concerned at all,0.32546,1953,5939,0.31354,0.33738
2011,Rural regions,East,Very concerned,0.28601,1158,4076,0.27213,0.29988
2011,Rural regions,East,Somewhat concerned,0.48385,2005,4076,0.46851,0.49920
2011,Rural regions,East,Not concerned at all,0.23014,913,4076,0.21721,0.24306
2012,Urban regions,West,Very concerned,0.18427,2830,15365,0.17814,0.19040
2012,Urban regions,West,Somewhat concerned,0.47641,7303,15365,0.46851,0.48430
2012,Urban regions,West,Not concerned at all,0.33932,5232,15365,0.33183,0.34681
2012,Urban regions,East,Very concerned,0.21473,454,2087,0.19711,0.23236
2012,Urban regions,East,Somewhat concerned,0.53086,1125,2087,0.50944,0.55227
2012,Urban regions,East,Not concerned at all,0.25441,508,2087,0.23572,0.27310
2012,Rural regions,West,Very concerned,0.18808,1121,5996,0.17818,0.19797
2012,Rural regions,West,Somewhat concerned,0.48252,2924,5996,0.46987,0.49517
2012,Rural regions,West,Not concerned at all,0.32941,1951,5996,0.31751,0.34130
2012,Rural regions,East,Very concerned,0.26196,1027,4069,0.24845,0.27547
2012,Rural regions,East,Somewhat concerned,0.52022,2149,4069,0.50486,0.53557
2012,Rural regions,East,Not concerned at all,0.21783,893,4069,0.20514,0.23051
2013,Urban regions,West,Very concerned,0.15416,3012,17977,0.14888,0.15944
2013,Urban regions,West,Somewhat concerned,0.46499,8470,17977,0.45770,0.47228
2013,Urban regions,West,Not concerned at all,0.38085,6495,17977,0.37375,0.38795
2013,Urban regions,East,Very concerned,0.19577,405,2119,0.17887,0.21266
2013,Urban regions,East,Somewhat concerned,0.50232,1064,2119,0.48102,0.52361
2013,Urban regions,East,Not concerned at all,0.30192,650,2119,0.28236,0.32147
2013,Rural regions,West,Very concerned,0.13553,919,6436,0.12717,0.14390
2013,Rural regions,West,Somewhat concerned,0.48750,3236,6436,0.47529,0.49972
2013,Rural regions,West,Not concerned at all,0.37696,2281,6436,0.36512,0.38880
2013,Rural regions,East,Very concerned,0.22761,874,3976,0.21458,0.24065
2013,Rural regions,East,Somewhat concerned,0.51031,2088,3976,0.49477,0.52585
2013,Rural regions,East,Not concerned at all,0.26207,1014,3976,0.24840,0.27574
2014,Urban regions,West,Very concerned,0.14899,2652,15666,0.14341,0.15457
2014,Urban regions,West,Somewhat concerned,0.45764,7248,15666,0.44984,0.46544
2014,Urban regions,West,Not concerned at all,0.39337,5766,15666,0.38572,0.40102
2014,Urban regions,East,Very concerned,0.19006,356,1928,0.17255,0.20758
2014,Urban regions,East,Somewhat concerned,0.49581,967,1928,0.47349,0.51814
2014,Urban regions,East,Not concerned at all,0.31412,605,1928,0.29340,0.33485
2014,Rural regions,West,Very concerned,0.13956,876,5740,0.13059,0.14852
2014,Rural regions,West,Somewhat concerned,0.46899,2758,5740,0.45608,0.48190
2014,Rural regions,West,Not concerned at all,0.39145,2106,5740,0.37883,0.40408
2014,Rural regions,East,Very concerned,0.20056,744,3635,0.18754,0.21358
2014,Rural regions,East,Somewhat concerned,0.50866,1858,3635,0.49241,0.52492
2014,Rural regions,East,Not concerned at all,0.29078,1033,3635,0.27601,0.30554
2015,Urban regions,West,Very concerned,0.15000,2655,15507,0.14438,0.15562
2015,Urban regions,West,Somewhat concerned,0.44684,7106,15507,0.43901,0.45466
2015,Urban regions,West,Not concerned at all,0.40316,5746,15507,0.39544,0.41088
2015,Urban regions,East,Very concerned,0.15991,314,1911,0.14348,0.17635
2015,Urban regions,East,Somewhat concerned,0.49988,968,1911,0.47746,0.52230
2015,Urban regions,East,Not concerned at all,0.34021,629,1911,0.31896,0.36145
2015,Rural regions,West,Very concerned,0.12656,799,5748,0.11796,0.13515
2015,Rural regions,West,Somewhat concerned,0.47775,2857,5748,0.46483,0.49066
2015,Rural regions,West,Not concerned at all,0.39569,2092,5748,0.38305,0.40834
2015,Rural regions,East,Very concerned,0.17367,614,3459,0.16105,0.18630
2015,Rural regions,East,Somewhat concerned,0.51450,1801,3459,0.49784,0.53116
2015,Rural regions,East,Not concerned at all,0.31183,1044,3459,0.29639,0.32727
2016,Urban regions,West,Very concerned,0.13742,2681,15832,0.13206,0.14279
2016,Urban regions,West,Somewhat concerned,0.43262,6998,15832,0.42490,0.44033
2016,Urban regions,West,Not concerned at all,0.42996,6153,15832,0.42225,0.43767
2016,Urban regions,East,Very concerned,0.14973,311,1951,0.13389,0.16557
2016,Urban regions,East,Somewhat concerned,0.49601,972,1951,0.47382,0.51821
