year,migback,sex,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,No migration background,female,Somewhat concerned,0.49638,2733,5276,0.48289,0.50987
1993,No migration background,female,Not concerned at all,0.34482,1563,5276,0.33199,0.35765
1993,Direct migration background,male,Very concerned,0.28076,403,1275,0.25608,0.30544
1993,Direct migration background,male,Somewhat concerned,0.47175,613,1275,0.44434,0.49916
1993,Direct migration background,male,Not concerned at all,0.24749,259,1275,0.22379,0.27119
1993,Direct migration background,female,Very concerned,0.24458,334,1173,0.21997,0.26918
1993,Direct migration background,female,Somewhat concerned,0.50684,597,1173,0.47822,0.53547
1993,Direct migration background,female,Not concerned at all,0.24858,242,1173,0.22384,0.27333
1993,Indirect migration background,male,Very concerned,0.22676,52,235,0.17310,0.28041
1993,Indirect migration background,male,Somewhat concerned,0.48391,110,235,0.41988,0.54794
1993,Indirect migration background,male,Not concerned at all,0.28933,73,235,0.23123,0.34743
1993,Indirect migration background,female,Very concerned,0.16166,44,226,0.11356,0.20976
1993,Indirect migration background,female,Somewhat concerned,0.58102,128,226,0.51655,0.64549
1993,Indirect migration background,female,Not concerned at all,0.25732,54,226,0.20020,0.31444
1994,No migration background,male,Very concerned,0.17154,899,4738,0.16080,0.18227
1994,No migration background,male,Somewhat concerned,0.51894,2579,4738,0.50471,0.53317
1994,No migration background,male,Not concerned at all,0.30952,1260,4738,0.29635,0.32268
1994,No migration background,female,Very concerned,0.17461,1032,5232,0.16432,0.18490
1994,No migration background,female,Somewhat concerned,0.51718,2845,5232,0.50364,0.53072
1994,No migration background,female,Not concerned at all,0.30821,1355,5232,0.29570,0.32072
1994,Direct migration background,male,Very concerned,0.32801,393,1202,0.30146,0.35456
1994,Direct migration background,male,Somewhat concerned,0.43557,568,1202,0.40752,0.46361
1994,Direct migration background,male,Not concerned at all,0.23642,241,1202,0.21239,0.26045
1994,Direct migration background,female,Very concerned,0.25911,337,1140,0.23366,0.28455
1994,Direct migration background,female,Somewhat concerned,0.46984,558,1140,0.44086,0.49883
1994,Direct migration background,female,Not concerned at all,0.27105,245,1140,0.24524,0.29687
1994,Indirect migration background,male,Very concerned,0.22299,60,243,0.17055,0.27544
1994,Indirect migration background,male,Somewhat concerned,0.50513,116,243,0.44214,0.56813
1994,Indirect migration background,male,Not concerned at all,0.27187,67,243,0.21582,0.32793
1994,Indirect migration background,female,Very concerned,0.29896,77,241,0.24104,0.35688
1994,Indirect migration background,female,Somewhat concerned,0.50557,112,241,0.44232,0.56883
1994,Indirect migration background,female,Not concerned at all,0.19547,52,241,0.14530,0.24564
1995,No migration background,male,Very concerned,0.15343,835,4717,0.14315,0.16372
1995,No migration background,male,Somewhat concerned,0.50534,2487,4717,0.49107,0.51961
1995,No migration background,male,Not concerned at all,0.34123,1395,4717,0.32770,0.35476
1995,No migration background,female,Very concerned,0.15811,944,5198,0.14819,0.16803
1995,No migration background,female,Somewhat concerned,0.49038,2698,5198,0.47679,0.50397
1995,No migration background,female,Not concerned at all,0.35151,1556,5198,0.33853,0.36449
1995,Direct migration background,male,Very concerned,0.29824,412,1391,0.27419,0.32229
1995,Direct migration background,male,Somewhat concerned,0.42886,670,1391,0.40284,0.45488
1995,Direct migration background,male,Not concerned at all,0.27290,309,1391,0.24948,0.29631
1995,Direct migration background,female,Very concerned,0.24321,368,1351,0.22032,0.26609
1995,Direct migration background,female,Somewhat concerned,0.47976,679,1351,0.45311,0.50641
1995,Direct migration background,female,Not concerned at all,0.27703,304,1351,0.25316,0.30091
1995,Indirect migration background,male,Very concerned,0.29169,67,250,0.23523,0.34814
1995,Indirect migration background,male,Somewhat concerned,0.41056,116,250,0.34945,0.47166
1995,Indirect migration background,male,Not concerned at all,0.29776,67,250,0.24096,0.35455
1995,Indirect migration background,female,Very concerned,0.19918,63,252,0.14977,0.24859
1995,Indirect migration background,female,Somewhat concerned,0.51003,132,252,0.44818,0.57187
1995,Indirect migration background,female,Not concerned at all,0.29079,57,252,0.23461,0.34697
1996,No migration background,male,Very concerned,0.15452,840,4710,0.14420,0.16484
1996,No migration background,male,Somewhat concerned,0.52487,2563,4710,0.51061,0.53914
1996,No migration background,male,Not concerned at all,0.32061,1307,4710,0.30728,0.33394
1996,No migration background,female,Very concerned,0.15596,897,5169,0.14607,0.16585
1996,No migration background,female,Somewhat concerned,0.52887,2843,5169,0.51526,0.54248
1996,No migration background,female,Not concerned at all,0.31517,1429,5169,0.30250,0.32783
1996,Direct migration background,male,Very concerned,0.25128,373,1298,0.22767,0.27488
1996,Direct migration background,male,Somewhat concerned,0.50374,668,1298,0.47653,0.53095
1996,Direct migration background,male,Not concerned at all,0.24498,257,1298,0.22157,0.26838
1996,Direct migration background,female,Very concerned,0.21788,345,1277,0.19523,0.24053
1996,Direct migration background,female,Somewhat concerned,0.52600,672,1277,0.49860,0.55340
1996,Direct migration background,female,Not concerned at all,0.25613,260,1277,0.23218,0.28008
1996,Indirect migration background,male,Very concerned,0.30309,65,265,0.24765,0.35853
1996,Indirect migration background,male,Somewhat concerned,0.47639,136,265,0.41614,0.53664
1996,Indirect migration background,male,Not concerned at all,0.22052,64,265,0.17051,0.27054
1996,Indirect migration background,female,Very concerned,0.21716,66,276,0.16843,0.26589
1996,Indirect migration background,female,Somewhat concerned,0.56316,151,276,0.50454,0.62178
1996,Indirect migration background,female,Not concerned at all,0.21968,59,276,0.17075,0.26862
1997,No migration background,male,Very concerned,0.18043,918,4661,0.16939,0.19147
1997,No migration background,male,Somewhat concerned,0.55609,2700,4661,0.54183,0.57036
1997,No migration background,male,Not concerned at all,0.26348,1043,4661,0.25083,0.27613
1997,No migration background,female,Very concerned,0.17960,997,5095,0.16906,0.19014
1997,No migration background,female,Somewhat concerned,0.55114,2957,5095,0.53748,0.56479
1997,No migration background,female,Not concerned at all,0.26926,1141,5095,0.25708,0.28144
1997,Direct migration background,male,Very concerned,0.31458,411,1247,0.28879,0.34036
1997,Direct migration background,male,Somewhat concerned,0.47287,610,1247,0.44514,0.50059
1997,Direct migration background,male,Not concerned at all,0.21255,226,1247,0.18984,0.23527
1997,Direct migration background,female,Very concerned,0.27165,384,1213,0.24661,0.29669
1997,Direct migration background,female,Somewhat concerned,0.51500,613,1213,0.48686,0.54314
1997,Direct migration background,female,Not concerned at all,0.21335,216,1213,0.19029,0.23641
1997,Indirect migration background,male,Very concerned,0.28962,72,286,0.23696,0.34228
1997,Indirect migration background,male,Somewhat concerned,0.46724,151,286,0.40931,0.52516
1997,Indirect migration background,male,Not concerned at all,0.24314,63,286,0.19334,0.29294
1997,Indirect migration background,female,Very concerned,0.21431,70,276,0.16581,0.26281
1997,Indirect migration background,female,Somewhat concerned,0.61468,157,276,0.55715,0.67220
1997,Indirect migration background,female,Not concerned at all,0.17102,49,276,0.12651,0.21552
1998,No migration background,male,Very concerned,0.21662,1245,5351,0.20558,0.22766
1998,No migration background,male,Somewhat concerned,0.50116,2769,5351,0.48776,0.51456
1998,No migration background,male,Not concerned at all,0.28222,1337,5351,0.27016,0.29428
1998,No migration background,female,Very concerned,0.21593,1357,5842,0.20538,0.22648
1998,No migration background,female,Somewhat concerned,0.51454,3064,5842,0.50172,0.52736
1998,No migration background,female,Not concerned at all,0.26953,1421,5842,0.25815,0.28091
1998,Direct migration background,male,Very concerned,0.31800,403,1204,0.29168,0.34431
1998,Direct migration background,male,Somewhat concerned,0.46705,595,1204,0.43886,0.49525
1998,Direct migration background,male,Not concerned at all,0.21495,206,1204,0.19173,0.23816
1998,Direct migration background,female,Very concerned,0.29953,387,1173,0.27331,0.32576
1998,Direct migration background,female,Somewhat concerned,0.49287,592,1173,0.46425,0.52150
1998,Direct migration background,female,Not concerned at all,0.20759,194,1173,0.18437,0.23081
1998,Indirect migration background,male,Very concerned,0.32254,98,304,0.26991,0.37518
1998,Indirect migration background,male,Somewhat concerned,0.50940,151,304,0.45311,0.56569
1998,Indirect migration background,male,Not concerned at all,0.16806,55,304,0.12596,0.21016
1998,Indirect migration background,female,Very concerned,0.27349,87,288,0.22192,0.32506
1998,Indirect migration background,female,Somewhat concerned,0.54622,151,288,0.48862,0.60382
1998,Indirect migration background,female,Not concerned at all,0.18029,50,288,0.13581,0.22476
1999,No migration background,male,Very concerned,0.14852,849,5181,0.13883,0.15820
1999,No migration background,male,Somewhat concerned,0.50072,2729,5181,0.48710,0.51434
1999,No migration background,male,Not concerned at all,0.35076,1603,5181,0.33777,0.36376
1999,No migration background,female,Very concerned,0.15713,966,5646,0.14763,0.16662
1999,No migration background,female,Somewhat concerned,0.50181,3007,5646,0.48876,0.51485
1999,No migration background,female,Not concerned at all,0.34107,1673,5646,0.32870,0.35344
1999,Direct migration background,male,Very concerned,0.25042,296,1105,0.22487,0.27598
1999,Direct migration background,male,Somewhat concerned,0.48287,574,1105,0.45339,0.51235
1999,Direct migration background,male,Not concerned at all,0.26670,235,1105,0.24062,0.29279
1999,Direct migration background,female,Very concerned,0.24829,320,1088,0.22260,0.27397
1999,Direct migration background,female,Somewhat concerned,0.51372,554,1088,0.48401,0.54343
1999,Direct migration background,female,Not concerned at all,0.23799,214,1088,0.21268,0.26331
1999,Indirect migration background,male,Very concerned,0.28492,88,303,0.23401,0.33583
1999,Indirect migration background,male,Somewhat concerned,0.43485,135,303,0.37894,0.49076
1999,Indirect migration background,male,Not concerned at all,0.28023,80,303,0.22957,0.33088
1999,Indirect migration background,female,Very concerned,0.21474,74,298,0.16803,0.26144
1999,Indirect migration background,female,Somewhat concerned,0.52430,150,298,0.46751,0.58110
1999,Indirect migration background,female,Not concerned at all,0.26096,74,298,0.21101,0.31091
2000,No migration background,male,Very concerned,0.14793,1504,9470,0.14078,0.15508
2000,No migration background,male,Somewhat concerned,0.46501,4497,9470,0.45497,0.47506
2000,No migration background,male,Not concerned at all,0.38706,3469,9470,0.37725,0.39687
2000,No migration background,female,Very concerned,0.15830,1734,10327,0.15126,0.16534
2000,No migration background,female,Somewhat concerned,0.45686,4913,10327,0.44726,0.46647
2000,No migration background,female,Not concerned at all,0.38483,3680,10327,0.37545,0.39422
2000,Direct migration background,male,Very concerned,0.25047,427,1614,0.22933,0.27162
2000,Direct migration background,male,Somewhat concerned,0.48408,784,1614,0.45969,0.50847
2000,Direct migration background,male,Not concerned at all,0.26545,403,1614,0.24390,0.28700
2000,Direct migration background,female,Very concerned,0.23360,406,1659,0.21323,0.25396
2000,Direct migration background,female,Somewhat concerned,0.50774,852,1659,0.48367,0.53180
2000,Direct migration background,female,Not concerned at all,0.25867,401,1659,0.23759,0.27975
2000,Indirect migration background,male,Very concerned,0.18100,77,398,0.14313,0.21888
2000,Indirect migration background,male,Somewhat concerned,0.54596,208,398,0.49698,0.59494
2000,Indirect migration background,male,Not concerned at all,0.27304,113,398,0.22921,0.31686
2000,Indirect migration background,female,Very concerned,0.21333,94,412,0.17372,0.25294
2000,Indirect migration background,female,Somewhat concerned,0.48901,204,412,0.44069,0.53734
2000,Indirect migration background,female,Not concerned at all,0.29766,114,412,0.25345,0.34186
2001,No migration background,male,Very concerned,0.14929,1368,8658,0.14178,0.15679
2001,No migration background,male,Somewhat concerned,0.45665,4085,8658,0.44615,0.46714
2001,No migration background,male,Not concerned at all,0.39407,3205,8658,0.38377,0.40436
2001,No migration background,female,Very concerned,0.15331,1522,9436,0.14604,0.16058
2001,No migration background,female,Somewhat concerned,0.45853,4550,9436,0.44847,0.46858
2001,No migration background,female,Not concerned at all,0.38816,3364,9436,0.37832,0.39799
2001,Direct migration background,male,Very concerned,0.25311,359,1422,0.23050,0.27572
2001,Direct migration background,male,Somewhat concerned,0.49445,722,1422,0.46845,0.52045
2001,Direct migration background,male,Not concerned at all,0.25244,341,1422,0.22985,0.27503
2001,Direct migration background,female,Very concerned,0.20842,320,1472,0.18766,0.22917
2001,Direct migration background,female,Somewhat concerned,0.51900,768,1472,0.49347,0.54454
2001,Direct migration background,female,Not concerned at all,0.27258,384,1472,0.24982,0.29534
2001,Indirect migration background,male,Very concerned,0.20540,77,369,0.16412,0.24667
2001,Indirect migration background,male,Somewhat concerned,0.48111,166,369,0.43006,0.53216
2001,Indirect migration background,male,Not concerned at all,0.31349,126,369,0.26609,0.36089
2001,Indirect migration background,female,Very concerned,0.19597,76,386,0.15631,0.23562
2001,Indirect migration background,female,Somewhat concerned,0.49830,196,386,0.44835,0.54824
2001,Indirect migration background,female,Not concerned at all,0.30574,114,386,0.25972,0.35176
2002,No migration background,male,Very concerned,0.17291,1534,9366,0.16525,0.18057
2002,No migration background,male,Somewhat concerned,0.49958,4567,9366,0.48945,0.50971
2002,No migration background,male,Not concerned at all,0.32751,3265,9366,0.31801,0.33702
2002,No migration background,female,Very concerned,0.17734,1687,9995,0.16985,0.18483
2002,No migration background,female,Somewhat concerned,0.50163,5056,9995,0.49183,0.51143
2002,No migration background,female,Not concerned at all,0.32103,3252,9995,0.31188,0.33018
2002,Direct migration background,male,Very concerned,0.29896,385,1353,0.27455,0.32336
2002,Direct migration background,male,Somewhat concerned,0.51172,684,1353,0.48507,0.53836
2002,Direct migration background,male,Not concerned at all,0.18932,284,1353,0.16844,0.21021
2002,Direct migration background,female,Very concerned,0.27594,397,1420,0.25268,0.29919
2002,Direct migration background,female,Somewhat concerned,0.51503,728,1420,0.48902,0.54103
2002,Direct migration background,female,Not concerned at all,0.20904,295,1420,0.18788,0.23019
2002,Indirect migration background,male,Very concerned,0.24780,89,364,0.20338,0.29221
2002,Indirect migration background,male,Somewhat concerned,0.50013,166,364,0.44869,0.55157
2002,Indirect migration background,male,Not concerned at all,0.25207,109,364,0.20740,0.29674
2002,Indirect migration background,female,Very concerned,0.21882,79,400,0.17825,0.25939
2002,Indirect migration background,female,Somewhat concerned,0.55071,217,400,0.50191,0.59952
2002,Indirect migration background,female,Not concerned at all,0.23047,104,400,0.18915,0.27179
2003,No migration background,male,Very concerned,0.22491,1940,9011,0.21629,0.23353
2003,No migration background,male,Somewhat concerned,0.50601,4544,9011,0.49569,0.51634
2003,No migration background,male,Not concerned at all,0.26908,2527,9011,0.25992,0.27824
2003,No migration background,female,Very concerned,0.21644,2053,9662,0.20823,0.22466
2003,No migration background,female,Somewhat concerned,0.50166,4945,9662,0.49169,0.51163
2003,No migration background,female,Not concerned at all,0.28189,2664,9662,0.27292,0.29087
2003,Direct migration background,male,Very concerned,0.38015,442,1252,0.35325,0.40705
2003,Direct migration background,male,Somewhat concerned,0.45561,588,1252,0.42801,0.48321
2003,Direct migration background,male,Not concerned at all,0.16424,222,1252,0.14371,0.18477
2003,Direct migration background,female,Very concerned,0.34579,453,1340,0.32031,0.37126
2003,Direct migration background,female,Somewhat concerned,0.48223,647,1340,0.45547,0.50900
2003,Direct migration background,female,Not concerned at all,0.17198,240,1340,0.15177,0.19220
2003,Indirect migration background,male,Very concerned,0.32266,116,364,0.27457,0.37076
2003,Indirect migration background,male,Somewhat concerned,0.44858,163,364,0.39742,0.49975
2003,Indirect migration background,male,Not concerned at all,0.22875,85,364,0.18554,0.27196
2003,Indirect migration background,female,Very concerned,0.31495,111,405,0.26966,0.36024
2003,Indirect migration background,female,Somewhat concerned,0.51000,209,405,0.46126,0.55875
2003,Indirect migration background,female,Not concerned at all,0.17505,85,405,0.13799,0.21210
2004,No migration background,male,Very concerned,0.25353,2017,8749,0.24441,0.26264
2004,No migration background,male,Somewhat concerned,0.50800,4445,8749,0.49752,0.51847
2004,No migration background,male,Not concerned at all,0.23848,2287,8749,0.22955,0.24741
2004,No migration background,female,Very concerned,0.25210,2277,9448,0.24335,0.26086
2004,No migration background,female,Somewhat concerned,0.50882,4874,9448,0.49874,0.51890
2004,No migration background,female,Not concerned at all,0.23908,2297,9448,0.23048,0.24768
2004,Direct migration background,male,Very concerned,0.35881,417,1206,0.33173,0.38590
2004,Direct migration background,male,Somewhat concerned,0.48382,587,1206,0.45560,0.51203
2004,Direct migration background,male,Not concerned at all,0.15737,202,1206,0.13681,0.17793
2004,Direct migration background,female,Very concerned,0.36285,458,1301,0.33671,0.38898
2004,Direct migration background,female,Somewhat concerned,0.48205,635,1301,0.45489,0.50922
2004,Direct migration background,female,Not concerned at all,0.15510,208,1301,0.13542,0.17478
2004,Indirect migration background,male,Very concerned,0.29072,100,377,0.24482,0.33662
2004,Indirect migration background,male,Somewhat concerned,0.48814,182,377,0.43761,0.53866
2004,Indirect migration background,male,Not concerned at all,0.22115,95,377,0.17920,0.26310
2004,Indirect migration background,female,Very concerned,0.24781,110,407,0.20581,0.28980
2004,Indirect migration background,female,Somewhat concerned,0.58608,227,407,0.53817,0.63400
2004,Indirect migration background,female,Not concerned at all,0.16611,70,407,0.12990,0.20231
