year,migback,regtyp,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Direct migration background,Urban regions,Somewhat concerned,0.50589,1091,2121,0.48461,0.52717
1996,Direct migration background,Urban regions,Not concerned at all,0.24958,427,2121,0.23116,0.26800
1996,Direct migration background,Rural regions,Very concerned,0.19285,115,454,0.15652,0.22919
1996,Direct migration background,Rural regions,Somewhat concerned,0.55261,249,454,0.50682,0.59839
1996,Direct migration background,Rural regions,Not concerned at all,0.25454,90,454,0.21443,0.29465
1996,Indirect migration background,Urban regions,Very concerned,0.24074,111,452,0.20128,0.28020
1996,Indirect migration background,Urban regions,Somewhat concerned,0.54586,244,452,0.49991,0.59182
1996,Indirect migration background,Urban regions,Not concerned at all,0.21340,97,452,0.17559,0.25121
1996,Indirect migration background,Rural regions,Somewhat concerned,0.40088,43,43,0.25267,0.54910
1997,No migration background,Urban regions,Very concerned,0.16423,1042,5848,0.15473,0.17373
1997,No migration background,Urban regions,Somewhat concerned,0.54925,3335,5848,0.53650,0.56201
1997,No migration background,Urban regions,Not concerned at all,0.28652,1471,5848,0.27493,0.29811
1997,No migration background,Rural regions,Very concerned,0.21162,873,3907,0.19881,0.22443
1997,No migration background,Rural regions,Somewhat concerned,0.56232,2322,3907,0.54676,0.57788
1997,No migration background,Rural regions,Not concerned at all,0.22606,712,3907,0.21294,0.23917
1997,Direct migration background,Urban regions,Very concerned,0.29994,667,2033,0.28001,0.31986
1997,Direct migration background,Urban regions,Somewhat concerned,0.48821,995,2033,0.46648,0.50995
1997,Direct migration background,Urban regions,Not concerned at all,0.21185,371,2033,0.19408,0.22962
1997,Direct migration background,Rural regions,Very concerned,0.26483,128,427,0.22292,0.30673
1997,Direct migration background,Rural regions,Somewhat concerned,0.51749,228,427,0.47004,0.56495
1997,Direct migration background,Rural regions,Not concerned at all,0.21768,71,427,0.17849,0.25687
1997,Indirect migration background,Urban regions,Very concerned,0.25111,126,478,0.21220,0.29003
1997,Indirect migration background,Urban regions,Somewhat concerned,0.53002,256,478,0.48523,0.57481
1997,Indirect migration background,Urban regions,Not concerned at all,0.21886,96,478,0.18176,0.25597
1997,Indirect migration background,Rural regions,Somewhat concerned,0.60792,52,52,0.47392,0.74191
1998,No migration background,Urban regions,Very concerned,0.19754,1409,6770,0.18806,0.20703
1998,No migration background,Urban regions,Somewhat concerned,0.50639,3499,6770,0.49448,0.51830
1998,No migration background,Urban regions,Not concerned at all,0.29607,1862,6770,0.28519,0.30694
1998,No migration background,Rural regions,Very concerned,0.25296,1193,4423,0.24015,0.26577
1998,No migration background,Rural regions,Somewhat concerned,0.51149,2334,4423,0.49676,0.52623
1998,No migration background,Rural regions,Not concerned at all,0.23555,896,4423,0.22304,0.24806
1998,Direct migration background,Urban regions,Very concerned,0.31295,663,1966,0.29245,0.33346
1998,Direct migration background,Urban regions,Somewhat concerned,0.47087,965,1966,0.44880,0.49294
1998,Direct migration background,Urban regions,Not concerned at all,0.21617,338,1966,0.19797,0.23437
1998,Direct migration background,Rural regions,Very concerned,0.29051,127,411,0.24656,0.33445
1998,Direct migration background,Rural regions,Somewhat concerned,0.51999,222,411,0.47163,0.56835
1998,Direct migration background,Rural regions,Not concerned at all,0.18950,62,411,0.15156,0.22744
1998,Indirect migration background,Urban regions,Very concerned,0.30484,161,501,0.26449,0.34519
1998,Indirect migration background,Urban regions,Somewhat concerned,0.52138,250,501,0.47759,0.56516
1998,Indirect migration background,Urban regions,Not concerned at all,0.17378,90,501,0.14057,0.20699
1998,Indirect migration background,Rural regions,Somewhat concerned,0.55968,52,52,0.42344,0.69593
1999,No migration background,Urban regions,Very concerned,0.14040,962,6505,0.13196,0.14884
1999,No migration background,Urban regions,Somewhat concerned,0.49007,3359,6505,0.47792,0.50221
1999,No migration background,Urban regions,Not concerned at all,0.36954,2184,6505,0.35781,0.38127
1999,No migration background,Rural regions,Very concerned,0.17761,853,4322,0.16621,0.18900
1999,No migration background,Rural regions,Somewhat concerned,0.52324,2377,4322,0.50835,0.53813
1999,No migration background,Rural regions,Not concerned at all,0.29915,1092,4322,0.28550,0.31281
1999,Direct migration background,Urban regions,Very concerned,0.26671,536,1833,0.24646,0.28696
1999,Direct migration background,Urban regions,Somewhat concerned,0.48863,933,1833,0.46574,0.51152
1999,Direct migration background,Urban regions,Not concerned at all,0.24466,364,1833,0.22497,0.26434
1999,Direct migration background,Rural regions,Very concerned,0.16680,80,360,0.12823,0.20536
1999,Direct migration background,Rural regions,Somewhat concerned,0.54337,195,360,0.49184,0.59490
1999,Direct migration background,Rural regions,Not concerned at all,0.28983,85,360,0.24290,0.33676
1999,Indirect migration background,Urban regions,Very concerned,0.26856,148,516,0.23029,0.30684
1999,Indirect migration background,Urban regions,Somewhat concerned,0.46791,239,516,0.42481,0.51100
1999,Indirect migration background,Urban regions,Not concerned at all,0.26353,129,516,0.22548,0.30158
1999,Indirect migration background,Rural regions,Somewhat concerned,0.55979,46,46,0.41474,0.70483
2000,No migration background,Urban regions,Very concerned,0.13934,1767,12182,0.13319,0.14549
2000,No migration background,Urban regions,Somewhat concerned,0.44505,5550,12182,0.43622,0.45387
2000,No migration background,Urban regions,Not concerned at all,0.41561,4865,12182,0.40686,0.42437
2000,No migration background,Rural regions,Very concerned,0.17972,1471,7615,0.17110,0.18835
2000,No migration background,Rural regions,Somewhat concerned,0.49062,3860,7615,0.47940,0.50185
2000,No migration background,Rural regions,Not concerned at all,0.32965,2284,7615,0.31909,0.34021
2000,Direct migration background,Urban regions,Very concerned,0.25022,702,2700,0.23387,0.26656
2000,Direct migration background,Urban regions,Somewhat concerned,0.49565,1345,2700,0.47678,0.51451
2000,Direct migration background,Urban regions,Not concerned at all,0.25414,653,2700,0.23771,0.27056
2000,Direct migration background,Rural regions,Very concerned,0.20358,131,573,0.17058,0.23657
2000,Direct migration background,Rural regions,Somewhat concerned,0.49777,291,573,0.45680,0.53875
2000,Direct migration background,Rural regions,Not concerned at all,0.29865,151,573,0.26114,0.33616
2000,Indirect migration background,Urban regions,Very concerned,0.20251,152,698,0.17268,0.23235
2000,Indirect migration background,Urban regions,Somewhat concerned,0.51423,359,698,0.47713,0.55134
2000,Indirect migration background,Urban regions,Not concerned at all,0.28325,187,698,0.24980,0.31670
2000,Indirect migration background,Rural regions,Somewhat concerned,0.53989,53,93,0.43804,0.64173
2000,Indirect migration background,Rural regions,Not concerned at all,0.30001,40,93,0.20637,0.39365
2001,No migration background,Urban regions,Very concerned,0.13299,1541,11169,0.12669,0.13929
2001,No migration background,Urban regions,Somewhat concerned,0.44955,5153,11169,0.44033,0.45878
2001,No migration background,Urban regions,Not concerned at all,0.41746,4475,11169,0.40831,0.42660
2001,No migration background,Rural regions,Very concerned,0.18641,1349,6925,0.17723,0.19558
2001,No migration background,Rural regions,Somewhat concerned,0.47299,3482,6925,0.46123,0.48475
2001,No migration background,Rural regions,Not concerned at all,0.34060,2094,6925,0.32944,0.35177
2001,Direct migration background,Urban regions,Very concerned,0.23865,569,2386,0.22154,0.25575
2001,Direct migration background,Urban regions,Somewhat concerned,0.50756,1227,2386,0.48749,0.52762
2001,Direct migration background,Urban regions,Not concerned at all,0.25379,590,2386,0.23633,0.27126
2001,Direct migration background,Rural regions,Very concerned,0.19396,110,508,0.15954,0.22838
2001,Direct migration background,Rural regions,Somewhat concerned,0.50388,263,508,0.46036,0.54741
2001,Direct migration background,Rural regions,Not concerned at all,0.30216,135,508,0.26219,0.34213
2001,Indirect migration background,Urban regions,Very concerned,0.20729,137,657,0.17627,0.23832
2001,Indirect migration background,Urban regions,Somewhat concerned,0.48632,312,657,0.44808,0.52457
2001,Indirect migration background,Urban regions,Not concerned at all,0.30638,208,657,0.27110,0.34166
2001,Indirect migration background,Rural regions,Somewhat concerned,0.51765,50,82,0.40883,0.62648
2001,Indirect migration background,Rural regions,Not concerned at all,0.33527,32,82,0.23246,0.43807
2002,No migration background,Urban regions,Very concerned,0.15871,1774,12255,0.15224,0.16518
2002,No migration background,Urban regions,Somewhat concerned,0.49139,5909,12255,0.48254,0.50024
2002,No migration background,Urban regions,Not concerned at all,0.34990,4572,12255,0.34145,0.35834
2002,No migration background,Rural regions,Very concerned,0.20625,1447,7106,0.19684,0.21566
2002,No migration background,Rural regions,Somewhat concerned,0.51806,3714,7106,0.50645,0.52968
2002,No migration background,Rural regions,Not concerned at all,0.27568,1945,7106,0.26529,0.28607
2002,Direct migration background,Urban regions,Very concerned,0.29474,671,2301,0.27611,0.31337
2002,Direct migration background,Urban regions,Somewhat concerned,0.51138,1163,2301,0.49095,0.53181
2002,Direct migration background,Urban regions,Not concerned at all,0.19388,467,2301,0.17772,0.21004
2002,Direct migration background,Rural regions,Very concerned,0.25110,111,472,0.21194,0.29027
2002,Direct migration background,Rural regions,Somewhat concerned,0.52309,249,472,0.47798,0.56819
2002,Direct migration background,Rural regions,Not concerned at all,0.22581,112,472,0.18805,0.26357
2002,Indirect migration background,Urban regions,Very concerned,0.23265,154,667,0.20056,0.26474
2002,Indirect migration background,Urban regions,Somewhat concerned,0.53354,334,667,0.49566,0.57143
2002,Indirect migration background,Urban regions,Not concerned at all,0.23380,179,667,0.20166,0.26595
2002,Indirect migration background,Rural regions,Somewhat concerned,0.47527,49,83,0.36718,0.58336
2002,Indirect migration background,Rural regions,Not concerned at all,0.28914,34,83,0.19101,0.38727
2003,No migration background,Urban regions,Very concerned,0.20599,2317,11861,0.19871,0.21327
2003,No migration background,Urban regions,Somewhat concerned,0.50111,5934,11861,0.49211,0.51011
2003,No migration background,Urban regions,Not concerned at all,0.29290,3610,11861,0.28471,0.30109
2003,No migration background,Rural regions,Very concerned,0.24841,1676,6812,0.23815,0.25867
2003,No migration background,Rural regions,Somewhat concerned,0.50888,3555,6812,0.49701,0.52075
2003,No migration background,Rural regions,Not concerned at all,0.24271,1581,6812,0.23252,0.25289
2003,Direct migration background,Urban regions,Very concerned,0.36924,755,2139,0.34878,0.38970
2003,Direct migration background,Urban regions,Somewhat concerned,0.47177,1014,2139,0.45061,0.49293
2003,Direct migration background,Urban regions,Not concerned at all,0.15899,370,2139,0.14349,0.17449
2003,Direct migration background,Rural regions,Very concerned,0.33212,140,453,0.28870,0.37554
2003,Direct migration background,Rural regions,Somewhat concerned,0.45785,221,453,0.41192,0.50378
2003,Direct migration background,Rural regions,Not concerned at all,0.21003,92,453,0.17247,0.24758
2003,Indirect migration background,Urban regions,Very concerned,0.32827,205,668,0.29263,0.36390
2003,Indirect migration background,Urban regions,Somewhat concerned,0.47041,315,668,0.43253,0.50828
2003,Indirect migration background,Urban regions,Not concerned at all,0.20133,148,668,0.17090,0.23176
2003,Indirect migration background,Rural regions,Somewhat concerned,0.54070,57,57,0.41018,0.67122
2004,No migration background,Urban regions,Very concerned,0.23749,2484,11548,0.22973,0.24526
2004,No migration background,Urban regions,Somewhat concerned,0.50584,5810,11548,0.49672,0.51495
2004,No migration background,Urban regions,Not concerned at all,0.25667,3254,11548,0.24870,0.26464
2004,No migration background,Rural regions,Very concerned,0.28210,1810,6649,0.27128,0.29291
2004,No migration background,Rural regions,Somewhat concerned,0.51337,3509,6649,0.50135,0.52538
2004,No migration background,Rural regions,Not concerned at all,0.20454,1330,6649,0.19484,0.21423
2004,Direct migration background,Urban regions,Very concerned,0.36741,729,2072,0.34664,0.38817
2004,Direct migration background,Urban regions,Somewhat concerned,0.48588,1005,2072,0.46435,0.50741
2004,Direct migration background,Urban regions,Not concerned at all,0.14671,338,2072,0.13147,0.16195
2004,Direct migration background,Rural regions,Very concerned,0.33067,146,435,0.28641,0.37493
2004,Direct migration background,Rural regions,Somewhat concerned,0.46919,217,435,0.42224,0.51614
2004,Direct migration background,Rural regions,Not concerned at all,0.20014,72,435,0.16249,0.23778
2004,Indirect migration background,Urban regions,Very concerned,0.26819,181,673,0.23469,0.30168
2004,Indirect migration background,Urban regions,Somewhat concerned,0.53079,347,673,0.49305,0.56852
