year,pgisced97,quintil_oecd,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Upper Secondary Level,4th Quintile,Agree,0.09871,112,1204,0.08186,0.11557
1992,Upper Secondary Level,4th Quintile,Disagree,0.27472,323,1204,0.24950,0.29995
1992,Upper Secondary Level,4th Quintile,Disagree completely,0.53974,672,1204,0.51157,0.56790
1992,Upper Secondary Level,5th Quintile,Agree completely,0.06125,64,1111,0.04714,0.07536
1992,Upper Secondary Level,5th Quintile,Agree,0.09403,96,1111,0.07686,0.11120
1992,Upper Secondary Level,5th Quintile,Disagree,0.26880,299,1111,0.24272,0.29488
1992,Upper Secondary Level,5th Quintile,Disagree completely,0.57592,652,1111,0.54685,0.60499
1992,Post-secondary Non-tertiary Level,4th Quintile,Disagree completely,0.43426,33,33,0.26252,0.60600
1992,Post-secondary Non-tertiary Level,5th Quintile,Disagree,0.41739,36,76,0.30579,0.52900
1992,Post-secondary Non-tertiary Level,5th Quintile,Disagree completely,0.42847,40,76,0.31648,0.54047
1992,First Stage of Tertiary Education,1st Quintile,Disagree completely,0.46051,46,46,0.31488,0.60614
1992,First Stage of Tertiary Education,2nd Quintile,Disagree,0.29369,40,128,0.21448,0.37290
1992,First Stage of Tertiary Education,2nd Quintile,Disagree completely,0.56390,88,128,0.47765,0.65015
1992,First Stage of Tertiary Education,3rd Quintile,Disagree,0.28274,47,132,0.20562,0.35986
1992,First Stage of Tertiary Education,3rd Quintile,Disagree completely,0.53728,85,132,0.45189,0.62266
1992,First Stage of Tertiary Education,4th Quintile,Disagree completely,0.62176,91,91,0.52157,0.72195
1992,First Stage of Tertiary Education,5th Quintile,Disagree,0.27898,61,191,0.21521,0.34275
1992,First Stage of Tertiary Education,5th Quintile,Disagree completely,0.59767,130,191,0.52794,0.66740
1992,Second Stage of Tertiary Education,1st Quintile,Agree,0.13957,31,216,0.09325,0.18589
1992,Second Stage of Tertiary Education,1st Quintile,Disagree,0.26249,60,216,0.20367,0.32130
1992,Second Stage of Tertiary Education,1st Quintile,Disagree completely,0.49323,125,216,0.42640,0.56006
1992,Second Stage of Tertiary Education,2nd Quintile,Disagree,0.30578,83,263,0.24999,0.36157
1992,Second Stage of Tertiary Education,2nd Quintile,Disagree completely,0.53826,180,263,0.47789,0.59862
1992,Second Stage of Tertiary Education,3rd Quintile,Disagree,0.31598,92,287,0.26210,0.36986
1992,Second Stage of Tertiary Education,3rd Quintile,Disagree completely,0.59406,195,287,0.53715,0.65098
1992,Second Stage of Tertiary Education,4th Quintile,Disagree,0.23353,62,224,0.17800,0.28906
1992,Second Stage of Tertiary Education,4th Quintile,Disagree completely,0.62375,162,224,0.56016,0.68733
1992,Second Stage of Tertiary Education,5th Quintile,Agree,0.09555,39,453,0.06845,0.12265
1992,Second Stage of Tertiary Education,5th Quintile,Disagree,0.30457,146,453,0.26214,0.34700
1992,Second Stage of Tertiary Education,5th Quintile,Disagree completely,0.52809,268,453,0.48206,0.57411
1993,Primary Level,1st Quintile,Agree,0.19672,39,175,0.13765,0.25578
1993,Primary Level,1st Quintile,Disagree,0.28880,56,175,0.22146,0.35614
1993,Primary Level,1st Quintile,Disagree completely,0.40202,80,175,0.32916,0.47487
1993,Primary Level,2nd Quintile,Disagree,0.33626,46,120,0.25138,0.42114
1993,Primary Level,2nd Quintile,Disagree completely,0.42642,74,120,0.33757,0.51528
1993,Primary Level,3rd Quintile,Disagree,0.28694,37,86,0.19078,0.38310
1993,Primary Level,3rd Quintile,Disagree completely,0.44709,49,86,0.34139,0.55279
1993,Primary Level,4th Quintile,Disagree completely,0.44647,39,39,0.28840,0.60453
1993,Lower Secondary Level,1st Quintile,Agree completely,0.14546,78,713,0.11957,0.17136
1993,Lower Secondary Level,1st Quintile,Agree,0.19940,115,713,0.17005,0.22875
1993,Lower Secondary Level,1st Quintile,Disagree,0.26573,206,713,0.23328,0.29818
1993,Lower Secondary Level,1st Quintile,Disagree completely,0.38941,314,713,0.35359,0.42523
1993,Lower Secondary Level,2nd Quintile,Agree completely,0.09586,50,648,0.07317,0.11854
1993,Lower Secondary Level,2nd Quintile,Agree,0.17319,106,648,0.14403,0.20234
1993,Lower Secondary Level,2nd Quintile,Disagree,0.31463,181,648,0.27885,0.35041
1993,Lower Secondary Level,2nd Quintile,Disagree completely,0.41632,311,648,0.37834,0.45431
1993,Lower Secondary Level,3rd Quintile,Agree completely,0.09450,45,542,0.06985,0.11915
1993,Lower Secondary Level,3rd Quintile,Agree,0.15173,79,542,0.12150,0.18196
1993,Lower Secondary Level,3rd Quintile,Disagree,0.27961,158,542,0.24179,0.31743
1993,Lower Secondary Level,3rd Quintile,Disagree completely,0.47416,260,542,0.43208,0.51624
1993,Lower Secondary Level,4th Quintile,Agree completely,0.07443,33,478,0.05087,0.09798
1993,Lower Secondary Level,4th Quintile,Agree,0.11207,50,478,0.08376,0.14038
1993,Lower Secondary Level,4th Quintile,Disagree,0.28993,142,478,0.24921,0.33065
1993,Lower Secondary Level,4th Quintile,Disagree completely,0.52357,253,478,0.47875,0.56840
1993,Lower Secondary Level,5th Quintile,Disagree,0.27599,72,221,0.21692,0.33506
1993,Lower Secondary Level,5th Quintile,Disagree completely,0.50696,149,221,0.44089,0.57302
1993,Upper Secondary Level,1st Quintile,Agree completely,0.11208,124,1262,0.09467,0.12949
1993,Upper Secondary Level,1st Quintile,Agree,0.18135,194,1262,0.16008,0.20261
1993,Upper Secondary Level,1st Quintile,Disagree,0.27729,334,1262,0.25258,0.30200
1993,Upper Secondary Level,1st Quintile,Disagree completely,0.42928,610,1262,0.40196,0.45660
1993,Upper Secondary Level,2nd Quintile,Agree completely,0.09592,109,1451,0.08076,0.11108
1993,Upper Secondary Level,2nd Quintile,Agree,0.13681,164,1451,0.11912,0.15450
1993,Upper Secondary Level,2nd Quintile,Disagree,0.26025,368,1451,0.23766,0.28283
1993,Upper Secondary Level,2nd Quintile,Disagree completely,0.50703,810,1451,0.48129,0.53276
1993,Upper Secondary Level,3rd Quintile,Agree completely,0.09283,106,1385,0.07754,0.10811
1993,Upper Secondary Level,3rd Quintile,Agree,0.11518,158,1385,0.09836,0.13199
1993,Upper Secondary Level,3rd Quintile,Disagree,0.28128,373,1385,0.25759,0.30497
1993,Upper Secondary Level,3rd Quintile,Disagree completely,0.51072,748,1385,0.48439,0.53706
1993,Upper Secondary Level,4th Quintile,Agree completely,0.07220,86,1337,0.05832,0.08608
1993,Upper Secondary Level,4th Quintile,Agree,0.13059,158,1337,0.11252,0.14865
1993,Upper Secondary Level,4th Quintile,Disagree,0.28023,371,1337,0.25614,0.30431
1993,Upper Secondary Level,4th Quintile,Disagree completely,0.51699,722,1337,0.49019,0.54378
1993,Upper Secondary Level,5th Quintile,Agree completely,0.05693,70,1194,0.04379,0.07008
1993,Upper Secondary Level,5th Quintile,Agree,0.11243,120,1194,0.09450,0.13035
1993,Upper Secondary Level,5th Quintile,Disagree,0.28227,325,1194,0.25673,0.30781
1993,Upper Secondary Level,5th Quintile,Disagree completely,0.54837,679,1194,0.52013,0.57661
1993,Post-secondary Non-tertiary Level,3rd Quintile,Disagree completely,0.55697,43,43,0.40674,0.70721
1993,Post-secondary Non-tertiary Level,4th Quintile,Disagree completely,0.46201,44,44,0.31300,0.61103
1993,Post-secondary Non-tertiary Level,5th Quintile,Disagree,0.34371,35,85,0.24214,0.44528
1993,Post-secondary Non-tertiary Level,5th Quintile,Disagree completely,0.50049,50,85,0.39357,0.60742
1993,First Stage of Tertiary Education,1st Quintile,Disagree completely,0.43414,39,39,0.27655,0.59173
1993,First Stage of Tertiary Education,2nd Quintile,Disagree,0.28716,44,121,0.20620,0.36811
1993,First Stage of Tertiary Education,2nd Quintile,Disagree completely,0.49619,77,121,0.40673,0.58565
1993,First Stage of Tertiary Education,3rd Quintile,Disagree,0.37211,42,114,0.28298,0.46123
1993,First Stage of Tertiary Education,3rd Quintile,Disagree completely,0.44319,72,114,0.35159,0.53478
1993,First Stage of Tertiary Education,4th Quintile,Disagree,0.30416,45,136,0.22655,0.38176
1993,First Stage of Tertiary Education,4th Quintile,Disagree completely,0.50071,91,136,0.41636,0.58505
1993,First Stage of Tertiary Education,5th Quintile,Disagree,0.27404,52,170,0.20680,0.34129
1993,First Stage of Tertiary Education,5th Quintile,Disagree completely,0.53963,118,170,0.46448,0.61478
1993,Second Stage of Tertiary Education,1st Quintile,Disagree,0.33119,49,123,0.24767,0.41471
1993,Second Stage of Tertiary Education,1st Quintile,Disagree completely,0.38562,74,123,0.29925,0.47200
1993,Second Stage of Tertiary Education,2nd Quintile,Agree,0.15367,32,252,0.10906,0.19829
1993,Second Stage of Tertiary Education,2nd Quintile,Disagree,0.34466,73,252,0.28586,0.40345
1993,Second Stage of Tertiary Education,2nd Quintile,Disagree completely,0.47018,147,252,0.40843,0.53193
1993,Second Stage of Tertiary Education,3rd Quintile,Disagree,0.27305,90,281,0.22087,0.32524
1993,Second Stage of Tertiary Education,3rd Quintile,Disagree completely,0.57876,191,281,0.52093,0.63660
1993,Second Stage of Tertiary Education,4th Quintile,Agree,0.10516,37,345,0.07275,0.13758
1993,Second Stage of Tertiary Education,4th Quintile,Disagree,0.30797,104,345,0.25919,0.35676
1993,Second Stage of Tertiary Education,4th Quintile,Disagree completely,0.51925,204,345,0.46645,0.57205
1993,Second Stage of Tertiary Education,5th Quintile,Agree,0.10716,47,478,0.07940,0.13492
1993,Second Stage of Tertiary Education,5th Quintile,Disagree,0.31369,158,478,0.27205,0.35533
1993,Second Stage of Tertiary Education,5th Quintile,Disagree completely,0.52946,273,478,0.48467,0.57426
1995,No answer / don't know,1st Quintile,Disagree completely,0.51508,40,40,0.35822,0.67193
1995,No answer / don't know,2nd Quintile,Disagree completely,0.57134,37,37,0.40968,0.73301
1995,Pre-primary Level,1st Quintile,Disagree completely,0.59539,31,31,0.41975,0.77102
1995,Pre-primary Level,2nd Quintile,Disagree completely,0.52750,31,31,0.34885,0.70615
1995,Pre-primary Level,3rd Quintile,Disagree,0.51177,35,35,0.34375,0.67980
1995,Primary Level,1st Quintile,Agree,0.25660,42,172,0.19114,0.32207
1995,Primary Level,1st Quintile,Disagree,0.20500,47,172,0.14450,0.26551
1995,Primary Level,1st Quintile,Disagree completely,0.40867,83,172,0.33499,0.48235
1995,Primary Level,2nd Quintile,Disagree,0.26685,41,116,0.18601,0.34770
1995,Primary Level,2nd Quintile,Disagree completely,0.44097,75,116,0.35023,0.53172
1995,Primary Level,3rd Quintile,Disagree completely,0.40436,33,33,0.23432,0.57440
1995,Primary Level,4th Quintile,Disagree completely,0.39067,31,31,0.21607,0.56526
1995,Lower Secondary Level,1st Quintile,Agree completely,0.13929,68,710,0.11380,0.16478
1995,Lower Secondary Level,1st Quintile,Agree,0.22608,146,710,0.19529,0.25687
1995,Lower Secondary Level,1st Quintile,Disagree,0.30083,210,710,0.26707,0.33459
1995,Lower Secondary Level,1st Quintile,Disagree completely,0.33379,286,710,0.29908,0.36851
1995,Lower Secondary Level,2nd Quintile,Agree completely,0.11406,46,592,0.08843,0.13968
1995,Lower Secondary Level,2nd Quintile,Agree,0.18765,89,592,0.15617,0.21913
1995,Lower Secondary Level,2nd Quintile,Disagree,0.30030,180,592,0.26334,0.33726
1995,Lower Secondary Level,2nd Quintile,Disagree completely,0.39799,277,592,0.35853,0.43746
1995,Lower Secondary Level,3rd Quintile,Agree completely,0.10134,37,509,0.07509,0.12758
1995,Lower Secondary Level,3rd Quintile,Agree,0.16773,86,509,0.13524,0.20022
1995,Lower Secondary Level,3rd Quintile,Disagree,0.28714,150,509,0.24780,0.32649
1995,Lower Secondary Level,3rd Quintile,Disagree completely,0.44379,236,509,0.40058,0.48699
1995,Lower Secondary Level,4th Quintile,Agree,0.14701,57,382,0.11145,0.18256
1995,Lower Secondary Level,4th Quintile,Disagree,0.35128,135,382,0.30334,0.39921
1995,Lower Secondary Level,4th Quintile,Disagree completely,0.42537,190,382,0.37573,0.47501
1995,Lower Secondary Level,5th Quintile,Agree,0.13633,36,237,0.09255,0.18011
1995,Lower Secondary Level,5th Quintile,Disagree,0.29648,73,237,0.23821,0.35475
1995,Lower Secondary Level,5th Quintile,Disagree completely,0.50017,128,237,0.43638,0.56396
1995,Upper Secondary Level,1st Quintile,Agree completely,0.13248,119,1168,0.11303,0.15193
1995,Upper Secondary Level,1st Quintile,Agree,0.17589,166,1168,0.15404,0.19773
1995,Upper Secondary Level,1st Quintile,Disagree,0.30939,357,1168,0.28287,0.33591
1995,Upper Secondary Level,1st Quintile,Disagree completely,0.38224,526,1168,0.35436,0.41012
1995,Upper Secondary Level,2nd Quintile,Agree completely,0.08842,107,1514,0.07412,0.10273
1995,Upper Secondary Level,2nd Quintile,Agree,0.12952,174,1514,0.11260,0.14644
1995,Upper Secondary Level,2nd Quintile,Disagree,0.30915,464,1514,0.28586,0.33243
1995,Upper Secondary Level,2nd Quintile,Disagree completely,0.47291,769,1514,0.44775,0.49807
1995,Upper Secondary Level,3rd Quintile,Agree completely,0.07968,88,1420,0.06559,0.09377
1995,Upper Secondary Level,3rd Quintile,Agree,0.14414,164,1420,0.12587,0.16242
1995,Upper Secondary Level,3rd Quintile,Disagree,0.29876,447,1420,0.27495,0.32258
1995,Upper Secondary Level,3rd Quintile,Disagree completely,0.47742,721,1420,0.45143,0.50340
1995,Upper Secondary Level,4th Quintile,Agree completely,0.07174,95,1414,0.05828,0.08519
1995,Upper Secondary Level,4th Quintile,Agree,0.14677,181,1414,0.12832,0.16522
1995,Upper Secondary Level,4th Quintile,Disagree,0.34357,482,1414,0.31881,0.36833
1995,Upper Secondary Level,4th Quintile,Disagree completely,0.43792,656,1414,0.41205,0.46379
1995,Upper Secondary Level,5th Quintile,Agree completely,0.07770,74,1170,0.06235,0.09304
1995,Upper Secondary Level,5th Quintile,Agree,0.12489,125,1170,0.10594,0.14384
1995,Upper Secondary Level,5th Quintile,Disagree,0.32958,387,1170,0.30263,0.35652
1995,Upper Secondary Level,5th Quintile,Disagree completely,0.46784,584,1170,0.43923,0.49644
1995,Post-secondary Non-tertiary Level,1st Quintile,Disagree completely,0.38946,45,45,0.24537,0.53354
1995,Post-secondary Non-tertiary Level,2nd Quintile,Disagree completely,0.44498,46,46,0.29978,0.59018
1995,Post-secondary Non-tertiary Level,3rd Quintile,Disagree,0.38389,32,79,0.27596,0.49182
1995,Post-secondary Non-tertiary Level,3rd Quintile,Disagree completely,0.42753,47,79,0.31774,0.53732
1995,Post-secondary Non-tertiary Level,4th Quintile,Disagree,0.41484,43,93,0.31416,0.51552
1995,Post-secondary Non-tertiary Level,4th Quintile,Disagree completely,0.49113,50,93,0.38897,0.59328
1995,Post-secondary Non-tertiary Level,5th Quintile,Disagree completely,0.48030,45,45,0.33267,0.62793
1995,First Stage of Tertiary Education,1st Quintile,Disagree completely,0.40188,35,35,0.23708,0.56668
1995,First Stage of Tertiary Education,2nd Quintile,Disagree,0.32664,45,115,0.24055,0.41274
1995,First Stage of Tertiary Education,2nd Quintile,Disagree completely,0.48534,70,115,0.39359,0.57709
1995,First Stage of Tertiary Education,3rd Quintile,Disagree,0.32581,54,146,0.24952,0.40210
1995,First Stage of Tertiary Education,3rd Quintile,Disagree completely,0.47544,92,146,0.39415,0.55673
1995,First Stage of Tertiary Education,4th Quintile,Disagree,0.35741,62,153,0.28123,0.43360
1995,First Stage of Tertiary Education,4th Quintile,Disagree completely,0.50261,91,153,0.42313,0.58210
1995,First Stage of Tertiary Education,5th Quintile,Disagree,0.33805,74,174,0.26755,0.40854
1995,First Stage of Tertiary Education,5th Quintile,Disagree completely,0.50397,100,174,0.42947,0.57848
1995,Second Stage of Tertiary Education,1st Quintile,Disagree,0.37845,40,108,0.28655,0.47035
1995,Second Stage of Tertiary Education,1st Quintile,Disagree completely,0.41927,68,108,0.32578,0.51277
1995,Second Stage of Tertiary Education,2nd Quintile,Disagree,0.36879,96,217,0.30445,0.43313
1995,Second Stage of Tertiary Education,2nd Quintile,Disagree completely,0.45367,121,217,0.38728,0.52006
1995,Second Stage of Tertiary Education,3rd Quintile,Agree,0.10421,35,301,0.06963,0.13878
1995,Second Stage of Tertiary Education,3rd Quintile,Disagree,0.33723,103,301,0.28373,0.39073
1995,Second Stage of Tertiary Education,3rd Quintile,Disagree completely,0.50732,163,301,0.45075,0.56389
1995,Second Stage of Tertiary Education,4th Quintile,Agree,0.09097,35,385,0.06221,0.11973
1995,Second Stage of Tertiary Education,4th Quintile,Disagree,0.35202,132,385,0.30425,0.39978
1995,Second Stage of Tertiary Education,4th Quintile,Disagree completely,0.52556,218,385,0.47561,0.57550
1995,Second Stage of Tertiary Education,5th Quintile,Agree,0.10005,52,612,0.07626,0.12384
1995,Second Stage of Tertiary Education,5th Quintile,Disagree,0.38092,229,612,0.34241,0.41942
1995,Second Stage of Tertiary Education,5th Quintile,Disagree completely,0.47511,331,612,0.43551,0.51471
1996,No answer / don't know,1st Quintile,Disagree completely,0.46226,45,45,0.31494,0.60958
1996,Pre-primary Level,1st Quintile,Disagree completely,0.43207,31,31,0.25481,0.60934
1996,Pre-primary Level,3rd Quintile,Disagree completely,0.60831,32,32,0.43647,0.78014
1996,Primary Level,1st Quintile,Agree,0.18827,41,169,0.12916,0.24739
1996,Primary Level,1st Quintile,Disagree,0.29335,52,169,0.22450,0.36220
1996,Primary Level,1st Quintile,Disagree completely,0.40507,76,169,0.33084,0.47931
1996,Primary Level,2nd Quintile,Disagree,0.28572,34,92,0.19290,0.37854
1996,Primary Level,2nd Quintile,Disagree completely,0.43948,58,92,0.33750,0.54146
1996,Primary Level,3rd Quintile,Disagree completely,0.40993,38,38,0.25145,0.56840
1996,Primary Level,4th Quintile,Disagree completely,0.54285,33,33,0.37024,0.71545
1996,Lower Secondary Level,1st Quintile,Agree completely,0.13059,77,752,0.10649,0.15469
1996,Lower Secondary Level,1st Quintile,Agree,0.21769,137,752,0.18817,0.24720
1996,Lower Secondary Level,1st Quintile,Disagree,0.31005,235,752,0.27697,0.34313
1996,Lower Secondary Level,1st Quintile,Disagree completely,0.34168,303,752,0.30775,0.37560
1996,Lower Secondary Level,2nd Quintile,Agree completely,0.09126,40,522,0.06653,0.11599
1996,Lower Secondary Level,2nd Quintile,Agree,0.19705,85,522,0.16289,0.23120
1996,Lower Secondary Level,2nd Quintile,Disagree,0.34516,171,522,0.30434,0.38599
1996,Lower Secondary Level,2nd Quintile,Disagree completely,0.36653,226,522,0.32515,0.40791
1996,Lower Secondary Level,3rd Quintile,Agree completely,0.09280,32,478,0.06676,0.11884
1996,Lower Secondary Level,3rd Quintile,Agree,0.20341,78,478,0.16729,0.23954
1996,Lower Secondary Level,3rd Quintile,Disagree,0.32665,161,478,0.28456,0.36873
1996,Lower Secondary Level,3rd Quintile,Disagree completely,0.37714,207,478,0.33365,0.42064
1996,Lower Secondary Level,4th Quintile,Agree,0.15877,58,368,0.12138,0.19617
1996,Lower Secondary Level,4th Quintile,Disagree,0.29225,115,368,0.24572,0.33879
1996,Lower Secondary Level,4th Quintile,Disagree completely,0.47893,195,368,0.42782,0.53004
1996,Lower Secondary Level,5th Quintile,Disagree,0.32028,72,187,0.25323,0.38734
1996,Lower Secondary Level,5th Quintile,Disagree completely,0.48845,115,187,0.41662,0.56029
1996,Upper Secondary Level,1st Quintile,Agree completely,0.09655,95,1186,0.07973,0.11337
1996,Upper Secondary Level,1st Quintile,Agree,0.17918,187,1186,0.15734,0.20101
1996,Upper Secondary Level,1st Quintile,Disagree,0.32424,371,1186,0.29759,0.35089
1996,Upper Secondary Level,1st Quintile,Disagree completely,0.40003,533,1186,0.37214,0.42793
1996,Upper Secondary Level,2nd Quintile,Agree completely,0.09194,104,1422,0.07692,0.10696
1996,Upper Secondary Level,2nd Quintile,Agree,0.14705,171,1422,0.12863,0.16546
1996,Upper Secondary Level,2nd Quintile,Disagree,0.29969,437,1422,0.27587,0.32351
1996,Upper Secondary Level,2nd Quintile,Disagree completely,0.46132,710,1422,0.43540,0.48724
1996,Upper Secondary Level,3rd Quintile,Agree completely,0.07378,93,1430,0.06023,0.08733
1996,Upper Secondary Level,3rd Quintile,Agree,0.12737,162,1430,0.11008,0.14465
1996,Upper Secondary Level,3rd Quintile,Disagree,0.30833,458,1430,0.28438,0.33227
1996,Upper Secondary Level,3rd Quintile,Disagree completely,0.49053,717,1430,0.46461,0.51645
1996,Upper Secondary Level,4th Quintile,Agree completely,0.04589,60,1423,0.03501,0.05676
1996,Upper Secondary Level,4th Quintile,Agree,0.14756,177,1423,0.12913,0.16599
1996,Upper Secondary Level,4th Quintile,Disagree,0.31793,467,1423,0.29372,0.34213
1996,Upper Secondary Level,4th Quintile,Disagree completely,0.48863,719,1423,0.46265,0.51461
1996,Upper Secondary Level,5th Quintile,Agree completely,0.06508,64,1141,0.05076,0.07940
1996,Upper Secondary Level,5th Quintile,Agree,0.11195,110,1141,0.09365,0.13026
1996,Upper Secondary Level,5th Quintile,Disagree,0.33303,371,1141,0.30567,0.36039
1996,Upper Secondary Level,5th Quintile,Disagree completely,0.48994,596,1141,0.46093,0.51896
1996,Post-secondary Non-tertiary Level,1st Quintile,Disagree,0.36058,33,74,0.25043,0.47073
1996,Post-secondary Non-tertiary Level,1st Quintile,Disagree completely,0.37385,41,74,0.26286,0.48484
1996,Post-secondary Non-tertiary Level,2nd Quintile,Disagree,0.52302,39,77,0.41073,0.63532
1996,Post-secondary Non-tertiary Level,2nd Quintile,Disagree completely,0.35368,38,77,0.24619,0.46117
1996,Post-secondary Non-tertiary Level,3rd Quintile,Disagree,0.35607,31,70,0.24309,0.46906
1996,Post-secondary Non-tertiary Level,3rd Quintile,Disagree completely,0.44504,39,70,0.32778,0.56230
1996,Post-secondary Non-tertiary Level,4th Quintile,Disagree,0.40935,44,97,0.31098,0.50771
1996,Post-secondary Non-tertiary Level,4th Quintile,Disagree completely,0.50881,53,97,0.40880,0.60881
1996,Post-secondary Non-tertiary Level,5th Quintile,Disagree,0.36860,35,77,0.26014,0.47707
1996,Post-secondary Non-tertiary Level,5th Quintile,Disagree completely,0.42306,42,77,0.31198,0.53413
1996,First Stage of Tertiary Education,2nd Quintile,Disagree,0.45710,53,109,0.36315,0.55105
1996,First Stage of Tertiary Education,2nd Quintile,Disagree completely,0.40417,56,109,0.31162,0.49673
1996,First Stage of Tertiary Education,3rd Quintile,Disagree,0.37075,62,154,0.29421,0.44728
1996,First Stage of Tertiary Education,3rd Quintile,Disagree completely,0.48003,92,154,0.40087,0.55920
1996,First Stage of Tertiary Education,4th Quintile,Disagree,0.33593,73,175,0.26575,0.40611
1996,First Stage of Tertiary Education,4th Quintile,Disagree completely,0.56262,102,175,0.48891,0.63633
1996,First Stage of Tertiary Education,5th Quintile,Disagree,0.31584,61,168,0.24534,0.38635
1996,First Stage of Tertiary Education,5th Quintile,Disagree completely,0.48336,107,168,0.40757,0.55916
1996,Second Stage of Tertiary Education,1st Quintile,Disagree,0.39315,44,102,0.29789,0.48841
1996,Second Stage of Tertiary Education,1st Quintile,Disagree completely,0.41247,58,102,0.31646,0.50848
1996,Second Stage of Tertiary Education,2nd Quintile,Disagree,0.34966,68,186,0.28095,0.41838
1996,Second Stage of Tertiary Education,2nd Quintile,Disagree completely,0.50395,118,186,0.43190,0.57600
1996,Second Stage of Tertiary Education,3rd Quintile,Disagree,0.45158,131,272,0.39233,0.51083
1996,Second Stage of Tertiary Education,3rd Quintile,Disagree completely,0.39252,141,272,0.33438,0.45066
1996,Second Stage of Tertiary Education,4th Quintile,Agree,0.11086,39,405,0.08024,0.14147
1996,Second Stage of Tertiary Education,4th Quintile,Disagree,0.33015,147,405,0.28429,0.37601
1996,Second Stage of Tertiary Education,4th Quintile,Disagree completely,0.49930,219,405,0.45054,0.54806
1996,Second Stage of Tertiary Education,5th Quintile,Agree,0.07748,52,649,0.05689,0.09806
1996,Second Stage of Tertiary Education,5th Quintile,Disagree,0.39320,247,649,0.35559,0.43081
1996,Second Stage of Tertiary Education,5th Quintile,Disagree completely,0.49579,350,649,0.45730,0.53429
1997,No answer / don't know,1st Quintile,Disagree completely,0.41917,36,36,0.25570,0.58264
1997,No answer / don't know,2nd Quintile,Disagree completely,0.49839,36,36,0.33274,0.66404
1997,Pre-primary Level,1st Quintile,Disagree completely,0.58312,42,42,0.43220,0.73404
1997,Pre-primary Level,2nd Quintile,Disagree completely,0.51083,40,40,0.35395,0.66772
1997,Pre-primary Level,3rd Quintile,Disagree completely,0.38090,32,32,0.20995,0.55185
1997,Primary Level,1st Quintile,Disagree,0.29314,62,141,0.21774,0.36855
1997,Primary Level,1st Quintile,Disagree completely,0.45622,79,141,0.37372,0.53873
1997,Primary Level,2nd Quintile,Disagree,0.24317,37,109,0.16226,0.32408
1997,Primary Level,2nd Quintile,Disagree completely,0.52758,72,109,0.43342,0.62173
1997,Primary Level,3rd Quintile,Disagree completely,0.52632,31,31,0.34765,0.70500
1997,Lower Secondary Level,1st Quintile,Agree completely,0.10928,60,705,0.08623,0.13233
1997,Lower Secondary Level,1st Quintile,Agree,0.22580,124,705,0.19492,0.25669
