year,age_gr,bula_h,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,30-45 y.,Bavaria,Agree,0.10371,36,398,0.07372,0.13370
1992,30-45 y.,Bavaria,Disagree,0.29590,109,398,0.25100,0.34080
1992,30-45 y.,Bavaria,Disagree completely,0.52753,222,398,0.47842,0.57664
1992,30-45 y.,Berlin,Disagree,0.23481,37,153,0.16742,0.30219
1992,30-45 y.,Berlin,Disagree completely,0.61182,116,153,0.53434,0.68929
1992,30-45 y.,Brandenburg,Disagree,0.26431,65,212,0.20481,0.32381
1992,30-45 y.,Brandenburg,Disagree completely,0.59328,147,212,0.52700,0.65956
1992,30-45 y.,Mecklenburg-Western Pomerania,Disagree completely,0.57417,86,86,0.46905,0.67929
1992,30-45 y.,Saxony,Agree,0.10381,36,383,0.07322,0.13440
1992,30-45 y.,Saxony,Disagree,0.25536,97,383,0.21163,0.29908
1992,30-45 y.,Saxony,Disagree completely,0.57578,250,383,0.52622,0.62534
1992,30-45 y.,Saxony-Anhalt,Disagree,0.24093,67,225,0.18493,0.29694
1992,30-45 y.,Saxony-Anhalt,Disagree completely,0.58890,158,225,0.52446,0.65333
1992,30-45 y.,Thuringa,Disagree,0.20794,50,204,0.15211,0.26377
1992,30-45 y.,Thuringa,Disagree completely,0.62886,154,204,0.56240,0.69531
1992,46-65 y.,Schleswig-Holstein,Disagree completely,0.45690,39,39,0.29852,0.61529
1992,46-65 y.,Lower Saxony,Agree,0.13673,33,264,0.09520,0.17825
1992,46-65 y.,Lower Saxony,Disagree,0.26131,70,264,0.20821,0.31441
1992,46-65 y.,Lower Saxony,Disagree completely,0.53754,161,264,0.47729,0.59780
1992,46-65 y.,North Rhine-Westphalia,Agree completely,0.08953,43,511,0.06475,0.11431
1992,46-65 y.,North Rhine-Westphalia,Agree,0.09361,44,511,0.06833,0.11890
1992,46-65 y.,North Rhine-Westphalia,Disagree,0.22513,109,511,0.18888,0.26138
1992,46-65 y.,North Rhine-Westphalia,Disagree completely,0.59172,315,511,0.54906,0.63438
1992,46-65 y.,Hesse,Disagree,0.21009,39,159,0.14657,0.27361
1992,46-65 y.,Hesse,Disagree completely,0.60117,120,159,0.52482,0.67753
1992,46-65 y.,"Rhineland-Palatinate, Saarland",Disagree,0.19591,33,127,0.12661,0.26521
1992,46-65 y.,"Rhineland-Palatinate, Saarland",Disagree completely,0.57328,94,127,0.48692,0.65964
1992,46-65 y.,Baden-Wuerttemberg,Agree completely,0.12688,36,293,0.08870,0.16505
1992,46-65 y.,Baden-Wuerttemberg,Disagree,0.30856,96,293,0.25558,0.36154
1992,46-65 y.,Baden-Wuerttemberg,Disagree completely,0.48860,161,293,0.43127,0.54594
1992,46-65 y.,Bavaria,Agree,0.12764,46,333,0.09175,0.16354
1992,46-65 y.,Bavaria,Disagree,0.29943,104,333,0.25016,0.34870
1992,46-65 y.,Bavaria,Disagree completely,0.50851,183,333,0.45473,0.56228
1992,46-65 y.,Berlin,Disagree completely,0.58986,99,99,0.49248,0.68724
1992,46-65 y.,Brandenburg,Disagree,0.23869,45,157,0.17179,0.30558
1992,46-65 y.,Brandenburg,Disagree completely,0.54299,112,157,0.46482,0.62116
1992,46-65 y.,Mecklenburg-Western Pomerania,Disagree,0.19890,31,115,0.12563,0.27218
1992,46-65 y.,Mecklenburg-Western Pomerania,Disagree completely,0.57771,84,115,0.48704,0.66838
1992,46-65 y.,Saxony,Agree completely,0.09762,38,374,0.06750,0.12774
1992,46-65 y.,Saxony,Agree,0.10198,35,374,0.07126,0.13269
1992,46-65 y.,Saxony,Disagree,0.28235,109,374,0.23666,0.32803
1992,46-65 y.,Saxony,Disagree completely,0.51806,192,374,0.46735,0.56877
1992,46-65 y.,Saxony-Anhalt,Agree completely,0.16239,37,206,0.11191,0.21288
1992,46-65 y.,Saxony-Anhalt,Disagree,0.24844,51,206,0.18928,0.30759
1992,46-65 y.,Saxony-Anhalt,Disagree completely,0.51751,118,206,0.44911,0.58592
1992,46-65 y.,Thuringa,Disagree,0.24541,49,158,0.17809,0.31272
1992,46-65 y.,Thuringa,Disagree completely,0.55061,109,158,0.47280,0.62842
1992,66 and older,Lower Saxony,Disagree completely,0.49845,57,57,0.36749,0.62941
1992,66 and older,North Rhine-Westphalia,Agree completely,0.13712,31,235,0.09304,0.18119
1992,66 and older,North Rhine-Westphalia,Agree,0.18951,41,235,0.13930,0.23973
1992,66 and older,North Rhine-Westphalia,Disagree,0.24911,54,235,0.19370,0.30453
1992,66 and older,North Rhine-Westphalia,Disagree completely,0.42426,109,235,0.36094,0.48759
1992,66 and older,Hesse,Disagree completely,0.52562,60,60,0.39820,0.65303
1992,66 and older,"Rhineland-Palatinate, Saarland",Disagree completely,0.39601,40,40,0.24251,0.54950
1992,66 and older,Baden-Wuerttemberg,Disagree,0.24840,38,107,0.16614,0.33065
1992,66 and older,Baden-Wuerttemberg,Disagree completely,0.43201,69,107,0.33771,0.52631
1992,66 and older,Bavaria,Agree,0.18812,33,169,0.12903,0.24722
1992,66 and older,Bavaria,Disagree,0.25191,51,169,0.18627,0.31756
1992,66 and older,Bavaria,Disagree completely,0.41701,85,169,0.34245,0.49157
1992,66 and older,Saxony,Disagree,0.26375,32,84,0.16895,0.35855
1992,66 and older,Saxony,Disagree completely,0.40765,52,84,0.30193,0.51337
1992,66 and older,Saxony-Anhalt,Disagree completely,0.34823,37,37,0.19261,0.50386
1992,66 and older,Thuringa,Disagree completely,0.44959,35,35,0.28238,0.61680
1993,17-29 y.,Schleswig-Holstein,Disagree completely,0.50776,36,36,0.34213,0.67339
1993,17-29 y.,Lower Saxony,Agree,0.10890,31,257,0.07074,0.14706
1993,17-29 y.,Lower Saxony,Disagree,0.28774,69,257,0.23228,0.34320
1993,17-29 y.,Lower Saxony,Disagree completely,0.51152,157,257,0.45028,0.57275
1993,17-29 y.,North Rhine-Westphalia,Agree completely,0.05431,36,691,0.03740,0.07122
1993,17-29 y.,North Rhine-Westphalia,Agree,0.10839,69,691,0.08519,0.13159
1993,17-29 y.,North Rhine-Westphalia,Disagree,0.34917,209,691,0.31360,0.38474
1993,17-29 y.,North Rhine-Westphalia,Disagree completely,0.48813,377,691,0.45083,0.52542
1993,17-29 y.,Hesse,Disagree,0.30462,68,214,0.24281,0.36643
1993,17-29 y.,Hesse,Disagree completely,0.55176,146,214,0.48497,0.61854
1993,17-29 y.,"Rhineland-Palatinate, Saarland",Disagree,0.21818,31,128,0.14634,0.29001
1993,17-29 y.,"Rhineland-Palatinate, Saarland",Disagree completely,0.56370,97,128,0.47744,0.64995
1993,17-29 y.,Baden-Wuerttemberg,Agree,0.14852,80,531,0.11824,0.17879
1993,17-29 y.,Baden-Wuerttemberg,Disagree,0.32371,179,531,0.28387,0.36354
1993,17-29 y.,Baden-Wuerttemberg,Disagree completely,0.47530,272,531,0.43279,0.51782
1993,17-29 y.,Bavaria,Agree,0.15905,65,435,0.12464,0.19345
1993,17-29 y.,Bavaria,Disagree,0.33398,157,435,0.28961,0.37836
1993,17-29 y.,Bavaria,Disagree completely,0.45010,213,435,0.40329,0.49690
1993,17-29 y.,Berlin,Disagree,0.33236,46,114,0.24550,0.41921
1993,17-29 y.,Berlin,Disagree completely,0.45915,68,114,0.36726,0.55103
1993,17-29 y.,Brandenburg,Disagree,0.32659,43,116,0.24088,0.41231
1993,17-29 y.,Brandenburg,Disagree completely,0.49531,73,116,0.40393,0.58669
1993,17-29 y.,Mecklenburg-Western Pomerania,Disagree completely,0.53267,52,52,0.39573,0.66960
1993,17-29 y.,Saxony,Disagree,0.31680,80,195,0.25134,0.38227
1993,17-29 y.,Saxony,Disagree completely,0.53052,115,195,0.46029,0.60075
1993,17-29 y.,Saxony-Anhalt,Disagree,0.36577,64,156,0.28994,0.44159
1993,17-29 y.,Saxony-Anhalt,Disagree completely,0.51952,92,156,0.44087,0.59818
1993,17-29 y.,Thuringa,Disagree,0.30005,49,138,0.22331,0.37679
1993,17-29 y.,Thuringa,Disagree completely,0.53130,89,138,0.44773,0.61486
1993,30-45 y.,Schleswig-Holstein,Disagree completely,0.57998,47,47,0.43735,0.72261
1993,30-45 y.,Lower Saxony,Disagree,0.32052,79,217,0.25828,0.38275
1993,30-45 y.,Lower Saxony,Disagree completely,0.48542,138,217,0.41877,0.55207
1993,30-45 y.,North Rhine-Westphalia,Agree completely,0.05025,46,839,0.03546,0.06505
1993,30-45 y.,North Rhine-Westphalia,Agree,0.10014,83,839,0.07982,0.12047
1993,30-45 y.,North Rhine-Westphalia,Disagree,0.29287,237,839,0.26206,0.32369
1993,30-45 y.,North Rhine-Westphalia,Disagree completely,0.55673,473,839,0.52309,0.59036
1993,30-45 y.,Hesse,Disagree,0.31908,73,235,0.25936,0.37880
1993,30-45 y.,Hesse,Disagree completely,0.49925,162,235,0.43519,0.56332
1993,30-45 y.,"Rhineland-Palatinate, Saarland",Disagree,0.20916,46,164,0.14672,0.27160
1993,30-45 y.,"Rhineland-Palatinate, Saarland",Disagree completely,0.61428,118,164,0.53955,0.68901
1993,30-45 y.,Baden-Wuerttemberg,Agree completely,0.08059,37,516,0.05708,0.10410
1993,30-45 y.,Baden-Wuerttemberg,Agree,0.13886,69,516,0.10899,0.16872
1993,30-45 y.,Baden-Wuerttemberg,Disagree,0.35570,171,516,0.31435,0.39705
1993,30-45 y.,Baden-Wuerttemberg,Disagree completely,0.42485,239,516,0.38216,0.46754
1993,30-45 y.,Bavaria,Agree completely,0.07926,35,484,0.05517,0.10335
1993,30-45 y.,Bavaria,Agree,0.11298,47,484,0.08475,0.14121
1993,30-45 y.,Bavaria,Disagree,0.33783,153,484,0.29565,0.38001
1993,30-45 y.,Bavaria,Disagree completely,0.46993,249,484,0.42542,0.51444
1993,30-45 y.,Berlin,Disagree,0.21811,40,156,0.15310,0.28313
1993,30-45 y.,Berlin,Disagree completely,0.57088,116,156,0.49295,0.64880
1993,30-45 y.,Brandenburg,Disagree,0.28839,69,186,0.22311,0.35367
1993,30-45 y.,Brandenburg,Disagree completely,0.51803,117,186,0.44602,0.59003
1993,30-45 y.,Mecklenburg-Western Pomerania,Disagree completely,0.61960,88,88,0.51758,0.72162
1993,30-45 y.,Saxony,Agree,0.11376,38,382,0.08188,0.14565
1993,30-45 y.,Saxony,Disagree,0.27212,104,382,0.22743,0.31681
1993,30-45 y.,Saxony,Disagree completely,0.55321,240,382,0.50329,0.60313
1993,30-45 y.,Saxony-Anhalt,Disagree,0.26777,64,212,0.20802,0.32752
1993,30-45 y.,Saxony-Anhalt,Disagree completely,0.60254,148,212,0.53651,0.66857
1993,30-45 y.,Thuringa,Disagree,0.21792,51,201,0.16071,0.27514
1993,30-45 y.,Thuringa,Disagree completely,0.63414,150,201,0.56738,0.70089
1993,46-65 y.,Schleswig-Holstein,Disagree completely,0.41816,48,48,0.27714,0.55918
1993,46-65 y.,Lower Saxony,Agree completely,0.10315,35,313,0.06940,0.13691
1993,46-65 y.,Lower Saxony,Agree,0.16713,48,313,0.12573,0.20853
1993,46-65 y.,Lower Saxony,Disagree,0.22214,69,313,0.17601,0.26826
1993,46-65 y.,Lower Saxony,Disagree completely,0.50758,161,313,0.45210,0.56305
1993,46-65 y.,North Rhine-Westphalia,Agree completely,0.11336,75,705,0.08994,0.13678
1993,46-65 y.,North Rhine-Westphalia,Agree,0.11934,88,705,0.09539,0.14329
1993,46-65 y.,North Rhine-Westphalia,Disagree,0.25280,170,705,0.22070,0.28491
1993,46-65 y.,North Rhine-Westphalia,Disagree completely,0.51449,372,705,0.47757,0.55141
1993,46-65 y.,Hesse,Disagree,0.26244,74,239,0.20654,0.31834
1993,46-65 y.,Hesse,Disagree completely,0.54454,165,239,0.48126,0.60781
1993,46-65 y.,"Rhineland-Palatinate, Saarland",Disagree,0.28176,50,138,0.20643,0.35709
1993,46-65 y.,"Rhineland-Palatinate, Saarland",Disagree completely,0.47374,88,138,0.39013,0.55735
1993,46-65 y.,Baden-Wuerttemberg,Agree completely,0.08700,45,527,0.06292,0.11109
1993,46-65 y.,Baden-Wuerttemberg,Agree,0.14901,90,527,0.11858,0.17944
1993,46-65 y.,Baden-Wuerttemberg,Disagree,0.34303,181,527,0.30246,0.38360
1993,46-65 y.,Baden-Wuerttemberg,Disagree completely,0.42096,211,527,0.37877,0.46315
1993,46-65 y.,Bavaria,Agree completely,0.09739,40,461,0.07030,0.12449
1993,46-65 y.,Bavaria,Agree,0.13854,62,461,0.10697,0.17011
1993,46-65 y.,Bavaria,Disagree,0.33497,148,461,0.29184,0.37810
1993,46-65 y.,Bavaria,Disagree completely,0.42910,211,461,0.38387,0.47433
1993,46-65 y.,Berlin,Disagree,0.30049,46,149,0.22662,0.37435
1993,46-65 y.,Berlin,Disagree completely,0.52733,103,149,0.44690,0.60777
1993,46-65 y.,Brandenburg,Disagree,0.19537,41,149,0.13150,0.25925
1993,46-65 y.,Brandenburg,Disagree completely,0.55437,108,149,0.47430,0.63445
1993,46-65 y.,Mecklenburg-Western Pomerania,Disagree completely,0.51024,72,72,0.39396,0.62652
1993,46-65 y.,Saxony,Agree,0.14407,45,324,0.10577,0.18237
1993,46-65 y.,Saxony,Disagree,0.26400,93,324,0.21593,0.31207
1993,46-65 y.,Saxony,Disagree completely,0.52538,186,324,0.47092,0.57984
1993,46-65 y.,Saxony-Anhalt,Disagree,0.24312,60,180,0.18027,0.30596
1993,46-65 y.,Saxony-Anhalt,Disagree completely,0.51984,120,180,0.44664,0.59303
1993,46-65 y.,Thuringa,Disagree,0.21677,43,163,0.15331,0.28022
1993,46-65 y.,Thuringa,Disagree completely,0.62374,120,163,0.54913,0.69834
1993,66 and older,Lower Saxony,Disagree completely,0.42991,53,53,0.29535,0.56447
1993,66 and older,North Rhine-Westphalia,Agree,0.20974,52,233,0.15735,0.26213
1993,66 and older,North Rhine-Westphalia,Disagree,0.24601,65,233,0.19059,0.30143
1993,66 and older,North Rhine-Westphalia,Disagree completely,0.44217,116,233,0.37826,0.50608
1993,66 and older,Hesse,Disagree completely,0.52521,57,57,0.39441,0.65600
1993,66 and older,"Rhineland-Palatinate, Saarland",Disagree completely,0.39333,41,41,0.24194,0.54471
1993,66 and older,Baden-Wuerttemberg,Disagree,0.26834,45,113,0.18628,0.35041
1993,66 and older,Baden-Wuerttemberg,Disagree completely,0.41231,68,113,0.32114,0.50347
1993,66 and older,Bavaria,Agree,0.23162,38,176,0.16911,0.29412
1993,66 and older,Bavaria,Disagree,0.26538,54,176,0.19996,0.33080
1993,66 and older,Bavaria,Disagree completely,0.35755,84,176,0.28653,0.42856
1993,66 and older,Saxony,Disagree,0.28722,36,87,0.19159,0.38284
1993,66 and older,Saxony,Disagree completely,0.39741,51,87,0.29399,0.50084
1993,66 and older,Saxony-Anhalt,Disagree completely,0.40597,36,36,0.24327,0.56866
1993,66 and older,Thuringa,Disagree completely,0.38853,34,34,0.22223,0.55484
1995,17-29 y.,Schleswig-Holstein,Disagree completely,0.48704,35,35,0.31903,0.65505
1995,17-29 y.,Lower Saxony,Disagree,0.40987,93,230,0.34617,0.47357
1995,17-29 y.,Lower Saxony,Disagree completely,0.42986,137,230,0.36574,0.49398
1995,17-29 y.,North Rhine-Westphalia,Agree,0.15133,83,638,0.12350,0.17916
1995,17-29 y.,North Rhine-Westphalia,Disagree,0.37128,218,638,0.33376,0.40880
1995,17-29 y.,North Rhine-Westphalia,Disagree completely,0.45186,337,638,0.41321,0.49051
1995,17-29 y.,Hesse,Disagree,0.43660,85,208,0.36903,0.50416
1995,17-29 y.,Hesse,Disagree completely,0.42566,123,208,0.35831,0.49302
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Disagree,0.29659,47,143,0.22146,0.37171
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Disagree completely,0.56354,96,143,0.48196,0.64511
1995,17-29 y.,Baden-Wuerttemberg,Agree,0.15842,68,488,0.12599,0.19085
1995,17-29 y.,Baden-Wuerttemberg,Disagree,0.40899,200,488,0.36533,0.45266
1995,17-29 y.,Baden-Wuerttemberg,Disagree completely,0.38153,220,488,0.33839,0.42468
1995,17-29 y.,Bavaria,Agree,0.13977,56,426,0.10680,0.17273
1995,17-29 y.,Bavaria,Disagree,0.36172,151,426,0.31604,0.40741
1995,17-29 y.,Bavaria,Disagree completely,0.44870,219,426,0.40141,0.49598
1995,17-29 y.,Berlin,Disagree,0.39677,42,96,0.29839,0.49515
1995,17-29 y.,Berlin,Disagree completely,0.39826,54,96,0.29981,0.49670
1995,17-29 y.,Brandenburg,Disagree,0.41485,56,105,0.32016,0.50954
1995,17-29 y.,Brandenburg,Disagree completely,0.37673,49,105,0.28360,0.46987
1995,17-29 y.,Mecklenburg-Western Pomerania,Disagree,0.44766,45,78,0.33660,0.55873
1995,17-29 y.,Mecklenburg-Western Pomerania,Disagree completely,0.29428,33,78,0.19249,0.39608
1995,17-29 y.,Saxony,Disagree,0.38316,96,200,0.31561,0.45071
1995,17-29 y.,Saxony,Disagree completely,0.46141,104,200,0.39215,0.53067
