"plh0189","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimmt eher","1990","(noch) kein Abschluss","kein Migrationshintergrund","5","0.116088053238325","0.0168184327918122","0.215357673684838"
"Stimmt eher","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stimmt eher","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1990","Hauptschule","kein Migrationshintergrund","163","","",""
"Stimmt eher","1990","Hauptschule","direkter Migrationshintergrund","9","0.111938672661775","0.0428487585152234","0.181028586808327"
"Stimmt eher","1990","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1990","Realschule","kein Migrationshintergrund","111","","",""
"Stimmt eher","1990","Realschule","direkter Migrationshintergrund","5","0.324032575171681","0.101557762241299","0.546507388102063"
"Stimmt eher","1990","Realschule","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1990","(Fach-)Abitur","kein Migrationshintergrund","11","","",""
"Stimmt eher","1990","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Stimmt eher","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1990","AkademikerIn","kein Migrationshintergrund","81","0.104153153222278","0.0847291212427244","0.123577185201832"
"Stimmt eher","1990","AkademikerIn","direkter Migrationshintergrund","3","","",""
"Stimmt eher","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1990","(noch) kein Abschluss","kein Migrationshintergrund","9","0.287644426689385","0.147364835865046","0.427924017513724"
"Stimmt eher nicht","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stimmt eher nicht","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimmt eher nicht","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1990","Hauptschule","kein Migrationshintergrund","296","","",""
"Stimmt eher nicht","1990","Hauptschule","direkter Migrationshintergrund","16","","",""
"Stimmt eher nicht","1990","Hauptschule","indirekter Migrationshintergrund","1","","",""
"Stimmt eher nicht","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1990","Realschule","kein Migrationshintergrund","315","0.20482990699627","0.18468651488323","0.22497329910931"
"Stimmt eher nicht","1990","Realschule","direkter Migrationshintergrund","4","0.314862072660523","0.0940754226027519","0.535648722718294"
"Stimmt eher nicht","1990","Realschule","indirekter Migrationshintergrund","","","",""
"Stimmt eher nicht","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1990","(Fach-)Abitur","kein Migrationshintergrund","40","0.285245421832464","0.206089957875018","0.36440088578991"
"Stimmt eher nicht","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Stimmt eher nicht","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimmt eher nicht","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1990","AkademikerIn","kein Migrationshintergrund","192","","",""
"Stimmt eher nicht","1990","AkademikerIn","direkter Migrationshintergrund","8","0.203418286476052","0.0719239637082655","0.334912609243838"
"Stimmt eher nicht","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimmt eher nicht","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1990","(noch) kein Abschluss","kein Migrationshintergrund","24","","",""
"Stimmt ganz u.gar nicht","1990","(noch) kein Abschluss","direkter Migrationshintergrund","4","1","1","1"
"Stimmt ganz u.gar nicht","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar nicht","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1990","Hauptschule","kein Migrationshintergrund","946","0.57190118956018","0.547449085227307","0.596353293893054"
"Stimmt ganz u.gar nicht","1990","Hauptschule","direkter Migrationshintergrund","49","0.601523350889518","0.49424038249851","0.708806319280526"
"Stimmt ganz u.gar nicht","1990","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar nicht","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1990","Realschule","kein Migrationshintergrund","998","0.641741839534958","0.617809556664824","0.665674122405092"
"Stimmt ganz u.gar nicht","1990","Realschule","direkter Migrationshintergrund","7","0.302326470743533","0.0840093272810409","0.520643614206024"
"Stimmt ganz u.gar nicht","1990","Realschule","indirekter Migrationshintergrund","1","","",""
"Stimmt ganz u.gar nicht","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1990","(Fach-)Abitur","kein Migrationshintergrund","63","0.533645499853227","0.446191919102568","0.621099080603885"
"Stimmt ganz u.gar nicht","1990","(Fach-)Abitur","direkter Migrationshintergrund","3","","",""
"Stimmt ganz u.gar nicht","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar nicht","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1990","AkademikerIn","kein Migrationshintergrund","608","0.62678480170504","0.596029132762395","0.657540470647684"
"Stimmt ganz u.gar nicht","1990","AkademikerIn","direkter Migrationshintergrund","23","","",""
"Stimmt ganz u.gar nicht","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar nicht","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1991","(noch) kein Abschluss","kein Migrationshintergrund","3","","",""
"Stimmt ganz u.gar","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1991","Hauptschule","kein Migrationshintergrund","142","","",""
"Stimmt ganz u.gar","1991","Hauptschule","direkter Migrationshintergrund","7","0.107589938754426","0.0379257869039624","0.177254090604889"
"Stimmt ganz u.gar","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1991","Realschule","kein Migrationshintergrund","108","","",""
"Stimmt ganz u.gar","1991","Realschule","direkter Migrationshintergrund","1","","",""
"Stimmt ganz u.gar","1991","Realschule","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1991","(Fach-)Abitur","kein Migrationshintergrund","10","","",""
"Stimmt ganz u.gar","1991","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Stimmt ganz u.gar","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1991","AkademikerIn","kein Migrationshintergrund","51","0.0567688360669892","0.0417671850333572","0.0717704871006212"
"Stimmt ganz u.gar","1991","AkademikerIn","direkter Migrationshintergrund","2","","",""
"Stimmt ganz u.gar","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1991","(noch) kein Abschluss","kein Migrationshintergrund","2","","",""
"Stimmt eher","1991","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Stimmt eher","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1991","Hauptschule","kein Migrationshintergrund","152","","",""
"Stimmt eher","1991","Hauptschule","direkter Migrationshintergrund","11","","",""
"Stimmt eher","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1991","Realschule","kein Migrationshintergrund","119","","",""
"Stimmt eher","1991","Realschule","direkter Migrationshintergrund","5","0.28647887751773","0.0776158549060491","0.49534190012941"
"Stimmt eher","1991","Realschule","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1991","(Fach-)Abitur","kein Migrationshintergrund","9","0.102237270239155","0.0475743919432388","0.156900148535072"
"Stimmt eher","1991","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Stimmt eher","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1991","AkademikerIn","kein Migrationshintergrund","67","0.0898754337046601","0.0713338890562087","0.108416978353111"
"Stimmt eher","1991","AkademikerIn","direkter Migrationshintergrund","7","0.193374917301161","0.0661174836362328","0.32063235096609"
"Stimmt eher","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1991","(noch) kein Abschluss","kein Migrationshintergrund","15","","",""
"Stimmt eher nicht","1991","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Stimmt eher nicht","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimmt eher nicht","1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1991","Hauptschule","kein Migrationshintergrund","318","0.240174465780652","0.217876826087713","0.262472105473591"
"Stimmt eher nicht","1991","Hauptschule","direkter Migrationshintergrund","20","","",""
"Stimmt eher nicht","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stimmt eher nicht","1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1991","Realschule","kein Migrationshintergrund","372","0.259356744617526","0.237057792760168","0.281655696474884"
"Stimmt eher nicht","1991","Realschule","direkter Migrationshintergrund","4","0.199268700662924","0.0147353849219552","0.383802016403894"
"Stimmt eher nicht","1991","Realschule","indirekter Migrationshintergrund","1","","",""
"Stimmt eher nicht","1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1991","(Fach-)Abitur","kein Migrationshintergrund","33","0.228716097620977","0.152934704088267","0.304497491153687"
"Stimmt eher nicht","1991","(Fach-)Abitur","direkter Migrationshintergrund","2","","",""
"Stimmt eher nicht","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimmt eher nicht","1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1991","AkademikerIn","kein Migrationshintergrund","222","","",""
"Stimmt eher nicht","1991","AkademikerIn","direkter Migrationshintergrund","8","0.162546319542122","0.0436642937598927","0.281428345324352"
"Stimmt eher nicht","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimmt eher nicht","1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1991","(noch) kein Abschluss","kein Migrationshintergrund","30","0.573199980439056","0.436102842769227","0.710297118108885"
"Stimmt ganz u.gar nicht","1991","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Stimmt ganz u.gar nicht","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar nicht","1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1991","Hauptschule","kein Migrationshintergrund","798","0.526055999757495","0.499993381753484","0.552118617761505"
"Stimmt ganz u.gar nicht","1991","Hauptschule","direkter Migrationshintergrund","38","0.486761542629206","0.374389307368346","0.599133777890067"
"Stimmt ganz u.gar nicht","1991","Hauptschule","indirekter Migrationshintergrund","1","","",""
"Stimmt ganz u.gar nicht","1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1991","Realschule","kein Migrationshintergrund","885","0.580262515078384","0.555153349734494","0.605371680422275"
"Stimmt ganz u.gar nicht","1991","Realschule","direkter Migrationshintergrund","8","0.461725951721626","0.231419713385211","0.692032190058041"
"Stimmt ganz u.gar nicht","1991","Realschule","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar nicht","1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1991","(Fach-)Abitur","kein Migrationshintergrund","66","0.580035165231556","0.490983773182913","0.669086557280199"
"Stimmt ganz u.gar nicht","1991","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Stimmt ganz u.gar nicht","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar nicht","1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1991","AkademikerIn","kein Migrationshintergrund","574","0.594711875107383","0.562883809993696","0.62653994022107"
"Stimmt ganz u.gar nicht","1991","AkademikerIn","direkter Migrationshintergrund","20","","",""
"Stimmt ganz u.gar nicht","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar nicht","1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1992","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Stimmt ganz u.gar","1992","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Stimmt ganz u.gar","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1992","Hauptschule","kein Migrationshintergrund","441","0.0950781905178385","0.0868853396339327","0.103271041401744"
"Stimmt ganz u.gar","1992","Hauptschule","direkter Migrationshintergrund","38","0.146188246889572","0.107659567511426","0.184716926267719"
"Stimmt ganz u.gar","1992","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1992","Realschule","kein Migrationshintergrund","184","","",""
"Stimmt ganz u.gar","1992","Realschule","direkter Migrationshintergrund","5","0.0483454585465854","0.00630517900582114","0.0903857380873497"
"Stimmt ganz u.gar","1992","Realschule","indirekter Migrationshintergrund","2","","",""
"Stimmt ganz u.gar","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1992","(Fach-)Abitur","kein Migrationshintergrund","19","","",""
"Stimmt ganz u.gar","1992","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Stimmt ganz u.gar","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1992","AkademikerIn","kein Migrationshintergrund","102","","",""
"Stimmt ganz u.gar","1992","AkademikerIn","direkter Migrationshintergrund","3","","",""
"Stimmt ganz u.gar","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1992","(noch) kein Abschluss","kein Migrationshintergrund","18","","",""
"Stimmt eher","1992","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Stimmt eher","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Stimmt eher","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1992","Hauptschule","kein Migrationshintergrund","600","0.143249757739442","0.133464705807279","0.153034809671605"
"Stimmt eher","1992","Hauptschule","direkter Migrationshintergrund","36","0.105430492153273","0.0719388075937528","0.138922176712793"
"Stimmt eher","1992","Hauptschule","indirekter Migrationshintergrund","7","0.265177434794061","0.112233370587427","0.418121499000695"
"Stimmt eher","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1992","Realschule","kein Migrationshintergrund","256","","",""
"Stimmt eher","1992","Realschule","direkter Migrationshintergrund","16","","",""
"Stimmt eher","1992","Realschule","indirekter Migrationshintergrund","6","0.254326250649284","0.083620517027094","0.425031984271474"
"Stimmt eher","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1992","(Fach-)Abitur","kein Migrationshintergrund","63","0.113196255518908","0.0888018422145995","0.137590668823217"
"Stimmt eher","1992","(Fach-)Abitur","direkter Migrationshintergrund","4","0.062930002749349","-0.0132832819131498","0.139143287411848"
"Stimmt eher","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1992","AkademikerIn","kein Migrationshintergrund","120","","",""
"Stimmt eher","1992","AkademikerIn","direkter Migrationshintergrund","8","0.0817139628756133","0.0241533258599593","0.139274599891267"
"Stimmt eher","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1992","(noch) kein Abschluss","kein Migrationshintergrund","82","0.387877418162596","0.321974462525655","0.453780373799537"
"Stimmt eher nicht","1992","(noch) kein Abschluss","direkter Migrationshintergrund","8","0.47227696876898","0.234962051565497","0.709591885972463"
"Stimmt eher nicht","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","7","0.746183152484878","0.476452046281523","1.01591425868823"
"Stimmt eher nicht","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1992","Hauptschule","kein Migrationshintergrund","1270","","",""
"Stimmt eher nicht","1992","Hauptschule","direkter Migrationshintergrund","80","0.25923488884731","0.211445242712401","0.307024534982219"
"Stimmt eher nicht","1992","Hauptschule","indirekter Migrationshintergrund","10","","",""
"Stimmt eher nicht","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1992","Realschule","kein Migrationshintergrund","787","0.281840976523837","0.265317916641559","0.298364036406116"
"Stimmt eher nicht","1992","Realschule","direkter Migrationshintergrund","32","0.316221079631297","0.225082689349348","0.407359469913246"
"Stimmt eher nicht","1992","Realschule","indirekter Migrationshintergrund","4","0.169441383794462","0.0223886930872618","0.316494074501662"
"Stimmt eher nicht","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1992","(Fach-)Abitur","kein Migrationshintergrund","249","","",""
"Stimmt eher nicht","1992","(Fach-)Abitur","direkter Migrationshintergrund","13","","",""
"Stimmt eher nicht","1992","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Stimmt eher nicht","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1992","AkademikerIn","kein Migrationshintergrund","412","0.285255039967068","0.262532989785211","0.307977090148925"
"Stimmt eher nicht","1992","AkademikerIn","direkter Migrationshintergrund","30","0.343006022315021","0.243254385288261","0.442757659341782"
"Stimmt eher nicht","1992","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Stimmt eher nicht","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1992","(noch) kein Abschluss","kein Migrationshintergrund","97","0.472497740595709","0.404974935821769","0.540020545369648"
"Stimmt ganz u.gar nicht","1992","(noch) kein Abschluss","direkter Migrationshintergrund","5","0.193959035697856","0.00600260228641752","0.381915469109294"
"Stimmt ganz u.gar nicht","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Stimmt ganz u.gar nicht","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1992","Hauptschule","kein Migrationshintergrund","2613","","",""
"Stimmt ganz u.gar nicht","1992","Hauptschule","direkter Migrationshintergrund","169","","",""
"Stimmt ganz u.gar nicht","1992","Hauptschule","indirekter Migrationshintergrund","15","","",""
"Stimmt ganz u.gar nicht","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1992","Realschule","kein Migrationshintergrund","1621","","",""
"Stimmt ganz u.gar nicht","1992","Realschule","direkter Migrationshintergrund","47","0.47438022359685","0.376510755653973","0.572249691539727"
"Stimmt ganz u.gar nicht","1992","Realschule","indirekter Migrationshintergrund","13","","",""
"Stimmt ganz u.gar nicht","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1992","(Fach-)Abitur","kein Migrationshintergrund","317","0.454124421499101","0.415789476058635","0.492459366939567"
"Stimmt ganz u.gar nicht","1992","(Fach-)Abitur","direkter Migrationshintergrund","21","","",""
"Stimmt ganz u.gar nicht","1992","(Fach-)Abitur","indirekter Migrationshintergrund","4","0.697795218133721","0.357611337128316","1.03797909913913"
"Stimmt ganz u.gar nicht","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1992","AkademikerIn","kein Migrationshintergrund","883","0.551621695140255","0.526595301847879","0.576648088432632"
"Stimmt ganz u.gar nicht","1992","AkademikerIn","direkter Migrationshintergrund","46","0.55104635379478","0.44653023284856","0.655562474740999"
"Stimmt ganz u.gar nicht","1992","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Stimmt ganz u.gar nicht","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1993","(noch) kein Abschluss","kein Migrationshintergrund","14","","",""
"Stimmt ganz u.gar","1993","(noch) kein Abschluss","direkter Migrationshintergrund","45","0.0972456551001256","0.0727056881020329","0.121785622098218"
"Stimmt ganz u.gar","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1993","Hauptschule","kein Migrationshintergrund","426","0.101794658151542","0.0932100320801395","0.110379284222944"
"Stimmt ganz u.gar","1993","Hauptschule","direkter Migrationshintergrund","102","","",""
"Stimmt ganz u.gar","1993","Hauptschule","indirekter Migrationshintergrund","13","","",""
"Stimmt ganz u.gar","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1993","Realschule","kein Migrationshintergrund","190","","",""
"Stimmt ganz u.gar","1993","Realschule","direkter Migrationshintergrund","17","","",""
"Stimmt ganz u.gar","1993","Realschule","indirekter Migrationshintergrund","6","0.0777282863347188","0.0272324924803667","0.128224080189071"
"Stimmt ganz u.gar","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1993","(Fach-)Abitur","kein Migrationshintergrund","26","","",""
"Stimmt ganz u.gar","1993","(Fach-)Abitur","direkter Migrationshintergrund","18","","",""
"Stimmt ganz u.gar","1993","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Stimmt ganz u.gar","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1993","AkademikerIn","kein Migrationshintergrund","94","0.0636985795108093","0.0513108731546675","0.0760862858669512"
"Stimmt ganz u.gar","1993","AkademikerIn","direkter Migrationshintergrund","6","0.0533441453844818","0.0148626547538987","0.0918256360150648"
"Stimmt ganz u.gar","1993","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Stimmt ganz u.gar","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1993","(noch) kein Abschluss","kein Migrationshintergrund","21","","",""
"Stimmt eher","1993","(noch) kein Abschluss","direkter Migrationshintergrund","109","","",""
"Stimmt eher","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
"Stimmt eher","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1993","Hauptschule","kein Migrationshintergrund","625","0.146903804580853","0.136853329379658","0.156954279782049"
"Stimmt eher","1993","Hauptschule","direkter Migrationshintergrund","194","","",""
"Stimmt eher","1993","Hauptschule","indirekter Migrationshintergrund","24","","",""
"Stimmt eher","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1993","Realschule","kein Migrationshintergrund","302","0.126070546781258","0.113834808102587","0.13830628545993"
"Stimmt eher","1993","Realschule","direkter Migrationshintergrund","19","","",""
"Stimmt eher","1993","Realschule","indirekter Migrationshintergrund","14","","",""
"Stimmt eher","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1993","(Fach-)Abitur","kein Migrationshintergrund","74","0.11953425276225","0.094840121918476","0.144228383606025"
"Stimmt eher","1993","(Fach-)Abitur","direkter Migrationshintergrund","30","0.119997969750597","0.0748487406872079","0.165147198813987"
