year,migback,sex,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Direct migration background,female,Agree completely,0.10416,113,1284,0.08744,0.12087
1996,Direct migration background,female,Agree,0.17285,213,1284,0.15216,0.19354
1996,Direct migration background,female,Disagree,0.30896,395,1284,0.28367,0.33424
1996,Direct migration background,female,Disagree completely,0.41404,563,1284,0.38708,0.44099
1996,Indirect migration background,male,Disagree,0.36325,90,231,0.30109,0.42541
1996,Indirect migration background,male,Disagree completely,0.47758,141,231,0.41302,0.54213
1996,Indirect migration background,female,Agree,0.17328,47,257,0.12691,0.21964
1996,Indirect migration background,female,Disagree,0.34555,93,257,0.28730,0.40381
1996,Indirect migration background,female,Disagree completely,0.39393,117,257,0.33407,0.45379
1997,No migration background,male,Agree completely,0.06697,266,4641,0.05977,0.07416
1997,No migration background,male,Agree,0.09365,370,4641,0.08527,0.10203
1997,No migration background,male,Disagree,0.30351,1403,4641,0.29028,0.31674
1997,No migration background,male,Disagree completely,0.53587,2602,4641,0.52152,0.55022
1997,No migration background,female,Agree completely,0.09371,376,5092,0.08571,0.10172
1997,No migration background,female,Agree,0.15340,654,5092,0.14350,0.16330
1997,No migration background,female,Disagree,0.31104,1647,5092,0.29833,0.32376
1997,No migration background,female,Disagree completely,0.44184,2415,5092,0.42820,0.45548
1997,Direct migration background,male,Agree completely,0.06521,56,1242,0.05147,0.07894
1997,Direct migration background,male,Agree,0.13237,142,1242,0.11352,0.15123
1997,Direct migration background,male,Disagree,0.27318,359,1242,0.24838,0.29797
1997,Direct migration background,male,Disagree completely,0.52924,685,1242,0.50147,0.55701
1997,Direct migration background,female,Agree completely,0.10293,95,1214,0.08583,0.12003
1997,Direct migration background,female,Agree,0.19672,219,1214,0.17435,0.21909
1997,Direct migration background,female,Disagree,0.30047,359,1214,0.27467,0.32628
1997,Direct migration background,female,Disagree completely,0.39988,541,1214,0.37231,0.42745
1997,Indirect migration background,male,Disagree,0.31813,91,253,0.26063,0.37564
1997,Indirect migration background,male,Disagree completely,0.50697,162,253,0.44524,0.56870
1997,Indirect migration background,female,Agree,0.14433,43,263,0.10178,0.18688
1997,Indirect migration background,female,Disagree,0.32942,98,263,0.27251,0.38634
1997,Indirect migration background,female,Disagree completely,0.46207,122,263,0.40170,0.52244
2008,No migration background,male,Agree completely,0.06446,421,7933,0.05906,0.06987
2008,No migration background,male,Agree,0.12285,833,7933,0.11563,0.13008
2008,No migration background,male,Disagree,0.40553,3135,7933,0.39472,0.41633
2008,No migration background,male,Disagree completely,0.40716,3544,7933,0.39634,0.41797
2008,No migration background,female,Agree completely,0.08013,588,8652,0.07441,0.08585
2008,No migration background,female,Agree,0.16712,1287,8652,0.15926,0.17498
2008,No migration background,female,Disagree,0.39336,3411,8652,0.38307,0.40366
2008,No migration background,female,Disagree completely,0.35939,3366,8652,0.34927,0.36950
2008,Direct migration background,male,Agree completely,0.08098,56,876,0.06290,0.09905
2008,Direct migration background,male,Agree,0.15763,122,876,0.13349,0.18178
2008,Direct migration background,male,Disagree,0.36333,310,876,0.33146,0.39520
2008,Direct migration background,male,Disagree completely,0.39806,388,876,0.36563,0.43049
2008,Direct migration background,female,Agree completely,0.08497,86,1017,0.06782,0.10211
2008,Direct migration background,female,Agree,0.22374,215,1017,0.19811,0.24937
2008,Direct migration background,female,Disagree,0.34392,340,1017,0.31471,0.37312
2008,Direct migration background,female,Disagree completely,0.34738,376,1017,0.31810,0.37666
2008,Indirect migration background,male,Agree,0.15823,41,357,0.12032,0.19614
2008,Indirect migration background,male,Disagree,0.37948,149,357,0.32907,0.42989
2008,Indirect migration background,male,Disagree completely,0.43124,167,357,0.37979,0.48268
2008,Indirect migration background,female,Agree,0.19064,67,367,0.15040,0.23089
2008,Indirect migration background,female,Disagree,0.32354,143,367,0.27561,0.37147
2008,Indirect migration background,female,Disagree completely,0.37150,157,367,0.32200,0.42101
2013,No migration background,male,Agree completely,0.04344,295,7717,0.03889,0.04799
2013,No migration background,male,Agree,0.10415,718,7717,0.09733,0.11096
2013,No migration background,male,Disagree,0.41750,3040,7717,0.40650,0.42850
2013,No migration background,male,Disagree completely,0.43491,3664,7717,0.42385,0.44597
2013,No migration background,female,Agree completely,0.05980,461,8644,0.05480,0.06480
2013,No migration background,female,Agree,0.13558,1063,8644,0.12836,0.14279
2013,No migration background,female,Disagree,0.40022,3438,8644,0.38989,0.41055
2013,No migration background,female,Disagree completely,0.40440,3682,8644,0.39405,0.41474
2013,Direct migration background,male,Agree completely,0.05170,33,748,0.03582,0.06758
2013,Direct migration background,male,Agree,0.16006,92,748,0.13376,0.18635
2013,Direct migration background,male,Disagree,0.36803,284,748,0.33345,0.40261
2013,Direct migration background,male,Disagree completely,0.42021,339,748,0.38481,0.45561
2013,Direct migration background,female,Agree completely,0.10170,73,989,0.08285,0.12055
2013,Direct migration background,female,Agree,0.17606,168,989,0.15231,0.19981
2013,Direct migration background,female,Disagree,0.38029,363,989,0.35002,0.41057
2013,Direct migration background,female,Disagree completely,0.34194,385,989,0.31236,0.37152
2013,Indirect migration background,male,Disagree,0.42212,130,308,0.36687,0.47737
2013,Indirect migration background,male,Disagree completely,0.50302,178,308,0.44708,0.55895
2013,Indirect migration background,female,Agree,0.12574,46,344,0.09065,0.16083
2013,Indirect migration background,female,Disagree,0.43489,154,344,0.38243,0.48735
2013,Indirect migration background,female,Disagree completely,0.38612,144,344,0.33459,0.43764
2018,No migration background,male,Agree completely,0.04689,390,8985,0.04252,0.05126
2018,No migration background,male,Agree,0.11957,912,8985,0.11286,0.12628
2018,No migration background,male,Disagree,0.38763,3351,8985,0.37755,0.39770
2018,No migration background,male,Disagree completely,0.44591,4332,8985,0.43563,0.45619
2018,No migration background,female,Agree completely,0.06317,570,10368,0.05849,0.06785
2018,No migration background,female,Agree,0.14646,1405,10368,0.13965,0.15327
2018,No migration background,female,Disagree,0.39165,4013,10368,0.38226,0.40105
2018,No migration background,female,Disagree completely,0.39872,4380,10368,0.38929,0.40814
2018,Direct migration background,male,Agree completely,0.06467,105,2017,0.05394,0.07541
2018,Direct migration background,male,Agree,0.18122,340,2017,0.16441,0.19804
2018,Direct migration background,male,Disagree,0.32922,648,2017,0.30870,0.34973
2018,Direct migration background,male,Disagree completely,0.42489,924,2017,0.40331,0.44647
2018,Direct migration background,female,Agree completely,0.08086,191,2532,0.07024,0.09148
2018,Direct migration background,female,Agree,0.18770,471,2532,0.17249,0.20291
2018,Direct migration background,female,Disagree,0.36076,854,2532,0.34205,0.37947
2018,Direct migration background,female,Disagree completely,0.37068,1016,2532,0.35186,0.38949
2018,Indirect migration background,male,Agree,0.14258,78,710,0.11684,0.16831
2018,Indirect migration background,male,Disagree,0.37533,274,710,0.33969,0.41097
2018,Indirect migration background,male,Disagree completely,0.43714,358,710,0.40062,0.47365
2018,Indirect migration background,female,Agree completely,0.05010,47,862,0.03553,0.06468
2018,Indirect migration background,female,Agree,0.16130,133,862,0.13674,0.18587
2018,Indirect migration background,female,Disagree,0.40129,348,862,0.36855,0.43403
2018,Indirect migration background,female,Disagree completely,0.38730,334,862,0.35476,0.41984
