year,bula_h,migback,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,Saxony,No migration background,Disagree,0.28679,324,1176,0.26093,0.31265
1991,Saxony,No migration background,Disagree completely,0.52726,654,1176,0.49871,0.55581
1991,Saxony-Anhalt,No migration background,Agree completely,0.09094,65,753,0.07039,0.11149
1991,Saxony-Anhalt,No migration background,Agree,0.10825,67,753,0.08605,0.13046
1991,Saxony-Anhalt,No migration background,Disagree,0.21803,158,753,0.18852,0.24754
1991,Saxony-Anhalt,No migration background,Disagree completely,0.58278,463,753,0.54753,0.61802
1991,Thuringa,No migration background,Agree completely,0.09028,57,666,0.06850,0.11207
1991,Thuringa,No migration background,Agree,0.09987,57,666,0.07708,0.12266
1991,Thuringa,No migration background,Disagree,0.23601,153,666,0.20374,0.26829
1991,Thuringa,No migration background,Disagree completely,0.57384,399,666,0.53625,0.61142
1992,Schleswig-Holstein,No migration background,Disagree,0.27556,62,189,0.21169,0.33943
1992,Schleswig-Holstein,No migration background,Disagree completely,0.50891,127,189,0.43745,0.58037
1992,Hamburg,No migration background,Disagree completely,0.61930,73,73,0.50714,0.73145
1992,Lower Saxony,No migration background,Agree completely,0.05629,38,795,0.04026,0.07232
1992,Lower Saxony,No migration background,Agree,0.15924,101,795,0.13379,0.18469
1992,Lower Saxony,No migration background,Disagree,0.27418,213,795,0.24315,0.30521
1992,Lower Saxony,No migration background,Disagree completely,0.51028,443,795,0.47551,0.54506
1992,Bremen,No migration background,Disagree completely,0.54836,49,49,0.40757,0.68915
1992,North Rhine-Westphalia,No migration background,Agree completely,0.07934,130,1763,0.06672,0.09196
1992,North Rhine-Westphalia,No migration background,Agree,0.10650,160,1763,0.09210,0.12090
1992,North Rhine-Westphalia,No migration background,Disagree,0.28286,484,1763,0.26183,0.30389
1992,North Rhine-Westphalia,No migration background,Disagree completely,0.53130,989,1763,0.50800,0.55460
1992,North Rhine-Westphalia,Direct migration background,Disagree completely,0.58260,55,55,0.45107,0.71413
1992,Hesse,No migration background,Agree completely,0.06075,35,582,0.04132,0.08017
1992,Hesse,No migration background,Agree,0.11807,60,582,0.09183,0.14431
1992,Hesse,No migration background,Disagree,0.28110,162,582,0.24454,0.31765
1992,Hesse,No migration background,Disagree completely,0.54009,325,582,0.49956,0.58061
1992,Hesse,Direct migration background,Disagree completely,0.50066,34,34,0.33006,0.67126
1992,"Rhineland-Palatinate, Saarland",No migration background,Agree completely,0.07792,33,525,0.05497,0.10087
1992,"Rhineland-Palatinate, Saarland",No migration background,Agree,0.14019,68,525,0.11046,0.16991
1992,"Rhineland-Palatinate, Saarland",No migration background,Disagree,0.23657,121,525,0.20019,0.27296
1992,"Rhineland-Palatinate, Saarland",No migration background,Disagree completely,0.54532,303,525,0.50269,0.58796
1992,Baden-Wuerttemberg,No migration background,Agree completely,0.10488,88,980,0.08569,0.12408
1992,Baden-Wuerttemberg,No migration background,Agree,0.11476,99,980,0.09479,0.13472
1992,Baden-Wuerttemberg,No migration background,Disagree,0.33204,347,980,0.30254,0.36154
1992,Baden-Wuerttemberg,No migration background,Disagree completely,0.44832,446,980,0.41717,0.47948
1992,Baden-Wuerttemberg,Direct migration background,Disagree completely,0.43670,56,56,0.30562,0.56778
1992,Bavaria,No migration background,Agree completely,0.08409,92,1214,0.06847,0.09970
1992,Bavaria,No migration background,Agree,0.13256,139,1214,0.11348,0.15164
1992,Bavaria,No migration background,Disagree,0.29910,361,1214,0.27333,0.32487
1992,Bavaria,No migration background,Disagree completely,0.48425,622,1214,0.45613,0.51238
1992,Bavaria,Direct migration background,Disagree completely,0.51448,38,38,0.35344,0.67552
1992,Berlin,No migration background,Agree completely,0.08254,37,467,0.05755,0.10752
1992,Berlin,No migration background,Agree,0.10433,45,467,0.07658,0.13209
1992,Berlin,No migration background,Disagree,0.24046,103,467,0.20166,0.27926
1992,Berlin,No migration background,Disagree completely,0.57267,282,467,0.52775,0.61758
1992,Brandenburg,No migration background,Agree completely,0.07758,51,637,0.05679,0.09838
1992,Brandenburg,No migration background,Agree,0.11011,60,637,0.08578,0.13443
1992,Brandenburg,No migration background,Disagree,0.25946,165,637,0.22540,0.29353
1992,Brandenburg,No migration background,Disagree completely,0.55284,361,637,0.51420,0.59149
1992,Mecklenburg-Western Pomerania,No migration background,Agree,0.14633,54,376,0.11056,0.18210
1992,Mecklenburg-Western Pomerania,No migration background,Disagree,0.27422,108,376,0.22907,0.31938
1992,Mecklenburg-Western Pomerania,No migration background,Disagree completely,0.51748,214,376,0.46691,0.56806
1992,Saxony,No migration background,Agree completely,0.07932,87,1110,0.06341,0.09522
1992,Saxony,No migration background,Agree,0.11853,111,1110,0.09951,0.13756
1992,Saxony,No migration background,Disagree,0.28647,311,1110,0.25986,0.31308
1992,Saxony,No migration background,Disagree completely,0.51567,601,1110,0.48626,0.54509
1992,Saxony-Anhalt,No migration background,Agree completely,0.11047,77,736,0.08780,0.13313
1992,Saxony-Anhalt,No migration background,Agree,0.10989,70,736,0.08728,0.13250
1992,Saxony-Anhalt,No migration background,Disagree,0.25998,191,736,0.22827,0.29169
1992,Saxony-Anhalt,No migration background,Disagree completely,0.51967,398,736,0.48355,0.55579
1992,Thuringa,No migration background,Agree completely,0.08288,47,654,0.06174,0.10403
1992,Thuringa,No migration background,Agree,0.09325,55,654,0.07094,0.11555
1992,Thuringa,No migration background,Disagree,0.28088,180,654,0.24641,0.31535
1992,Thuringa,No migration background,Disagree completely,0.54299,372,654,0.50478,0.58120
1993,Schleswig-Holstein,No migration background,Agree,0.16292,34,226,0.11467,0.21118
1993,Schleswig-Holstein,No migration background,Disagree,0.27132,63,226,0.21322,0.32942
1993,Schleswig-Holstein,No migration background,Disagree completely,0.48002,129,226,0.41473,0.54530
1993,Hamburg,No migration background,Disagree completely,0.59152,70,70,0.47553,0.70750
1993,Lower Saxony,No migration background,Agree completely,0.09728,68,795,0.07666,0.11789
1993,Lower Saxony,No migration background,Agree,0.14044,99,795,0.11627,0.16460
1993,Lower Saxony,No migration background,Disagree,0.27167,206,795,0.24073,0.30261
1993,Lower Saxony,No migration background,Disagree completely,0.49062,422,795,0.45585,0.52539
1993,Lower Saxony,Direct migration background,Disagree completely,0.47070,68,68,0.35118,0.59022
1993,Bremen,No migration background,Disagree completely,0.51314,42,42,0.36014,0.66614
1993,North Rhine-Westphalia,No migration background,Agree completely,0.07815,129,1732,0.06550,0.09079
1993,North Rhine-Westphalia,No migration background,Agree,0.12060,176,1732,0.10526,0.13595
1993,North Rhine-Westphalia,No migration background,Disagree,0.28520,480,1732,0.26393,0.30647
1993,North Rhine-Westphalia,No migration background,Disagree completely,0.51605,947,1732,0.49251,0.53959
1993,North Rhine-Westphalia,Direct migration background,Agree completely,0.08473,47,622,0.06283,0.10663
1993,North Rhine-Westphalia,Direct migration background,Agree,0.15388,100,622,0.12550,0.18226
1993,North Rhine-Westphalia,Direct migration background,Disagree,0.28879,163,622,0.25314,0.32443
1993,North Rhine-Westphalia,Direct migration background,Disagree completely,0.47260,312,622,0.43333,0.51187
1993,North Rhine-Westphalia,Indirect migration background,Disagree,0.28353,38,117,0.20151,0.36555
1993,North Rhine-Westphalia,Indirect migration background,Disagree completely,0.54835,79,117,0.45778,0.63891
1993,Hesse,No migration background,Agree completely,0.08405,37,566,0.06117,0.10692
1993,Hesse,No migration background,Agree,0.10586,57,566,0.08049,0.13123
1993,Hesse,No migration background,Disagree,0.29331,167,566,0.25577,0.33086
1993,Hesse,No migration background,Disagree completely,0.51678,305,566,0.47557,0.55798
1993,Hesse,Direct migration background,Agree,0.10496,32,285,0.06931,0.14060
1993,Hesse,Direct migration background,Disagree,0.22692,61,285,0.17820,0.27563
1993,Hesse,Direct migration background,Disagree completely,0.57466,192,285,0.51716,0.63216
1993,Hesse,Indirect migration background,Disagree completely,0.63656,33,33,0.46991,0.80322
1993,"Rhineland-Palatinate, Saarland",No migration background,Agree completely,0.09541,43,520,0.07014,0.12069
1993,"Rhineland-Palatinate, Saarland",No migration background,Agree,0.14867,73,520,0.11806,0.17927
1993,"Rhineland-Palatinate, Saarland",No migration background,Disagree,0.24639,126,520,0.20932,0.28347
1993,"Rhineland-Palatinate, Saarland",No migration background,Disagree completely,0.50953,278,520,0.46652,0.55254
1993,"Rhineland-Palatinate, Saarland",Direct migration background,Disagree completely,0.57792,56,56,0.44739,0.70845
1993,Baden-Wuerttemberg,No migration background,Agree completely,0.07931,70,988,0.06245,0.09617
1993,Baden-Wuerttemberg,No migration background,Agree,0.15148,131,988,0.12911,0.17385
1993,Baden-Wuerttemberg,No migration background,Disagree,0.33134,328,988,0.30198,0.36071
1993,Baden-Wuerttemberg,No migration background,Disagree completely,0.43787,459,988,0.40691,0.46882
1993,Baden-Wuerttemberg,Direct migration background,Agree completely,0.09257,49,658,0.07041,0.11473
1993,Baden-Wuerttemberg,Direct migration background,Agree,0.15605,120,658,0.12830,0.18380
1993,Baden-Wuerttemberg,Direct migration background,Disagree,0.33426,210,658,0.29819,0.37033
1993,Baden-Wuerttemberg,Direct migration background,Disagree completely,0.41712,279,658,0.37942,0.45483
1993,Baden-Wuerttemberg,Indirect migration background,Disagree,0.27120,38,90,0.17883,0.36356
1993,Baden-Wuerttemberg,Indirect migration background,Disagree completely,0.44420,52,90,0.34097,0.54743
1993,Bavaria,No migration background,Agree completely,0.10059,105,1204,0.08359,0.11759
1993,Bavaria,No migration background,Agree,0.15344,159,1204,0.13307,0.17381
1993,Bavaria,No migration background,Disagree,0.31409,364,1204,0.28786,0.34032
1993,Bavaria,No migration background,Disagree completely,0.43188,576,1204,0.40389,0.45987
1993,Bavaria,Direct migration background,Agree,0.16588,46,319,0.12499,0.20676
1993,Bavaria,Direct migration background,Disagree,0.34247,120,319,0.29032,0.39463
1993,Bavaria,Direct migration background,Disagree completely,0.44446,153,319,0.38984,0.49907
1993,Berlin,No migration background,Agree completely,0.07899,37,460,0.05432,0.10367
1993,Berlin,No migration background,Agree,0.13714,55,460,0.10567,0.16861
1993,Berlin,No migration background,Disagree,0.27542,121,460,0.23455,0.31629
1993,Berlin,No migration background,Disagree completely,0.50844,247,460,0.46271,0.55418
1993,Berlin,Direct migration background,Disagree completely,0.42558,49,49,0.28570,0.56545
1993,Brandenburg,No migration background,Agree completely,0.09006,48,608,0.06729,0.11284
1993,Brandenburg,No migration background,Agree,0.13966,79,608,0.11209,0.16724
1993,Brandenburg,No migration background,Disagree,0.24834,159,608,0.21397,0.28272
1993,Brandenburg,No migration background,Disagree completely,0.52193,322,608,0.48219,0.56167
1993,Mecklenburg-Western Pomerania,No migration background,Agree completely,0.08272,31,391,0.05538,0.11006
1993,Mecklenburg-Western Pomerania,No migration background,Agree,0.14477,50,391,0.10985,0.17969
1993,Mecklenburg-Western Pomerania,No migration background,Disagree,0.23260,93,391,0.19067,0.27454
1993,Mecklenburg-Western Pomerania,No migration background,Disagree completely,0.53991,217,391,0.49044,0.58937
1993,Saxony,No migration background,Agree completely,0.06361,65,1067,0.04896,0.07826
1993,Saxony,No migration background,Agree,0.13809,128,1067,0.11738,0.15880
1993,Saxony,No migration background,Disagree,0.27975,301,1067,0.25280,0.30670
1993,Saxony,No migration background,Disagree completely,0.51855,573,1067,0.48855,0.54854
1993,Saxony-Anhalt,No migration background,Agree completely,0.08768,54,704,0.06677,0.10858
1993,Saxony-Anhalt,No migration background,Agree,0.11576,74,704,0.09211,0.13942
1993,Saxony-Anhalt,No migration background,Disagree,0.27806,199,704,0.24494,0.31118
1993,Saxony-Anhalt,No migration background,Disagree completely,0.51849,377,704,0.48156,0.55543
1993,Thuringa,No migration background,Agree completely,0.06688,37,637,0.04746,0.08629
1993,Thuringa,No migration background,Agree,0.10793,61,637,0.08381,0.13204
1993,Thuringa,No migration background,Disagree,0.25802,158,637,0.22402,0.29203
1993,Thuringa,No migration background,Disagree completely,0.56717,381,637,0.52867,0.60568
1995,Schleswig-Holstein,No migration background,Disagree,0.32697,75,198,0.26146,0.39248
1995,Schleswig-Holstein,No migration background,Disagree completely,0.47341,123,198,0.40369,0.54314
1995,Hamburg,No migration background,Disagree completely,0.47704,52,52,0.33996,0.61413
1995,Lower Saxony,No migration background,Agree completely,0.08363,55,796,0.06439,0.10288
1995,Lower Saxony,No migration background,Agree,0.18352,115,796,0.15661,0.21043
1995,Lower Saxony,No migration background,Disagree,0.33061,262,796,0.29791,0.36331
1995,Lower Saxony,No migration background,Disagree completely,0.40223,364,796,0.36815,0.43632
1995,Lower Saxony,Direct migration background,Disagree,0.29000,54,177,0.22296,0.35704
1995,Lower Saxony,Direct migration background,Disagree completely,0.51494,123,177,0.44110,0.58878
1995,North Rhine-Westphalia,No migration background,Agree completely,0.06926,99,1734,0.05730,0.08121
1995,North Rhine-Westphalia,No migration background,Agree,0.12996,192,1734,0.11413,0.14579
1995,North Rhine-Westphalia,No migration background,Disagree,0.32465,557,1734,0.30261,0.34670
1995,North Rhine-Westphalia,No migration background,Disagree completely,0.47613,886,1734,0.45262,0.49965
1995,North Rhine-Westphalia,Direct migration background,Agree completely,0.08081,48,680,0.06031,0.10131
1995,North Rhine-Westphalia,Direct migration background,Agree,0.21290,125,680,0.18211,0.24369
1995,North Rhine-Westphalia,Direct migration background,Disagree,0.28642,181,680,0.25242,0.32043
1995,North Rhine-Westphalia,Direct migration background,Disagree completely,0.41987,326,680,0.38275,0.45699
1995,North Rhine-Westphalia,Indirect migration background,Disagree,0.28908,41,123,0.20863,0.36952
1995,North Rhine-Westphalia,Indirect migration background,Disagree completely,0.49487,82,123,0.40615,0.58359
1995,Hesse,No migration background,Agree completely,0.08299,39,571,0.06034,0.10564
1995,Hesse,No migration background,Agree,0.11030,58,571,0.08458,0.13602
1995,Hesse,No migration background,Disagree,0.34920,201,571,0.31006,0.38834
1995,Hesse,No migration background,Disagree completely,0.45751,273,571,0.41661,0.49841
1995,Hesse,Direct migration background,Agree,0.10936,37,290,0.07337,0.14534
1995,Hesse,Direct migration background,Disagree,0.27835,67,290,0.22668,0.33002
1995,Hesse,Direct migration background,Disagree completely,0.46807,186,290,0.41054,0.52560
1995,Hesse,Indirect migration background,Disagree completely,0.58765,31,31,0.41150,0.76380
1995,"Rhineland-Palatinate, Saarland",No migration background,Agree completely,0.09414,38,514,0.06887,0.11941
1995,"Rhineland-Palatinate, Saarland",No migration background,Agree,0.09349,47,514,0.06830,0.11868
1995,"Rhineland-Palatinate, Saarland",No migration background,Disagree,0.26542,130,514,0.22721,0.30364
1995,"Rhineland-Palatinate, Saarland",No migration background,Disagree completely,0.54695,299,514,0.50387,0.59002
1995,"Rhineland-Palatinate, Saarland",Direct migration background,Disagree,0.29162,46,149,0.21839,0.36484
1995,"Rhineland-Palatinate, Saarland",Direct migration background,Disagree completely,0.56233,103,149,0.48241,0.64226
1995,Baden-Wuerttemberg,No migration background,Agree completely,0.08017,75,980,0.06316,0.09718
1995,Baden-Wuerttemberg,No migration background,Agree,0.16058,127,980,0.13758,0.18358
1995,Baden-Wuerttemberg,No migration background,Disagree,0.36257,376,980,0.33245,0.39268
1995,Baden-Wuerttemberg,No migration background,Disagree completely,0.39669,402,980,0.36604,0.42733
1995,Baden-Wuerttemberg,Direct migration background,Agree completely,0.08601,49,671,0.06478,0.10724
1995,Baden-Wuerttemberg,Direct migration background,Agree,0.19900,124,671,0.16877,0.22924
1995,Baden-Wuerttemberg,Direct migration background,Disagree,0.29935,205,671,0.26468,0.33403
1995,Baden-Wuerttemberg,Direct migration background,Disagree completely,0.41563,293,671,0.37832,0.45295
1995,Baden-Wuerttemberg,Indirect migration background,Disagree,0.45072,41,105,0.35509,0.54635
1995,Baden-Wuerttemberg,Indirect migration background,Disagree completely,0.38399,64,105,0.29051,0.47746
1995,Bavaria,No migration background,Agree completely,0.08382,79,1213,0.06821,0.09942
1995,Bavaria,No migration background,Agree,0.15570,159,1213,0.13529,0.17612
1995,Bavaria,No migration background,Disagree,0.35081,411,1213,0.32394,0.37768
1995,Bavaria,No migration background,Disagree completely,0.40967,564,1213,0.38198,0.43735
1995,Bavaria,Direct migration background,Agree,0.13397,57,365,0.09898,0.16897
1995,Bavaria,Direct migration background,Disagree,0.28585,116,365,0.23943,0.33226
1995,Bavaria,Direct migration background,Disagree completely,0.46444,192,365,0.41320,0.51567
1995,Bavaria,Indirect migration background,Disagree completely,0.57572,46,46,0.43132,0.72013
1995,Berlin,No migration background,Agree completely,0.08342,38,453,0.05793,0.10891
1995,Berlin,No migration background,Agree,0.14100,58,453,0.10891,0.17308
1995,Berlin,No migration background,Disagree,0.32149,139,453,0.27843,0.36454
1995,Berlin,No migration background,Disagree completely,0.45410,218,453,0.40820,0.50000
1995,Berlin,Direct migration background,Disagree,0.39724,37,75,0.28575,0.50873
1995,Berlin,Direct migration background,Disagree completely,0.37084,38,75,0.26078,0.48090
1995,Brandenburg,No migration background,Agree completely,0.09238,50,567,0.06852,0.11623
1995,Brandenburg,No migration background,Agree,0.11421,59,567,0.08800,0.14041
1995,Brandenburg,No migration background,Disagree,0.33294,195,567,0.29412,0.37177
1995,Brandenburg,No migration background,Disagree completely,0.46047,263,567,0.41941,0.50154
1995,Mecklenburg-Western Pomerania,No migration background,Agree,0.16375,62,380,0.12650,0.20101
1995,Mecklenburg-Western Pomerania,No migration background,Disagree,0.33098,131,380,0.28360,0.37835
1995,Mecklenburg-Western Pomerania,No migration background,Disagree completely,0.44972,187,380,0.39964,0.49981
1995,Saxony,No migration background,Agree completely,0.08081,68,1045,0.06428,0.09735
1995,Saxony,No migration background,Agree,0.11847,116,1045,0.09886,0.13807
1995,Saxony,No migration background,Disagree,0.36586,381,1045,0.33664,0.39508
1995,Saxony,No migration background,Disagree completely,0.43486,480,1045,0.40479,0.46493
1995,Saxony-Anhalt,No migration background,Agree completely,0.08861,50,648,0.06671,0.11051
1995,Saxony-Anhalt,No migration background,Agree,0.11734,62,648,0.09254,0.14213
1995,Saxony-Anhalt,No migration background,Disagree,0.34262,233,648,0.30605,0.37919
1995,Saxony-Anhalt,No migration background,Disagree completely,0.45143,303,648,0.41309,0.48978
1995,Thuringa,No migration background,Agree completely,0.06369,39,624,0.04451,0.08287
1995,Thuringa,No migration background,Agree,0.14253,77,624,0.11508,0.16998
1995,Thuringa,No migration background,Disagree,0.29971,196,624,0.26374,0.33569
1995,Thuringa,No migration background,Disagree completely,0.49406,312,624,0.45480,0.53332
1996,Schleswig-Holstein,No migration background,Disagree,0.34227,75,199,0.27618,0.40836
1996,Schleswig-Holstein,No migration background,Disagree completely,0.47119,124,199,0.40166,0.54072
1996,Hamburg,No migration background,Disagree,0.37849,34,78,0.27016,0.48682
1996,Hamburg,No migration background,Disagree completely,0.36811,44,78,0.26039,0.47584
1996,Lower Saxony,No migration background,Agree completely,0.07524,56,810,0.05706,0.09341
1996,Lower Saxony,No migration background,Agree,0.14660,94,810,0.12223,0.17098
1996,Lower Saxony,No migration background,Disagree,0.32933,261,810,0.29694,0.36171
1996,Lower Saxony,No migration background,Disagree completely,0.44883,399,810,0.41456,0.48311
1996,Lower Saxony,Direct migration background,Disagree,0.24908,39,156,0.18100,0.31717
1996,Lower Saxony,Direct migration background,Disagree completely,0.49590,117,156,0.41718,0.57461
1996,Bremen,No migration background,Disagree completely,0.44762,35,35,0.28048,0.61477
1996,North Rhine-Westphalia,No migration background,Agree completely,0.06395,98,1732,0.05242,0.07547
1996,North Rhine-Westphalia,No migration background,Agree,0.12660,198,1732,0.11094,0.14227
1996,North Rhine-Westphalia,No migration background,Disagree,0.31884,545,1732,0.29688,0.34079
1996,North Rhine-Westphalia,No migration background,Disagree completely,0.49061,891,1732,0.46706,0.51416
1996,North Rhine-Westphalia,Direct migration background,Agree completely,0.08504,43,655,0.06367,0.10642
1996,North Rhine-Westphalia,Direct migration background,Agree,0.16760,106,655,0.13897,0.19623
1996,North Rhine-Westphalia,Direct migration background,Disagree,0.32292,182,655,0.28709,0.35876
1996,North Rhine-Westphalia,Direct migration background,Disagree completely,0.42443,324,655,0.38655,0.46231
1996,North Rhine-Westphalia,Indirect migration background,Disagree,0.34965,47,129,0.26704,0.43226
1996,North Rhine-Westphalia,Indirect migration background,Disagree completely,0.41111,82,129,0.32587,0.49635
1996,Hesse,No migration background,Agree completely,0.05817,31,560,0.03877,0.07758
1996,Hesse,No migration background,Agree,0.09744,50,560,0.07285,0.12202
1996,Hesse,No migration background,Disagree,0.37085,203,560,0.33080,0.41089
1996,Hesse,No migration background,Disagree completely,0.47355,276,560,0.43215,0.51494
1996,Hesse,Direct migration background,Disagree,0.26859,64,246,0.21309,0.32409
1996,Hesse,Direct migration background,Disagree completely,0.53246,182,246,0.46999,0.59494
1996,Hesse,Indirect migration background,Disagree completely,0.75471,36,36,0.61216,0.89725
1996,"Rhineland-Palatinate, Saarland",No migration background,Agree,0.11418,53,476,0.08558,0.14278
1996,"Rhineland-Palatinate, Saarland",No migration background,Disagree,0.33045,155,476,0.28815,0.37275
1996,"Rhineland-Palatinate, Saarland",No migration background,Disagree completely,0.48892,268,476,0.44396,0.53387
1996,"Rhineland-Palatinate, Saarland",Direct migration background,Disagree,0.31116,46,142,0.23474,0.38758
1996,"Rhineland-Palatinate, Saarland",Direct migration background,Disagree completely,0.49008,96,142,0.40757,0.57260
1996,Baden-Wuerttemberg,No migration background,Agree completely,0.07793,62,948,0.06085,0.09500
1996,Baden-Wuerttemberg,No migration background,Agree,0.15851,130,948,0.13525,0.18177
1996,Baden-Wuerttemberg,No migration background,Disagree,0.35279,347,948,0.32235,0.38322
1996,Baden-Wuerttemberg,No migration background,Disagree completely,0.41077,409,948,0.37944,0.44211
1996,Baden-Wuerttemberg,Direct migration background,Agree completely,0.10453,58,618,0.08039,0.12867
1996,Baden-Wuerttemberg,Direct migration background,Agree,0.16958,95,618,0.13996,0.19919
1996,Baden-Wuerttemberg,Direct migration background,Disagree,0.31138,216,618,0.27484,0.34792
1996,Baden-Wuerttemberg,Direct migration background,Disagree completely,0.41451,249,618,0.37564,0.45339
1996,Baden-Wuerttemberg,Indirect migration background,Disagree,0.38909,53,107,0.29627,0.48190
1996,Baden-Wuerttemberg,Indirect migration background,Disagree completely,0.41828,54,107,0.32438,0.51219
1996,Bavaria,No migration background,Agree completely,0.07659,70,1192,0.06149,0.09170
1996,Bavaria,No migration background,Agree,0.17694,163,1192,0.15526,0.19861
1996,Bavaria,No migration background,Disagree,0.32799,394,1192,0.30133,0.35466
1996,Bavaria,No migration background,Disagree completely,0.41848,565,1192,0.39046,0.44649
1996,Bavaria,Direct migration background,Agree,0.13178,51,352,0.09639,0.16717
1996,Bavaria,Direct migration background,Disagree,0.28984,120,352,0.24237,0.33730
1996,Bavaria,Direct migration background,Disagree completely,0.48864,181,352,0.43634,0.54094
1996,Bavaria,Indirect migration background,Disagree,0.37126,33,71,0.25808,0.48445
1996,Bavaria,Indirect migration background,Disagree completely,0.37720,38,71,0.26365,0.49074
1996,Berlin,No migration background,Agree,0.13641,58,426,0.10378,0.16905
1996,Berlin,No migration background,Disagree,0.35142,151,426,0.30603,0.39681
1996,Berlin,No migration background,Disagree completely,0.47335,217,426,0.42589,0.52082
1996,Brandenburg,No migration background,Agree completely,0.09193,45,577,0.06833,0.11552
1996,Brandenburg,No migration background,Agree,0.11141,64,577,0.08572,0.13711
1996,Brandenburg,No migration background,Disagree,0.32550,201,577,0.28724,0.36377
1996,Brandenburg,No migration background,Disagree completely,0.47116,267,577,0.43040,0.51193
1996,Mecklenburg-Western Pomerania,No migration background,Agree,0.14174,51,368,0.10606,0.17742
1996,Mecklenburg-Western Pomerania,No migration background,Disagree,0.35632,137,368,0.30732,0.40532
1996,Mecklenburg-Western Pomerania,No migration background,Disagree completely,0.43508,180,368,0.38435,0.48580
1996,Saxony,No migration background,Agree completely,0.07333,64,1056,0.05760,0.08906
1996,Saxony,No migration background,Agree,0.12328,116,1056,0.10344,0.14312
1996,Saxony,No migration background,Disagree,0.35181,383,1056,0.32299,0.38062
1996,Saxony,No migration background,Disagree completely,0.45159,493,1056,0.42156,0.48162
1996,Saxony-Anhalt,No migration background,Agree completely,0.06757,46,636,0.04805,0.08710
1996,Saxony-Anhalt,No migration background,Agree,0.13638,85,636,0.10969,0.16307
1996,Saxony-Anhalt,No migration background,Disagree,0.35384,215,636,0.31665,0.39103
1996,Saxony-Anhalt,No migration background,Disagree completely,0.44221,290,636,0.40358,0.48084
1996,Thuringa,No migration background,Agree completely,0.05745,33,631,0.03927,0.07562
1996,Thuringa,No migration background,Agree,0.11387,59,631,0.08907,0.13868
1996,Thuringa,No migration background,Disagree,0.34029,229,631,0.30330,0.37729
1996,Thuringa,No migration background,Disagree completely,0.48839,310,631,0.44935,0.52742
1997,Schleswig-Holstein,No migration background,Disagree,0.28238,61,203,0.22030,0.34446
1997,Schleswig-Holstein,No migration background,Disagree completely,0.53904,142,203,0.47030,0.60778
