year,age_gr,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,17-29 y.,Disagree completely,0.43451,1468,3154,0.41721,0.45181
1996,30-45 y.,Agree completely,0.05304,213,4427,0.04644,0.05964
1996,30-45 y.,Agree,0.11790,468,4427,0.10840,0.12741
1996,30-45 y.,Disagree,0.34703,1495,4427,0.33300,0.36105
1996,30-45 y.,Disagree completely,0.48203,2251,4427,0.46731,0.49675
1996,46-65 y.,Agree completely,0.08377,298,3890,0.07506,0.09247
1996,46-65 y.,Agree,0.13666,491,3890,0.12586,0.14745
1996,46-65 y.,Disagree,0.32013,1230,3890,0.30547,0.33479
1996,46-65 y.,Disagree completely,0.45945,1871,3890,0.44378,0.47511
1996,66 and older,Agree completely,0.11699,159,1536,0.10091,0.13307
1996,66 and older,Agree,0.18432,261,1536,0.16492,0.20371
1996,66 and older,Disagree,0.28388,423,1536,0.26133,0.30644
1996,66 and older,Disagree completely,0.41481,693,1536,0.39016,0.43946
1997,17-29 y.,Agree completely,0.04989,129,3015,0.04212,0.05766
1997,17-29 y.,Agree,0.10552,318,3015,0.09455,0.11649
1997,17-29 y.,Disagree,0.36790,1055,3015,0.35068,0.38512
1997,17-29 y.,Disagree completely,0.47669,1513,3015,0.45886,0.49452
1997,30-45 y.,Agree completely,0.05943,233,4351,0.05240,0.06645
1997,30-45 y.,Agree,0.11573,430,4351,0.10622,0.12524
1997,30-45 y.,Disagree,0.32164,1391,4351,0.30776,0.33553
1997,30-45 y.,Disagree completely,0.50320,2297,4351,0.48834,0.51805
1997,46-65 y.,Agree completely,0.09265,298,3833,0.08347,0.10183
1997,46-65 y.,Agree,0.13048,457,3833,0.11982,0.14115
1997,46-65 y.,Disagree,0.28310,1113,3833,0.26884,0.29736
1997,46-65 y.,Disagree completely,0.49376,1965,3833,0.47793,0.50959
1997,66 and older,Agree completely,0.12553,153,1551,0.10903,0.14202
1997,66 and older,Agree,0.17981,248,1551,0.16069,0.19892
1997,66 and older,Disagree,0.25312,398,1551,0.23147,0.27476
1997,66 and older,Disagree completely,0.44155,752,1551,0.41683,0.46627
2008,17-29 y.,Agree completely,0.05708,151,3148,0.04897,0.06518
2008,17-29 y.,Agree,0.14739,435,3148,0.13500,0.15977
2008,17-29 y.,Disagree,0.44212,1372,3148,0.42476,0.45947
2008,17-29 y.,Disagree completely,0.35342,1190,3148,0.33672,0.37012
2008,30-45 y.,Agree completely,0.05431,234,5152,0.04812,0.06050
2008,30-45 y.,Agree,0.13425,635,5152,0.12494,0.14356
2008,30-45 y.,Disagree,0.40922,2085,5152,0.39579,0.42264
2008,30-45 y.,Disagree completely,0.40223,2198,5152,0.38884,0.41562
2008,46-65 y.,Agree completely,0.07235,387,6669,0.06614,0.07857
2008,46-65 y.,Agree,0.15786,880,6669,0.14911,0.16661
2008,46-65 y.,Disagree,0.39178,2598,6669,0.38006,0.40349
2008,46-65 y.,Disagree completely,0.37801,2804,6669,0.36637,0.38965
2008,66 and older,Agree completely,0.11095,418,4272,0.10153,0.12037
2008,66 and older,Agree,0.17172,615,4272,0.16040,0.18303
2008,66 and older,Disagree,0.33244,1433,4272,0.31831,0.34656
2008,66 and older,Disagree completely,0.38490,1806,4272,0.37031,0.39949
2013,17-29 y.,Agree completely,0.02946,73,2528,0.02287,0.03606
2013,17-29 y.,Agree,0.09013,239,2528,0.07897,0.10130
2013,17-29 y.,Disagree,0.46653,1150,2528,0.44708,0.48598
2013,17-29 y.,Disagree completely,0.41388,1066,2528,0.39467,0.43308
2013,30-45 y.,Agree completely,0.03700,133,4061,0.03119,0.04280
2013,30-45 y.,Agree,0.10221,400,4061,0.09289,0.11153
2013,30-45 y.,Disagree,0.41636,1605,4061,0.40120,0.43153
2013,30-45 y.,Disagree completely,0.44443,1923,4061,0.42915,0.45972
2013,46-65 y.,Agree completely,0.05435,348,7294,0.04915,0.05955
2013,46-65 y.,Agree,0.12298,801,7294,0.11544,0.13052
2013,46-65 y.,Disagree,0.41348,2938,7294,0.40218,0.42479
2013,46-65 y.,Disagree completely,0.40919,3207,7294,0.39790,0.42047
2013,66 and older,Agree completely,0.07594,331,4912,0.06853,0.08335
2013,66 and older,Agree,0.15618,669,4912,0.14603,0.16634
2013,66 and older,Disagree,0.35995,1716,4912,0.34653,0.37337
2013,66 and older,Disagree completely,0.40793,2196,4912,0.39418,0.42167
2018,17-29 y.,Agree completely,0.03581,164,4216,0.03020,0.04142
2018,17-29 y.,Agree,0.15865,616,4216,0.14762,0.16968
2018,17-29 y.,Disagree,0.44146,1791,4216,0.42647,0.45645
2018,17-29 y.,Disagree completely,0.36408,1645,4216,0.34956,0.37861
2018,30-45 y.,Agree completely,0.04535,282,6704,0.04037,0.05034
2018,30-45 y.,Agree,0.12862,848,6704,0.12060,0.13663
2018,30-45 y.,Disagree,0.38750,2465,6704,0.37583,0.39916
2018,30-45 y.,Disagree completely,0.43853,3109,6704,0.42665,0.45041
2018,46-65 y.,Agree completely,0.05803,536,9609,0.05336,0.06271
2018,46-65 y.,Agree,0.13349,1200,9609,0.12669,0.14029
2018,46-65 y.,Disagree,0.36846,3477,9609,0.35881,0.37811
2018,46-65 y.,Disagree completely,0.44002,4396,9609,0.43009,0.44994
2018,66 and older,Agree completely,0.08156,349,4973,0.07395,0.08917
2018,66 and older,Agree,0.15690,675,4973,0.14679,0.16701
2018,66 and older,Disagree,0.36318,1755,4973,0.34981,0.37655
2018,66 and older,Disagree completely,0.39836,2194,4973,0.38475,0.41197
