year,regtyp,sex,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Urban regions,male,Disagree,0.36731,2706,7605,0.35647,0.37814
2018,Urban regions,male,Disagree completely,0.44754,3642,7605,0.43636,0.45872
2018,Urban regions,female,Agree completely,0.06702,537,8995,0.06186,0.07219
2018,Urban regions,female,Agree,0.14916,1320,8995,0.14180,0.15652
2018,Urban regions,female,Disagree,0.38154,3386,8995,0.37150,0.39158
2018,Urban regions,female,Disagree completely,0.40228,3752,8995,0.39214,0.41241
2018,Rural regions,male,Agree completely,0.04542,173,4135,0.03907,0.05177
2018,Rural regions,male,Agree,0.12096,423,4135,0.11102,0.13090
2018,Rural regions,male,Disagree,0.40281,1567,4135,0.38786,0.41776
2018,Rural regions,male,Disagree completely,0.43081,1972,4135,0.41571,0.44590
2018,Rural regions,female,Agree completely,0.06120,271,4767,0.05440,0.06801
2018,Rural regions,female,Agree,0.16384,689,4767,0.15333,0.17435
2018,Rural regions,female,Disagree,0.40029,1829,4767,0.38638,0.41420
2018,Rural regions,female,Disagree completely,0.37467,1978,4767,0.36093,0.38841
