year,regtyp,sampreg,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Rural regions,East,Agree,0.12258,271,2462,0.10963,0.13554
1995,Rural regions,East,Disagree,0.34405,870,2462,0.32528,0.36282
1995,Rural regions,East,Disagree completely,0.45232,1150,2462,0.43266,0.47199
1996,Urban regions,West,Agree completely,0.07163,446,7273,0.06570,0.07756
1996,Urban regions,West,Agree,0.13608,915,7273,0.12820,0.14396
1996,Urban regions,West,Disagree,0.32774,2286,7273,0.31696,0.33853
1996,Urban regions,West,Disagree completely,0.46455,3626,7273,0.45308,0.47601
1996,Urban regions,East,Agree completely,0.06754,80,1237,0.05355,0.08153
1996,Urban regions,East,Agree,0.14156,155,1237,0.12213,0.16100
1996,Urban regions,East,Disagree,0.34987,436,1237,0.32328,0.37646
1996,Urban regions,East,Disagree completely,0.44103,566,1237,0.41335,0.46871
1996,Rural regions,West,Agree completely,0.07812,132,2056,0.06652,0.08973
1996,Rural regions,West,Agree,0.16643,276,2056,0.15032,0.18253
1996,Rural regions,West,Disagree,0.33965,708,2056,0.31917,0.36013
1996,Rural regions,West,Disagree completely,0.41580,940,2056,0.39449,0.43711
1996,Rural regions,East,Agree completely,0.07366,153,2441,0.06329,0.08402
1996,Rural regions,East,Agree,0.11775,269,2441,0.10496,0.13054
1996,Rural regions,East,Disagree,0.34954,868,2441,0.33062,0.36846
1996,Rural regions,East,Disagree completely,0.45906,1151,2441,0.43928,0.47883
1997,Urban regions,West,Agree completely,0.07699,441,7127,0.07080,0.08318
1997,Urban regions,West,Agree,0.13594,856,7127,0.12798,0.14390
1997,Urban regions,West,Disagree,0.29483,2112,7127,0.28425,0.30542
1997,Urban regions,West,Disagree completely,0.49224,3718,7127,0.48063,0.50385
1997,Urban regions,East,Agree completely,0.07687,81,1204,0.06181,0.09192
1997,Urban regions,East,Agree,0.11651,117,1204,0.09838,0.13465
1997,Urban regions,East,Disagree,0.31279,378,1204,0.28659,0.33899
1997,Urban regions,East,Disagree completely,0.49383,628,1204,0.46557,0.52208
1997,Rural regions,West,Agree completely,0.09981,132,2004,0.08669,0.11294
1997,Rural regions,West,Agree,0.12891,229,2004,0.11423,0.14358
1997,Rural regions,West,Disagree,0.32625,674,2004,0.30572,0.34679
1997,Rural regions,West,Disagree completely,0.44502,969,2004,0.42326,0.46679
1997,Rural regions,East,Agree completely,0.07369,159,2414,0.06326,0.08411
1997,Rural regions,East,Agree,0.11468,251,2414,0.10197,0.12740
1997,Rural regions,East,Disagree,0.31980,793,2414,0.30119,0.33841
1997,Rural regions,East,Disagree completely,0.49183,1211,2414,0.47189,0.51178
2008,Urban regions,West,Agree completely,0.07438,685,11042,0.06948,0.07927
2008,Urban regions,West,Agree,0.15098,1435,11042,0.14430,0.15766
2008,Urban regions,West,Disagree,0.37503,4044,11042,0.36600,0.38406
2008,Urban regions,West,Disagree completely,0.39961,4878,11042,0.39048,0.40875
2008,Urban regions,East,Agree completely,0.07232,96,1614,0.05968,0.08496
2008,Urban regions,East,Agree,0.16563,227,1614,0.14749,0.18377
2008,Urban regions,East,Disagree,0.43048,689,1614,0.40632,0.45465
2008,Urban regions,East,Disagree completely,0.33157,602,1614,0.30859,0.35454
2008,Rural regions,West,Agree completely,0.07261,200,3443,0.06394,0.08128
2008,Rural regions,West,Agree,0.14480,435,3443,0.13304,0.15655
2008,Rural regions,West,Disagree,0.41123,1409,3443,0.39479,0.42767
2008,Rural regions,West,Disagree completely,0.37136,1399,3443,0.35522,0.38750
2008,Rural regions,East,Agree completely,0.07380,209,3142,0.06465,0.08294
2008,Rural regions,East,Agree,0.16831,468,3142,0.15522,0.18139
2008,Rural regions,East,Disagree,0.42014,1346,3142,0.40288,0.43741
2008,Rural regions,East,Disagree completely,0.33775,1119,3142,0.32121,0.35429
2013,Urban regions,West,Agree completely,0.05032,463,10524,0.04614,0.05449
2013,Urban regions,West,Agree,0.11980,1135,10524,0.11360,0.12601
2013,Urban regions,West,Disagree,0.39669,4028,10524,0.38735,0.40604
2013,Urban regions,West,Disagree completely,0.43319,4898,10524,0.42372,0.44266
2013,Urban regions,East,Agree completely,0.05517,76,1506,0.04363,0.06670
2013,Urban regions,East,Agree,0.14895,214,1506,0.13096,0.16694
2013,Urban regions,East,Disagree,0.39332,602,1506,0.36864,0.41800
2013,Urban regions,East,Disagree completely,0.40257,614,1506,0.37779,0.42735
2013,Rural regions,West,Agree completely,0.05634,192,3836,0.04904,0.06364
2013,Rural regions,West,Agree,0.11330,398,3836,0.10327,0.12333
2013,Rural regions,West,Disagree,0.42079,1534,3836,0.40517,0.43642
2013,Rural regions,West,Disagree completely,0.40957,1712,3836,0.39400,0.42513
2013,Rural regions,East,Agree completely,0.06334,154,2929,0.05452,0.07216
2013,Rural regions,East,Agree,0.14625,362,2929,0.13345,0.15905
2013,Rural regions,East,Disagree,0.43346,1245,2929,0.41551,0.45141
2013,Rural regions,East,Disagree completely,0.35695,1168,2929,0.33960,0.37431
2018,Urban regions,West,Agree completely,0.05885,778,14681,0.05504,0.06265
2018,Urban regions,West,Agree,0.14043,1948,14681,0.13481,0.14605
2018,Urban regions,West,Disagree,0.37241,5363,14681,0.36459,0.38023
2018,Urban regions,West,Disagree completely,0.42831,6592,14681,0.42031,0.43632
2018,Urban regions,East,Agree completely,0.06331,109,1919,0.05241,0.07421
2018,Urban regions,East,Agree,0.15470,279,1919,0.13851,0.17088
2018,Urban regions,East,Disagree,0.39585,729,1919,0.37396,0.41773
2018,Urban regions,East,Disagree completely,0.38614,802,1919,0.36435,0.40793
2018,Rural regions,West,Agree completely,0.04784,242,5353,0.04212,0.05355
2018,Rural regions,West,Agree,0.13796,641,5353,0.12872,0.14720
2018,Rural regions,West,Disagree,0.40487,2075,5353,0.39172,0.41802
2018,Rural regions,West,Disagree completely,0.40933,2395,5353,0.39616,0.42251
2018,Rural regions,East,Agree completely,0.06398,202,3549,0.05592,0.07203
2018,Rural regions,East,Agree,0.15181,471,3549,0.14000,0.16362
2018,Rural regions,East,Disagree,0.39526,1321,3549,0.37917,0.41134
2018,Rural regions,East,Disagree completely,0.38896,1555,3549,0.37291,0.40500
