"plh0189","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimmt ganz u.gar nicht","1990","17-29","Realschule","444","0.604688764026373","0.569604351731778","0.639773176320967"
"Stimmt ganz u.gar nicht","1990","17-29","(Fach-)Abitur","41","0.506162116866081","0.401104998383721","0.611219235348442"
"Stimmt ganz u.gar nicht","1990","17-29","AkademikerIn","85","0.556659812473129","0.477943297111682","0.635376327834577"
"Stimmt ganz u.gar nicht","1990","30-45","(noch) kein Abschluss","2","","",""
"Stimmt ganz u.gar nicht","1990","30-45","Hauptschule","201","0.628881925769839","0.575532048623727","0.682231802915951"
"Stimmt ganz u.gar nicht","1990","30-45","Realschule","467","0.678375554839147","0.64305942747455","0.713691682203743"
"Stimmt ganz u.gar nicht","1990","30-45","(Fach-)Abitur","19","","",""
"Stimmt ganz u.gar nicht","1990","30-45","AkademikerIn","315","0.633577610380456","0.590428559585762","0.676726661175149"
"Stimmt ganz u.gar nicht","1990","46-65","(noch) kein Abschluss","4","","",""
"Stimmt ganz u.gar nicht","1990","46-65","Hauptschule","576","0.623476368149245","0.591769161178362","0.655183575120129"
"Stimmt ganz u.gar nicht","1990","46-65","Realschule","74","0.674033106689813","0.586037254214117","0.762028959165509"
"Stimmt ganz u.gar nicht","1990","46-65","(Fach-)Abitur","5","","",""
"Stimmt ganz u.gar nicht","1990","46-65","AkademikerIn","201","0.648753479817477","0.595528596667182","0.701978362967772"
"Stimmt ganz u.gar nicht","1990","66","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","1990","66","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","1990","66","Realschule","","","",""
"Stimmt ganz u.gar nicht","1990","66","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","1990","66","AkademikerIn","","","",""
"Stimmt ganz u.gar","1991","17-29","(noch) kein Abschluss","3","","",""
"Stimmt ganz u.gar","1991","17-29","Hauptschule","8","","",""
"Stimmt ganz u.gar","1991","17-29","Realschule","37","0.0473346112004073","0.031034750464168","0.0636344719366466"
"Stimmt ganz u.gar","1991","17-29","(Fach-)Abitur","6","","",""
"Stimmt ganz u.gar","1991","17-29","AkademikerIn","4","","",""
"Stimmt ganz u.gar","1991","30-45","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1991","30-45","Hauptschule","24","","",""
"Stimmt ganz u.gar","1991","30-45","Realschule","61","0.0945292379019474","0.0729637802922808","0.116094695511614"
"Stimmt ganz u.gar","1991","30-45","(Fach-)Abitur","3","","",""
"Stimmt ganz u.gar","1991","30-45","AkademikerIn","18","","",""
"Stimmt ganz u.gar","1991","46-65","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1991","46-65","Hauptschule","80","0.0952133968073118","0.0750502645442085","0.115376529070415"
"Stimmt ganz u.gar","1991","46-65","Realschule","8","","",""
"Stimmt ganz u.gar","1991","46-65","(Fach-)Abitur","1","","",""
"Stimmt ganz u.gar","1991","46-65","AkademikerIn","26","","",""
"Stimmt ganz u.gar","1991","66","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1991","66","Hauptschule","","","",""
"Stimmt ganz u.gar","1991","66","Realschule","","","",""
"Stimmt ganz u.gar","1991","66","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","1991","66","AkademikerIn","","","",""
"Stimmt eher","1991","17-29","(noch) kein Abschluss","2","","",""
"Stimmt eher","1991","17-29","Hauptschule","6","","",""
"Stimmt eher","1991","17-29","Realschule","58","0.0862641965569141","0.0647140660159341","0.107814327097894"
"Stimmt eher","1991","17-29","(Fach-)Abitur","8","","",""
"Stimmt eher","1991","17-29","AkademikerIn","7","","",""
"Stimmt eher","1991","30-45","(noch) kein Abschluss","","","",""
"Stimmt eher","1991","30-45","Hauptschule","27","","",""
"Stimmt eher","1991","30-45","Realschule","49","0.0794348061376707","0.0595018789974234","0.0993677332779179"
"Stimmt eher","1991","30-45","(Fach-)Abitur","1","","",""
"Stimmt eher","1991","30-45","AkademikerIn","33","0.0841315393230735","0.058737153265864","0.109525925380283"
"Stimmt eher","1991","46-65","(noch) kein Abschluss","1","","",""
"Stimmt eher","1991","46-65","Hauptschule","84","0.125456406810193","0.102701605786283","0.148211207834102"
"Stimmt eher","1991","46-65","Realschule","10","","",""
"Stimmt eher","1991","46-65","(Fach-)Abitur","1","","",""
"Stimmt eher","1991","46-65","AkademikerIn","27","","",""
"Stimmt eher","1991","66","(noch) kein Abschluss","","","",""
"Stimmt eher","1991","66","Hauptschule","","","",""
"Stimmt eher","1991","66","Realschule","","","",""
"Stimmt eher","1991","66","(Fach-)Abitur","","","",""
"Stimmt eher","1991","66","AkademikerIn","","","",""
"Stimmt eher nicht","1991","17-29","(noch) kein Abschluss","13","","",""
"Stimmt eher nicht","1991","17-29","Hauptschule","29","","",""
"Stimmt eher nicht","1991","17-29","Realschule","197","0.312488864106363","0.276910872006458","0.348066856206268"
"Stimmt eher nicht","1991","17-29","(Fach-)Abitur","28","","",""
"Stimmt eher nicht","1991","17-29","AkademikerIn","40","0.296256569373868","0.216844337472495","0.375668801275241"
"Stimmt eher nicht","1991","30-45","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","1991","30-45","Hauptschule","60","0.198331962263368","0.151957107794801","0.244706816731936"
"Stimmt eher nicht","1991","30-45","Realschule","148","0.212388145983207","0.182240067097583","0.242536224868831"
"Stimmt eher nicht","1991","30-45","(Fach-)Abitur","5","","",""
"Stimmt eher nicht","1991","30-45","AkademikerIn","107","0.254889540583927","0.215021206815624","0.29475787435223"
"Stimmt eher nicht","1991","46-65","(noch) kein Abschluss","2","","",""
"Stimmt eher nicht","1991","46-65","Hauptschule","168","0.216096923068613","0.187822655424513","0.244371190712713"
"Stimmt eher nicht","1991","46-65","Realschule","22","","",""
"Stimmt eher nicht","1991","46-65","(Fach-)Abitur","2","","",""
"Stimmt eher nicht","1991","46-65","AkademikerIn","71","0.236755695042595","0.189960586022583","0.283550804062607"
"Stimmt eher nicht","1991","66","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","1991","66","Hauptschule","","","",""
"Stimmt eher nicht","1991","66","Realschule","","","",""
"Stimmt eher nicht","1991","66","(Fach-)Abitur","","","",""
"Stimmt eher nicht","1991","66","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","1991","17-29","(noch) kein Abschluss","26","","",""
"Stimmt ganz u.gar nicht","1991","17-29","Hauptschule","44","0.491188245387005","0.386139464854651","0.596237025919359"
"Stimmt ganz u.gar nicht","1991","17-29","Realschule","360","0.553912328136316","0.515757024031781","0.59206763224085"
"Stimmt ganz u.gar nicht","1991","17-29","(Fach-)Abitur","40","0.520113814614306","0.411980508035437","0.628247121193174"
"Stimmt ganz u.gar nicht","1991","17-29","AkademikerIn","76","0.611445139173438","0.526673388499813","0.696216889847062"
"Stimmt ganz u.gar nicht","1991","30-45","(noch) kein Abschluss","3","","",""
"Stimmt ganz u.gar nicht","1991","30-45","Hauptschule","173","0.604405810356824","0.547536470305238","0.661275150408411"
"Stimmt ganz u.gar nicht","1991","30-45","Realschule","449","0.613647809977175","0.577756470420544","0.649539149533806"
"Stimmt ganz u.gar nicht","1991","30-45","(Fach-)Abitur","20","","",""
"Stimmt ganz u.gar nicht","1991","30-45","AkademikerIn","301","0.625935105672781","0.581668127231729","0.670202084113833"
"Stimmt ganz u.gar nicht","1991","46-65","(noch) kein Abschluss","3","","",""
"Stimmt ganz u.gar nicht","1991","46-65","Hauptschule","482","0.563233273313883","0.529160709538067","0.597305837089698"
"Stimmt ganz u.gar nicht","1991","46-65","Realschule","73","0.618002822200808","0.528418053724158","0.707587590677458"
"Stimmt ganz u.gar nicht","1991","46-65","(Fach-)Abitur","7","","",""
"Stimmt ganz u.gar nicht","1991","46-65","AkademikerIn","193","0.573441388731323","0.518997099243861","0.627885678218785"
"Stimmt ganz u.gar nicht","1991","66","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","1991","66","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","1991","66","Realschule","","","",""
"Stimmt ganz u.gar nicht","1991","66","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","1991","66","AkademikerIn","","","",""
"Stimmt ganz u.gar","1992","17-29","(noch) kein Abschluss","8","","",""
"Stimmt ganz u.gar","1992","17-29","Hauptschule","38","0.0494760721923158","0.0333068845291819","0.0656452598554496"
"Stimmt ganz u.gar","1992","17-29","Realschule","53","0.0488220073509231","0.0365003856667143","0.061143629035132"
"Stimmt ganz u.gar","1992","17-29","(Fach-)Abitur","8","","",""
"Stimmt ganz u.gar","1992","17-29","AkademikerIn","5","","",""
"Stimmt ganz u.gar","1992","30-45","(noch) kein Abschluss","4","","",""
"Stimmt ganz u.gar","1992","30-45","Hauptschule","112","0.0852992255471381","0.070437465856312","0.100160985237964"
"Stimmt ganz u.gar","1992","30-45","Realschule","85","0.0689414385514213","0.0544365981422144","0.0834462789606282"
"Stimmt ganz u.gar","1992","30-45","(Fach-)Abitur","7","","",""
"Stimmt ganz u.gar","1992","30-45","AkademikerIn","49","0.0699568486187167","0.0524017072091972","0.0875119900282361"
"Stimmt ganz u.gar","1992","46-65","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1992","46-65","Hauptschule","213","0.0992572445998837","0.0867456899920507","0.111768799207717"
"Stimmt ganz u.gar","1992","46-65","Realschule","36","0.0719140310509179","0.0476643647596161","0.0961636973422196"
"Stimmt ganz u.gar","1992","46-65","(Fach-)Abitur","3","","",""
"Stimmt ganz u.gar","1992","46-65","AkademikerIn","44","0.0819466324461049","0.0585954070528689","0.105297857839341"
"Stimmt ganz u.gar","1992","66","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1992","66","Hauptschule","","","",""
"Stimmt ganz u.gar","1992","66","Realschule","","","",""
"Stimmt ganz u.gar","1992","66","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","1992","66","AkademikerIn","","","",""
"Stimmt eher","1992","17-29","(noch) kein Abschluss","17","","",""
"Stimmt eher","1992","17-29","Hauptschule","66","0.103888488158461","0.0811388858685011","0.126638090448421"
"Stimmt eher","1992","17-29","Realschule","107","0.0987985139059765","0.081737088434384","0.115859939377569"
"Stimmt eher","1992","17-29","(Fach-)Abitur","38","0.100464800646561","0.0709307782763905","0.129998823016731"
"Stimmt eher","1992","17-29","AkademikerIn","11","","",""
"Stimmt eher","1992","30-45","(noch) kein Abschluss","2","","",""
"Stimmt eher","1992","30-45","Hauptschule","137","0.109101564197174","0.0925138037836748","0.125689324610673"
"Stimmt eher","1992","30-45","Realschule","95","0.0873802085524095","0.0712129730323368","0.103547444072482"
"Stimmt eher","1992","30-45","(Fach-)Abitur","16","","",""
"Stimmt eher","1992","30-45","AkademikerIn","56","0.0771689077420563","0.0588026806565468","0.0955351348275659"
"Stimmt eher","1992","46-65","(noch) kein Abschluss","2","","",""
"Stimmt eher","1992","46-65","Hauptschule","236","0.117234045741497","0.103772980057331","0.130695111425662"
"Stimmt eher","1992","46-65","Realschule","43","0.09057898541328","0.0636387699363208","0.117519200890239"
"Stimmt eher","1992","46-65","(Fach-)Abitur","5","","",""
"Stimmt eher","1992","46-65","AkademikerIn","56","0.113003004621026","0.0860494389371644","0.139956570304887"
"Stimmt eher","1992","66","(noch) kein Abschluss","","","",""
"Stimmt eher","1992","66","Hauptschule","","","",""
"Stimmt eher","1992","66","Realschule","","","",""
"Stimmt eher","1992","66","(Fach-)Abitur","","","",""
"Stimmt eher","1992","66","AkademikerIn","","","",""
"Stimmt eher nicht","1992","17-29","(noch) kein Abschluss","82","0.449250861693594","0.377573237914354","0.520928485472835"
"Stimmt eher nicht","1992","17-29","Hauptschule","218","0.329324691531146","0.294283620410676","0.364365762651615"
"Stimmt eher nicht","1992","17-29","Realschule","382","0.32878622123793","0.301925578920436","0.355646863555423"
"Stimmt eher nicht","1992","17-29","(Fach-)Abitur","167","0.427205308110658","0.378606639971702","0.475803976249614"
"Stimmt eher nicht","1992","17-29","AkademikerIn","67","0.433822112402267","0.356788223467121","0.510856001337414"
"Stimmt eher nicht","1992","30-45","(noch) kein Abschluss","8","","",""
"Stimmt eher nicht","1992","30-45","Hauptschule","366","0.273907478975038","0.250179754306315","0.297635203643761"
"Stimmt eher nicht","1992","30-45","Realschule","287","0.26070557925381","0.235571200094766","0.285839958412855"
"Stimmt eher nicht","1992","30-45","(Fach-)Abitur","65","0.372407435667161","0.304898222764137","0.439916648570186"
"Stimmt eher nicht","1992","30-45","AkademikerIn","232","0.315776778617917","0.283785863494653","0.347767693741181"
"Stimmt eher nicht","1992","46-65","(noch) kein Abschluss","5","","",""
"Stimmt eher nicht","1992","46-65","Hauptschule","525","0.244401930293671","0.226420364139705","0.262383496447637"
"Stimmt eher nicht","1992","46-65","Realschule","114","0.28200547038987","0.239768361768431","0.324242579011309"
"Stimmt eher nicht","1992","46-65","(Fach-)Abitur","17","","",""
"Stimmt eher nicht","1992","46-65","AkademikerIn","125","0.247727519471127","0.210975190042806","0.284479848899447"
"Stimmt eher nicht","1992","66","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","1992","66","Hauptschule","","","",""
"Stimmt eher nicht","1992","66","Realschule","","","",""
"Stimmt eher nicht","1992","66","(Fach-)Abitur","","","",""
"Stimmt eher nicht","1992","66","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","1992","17-29","(noch) kein Abschluss","78","0.417499194565885","0.346437049492269","0.4885613396395"
"Stimmt ganz u.gar nicht","1992","17-29","Hauptschule","369","0.517310748118077","0.480052825836977","0.554568670399178"
"Stimmt ganz u.gar nicht","1992","17-29","Realschule","633","0.523593257505171","0.495036089926717","0.552150425083625"
"Stimmt ganz u.gar nicht","1992","17-29","(Fach-)Abitur","185","0.448459691608183","0.399599305928149","0.497320077288217"
"Stimmt ganz u.gar nicht","1992","17-29","AkademikerIn","76","0.442856478370061","0.365648074843676","0.520064881896446"
"Stimmt ganz u.gar nicht","1992","30-45","(noch) kein Abschluss","14","","",""
"Stimmt ganz u.gar nicht","1992","30-45","Hauptschule","742","0.53169173128065","0.505142372690368","0.558241089870932"
"Stimmt ganz u.gar nicht","1992","30-45","Realschule","705","0.582972773642359","0.55474409002567","0.611201457259047"
"Stimmt ganz u.gar nicht","1992","30-45","(Fach-)Abitur","109","0.476470704677632","0.406727231027222","0.546214178328042"
"Stimmt ganz u.gar nicht","1992","30-45","AkademikerIn","474","0.53709746502131","0.502780490302487","0.571414439740133"
"Stimmt ganz u.gar nicht","1992","46-65","(noch) kein Abschluss","8","","",""
"Stimmt ganz u.gar nicht","1992","46-65","Hauptschule","1220","0.539106779364949","0.518249035209605","0.559964523520292"
"Stimmt ganz u.gar nicht","1992","46-65","Realschule","243","0.555501513145932","0.508858928004467","0.602144098287397"
"Stimmt ganz u.gar nicht","1992","46-65","(Fach-)Abitur","32","0.594150928775038","0.466671141066331","0.721630716483744"
"Stimmt ganz u.gar nicht","1992","46-65","AkademikerIn","305","0.557322843461742","0.51503581829983","0.599609868623655"
"Stimmt ganz u.gar nicht","1992","66","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","1992","66","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","1992","66","Realschule","","","",""
"Stimmt ganz u.gar nicht","1992","66","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","1992","66","AkademikerIn","","","",""
"Stimmt ganz u.gar","1993","17-29","(noch) kein Abschluss","17","","",""
"Stimmt ganz u.gar","1993","17-29","Hauptschule","68","0.07007806270088","0.0549093776711498","0.0852467477306102"
"Stimmt ganz u.gar","1993","17-29","Realschule","64","0.054417960878799","0.0417870934444994","0.0670488283130986"
"Stimmt ganz u.gar","1993","17-29","(Fach-)Abitur","23","","",""
"Stimmt ganz u.gar","1993","17-29","AkademikerIn","6","","",""
"Stimmt ganz u.gar","1993","30-45","(noch) kein Abschluss","16","","",""
"Stimmt ganz u.gar","1993","30-45","Hauptschule","110","0.0730359230577253","0.0605002168516526","0.0855716292637981"
"Stimmt ganz u.gar","1993","30-45","Realschule","85","0.0634605418606963","0.0497355622174984","0.0771855215038943"
"Stimmt ganz u.gar","1993","30-45","(Fach-)Abitur","14","","",""
"Stimmt ganz u.gar","1993","30-45","AkademikerIn","45","0.0478719251678521","0.0331145812457252","0.0626292690899791"
"Stimmt ganz u.gar","1993","46-65","(noch) kein Abschluss","26","","",""
"Stimmt ganz u.gar","1993","46-65","Hauptschule","238","0.103820573193509","0.0918445323612044","0.115796614025814"
"Stimmt ganz u.gar","1993","46-65","Realschule","37","0.0923471368276281","0.0652647186732253","0.119429554982031"
"Stimmt ganz u.gar","1993","46-65","(Fach-)Abitur","6","","",""
"Stimmt ganz u.gar","1993","46-65","AkademikerIn","39","0.0792001195165374","0.0566105755059246","0.10178966352715"
"Stimmt ganz u.gar","1993","66","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1993","66","Hauptschule","","","",""
"Stimmt ganz u.gar","1993","66","Realschule","","","",""
"Stimmt ganz u.gar","1993","66","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","1993","66","AkademikerIn","","","",""
"Stimmt eher","1993","17-29","(noch) kein Abschluss","35","0.099046688266036","0.0657393464649638","0.132354030067108"
"Stimmt eher","1993","17-29","Hauptschule","145","0.137072225749509","0.116636239609355","0.157508211889663"
"Stimmt eher","1993","17-29","Realschule","146","0.133115010613745","0.114199995402946","0.152030025824544"
"Stimmt eher","1993","17-29","(Fach-)Abitur","48","0.0905487648361312","0.0654706392837719","0.115626890388491"
"Stimmt eher","1993","17-29","AkademikerIn","21","","",""
"Stimmt eher","1993","30-45","(noch) kein Abschluss","29","","",""
"Stimmt eher","1993","30-45","Hauptschule","191","0.121133537847349","0.105413892679516","0.136853183015182"
"Stimmt eher","1993","30-45","Realschule","103","0.100310791859363","0.0833979391756122","0.117223644543114"
"Stimmt eher","1993","30-45","(Fach-)Abitur","33","0.145550248326837","0.102518600464921","0.188581896188752"
"Stimmt eher","1993","30-45","AkademikerIn","67","0.100463035288725","0.0796836487654943","0.121242421811956"
"Stimmt eher","1993","46-65","(noch) kein Abschluss","67","0.237032688595158","0.188910590874344","0.285154786315972"
"Stimmt eher","1993","46-65","Hauptschule","317","0.134390354352234","0.120999164564375","0.147781544140092"
"Stimmt eher","1993","46-65","Realschule","57","0.146291192630675","0.113232947013036","0.179349438248313"
"Stimmt eher","1993","46-65","(Fach-)Abitur","18","","",""
"Stimmt eher","1993","46-65","AkademikerIn","61","0.105874386530442","0.0801374625205689","0.131611310540316"
"Stimmt eher","1993","66","(noch) kein Abschluss","","","",""
"Stimmt eher","1993","66","Hauptschule","","","",""
"Stimmt eher","1993","66","Realschule","","","",""
"Stimmt eher","1993","66","(Fach-)Abitur","","","",""
"Stimmt eher","1993","66","AkademikerIn","","","",""
"Stimmt eher nicht","1993","17-29","(noch) kein Abschluss","104","0.337029114995079","0.284324361131271","0.389733868858887"
"Stimmt eher nicht","1993","17-29","Hauptschule","292","0.274804955242723","0.24827885923956","0.301331051245885"
"Stimmt eher nicht","1993","17-29","Realschule","377","0.315046020860654","0.28917996961418","0.340912072107128"
"Stimmt eher nicht","1993","17-29","(Fach-)Abitur","179","0.374900779072844","0.332595287205265","0.417206270940422"
"Stimmt eher nicht","1993","17-29","AkademikerIn","54","0.352106577761385","0.278783085175291","0.42543007034748"
"Stimmt eher nicht","1993","30-45","(noch) kein Abschluss","57","0.322456204107382","0.257838114030811","0.387074294183953"
"Stimmt eher nicht","1993","30-45","Hauptschule","472","0.29965425273104","0.277583580421884","0.321724925040196"
"Stimmt eher nicht","1993","30-45","Realschule","298","0.257224287853807","0.232615987716467","0.281832587991146"
"Stimmt eher nicht","1993","30-45","(Fach-)Abitur","75","0.360802243916342","0.302203207615354","0.419401280217329"
"Stimmt eher nicht","1993","30-45","AkademikerIn","240","0.31927485920974","0.287050200764503","0.351499517654976"
"Stimmt eher nicht","1993","46-65","(noch) kein Abschluss","90","0.305692949434678","0.253560760266207","0.357825138603149"
"Stimmt eher nicht","1993","46-65","Hauptschule","628","0.253948538805441","0.236858961388593","0.271038116222289"
"Stimmt eher nicht","1993","46-65","Realschule","121","0.294923925699665","0.252267071664484","0.337580779734845"
"Stimmt eher nicht","1993","46-65","(Fach-)Abitur","30","0.325687495178348","0.235184984476078","0.416190005880618"
"Stimmt eher nicht","1993","46-65","AkademikerIn","159","0.328694633941837","0.289401353739849","0.367987914143825"
"Stimmt eher nicht","1993","66","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","1993","66","Hauptschule","","","",""
"Stimmt eher nicht","1993","66","Realschule","","","",""
"Stimmt eher nicht","1993","66","(Fach-)Abitur","","","",""
"Stimmt eher nicht","1993","66","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","1993","17-29","(noch) kein Abschluss","153","0.492678434286211","0.436935183790611","0.548421684781811"
"Stimmt ganz u.gar nicht","1993","17-29","Hauptschule","583","0.518044756306888","0.488354042466012","0.547735470147765"
"Stimmt ganz u.gar nicht","1993","17-29","Realschule","652","0.497421007646802","0.4695805310943","0.525261484199304"
"Stimmt ganz u.gar nicht","1993","17-29","(Fach-)Abitur","253","0.490328295221644","0.446641233297535","0.534015357145754"
"Stimmt ganz u.gar nicht","1993","17-29","AkademikerIn","82","0.439884762048086","0.363683451310133","0.516086072786038"
"Stimmt ganz u.gar nicht","1993","30-45","(noch) kein Abschluss","99","0.506852997852159","0.437736890459761","0.575969105244557"
"Stimmt ganz u.gar nicht","1993","30-45","Hauptschule","882","0.506176286363886","0.482089106249366","0.530263466478406"
"Stimmt ganz u.gar nicht","1993","30-45","Realschule","726","0.579004378426134","0.55120875017703","0.606800006675238"
"Stimmt ganz u.gar nicht","1993","30-45","(Fach-)Abitur","136","0.448341197305897","0.387656688930716","0.509025705681079"
"Stimmt ganz u.gar nicht","1993","30-45","AkademikerIn","452","0.532390180333683","0.4979014746446","0.566878886022766"
"Stimmt ganz u.gar nicht","1993","46-65","(noch) kein Abschluss","117","0.350446764432078","0.296457691984987","0.404435836879169"
"Stimmt ganz u.gar nicht","1993","46-65","Hauptschule","1309","0.507840533648816","0.48821187266429","0.527469194633342"
"Stimmt ganz u.gar nicht","1993","46-65","Realschule","224","0.466437744842032","0.41977124546527","0.513104244218795"
"Stimmt ganz u.gar nicht","1993","46-65","(Fach-)Abitur","49","0.496558153787943","0.399999946679517","0.59311636089637"
"Stimmt ganz u.gar nicht","1993","46-65","AkademikerIn","290","0.486230860011183","0.444422109783011","0.528039610239356"
"Stimmt ganz u.gar nicht","1993","66","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","1993","66","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","1993","66","Realschule","","","",""
"Stimmt ganz u.gar nicht","1993","66","(Fach-)Abitur","","","",""
