,Unnamed: 0,year,age_gr,regtyp,plh0189,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
30,30,1991,17-29 y.,Rural regions,Agree completely,0.04178,32,3934,0.03604,0.04771
31,31,1991,17-29 y.,Rural regions,Agree,0.08326,49,3934,0.07271,0.09761
32,32,1991,17-29 y.,Rural regions,Disagree,0.31032,204,3934,0.2895,0.33475
33,33,1991,17-29 y.,Rural regions,Disagree completely,0.56464,371,3934,0.5386,0.59654
34,34,1991,30-45 y.,Urban regions,Agree completely,0.09497,42,3934,0.08242,0.10981
35,35,1991,30-45 y.,Urban regions,Agree,0.0835,34,3934,0.06818,0.09959
36,36,1991,30-45 y.,Urban regions,Disagree,0.23002,109,3934,0.20714,0.25395
37,37,1991,30-45 y.,Urban regions,Disagree completely,0.59151,298,3934,0.56135,0.62604
38,38,1991,30-45 y.,Rural regions,Agree completely,0.06747,63,3934,0.05961,0.07596
39,39,1991,30-45 y.,Rural regions,Agree,0.08534,74,3934,0.07655,0.09506
40,40,1991,30-45 y.,Rural regions,Disagree,0.2181,204,3934,0.20404,0.23429
41,41,1991,30-45 y.,Rural regions,Disagree completely,0.62909,623,3934,0.60756,0.65454
42,42,1991,46-65 y.,Urban regions,Agree completely,0.07886,34,3934,0.0689,0.08928
43,43,1991,46-65 y.,Urban regions,Agree,0.14318,48,3934,0.12404,0.16295
44,44,1991,46-65 y.,Urban regions,Disagree,0.23375,93,3934,0.21697,0.25698
45,45,1991,46-65 y.,Urban regions,Disagree completely,0.54421,250,3934,0.51779,0.56559
46,46,1991,46-65 y.,Rural regions,Agree completely,0.09801,82,3934,0.08786,0.10908
47,47,1991,46-65 y.,Rural regions,Agree,0.10892,73,3934,0.09765,0.1204
48,48,1991,46-65 y.,Rural regions,Disagree,0.21195,170,3934,0.19585,0.22864
49,49,1991,46-65 y.,Rural regions,Disagree completely,0.58112,497,3934,0.56324,0.59951
50,50,1991,66 and older,Urban regions,Disagree,0.44596,34,3934,0.38425,0.51367
51,51,1991,66 and older,Urban regions,Disagree completely,0.55404,45,3934,0.50322,0.62335
52,52,1991,66 and older,Rural regions,Agree,0.17883,42,3934,0.16001,0.2013
53,53,1991,66 and older,Rural regions,Disagree,0.31001,69,3934,0.27841,0.34146
54,54,1991,66 and older,Rural regions,Disagree completely,0.51116,128,3934,0.48006,0.54384
55,55,1992,17-29 y.,Urban regions,Agree completely,0.04082,69,10816,0.03563,0.04644
56,56,1992,17-29 y.,Urban regions,Agree,0.09694,144,10816,0.08839,0.10698
57,57,1992,17-29 y.,Urban regions,Disagree,0.35135,538,10816,0.33406,0.37035
58,58,1992,17-29 y.,Urban regions,Disagree completely,0.51089,834,10816,0.48915,0.5335
59,59,1992,17-29 y.,Rural regions,Agree completely,0.05195,48,10816,0.03941,0.06524
60,60,1992,17-29 y.,Rural regions,Agree,0.10649,99,10816,0.09259,0.12356
61,61,1992,17-29 y.,Rural regions,Disagree,0.38311,403,10816,0.36191,0.41022
62,62,1992,17-29 y.,Rural regions,Disagree completely,0.45845,525,10816,0.43543,0.4812
63,63,1992,30-45 y.,Urban regions,Agree completely,0.073,154,10816,0.06595,0.07994
64,64,1992,30-45 y.,Urban regions,Agree,0.08605,171,10816,0.07839,0.0934
65,65,1992,30-45 y.,Urban regions,Disagree,0.29752,604,10816,0.28433,0.31218
66,66,1992,30-45 y.,Urban regions,Disagree completely,0.54343,1220,10816,0.52466,0.56066
67,67,1992,30-45 y.,Rural regions,Agree completely,0.08424,103,10816,0.07043,0.09799
68,68,1992,30-45 y.,Rural regions,Agree,0.11958,134,10816,0.10178,0.13786
69,69,1992,30-45 y.,Rural regions,Disagree,0.26019,354,10816,0.23988,0.28191
70,70,1992,30-45 y.,Rural regions,Disagree completely,0.53599,811,10816,0.51298,0.56013
71,71,1992,46-65 y.,Urban regions,Agree completely,0.08996,173,10816,0.08262,0.09786
72,72,1992,46-65 y.,Urban regions,Agree,0.10719,203,10816,0.09963,0.11528
73,73,1992,46-65 y.,Urban regions,Disagree,0.2401,457,10816,0.22776,0.24995
74,74,1992,46-65 y.,Urban regions,Disagree completely,0.56276,1128,10816,0.54786,0.57792
75,75,1992,46-65 y.,Rural regions,Agree completely,0.0909,118,10816,0.08194,0.09943
76,76,1992,46-65 y.,Rural regions,Agree,0.12258,141,10816,0.11105,0.13439
77,77,1992,46-65 y.,Rural regions,Disagree,0.2767,327,10816,0.25552,0.29452
78,78,1992,46-65 y.,Rural regions,Disagree completely,0.50982,675,10816,0.48599,0.53192
79,79,1992,66 and older,Urban regions,Agree completely,0.11938,93,10816,0.11071,0.12945
80,80,1992,66 and older,Urban regions,Agree,0.19748,156,10816,0.18665,0.20978
81,81,1992,66 and older,Urban regions,Disagree,0.22189,199,10816,0.20768,0.23418
82,82,1992,66 and older,Urban regions,Disagree completely,0.46125,427,10816,0.44145,0.48028
83,83,1992,66 and older,Rural regions,Agree completely,0.11479,52,10816,0.09695,0.13589
84,84,1992,66 and older,Rural regions,Agree,0.20874,93,10816,0.19205,0.22973
85,85,1992,66 and older,Rural regions,Disagree,0.25624,128,10816,0.2309,0.27456
86,86,1992,66 and older,Rural regions,Disagree completely,0.42024,235,10816,0.39986,0.44637
87,87,1993,17-29 y.,Urban regions,Agree completely,0.05578,121,13020,0.04819,0.06325
88,88,1993,17-29 y.,Urban regions,Agree,0.11783,268,13020,0.10775,0.12746
89,89,1993,17-29 y.,Urban regions,Disagree,0.32617,699,13020,0.31114,0.34788
90,90,1993,17-29 y.,Urban regions,Disagree completely,0.50022,1214,13020,0.47789,0.52108
91,91,1993,17-29 y.,Rural regions,Agree completely,0.06476,64,13020,0.05342,0.07673
92,92,1993,17-29 y.,Rural regions,Agree,0.14008,144,13020,0.12157,0.15645
93,93,1993,17-29 y.,Rural regions,Disagree,0.29915,352,13020,0.27744,0.31947
94,94,1993,17-29 y.,Rural regions,Disagree completely,0.49601,601,13020,0.47104,0.52163
95,95,1993,30-45 y.,Urban regions,Agree completely,0.05515,158,13020,0.04885,0.06319
96,96,1993,30-45 y.,Urban regions,Agree,0.11326,280,13020,0.10411,0.12215
97,97,1993,30-45 y.,Urban regions,Disagree,0.29775,754,13020,0.28326,0.3113
98,98,1993,30-45 y.,Urban regions,Disagree completely,0.53383,1509,13020,0.51463,0.55267
99,99,1993,30-45 y.,Rural regions,Agree completely,0.08248,116,13020,0.07144,0.09328
100,100,1993,30-45 y.,Rural regions,Agree,0.11913,153,13020,0.10369,0.14042
101,101,1993,30-45 y.,Rural regions,Disagree,0.28603,394,13020,0.26206,0.31251
102,102,1993,30-45 y.,Rural regions,Disagree completely,0.51237,817,13020,0.48963,0.5354
103,103,1993,46-65 y.,Urban regions,Agree completely,0.09449,225,13020,0.08604,0.10148
104,104,1993,46-65 y.,Urban regions,Agree,0.13039,347,13020,0.12065,0.1379
105,105,1993,46-65 y.,Urban regions,Disagree,0.27645,689,13020,0.26257,0.28996
106,106,1993,46-65 y.,Urban regions,Disagree completely,0.49867,1333,13020,0.48271,0.51605
107,107,1993,46-65 y.,Rural regions,Agree completely,0.10089,123,13020,0.08849,0.11249
108,108,1993,46-65 y.,Rural regions,Agree,0.14916,182,13020,0.13659,0.16401
109,109,1993,46-65 y.,Rural regions,Disagree,0.27138,354,13020,0.25102,0.28933
110,110,1993,46-65 y.,Rural regions,Disagree completely,0.47857,670,13020,0.46015,0.49754
111,111,1993,66 and older,Urban regions,Agree completely,0.12363,99,13020,0.11305,0.13376
112,112,1993,66 and older,Urban regions,Agree,0.19498,169,13020,0.17825,0.21064
113,113,1993,66 and older,Urban regions,Disagree,0.23818,228,13020,0.22476,0.2545
114,114,1993,66 and older,Urban regions,Disagree completely,0.44321,429,13020,0.42596,0.46133
115,115,1993,66 and older,Rural regions,Agree completely,0.15036,67,13020,0.13314,0.16822
116,116,1993,66 and older,Rural regions,Agree,0.17481,85,13020,0.15569,0.19809
117,117,1993,66 and older,Rural regions,Disagree,0.2967,151,13020,0.27879,0.31981
118,118,1993,66 and older,Rural regions,Disagree completely,0.37813,225,13020,0.35586,0.40235
119,119,1995,17-29 y.,Urban regions,Agree completely,0.04513,115,13206,0.03935,0.05264
120,120,1995,17-29 y.,Urban regions,Agree,0.13974,275,13206,0.12643,0.15347
121,121,1995,17-29 y.,Urban regions,Disagree,0.37146,745,13206,0.34895,0.39401
122,122,1995,17-29 y.,Urban regions,Disagree completely,0.44367,1078,13206,0.42194,0.46536
123,123,1995,17-29 y.,Rural regions,Agree completely,0.06586,69,13206,0.05253,0.0802
124,124,1995,17-29 y.,Rural regions,Agree,0.10941,112,13206,0.0918,0.12406
125,125,1995,17-29 y.,Rural regions,Disagree,0.41624,456,13206,0.38745,0.44922
126,126,1995,17-29 y.,Rural regions,Disagree completely,0.40849,478,13206,0.37845,0.4385
127,127,1995,30-45 y.,Urban regions,Agree completely,0.06726,161,13206,0.06156,0.07454
128,128,1995,30-45 y.,Urban regions,Agree,0.11998,329,13206,0.11012,0.1272
129,129,1995,30-45 y.,Urban regions,Disagree,0.33675,892,13206,0.31792,0.35379
130,130,1995,30-45 y.,Urban regions,Disagree completely,0.47601,1485,13206,0.45877,0.49378
131,131,1995,30-45 y.,Rural regions,Agree completely,0.06502,83,13206,0.05212,0.07598
132,132,1995,30-45 y.,Rural regions,Agree,0.09935,154,13206,0.08889,0.11122
133,133,1995,30-45 y.,Rural regions,Disagree,0.3638,553,13206,0.34121,0.3918
134,134,1995,30-45 y.,Rural regions,Disagree completely,0.47183,763,13206,0.44184,0.49867
135,135,1995,46-65 y.,Urban regions,Agree completely,0.09556,219,13206,0.08674,0.10487
136,136,1995,46-65 y.,Urban regions,Agree,0.14827,366,13206,0.1367,0.16229
137,137,1995,46-65 y.,Urban regions,Disagree,0.30668,773,13206,0.29072,0.32271
138,138,1995,46-65 y.,Urban regions,Disagree completely,0.44948,1225,13206,0.43341,0.46846
139,139,1995,46-65 y.,Rural regions,Agree completely,0.07969,94,13206,0.06923,0.09036
140,140,1995,46-65 y.,Rural regions,Agree,0.14467,169,13206,0.12986,0.16039
141,141,1995,46-65 y.,Rural regions,Disagree,0.32284,414,13206,0.29958,0.34526
142,142,1995,46-65 y.,Rural regions,Disagree completely,0.4528,687,13206,0.43237,0.47461
143,143,1995,66 and older,Urban regions,Agree completely,0.12271,107,13206,0.11038,0.13322
144,144,1995,66 and older,Urban regions,Agree,0.18617,168,13206,0.171,0.20201
145,145,1995,66 and older,Urban regions,Disagree,0.25078,257,13206,0.23571,0.26754
146,146,1995,66 and older,Urban regions,Disagree completely,0.44034,466,13206,0.41886,0.46156
147,147,1995,66 and older,Rural regions,Agree completely,0.1512,62,13206,0.13106,0.17348
148,148,1995,66 and older,Rural regions,Agree,0.20006,98,13206,0.17955,0.22097
149,149,1995,66 and older,Rural regions,Disagree,0.27962,145,13206,0.25514,0.31129
150,150,1995,66 and older,Rural regions,Disagree completely,0.36912,208,13206,0.34401,0.3934
151,151,1996,17-29 y.,Urban regions,Agree completely,0.04579,97,13007,0.03711,0.05281
152,152,1996,17-29 y.,Urban regions,Agree,0.13729,266,13007,0.12511,0.15043
153,153,1996,17-29 y.,Urban regions,Disagree,0.38489,720,13007,0.3638,0.41515
154,154,1996,17-29 y.,Urban regions,Disagree completely,0.43203,983,13007,0.41079,0.45203
155,155,1996,17-29 y.,Rural regions,Agree completely,0.03473,44,13007,0.02893,0.0417
156,156,1996,17-29 y.,Rural regions,Agree,0.1338,129,13007,0.11366,0.15632
157,157,1996,17-29 y.,Rural regions,Disagree,0.39179,430,13007,0.36087,0.42501
158,158,1996,17-29 y.,Rural regions,Disagree completely,0.43968,485,13007,0.41351,0.47084
159,159,1996,30-45 y.,Urban regions,Agree completely,0.05006,135,13007,0.04283,0.05653
160,160,1996,30-45 y.,Urban regions,Agree,0.11699,317,13007,0.10731,0.12617
161,161,1996,30-45 y.,Urban regions,Disagree,0.34039,933,13007,0.32349,0.35743
162,162,1996,30-45 y.,Urban regions,Disagree completely,0.49256,1511,13007,0.47003,0.51396
163,163,1996,30-45 y.,Rural regions,Agree completely,0.06012,78,13007,0.05075,0.07192
164,164,1996,30-45 y.,Rural regions,Agree,0.12048,152,13007,0.10434,0.13669
165,165,1996,30-45 y.,Rural regions,Disagree,0.36305,562,13007,0.34022,0.38629
166,166,1996,30-45 y.,Rural regions,Disagree completely,0.45636,740,13007,0.42998,0.48449
167,167,1996,46-65 y.,Urban regions,Agree completely,0.08227,189,13007,0.07378,0.09158
168,168,1996,46-65 y.,Urban regions,Agree,0.13368,324,13007,0.12107,0.14561
169,169,1996,46-65 y.,Urban regions,Disagree,0.31623,787,13007,0.30084,0.33292
170,170,1996,46-65 y.,Urban regions,Disagree completely,0.46782,1209,13007,0.44809,0.48576
171,171,1996,46-65 y.,Rural regions,Agree completely,0.08679,109,13007,0.07698,0.09726
172,172,1996,46-65 y.,Rural regions,Agree,0.14251,166,13007,0.12553,0.16028
173,173,1996,46-65 y.,Rural regions,Disagree,0.32843,443,13007,0.30865,0.35062
174,174,1996,46-65 y.,Rural regions,Disagree completely,0.44226,662,13007,0.42046,0.46429
175,175,1996,66 and older,Urban regions,Agree completely,0.11359,105,13007,0.10138,0.12722
176,176,1996,66 and older,Urban regions,Agree,0.1714,160,13007,0.15367,0.18599
177,177,1996,66 and older,Urban regions,Disagree,0.28161,276,13007,0.26248,0.30214
178,178,1996,66 and older,Urban regions,Disagree completely,0.43341,478,13007,0.41389,0.45399
179,179,1996,66 and older,Rural regions,Agree completely,0.12461,54,13007,0.10944,0.13867
180,180,1996,66 and older,Rural regions,Agree,0.21318,101,13007,0.18732,0.24124
181,181,1996,66 and older,Rural regions,Disagree,0.28884,147,13007,0.26099,0.31605
182,182,1996,66 and older,Rural regions,Disagree completely,0.37337,215,13007,0.33947,0.40502
183,183,1997,17-29 y.,Urban regions,Agree completely,0.04812,84,12749,0.0421,0.05555
184,184,1997,17-29 y.,Urban regions,Agree,0.11374,220,12749,0.1039,0.12565
185,185,1997,17-29 y.,Urban regions,Disagree,0.37423,670,12749,0.35442,0.40022
186,186,1997,17-29 y.,Urban regions,Disagree completely,0.46391,988,12749,0.44471,0.49298
187,187,1997,17-29 y.,Rural regions,Agree completely,0.05373,45,12749,0.0393,0.06642
188,188,1997,17-29 y.,Rural regions,Agree,0.08837,98,12749,0.07262,0.10489
189,189,1997,17-29 y.,Rural regions,Disagree,0.35556,385,12749,0.32343,0.38632
190,190,1997,17-29 y.,Rural regions,Disagree completely,0.50234,524,12749,0.46498,0.53182
191,191,1997,30-45 y.,Urban regions,Agree completely,0.05515,150,12749,0.04912,0.06295
192,192,1997,30-45 y.,Urban regions,Agree,0.12085,290,12749,0.11033,0.13154
193,193,1997,30-45 y.,Urban regions,Disagree,0.30407,862,12749,0.29014,0.32201
194,194,1997,30-45 y.,Urban regions,Disagree completely,0.51993,1563,12749,0.49762,0.54196
195,195,1997,30-45 y.,Rural regions,Agree completely,0.06946,83,12749,0.05681,0.08322
196,196,1997,30-45 y.,Rural regions,Agree,0.10349,140,12749,0.0911,0.11713
197,197,1997,30-45 y.,Rural regions,Disagree,0.36361,529,12749,0.34129,0.38861
198,198,1997,30-45 y.,Rural regions,Disagree completely,0.46344,735,12749,0.43618,0.48574
199,199,1997,46-65 y.,Urban regions,Agree completely,0.08882,184,12749,0.08037,0.09856
200,200,1997,46-65 y.,Urban regions,Agree,0.13454,302,12749,0.12291,0.14883
201,201,1997,46-65 y.,Urban regions,Disagree,0.27553,702,12749,0.25855,0.2897
202,202,1997,46-65 y.,Urban regions,Disagree completely,0.50112,1269,12749,0.48283,0.52001
203,203,1997,46-65 y.,Rural regions,Agree completely,0.10073,114,12749,0.08789,0.1172
204,204,1997,46-65 y.,Rural regions,Agree,0.12201,155,12749,0.10641,0.14037
205,205,1997,46-65 y.,Rural regions,Disagree,0.29911,411,12749,0.27628,0.32508
206,206,1997,46-65 y.,Rural regions,Disagree completely,0.47816,695,12749,0.45579,0.50301
207,207,1997,66 and older,Urban regions,Agree completely,0.12169,103,12749,0.10988,0.13116
208,208,1997,66 and older,Urban regions,Agree,0.1718,157,12749,0.15886,0.18773
209,209,1997,66 and older,Urban regions,Disagree,0.24322,249,12749,0.22451,0.26333
210,210,1997,66 and older,Urban regions,Disagree completely,0.4633,518,12749,0.44178,0.48118
211,211,1997,66 and older,Rural regions,Agree completely,0.13401,50,12749,0.11508,0.15769
212,212,1997,66 and older,Rural regions,Agree,0.19753,91,12749,0.17152,0.22273
213,213,1997,66 and older,Rural regions,Disagree,0.27503,149,12749,0.25317,0.30199
214,214,1997,66 and older,Rural regions,Disagree completely,0.39343,234,12749,0.36811,0.41912
215,215,2008,17-29 y.,Urban regions,Agree completely,0.04995,94,19241,0.04161,0.05873
216,216,2008,17-29 y.,Urban regions,Agree,0.15386,279,19241,0.13728,0.17155
217,217,2008,17-29 y.,Urban regions,Disagree,0.43366,887,19241,0.41099,0.46012
218,218,2008,17-29 y.,Urban regions,Disagree completely,0.36253,823,19241,0.33845,0.39177
219,219,2008,17-29 y.,Rural regions,Agree completely,0.07176,57,19241,0.05532,0.08943
220,220,2008,17-29 y.,Rural regions,Agree,0.13413,156,19241,0.11258,0.1567
221,221,2008,17-29 y.,Rural regions,Disagree,0.45953,485,19241,0.42194,0.50029
222,222,2008,17-29 y.,Rural regions,Disagree completely,0.33458,367,19241,0.29817,0.3714
223,223,2008,30-45 y.,Urban regions,Agree completely,0.05844,165,19241,0.05132,0.06592
224,224,2008,30-45 y.,Urban regions,Agree,0.1281,408,19241,0.11825,0.14004
225,225,2008,30-45 y.,Urban regions,Disagree,0.40163,1333,19241,0.38213,0.42054
226,226,2008,30-45 y.,Urban regions,Disagree completely,0.41183,1531,19241,0.39583,0.43027
227,227,2008,30-45 y.,Rural regions,Agree completely,0.04461,69,19241,0.03585,0.05629
228,228,2008,30-45 y.,Rural regions,Agree,0.1493,228,19241,0.13434,0.16536
229,229,2008,30-45 y.,Rural regions,Disagree,0.42703,752,19241,0.39858,0.45198
230,230,2008,30-45 y.,Rural regions,Disagree completely,0.37906,667,19241,0.35541,0.40249
231,231,2008,46-65 y.,Urban regions,Agree completely,0.07302,241,19241,0.06499,0.08055
232,232,2008,46-65 y.,Urban regions,Agree,0.15603,563,19241,0.14741,0.16579
233,233,2008,46-65 y.,Urban regions,Disagree,0.37786,1612,19241,0.35671,0.39372
234,234,2008,46-65 y.,Urban regions,Disagree completely,0.39309,1896,19241,0.37685,0.40857
235,235,2008,46-65 y.,Rural regions,Agree completely,0.07096,146,19241,0.0594,0.08203
236,236,2008,46-65 y.,Rural regions,Agree,0.16152,317,19241,0.14677,0.17753
237,237,2008,46-65 y.,Rural regions,Disagree,0.41971,986,19241,0.39608,0.44294
238,238,2008,46-65 y.,Rural regions,Disagree completely,0.34781,908,19241,0.32784,0.36577
239,239,2008,66 and older,Urban regions,Agree completely,0.11318,279,19241,0.10437,0.12284
240,240,2008,66 and older,Urban regions,Agree,0.17707,409,19241,0.16642,0.18789
241,241,2008,66 and older,Urban regions,Disagree,0.32018,888,19241,0.30571,0.33616
242,242,2008,66 and older,Urban regions,Disagree completely,0.38957,1210,19241,0.37386,0.40399
243,243,2008,66 and older,Rural regions,Agree completely,0.10632,139,19241,0.09482,0.11726
244,244,2008,66 and older,Rural regions,Agree,0.15982,205,19241,0.14729,0.17329
245,245,2008,66 and older,Rural regions,Disagree,0.35835,545,19241,0.33541,0.37949
246,246,2008,66 and older,Rural regions,Disagree completely,0.37551,596,19241,0.35644,0.39543
247,247,2013,17-29 y.,Urban regions,Agree completely,0.02262,42,18795,0.01599,0.02921
248,248,2013,17-29 y.,Urban regions,Agree,0.08611,148,18795,0.07214,0.10205
249,249,2013,17-29 y.,Urban regions,Disagree,0.4694,776,18795,0.43601,0.50237
250,250,2013,17-29 y.,Urban regions,Disagree completely,0.42187,740,18795,0.39606,0.44882
251,251,2013,17-29 y.,Rural regions,Agree completely,0.04296,31,18795,0.02882,0.06048
252,252,2013,17-29 y.,Rural regions,Agree,0.09835,91,18795,0.07995,0.11883
253,253,2013,17-29 y.,Rural regions,Disagree,0.46201,374,18795,0.4072,0.50939
254,254,2013,17-29 y.,Rural regions,Disagree completely,0.39668,326,18795,0.34947,0.44217
255,255,2013,30-45 y.,Urban regions,Agree completely,0.03856,90,18795,0.03054,0.04922
256,256,2013,30-45 y.,Urban regions,Agree,0.10383,273,18795,0.09157,0.11615
257,257,2013,30-45 y.,Urban regions,Disagree,0.39447,997,18795,0.36688,0.42123
258,258,2013,30-45 y.,Urban regions,Disagree completely,0.46315,1301,18795,0.43266,0.49395
259,259,2013,30-45 y.,Rural regions,Agree completely,0.03343,43,18795,0.02264,0.04526
260,260,2013,30-45 y.,Rural regions,Agree,0.0996,127,18795,0.08587,0.11902
261,261,2013,30-45 y.,Rural regions,Disagree,0.46281,608,18795,0.42891,0.50204
262,262,2013,30-45 y.,Rural regions,Disagree completely,0.40416,622,18795,0.36397,0.44223
263,263,2013,46-65 y.,Urban regions,Agree completely,0.05153,206,18795,0.04551,0.05803
264,264,2013,46-65 y.,Urban regions,Agree,0.12548,493,18795,0.1157,0.13469
265,265,2013,46-65 y.,Urban regions,Disagree,0.39218,1732,18795,0.3755,0.41119
266,266,2013,46-65 y.,Urban regions,Disagree completely,0.43081,2044,18795,0.41314,0.4483
267,267,2013,46-65 y.,Rural regions,Agree completely,0.05906,142,18795,0.05087,0.0678
268,268,2013,46-65 y.,Rural regions,Agree,0.12076,308,18795,0.10691,0.13325
269,269,2013,46-65 y.,Rural regions,Disagree,0.44755,1206,18795,0.42523,0.47192
270,270,2013,46-65 y.,Rural regions,Disagree completely,0.37262,1164,18795,0.35021,0.39244
271,271,2013,66 and older,Urban regions,Agree completely,0.07228,200,18795,0.06482,0.07988
272,272,2013,66 and older,Urban regions,Agree,0.15274,431,18795,0.14217,0.16172
273,273,2013,66 and older,Urban regions,Disagree,0.36507,1112,18795,0.34984,0.38272
274,274,2013,66 and older,Urban regions,Disagree completely,0.40992,1418,18795,0.39444,0.4247
275,275,2013,66 and older,Rural regions,Agree completely,0.08353,131,18795,0.07407,0.09327
276,276,2013,66 and older,Rural regions,Agree,0.16496,238,18795,0.14747,0.18331
277,277,2013,66 and older,Rural regions,Disagree,0.34751,604,18795,0.32719,0.37033
278,278,2013,66 and older,Rural regions,Disagree completely,0.404,777,18795,0.38531,0.4231
279,279,2018,17-29 y.,Urban regions,Agree completely,0.03749,107,25502,0.0292,0.04623
280,280,2018,17-29 y.,Urban regions,Agree,0.15927,441,25502,0.14023,0.1783
281,281,2018,17-29 y.,Urban regions,Disagree,0.42491,1198,25502,0.39998,0.45034
282,282,2018,17-29 y.,Urban regions,Disagree completely,0.37834,1132,25502,0.35082,0.40232
283,283,2018,17-29 y.,Rural regions,Agree completely,0.03198,57,25502,0.0227,0.0433
284,284,2018,17-29 y.,Rural regions,Agree,0.15791,175,25502,0.1276,0.18927
285,285,2018,17-29 y.,Rural regions,Disagree,0.4876,594,25502,0.44674,0.5316
286,286,2018,17-29 y.,Rural regions,Disagree completely,0.3225,514,25502,0.28752,0.35126
287,287,2018,30-45 y.,Urban regions,Agree completely,0.04962,189,25502,0.04201,0.05684
288,288,2018,30-45 y.,Urban regions,Agree,0.13131,591,25502,0.11629,0.14373
289,289,2018,30-45 y.,Urban regions,Disagree,0.37972,1615,25502,0.35408,0.40585
290,290,2018,30-45 y.,Urban regions,Disagree completely,0.43935,2094,25502,0.41456,0.46589
291,291,2018,30-45 y.,Rural regions,Agree completely,0.03114,93,25502,0.02349,0.0407
292,292,2018,30-45 y.,Rural regions,Agree,0.12019,256,25502,0.1033,0.14161
293,293,2018,30-45 y.,Rural regions,Disagree,0.41158,850,25502,0.37561,0.44606
294,294,2018,30-45 y.,Rural regions,Disagree completely,0.43709,1014,25502,0.40412,0.47326
295,295,2018,46-65 y.,Urban regions,Agree completely,0.05906,359,25502,0.05263,0.06484
296,296,2018,46-65 y.,Urban regions,Agree,0.13256,789,25502,0.12406,0.14319
297,297,2018,46-65 y.,Urban regions,Disagree,0.3618,2144,25502,0.34806,0.37947
298,298,2018,46-65 y.,Urban regions,Disagree completely,0.44657,2769,25502,0.42776,0.46601
299,299,2018,46-65 y.,Rural regions,Agree completely,0.05664,178,25502,0.04759,0.06622
300,300,2018,46-65 y.,Rural regions,Agree,0.13532,412,25502,0.12072,0.15116
301,301,2018,46-65 y.,Rural regions,Disagree,0.38328,1333,25502,0.35929,0.41112
302,302,2018,46-65 y.,Rural regions,Disagree completely,0.42476,1627,25502,0.40038,0.44997
303,303,2018,66 and older,Urban regions,Agree completely,0.08307,231,25502,0.07483,0.08987
304,304,2018,66 and older,Urban regions,Agree,0.15242,403,25502,0.13866,0.16487
305,305,2018,66 and older,Urban regions,Disagree,0.35802,1128,25502,0.33967,0.37898
306,306,2018,66 and older,Urban regions,Disagree completely,0.40649,1380,25502,0.38781,0.42931
