year,migback,quintil_oecd,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,No migration background,1st Quintile,Disagree,0.27725,511,1855,0.25688,0.29763
1993,No migration background,1st Quintile,Disagree completely,0.40991,864,1855,0.38752,0.43229
1993,No migration background,2nd Quintile,Agree completely,0.08694,150,2119,0.07494,0.09894
1993,No migration background,2nd Quintile,Agree,0.14653,260,2119,0.13147,0.16159
1993,No migration background,2nd Quintile,Disagree,0.29226,582,2119,0.27289,0.31163
1993,No migration background,2nd Quintile,Disagree completely,0.47428,1127,2119,0.45301,0.49554
1993,No migration background,3rd Quintile,Agree completely,0.08519,156,2043,0.07309,0.09730
1993,No migration background,3rd Quintile,Agree,0.11499,212,2043,0.10116,0.12883
1993,No migration background,3rd Quintile,Disagree,0.28197,566,2043,0.26245,0.30148
1993,No migration background,3rd Quintile,Disagree completely,0.51785,1109,2043,0.49617,0.53952
1993,No migration background,4th Quintile,Agree completely,0.07233,138,2058,0.06113,0.08352
1993,No migration background,4th Quintile,Agree,0.12322,234,2058,0.10901,0.13742
1993,No migration background,4th Quintile,Disagree,0.28672,570,2058,0.26718,0.30627
1993,No migration background,4th Quintile,Disagree completely,0.51773,1116,2058,0.49614,0.53933
1993,No migration background,5th Quintile,Agree completely,0.06298,119,2024,0.05240,0.07357
1993,No migration background,5th Quintile,Agree,0.10799,196,2024,0.09446,0.12151
1993,No migration background,5th Quintile,Disagree,0.28942,580,2024,0.26966,0.30918
1993,No migration background,5th Quintile,Disagree completely,0.53961,1129,2024,0.51789,0.56133
1993,Direct migration background,1st Quintile,Agree completely,0.11468,62,592,0.08899,0.14037
1993,Direct migration background,1st Quintile,Agree,0.17126,99,592,0.14089,0.20163
1993,Direct migration background,1st Quintile,Disagree,0.28538,166,592,0.24897,0.32179
1993,Direct migration background,1st Quintile,Disagree completely,0.42868,265,592,0.38878,0.46858
1993,Direct migration background,2nd Quintile,Agree completely,0.09649,40,591,0.07266,0.12031
1993,Direct migration background,2nd Quintile,Agree,0.15907,90,591,0.12956,0.18858
1993,Direct migration background,2nd Quintile,Disagree,0.26326,152,591,0.22772,0.29880
1993,Direct migration background,2nd Quintile,Disagree completely,0.48119,309,591,0.44087,0.52150
1993,Direct migration background,3rd Quintile,Agree completely,0.10446,37,515,0.07802,0.13090
1993,Direct migration background,3rd Quintile,Agree,0.13819,85,515,0.10836,0.16803
1993,Direct migration background,3rd Quintile,Disagree,0.31623,147,515,0.27603,0.35643
1993,Direct migration background,3rd Quintile,Disagree completely,0.44112,246,515,0.39820,0.48405
1993,Direct migration background,4th Quintile,Agree,0.17550,72,419,0.13903,0.21196
1993,Direct migration background,4th Quintile,Disagree,0.28201,127,419,0.23887,0.32515
1993,Direct migration background,4th Quintile,Disagree completely,0.48052,220,419,0.43262,0.52841
1993,Direct migration background,5th Quintile,Agree,0.11745,37,286,0.08007,0.15483
1993,Direct migration background,5th Quintile,Disagree,0.30718,80,286,0.25362,0.36074
1993,Direct migration background,5th Quintile,Disagree completely,0.52269,169,286,0.46470,0.58068
1993,Indirect migration background,1st Quintile,Disagree,0.32007,41,106,0.23084,0.40930
1993,Indirect migration background,1st Quintile,Disagree completely,0.49967,65,106,0.40403,0.59531
1993,Indirect migration background,2nd Quintile,Disagree completely,0.54406,59,59,0.41588,0.67224
1993,Indirect migration background,3rd Quintile,Disagree,0.32759,33,86,0.22782,0.42737
1993,Indirect migration background,3rd Quintile,Disagree completely,0.46281,53,86,0.35681,0.56882
1993,Indirect migration background,4th Quintile,Disagree,0.43173,32,77,0.32037,0.54309
1993,Indirect migration background,4th Quintile,Disagree completely,0.41574,45,77,0.30494,0.52655
1995,No migration background,1st Quintile,Agree completely,0.12611,159,1543,0.10954,0.14268
1995,No migration background,1st Quintile,Agree,0.18691,247,1543,0.16745,0.20637
1995,No migration background,1st Quintile,Disagree,0.32241,492,1543,0.29908,0.34573
1995,No migration background,1st Quintile,Disagree completely,0.36457,645,1543,0.34055,0.38860
1995,No migration background,2nd Quintile,Agree completely,0.09485,155,2024,0.08208,0.10762
1995,No migration background,2nd Quintile,Agree,0.13480,224,2024,0.11992,0.14968
1995,No migration background,2nd Quintile,Disagree,0.31992,667,2024,0.29959,0.34024
1995,No migration background,2nd Quintile,Disagree completely,0.45043,978,2024,0.42875,0.47211
1995,No migration background,3rd Quintile,Agree completely,0.07138,127,2085,0.06033,0.08244
1995,No migration background,3rd Quintile,Agree,0.14675,257,2085,0.13156,0.16194
1995,No migration background,3rd Quintile,Disagree,0.31610,680,2085,0.29613,0.33606
1995,No migration background,3rd Quintile,Disagree completely,0.46577,1021,2085,0.44436,0.48719
1995,No migration background,4th Quintile,Agree completely,0.06018,124,2181,0.05019,0.07016
1995,No migration background,4th Quintile,Agree,0.12786,247,2181,0.11384,0.14188
1995,No migration background,4th Quintile,Disagree,0.35267,766,2181,0.33261,0.37272
1995,No migration background,4th Quintile,Disagree completely,0.45930,1044,2181,0.43838,0.48022
1995,No migration background,5th Quintile,Agree completely,0.06481,113,2118,0.05432,0.07530
1995,No migration background,5th Quintile,Agree,0.10984,205,2118,0.09652,0.12316
1995,No migration background,5th Quintile,Disagree,0.34924,732,2118,0.32894,0.36955
1995,No migration background,5th Quintile,Disagree completely,0.47610,1068,2118,0.45483,0.49738
1995,Direct migration background,1st Quintile,Agree completely,0.12530,71,844,0.10295,0.14765
1995,Direct migration background,1st Quintile,Agree,0.19221,146,844,0.16561,0.21881
1995,Direct migration background,1st Quintile,Disagree,0.26276,219,844,0.23305,0.29247
1995,Direct migration background,1st Quintile,Disagree completely,0.41973,408,844,0.38641,0.45304
1995,Direct migration background,2nd Quintile,Agree completely,0.09098,50,718,0.06993,0.11203
1995,Direct migration background,2nd Quintile,Agree,0.16229,112,718,0.13531,0.18928
1995,Direct migration background,2nd Quintile,Disagree,0.29602,195,718,0.26260,0.32943
1995,Direct migration background,2nd Quintile,Disagree completely,0.45071,361,718,0.41429,0.48713
1995,Direct migration background,3rd Quintile,Agree,0.17588,87,497,0.14237,0.20938
1995,Direct migration background,3rd Quintile,Disagree,0.27703,149,497,0.23765,0.31642
1995,Direct migration background,3rd Quintile,Disagree completely,0.46312,261,497,0.41923,0.50700
1995,Direct migration background,4th Quintile,Agree completely,0.09170,32,382,0.06272,0.12068
1995,Direct migration background,4th Quintile,Agree,0.12842,51,382,0.09482,0.16201
1995,Direct migration background,4th Quintile,Disagree,0.33200,113,382,0.28471,0.37929
1995,Direct migration background,4th Quintile,Disagree completely,0.44788,186,382,0.39794,0.49781
1995,Direct migration background,5th Quintile,Agree,0.14452,42,267,0.10227,0.18678
1995,Direct migration background,5th Quintile,Disagree,0.27217,77,267,0.21869,0.32566
1995,Direct migration background,5th Quintile,Disagree completely,0.49533,148,267,0.43525,0.55542
1995,Indirect migration background,1st Quintile,Disagree,0.35182,42,103,0.25915,0.44450
1995,Indirect migration background,1st Quintile,Disagree completely,0.44062,61,103,0.34428,0.53697
1995,Indirect migration background,2nd Quintile,Disagree completely,0.68511,87,87,0.58694,0.78327
1995,Indirect migration background,3rd Quintile,Disagree,0.33167,31,81,0.22850,0.43484
1995,Indirect migration background,3rd Quintile,Disagree completely,0.45245,50,81,0.34338,0.56152
1995,Indirect migration background,4th Quintile,Disagree completely,0.41522,46,46,0.27125,0.55919
1996,No migration background,1st Quintile,Agree completely,0.09799,131,1553,0.08320,0.11278
1996,No migration background,1st Quintile,Agree,0.18785,245,1553,0.16841,0.20728
1996,No migration background,1st Quintile,Disagree,0.33755,531,1553,0.31403,0.36108
1996,No migration background,1st Quintile,Disagree completely,0.37661,646,1553,0.35250,0.40071
1996,No migration background,2nd Quintile,Agree completely,0.08428,128,1875,0.07170,0.09685
1996,No migration background,2nd Quintile,Agree,0.15184,243,1875,0.13560,0.16809
1996,No migration background,2nd Quintile,Disagree,0.33283,619,1875,0.31149,0.35416
1996,No migration background,2nd Quintile,Disagree completely,0.43105,885,1875,0.40863,0.45347
1996,No migration background,3rd Quintile,Agree completely,0.07613,137,2112,0.06482,0.08744
1996,No migration background,3rd Quintile,Agree,0.12791,239,2112,0.11366,0.14216
1996,No migration background,3rd Quintile,Disagree,0.33371,715,2112,0.31360,0.35383
1996,No migration background,3rd Quintile,Disagree completely,0.46225,1021,2112,0.44098,0.48352
1996,No migration background,4th Quintile,Agree completely,0.04830,99,2220,0.03938,0.05722
1996,No migration background,4th Quintile,Agree,0.12458,242,2220,0.11084,0.13832
1996,No migration background,4th Quintile,Disagree,0.33459,766,2220,0.31496,0.35422
1996,No migration background,4th Quintile,Disagree completely,0.49253,1113,2220,0.47173,0.51333
1996,No migration background,5th Quintile,Agree completely,0.05423,101,2118,0.04458,0.06387
1996,No migration background,5th Quintile,Agree,0.10436,195,2118,0.09133,0.11738
1996,No migration background,5th Quintile,Disagree,0.35087,720,2118,0.33054,0.37120
1996,No migration background,5th Quintile,Disagree completely,0.49055,1102,2118,0.46925,0.51184
1996,Direct migration background,1st Quintile,Agree completely,0.13207,79,846,0.10924,0.15490
1996,Direct migration background,1st Quintile,Agree,0.18444,152,846,0.15829,0.21059
1996,Direct migration background,1st Quintile,Disagree,0.28966,229,846,0.25907,0.32024
1996,Direct migration background,1st Quintile,Disagree completely,0.39383,386,846,0.36089,0.42678
1996,Direct migration background,2nd Quintile,Agree completely,0.08522,43,628,0.06337,0.10708
1996,Direct migration background,2nd Quintile,Agree,0.14550,79,628,0.11790,0.17310
1996,Direct migration background,2nd Quintile,Disagree,0.32473,192,628,0.28807,0.36138
1996,Direct migration background,2nd Quintile,Disagree completely,0.44455,314,628,0.40565,0.48345
1996,Direct migration background,3rd Quintile,Agree,0.18139,65,430,0.14493,0.21786
1996,Direct migration background,3rd Quintile,Disagree,0.35402,156,430,0.30877,0.39927
1996,Direct migration background,3rd Quintile,Disagree completely,0.40579,209,430,0.35932,0.45226
1996,Direct migration background,4th Quintile,Agree,0.18151,52,367,0.14202,0.22100
1996,Direct migration background,4th Quintile,Disagree,0.23176,101,367,0.18853,0.27499
1996,Direct migration background,4th Quintile,Disagree completely,0.53054,214,367,0.47941,0.58167
1996,Direct migration background,5th Quintile,Disagree,0.34239,85,219,0.27940,0.40538
1996,Direct migration background,5th Quintile,Disagree completely,0.48327,134,219,0.41693,0.54961
1996,Indirect migration background,1st Quintile,Disagree,0.35801,50,131,0.27560,0.44043
1996,Indirect migration background,1st Quintile,Disagree completely,0.42586,81,131,0.34086,0.51086
1996,Indirect migration background,2nd Quintile,Disagree,0.36169,32,91,0.26242,0.46096
1996,Indirect migration background,2nd Quintile,Disagree completely,0.46421,59,91,0.36117,0.56725
1996,Indirect migration background,3rd Quintile,Disagree,0.26669,34,93,0.17633,0.35706
1996,Indirect migration background,3rd Quintile,Disagree completely,0.57302,59,93,0.47194,0.67410
1996,Indirect migration background,4th Quintile,Disagree,0.37835,37,77,0.26932,0.48739
1996,Indirect migration background,4th Quintile,Disagree completely,0.36799,40,77,0.25956,0.47641
1997,No migration background,1st Quintile,Agree completely,0.10641,118,1396,0.09023,0.12259
1997,No migration background,1st Quintile,Agree,0.18937,196,1396,0.16881,0.20993
1997,No migration background,1st Quintile,Disagree,0.30329,433,1396,0.27917,0.32741
1997,No migration background,1st Quintile,Disagree completely,0.40093,649,1396,0.37522,0.42665
1997,No migration background,2nd Quintile,Agree completely,0.08511,137,1977,0.07280,0.09741
1997,No migration background,2nd Quintile,Agree,0.15148,240,1977,0.13568,0.16729
1997,No migration background,2nd Quintile,Disagree,0.30435,614,1977,0.28407,0.32464
1997,No migration background,2nd Quintile,Disagree completely,0.45906,986,1977,0.43708,0.48103
1997,No migration background,3rd Quintile,Agree completely,0.08070,135,2072,0.06897,0.09243
1997,No migration background,3rd Quintile,Agree,0.11384,212,2072,0.10016,0.12752
1997,No migration background,3rd Quintile,Disagree,0.31135,656,2072,0.29140,0.33129
1997,No migration background,3rd Quintile,Disagree completely,0.49412,1069,2072,0.47258,0.51565
1997,No migration background,4th Quintile,Agree completely,0.07795,138,2181,0.06669,0.08920
1997,No migration background,4th Quintile,Agree,0.09911,194,2181,0.08656,0.11165
1997,No migration background,4th Quintile,Disagree,0.31174,700,2181,0.29229,0.33118
1997,No migration background,4th Quintile,Disagree completely,0.51121,1149,2181,0.49023,0.53219
1997,No migration background,5th Quintile,Agree completely,0.06346,114,2107,0.05305,0.07388
1997,No migration background,5th Quintile,Agree,0.09339,182,2107,0.08096,0.10581
1997,No migration background,5th Quintile,Disagree,0.30547,647,2107,0.28580,0.32515
1997,No migration background,5th Quintile,Disagree completely,0.53767,1164,2107,0.51638,0.55897
1997,Direct migration background,1st Quintile,Agree completely,0.07714,49,810,0.05876,0.09553
1997,Direct migration background,1st Quintile,Agree,0.18874,128,810,0.16178,0.21571
1997,Direct migration background,1st Quintile,Disagree,0.30598,247,810,0.27422,0.33773
1997,Direct migration background,1st Quintile,Disagree completely,0.42814,386,810,0.39404,0.46223
1997,Direct migration background,2nd Quintile,Agree completely,0.08526,35,597,0.06284,0.10768
1997,Direct migration background,2nd Quintile,Agree,0.17405,83,597,0.14361,0.20449
1997,Direct migration background,2nd Quintile,Disagree,0.26864,176,597,0.23306,0.30423
1997,Direct migration background,2nd Quintile,Disagree completely,0.47205,303,597,0.43197,0.51213
1997,Direct migration background,3rd Quintile,Agree,0.16013,73,417,0.12489,0.19537
1997,Direct migration background,3rd Quintile,Disagree,0.29788,127,417,0.25393,0.34183
1997,Direct migration background,3rd Quintile,Disagree completely,0.47157,217,417,0.42359,0.51954
1997,Direct migration background,4th Quintile,Agree,0.13242,46,347,0.09671,0.16814
1997,Direct migration background,4th Quintile,Disagree,0.22424,102,347,0.18029,0.26818
1997,Direct migration background,4th Quintile,Disagree completely,0.55700,199,347,0.50466,0.60934
1997,Direct migration background,5th Quintile,Agree,0.13964,31,217,0.09342,0.18587
1997,Direct migration background,5th Quintile,Disagree,0.33224,66,217,0.26943,0.39506
1997,Direct migration background,5th Quintile,Disagree completely,0.41593,120,217,0.35020,0.48166
1997,Indirect migration background,1st Quintile,Disagree,0.35294,54,138,0.27292,0.43296
1997,Indirect migration background,1st Quintile,Disagree completely,0.48143,84,138,0.39776,0.56510
1997,Indirect migration background,2nd Quintile,Disagree,0.32207,46,124,0.23949,0.40465
1997,Indirect migration background,2nd Quintile,Disagree completely,0.54085,78,124,0.45278,0.62892
1997,Indirect migration background,3rd Quintile,Disagree,0.26513,33,86,0.17129,0.35897
1997,Indirect migration background,3rd Quintile,Disagree completely,0.51271,53,86,0.40645,0.61898
1997,Indirect migration background,4th Quintile,Disagree,0.31455,31,75,0.20876,0.42035
1997,Indirect migration background,4th Quintile,Disagree completely,0.43051,44,75,0.31769,0.54332
2008,No migration background,1st Quintile,Agree completely,0.10021,193,2171,0.08758,0.11285
2008,No migration background,1st Quintile,Agree,0.23539,449,2171,0.21754,0.25323
2008,No migration background,1st Quintile,Disagree,0.37924,845,2171,0.35883,0.39966
2008,No migration background,1st Quintile,Disagree completely,0.28516,684,2171,0.26616,0.30416
2008,No migration background,2nd Quintile,Agree completely,0.09557,218,2817,0.08471,0.10643
2008,No migration background,2nd Quintile,Agree,0.13815,375,2817,0.12540,0.15089
2008,No migration background,2nd Quintile,Disagree,0.38313,1122,2817,0.36518,0.40109
2008,No migration background,2nd Quintile,Disagree completely,0.38315,1102,2817,0.36519,0.40110
2008,No migration background,3rd Quintile,Agree completely,0.07203,209,3267,0.06316,0.08090
2008,No migration background,3rd Quintile,Agree,0.14277,401,3267,0.13077,0.15477
2008,No migration background,3rd Quintile,Disagree,0.41075,1332,3267,0.39388,0.42762
2008,No migration background,3rd Quintile,Disagree completely,0.37445,1325,3267,0.35785,0.39104
2008,No migration background,4th Quintile,Agree completely,0.06026,191,3460,0.05233,0.06819
2008,No migration background,4th Quintile,Agree,0.13271,427,3460,0.12141,0.14402
2008,No migration background,4th Quintile,Disagree,0.40456,1388,3460,0.38820,0.42091
2008,No migration background,4th Quintile,Disagree completely,0.40247,1454,3460,0.38613,0.41882
2008,No migration background,5th Quintile,Agree completely,0.04757,198,4868,0.04159,0.05354
2008,No migration background,5th Quintile,Agree,0.10523,467,4868,0.09661,0.11386
2008,No migration background,5th Quintile,Disagree,0.41115,1858,4868,0.39733,0.42498
2008,No migration background,5th Quintile,Disagree completely,0.43605,2345,4868,0.42212,0.44998
2008,Direct migration background,1st Quintile,Agree completely,0.09162,51,595,0.06842,0.11482
2008,Direct migration background,1st Quintile,Agree,0.24534,140,595,0.21074,0.27995
2008,Direct migration background,1st Quintile,Disagree,0.32749,189,595,0.28975,0.36524
2008,Direct migration background,1st Quintile,Disagree completely,0.33554,215,595,0.29757,0.37351
2008,Direct migration background,2nd Quintile,Agree completely,0.11558,36,406,0.08444,0.14672
2008,Direct migration background,2nd Quintile,Agree,0.15343,64,406,0.11833,0.18853
2008,Direct migration background,2nd Quintile,Disagree,0.40484,141,406,0.35704,0.45265
2008,Direct migration background,2nd Quintile,Disagree completely,0.32615,165,406,0.28049,0.37181
2008,Direct migration background,3rd Quintile,Agree,0.19275,67,348,0.15125,0.23426
2008,Direct migration background,3rd Quintile,Disagree,0.33239,127,348,0.28282,0.38196
2008,Direct migration background,3rd Quintile,Disagree completely,0.42852,154,348,0.37645,0.48059
2008,Direct migration background,4th Quintile,Agree,0.16098,41,257,0.11596,0.20600
2008,Direct migration background,4th Quintile,Disagree,0.37701,109,257,0.31764,0.43637
2008,Direct migration background,4th Quintile,Disagree completely,0.37634,107,257,0.31699,0.43569
2008,Direct migration background,5th Quintile,Disagree,0.34164,84,207,0.27687,0.40640
2008,Direct migration background,5th Quintile,Disagree completely,0.49018,123,207,0.42191,0.55845
2008,Indirect migration background,1st Quintile,Disagree,0.42706,85,155,0.34894,0.50519
2008,Indirect migration background,1st Quintile,Disagree completely,0.33171,70,155,0.25735,0.40607
2008,Indirect migration background,2nd Quintile,Disagree,0.33200,52,113,0.24478,0.41922
2008,Indirect migration background,2nd Quintile,Disagree completely,0.43876,61,113,0.34686,0.53067
2008,Indirect migration background,3rd Quintile,Disagree,0.27664,53,128,0.19884,0.35444
2008,Indirect migration background,3rd Quintile,Disagree completely,0.43870,75,128,0.35240,0.52501
2008,Indirect migration background,4th Quintile,Disagree,0.29663,40,105,0.20884,0.38441
2008,Indirect migration background,4th Quintile,Disagree completely,0.46887,65,105,0.37296,0.56479
2008,Indirect migration background,5th Quintile,Disagree,0.41495,62,115,0.32451,0.50540
2008,Indirect migration background,5th Quintile,Disagree completely,0.34301,53,115,0.25587,0.43016
2013,No migration background,1st Quintile,Agree completely,0.08881,187,2429,0.07749,0.10012
2013,No migration background,1st Quintile,Agree,0.19376,418,2429,0.17804,0.20948
2013,No migration background,1st Quintile,Disagree,0.38243,969,2429,0.36310,0.40176
2013,No migration background,1st Quintile,Disagree completely,0.33500,855,2429,0.31623,0.35378
2013,No migration background,2nd Quintile,Agree completely,0.06250,153,2867,0.05364,0.07136
2013,No migration background,2nd Quintile,Agree,0.14667,379,2867,0.13372,0.15963
2013,No migration background,2nd Quintile,Disagree,0.38203,1062,2867,0.36425,0.39982
2013,No migration background,2nd Quintile,Disagree completely,0.40879,1273,2867,0.39079,0.42679
2013,No migration background,3rd Quintile,Agree completely,0.04573,126,3145,0.03842,0.05303
2013,No migration background,3rd Quintile,Agree,0.11658,344,3145,0.10537,0.12780
2013,No migration background,3rd Quintile,Disagree,0.42153,1281,3145,0.40427,0.43879
2013,No migration background,3rd Quintile,Disagree completely,0.41616,1394,3145,0.39893,0.43339
2013,No migration background,4th Quintile,Agree completely,0.04262,145,3545,0.03597,0.04927
2013,No migration background,4th Quintile,Agree,0.09720,314,3545,0.08745,0.10696
2013,No migration background,4th Quintile,Disagree,0.42063,1430,3545,0.40438,0.43688
2013,No migration background,4th Quintile,Disagree completely,0.43955,1656,3545,0.42321,0.45589
2013,No migration background,5th Quintile,Agree completely,0.03433,145,4372,0.02894,0.03973
2013,No migration background,5th Quintile,Agree,0.07906,326,4372,0.07106,0.08706
2013,No migration background,5th Quintile,Disagree,0.42267,1734,4372,0.40802,0.43731
2013,No migration background,5th Quintile,Disagree completely,0.46394,2167,4372,0.44916,0.47873
2013,Direct migration background,1st Quintile,Agree completely,0.12726,52,513,0.09839,0.15613
2013,Direct migration background,1st Quintile,Agree,0.22961,96,513,0.19318,0.26604
2013,Direct migration background,1st Quintile,Disagree,0.35617,185,513,0.31469,0.39765
2013,Direct migration background,1st Quintile,Disagree completely,0.28695,180,513,0.24777,0.32613
2013,Direct migration background,2nd Quintile,Agree,0.17870,64,392,0.14072,0.21667
2013,Direct migration background,2nd Quintile,Disagree,0.37449,151,392,0.32652,0.42247
2013,Direct migration background,2nd Quintile,Disagree completely,0.36883,177,392,0.32100,0.41665
2013,Direct migration background,3rd Quintile,Agree,0.18489,50,301,0.14096,0.22882
2013,Direct migration background,3rd Quintile,Disagree,0.37463,118,301,0.31986,0.42940
2013,Direct migration background,3rd Quintile,Disagree completely,0.38993,133,301,0.33474,0.44513
2013,Direct migration background,4th Quintile,Agree,0.11407,32,228,0.07271,0.15542
2013,Direct migration background,4th Quintile,Disagree,0.35269,83,228,0.29053,0.41485
2013,Direct migration background,4th Quintile,Disagree completely,0.45634,113,228,0.39154,0.52114
2013,Direct migration background,5th Quintile,Disagree,0.42915,110,231,0.36519,0.49312
2013,Direct migration background,5th Quintile,Disagree completely,0.47958,121,231,0.41501,0.54415
2013,Indirect migration background,1st Quintile,Disagree,0.47858,64,111,0.38523,0.57193
2013,Indirect migration background,1st Quintile,Disagree completely,0.27031,47,111,0.18731,0.35330
2013,Indirect migration background,2nd Quintile,Disagree,0.50971,53,122,0.42063,0.59878
2013,Indirect migration background,2nd Quintile,Disagree completely,0.35328,69,122,0.26811,0.43845
2013,Indirect migration background,3rd Quintile,Disagree,0.44142,48,114,0.34986,0.53298
2013,Indirect migration background,3rd Quintile,Disagree completely,0.47318,66,114,0.38112,0.56523
2013,Indirect migration background,4th Quintile,Disagree,0.38222,49,108,0.29015,0.47429
2013,Indirect migration background,4th Quintile,Disagree completely,0.50840,59,108,0.41367,0.60312
2013,Indirect migration background,5th Quintile,Disagree,0.34358,69,150,0.26733,0.41984
2013,Indirect migration background,5th Quintile,Disagree completely,0.58259,81,150,0.50341,0.66178
2018,No migration background,1st Quintile,Agree completely,0.09393,225,2840,0.08320,0.10466
2018,No migration background,1st Quintile,Agree,0.21393,538,2840,0.19884,0.22901
2018,No migration background,1st Quintile,Disagree,0.36432,1033,2840,0.34662,0.38203
2018,No migration background,1st Quintile,Disagree completely,0.32782,1044,2840,0.31055,0.34508
2018,No migration background,2nd Quintile,Agree completely,0.06898,206,3649,0.06076,0.07720
2018,No migration background,2nd Quintile,Agree,0.15133,496,3649,0.13970,0.16296
2018,No migration background,2nd Quintile,Disagree,0.37355,1351,3649,0.35785,0.38925
2018,No migration background,2nd Quintile,Disagree completely,0.40614,1596,3649,0.39020,0.42208
2018,No migration background,3rd Quintile,Agree completely,0.05345,158,3686,0.04619,0.06072
2018,No migration background,3rd Quintile,Agree,0.12293,405,3686,0.11233,0.13354
2018,No migration background,3rd Quintile,Disagree,0.41036,1491,3686,0.39448,0.42624
2018,No migration background,3rd Quintile,Disagree completely,0.41325,1632,3686,0.39735,0.42915
2018,No migration background,4th Quintile,Agree completely,0.04250,156,3999,0.03625,0.04875
2018,No migration background,4th Quintile,Agree,0.10546,377,3999,0.09594,0.11498
2018,No migration background,4th Quintile,Disagree,0.39745,1567,3999,0.38228,0.41262
2018,No migration background,4th Quintile,Disagree completely,0.45459,1899,3999,0.43915,0.47002
2018,No migration background,5th Quintile,Agree completely,0.03230,159,4417,0.02709,0.03752
2018,No migration background,5th Quintile,Agree,0.10296,393,4417,0.09400,0.11192
2018,No migration background,5th Quintile,Disagree,0.39755,1679,4417,0.38312,0.41199
2018,No migration background,5th Quintile,Disagree completely,0.46719,2186,4417,0.45247,0.48190
2018,Direct migration background,1st Quintile,Agree completely,0.12036,124,1434,0.10351,0.13721
2018,Direct migration background,1st Quintile,Agree,0.26190,330,1434,0.23913,0.28466
2018,Direct migration background,1st Quintile,Disagree,0.31480,439,1434,0.29075,0.33885
2018,Direct migration background,1st Quintile,Disagree completely,0.30294,541,1434,0.27915,0.32673
2018,Direct migration background,2nd Quintile,Agree completely,0.07640,65,1066,0.06044,0.09235
2018,Direct migration background,2nd Quintile,Agree,0.14711,172,1066,0.12584,0.16839
2018,Direct migration background,2nd Quintile,Disagree,0.36883,364,1066,0.33985,0.39780
2018,Direct migration background,2nd Quintile,Disagree completely,0.40766,465,1066,0.37815,0.43718
2018,Direct migration background,3rd Quintile,Agree,0.18276,125,724,0.15459,0.21093
2018,Direct migration background,3rd Quintile,Disagree,0.37094,255,724,0.33573,0.40615
2018,Direct migration background,3rd Quintile,Disagree completely,0.39000,344,724,0.35444,0.42555
2018,Direct migration background,4th Quintile,Agree,0.15729,74,492,0.12509,0.18950
2018,Direct migration background,4th Quintile,Disagree,0.33708,179,492,0.29526,0.37889
2018,Direct migration background,4th Quintile,Disagree completely,0.48077,239,492,0.43658,0.52497
2018,Direct migration background,5th Quintile,Agree,0.11761,45,418,0.08669,0.14853
