"plh0042","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","1985","AkademikerIn","weiblich","33","0.193560425306122","0.130957219191524","0.256163631420721"
"Einige Sorgen","1985","Hauptschule","maennlich","754","0.322088819893691","0.302853626628916","0.341324013158467"
"Einige Sorgen","1985","Hauptschule","weiblich","393","0.304361438493647","0.278904107672956","0.329818769314338"
"Einige Sorgen","1985","Realschule","maennlich","154","","",""
"Einige Sorgen","1985","Realschule","weiblich","146","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","maennlich","31","0.0519843912682572","0.0238985979541378","0.0800701845823766"
"Grosse Sorgen","1985","(Fach-)Abitur","weiblich","21","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","maennlich","52","0.216962996664531","0.169193677380853","0.26473231594821"
"Grosse Sorgen","1985","(noch) kein Abschluss","weiblich","39","0.198658894776597","0.143637052942966","0.253680736610229"
"Grosse Sorgen","1985","AkademikerIn","maennlich","30","0.0699606206652096","0.0447415364727426","0.0951797048576766"
"Grosse Sorgen","1985","AkademikerIn","weiblich","15","","",""
"Grosse Sorgen","1985","Hauptschule","maennlich","426","0.160437782312267","0.145329951971874","0.17554561265266"
"Grosse Sorgen","1985","Hauptschule","weiblich","158","","",""
"Grosse Sorgen","1985","Realschule","maennlich","47","0.0902050342334252","0.0658617355698438","0.114548332897007"
"Grosse Sorgen","1985","Realschule","weiblich","43","0.0805143506483412","0.0576290142145998","0.103399687082083"
"Keine Sorgen","1985","(Fach-)Abitur","maennlich","137","","",""
"Keine Sorgen","1985","(Fach-)Abitur","weiblich","88","0.621580717183051","0.543967111965149","0.699194322400954"
"Keine Sorgen","1985","(noch) kein Abschluss","maennlich","121","","",""
"Keine Sorgen","1985","(noch) kein Abschluss","weiblich","88","0.393479818359921","0.326111413300086","0.460848223419757"
"Keine Sorgen","1985","AkademikerIn","maennlich","296","","",""
"Keine Sorgen","1985","AkademikerIn","weiblich","105","","",""
"Keine Sorgen","1985","Hauptschule","maennlich","1087","","",""
"Keine Sorgen","1985","Hauptschule","weiblich","704","0.588654339728321","0.561429842815736","0.615878836640906"
"Keine Sorgen","1985","Realschule","maennlich","331","0.619750593052128","0.578499541573917","0.661001644530339"
"Keine Sorgen","1985","Realschule","weiblich","354","0.649092081836957","0.608950182649709","0.689233981024206"
"Einige Sorgen","1986","(Fach-)Abitur","maennlich","69","0.259506172124637","0.204046533235713","0.314965811013561"
"Einige Sorgen","1986","(Fach-)Abitur","weiblich","48","0.30394021163358","0.233758578148992","0.374121845118168"
"Einige Sorgen","1986","(noch) kein Abschluss","maennlich","111","","",""
"Einige Sorgen","1986","(noch) kein Abschluss","weiblich","68","0.33189113537614","0.265628505339535","0.398153765412746"
"Einige Sorgen","1986","AkademikerIn","maennlich","91","0.228715045815933","0.187657795371565","0.269772296260301"
"Einige Sorgen","1986","AkademikerIn","weiblich","35","0.21881300917165","0.152428151674062","0.285197866669237"
"Einige Sorgen","1986","Hauptschule","maennlich","710","0.327739662384379","0.307824487288933","0.347654837479825"
"Einige Sorgen","1986","Hauptschule","weiblich","350","0.282210723390462","0.256487246508605","0.30793420027232"
"Einige Sorgen","1986","Realschule","maennlich","134","","",""
"Einige Sorgen","1986","Realschule","weiblich","125","","",""
"Grosse Sorgen","1986","(Fach-)Abitur","maennlich","36","0.0882401795696231","0.0523549369659647","0.124125422173282"
"Grosse Sorgen","1986","(Fach-)Abitur","weiblich","25","","",""
"Grosse Sorgen","1986","(noch) kein Abschluss","maennlich","67","0.281222834487763","0.227595200646184","0.334850468329341"
"Grosse Sorgen","1986","(noch) kein Abschluss","weiblich","39","0.220576407654845","0.16223007961228","0.27892273569741"
"Grosse Sorgen","1986","AkademikerIn","maennlich","32","0.0738095711955203","0.04825070702608","0.0993684353649606"
"Grosse Sorgen","1986","AkademikerIn","weiblich","10","","",""
"Grosse Sorgen","1986","Hauptschule","maennlich","363","0.147925296786088","0.132862315237665","0.162988278334511"
"Grosse Sorgen","1986","Hauptschule","weiblich","161","","",""
"Grosse Sorgen","1986","Realschule","maennlich","47","0.094609575662768","0.0690832739737203","0.120135877351816"
"Grosse Sorgen","1986","Realschule","weiblich","50","0.0866264765617595","0.0627015636955052","0.110551389428014"
"Keine Sorgen","1986","(Fach-)Abitur","maennlich","135","","",""
"Keine Sorgen","1986","(Fach-)Abitur","weiblich","92","0.553183091952657","0.477324396979124","0.62904178692619"
"Keine Sorgen","1986","(noch) kein Abschluss","maennlich","92","0.310403431775199","0.255217673822796","0.365589189727602"
"Keine Sorgen","1986","(noch) kein Abschluss","weiblich","87","0.447532456969015","0.377562294997218","0.517502618940811"
"Keine Sorgen","1986","AkademikerIn","maennlich","279","","",""
"Keine Sorgen","1986","AkademikerIn","weiblich","104","","",""
"Keine Sorgen","1986","Hauptschule","maennlich","1061","","",""
"Keine Sorgen","1986","Hauptschule","weiblich","665","0.594836237009449","0.566778125495336","0.622894348523562"
"Keine Sorgen","1986","Realschule","maennlich","324","0.646831233512175","0.605145347420954","0.688517119603395"
"Keine Sorgen","1986","Realschule","weiblich","356","0.681230113593316","0.64159442632425","0.720865800862382"
"Einige Sorgen","1987","(Fach-)Abitur","maennlich","72","0.290142371496733","0.231994828637316","0.34828991435615"
"Einige Sorgen","1987","(Fach-)Abitur","weiblich","51","0.33599764714054","0.262579662945814","0.409415631335265"
"Einige Sorgen","1987","(noch) kein Abschluss","maennlich","106","","",""
"Einige Sorgen","1987","(noch) kein Abschluss","weiblich","71","0.395606356215895","0.326620348747323","0.464592363684466"
"Einige Sorgen","1987","AkademikerIn","maennlich","80","0.20939128083289","0.169164811866384","0.249617749799397"
"Einige Sorgen","1987","AkademikerIn","weiblich","32","0.188662349344714","0.126052033346816","0.251272665342612"
"Einige Sorgen","1987","Hauptschule","maennlich","800","0.360708600452396","0.340462173672474","0.380955027232319"
"Einige Sorgen","1987","Hauptschule","weiblich","405","0.325412960553747","0.298870728895155","0.351955192212338"
"Einige Sorgen","1987","Realschule","maennlich","152","","",""
"Einige Sorgen","1987","Realschule","weiblich","162","","",""
"Grosse Sorgen","1987","(Fach-)Abitur","maennlich","26","","",""
"Grosse Sorgen","1987","(Fach-)Abitur","weiblich","16","","",""
"Grosse Sorgen","1987","(noch) kein Abschluss","maennlich","49","0.21701046186554","0.167097222019018","0.266923701712062"
"Grosse Sorgen","1987","(noch) kein Abschluss","weiblich","29","","",""
"Grosse Sorgen","1987","AkademikerIn","maennlich","26","","",""
"Grosse Sorgen","1987","AkademikerIn","weiblich","14","","",""
"Grosse Sorgen","1987","Hauptschule","maennlich","296","","",""
"Grosse Sorgen","1987","Hauptschule","weiblich","148","","",""
"Grosse Sorgen","1987","Realschule","maennlich","40","0.0711028726963066","0.0490563437389504","0.0931494016536628"
"Grosse Sorgen","1987","Realschule","weiblich","52","0.0802245848452411","0.0577664041938663","0.102682765496616"
"Keine Sorgen","1987","(Fach-)Abitur","maennlich","136","","",""
"Keine Sorgen","1987","(Fach-)Abitur","weiblich","92","0.596369881204354","0.520109466490997","0.672630295917711"
"Keine Sorgen","1987","(noch) kein Abschluss","maennlich","107","","",""
"Keine Sorgen","1987","(noch) kein Abschluss","weiblich","93","0.450964112417253","0.380763517256742","0.521164707577765"
"Keine Sorgen","1987","AkademikerIn","maennlich","287","","",""
"Keine Sorgen","1987","AkademikerIn","weiblich","104","","",""
"Keine Sorgen","1987","Hauptschule","maennlich","1065","","",""
"Keine Sorgen","1987","Hauptschule","weiblich","644","0.568965899800051","0.540911566662852","0.597020232937249"
"Keine Sorgen","1987","Realschule","maennlich","330","0.651280945477554","0.610398688396975","0.692163202558133"
"Keine Sorgen","1987","Realschule","weiblich","348","0.6292073638744","0.589273403572927","0.669141324175873"
"Einige Sorgen","1988","(Fach-)Abitur","maennlich","73","0.308216327681926","0.248410524894766","0.368022130469085"
"Einige Sorgen","1988","(Fach-)Abitur","weiblich","41","0.243858187285833","0.175367753788321","0.312348620783346"
"Einige Sorgen","1988","(noch) kein Abschluss","maennlich","84","0.338315988624564","0.277564529641402","0.399067447607726"
"Einige Sorgen","1988","(noch) kein Abschluss","weiblich","73","0.420026372076848","0.345392520794764","0.494660223358931"
"Einige Sorgen","1988","AkademikerIn","maennlich","92","0.238844134511678","0.195457573697985","0.282230695325371"
"Einige Sorgen","1988","AkademikerIn","weiblich","31","0.197298416098419","0.134033176607863","0.260563655588975"
"Einige Sorgen","1988","Hauptschule","maennlich","781","0.389503985969648","0.368265040650625","0.41074293128867"
"Einige Sorgen","1988","Hauptschule","weiblich","404","0.354949090393264","0.327136087021022","0.382762093765506"
"Einige Sorgen","1988","Realschule","maennlich","156","","",""
"Einige Sorgen","1988","Realschule","weiblich","155","","",""
"Grosse Sorgen","1988","(Fach-)Abitur","maennlich","34","0.096590494113617","0.058330942874674","0.13485004535256"
"Grosse Sorgen","1988","(Fach-)Abitur","weiblich","15","","",""
"Grosse Sorgen","1988","(noch) kein Abschluss","maennlich","60","0.303657985120474","0.244614255417204","0.362701714823743"
"Grosse Sorgen","1988","(noch) kein Abschluss","weiblich","31","0.23811141908009","0.17370497916692","0.30251785899326"
"Grosse Sorgen","1988","AkademikerIn","maennlich","24","","",""
"Grosse Sorgen","1988","AkademikerIn","weiblich","14","","",""
"Grosse Sorgen","1988","Hauptschule","maennlich","350","0.150441383776582","0.134870405048442","0.166012362504722"
"Grosse Sorgen","1988","Hauptschule","weiblich","163","","",""
"Grosse Sorgen","1988","Realschule","maennlich","49","0.0926370179169171","0.0674749798694095","0.117799055964425"
"Grosse Sorgen","1988","Realschule","weiblich","49","0.0785575263325679","0.0558441486867088","0.101270903978427"
"Keine Sorgen","1988","(Fach-)Abitur","maennlich","122","","",""
"Keine Sorgen","1988","(Fach-)Abitur","weiblich","95","0.672283744934898","0.597417695898801","0.747149793970994"
"Keine Sorgen","1988","(noch) kein Abschluss","maennlich","89","0.358026026254963","0.296467793909731","0.419584258600194"
"Keine Sorgen","1988","(noch) kein Abschluss","weiblich","64","0.341862208843063","0.27013607669973","0.413588340986395"
"Keine Sorgen","1988","AkademikerIn","maennlich","255","","",""
"Keine Sorgen","1988","AkademikerIn","weiblich","107","","",""
"Keine Sorgen","1988","Hauptschule","maennlich","894","0.46005463025377","0.438346861281107","0.481762399226434"
"Keine Sorgen","1988","Hauptschule","weiblich","570","0.524088577099672","0.49505949723844","0.553117656960905"
"Keine Sorgen","1988","Realschule","maennlich","305","0.598642703403565","0.556101239435926","0.641184167371203"
"Keine Sorgen","1988","Realschule","weiblich","335","0.632369488188254","0.591664752748912","0.673074223627597"
"Einige Sorgen","1989","(Fach-)Abitur","maennlich","68","0.27263897134731","0.216181929105162","0.329096013589458"
"Einige Sorgen","1989","(Fach-)Abitur","weiblich","42","0.235077245519274","0.168534628252943","0.301619862785604"
"Einige Sorgen","1989","(noch) kein Abschluss","maennlich","74","0.321396554972848","0.259260044109084","0.383533065836612"
"Einige Sorgen","1989","(noch) kein Abschluss","weiblich","55","0.33951858676907","0.264727506159828","0.414309667378312"
"Einige Sorgen","1989","AkademikerIn","maennlich","79","0.200397188150026","0.159936139293381","0.24085823700667"
"Einige Sorgen","1989","AkademikerIn","weiblich","36","0.224971248069569","0.158148416066494","0.291794080072645"
"Einige Sorgen","1989","Hauptschule","maennlich","652","0.317467402419774","0.296806844094367","0.338127960745181"
"Einige Sorgen","1989","Hauptschule","weiblich","350","0.285010818919182","0.258702251705015","0.311319386133349"
"Einige Sorgen","1989","Realschule","maennlich","145","","",""
"Einige Sorgen","1989","Realschule","weiblich","141","","",""
"Grosse Sorgen","1989","(Fach-)Abitur","maennlich","22","","",""
"Grosse Sorgen","1989","(Fach-)Abitur","weiblich","6","0.0460019607303291","0.0131283275826276","0.0788755938780307"
"Grosse Sorgen","1989","(noch) kein Abschluss","maennlich","37","0.178654196619808","0.127687339156798","0.229621054082819"
"Grosse Sorgen","1989","(noch) kein Abschluss","weiblich","25","","",""
"Grosse Sorgen","1989","AkademikerIn","maennlich","11","","",""
"Grosse Sorgen","1989","AkademikerIn","weiblich","7","0.0351105333345342","0.00565547023374855","0.0645655964353198"
"Grosse Sorgen","1989","Hauptschule","maennlich","207","","",""
"Grosse Sorgen","1989","Hauptschule","weiblich","118","","",""
"Grosse Sorgen","1989","Realschule","maennlich","27","","",""
"Grosse Sorgen","1989","Realschule","weiblich","34","0.0619671226570742","0.0418908583660186","0.0820433869481298"
"Keine Sorgen","1989","(Fach-)Abitur","maennlich","149","","",""
"Keine Sorgen","1989","(Fach-)Abitur","weiblich","108","","",""
"Keine Sorgen","1989","(noch) kein Abschluss","maennlich","106","","",""
"Keine Sorgen","1989","(noch) kein Abschluss","weiblich","74","0.448703450338762","0.370150939311472","0.527255961366053"
"Keine Sorgen","1989","AkademikerIn","maennlich","286","","",""
"Keine Sorgen","1989","AkademikerIn","weiblich","107","","",""
"Keine Sorgen","1989","Hauptschule","maennlich","1091","","",""
"Keine Sorgen","1989","Hauptschule","weiblich","663","0.626299402432943","0.598104559253134","0.654494245612752"
"Keine Sorgen","1989","Realschule","maennlich","338","0.671181125951731","0.630409198798893","0.711953053104569"
"Keine Sorgen","1989","Realschule","weiblich","379","0.693856135608503","0.655477396256921","0.732234874960084"
"Einige Sorgen","1990","(Fach-)Abitur","maennlich","92","0.320248499471513","0.265402578656907","0.375094420286119"
"Einige Sorgen","1990","(Fach-)Abitur","weiblich","56","0.277585538676465","0.214243926813026","0.340927150539904"
"Einige Sorgen","1990","(noch) kein Abschluss","maennlich","89","0.402622563730048","0.337068091789914","0.468177035670181"
"Einige Sorgen","1990","(noch) kein Abschluss","weiblich","55","0.330643030028682","0.257519338154878","0.403766721902485"
"Einige Sorgen","1990","AkademikerIn","maennlich","298","","",""
"Einige Sorgen","1990","AkademikerIn","weiblich","249","","",""
"Einige Sorgen","1990","Hauptschule","maennlich","851","0.322843601501417","0.304191831857567","0.341495371145268"
"Einige Sorgen","1990","Hauptschule","weiblich","559","0.32412745518394","0.301384618811217","0.346870291556663"
"Einige Sorgen","1990","Realschule","maennlich","450","0.315166472327688","0.289360161273734","0.340972783381641"
"Einige Sorgen","1990","Realschule","weiblich","374","0.279695277068807","0.253876677684826","0.305513876452788"
"Grosse Sorgen","1990","(Fach-)Abitur","maennlich","34","0.066850046108569","0.0374903018625401","0.0962097903545978"
"Grosse Sorgen","1990","(Fach-)Abitur","weiblich","15","","",""
"Grosse Sorgen","1990","(noch) kein Abschluss","maennlich","48","0.249929913891651","0.192055193798457","0.307804633984845"
"Grosse Sorgen","1990","(noch) kein Abschluss","weiblich","34","0.258813143291776","0.190735181114019","0.326891105469533"
"Grosse Sorgen","1990","AkademikerIn","maennlich","137","","",""
"Grosse Sorgen","1990","AkademikerIn","weiblich","161","","",""
"Grosse Sorgen","1990","Hauptschule","maennlich","468","0.157802963995164","0.143260302657863","0.172345625332465"
"Grosse Sorgen","1990","Hauptschule","weiblich","358","0.162816651476806","0.144876999453609","0.180756303500003"
"Grosse Sorgen","1990","Realschule","maennlich","289","","",""
"Grosse Sorgen","1990","Realschule","weiblich","279","","",""
"Keine Sorgen","1990","(Fach-)Abitur","maennlich","152","","",""
"Keine Sorgen","1990","(Fach-)Abitur","weiblich","121","","",""
"Keine Sorgen","1990","(noch) kein Abschluss","maennlich","78","0.347447522378301","0.283800045482957","0.411094999273645"
"Keine Sorgen","1990","(noch) kein Abschluss","weiblich","70","0.410543826679542","0.334080171958795","0.48700748140029"
"Keine Sorgen","1990","AkademikerIn","maennlich","337","0.548574890613254","0.513471403594719","0.583678377631789"
"Keine Sorgen","1990","AkademikerIn","weiblich","182","","",""
"Keine Sorgen","1990","Hauptschule","maennlich","1095","","",""
"Keine Sorgen","1990","Hauptschule","weiblich","710","0.513055893339254","0.488768762531417","0.537343024147091"
"Keine Sorgen","1990","Realschule","maennlich","506","0.51346008347948","0.485696469527428","0.541223697431532"
"Keine Sorgen","1990","Realschule","weiblich","508","0.565819482227628","0.53730889938235","0.594330065072905"
"Einige Sorgen","1991","(Fach-)Abitur","maennlich","90","0.281349684283353","0.230037664567169","0.332661703999537"
"Einige Sorgen","1991","(Fach-)Abitur","weiblich","42","0.194273242952387","0.140634902072634","0.24791158383214"
"Einige Sorgen","1991","(noch) kein Abschluss","maennlich","82","0.402781164849154","0.338264348485564","0.467297981212744"
"Einige Sorgen","1991","(noch) kein Abschluss","weiblich","55","0.320976828520037","0.2507985406661","0.391155116373974"
"Einige Sorgen","1991","AkademikerIn","maennlich","203","","",""
"Einige Sorgen","1991","AkademikerIn","weiblich","212","","",""
"Einige Sorgen","1991","Hauptschule","maennlich","703","0.287758668170078","0.269392208107586","0.306125128232569"
"Einige Sorgen","1991","Hauptschule","weiblich","388","0.252459035103308","0.230289068532461","0.274629001674155"
"Einige Sorgen","1991","Realschule","maennlich","365","0.273628575135475","0.247917679894575","0.299339470376375"
"Einige Sorgen","1991","Realschule","weiblich","265","","",""
"Grosse Sorgen","1991","(Fach-)Abitur","maennlich","29","","",""
"Grosse Sorgen","1991","(Fach-)Abitur","weiblich","19","","",""
"Grosse Sorgen","1991","(noch) kein Abschluss","maennlich","33","0.150205030149913","0.103207945298386","0.197202115001439"
"Grosse Sorgen","1991","(noch) kein Abschluss","weiblich","25","","",""
"Grosse Sorgen","1991","AkademikerIn","maennlich","142","","",""
"Grosse Sorgen","1991","AkademikerIn","weiblich","162","","",""
"Grosse Sorgen","1991","Hauptschule","maennlich","396","0.133803898825195","0.119992420646858","0.147615377003532"
"Grosse Sorgen","1991","Hauptschule","weiblich","300","0.160443773484754","0.141713746282338","0.17917380068717"
"Grosse Sorgen","1991","Realschule","maennlich","256","","",""
"Grosse Sorgen","1991","Realschule","weiblich","261","","",""
"Keine Sorgen","1991","(Fach-)Abitur","maennlich","176","","",""
"Keine Sorgen","1991","(Fach-)Abitur","weiblich","148","","",""
"Keine Sorgen","1991","(noch) kein Abschluss","maennlich","107","","",""
"Keine Sorgen","1991","(noch) kein Abschluss","weiblich","90","0.49746755942097","0.422307335705722","0.572627783136218"
"Keine Sorgen","1991","AkademikerIn","maennlich","382","0.628889802494626","0.593772624729431","0.664006980259822"
"Keine Sorgen","1991","AkademikerIn","weiblich","172","","",""
"Keine Sorgen","1991","Hauptschule","maennlich","1235","","",""
"Keine Sorgen","1991","Hauptschule","weiblich","787","0.587097191411938","0.561970749090733","0.612223633733143"
"Keine Sorgen","1991","Realschule","maennlich","534","0.561540917449224","0.532924692710309","0.590157142188138"
"Keine Sorgen","1991","Realschule","weiblich","544","0.628491674322542","0.599538896203597","0.657444452441488"
"Einige Sorgen","1992","(Fach-)Abitur","maennlich","100","","",""
"Einige Sorgen","1992","(Fach-)Abitur","weiblich","46","0.233134991314774","0.175112523123838","0.291157459505711"
"Einige Sorgen","1992","(noch) kein Abschluss","maennlich","76","0.354328998317404","0.287873557677764","0.420784438957044"
"Einige Sorgen","1992","(noch) kein Abschluss","weiblich","55","0.323562415840879","0.249912010471179","0.397212821210578"
"Einige Sorgen","1992","AkademikerIn","maennlich","248","","",""
"Einige Sorgen","1992","AkademikerIn","weiblich","227","","",""
"Einige Sorgen","1992","Hauptschule","maennlich","799","0.354518068973965","0.334395685940789","0.374640452007141"
"Einige Sorgen","1992","Hauptschule","weiblich","404","0.281031264740229","0.257035451868459","0.305027077611998"
"Einige Sorgen","1992","Realschule","maennlich","373","0.317911447361672","0.290009811548647","0.345813083174696"
"Einige Sorgen","1992","Realschule","weiblich","288","","",""
"Grosse Sorgen","1992","(Fach-)Abitur","maennlich","33","0.0866675559987072","0.0542864402131074","0.119048671784307"
"Grosse Sorgen","1992","(Fach-)Abitur","weiblich","19","","",""
"Grosse Sorgen","1992","(noch) kein Abschluss","maennlich","40","0.215136147317894","0.158044127189022","0.272228167446765"
"Grosse Sorgen","1992","(noch) kein Abschluss","weiblich","37","0.244033019648371","0.176415699876023","0.311650339420718"
"Grosse Sorgen","1992","AkademikerIn","maennlich","94","0.0902446744848432","0.0688961365041063","0.11159321246558"
"Grosse Sorgen","1992","AkademikerIn","weiblich","112","","",""
"Grosse Sorgen","1992","Hauptschule","maennlich","385","0.146386788664432","0.13151717499679","0.161256402332074"
"Grosse Sorgen","1992","Hauptschule","weiblich","270","","",""
"Grosse Sorgen","1992","Realschule","maennlich","198","","",""
"Grosse Sorgen","1992","Realschule","weiblich","206","","",""
"Keine Sorgen","1992","(Fach-)Abitur","maennlich","157","","",""
"Keine Sorgen","1992","(Fach-)Abitur","weiblich","139","","",""
"Keine Sorgen","1992","(noch) kein Abschluss","maennlich","83","0.430534854364702","0.36173947263311","0.499330236096295"
"Keine Sorgen","1992","(noch) kein Abschluss","weiblich","63","0.432404564510751","0.354413145177876","0.510395983843625"
"Keine Sorgen","1992","AkademikerIn","maennlich","350","0.587974786391856","0.551302643185144","0.624646929598568"
"Keine Sorgen","1992","AkademikerIn","weiblich","180","","",""
"Keine Sorgen","1992","Hauptschule","maennlich","987","0.499095142361603","0.478062808237088","0.520127476486118"
"Keine Sorgen","1992","Hauptschule","weiblich","674","0.559273438919321","0.53277014490642","0.585776732932221"
"Keine Sorgen","1992","Realschule","maennlich","499","0.532989863768551","0.503096221678517","0.562883505858585"
"Keine Sorgen","1992","Realschule","weiblich","525","0.580690956347466","0.55039388533158","0.610988027363352"
"Einige Sorgen","1993","(Fach-)Abitur","maennlich","87","0.31783777207706","0.264338461606782","0.371337082547338"
"Einige Sorgen","1993","(Fach-)Abitur","weiblich","60","0.241043573175179","0.184003849203302","0.298083297147056"
"Einige Sorgen","1993","(noch) kein Abschluss","maennlich","78","0.363901233198847","0.296199269354958","0.431603197042737"
"Einige Sorgen","1993","(noch) kein Abschluss","weiblich","55","0.413733733846561","0.33244198742536","0.495025480267762"
"Einige Sorgen","1993","AkademikerIn","maennlich","255","","",""
"Einige Sorgen","1993","AkademikerIn","weiblich","213","","",""
"Einige Sorgen","1993","Hauptschule","maennlich","758","0.359486950178966","0.338674376985314","0.380299523372618"
"Einige Sorgen","1993","Hauptschule","weiblich","398","0.293331229179097","0.268212045924127","0.318450412434067"
"Einige Sorgen","1993","Realschule","maennlich","370","0.313825033247961","0.285968266008938","0.341681800486983"
"Einige Sorgen","1993","Realschule","weiblich","320","0.280678554465967","0.253035808053142","0.308321300878791"
"Grosse Sorgen","1993","(Fach-)Abitur","maennlich","28","","",""
"Grosse Sorgen","1993","(Fach-)Abitur","weiblich","18","","",""
"Grosse Sorgen","1993","(noch) kein Abschluss","maennlich","43","0.209537185422072","0.15226833027734","0.266806040566805"
"Grosse Sorgen","1993","(noch) kein Abschluss","weiblich","15","","",""
"Grosse Sorgen","1993","AkademikerIn","maennlich","65","0.0760872823247885","0.0562465571298727","0.0959280075197044"
"Grosse Sorgen","1993","AkademikerIn","weiblich","68","0.10715593912751","0.0802848586071608","0.134027019647859"
"Grosse Sorgen","1993","Hauptschule","maennlich","301","0.124086106996779","0.109786881687264","0.138385332306295"
"Grosse Sorgen","1993","Hauptschule","weiblich","168","","",""
"Grosse Sorgen","1993","Realschule","maennlich","151","","",""
"Grosse Sorgen","1993","Realschule","weiblich","130","","",""
"Keine Sorgen","1993","(Fach-)Abitur","maennlich","176","","",""
"Keine Sorgen","1993","(Fach-)Abitur","weiblich","138","","",""
"Keine Sorgen","1993","(noch) kein Abschluss","maennlich","73","0.42656158137908","0.356966028717431","0.496157134040729"
"Keine Sorgen","1993","(noch) kein Abschluss","weiblich","71","0.476069356726736","0.393634564310385","0.558504149143087"
"Keine Sorgen","1993","AkademikerIn","maennlich","366","0.593510688515292","0.55675497391558","0.630266403115005"
"Keine Sorgen","1993","AkademikerIn","weiblich","228","","",""
"Keine Sorgen","1993","Hauptschule","maennlich","983","0.516426942824254","0.494752112021738","0.53810177362677"
"Keine Sorgen","1993","Hauptschule","weiblich","696","0.600099482692205","0.573071973562164","0.627126991822245"
"Keine Sorgen","1993","Realschule","maennlich","545","0.553825817557934","0.523985165722556","0.583666469393312"
"Keine Sorgen","1993","Realschule","weiblich","565","0.625488556649115","0.595713177498285","0.655263935799945"
"Einige Sorgen","1994","(Fach-)Abitur","maennlich","85","0.277743418549302","0.225282400080705","0.330204437017899"
"Einige Sorgen","1994","(Fach-)Abitur","weiblich","77","0.309920494779943","0.250793082432113","0.369047907127773"
"Einige Sorgen","1994","(noch) kein Abschluss","maennlich","71","0.428416620458418","0.353588230369143","0.503245010547693"
