year,regtyp,sampreg,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Urban regions,West,Very concerned,0.09955,484,4109,0.09039,0.10870
1994,Urban regions,West,Somewhat concerned,0.33496,1453,4109,0.32053,0.34939
1994,Urban regions,West,Not concerned at all,0.56550,2172,4109,0.55034,0.58065
1994,Urban regions,East,Very concerned,0.22127,164,772,0.19197,0.25057
1994,Urban regions,East,Somewhat concerned,0.48103,388,772,0.44576,0.51630
1994,Urban regions,East,Not concerned at all,0.29770,220,772,0.26543,0.32998
1994,Rural regions,West,Very concerned,0.11800,131,1118,0.09908,0.13692
1994,Rural regions,West,Somewhat concerned,0.33870,397,1118,0.31094,0.36645
1994,Rural regions,West,Not concerned at all,0.54331,590,1118,0.51409,0.57252
1994,Rural regions,East,Very concerned,0.22013,306,1368,0.19817,0.24210
1994,Rural regions,East,Somewhat concerned,0.50721,698,1368,0.48071,0.53371
1994,Rural regions,East,Not concerned at all,0.27265,364,1368,0.24905,0.29626
1995,Urban regions,West,Very concerned,0.10540,560,4535,0.09646,0.11433
1995,Urban regions,West,Somewhat concerned,0.32441,1568,4535,0.31078,0.33803
1995,Urban regions,West,Not concerned at all,0.57020,2407,4535,0.55579,0.58461
1995,Urban regions,East,Very concerned,0.25428,175,734,0.22275,0.28580
1995,Urban regions,East,Somewhat concerned,0.44925,335,734,0.41324,0.48526
1995,Urban regions,East,Not concerned at all,0.29647,224,734,0.26341,0.32953
1995,Rural regions,West,Very concerned,0.10279,121,1256,0.08598,0.11959
1995,Rural regions,West,Somewhat concerned,0.32795,420,1256,0.30197,0.35392
1995,Rural regions,West,Not concerned at all,0.56927,715,1256,0.54187,0.59666
1995,Rural regions,East,Very concerned,0.24343,381,1491,0.22164,0.26522
1995,Rural regions,East,Somewhat concerned,0.44836,678,1491,0.42311,0.47361
1995,Rural regions,East,Not concerned at all,0.30821,432,1491,0.28476,0.33165
1996,Urban regions,West,Very concerned,0.08974,459,4332,0.08123,0.09825
1996,Urban regions,West,Somewhat concerned,0.33456,1491,4332,0.32050,0.34861
1996,Urban regions,West,Not concerned at all,0.57571,2382,4332,0.56099,0.59043
1996,Urban regions,East,Very concerned,0.21219,140,740,0.18271,0.24166
1996,Urban regions,East,Somewhat concerned,0.48321,358,740,0.44718,0.51924
1996,Urban regions,East,Not concerned at all,0.30460,242,740,0.27142,0.33779
1996,Rural regions,West,Very concerned,0.11570,142,1275,0.09814,0.13327
1996,Rural regions,West,Somewhat concerned,0.32806,426,1275,0.30228,0.35384
1996,Rural regions,West,Not concerned at all,0.55624,707,1275,0.52895,0.58352
1996,Rural regions,East,Very concerned,0.20380,289,1418,0.18282,0.22477
1996,Rural regions,East,Somewhat concerned,0.45087,666,1418,0.42496,0.47677
1996,Rural regions,East,Not concerned at all,0.34534,463,1418,0.32058,0.37010
1997,Urban regions,West,Very concerned,0.12366,617,4216,0.11372,0.13359
1997,Urban regions,West,Somewhat concerned,0.40172,1691,4216,0.38692,0.41652
1997,Urban regions,West,Not concerned at all,0.47462,1908,4216,0.45955,0.48970
1997,Urban regions,East,Very concerned,0.23952,166,692,0.20770,0.27134
1997,Urban regions,East,Somewhat concerned,0.49506,357,692,0.45778,0.53234
1997,Urban regions,East,Not concerned at all,0.26542,169,692,0.23250,0.29835
1997,Rural regions,West,Very concerned,0.12018,156,1213,0.10187,0.13849
1997,Rural regions,West,Somewhat concerned,0.39962,509,1213,0.37205,0.42720
1997,Rural regions,West,Not concerned at all,0.48019,548,1213,0.45207,0.50832
1997,Rural regions,East,Very concerned,0.24381,359,1418,0.22145,0.26616
1997,Rural regions,East,Somewhat concerned,0.50996,720,1418,0.48393,0.53599
1997,Rural regions,East,Not concerned at all,0.24624,339,1418,0.22380,0.26867
1998,Urban regions,West,Very concerned,0.13215,674,4654,0.12242,0.14188
1998,Urban regions,West,Somewhat concerned,0.34887,1704,4654,0.33517,0.36256
1998,Urban regions,West,Not concerned at all,0.51898,2276,4654,0.50462,0.53334
1998,Urban regions,East,Very concerned,0.26364,185,724,0.23153,0.29576
1998,Urban regions,East,Somewhat concerned,0.46862,345,724,0.43224,0.50499
1998,Urban regions,East,Not concerned at all,0.26774,194,724,0.23546,0.30001
1998,Rural regions,West,Very concerned,0.13453,178,1392,0.11660,0.15246
1998,Rural regions,West,Somewhat concerned,0.36925,526,1392,0.34388,0.39461
1998,Rural regions,West,Not concerned at all,0.49623,688,1392,0.46995,0.52250
1998,Rural regions,East,Very concerned,0.22399,337,1455,0.20256,0.24542
1998,Rural regions,East,Somewhat concerned,0.49673,722,1455,0.47103,0.52243
1998,Rural regions,East,Not concerned at all,0.27928,396,1455,0.25622,0.30234
1999,Urban regions,West,Very concerned,0.11817,576,4510,0.10875,0.12759
1999,Urban regions,West,Somewhat concerned,0.36619,1746,4510,0.35213,0.38025
1999,Urban regions,West,Not concerned at all,0.51564,2188,4510,0.50105,0.53023
1999,Urban regions,East,Very concerned,0.20471,154,720,0.17522,0.23421
1999,Urban regions,East,Somewhat concerned,0.56002,390,720,0.52374,0.59631
1999,Urban regions,East,Not concerned at all,0.23526,176,720,0.20426,0.26627
1999,Rural regions,West,Very concerned,0.10499,146,1357,0.08868,0.12131
1999,Rural regions,West,Somewhat concerned,0.39895,544,1357,0.37289,0.42502
1999,Rural regions,West,Not concerned at all,0.49605,667,1357,0.46944,0.52267
1999,Rural regions,East,Very concerned,0.24981,365,1470,0.22767,0.27194
1999,Rural regions,East,Somewhat concerned,0.48415,739,1470,0.45859,0.50970
1999,Rural regions,East,Not concerned at all,0.26605,366,1470,0.24345,0.28865
2000,Urban regions,West,Very concerned,0.11255,891,7833,0.10555,0.11954
2000,Urban regions,West,Somewhat concerned,0.36058,2867,7833,0.34994,0.37121
2000,Urban regions,West,Not concerned at all,0.52688,4075,7833,0.51582,0.53793
2000,Urban regions,East,Very concerned,0.22515,221,1021,0.19951,0.25078
2000,Urban regions,East,Somewhat concerned,0.48118,505,1021,0.45052,0.51184
2000,Urban regions,East,Not concerned at all,0.29368,295,1021,0.26572,0.32163
2000,Rural regions,West,Very concerned,0.10452,268,2543,0.09263,0.11642
2000,Rural regions,West,Somewhat concerned,0.37191,946,2543,0.35312,0.39070
2000,Rural regions,West,Not concerned at all,0.52356,1329,2543,0.50415,0.54298
2000,Rural regions,East,Very concerned,0.26714,579,2180,0.24856,0.28572
2000,Rural regions,East,Somewhat concerned,0.45530,1014,2180,0.43439,0.47621
2000,Rural regions,East,Not concerned at all,0.27756,587,2180,0.25876,0.29637
2001,Urban regions,West,Very concerned,0.08883,629,7288,0.08230,0.09536
2001,Urban regions,West,Somewhat concerned,0.32359,2425,7288,0.31285,0.33434
2001,Urban regions,West,Not concerned at all,0.58757,4234,7288,0.57627,0.59888
2001,Urban regions,East,Very concerned,0.19787,175,974,0.17284,0.22291
2001,Urban regions,East,Somewhat concerned,0.42579,451,974,0.39472,0.45686
2001,Urban regions,East,Not concerned at all,0.37634,348,974,0.34590,0.40678
2001,Rural regions,West,Very concerned,0.08590,190,2280,0.07440,0.09741
2001,Rural regions,West,Somewhat concerned,0.33773,767,2280,0.31831,0.35715
2001,Rural regions,West,Not concerned at all,0.57637,1323,2280,0.55608,0.59666
2001,Rural regions,East,Very concerned,0.24046,464,2002,0.22173,0.25918
2001,Rural regions,East,Somewhat concerned,0.46886,977,2002,0.44700,0.49073
2001,Rural regions,East,Not concerned at all,0.29068,561,2002,0.27079,0.31058
2002,Urban regions,West,Very concerned,0.13032,891,7949,0.12292,0.13772
2002,Urban regions,West,Somewhat concerned,0.37579,2836,7949,0.36514,0.38644
2002,Urban regions,West,Not concerned at all,0.49389,4222,7949,0.48290,0.50488
2002,Urban regions,East,Very concerned,0.24616,210,994,0.21937,0.27295
2002,Urban regions,East,Somewhat concerned,0.43285,458,994,0.40203,0.46366
2002,Urban regions,East,Not concerned at all,0.32100,326,994,0.29196,0.35003
2002,Rural regions,West,Very concerned,0.11622,241,2427,0.10346,0.12897
2002,Rural regions,West,Somewhat concerned,0.39343,872,2427,0.37399,0.41287
2002,Rural regions,West,Not concerned at all,0.49035,1314,2427,0.47045,0.51024
2002,Rural regions,East,Very concerned,0.26082,454,1946,0.24131,0.28033
2002,Rural regions,East,Somewhat concerned,0.46232,919,1946,0.44016,0.48448
2002,Rural regions,East,Not concerned at all,0.27686,573,1946,0.25698,0.29675
2003,Urban regions,West,Very concerned,0.15452,1038,7498,0.14634,0.16270
2003,Urban regions,West,Somewhat concerned,0.39189,2819,7498,0.38083,0.40294
2003,Urban regions,West,Not concerned at all,0.45360,3641,7498,0.44233,0.46487
2003,Urban regions,East,Very concerned,0.25105,227,973,0.22379,0.27831
2003,Urban regions,East,Somewhat concerned,0.47142,465,973,0.44004,0.50281
2003,Urban regions,East,Not concerned at all,0.27753,281,973,0.24938,0.30568
2003,Rural regions,West,Very concerned,0.12837,282,2298,0.11469,0.14205
2003,Rural regions,West,Somewhat concerned,0.38381,868,2298,0.36392,0.40370
2003,Rural regions,West,Not concerned at all,0.48782,1148,2298,0.46738,0.50826
2003,Rural regions,East,Very concerned,0.26364,462,1871,0.24367,0.28361
2003,Rural regions,East,Somewhat concerned,0.46928,878,1871,0.44666,0.49190
2003,Rural regions,East,Not concerned at all,0.26708,531,1871,0.24702,0.28713
2004,Urban regions,West,Very concerned,0.19300,1209,7240,0.18390,0.20209
2004,Urban regions,West,Somewhat concerned,0.40295,2842,7240,0.39165,0.41425
2004,Urban regions,West,Not concerned at all,0.40405,3189,7240,0.39275,0.41535
2004,Urban regions,East,Very concerned,0.30351,266,965,0.27448,0.33253
2004,Urban regions,East,Somewhat concerned,0.42374,422,965,0.39255,0.45494
2004,Urban regions,East,Not concerned at all,0.27275,277,965,0.24464,0.30087
2004,Rural regions,West,Very concerned,0.17080,353,2227,0.15516,0.18643
2004,Rural regions,West,Somewhat concerned,0.41605,882,2227,0.39557,0.43652
2004,Rural regions,West,Not concerned at all,0.41316,992,2227,0.39270,0.43361
2004,Rural regions,East,Very concerned,0.33246,519,1811,0.31076,0.35417
2004,Rural regions,East,Somewhat concerned,0.43844,845,1811,0.41558,0.46130
2004,Rural regions,East,Not concerned at all,0.22910,447,1811,0.20974,0.24846
2005,Urban regions,West,Very concerned,0.18493,1097,6831,0.17573,0.19414
2005,Urban regions,West,Somewhat concerned,0.42281,2815,6831,0.41109,0.43453
2005,Urban regions,West,Not concerned at all,0.39225,2919,6831,0.38068,0.40383
2005,Urban regions,East,Very concerned,0.29748,243,913,0.26781,0.32715
2005,Urban regions,East,Somewhat concerned,0.44937,419,913,0.41709,0.48166
2005,Urban regions,East,Not concerned at all,0.25314,251,913,0.22492,0.28136
2005,Rural regions,West,Very concerned,0.19475,340,2082,0.17773,0.21176
2005,Rural regions,West,Somewhat concerned,0.39092,804,2082,0.36995,0.41188
2005,Rural regions,West,Not concerned at all,0.41434,938,2082,0.39317,0.43550
2005,Rural regions,East,Very concerned,0.31995,461,1699,0.29776,0.34214
2005,Rural regions,East,Somewhat concerned,0.44993,804,1699,0.42626,0.47359
2005,Rural regions,East,Not concerned at all,0.23012,434,1699,0.21010,0.25014
2006,Urban regions,West,Very concerned,0.17663,1124,7221,0.16783,0.18543
2006,Urban regions,West,Somewhat concerned,0.38364,2686,7221,0.37243,0.39486
2006,Urban regions,West,Not concerned at all,0.43973,3411,7221,0.42828,0.45118
2006,Urban regions,East,Very concerned,0.23191,200,944,0.20497,0.25885
2006,Urban regions,East,Somewhat concerned,0.48008,447,944,0.44820,0.51197
2006,Urban regions,East,Not concerned at all,0.28800,297,944,0.25910,0.31691
2006,Rural regions,West,Very concerned,0.16346,346,2298,0.14834,0.17858
2006,Rural regions,West,Somewhat concerned,0.40391,879,2298,0.38384,0.42397
2006,Rural regions,West,Not concerned at all,0.43263,1073,2298,0.41237,0.45289
2006,Rural regions,East,Very concerned,0.26064,452,1845,0.24060,0.28068
2006,Rural regions,East,Somewhat concerned,0.46653,843,1845,0.44376,0.48930
2006,Rural regions,East,Not concerned at all,0.27283,550,1845,0.25250,0.29316
2007,Urban regions,West,Very concerned,0.15692,906,6765,0.14826,0.16559
2007,Urban regions,West,Somewhat concerned,0.38219,2513,6765,0.37061,0.39378
2007,Urban regions,West,Not concerned at all,0.46088,3346,6765,0.44900,0.47276
2007,Urban regions,East,Very concerned,0.24029,181,892,0.21224,0.26835
2007,Urban regions,East,Somewhat concerned,0.45635,413,892,0.42364,0.48906
2007,Urban regions,East,Not concerned at all,0.30336,298,892,0.27317,0.33354
2007,Rural regions,West,Very concerned,0.15329,291,2146,0.13804,0.16853
2007,Rural regions,West,Somewhat concerned,0.40627,825,2146,0.38548,0.42705
2007,Rural regions,West,Not concerned at all,0.44044,1030,2146,0.41943,0.46145
2007,Rural regions,East,Very concerned,0.23864,375,1735,0.21857,0.25870
2007,Rural regions,East,Somewhat concerned,0.47825,852,1735,0.45474,0.50176
2007,Rural regions,East,Not concerned at all,0.28311,508,1735,0.26191,0.30432
2008,Urban regions,West,Very concerned,0.13310,742,6470,0.12482,0.14138
2008,Urban regions,West,Somewhat concerned,0.36172,2236,6470,0.35001,0.37343
2008,Urban regions,West,Not concerned at all,0.50518,3492,6470,0.49299,0.51736
2008,Urban regions,East,Very concerned,0.21331,145,877,0.18618,0.24043
2008,Urban regions,East,Somewhat concerned,0.44442,391,877,0.41152,0.47733
2008,Urban regions,East,Not concerned at all,0.34227,341,877,0.31085,0.37369
2008,Rural regions,West,Very concerned,0.13850,239,2048,0.12353,0.15346
2008,Rural regions,West,Somewhat concerned,0.36610,741,2048,0.34523,0.38697
2008,Rural regions,West,Not concerned at all,0.49540,1068,2048,0.47374,0.51706
2008,Rural regions,East,Very concerned,0.25165,356,1697,0.23100,0.27231
2008,Rural regions,East,Somewhat concerned,0.42920,769,1697,0.40564,0.45276
2008,Rural regions,East,Not concerned at all,0.31915,572,1697,0.29696,0.34133
2009,Urban regions,West,Very concerned,0.15352,770,5918,0.14433,0.16270
2009,Urban regions,West,Somewhat concerned,0.38875,2237,5918,0.37633,0.40117
2009,Urban regions,West,Not concerned at all,0.45773,2911,5918,0.44504,0.47043
2009,Urban regions,East,Very concerned,0.17007,128,822,0.14437,0.19577
2009,Urban regions,East,Somewhat concerned,0.47419,391,822,0.44003,0.50834
2009,Urban regions,East,Not concerned at all,0.35574,303,822,0.32299,0.38849
2009,Rural regions,West,Very concerned,0.15570,252,1946,0.13959,0.17181
2009,Rural regions,West,Somewhat concerned,0.38538,752,1946,0.36375,0.40700
2009,Rural regions,West,Not concerned at all,0.45893,942,1946,0.43678,0.48107
2009,Rural regions,East,Very concerned,0.23297,332,1625,0.21241,0.25353
2009,Rural regions,East,Somewhat concerned,0.43777,760,1625,0.41364,0.46190
2009,Rural regions,East,Not concerned at all,0.32926,533,1625,0.30640,0.35212
2010,Urban regions,West,Very concerned,0.14606,1211,8166,0.13840,0.15372
2010,Urban regions,West,Somewhat concerned,0.37283,2889,8166,0.36235,0.38332
2010,Urban regions,West,Not concerned at all,0.48111,4066,8166,0.47027,0.49194
2010,Urban regions,East,Very concerned,0.19306,192,1067,0.16936,0.21675
2010,Urban regions,East,Somewhat concerned,0.37268,421,1067,0.34366,0.40171
2010,Urban regions,East,Not concerned at all,0.43426,454,1067,0.40450,0.46401
2010,Rural regions,West,Very concerned,0.14440,433,2902,0.13161,0.15719
2010,Rural regions,West,Somewhat concerned,0.37724,1023,2902,0.35960,0.39488
2010,Rural regions,West,Not concerned at all,0.47836,1446,2902,0.46018,0.49654
2010,Rural regions,East,Very concerned,0.26672,519,2067,0.24765,0.28579
2010,Rural regions,East,Somewhat concerned,0.41864,866,2067,0.39736,0.43991
2010,Rural regions,East,Not concerned at all,0.31464,682,2067,0.29462,0.33466
2011,Urban regions,West,Very concerned,0.08853,824,9366,0.08277,0.09428
2011,Urban regions,West,Somewhat concerned,0.30001,2727,9366,0.29073,0.30930
2011,Urban regions,West,Not concerned at all,0.61146,5815,9366,0.60159,0.62133
2011,Urban regions,East,Very concerned,0.14630,136,1209,0.12637,0.16623
2011,Urban regions,East,Somewhat concerned,0.38345,467,1209,0.35603,0.41087
2011,Urban regions,East,Not concerned at all,0.47025,606,1209,0.44210,0.49840
2011,Rural regions,West,Very concerned,0.09327,315,3652,0.08384,0.10270
2011,Rural regions,West,Somewhat concerned,0.32171,1128,3652,0.30656,0.33687
2011,Rural regions,West,Not concerned at all,0.58502,2209,3652,0.56903,0.60100
2011,Rural regions,East,Very concerned,0.14904,332,2265,0.13437,0.16371
2011,Rural regions,East,Somewhat concerned,0.41448,906,2265,0.39418,0.43477
2011,Rural regions,East,Not concerned at all,0.43648,1027,2265,0.41606,0.45691
2012,Urban regions,West,Very concerned,0.10949,886,9284,0.10314,0.11584
2012,Urban regions,West,Somewhat concerned,0.31551,2780,9284,0.30606,0.32496
2012,Urban regions,West,Not concerned at all,0.57500,5618,9284,0.56494,0.58506
2012,Urban regions,East,Very concerned,0.13007,141,1176,0.11083,0.14930
2012,Urban regions,East,Somewhat concerned,0.37441,456,1176,0.34674,0.40208
2012,Urban regions,East,Not concerned at all,0.49552,579,1176,0.46693,0.52411
2012,Rural regions,West,Very concerned,0.11433,397,3695,0.10407,0.12459
2012,Rural regions,West,Somewhat concerned,0.29715,1044,3695,0.28241,0.31189
2012,Rural regions,West,Not concerned at all,0.58852,2254,3695,0.57265,0.60439
2012,Rural regions,East,Very concerned,0.16569,337,2256,0.15034,0.18104
2012,Rural regions,East,Somewhat concerned,0.43272,958,2256,0.41227,0.45317
2012,Rural regions,East,Not concerned at all,0.40159,961,2256,0.38135,0.42182
2013,Urban regions,West,Very concerned,0.09554,1213,11897,0.09026,0.10083
2013,Urban regions,West,Somewhat concerned,0.28661,3444,11897,0.27849,0.29474
2013,Urban regions,West,Not concerned at all,0.61784,7240,11897,0.60911,0.62657
2013,Urban regions,East,Very concerned,0.10975,142,1310,0.09281,0.12668
2013,Urban regions,East,Somewhat concerned,0.34421,454,1310,0.31847,0.36995
2013,Urban regions,East,Not concerned at all,0.54605,714,1310,0.51907,0.57302
2013,Rural regions,West,Very concerned,0.08252,366,4255,0.07425,0.09079
2013,Rural regions,West,Somewhat concerned,0.29878,1213,4255,0.28502,0.31253
2013,Rural regions,West,Not concerned at all,0.61870,2676,4255,0.60411,0.63330
2013,Rural regions,East,Very concerned,0.14462,306,2348,0.13039,0.15885
2013,Rural regions,East,Somewhat concerned,0.41013,901,2348,0.39023,0.43003
2013,Rural regions,East,Not concerned at all,0.44525,1141,2348,0.42514,0.46536
2014,Urban regions,West,Very concerned,0.09354,1070,9926,0.08781,0.09927
2014,Urban regions,West,Somewhat concerned,0.29147,2996,9926,0.28253,0.30041
2014,Urban regions,West,Not concerned at all,0.61498,5860,9926,0.60541,0.62456
2014,Urban regions,East,Very concerned,0.11504,120,1117,0.09632,0.13376
2014,Urban regions,East,Somewhat concerned,0.33670,391,1117,0.30897,0.36442
2014,Urban regions,East,Not concerned at all,0.54827,606,1117,0.51907,0.57747
2014,Rural regions,West,Very concerned,0.09092,335,3695,0.08165,0.10019
2014,Rural regions,West,Somewhat concerned,0.31465,1172,3695,0.29967,0.32963
2014,Rural regions,West,Not concerned at all,0.59443,2188,3695,0.57860,0.61026
2014,Rural regions,East,Very concerned,0.14844,298,2126,0.13332,0.16356
2014,Rural regions,East,Somewhat concerned,0.41404,865,2126,0.39310,0.43498
2014,Rural regions,East,Not concerned at all,0.43752,963,2126,0.41643,0.45861
2015,Urban regions,West,Very concerned,0.07687,908,9749,0.07158,0.08216
2015,Urban regions,West,Somewhat concerned,0.30079,2968,9749,0.29169,0.30989
2015,Urban regions,West,Not concerned at all,0.62234,5873,9749,0.61271,0.63196
2015,Urban regions,East,Very concerned,0.10127,91,1132,0.08368,0.11885
2015,Urban regions,East,Somewhat concerned,0.33505,404,1132,0.30754,0.36256
2015,Urban regions,East,Not concerned at all,0.56369,637,1132,0.53478,0.59259
2015,Rural regions,West,Very concerned,0.07863,308,3729,0.06999,0.08727
2015,Rural regions,West,Somewhat concerned,0.30310,1143,3729,0.28834,0.31785
2015,Rural regions,West,Not concerned at all,0.61827,2278,3729,0.60267,0.63386
2015,Rural regions,East,Very concerned,0.10425,222,1978,0.09078,0.11773
2015,Rural regions,East,Somewhat concerned,0.40431,768,1978,0.38268,0.42594
2015,Rural regions,East,Not concerned at all,0.49143,988,1978,0.46940,0.51347
2016,Urban regions,West,Very concerned,0.07437,747,8880,0.06891,0.07983
2016,Urban regions,West,Somewhat concerned,0.26181,2350,8880,0.25267,0.27096
2016,Urban regions,West,Not concerned at all,0.66382,5783,8880,0.65399,0.67364
2016,Urban regions,East,Very concerned,0.06924,68,1033,0.05376,0.08473
2016,Urban regions,East,Somewhat concerned,0.32617,312,1033,0.29756,0.35477
2016,Urban regions,East,Not concerned at all,0.60459,653,1033,0.57476,0.63442
2016,Rural regions,West,Very concerned,0.05949,253,3394,0.05153,0.06744
2016,Rural regions,West,Somewhat concerned,0.25768,904,3394,0.24296,0.27239
2016,Rural regions,West,Not concerned at all,0.68284,2237,3394,0.66718,0.69850
2016,Rural regions,East,Very concerned,0.09504,190,1896,0.08183,0.10824
2016,Rural regions,East,Somewhat concerned,0.35841,663,1896,0.33682,0.38000
2016,Rural regions,East,Not concerned at all,0.54656,1043,1896,0.52414,0.56897
