year,bula_h,migback,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Baden-Wuerttemberg,No migration background,Not concerned at all,0.57376,430,754,0.53843,0.60908
1984,Baden-Wuerttemberg,Direct migration background,Very concerned,0.22880,144,604,0.19527,0.26233
1984,Baden-Wuerttemberg,Direct migration background,Somewhat concerned,0.31941,209,604,0.28220,0.35663
1984,Baden-Wuerttemberg,Direct migration background,Not concerned at all,0.45179,251,604,0.41207,0.49151
1984,Bavaria,No migration background,Very concerned,0.14016,120,868,0.11705,0.16327
1984,Bavaria,No migration background,Somewhat concerned,0.32434,287,868,0.29318,0.35550
1984,Bavaria,No migration background,Not concerned at all,0.53550,461,868,0.50230,0.56870
1984,Bavaria,Direct migration background,Very concerned,0.27476,85,293,0.22356,0.32596
1984,Bavaria,Direct migration background,Somewhat concerned,0.26955,101,293,0.21866,0.32045
1984,Bavaria,Direct migration background,Not concerned at all,0.45569,107,293,0.39856,0.51281
1984,Berlin,No migration background,Somewhat concerned,0.30995,52,136,0.23194,0.38797
1984,Berlin,No migration background,Not concerned at all,0.50787,84,136,0.42354,0.59221
1984,Berlin,Direct migration background,Very concerned,0.46375,47,47,0.31963,0.60786
1985,Schleswig-Holstein,No migration background,Somewhat concerned,0.26067,41,148,0.18970,0.33164
1985,Schleswig-Holstein,No migration background,Not concerned at all,0.64371,107,148,0.56629,0.72113
1985,Hamburg,No migration background,Somewhat concerned,0.31136,34,99,0.21968,0.40304
1985,Hamburg,No migration background,Not concerned at all,0.59772,65,99,0.50064,0.69481
1985,Lower Saxony,No migration background,Very concerned,0.13338,63,472,0.10267,0.16408
1985,Lower Saxony,No migration background,Somewhat concerned,0.31267,147,472,0.27080,0.35454
1985,Lower Saxony,No migration background,Not concerned at all,0.55395,262,472,0.50906,0.59884
1985,Lower Saxony,Direct migration background,Somewhat concerned,0.42262,32,32,0.24873,0.59651
1985,North Rhine-Westphalia,No migration background,Very concerned,0.12785,135,1071,0.10784,0.14786
1985,North Rhine-Westphalia,No migration background,Somewhat concerned,0.25860,277,1071,0.23236,0.28484
1985,North Rhine-Westphalia,No migration background,Not concerned at all,0.61355,659,1071,0.58437,0.64273
1985,North Rhine-Westphalia,Direct migration background,Very concerned,0.21193,107,472,0.17503,0.24884
1985,North Rhine-Westphalia,Direct migration background,Somewhat concerned,0.38857,179,472,0.34455,0.43259
1985,North Rhine-Westphalia,Direct migration background,Not concerned at all,0.39950,186,472,0.35526,0.44373
1985,Hesse,No migration background,Very concerned,0.09210,36,372,0.06267,0.12152
1985,Hesse,No migration background,Somewhat concerned,0.24243,92,372,0.19882,0.28604
1985,Hesse,No migration background,Not concerned at all,0.66547,244,372,0.61745,0.71348
1985,Hesse,Direct migration background,Very concerned,0.15813,45,270,0.11453,0.20174
1985,Hesse,Direct migration background,Somewhat concerned,0.33039,107,270,0.27418,0.38660
1985,Hesse,Direct migration background,Not concerned at all,0.51147,118,270,0.45174,0.57121
1985,"Rhineland-Palatinate, Saarland",No migration background,Very concerned,0.14775,43,294,0.10712,0.18838
1985,"Rhineland-Palatinate, Saarland",No migration background,Somewhat concerned,0.30012,89,294,0.24764,0.35260
1985,"Rhineland-Palatinate, Saarland",No migration background,Not concerned at all,0.55213,162,294,0.49519,0.60907
1985,"Rhineland-Palatinate, Saarland",Direct migration background,Somewhat concerned,0.41987,33,33,0.24887,0.59087
1985,Baden-Wuerttemberg,No migration background,Very concerned,0.08135,57,715,0.06130,0.10140
1985,Baden-Wuerttemberg,No migration background,Somewhat concerned,0.27160,194,715,0.23897,0.30422
1985,Baden-Wuerttemberg,No migration background,Not concerned at all,0.64705,464,715,0.61200,0.68211
1985,Baden-Wuerttemberg,Direct migration background,Very concerned,0.17489,111,530,0.14252,0.20727
1985,Baden-Wuerttemberg,Direct migration background,Somewhat concerned,0.36953,183,530,0.32840,0.41066
1985,Baden-Wuerttemberg,Direct migration background,Not concerned at all,0.45558,236,530,0.41314,0.49802
1985,Bavaria,No migration background,Very concerned,0.08241,67,802,0.06337,0.10145
1985,Bavaria,No migration background,Somewhat concerned,0.31372,247,802,0.28158,0.34585
1985,Bavaria,No migration background,Not concerned at all,0.60387,488,802,0.57000,0.63774
1985,Bavaria,Direct migration background,Very concerned,0.18340,49,264,0.13663,0.23017
1985,Bavaria,Direct migration background,Somewhat concerned,0.32529,98,264,0.26867,0.38191
1985,Bavaria,Direct migration background,Not concerned at all,0.49131,117,264,0.43089,0.55173
1985,Berlin,No migration background,Somewhat concerned,0.30058,46,131,0.22176,0.37940
1985,Berlin,No migration background,Not concerned at all,0.54839,85,131,0.46285,0.63394
1986,Schleswig-Holstein,No migration background,Somewhat concerned,0.28861,45,135,0.21189,0.36533
1986,Schleswig-Holstein,No migration background,Not concerned at all,0.59203,90,135,0.50882,0.67524
1986,Hamburg,No migration background,Not concerned at all,0.57370,58,58,0.44531,0.70209
1986,Lower Saxony,No migration background,Very concerned,0.13397,63,465,0.10298,0.16496
1986,Lower Saxony,No migration background,Somewhat concerned,0.28328,129,465,0.24228,0.32428
1986,Lower Saxony,No migration background,Not concerned at all,0.58275,273,465,0.53788,0.62762
1986,Lower Saxony,Direct migration background,Somewhat concerned,0.34110,34,67,0.22673,0.45548
1986,Lower Saxony,Direct migration background,Not concerned at all,0.37269,33,67,0.25604,0.48934
1986,North Rhine-Westphalia,No migration background,Very concerned,0.13645,133,997,0.11513,0.15777
1986,North Rhine-Westphalia,No migration background,Somewhat concerned,0.26431,262,997,0.23692,0.29170
1986,North Rhine-Westphalia,No migration background,Not concerned at all,0.59924,602,997,0.56880,0.62967
1986,North Rhine-Westphalia,Direct migration background,Very concerned,0.20463,108,448,0.16723,0.24203
1986,North Rhine-Westphalia,Direct migration background,Somewhat concerned,0.35127,161,448,0.30702,0.39553
1986,North Rhine-Westphalia,Direct migration background,Not concerned at all,0.44410,179,448,0.39804,0.49016
1986,Hesse,No migration background,Very concerned,0.09595,37,355,0.06527,0.12663
1986,Hesse,No migration background,Somewhat concerned,0.24002,86,355,0.19553,0.28451
1986,Hesse,No migration background,Not concerned at all,0.66403,232,355,0.61482,0.71323
1986,Hesse,Direct migration background,Very concerned,0.13862,33,235,0.09434,0.18289
1986,Hesse,Direct migration background,Somewhat concerned,0.27126,65,235,0.21429,0.32823
1986,Hesse,Direct migration background,Not concerned at all,0.59012,137,235,0.52711,0.65314
1986,"Rhineland-Palatinate, Saarland",No migration background,Very concerned,0.16753,53,302,0.12534,0.20972
1986,"Rhineland-Palatinate, Saarland",No migration background,Somewhat concerned,0.30562,92,302,0.25358,0.35766
1986,"Rhineland-Palatinate, Saarland",No migration background,Not concerned at all,0.52685,157,302,0.47044,0.58325
1986,"Rhineland-Palatinate, Saarland",Direct migration background,Somewhat concerned,0.43119,34,34,0.26222,0.60017
1986,Baden-Wuerttemberg,No migration background,Very concerned,0.06535,46,693,0.04693,0.08376
1986,Baden-Wuerttemberg,No migration background,Somewhat concerned,0.27290,188,693,0.23971,0.30609
1986,Baden-Wuerttemberg,No migration background,Not concerned at all,0.66175,459,693,0.62650,0.69700
1986,Baden-Wuerttemberg,Direct migration background,Very concerned,0.15176,95,534,0.12130,0.18222
1986,Baden-Wuerttemberg,Direct migration background,Somewhat concerned,0.36402,208,534,0.32317,0.40486
1986,Baden-Wuerttemberg,Direct migration background,Not concerned at all,0.48423,231,534,0.44180,0.52665
1986,Bavaria,No migration background,Very concerned,0.09651,70,722,0.07495,0.11806
1986,Bavaria,No migration background,Somewhat concerned,0.29671,208,722,0.26337,0.33006
1986,Bavaria,No migration background,Not concerned at all,0.60678,444,722,0.57113,0.64244
1986,Bavaria,Direct migration background,Very concerned,0.22993,57,252,0.17788,0.28199
1986,Bavaria,Direct migration background,Somewhat concerned,0.30453,95,252,0.24760,0.36146
1986,Bavaria,Direct migration background,Not concerned at all,0.46554,100,252,0.40383,0.52725
1986,Berlin,No migration background,Somewhat concerned,0.25518,38,132,0.18052,0.32984
1986,Berlin,No migration background,Not concerned at all,0.64123,94,132,0.55909,0.72336
1987,Schleswig-Holstein,No migration background,Somewhat concerned,0.36306,54,140,0.28311,0.44300
1987,Schleswig-Holstein,No migration background,Not concerned at all,0.52321,86,140,0.44017,0.60624
1987,Hamburg,No migration background,Somewhat concerned,0.37514,31,78,0.26700,0.48328
1987,Hamburg,No migration background,Not concerned at all,0.56101,47,78,0.45016,0.67185
1987,Lower Saxony,No migration background,Very concerned,0.12314,58,493,0.09410,0.15217
1987,Lower Saxony,No migration background,Somewhat concerned,0.32626,157,493,0.28483,0.36769
1987,Lower Saxony,No migration background,Not concerned at all,0.55060,278,493,0.50664,0.59455
1987,Lower Saxony,Direct migration background,Somewhat concerned,0.43411,39,77,0.32268,0.54554
1987,Lower Saxony,Direct migration background,Not concerned at all,0.34550,38,77,0.23859,0.45242
1987,North Rhine-Westphalia,No migration background,Very concerned,0.10671,110,1050,0.08803,0.12540
1987,North Rhine-Westphalia,No migration background,Somewhat concerned,0.30054,317,1050,0.27279,0.32829
1987,North Rhine-Westphalia,No migration background,Not concerned at all,0.59275,623,1050,0.56302,0.62248
1987,North Rhine-Westphalia,Direct migration background,Very concerned,0.21118,96,446,0.17326,0.24911
1987,North Rhine-Westphalia,Direct migration background,Somewhat concerned,0.37755,188,446,0.33251,0.42260
1987,North Rhine-Westphalia,Direct migration background,Not concerned at all,0.41126,162,446,0.36554,0.45698
1987,Hesse,No migration background,Somewhat concerned,0.27951,99,317,0.23003,0.32899
1987,Hesse,No migration background,Not concerned at all,0.64813,218,317,0.59548,0.70079
1987,Hesse,Direct migration background,Somewhat concerned,0.29569,83,231,0.23671,0.35467
1987,Hesse,Direct migration background,Not concerned at all,0.61275,148,231,0.54980,0.67571
1987,"Rhineland-Palatinate, Saarland",No migration background,Very concerned,0.12135,42,306,0.08470,0.15799
1987,"Rhineland-Palatinate, Saarland",No migration background,Somewhat concerned,0.28376,87,306,0.23316,0.33435
1987,"Rhineland-Palatinate, Saarland",No migration background,Not concerned at all,0.59490,177,306,0.53980,0.64999
1987,Baden-Wuerttemberg,No migration background,Very concerned,0.06325,50,692,0.04510,0.08140
1987,Baden-Wuerttemberg,No migration background,Somewhat concerned,0.32422,217,692,0.28932,0.35912
1987,Baden-Wuerttemberg,No migration background,Not concerned at all,0.61253,425,692,0.57620,0.64885
1987,Baden-Wuerttemberg,Direct migration background,Very concerned,0.12995,75,517,0.10093,0.15896
1987,Baden-Wuerttemberg,Direct migration background,Somewhat concerned,0.39956,219,517,0.35730,0.44182
1987,Baden-Wuerttemberg,Direct migration background,Not concerned at all,0.47049,223,517,0.42742,0.51356
1987,Bavaria,No migration background,Very concerned,0.06924,55,759,0.05117,0.08731
1987,Bavaria,No migration background,Somewhat concerned,0.32126,241,759,0.28802,0.35450
1987,Bavaria,No migration background,Not concerned at all,0.60950,463,759,0.57477,0.64423
1987,Bavaria,Direct migration background,Very concerned,0.12117,34,252,0.08080,0.16155
1987,Bavaria,Direct migration background,Somewhat concerned,0.35534,91,252,0.29613,0.41455
1987,Bavaria,Direct migration background,Not concerned at all,0.52348,127,252,0.46169,0.58527
1987,Berlin,No migration background,Not concerned at all,0.71729,98,98,0.62767,0.80691
1988,Schleswig-Holstein,No migration background,Somewhat concerned,0.43234,63,139,0.34968,0.51500
1988,Schleswig-Holstein,No migration background,Not concerned at all,0.49499,76,139,0.41157,0.57841
1988,Hamburg,No migration background,Not concerned at all,0.52655,44,44,0.37731,0.67579
1988,Lower Saxony,No migration background,Very concerned,0.13213,62,461,0.10119,0.16308
1988,Lower Saxony,No migration background,Somewhat concerned,0.34989,160,461,0.30631,0.39348
1988,Lower Saxony,No migration background,Not concerned at all,0.51797,239,461,0.47231,0.56364
1988,Lower Saxony,Direct migration background,Not concerned at all,0.35473,33,33,0.18896,0.52049
1988,North Rhine-Westphalia,No migration background,Very concerned,0.13184,131,996,0.11081,0.15286
1988,North Rhine-Westphalia,No migration background,Somewhat concerned,0.30370,299,996,0.27513,0.33228
1988,North Rhine-Westphalia,No migration background,Not concerned at all,0.56446,566,996,0.53365,0.59527
1988,North Rhine-Westphalia,Direct migration background,Very concerned,0.26754,118,401,0.22416,0.31093
1988,North Rhine-Westphalia,Direct migration background,Somewhat concerned,0.38036,163,401,0.33279,0.42794
1988,North Rhine-Westphalia,Direct migration background,Not concerned at all,0.35209,120,401,0.30529,0.39890
1988,Hesse,No migration background,Very concerned,0.09699,31,319,0.06446,0.12952
1988,Hesse,No migration background,Somewhat concerned,0.33138,102,319,0.27965,0.38312
1988,Hesse,No migration background,Not concerned at all,0.57163,186,319,0.51724,0.62601
1988,Hesse,Direct migration background,Somewhat concerned,0.35790,81,210,0.29291,0.42289
1988,Hesse,Direct migration background,Not concerned at all,0.55374,129,210,0.48634,0.62113
1988,"Rhineland-Palatinate, Saarland",No migration background,Very concerned,0.16505,50,288,0.12210,0.20800
1988,"Rhineland-Palatinate, Saarland",No migration background,Somewhat concerned,0.31780,94,288,0.26393,0.37167
1988,"Rhineland-Palatinate, Saarland",No migration background,Not concerned at all,0.51715,144,288,0.45934,0.57497
1988,"Rhineland-Palatinate, Saarland",Direct migration background,Somewhat concerned,0.49999,36,36,0.33434,0.66564
1988,Baden-Wuerttemberg,No migration background,Very concerned,0.06590,43,667,0.04705,0.08474
1988,Baden-Wuerttemberg,No migration background,Somewhat concerned,0.32269,221,667,0.28718,0.35819
1988,Baden-Wuerttemberg,No migration background,Not concerned at all,0.61142,403,667,0.57440,0.64844
1988,Baden-Wuerttemberg,Direct migration background,Very concerned,0.14054,92,488,0.10967,0.17141
1988,Baden-Wuerttemberg,Direct migration background,Somewhat concerned,0.41801,192,488,0.37421,0.46182
1988,Baden-Wuerttemberg,Direct migration background,Not concerned at all,0.44145,204,488,0.39735,0.48555
1988,Bavaria,No migration background,Very concerned,0.09958,68,707,0.07749,0.12167
1988,Bavaria,No migration background,Somewhat concerned,0.33758,239,707,0.30270,0.37246
1988,Bavaria,No migration background,Not concerned at all,0.56284,400,707,0.52625,0.59943
1988,Bavaria,Direct migration background,Very concerned,0.19808,58,243,0.14787,0.24830
1988,Bavaria,Direct migration background,Somewhat concerned,0.34418,85,243,0.28432,0.40404
1988,Bavaria,Direct migration background,Not concerned at all,0.45774,100,243,0.39497,0.52051
1988,Berlin,No migration background,Somewhat concerned,0.22068,33,124,0.14739,0.29397
1988,Berlin,No migration background,Not concerned at all,0.68073,91,124,0.59834,0.76312
1989,Schleswig-Holstein,No migration background,Somewhat concerned,0.35027,50,134,0.26919,0.43135
1989,Schleswig-Holstein,No migration background,Not concerned at all,0.58750,84,134,0.50383,0.67116
1989,Hamburg,No migration background,Not concerned at all,0.65284,59,59,0.53032,0.77536
1989,Lower Saxony,No migration background,Very concerned,0.07027,33,442,0.04641,0.09412
1989,Lower Saxony,No migration background,Somewhat concerned,0.27672,126,442,0.23496,0.31847
1989,Lower Saxony,No migration background,Not concerned at all,0.65301,283,442,0.60859,0.69744
1989,Lower Saxony,Direct migration background,Not concerned at all,0.42373,35,35,0.25763,0.58983
1989,North Rhine-Westphalia,No migration background,Very concerned,0.08283,78,1016,0.06587,0.09979
1989,North Rhine-Westphalia,No migration background,Somewhat concerned,0.25943,279,1016,0.23247,0.28640
1989,North Rhine-Westphalia,No migration background,Not concerned at all,0.65774,659,1016,0.62855,0.68693
1989,North Rhine-Westphalia,Direct migration background,Very concerned,0.18721,70,379,0.14789,0.22654
1989,North Rhine-Westphalia,Direct migration background,Somewhat concerned,0.31753,132,379,0.27060,0.36446
1989,North Rhine-Westphalia,Direct migration background,Not concerned at all,0.49526,177,379,0.44485,0.54566
1989,Hesse,No migration background,Somewhat concerned,0.27578,89,316,0.22643,0.32514
1989,Hesse,No migration background,Not concerned at all,0.66810,227,316,0.61609,0.72010
1989,Hesse,Direct migration background,Somewhat concerned,0.31304,66,209,0.25002,0.37606
1989,Hesse,Direct migration background,Not concerned at all,0.63457,143,209,0.56913,0.70001
1989,"Rhineland-Palatinate, Saarland",No migration background,Very concerned,0.09659,31,306,0.06343,0.12974
1989,"Rhineland-Palatinate, Saarland",No migration background,Somewhat concerned,0.31112,92,306,0.25917,0.36308
1989,"Rhineland-Palatinate, Saarland",No migration background,Not concerned at all,0.59229,183,306,0.53714,0.64744
1989,"Rhineland-Palatinate, Saarland",Direct migration background,Not concerned at all,0.45507,37,37,0.29240,0.61775
1989,Baden-Wuerttemberg,No migration background,Somewhat concerned,0.26768,168,610,0.23251,0.30284
1989,Baden-Wuerttemberg,No migration background,Not concerned at all,0.69973,442,610,0.66332,0.73613
1989,Baden-Wuerttemberg,Direct migration background,Very concerned,0.10900,58,467,0.08070,0.13729
1989,Baden-Wuerttemberg,Direct migration background,Somewhat concerned,0.35521,184,467,0.31176,0.39867
1989,Baden-Wuerttemberg,Direct migration background,Not concerned at all,0.53579,225,467,0.49051,0.58107
1989,Bavaria,No migration background,Very concerned,0.04882,34,689,0.03272,0.06493
1989,Bavaria,No migration background,Somewhat concerned,0.26609,184,689,0.23307,0.29911
1989,Bavaria,No migration background,Not concerned at all,0.68509,471,689,0.65038,0.71980
1989,Bavaria,Direct migration background,Very concerned,0.16991,45,235,0.12179,0.21803
1989,Bavaria,Direct migration background,Somewhat concerned,0.37388,103,235,0.31189,0.43588
1989,Bavaria,Direct migration background,Not concerned at all,0.45621,87,235,0.39239,0.52003
1989,Berlin,No migration background,Somewhat concerned,0.23385,33,131,0.16109,0.30661
1989,Berlin,No migration background,Not concerned at all,0.70590,98,131,0.62757,0.78423
1989,Berlin,Direct migration background,Not concerned at all,0.47540,38,38,0.31448,0.63631
1990,Schleswig-Holstein,No migration background,Somewhat concerned,0.28458,38,126,0.20548,0.36368
1990,Schleswig-Holstein,No migration background,Not concerned at all,0.63286,88,126,0.54836,0.71736
1990,Hamburg,No migration background,Not concerned at all,0.73092,49,49,0.60546,0.85638
1990,Lower Saxony,No migration background,Very concerned,0.07464,34,435,0.04991,0.09936
1990,Lower Saxony,No migration background,Somewhat concerned,0.31762,131,435,0.27382,0.36142
1990,Lower Saxony,No migration background,Not concerned at all,0.60775,270,435,0.56181,0.65368
1990,Lower Saxony,Direct migration background,Not concerned at all,0.42071,34,34,0.25227,0.58915
1990,North Rhine-Westphalia,No migration background,Very concerned,0.06988,70,995,0.05403,0.08573
1990,North Rhine-Westphalia,No migration background,Somewhat concerned,0.25643,266,995,0.22929,0.28358
1990,North Rhine-Westphalia,No migration background,Not concerned at all,0.67369,659,995,0.64454,0.70283
1990,North Rhine-Westphalia,Direct migration background,Very concerned,0.15263,68,377,0.11628,0.18899
1990,North Rhine-Westphalia,Direct migration background,Somewhat concerned,0.33697,149,377,0.28919,0.38475
1990,North Rhine-Westphalia,Direct migration background,Not concerned at all,0.51040,160,377,0.45987,0.56093
1990,Hesse,No migration background,Somewhat concerned,0.27462,91,315,0.22525,0.32399
1990,Hesse,No migration background,Not concerned at all,0.64675,224,315,0.59388,0.69961
1990,Hesse,Direct migration background,Somewhat concerned,0.31487,64,197,0.24985,0.37990
1990,Hesse,Direct migration background,Not concerned at all,0.59065,133,197,0.52181,0.65949
1990,"Rhineland-Palatinate, Saarland",No migration background,Somewhat concerned,0.31809,83,238,0.25880,0.37739
1990,"Rhineland-Palatinate, Saarland",No migration background,Not concerned at all,0.59154,155,238,0.52896,0.65412
1990,"Rhineland-Palatinate, Saarland",Direct migration background,Not concerned at all,0.54372,37,37,0.38101,0.70643
1990,Baden-Wuerttemberg,No migration background,Very concerned,0.05677,35,628,0.03866,0.07488
1990,Baden-Wuerttemberg,No migration background,Somewhat concerned,0.27579,175,628,0.24081,0.31077
1990,Baden-Wuerttemberg,No migration background,Not concerned at all,0.66744,418,628,0.63056,0.70432
1990,Baden-Wuerttemberg,Direct migration background,Very concerned,0.14062,79,466,0.10902,0.17222
1990,Baden-Wuerttemberg,Direct migration background,Somewhat concerned,0.32421,177,466,0.28166,0.36675
1990,Baden-Wuerttemberg,Direct migration background,Not concerned at all,0.53517,210,466,0.48983,0.58050
1990,Bavaria,No migration background,Very concerned,0.05762,37,668,0.03994,0.07530
1990,Bavaria,No migration background,Somewhat concerned,0.28038,189,668,0.24629,0.31447
1990,Bavaria,No migration background,Not concerned at all,0.66200,442,668,0.62610,0.69790
1990,Bavaria,Direct migration background,Very concerned,0.19861,50,249,0.14895,0.24826
1990,Bavaria,Direct migration background,Somewhat concerned,0.29504,91,249,0.23828,0.35181
1990,Bavaria,Direct migration background,Not concerned at all,0.50635,108,249,0.44412,0.56857
1990,Berlin,No migration background,Very concerned,0.16802,80,358,0.12923,0.20680
1990,Berlin,No migration background,Somewhat concerned,0.31613,131,358,0.26789,0.36436
1990,Berlin,No migration background,Not concerned at all,0.51585,147,358,0.46401,0.56769
1990,Brandenburg,No migration background,Very concerned,0.39930,222,537,0.35784,0.44077
1990,Brandenburg,No migration background,Somewhat concerned,0.43450,226,537,0.39254,0.47647
1990,Brandenburg,No migration background,Not concerned at all,0.16620,89,537,0.13468,0.19771
1990,Mecklenburg-Western Pomerania,No migration background,Very concerned,0.47506,178,387,0.42524,0.52488
1990,Mecklenburg-Western Pomerania,No migration background,Somewhat concerned,0.35247,146,387,0.30481,0.40013
1990,Mecklenburg-Western Pomerania,No migration background,Not concerned at all,0.17247,63,387,0.13478,0.21015
1990,Saxony,No migration background,Very concerned,0.36185,353,984,0.33181,0.39189
1990,Saxony,No migration background,Somewhat concerned,0.43624,432,984,0.40524,0.46724
1990,Saxony,No migration background,Not concerned at all,0.20191,199,984,0.17682,0.22701
1990,Saxony-Anhalt,No migration background,Very concerned,0.38011,237,597,0.34114,0.41908
1990,Saxony-Anhalt,No migration background,Somewhat concerned,0.44710,260,597,0.40719,0.48702
1990,Saxony-Anhalt,No migration background,Not concerned at all,0.17279,100,597,0.14244,0.20314
1990,Thuringa,No migration background,Very concerned,0.37868,204,540,0.33773,0.41963
1990,Thuringa,No migration background,Somewhat concerned,0.43188,242,540,0.39006,0.47370
1990,Thuringa,No migration background,Not concerned at all,0.18944,94,540,0.15636,0.22252
1991,Schleswig-Holstein,No migration background,Not concerned at all,0.75425,103,103,0.67070,0.83780
1991,Hamburg,No migration background,Not concerned at all,0.83050,54,54,0.72948,0.93151
1991,Lower Saxony,No migration background,Somewhat concerned,0.21007,94,416,0.17087,0.24926
1991,Lower Saxony,No migration background,Not concerned at all,0.72038,322,416,0.67720,0.76356
1991,Lower Saxony,Direct migration background,Not concerned at all,0.52912,46,46,0.38327,0.67496
1991,North Rhine-Westphalia,No migration background,Very concerned,0.04247,47,1016,0.03006,0.05487
1991,North Rhine-Westphalia,No migration background,Somewhat concerned,0.23162,234,1016,0.20567,0.25758
1991,North Rhine-Westphalia,No migration background,Not concerned at all,0.72591,735,1016,0.69847,0.75335
1991,North Rhine-Westphalia,Direct migration background,Very concerned,0.13861,51,378,0.10373,0.17349
1991,North Rhine-Westphalia,Direct migration background,Somewhat concerned,0.33299,147,378,0.28541,0.38056
1991,North Rhine-Westphalia,Direct migration background,Not concerned at all,0.52840,180,378,0.47801,0.57879
1991,North Rhine-Westphalia,Indirect migration background,Not concerned at all,0.66573,31,31,0.49692,0.83454
1991,Hesse,No migration background,Somewhat concerned,0.21218,74,327,0.16780,0.25656
1991,Hesse,No migration background,Not concerned at all,0.73752,253,327,0.68976,0.78529
1991,Hesse,Direct migration background,Somewhat concerned,0.35816,63,206,0.29253,0.42379
1991,Hesse,Direct migration background,Not concerned at all,0.55181,143,206,0.48373,0.61989
1991,"Rhineland-Palatinate, Saarland",No migration background,Somewhat concerned,0.30475,85,274,0.25014,0.35935
1991,"Rhineland-Palatinate, Saarland",No migration background,Not concerned at all,0.64930,189,274,0.59269,0.70590
1991,"Rhineland-Palatinate, Saarland",Direct migration background,Not concerned at all,0.68288,53,53,0.55640,0.80937
1991,Baden-Wuerttemberg,No migration background,Somewhat concerned,0.22866,148,621,0.19560,0.26172
1991,Baden-Wuerttemberg,No migration background,Not concerned at all,0.73013,473,621,0.69519,0.76507
1991,Baden-Wuerttemberg,Direct migration background,Very concerned,0.11363,60,469,0.08487,0.14238
1991,Baden-Wuerttemberg,Direct migration background,Somewhat concerned,0.27515,141,469,0.23469,0.31561
1991,Baden-Wuerttemberg,Direct migration background,Not concerned at all,0.61122,268,469,0.56706,0.65539
1991,Baden-Wuerttemberg,Indirect migration background,Not concerned at all,0.74653,34,34,0.59811,0.89494
1991,Bavaria,No migration background,Somewhat concerned,0.24932,171,673,0.21661,0.28203
1991,Bavaria,No migration background,Not concerned at all,0.71186,502,673,0.67762,0.74611
1991,Bavaria,Direct migration background,Somewhat concerned,0.35142,96,222,0.28848,0.41437
1991,Bavaria,Direct migration background,Not concerned at all,0.53885,126,222,0.47313,0.60458
1991,Berlin,No migration background,Very concerned,0.19347,83,312,0.14957,0.23738
1991,Berlin,No migration background,Somewhat concerned,0.26343,89,312,0.21448,0.31239
1991,Berlin,No migration background,Not concerned at all,0.54309,140,312,0.48773,0.59846
