year,regtyp,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Rural regions,Very concerned,0.17878,595,3745,0.16650,0.19105
2008,Rural regions,Somewhat concerned,0.38856,1510,3745,0.37295,0.40418
2008,Rural regions,Not concerned at all,0.43266,1640,3745,0.41679,0.44853
2009,Urban regions,Very concerned,0.15504,898,6740,0.14640,0.16368
2009,Urban regions,Somewhat concerned,0.39660,2628,6740,0.38492,0.40828
2009,Urban regions,Not concerned at all,0.44836,3214,6740,0.43649,0.46023
2009,Rural regions,Very concerned,0.18259,584,3571,0.16991,0.19526
2009,Rural regions,Somewhat concerned,0.40361,1512,3571,0.38751,0.41970
2009,Rural regions,Not concerned at all,0.41381,1475,3571,0.39765,0.42996
2010,Urban regions,Very concerned,0.15038,1403,9233,0.14308,0.15767
2010,Urban regions,Somewhat concerned,0.37282,3310,9233,0.36296,0.38268
2010,Urban regions,Not concerned at all,0.47680,4520,9233,0.46661,0.48699
2010,Rural regions,Very concerned,0.18839,952,4969,0.17752,0.19927
2010,Rural regions,Somewhat concerned,0.39213,1889,4969,0.37855,0.40570
2010,Rural regions,Not concerned at all,0.41948,2128,4969,0.40576,0.43320
2011,Urban regions,Very concerned,0.09390,960,10575,0.08834,0.09946
2011,Urban regions,Somewhat concerned,0.30778,3194,10575,0.29898,0.31658
2011,Urban regions,Not concerned at all,0.59832,6421,10575,0.58898,0.60766
2011,Rural regions,Very concerned,0.11226,647,5917,0.10422,0.12031
2011,Rural regions,Somewhat concerned,0.35331,2034,5917,0.34113,0.36549
2011,Rural regions,Not concerned at all,0.53443,3236,5917,0.52172,0.54714
2012,Urban regions,Very concerned,0.11128,1027,10460,0.10525,0.11731
2012,Urban regions,Somewhat concerned,0.32064,3236,10460,0.31169,0.32958
2012,Urban regions,Not concerned at all,0.56808,6197,10460,0.55859,0.57757
2012,Rural regions,Very concerned,0.13116,734,5951,0.12259,0.13974
2012,Rural regions,Somewhat concerned,0.34158,2002,5951,0.32953,0.35363
2012,Rural regions,Not concerned at all,0.52726,3215,5951,0.51457,0.53994
2013,Urban regions,Very concerned,0.09681,1355,13207,0.09177,0.10186
2013,Urban regions,Somewhat concerned,0.29176,3898,13207,0.28401,0.29951
2013,Urban regions,Not concerned at all,0.61143,7954,13207,0.60312,0.61974
2013,Rural regions,Very concerned,0.10372,672,6603,0.09636,0.11107
2013,Rural regions,Somewhat concerned,0.33678,2114,6603,0.32538,0.34818
2013,Rural regions,Not concerned at all,0.55950,3817,6603,0.54753,0.57148
2014,Urban regions,Very concerned,0.09548,1190,11043,0.09000,0.10096
2014,Urban regions,Somewhat concerned,0.29556,3387,11043,0.28705,0.30407
2014,Urban regions,Not concerned at all,0.60896,6466,11043,0.59986,0.61806
2014,Rural regions,Very concerned,0.11056,633,5821,0.10251,0.11862
2014,Rural regions,Somewhat concerned,0.34859,2037,5821,0.33635,0.36084
2014,Rural regions,Not concerned at all,0.54084,3151,5821,0.52804,0.55365
2015,Urban regions,Very concerned,0.07922,999,10881,0.07414,0.08429
2015,Urban regions,Somewhat concerned,0.30408,3372,10881,0.29544,0.31273
2015,Urban regions,Not concerned at all,0.61670,6510,10881,0.60756,0.62584
2015,Rural regions,Very concerned,0.08710,530,5707,0.07979,0.09442
2015,Rural regions,Somewhat concerned,0.33655,1911,5707,0.32429,0.34881
2015,Rural regions,Not concerned at all,0.57635,3266,5707,0.56352,0.58917
2016,Urban regions,Very concerned,0.07391,815,9913,0.06876,0.07906
2016,Urban regions,Somewhat concerned,0.26759,2662,9913,0.25887,0.27630
2016,Urban regions,Not concerned at all,0.65850,6436,9913,0.64917,0.66784
2016,Rural regions,Very concerned,0.07147,443,5290,0.06452,0.07841
2016,Rural regions,Somewhat concerned,0.29163,1567,5290,0.27938,0.30388
2016,Rural regions,Not concerned at all,0.63691,3280,5290,0.62395,0.64987
2017,Urban regions,Very concerned,0.07614,912,11172,0.07122,0.08106
2017,Urban regions,Somewhat concerned,0.27342,3174,11172,0.26516,0.28169
2017,Urban regions,Not concerned at all,0.65044,7086,11172,0.64159,0.65928
2017,Rural regions,Very concerned,0.08605,568,6057,0.07899,0.09312
2017,Rural regions,Somewhat concerned,0.32230,1942,6057,0.31053,0.33407
2017,Rural regions,Not concerned at all,0.59165,3547,6057,0.57927,0.60403
2018,Urban regions,Very concerned,0.04832,506,10545,0.04422,0.05241
2018,Urban regions,Somewhat concerned,0.21403,2376,10545,0.20620,0.22186
2018,Urban regions,Not concerned at all,0.73765,7663,10545,0.72926,0.74605
2018,Rural regions,Very concerned,0.04998,302,5570,0.04426,0.05571
2018,Rural regions,Somewhat concerned,0.25918,1445,5570,0.24767,0.27069
2018,Rural regions,Not concerned at all,0.69084,3823,5570,0.67870,0.70297
2019,No answer / don't know,Somewhat concerned,0.17736,76,386,0.13920,0.21551
2019,No answer / don't know,Not concerned at all,0.76854,310,386,0.72640,0.81067
2019,Urban regions,Very concerned,0.05522,592,11101,0.05098,0.05947
2019,Urban regions,Somewhat concerned,0.23660,2535,11101,0.22870,0.24451
2019,Urban regions,Not concerned at all,0.70817,7974,11101,0.69972,0.71663
2019,Rural regions,Very concerned,0.08016,404,5831,0.07319,0.08713
2019,Rural regions,Somewhat concerned,0.25200,1462,5831,0.24085,0.26314
2019,Rural regions,Not concerned at all,0.66784,3965,5831,0.65575,0.67993
2020,Urban regions,Very concerned,0.06327,787,11499,0.05882,0.06772
2020,Urban regions,Somewhat concerned,0.24243,2863,11499,0.23459,0.25026
2020,Urban regions,Not concerned at all,0.69430,7849,11499,0.68588,0.70273
2020,Rural regions,Very concerned,0.05876,356,5654,0.05262,0.06489
2020,Rural regions,Somewhat concerned,0.24272,1384,5654,0.23154,0.25390
2020,Rural regions,Not concerned at all,0.69852,3914,5654,0.68656,0.71049
2021,Urban regions,Very concerned,0.05289,413,7483,0.04781,0.05796
2021,Urban regions,Somewhat concerned,0.21900,1585,7483,0.20963,0.22837
2021,Urban regions,Not concerned at all,0.72812,5485,7483,0.71803,0.73820
2021,Rural regions,Very concerned,0.06751,211,3707,0.05943,0.07559
2021,Rural regions,Somewhat concerned,0.23383,818,3707,0.22021,0.24746
2021,Rural regions,Not concerned at all,0.69866,2678,3707,0.68389,0.71343
2022,Urban regions,Very concerned,0.06010,1062,12954,0.05600,0.06419
2022,Urban regions,Somewhat concerned,0.24726,3432,12954,0.23983,0.25469
2022,Urban regions,Not concerned at all,0.69264,8460,12954,0.68470,0.70059
2022,Rural regions,Very concerned,0.06585,381,5767,0.05945,0.07226
2022,Rural regions,Somewhat concerned,0.25978,1548,5767,0.24846,0.27110
2022,Rural regions,Not concerned at all,0.67437,3838,5767,0.66227,0.68646
