year,quintil_oecd,sampreg,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,2nd Quintile,West,Not concerned at all,0.61542,582,1022,0.58558,0.64527
1989,3rd Quintile,West,Very concerned,0.08988,116,1139,0.07327,0.10650
1989,3rd Quintile,West,Somewhat concerned,0.30598,369,1139,0.27920,0.33275
1989,3rd Quintile,West,Not concerned at all,0.60414,654,1139,0.57572,0.63255
1989,4th Quintile,West,Very concerned,0.05392,89,1322,0.04174,0.06610
1989,4th Quintile,West,Somewhat concerned,0.27819,381,1322,0.25403,0.30236
1989,4th Quintile,West,Not concerned at all,0.66788,852,1322,0.64249,0.69328
1989,5th Quintile,West,Very concerned,0.04155,63,1350,0.03090,0.05220
1989,5th Quintile,West,Somewhat concerned,0.23794,337,1350,0.21521,0.26066
1989,5th Quintile,West,Not concerned at all,0.72051,950,1350,0.69657,0.74446
1990,1st Quintile,West,Very concerned,0.16436,135,696,0.13681,0.19191
1990,1st Quintile,West,Somewhat concerned,0.32439,239,696,0.28958,0.35919
1990,1st Quintile,West,Not concerned at all,0.51125,322,696,0.47409,0.54842
1990,2nd Quintile,West,Very concerned,0.09227,113,971,0.07405,0.11048
1990,2nd Quintile,West,Somewhat concerned,0.28737,321,971,0.25889,0.31585
1990,2nd Quintile,West,Not concerned at all,0.62036,537,971,0.58982,0.65090
1990,3rd Quintile,West,Very concerned,0.11077,133,1129,0.09246,0.12909
1990,3rd Quintile,West,Somewhat concerned,0.31612,386,1129,0.28899,0.34326
1990,3rd Quintile,West,Not concerned at all,0.57310,610,1129,0.54424,0.60197
1990,4th Quintile,West,Very concerned,0.05969,99,1304,0.04682,0.07255
1990,4th Quintile,West,Somewhat concerned,0.27095,365,1304,0.24682,0.29509
1990,4th Quintile,West,Not concerned at all,0.66936,840,1304,0.64382,0.69491
1990,5th Quintile,West,Very concerned,0.04186,58,1313,0.03102,0.05270
1990,5th Quintile,West,Somewhat concerned,0.24373,335,1313,0.22050,0.26697
1990,5th Quintile,West,Not concerned at all,0.71440,920,1313,0.68996,0.73885
1991,1st Quintile,West,Very concerned,0.12866,112,733,0.10441,0.15292
1991,1st Quintile,West,Somewhat concerned,0.32890,253,733,0.29487,0.36294
1991,1st Quintile,West,Not concerned at all,0.54244,368,733,0.50635,0.57853
1991,2nd Quintile,West,Very concerned,0.06523,76,1025,0.05011,0.08036
1991,2nd Quintile,West,Somewhat concerned,0.27347,309,1025,0.24617,0.30077
1991,2nd Quintile,West,Not concerned at all,0.66130,640,1025,0.63231,0.69029
1991,3rd Quintile,West,Very concerned,0.05470,82,1153,0.04157,0.06783
1991,3rd Quintile,West,Somewhat concerned,0.24908,315,1153,0.22410,0.27405
1991,3rd Quintile,West,Not concerned at all,0.69623,756,1153,0.66967,0.72278
1991,4th Quintile,West,Very concerned,0.04678,75,1320,0.03539,0.05818
1991,4th Quintile,West,Somewhat concerned,0.22967,313,1320,0.20697,0.25237
1991,4th Quintile,West,Not concerned at all,0.72355,932,1320,0.69941,0.74769
1991,5th Quintile,West,Very concerned,0.03427,46,1354,0.02457,0.04396
1991,5th Quintile,West,Somewhat concerned,0.19154,266,1354,0.17057,0.21250
1991,5th Quintile,West,Not concerned at all,0.77420,1042,1354,0.75192,0.79648
1992,1st Quintile,West,Very concerned,0.18144,82,396,0.14343,0.21944
1992,1st Quintile,West,Somewhat concerned,0.32291,138,396,0.27680,0.36902
1992,1st Quintile,West,Not concerned at all,0.49565,176,396,0.44634,0.54496
1992,1st Quintile,East,Very concerned,0.46212,301,652,0.42382,0.50042
1992,1st Quintile,East,Somewhat concerned,0.35500,227,652,0.31824,0.39176
1992,1st Quintile,East,Not concerned at all,0.18288,124,652,0.15318,0.21258
1992,2nd Quintile,West,Very concerned,0.13930,133,802,0.11532,0.16328
1992,2nd Quintile,West,Somewhat concerned,0.33810,287,802,0.30533,0.37086
1992,2nd Quintile,West,Not concerned at all,0.52261,382,802,0.48801,0.55720
1992,2nd Quintile,East,Very concerned,0.36841,294,821,0.33539,0.40142
1992,2nd Quintile,East,Somewhat concerned,0.43210,356,821,0.39820,0.46601
1992,2nd Quintile,East,Not concerned at all,0.19949,171,821,0.17214,0.22684
1992,3rd Quintile,West,Very concerned,0.11330,142,1136,0.09486,0.13174
1992,3rd Quintile,West,Somewhat concerned,0.32145,367,1136,0.29428,0.34862
1992,3rd Quintile,West,Not concerned at all,0.56525,627,1136,0.53641,0.59409
1992,3rd Quintile,East,Very concerned,0.32113,161,511,0.28061,0.36165
1992,3rd Quintile,East,Somewhat concerned,0.43426,234,511,0.39124,0.47728
1992,3rd Quintile,East,Not concerned at all,0.24461,116,511,0.20730,0.28192
1992,4th Quintile,West,Very concerned,0.07800,146,1517,0.06450,0.09150
1992,4th Quintile,West,Somewhat concerned,0.29222,466,1517,0.26932,0.31511
1992,4th Quintile,West,Not concerned at all,0.62978,905,1517,0.60547,0.65409
1992,4th Quintile,East,Very concerned,0.23981,61,241,0.18579,0.29383
1992,4th Quintile,East,Somewhat concerned,0.36236,93,241,0.30155,0.42318
1992,4th Quintile,East,Not concerned at all,0.39782,87,241,0.33590,0.45975
1992,5th Quintile,West,Very concerned,0.04136,81,1634,0.03170,0.05102
1992,5th Quintile,West,Somewhat concerned,0.26663,455,1634,0.24518,0.28808
1992,5th Quintile,West,Not concerned at all,0.69201,1098,1634,0.66962,0.71440
1992,5th Quintile,East,Somewhat concerned,0.46381,48,84,0.35652,0.57109
1992,5th Quintile,East,Not concerned at all,0.32884,36,84,0.22777,0.42991
1993,1st Quintile,West,Very concerned,0.15617,89,479,0.12363,0.18871
1993,1st Quintile,West,Somewhat concerned,0.36919,180,479,0.32593,0.41245
1993,1st Quintile,West,Not concerned at all,0.47464,210,479,0.42987,0.51941
1993,1st Quintile,East,Very concerned,0.29726,127,405,0.25269,0.34183
1993,1st Quintile,East,Somewhat concerned,0.39625,161,405,0.34855,0.44394
1993,1st Quintile,East,Not concerned at all,0.30650,117,405,0.26154,0.35145
1993,2nd Quintile,West,Very concerned,0.11448,95,802,0.09243,0.13653
1993,2nd Quintile,West,Somewhat concerned,0.31713,271,802,0.28490,0.34936
1993,2nd Quintile,West,Not concerned at all,0.56839,436,802,0.53409,0.60269
1993,2nd Quintile,East,Very concerned,0.24839,162,692,0.21618,0.28061
1993,2nd Quintile,East,Somewhat concerned,0.46718,324,692,0.42998,0.50438
1993,2nd Quintile,East,Not concerned at all,0.28443,206,692,0.25079,0.31807
1993,3rd Quintile,West,Very concerned,0.09851,126,1102,0.08091,0.11611
1993,3rd Quintile,West,Somewhat concerned,0.30939,356,1102,0.28208,0.33669
1993,3rd Quintile,West,Not concerned at all,0.59211,620,1102,0.56308,0.62113
1993,3rd Quintile,East,Very concerned,0.20750,121,589,0.17473,0.24028
1993,3rd Quintile,East,Somewhat concerned,0.46459,282,589,0.42428,0.50490
1993,3rd Quintile,East,Not concerned at all,0.32791,186,589,0.28996,0.36585
1993,4th Quintile,West,Very concerned,0.07075,117,1409,0.05736,0.08415
1993,4th Quintile,West,Somewhat concerned,0.30130,430,1409,0.27733,0.32526
1993,4th Quintile,West,Not concerned at all,0.62795,862,1409,0.60270,0.65319
1993,4th Quintile,East,Very concerned,0.23071,76,354,0.18676,0.27466
1993,4th Quintile,East,Somewhat concerned,0.43692,161,354,0.38518,0.48866
1993,4th Quintile,East,Not concerned at all,0.33237,117,354,0.28323,0.38151
1993,5th Quintile,West,Very concerned,0.04597,84,1628,0.03579,0.05614
1993,5th Quintile,West,Somewhat concerned,0.25574,430,1628,0.23454,0.27694
1993,5th Quintile,West,Not concerned at all,0.69829,1114,1628,0.67599,0.72060
1993,5th Quintile,East,Somewhat concerned,0.47457,60,109,0.38039,0.56874
1993,5th Quintile,East,Not concerned at all,0.38812,49,109,0.29621,0.48003
1994,1st Quintile,West,Very concerned,0.20125,119,532,0.16715,0.23535
1994,1st Quintile,West,Somewhat concerned,0.35426,202,532,0.31358,0.39494
1994,1st Quintile,West,Not concerned at all,0.44449,211,532,0.40222,0.48675
1994,1st Quintile,East,Very concerned,0.28791,100,332,0.23913,0.33669
1994,1st Quintile,East,Somewhat concerned,0.51625,165,332,0.46242,0.57009
1994,1st Quintile,East,Not concerned at all,0.19583,67,332,0.15308,0.23859
1994,2nd Quintile,West,Very concerned,0.13470,116,787,0.11083,0.15856
1994,2nd Quintile,West,Somewhat concerned,0.34250,288,787,0.30933,0.37568
1994,2nd Quintile,West,Not concerned at all,0.52280,383,787,0.48788,0.55772
1994,2nd Quintile,East,Very concerned,0.26190,144,581,0.22612,0.29768
1994,2nd Quintile,East,Somewhat concerned,0.51577,298,581,0.47510,0.55645
1994,2nd Quintile,East,Not concerned at all,0.22232,139,581,0.18848,0.25616
1994,3rd Quintile,West,Very concerned,0.11239,132,1055,0.09332,0.13146
1994,3rd Quintile,West,Somewhat concerned,0.38012,402,1055,0.35082,0.40943
1994,3rd Quintile,West,Not concerned at all,0.50749,521,1055,0.47730,0.53767
1994,3rd Quintile,East,Very concerned,0.19853,113,601,0.16661,0.23044
1994,3rd Quintile,East,Somewhat concerned,0.52960,334,601,0.48966,0.56954
1994,3rd Quintile,East,Not concerned at all,0.27187,154,601,0.23627,0.30747
1994,4th Quintile,West,Very concerned,0.10207,140,1316,0.08571,0.11843
1994,4th Quintile,West,Somewhat concerned,0.33215,468,1316,0.30670,0.35761
1994,4th Quintile,West,Not concerned at all,0.56578,708,1316,0.53899,0.59257
1994,4th Quintile,East,Very concerned,0.18518,81,396,0.14688,0.22349
1994,4th Quintile,East,Somewhat concerned,0.45121,185,396,0.40213,0.50028
1994,4th Quintile,East,Not concerned at all,0.36361,130,396,0.31617,0.41105
1994,5th Quintile,West,Very concerned,0.06252,108,1536,0.05041,0.07463
1994,5th Quintile,West,Somewhat concerned,0.30593,489,1536,0.28288,0.32898
1994,5th Quintile,West,Not concerned at all,0.63155,939,1536,0.60742,0.65568
1994,5th Quintile,East,Very concerned,0.14247,32,230,0.09720,0.18774
1994,5th Quintile,East,Somewhat concerned,0.42852,104,230,0.36443,0.49262
1994,5th Quintile,East,Not concerned at all,0.42901,94,230,0.36491,0.49311
1995,1st Quintile,West,Very concerned,0.18481,151,717,0.15638,0.21324
1995,1st Quintile,West,Somewhat concerned,0.36598,263,717,0.33070,0.40127
1995,1st Quintile,West,Not concerned at all,0.44921,303,717,0.41278,0.48565
1995,1st Quintile,East,Very concerned,0.37273,119,328,0.32032,0.42514
1995,1st Quintile,East,Somewhat concerned,0.40619,135,328,0.35296,0.45942
1995,1st Quintile,East,Not concerned at all,0.22108,74,328,0.17610,0.26605
1995,2nd Quintile,West,Very concerned,0.13668,157,1004,0.11543,0.15794
1995,2nd Quintile,West,Somewhat concerned,0.34329,379,1004,0.31390,0.37267
1995,2nd Quintile,West,Not concerned at all,0.52003,468,1004,0.48911,0.55095
1995,2nd Quintile,East,Very concerned,0.27396,142,544,0.23645,0.31147
1995,2nd Quintile,East,Somewhat concerned,0.46593,253,544,0.42397,0.50788
1995,2nd Quintile,East,Not concerned at all,0.26012,149,544,0.22322,0.29702
1995,3rd Quintile,West,Very concerned,0.12100,140,1186,0.10243,0.13957
1995,3rd Quintile,West,Somewhat concerned,0.33938,417,1186,0.31242,0.36634
1995,3rd Quintile,West,Not concerned at all,0.53962,629,1186,0.51124,0.56800
1995,3rd Quintile,East,Very concerned,0.22322,132,580,0.18930,0.25714
1995,3rd Quintile,East,Somewhat concerned,0.47786,281,580,0.43718,0.51855
1995,3rd Quintile,East,Not concerned at all,0.29892,167,580,0.26163,0.33621
1995,4th Quintile,West,Very concerned,0.08839,123,1363,0.07331,0.10346
1995,4th Quintile,West,Somewhat concerned,0.34872,479,1363,0.32341,0.37403
1995,4th Quintile,West,Not concerned at all,0.56289,761,1363,0.53654,0.58923
1995,4th Quintile,East,Very concerned,0.20957,120,511,0.17425,0.24490
1995,4th Quintile,East,Somewhat concerned,0.42991,220,511,0.38695,0.47288
1995,4th Quintile,East,Not concerned at all,0.36051,171,511,0.31884,0.40218
1995,5th Quintile,West,Very concerned,0.06581,109,1520,0.05334,0.07828
1995,5th Quintile,West,Somewhat concerned,0.27541,450,1520,0.25295,0.29788
1995,5th Quintile,West,Not concerned at all,0.65877,961,1520,0.63493,0.68262
1995,5th Quintile,East,Very concerned,0.16905,43,262,0.12358,0.21452
1995,5th Quintile,East,Somewhat concerned,0.44159,124,262,0.38135,0.50184
1995,5th Quintile,East,Not concerned at all,0.38935,95,262,0.33020,0.44851
1996,1st Quintile,West,Very concerned,0.17394,144,739,0.14659,0.20129
1996,1st Quintile,West,Somewhat concerned,0.39339,289,739,0.35814,0.42863
1996,1st Quintile,West,Not concerned at all,0.43267,306,739,0.39692,0.46842
1996,1st Quintile,East,Very concerned,0.35054,103,339,0.29968,0.40141
1996,1st Quintile,East,Somewhat concerned,0.36710,134,339,0.31571,0.41848
1996,1st Quintile,East,Not concerned at all,0.28236,102,339,0.23437,0.33035
1996,2nd Quintile,West,Very concerned,0.11977,121,919,0.09876,0.14077
1996,2nd Quintile,West,Somewhat concerned,0.35130,345,919,0.32042,0.38218
1996,2nd Quintile,West,Not concerned at all,0.52894,453,919,0.49665,0.56123
1996,2nd Quintile,East,Very concerned,0.18898,95,497,0.15452,0.22343
1996,2nd Quintile,East,Somewhat concerned,0.47018,238,497,0.42625,0.51410
1996,2nd Quintile,East,Not concerned at all,0.34084,164,497,0.29913,0.38256
1996,3rd Quintile,West,Very concerned,0.11836,129,1102,0.09928,0.13744
1996,3rd Quintile,West,Somewhat concerned,0.34704,383,1102,0.31892,0.37515
1996,3rd Quintile,West,Not concerned at all,0.53461,590,1102,0.50514,0.56407
1996,3rd Quintile,East,Very concerned,0.19940,112,565,0.16643,0.23238
1996,3rd Quintile,East,Somewhat concerned,0.51981,291,565,0.47858,0.56105
1996,3rd Quintile,East,Not concerned at all,0.28078,162,565,0.24370,0.31787
1996,4th Quintile,West,Very concerned,0.08118,113,1343,0.06657,0.09580
1996,4th Quintile,West,Somewhat concerned,0.35531,480,1343,0.32970,0.38092
1996,4th Quintile,West,Not concerned at all,0.56350,750,1343,0.53697,0.59004
1996,4th Quintile,East,Very concerned,0.16786,81,491,0.13477,0.20095
1996,4th Quintile,East,Somewhat concerned,0.46726,238,491,0.42309,0.51144
1996,4th Quintile,East,Not concerned at all,0.36488,172,491,0.32225,0.40750
1996,5th Quintile,West,Very concerned,0.05517,94,1504,0.04363,0.06671
1996,5th Quintile,West,Somewhat concerned,0.27760,420,1504,0.25496,0.30024
1996,5th Quintile,West,Not concerned at all,0.66723,990,1504,0.64341,0.69105
1996,5th Quintile,East,Very concerned,0.13513,38,266,0.09397,0.17629
1996,5th Quintile,East,Somewhat concerned,0.44795,123,266,0.38808,0.50782
1996,5th Quintile,East,Not concerned at all,0.41692,105,266,0.35755,0.47628
1997,1st Quintile,West,Very concerned,0.24393,159,641,0.21066,0.27720
1997,1st Quintile,West,Somewhat concerned,0.41114,277,641,0.37302,0.44926
1997,1st Quintile,West,Not concerned at all,0.34493,205,641,0.30810,0.38176
1997,1st Quintile,East,Very concerned,0.28158,83,282,0.22899,0.33417
1997,1st Quintile,East,Somewhat concerned,0.50191,139,282,0.44345,0.56037
1997,1st Quintile,East,Not concerned at all,0.21651,60,282,0.16835,0.26467
1997,2nd Quintile,West,Very concerned,0.16380,182,949,0.14024,0.18736
1997,2nd Quintile,West,Somewhat concerned,0.44965,409,949,0.41798,0.48131
1997,2nd Quintile,West,Not concerned at all,0.38656,358,949,0.35556,0.41756
1997,2nd Quintile,East,Very concerned,0.26947,151,509,0.23088,0.30805
1997,2nd Quintile,East,Somewhat concerned,0.50035,250,509,0.45686,0.54383
1997,2nd Quintile,East,Not concerned at all,0.23019,108,509,0.19358,0.26680
1997,3rd Quintile,West,Very concerned,0.15533,165,1054,0.13346,0.17721
1997,3rd Quintile,West,Somewhat concerned,0.39209,425,1054,0.36260,0.42158
1997,3rd Quintile,West,Not concerned at all,0.45257,464,1054,0.42251,0.48264
1997,3rd Quintile,East,Very concerned,0.24869,137,540,0.21220,0.28518
1997,3rd Quintile,East,Somewhat concerned,0.51106,279,540,0.46886,0.55326
1997,3rd Quintile,East,Not concerned at all,0.24025,124,540,0.20418,0.27632
1997,4th Quintile,West,Very concerned,0.07449,134,1344,0.06045,0.08853
1997,4th Quintile,West,Somewhat concerned,0.40887,550,1344,0.38258,0.43516
1997,4th Quintile,West,Not concerned at all,0.51664,660,1344,0.48991,0.54337
1997,4th Quintile,East,Very concerned,0.22403,109,504,0.18759,0.26047
1997,4th Quintile,East,Somewhat concerned,0.53383,276,504,0.49024,0.57743
1997,4th Quintile,East,Not concerned at all,0.24213,119,504,0.20470,0.27957
1997,5th Quintile,West,Very concerned,0.08242,133,1440,0.06821,0.09663
1997,5th Quintile,West,Somewhat concerned,0.37288,538,1440,0.34790,0.39787
1997,5th Quintile,West,Not concerned at all,0.54469,769,1440,0.51896,0.57042
1997,5th Quintile,East,Very concerned,0.17047,45,275,0.12594,0.21499
1997,5th Quintile,East,Somewhat concerned,0.45481,133,275,0.39585,0.51377
1997,5th Quintile,East,Not concerned at all,0.37472,97,275,0.31741,0.43204
1998,1st Quintile,West,Very concerned,0.21191,154,700,0.18161,0.24220
1998,1st Quintile,West,Somewhat concerned,0.40040,285,700,0.36407,0.43672
1998,1st Quintile,West,Not concerned at all,0.38770,261,700,0.35158,0.42382
1998,1st Quintile,East,Very concerned,0.26872,63,230,0.21131,0.32614
1998,1st Quintile,East,Somewhat concerned,0.49635,112,230,0.43159,0.56111
1998,1st Quintile,East,Not concerned at all,0.23492,55,230,0.18001,0.28983
1998,2nd Quintile,West,Very concerned,0.16231,158,877,0.13789,0.18673
1998,2nd Quintile,West,Somewhat concerned,0.40627,366,877,0.37374,0.43879
1998,2nd Quintile,West,Not concerned at all,0.43143,353,877,0.39863,0.46422
1998,2nd Quintile,East,Very concerned,0.27054,121,445,0.22922,0.31186
1998,2nd Quintile,East,Somewhat concerned,0.47597,213,445,0.42952,0.52243
1998,2nd Quintile,East,Not concerned at all,0.25349,111,445,0.21303,0.29395
1998,3rd Quintile,West,Very concerned,0.15536,151,967,0.13251,0.17820
1998,3rd Quintile,West,Somewhat concerned,0.36191,362,967,0.33161,0.39222
1998,3rd Quintile,West,Not concerned at all,0.48273,454,967,0.45122,0.51424
1998,3rd Quintile,East,Very concerned,0.23882,132,544,0.20296,0.27469
1998,3rd Quintile,East,Somewhat concerned,0.53148,287,544,0.48950,0.57345
1998,3rd Quintile,East,Not concerned at all,0.22970,125,544,0.19432,0.26508
1998,4th Quintile,West,Very concerned,0.14237,170,1287,0.12327,0.16147
1998,4th Quintile,West,Somewhat concerned,0.34827,478,1287,0.32223,0.37431
1998,4th Quintile,West,Not concerned at all,0.50936,639,1287,0.48203,0.53668
1998,4th Quintile,East,Very concerned,0.20261,104,476,0.16647,0.23876
1998,4th Quintile,East,Somewhat concerned,0.49686,237,476,0.45190,0.54183
1998,4th Quintile,East,Not concerned at all,0.30052,135,476,0.25929,0.34176
1998,5th Quintile,West,Very concerned,0.06350,95,1332,0.05040,0.07660
1998,5th Quintile,West,Somewhat concerned,0.31345,439,1332,0.28853,0.33837
1998,5th Quintile,West,Not concerned at all,0.62305,798,1332,0.59701,0.64908
1998,5th Quintile,East,Very concerned,0.10984,35,306,0.07474,0.14493
1998,5th Quintile,East,Somewhat concerned,0.45578,144,306,0.39988,0.51167
1998,5th Quintile,East,Not concerned at all,0.43439,127,306,0.37876,0.49002
1999,1st Quintile,West,Very concerned,0.20140,157,772,0.17309,0.22971
1999,1st Quintile,West,Somewhat concerned,0.40562,326,772,0.37096,0.44028
1999,1st Quintile,West,Not concerned at all,0.39298,289,772,0.35850,0.42745
1999,1st Quintile,East,Very concerned,0.32562,113,332,0.27513,0.37610
1999,1st Quintile,East,Somewhat concerned,0.45787,153,332,0.40420,0.51155
1999,1st Quintile,East,Not concerned at all,0.21651,66,332,0.17214,0.26088
1999,2nd Quintile,West,Very concerned,0.13662,159,985,0.11516,0.15808
1999,2nd Quintile,West,Somewhat concerned,0.44472,435,985,0.41367,0.47577
1999,2nd Quintile,West,Not concerned at all,0.41866,391,985,0.38783,0.44948
1999,2nd Quintile,East,Very concerned,0.29179,156,552,0.25383,0.32975
1999,2nd Quintile,East,Somewhat concerned,0.52969,301,552,0.48801,0.57137
1999,2nd Quintile,East,Not concerned at all,0.17852,95,552,0.14655,0.21050
1999,3rd Quintile,West,Very concerned,0.12293,153,1146,0.10391,0.14195
1999,3rd Quintile,West,Somewhat concerned,0.40292,462,1146,0.37451,0.43133
1999,3rd Quintile,West,Not concerned at all,0.47415,531,1146,0.44523,0.50308
1999,3rd Quintile,East,Very concerned,0.24184,141,565,0.20650,0.27718
1999,3rd Quintile,East,Somewhat concerned,0.53827,303,565,0.49713,0.57942
1999,3rd Quintile,East,Not concerned at all,0.21989,121,565,0.18570,0.25407
1999,4th Quintile,West,Very concerned,0.12167,157,1429,0.10471,0.13862
1999,4th Quintile,West,Somewhat concerned,0.37428,559,1429,0.34918,0.39938
1999,4th Quintile,West,Not concerned at all,0.50405,713,1429,0.47812,0.52998
1999,4th Quintile,East,Very concerned,0.17651,79,442,0.14093,0.21209
1999,4th Quintile,East,Somewhat concerned,0.51130,228,442,0.46464,0.55795
