"plh0042","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Keine Sorgen","1984","AkademikerIn","Ostdeutschland","","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","Westdeutschland","91","0.21001658493231","0.173877765342663","0.246155404521957"
"Grosse Sorgen","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"Grosse Sorgen","1985","Hauptschule","Westdeutschland","584","0.140621262673796","0.129140487456968","0.152102037890623"
"Grosse Sorgen","1985","Hauptschule","Ostdeutschland","","","",""
"Grosse Sorgen","1985","Realschule","Westdeutschland","90","0.0852384119011973","0.0685461383364959","0.101930685465899"
"Grosse Sorgen","1985","Realschule","Ostdeutschland","","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Westdeutschland","52","0.0796416126557472","0.052771821095499","0.106511404215995"
"Grosse Sorgen","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"Grosse Sorgen","1985","AkademikerIn","Westdeutschland","45","0.0761023391945065","0.0538609091966336","0.0983437691923794"
"Grosse Sorgen","1985","AkademikerIn","Ostdeutschland","","","",""
"Einige Sorgen","1985","(noch) kein Abschluss","Westdeutschland","188","","",""
"Einige Sorgen","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"Einige Sorgen","1985","Hauptschule","Westdeutschland","1147","","",""
"Einige Sorgen","1985","Hauptschule","Ostdeutschland","","","",""
"Einige Sorgen","1985","Realschule","Westdeutschland","300","0.279973036972813","0.253133418193741","0.306812655751886"
"Einige Sorgen","1985","Realschule","Ostdeutschland","","","",""
"Einige Sorgen","1985","(Fach-)Abitur","Westdeutschland","113","","",""
"Einige Sorgen","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"Einige Sorgen","1985","AkademikerIn","Westdeutschland","100","","",""
"Einige Sorgen","1985","AkademikerIn","Ostdeutschland","","","",""
"Keine Sorgen","1985","(noch) kein Abschluss","Westdeutschland","209","","",""
"Keine Sorgen","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"Keine Sorgen","1985","Hauptschule","Westdeutschland","1791","","",""
"Keine Sorgen","1985","Hauptschule","Ostdeutschland","","","",""
"Keine Sorgen","1985","Realschule","Westdeutschland","685","0.634788551125989","0.606005913273304","0.663571188978675"
"Keine Sorgen","1985","Realschule","Ostdeutschland","","","",""
"Keine Sorgen","1985","(Fach-)Abitur","Westdeutschland","225","","",""
"Keine Sorgen","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"Keine Sorgen","1985","AkademikerIn","Westdeutschland","401","0.7483128421481","0.711910955149668","0.784714729146532"
"Keine Sorgen","1985","AkademikerIn","Ostdeutschland","","","",""
"Grosse Sorgen","1986","(noch) kein Abschluss","Westdeutschland","106","","",""
"Grosse Sorgen","1986","(noch) kein Abschluss","Ostdeutschland","","","",""
"Grosse Sorgen","1986","Hauptschule","Westdeutschland","524","0.138740843966015","0.126964697838379","0.150516990093652"
"Grosse Sorgen","1986","Hauptschule","Ostdeutschland","","","",""
"Grosse Sorgen","1986","Realschule","Westdeutschland","97","0.0904950086018074","0.073025404238743","0.107964612964872"
"Grosse Sorgen","1986","Realschule","Ostdeutschland","","","",""
"Grosse Sorgen","1986","(Fach-)Abitur","Westdeutschland","61","0.112763381640654","0.081958158851737","0.143568604429571"
"Grosse Sorgen","1986","(Fach-)Abitur","Ostdeutschland","","","",""
"Grosse Sorgen","1986","AkademikerIn","Westdeutschland","42","0.0689127691503691","0.0477624303893376","0.0900631079114005"
"Grosse Sorgen","1986","AkademikerIn","Ostdeutschland","","","",""
"Einige Sorgen","1986","(noch) kein Abschluss","Westdeutschland","179","","",""
"Einige Sorgen","1986","(noch) kein Abschluss","Ostdeutschland","","","",""
"Einige Sorgen","1986","Hauptschule","Westdeutschland","1060","","",""
"Einige Sorgen","1986","Hauptschule","Ostdeutschland","","","",""
"Einige Sorgen","1986","Realschule","Westdeutschland","259","","",""
"Einige Sorgen","1986","Realschule","Ostdeutschland","","","",""
"Einige Sorgen","1986","(Fach-)Abitur","Westdeutschland","117","","",""
"Einige Sorgen","1986","(Fach-)Abitur","Ostdeutschland","","","",""
"Einige Sorgen","1986","AkademikerIn","Westdeutschland","126","","",""
"Einige Sorgen","1986","AkademikerIn","Ostdeutschland","","","",""
"Keine Sorgen","1986","(noch) kein Abschluss","Westdeutschland","179","","",""
"Keine Sorgen","1986","(noch) kein Abschluss","Ostdeutschland","","","",""
"Keine Sorgen","1986","Hauptschule","Westdeutschland","1726","","",""
"Keine Sorgen","1986","Hauptschule","Ostdeutschland","","","",""
"Keine Sorgen","1986","Realschule","Westdeutschland","680","0.664560751475683","0.635810443859385","0.693311059091981"
"Keine Sorgen","1986","Realschule","Ostdeutschland","","","",""
"Keine Sorgen","1986","(Fach-)Abitur","Westdeutschland","227","","",""
"Keine Sorgen","1986","(Fach-)Abitur","Ostdeutschland","","","",""
"Keine Sorgen","1986","AkademikerIn","Westdeutschland","383","0.70502367607908","0.666946237877424","0.743101114280737"
"Keine Sorgen","1986","AkademikerIn","Ostdeutschland","","","",""
"Grosse Sorgen","1987","(noch) kein Abschluss","Westdeutschland","78","0.194264805870543","0.157912193646248","0.230617418094838"
"Grosse Sorgen","1987","(noch) kein Abschluss","Ostdeutschland","","","",""
"Grosse Sorgen","1987","Hauptschule","Westdeutschland","444","0.117600703235857","0.106705250497955","0.128496155973759"
"Grosse Sorgen","1987","Hauptschule","Ostdeutschland","","","",""
"Grosse Sorgen","1987","Realschule","Westdeutschland","92","0.075897519981193","0.0601320358989099","0.091663004063476"
"Grosse Sorgen","1987","Realschule","Ostdeutschland","","","",""
"Grosse Sorgen","1987","(Fach-)Abitur","Westdeutschland","42","0.0600791562946773","0.0365850262288864","0.0835732863604681"
"Grosse Sorgen","1987","(Fach-)Abitur","Ostdeutschland","","","",""
"Grosse Sorgen","1987","AkademikerIn","Westdeutschland","40","0.0619094068910461","0.0416396337353665","0.0821791800467256"
"Grosse Sorgen","1987","AkademikerIn","Ostdeutschland","","","",""
"Einige Sorgen","1987","(noch) kein Abschluss","Westdeutschland","177","","",""
"Einige Sorgen","1987","(noch) kein Abschluss","Ostdeutschland","","","",""
"Einige Sorgen","1987","Hauptschule","Westdeutschland","1205","","",""
"Einige Sorgen","1987","Hauptschule","Ostdeutschland","","","",""
"Einige Sorgen","1987","Realschule","Westdeutschland","314","0.284424075420998","0.25756788005052","0.311280270791477"
"Einige Sorgen","1987","Realschule","Ostdeutschland","","","",""
"Einige Sorgen","1987","(Fach-)Abitur","Westdeutschland","123","","",""
"Einige Sorgen","1987","(Fach-)Abitur","Ostdeutschland","","","",""
"Einige Sorgen","1987","AkademikerIn","Westdeutschland","112","","",""
"Einige Sorgen","1987","AkademikerIn","Ostdeutschland","","","",""
"Keine Sorgen","1987","(noch) kein Abschluss","Westdeutschland","200","","",""
"Keine Sorgen","1987","(noch) kein Abschluss","Ostdeutschland","","","",""
"Keine Sorgen","1987","Hauptschule","Westdeutschland","1709","","",""
"Keine Sorgen","1987","Hauptschule","Ostdeutschland","","","",""
"Keine Sorgen","1987","Realschule","Westdeutschland","678","0.639678404597809","0.611098587807036","0.668258221388582"
"Keine Sorgen","1987","Realschule","Ostdeutschland","","","",""
"Keine Sorgen","1987","(Fach-)Abitur","Westdeutschland","228","","",""
"Keine Sorgen","1987","(Fach-)Abitur","Ostdeutschland","","","",""
"Keine Sorgen","1987","AkademikerIn","Westdeutschland","391","0.734494060669281","0.697350850073794","0.771637271264768"
"Keine Sorgen","1987","AkademikerIn","Ostdeutschland","","","",""
"Grosse Sorgen","1988","(noch) kein Abschluss","Westdeutschland","91","0.279815633726742","0.235878296118377","0.323752971335107"
"Grosse Sorgen","1988","(noch) kein Abschluss","Ostdeutschland","","","",""
"Grosse Sorgen","1988","Hauptschule","Westdeutschland","513","0.139501424095524","0.127425189065982","0.151577659125065"
"Grosse Sorgen","1988","Hauptschule","Ostdeutschland","","","",""
"Grosse Sorgen","1988","Realschule","Westdeutschland","98","0.0853678754561952","0.0684583737812956","0.102277377131095"
"Grosse Sorgen","1988","Realschule","Ostdeutschland","","","",""
"Grosse Sorgen","1988","(Fach-)Abitur","Westdeutschland","49","0.0908802677308339","0.0619800154639111","0.119780519997757"
"Grosse Sorgen","1988","(Fach-)Abitur","Ostdeutschland","","","",""
"Grosse Sorgen","1988","AkademikerIn","Westdeutschland","38","0.0649118996239665","0.0437971628755438","0.0860266363723892"
"Grosse Sorgen","1988","AkademikerIn","Ostdeutschland","","","",""
"Einige Sorgen","1988","(noch) kein Abschluss","Westdeutschland","157","","",""
"Einige Sorgen","1988","(noch) kein Abschluss","Ostdeutschland","","","",""
"Einige Sorgen","1988","Hauptschule","Westdeutschland","1185","","",""
"Einige Sorgen","1988","Hauptschule","Ostdeutschland","","","",""
"Einige Sorgen","1988","Realschule","Westdeutschland","311","0.298576519411989","0.27088298908265","0.326270049741327"
"Einige Sorgen","1988","Realschule","Ostdeutschland","","","",""
"Einige Sorgen","1988","(Fach-)Abitur","Westdeutschland","114","","",""
"Einige Sorgen","1988","(Fach-)Abitur","Ostdeutschland","","","",""
"Einige Sorgen","1988","AkademikerIn","Westdeutschland","123","","",""
"Einige Sorgen","1988","AkademikerIn","Ostdeutschland","","","",""
"Keine Sorgen","1988","(noch) kein Abschluss","Westdeutschland","153","","",""
"Keine Sorgen","1988","(noch) kein Abschluss","Ostdeutschland","","","",""
"Keine Sorgen","1988","Hauptschule","Westdeutschland","1464","","",""
"Keine Sorgen","1988","Hauptschule","Ostdeutschland","","","",""
"Keine Sorgen","1988","Realschule","Westdeutschland","640","0.616055605131816","0.586624642351977","0.645486567911656"
"Keine Sorgen","1988","Realschule","Ostdeutschland","","","",""
"Keine Sorgen","1988","(Fach-)Abitur","Westdeutschland","217","","",""
"Keine Sorgen","1988","(Fach-)Abitur","Ostdeutschland","","","",""
"Keine Sorgen","1988","AkademikerIn","Westdeutschland","362","0.708615157582258","0.669671571222028","0.747558743942488"
"Keine Sorgen","1988","AkademikerIn","Ostdeutschland","","","",""
"Grosse Sorgen","1989","(noch) kein Abschluss","Westdeutschland","62","0.190844257348809","0.150857448677354","0.230831066020263"
"Grosse Sorgen","1989","(noch) kein Abschluss","Ostdeutschland","","","",""
"Grosse Sorgen","1989","Hauptschule","Westdeutschland","325","0.0908142162781062","0.0806679681297323","0.10096046442648"
"Grosse Sorgen","1989","Hauptschule","Ostdeutschland","","","",""
"Grosse Sorgen","1989","Realschule","Westdeutschland","61","0.0554720632166942","0.0417182905861417","0.0692258358472468"
"Grosse Sorgen","1989","Realschule","Ostdeutschland","","","",""
"Grosse Sorgen","1989","(Fach-)Abitur","Westdeutschland","28","","",""
"Grosse Sorgen","1989","(Fach-)Abitur","Ostdeutschland","","","",""
"Grosse Sorgen","1989","AkademikerIn","Westdeutschland","18","","",""
"Grosse Sorgen","1989","AkademikerIn","Ostdeutschland","","","",""
"Einige Sorgen","1989","(noch) kein Abschluss","Westdeutschland","129","","",""
"Einige Sorgen","1989","(noch) kein Abschluss","Ostdeutschland","","","",""
"Einige Sorgen","1989","Hauptschule","Westdeutschland","1002","","",""
"Einige Sorgen","1989","Hauptschule","Ostdeutschland","","","",""
"Einige Sorgen","1989","Realschule","Westdeutschland","286","","",""
"Einige Sorgen","1989","Realschule","Ostdeutschland","","","",""
"Einige Sorgen","1989","(Fach-)Abitur","Westdeutschland","110","","",""
"Einige Sorgen","1989","(Fach-)Abitur","Ostdeutschland","","","",""
"Einige Sorgen","1989","AkademikerIn","Westdeutschland","115","","",""
"Einige Sorgen","1989","AkademikerIn","Ostdeutschland","","","",""
"Keine Sorgen","1989","(noch) kein Abschluss","Westdeutschland","180","","",""
"Keine Sorgen","1989","(noch) kein Abschluss","Ostdeutschland","","","",""
"Keine Sorgen","1989","Hauptschule","Westdeutschland","1754","","",""
"Keine Sorgen","1989","Hauptschule","Ostdeutschland","","","",""
"Keine Sorgen","1989","Realschule","Westdeutschland","717","0.683112391586353","0.655156330086409","0.711068453086296"
"Keine Sorgen","1989","Realschule","Ostdeutschland","","","",""
"Keine Sorgen","1989","(Fach-)Abitur","Westdeutschland","257","","",""
"Keine Sorgen","1989","(Fach-)Abitur","Ostdeutschland","","","",""
"Keine Sorgen","1989","AkademikerIn","Westdeutschland","393","0.773338908186271","0.737559871981529","0.809117944391012"
"Keine Sorgen","1989","AkademikerIn","Ostdeutschland","","","",""
"Grosse Sorgen","1990","(noch) kein Abschluss","Westdeutschland","79","0.249571728555157","0.205356032236915","0.293787424873398"
"Grosse Sorgen","1990","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Grosse Sorgen","1990","Hauptschule","Westdeutschland","347","0.104973883484992","0.0939278210844873","0.116019945885497"
"Grosse Sorgen","1990","Hauptschule","Ostdeutschland","479","0.426333617525631","0.396880019691881","0.455787215359382"
"Grosse Sorgen","1990","Realschule","Westdeutschland","51","0.0420185085019152","0.0299348348821027","0.0541021821217278"
"Grosse Sorgen","1990","Realschule","Ostdeutschland","517","0.387668056962433","0.361649227194511","0.413686886730356"
"Grosse Sorgen","1990","(Fach-)Abitur","Westdeutschland","26","","",""
"Grosse Sorgen","1990","(Fach-)Abitur","Ostdeutschland","23","","",""
"Grosse Sorgen","1990","AkademikerIn","Westdeutschland","26","","",""
"Grosse Sorgen","1990","AkademikerIn","Ostdeutschland","272","","",""
"Einige Sorgen","1990","(noch) kein Abschluss","Westdeutschland","143","","",""
"Einige Sorgen","1990","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Einige Sorgen","1990","Hauptschule","Westdeutschland","986","0.309148526763421","0.29249428208664","0.325802771440202"
"Einige Sorgen","1990","Hauptschule","Ostdeutschland","424","0.39241873131822","0.363337625573249","0.421499837063192"
"Einige Sorgen","1990","Realschule","Westdeutschland","256","","",""
"Einige Sorgen","1990","Realschule","Ostdeutschland","568","0.415594022344628","0.389275817428343","0.441912227260912"
"Einige Sorgen","1990","(Fach-)Abitur","Westdeutschland","110","","",""
"Einige Sorgen","1990","(Fach-)Abitur","Ostdeutschland","38","0.464980273071544","0.353575219908479","0.57638532623461"
"Einige Sorgen","1990","AkademikerIn","Westdeutschland","117","","",""
"Einige Sorgen","1990","AkademikerIn","Ostdeutschland","430","0.520265895102766","0.486620985815385","0.553910804390147"
"Keine Sorgen","1990","(noch) kein Abschluss","Westdeutschland","146","","",""
"Keine Sorgen","1990","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Keine Sorgen","1990","Hauptschule","Westdeutschland","1625","","",""
"Keine Sorgen","1990","Hauptschule","Ostdeutschland","180","","",""
"Keine Sorgen","1990","Realschule","Westdeutschland","752","0.723886320683762","0.696959860892975","0.750812780474549"
"Keine Sorgen","1990","Realschule","Ostdeutschland","262","","",""
"Keine Sorgen","1990","(Fach-)Abitur","Westdeutschland","257","","",""
"Keine Sorgen","1990","(Fach-)Abitur","Ostdeutschland","16","","",""
"Keine Sorgen","1990","AkademikerIn","Westdeutschland","374","0.732434153642437","0.694274673323257","0.770593633961617"
"Keine Sorgen","1990","AkademikerIn","Ostdeutschland","145","","",""
"Grosse Sorgen","1991","(noch) kein Abschluss","Westdeutschland","52","0.147526231642718","0.111870329487795","0.18318213379764"
"Grosse Sorgen","1991","(noch) kein Abschluss","Ostdeutschland","6","0.503856769661601","0.22096875225119","0.786744787072012"
"Grosse Sorgen","1991","Hauptschule","Westdeutschland","248","","",""
"Grosse Sorgen","1991","Hauptschule","Ostdeutschland","448","0.607797286425656","0.572993870735171","0.642600702116142"
"Grosse Sorgen","1991","Realschule","Westdeutschland","43","0.0306766106677531","0.0203492013804388","0.0410040199550673"
"Grosse Sorgen","1991","Realschule","Ostdeutschland","474","0.41842059180481","0.389959194234061","0.44688198937556"
"Grosse Sorgen","1991","(Fach-)Abitur","Westdeutschland","25","","",""
"Grosse Sorgen","1991","(Fach-)Abitur","Ostdeutschland","23","","",""
"Grosse Sorgen","1991","AkademikerIn","Westdeutschland","18","","",""
"Grosse Sorgen","1991","AkademikerIn","Ostdeutschland","286","","",""
"Einige Sorgen","1991","(noch) kein Abschluss","Westdeutschland","135","","",""
"Einige Sorgen","1991","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Einige Sorgen","1991","Hauptschule","Westdeutschland","868","0.272404582547853","0.256612592157183","0.288196572938522"
"Einige Sorgen","1991","Hauptschule","Ostdeutschland","223","","",""
"Einige Sorgen","1991","Realschule","Westdeutschland","208","","",""
"Einige Sorgen","1991","Realschule","Ostdeutschland","422","0.356663244757794","0.329026076224871","0.384300413290717"
"Einige Sorgen","1991","(Fach-)Abitur","Westdeutschland","103","","",""
"Einige Sorgen","1991","(Fach-)Abitur","Ostdeutschland","29","","",""
"Einige Sorgen","1991","AkademikerIn","Westdeutschland","100","","",""
"Einige Sorgen","1991","AkademikerIn","Ostdeutschland","315","0.419284066921045","0.383513530486502","0.455054603355587"
"Keine Sorgen","1991","(noch) kein Abschluss","Westdeutschland","193","","",""
"Keine Sorgen","1991","(noch) kein Abschluss","Ostdeutschland","4","0.332443404272465","0.0659046435783227","0.598982164966608"
"Keine Sorgen","1991","Hauptschule","Westdeutschland","1937","","",""
"Keine Sorgen","1991","Hauptschule","Ostdeutschland","85","0.10891946165283","0.0867120258354809","0.131126897470178"
"Keine Sorgen","1991","Realschule","Westdeutschland","820","0.781846166935534","0.757112105490014","0.806580228381054"
"Keine Sorgen","1991","Realschule","Ostdeutschland","258","","",""
"Keine Sorgen","1991","(Fach-)Abitur","Westdeutschland","312","0.735831312249404","0.694635643768148","0.777026980730659"
"Keine Sorgen","1991","(Fach-)Abitur","Ostdeutschland","12","","",""
"Keine Sorgen","1991","AkademikerIn","Westdeutschland","424","0.789119673150576","0.754776697960615","0.823462648340538"
"Keine Sorgen","1991","AkademikerIn","Ostdeutschland","130","","",""
"Grosse Sorgen","1992","(noch) kein Abschluss","Westdeutschland","73","0.22402523047329","0.179641836582731","0.268408624363849"
"Grosse Sorgen","1992","(noch) kein Abschluss","Ostdeutschland","4","0.270535841769641","0.045725210191698","0.495346473347584"
"Grosse Sorgen","1992","Hauptschule","Westdeutschland","378","0.10982468338115","0.0985205817933147","0.121128784968986"
"Grosse Sorgen","1992","Hauptschule","Ostdeutschland","277","","",""
"Grosse Sorgen","1992","Realschule","Westdeutschland","54","0.0535540423308318","0.0401764584607681","0.0669316262008955"
"Grosse Sorgen","1992","Realschule","Ostdeutschland","350","0.351426761329274","0.321851541605717","0.381001981052832"
"Grosse Sorgen","1992","(Fach-)Abitur","Westdeutschland","39","0.0628095142492942","0.0400097626510527","0.0856092658475356"
"Grosse Sorgen","1992","(Fach-)Abitur","Ostdeutschland","13","","",""
"Grosse Sorgen","1992","AkademikerIn","Westdeutschland","21","","",""
"Grosse Sorgen","1992","AkademikerIn","Ostdeutschland","185","","",""
"Einige Sorgen","1992","(noch) kein Abschluss","Westdeutschland","127","","",""
"Einige Sorgen","1992","(noch) kein Abschluss","Ostdeutschland","4","0.262838636343553","0.040083182179672","0.485594090507434"
"Einige Sorgen","1992","Hauptschule","Westdeutschland","992","0.324074970289427","0.307154193078377","0.340995747500478"
"Einige Sorgen","1992","Hauptschule","Ostdeutschland","211","","",""
"Einige Sorgen","1992","Realschule","Westdeutschland","285","","",""
"Einige Sorgen","1992","Realschule","Ostdeutschland","376","0.381052716683633","0.350967689105311","0.411137744261955"
"Einige Sorgen","1992","(Fach-)Abitur","Westdeutschland","117","","",""
"Einige Sorgen","1992","(Fach-)Abitur","Ostdeutschland","29","","",""
"Einige Sorgen","1992","AkademikerIn","Westdeutschland","142","","",""
"Einige Sorgen","1992","AkademikerIn","Ostdeutschland","333","0.497914840243352","0.459740493715609","0.536089186771094"
"Keine Sorgen","1992","(noch) kein Abschluss","Westdeutschland","139","","",""
"Keine Sorgen","1992","(noch) kein Abschluss","Ostdeutschland","7","0.466625521886806","0.21415956721481","0.719091476558802"
"Keine Sorgen","1992","Hauptschule","Westdeutschland","1569","","",""
"Keine Sorgen","1992","Hauptschule","Ostdeutschland","92","0.177244616833648","0.146166407513558","0.208322826153738"
"Keine Sorgen","1992","Realschule","Westdeutschland","749","0.686713910339072","0.659153091164677","0.714274729513468"
"Keine Sorgen","1992","Realschule","Ostdeutschland","275","","",""
"Keine Sorgen","1992","(Fach-)Abitur","Westdeutschland","279","","",""
"Keine Sorgen","1992","(Fach-)Abitur","Ostdeutschland","17","","",""
"Keine Sorgen","1992","AkademikerIn","Westdeutschland","389","0.714054811949587","0.676359640452361","0.751749983446814"
"Keine Sorgen","1992","AkademikerIn","Ostdeutschland","141","","",""
"Grosse Sorgen","1993","(noch) kein Abschluss","Westdeutschland","54","0.17196530688218","0.130556050112928","0.213374563651431"
"Grosse Sorgen","1993","(noch) kein Abschluss","Ostdeutschland","4","0.162028170929323","-0.018522070627539","0.342578412486186"
"Grosse Sorgen","1993","Hauptschule","Westdeutschland","309","0.0926877602781811","0.0820185696645838","0.103356950891779"
"Grosse Sorgen","1993","Hauptschule","Ostdeutschland","160","","",""
"Grosse Sorgen","1993","Realschule","Westdeutschland","64","0.0656296461908375","0.0510354532242817","0.0802238391573934"
"Grosse Sorgen","1993","Realschule","Ostdeutschland","217","","",""
"Grosse Sorgen","1993","(Fach-)Abitur","Westdeutschland","35","0.060253816073213","0.0380449512661317","0.0824626808802942"
"Grosse Sorgen","1993","(Fach-)Abitur","Ostdeutschland","11","","",""
"Grosse Sorgen","1993","AkademikerIn","Westdeutschland","25","","",""
"Grosse Sorgen","1993","AkademikerIn","Ostdeutschland","108","","",""
"Einige Sorgen","1993","(noch) kein Abschluss","Westdeutschland","128","","",""
"Einige Sorgen","1993","(noch) kein Abschluss","Ostdeutschland","5","0.271428301623096","0.0535310197350021","0.489325583511189"
"Einige Sorgen","1993","Hauptschule","Westdeutschland","959","0.325805467228155","0.308562432910745","0.343048501545566"
"Einige Sorgen","1993","Hauptschule","Ostdeutschland","197","","",""
"Einige Sorgen","1993","Realschule","Westdeutschland","262","","",""
"Einige Sorgen","1993","Realschule","Ostdeutschland","428","0.436700175942077","0.40556815783218","0.467832194051973"
"Einige Sorgen","1993","(Fach-)Abitur","Westdeutschland","125","","",""
"Einige Sorgen","1993","(Fach-)Abitur","Ostdeutschland","22","","",""
"Einige Sorgen","1993","AkademikerIn","Westdeutschland","139","","",""
"Einige Sorgen","1993","AkademikerIn","Ostdeutschland","329","0.519824819052967","0.4807811045737","0.558868533532234"
"Keine Sorgen","1993","(noch) kein Abschluss","Westdeutschland","137","","",""
"Keine Sorgen","1993","(noch) kein Abschluss","Ostdeutschland","7","0.566543527447581","0.323727423183189","0.809359631711973"
"Keine Sorgen","1993","Hauptschule","Westdeutschland","1570","","",""
"Keine Sorgen","1993","Hauptschule","Ostdeutschland","109","","",""
"Keine Sorgen","1993","Realschule","Westdeutschland","780","0.699459449567924","0.672438330127302","0.726480569008546"
"Keine Sorgen","1993","Realschule","Ostdeutschland","330","0.343491680797171","0.313684286562379","0.373299075031964"
"Keine Sorgen","1993","(Fach-)Abitur","Westdeutschland","281","","",""
"Keine Sorgen","1993","(Fach-)Abitur","Ostdeutschland","33","0.579254757179348","0.460152351130168","0.698357163228528"
"Keine Sorgen","1993","AkademikerIn","Westdeutschland","402","0.719835145156591","0.682838424873796","0.756831865439386"
"Keine Sorgen","1993","AkademikerIn","Ostdeutschland","192","","",""
"Grosse Sorgen","1994","(noch) kein Abschluss","Westdeutschland","68","0.267088210603354","0.215901130593051","0.318275290613658"
"Grosse Sorgen","1994","(noch) kein Abschluss","Ostdeutschland","5","0.325640863508192","0.102880097761725","0.548401629254659"
"Grosse Sorgen","1994","Hauptschule","Westdeutschland","344","0.120598640690747","0.10810250236036","0.133094779021133"
"Grosse Sorgen","1994","Hauptschule","Ostdeutschland","150","","",""
"Grosse Sorgen","1994","Realschule","Westdeutschland","89","0.0774068362763753","0.0616716102468329","0.0931420623059177"
"Grosse Sorgen","1994","Realschule","Ostdeutschland","196","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","Westdeutschland","49","0.10221243436607","0.0739397232758048","0.130485145456334"
"Grosse Sorgen","1994","(Fach-)Abitur","Ostdeutschland","14","","",""
"Grosse Sorgen","1994","AkademikerIn","Westdeutschland","34","0.0534436405549106","0.0354618841098594","0.0714253969999619"
"Grosse Sorgen","1994","AkademikerIn","Ostdeutschland","102","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","Westdeutschland","118","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","Ostdeutschland","6","0.316163973816534","0.0951316399080507","0.537196307725018"
"Einige Sorgen","1994","Hauptschule","Westdeutschland","1019","","",""
"Einige Sorgen","1994","Hauptschule","Ostdeutschland","208","","",""
"Einige Sorgen","1994","Realschule","Westdeutschland","334","0.286971308888967","0.260336416108487","0.313606201669447"
"Einige Sorgen","1994","Realschule","Ostdeutschland","500","0.507970801283816","0.476590248050723","0.539351354516908"
"Einige Sorgen","1994","(Fach-)Abitur","Westdeutschland","130","","",""
"Einige Sorgen","1994","(Fach-)Abitur","Ostdeutschland","32","0.426787412657466","0.31409468481328","0.539480140501652"
"Einige Sorgen","1994","AkademikerIn","Westdeutschland","184","","",""
"Einige Sorgen","1994","AkademikerIn","Ostdeutschland","334","0.517649859208541","0.478349045184573","0.556950673232509"
"Keine Sorgen","1994","(noch) kein Abschluss","Westdeutschland","101","","",""
