"plh0042","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","1984","Realschule","Hamburg","","","",""
"Grosse Sorgen","1984","Realschule","Niedersachsen","","","",""
"Grosse Sorgen","1984","Realschule","Bremen","","","",""
"Grosse Sorgen","1984","Realschule","Nordrhein-Westfalen","","","",""
"Grosse Sorgen","1984","Realschule","Hessen","","","",""
"Grosse Sorgen","1984","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Grosse Sorgen","1984","Realschule","Baden-Wuerttemberg","","","",""
"Grosse Sorgen","1984","Realschule","Bayern","","","",""
"Grosse Sorgen","1984","Realschule","Berlin","","","",""
"Grosse Sorgen","1984","Realschule","Brandenburg","","","",""
"Grosse Sorgen","1984","Realschule","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","1984","Realschule","Sachsen","","","",""
"Grosse Sorgen","1984","Realschule","Sachsen-Anhalt","","","",""
"Grosse Sorgen","1984","Realschule","Thueringen","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Hamburg","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Niedersachsen","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Bremen","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Hessen","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Bayern","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Berlin","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Brandenburg","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Sachsen","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Grosse Sorgen","1984","(Fach-)Abitur","Thueringen","","","",""
"Grosse Sorgen","1984","AkademikerIn","Schleswig-Holstein","","","",""
"Grosse Sorgen","1984","AkademikerIn","Hamburg","","","",""
"Grosse Sorgen","1984","AkademikerIn","Niedersachsen","","","",""
"Grosse Sorgen","1984","AkademikerIn","Bremen","","","",""
"Grosse Sorgen","1984","AkademikerIn","Nordrhein-Westfalen","","","",""
"Grosse Sorgen","1984","AkademikerIn","Hessen","","","",""
"Grosse Sorgen","1984","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Grosse Sorgen","1984","AkademikerIn","Baden-Wuerttemberg","","","",""
"Grosse Sorgen","1984","AkademikerIn","Bayern","","","",""
"Grosse Sorgen","1984","AkademikerIn","Berlin","","","",""
"Grosse Sorgen","1984","AkademikerIn","Brandenburg","","","",""
"Grosse Sorgen","1984","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","1984","AkademikerIn","Sachsen","","","",""
"Grosse Sorgen","1984","AkademikerIn","Sachsen-Anhalt","","","",""
"Grosse Sorgen","1984","AkademikerIn","Thueringen","","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","Hamburg","","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","Niedersachsen","","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","Bremen","","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","Nordrhein-Westfalen","65","0.394928403661186","0.322085439906477","0.467771367415896"
"Einige Sorgen","1984","(noch) kein Abschluss","Hessen","","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","Baden-Wuerttemberg","61","0.31886745392006","0.251160494613725","0.386574413226395"
"Einige Sorgen","1984","(noch) kein Abschluss","Bayern","","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","Berlin","","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","Brandenburg","","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","Sachsen","","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Einige Sorgen","1984","(noch) kein Abschluss","Thueringen","","","",""
"Einige Sorgen","1984","Hauptschule","Schleswig-Holstein","40","0.352506626285007","0.265566472689102","0.439446779880911"
"Einige Sorgen","1984","Hauptschule","Hamburg","","","",""
"Einige Sorgen","1984","Hauptschule","Niedersachsen","129","0.353315114287922","0.305128140300822","0.401502088275022"
"Einige Sorgen","1984","Hauptschule","Bremen","","","",""
"Einige Sorgen","1984","Hauptschule","Nordrhein-Westfalen","306","0.304675346733104","0.275931661605624","0.333419031860584"
"Einige Sorgen","1984","Hauptschule","Hessen","103","0.257579478164756","0.21472475352731","0.300434202802201"
"Einige Sorgen","1984","Hauptschule","Rheinland-Pfalz,Saarland","108","0.37049013583667","0.31452021803665","0.426460053636689"
"Einige Sorgen","1984","Hauptschule","Baden-Wuerttemberg","295","0.344913490120331","0.312901637833034","0.376925342407627"
"Einige Sorgen","1984","Hauptschule","Bayern","260","0.345218224309493","0.310246740010852","0.380189708608133"
"Einige Sorgen","1984","Hauptschule","Berlin","44","0.350294764870693","0.267970427757213","0.432619101984173"
"Einige Sorgen","1984","Hauptschule","Brandenburg","","","",""
"Einige Sorgen","1984","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Einige Sorgen","1984","Hauptschule","Sachsen","","","",""
"Einige Sorgen","1984","Hauptschule","Sachsen-Anhalt","","","",""
"Einige Sorgen","1984","Hauptschule","Thueringen","","","",""
"Einige Sorgen","1984","Realschule","Schleswig-Holstein","","","",""
"Einige Sorgen","1984","Realschule","Hamburg","","","",""
"Einige Sorgen","1984","Realschule","Niedersachsen","32","0.26238856113547","0.187053227882815","0.337723894388125"
"Einige Sorgen","1984","Realschule","Bremen","","","",""
"Einige Sorgen","1984","Realschule","Nordrhein-Westfalen","77","0.290654338871767","0.23535555600647","0.345953121737064"
"Einige Sorgen","1984","Realschule","Hessen","46","0.38218442360028","0.295959246728789","0.468409600471771"
"Einige Sorgen","1984","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Einige Sorgen","1984","Realschule","Baden-Wuerttemberg","49","0.296196790642249","0.226104527209057","0.366289054075441"
"Einige Sorgen","1984","Realschule","Bayern","72","0.328791734237227","0.267134398725096","0.390449069749357"
"Einige Sorgen","1984","Realschule","Berlin","","","",""
"Einige Sorgen","1984","Realschule","Brandenburg","","","",""
"Einige Sorgen","1984","Realschule","Mecklenburg-Vorpommern","","","",""
"Einige Sorgen","1984","Realschule","Sachsen","","","",""
"Einige Sorgen","1984","Realschule","Sachsen-Anhalt","","","",""
"Einige Sorgen","1984","Realschule","Thueringen","","","",""
"Einige Sorgen","1984","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Einige Sorgen","1984","(Fach-)Abitur","Hamburg","","","",""
"Einige Sorgen","1984","(Fach-)Abitur","Niedersachsen","","","",""
"Einige Sorgen","1984","(Fach-)Abitur","Bremen","","","",""
"Einige Sorgen","1984","(Fach-)Abitur","Nordrhein-Westfalen","39","0.302370070456992","0.218427720405571","0.386312420508412"
"Einige Sorgen","1984","(Fach-)Abitur","Hessen","","","",""
"Einige Sorgen","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Einige Sorgen","1984","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Einige Sorgen","1984","(Fach-)Abitur","Bayern","","","",""
"Einige Sorgen","1984","(Fach-)Abitur","Berlin","","","",""
"Einige Sorgen","1984","(Fach-)Abitur","Brandenburg","","","",""
"Einige Sorgen","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Einige Sorgen","1984","(Fach-)Abitur","Sachsen","","","",""
"Einige Sorgen","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Einige Sorgen","1984","(Fach-)Abitur","Thueringen","","","",""
"Einige Sorgen","1984","AkademikerIn","Schleswig-Holstein","","","",""
"Einige Sorgen","1984","AkademikerIn","Hamburg","","","",""
"Einige Sorgen","1984","AkademikerIn","Niedersachsen","","","",""
"Einige Sorgen","1984","AkademikerIn","Bremen","","","",""
"Einige Sorgen","1984","AkademikerIn","Nordrhein-Westfalen","39","0.226242091836548","0.164252565078785","0.288231618594311"
"Einige Sorgen","1984","AkademikerIn","Hessen","","","",""
"Einige Sorgen","1984","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Einige Sorgen","1984","AkademikerIn","Baden-Wuerttemberg","","","",""
"Einige Sorgen","1984","AkademikerIn","Bayern","","","",""
"Einige Sorgen","1984","AkademikerIn","Berlin","","","",""
"Einige Sorgen","1984","AkademikerIn","Brandenburg","","","",""
"Einige Sorgen","1984","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Einige Sorgen","1984","AkademikerIn","Sachsen","","","",""
"Einige Sorgen","1984","AkademikerIn","Sachsen-Anhalt","","","",""
"Einige Sorgen","1984","AkademikerIn","Thueringen","","","",""
"Keine Sorgen","1984","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Keine Sorgen","1984","(noch) kein Abschluss","Hamburg","","","",""
"Keine Sorgen","1984","(noch) kein Abschluss","Niedersachsen","","","",""
"Keine Sorgen","1984","(noch) kein Abschluss","Bremen","","","",""
"Keine Sorgen","1984","(noch) kein Abschluss","Nordrhein-Westfalen","52","0.288798172341205","0.221264760417675","0.356331584264735"
"Keine Sorgen","1984","(noch) kein Abschluss","Hessen","34","0.443109176091844","0.335591079443766","0.550627272739923"
"Keine Sorgen","1984","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Keine Sorgen","1984","(noch) kein Abschluss","Baden-Wuerttemberg","78","0.449627973055643","0.37735644545064","0.521899500660646"
"Keine Sorgen","1984","(noch) kein Abschluss","Bayern","","","",""
"Keine Sorgen","1984","(noch) kein Abschluss","Berlin","","","",""
"Keine Sorgen","1984","(noch) kein Abschluss","Brandenburg","","","",""
"Keine Sorgen","1984","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","1984","(noch) kein Abschluss","Sachsen","","","",""
"Keine Sorgen","1984","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Keine Sorgen","1984","(noch) kein Abschluss","Thueringen","","","",""
"Keine Sorgen","1984","Hauptschule","Schleswig-Holstein","52","0.452575253076414","0.361996422163563","0.543154083989265"
"Keine Sorgen","1984","Hauptschule","Hamburg","40","0.573123635137884","0.464052518443352","0.682194751832416"
"Keine Sorgen","1984","Hauptschule","Niedersachsen","157","0.42082333690742","0.371054484558756","0.470592189256084"
"Keine Sorgen","1984","Hauptschule","Bremen","","","",""
"Keine Sorgen","1984","Hauptschule","Nordrhein-Westfalen","422","0.450304840858778","0.419234627194226","0.48137505452333"
"Keine Sorgen","1984","Hauptschule","Hessen","210","0.576491912603339","0.528069596445103","0.624914228761575"
"Keine Sorgen","1984","Hauptschule","Rheinland-Pfalz,Saarland","126","0.461860000100563","0.404081283986026","0.519638716215101"
"Keine Sorgen","1984","Hauptschule","Baden-Wuerttemberg","395","0.506797654344864","0.473128186629312","0.540467122060416"
"Keine Sorgen","1984","Hauptschule","Bayern","308","0.469926797572707","0.433215313024253","0.506638282121161"
"Keine Sorgen","1984","Hauptschule","Berlin","40","0.374865443147115","0.291328670485061","0.458402215809168"
"Keine Sorgen","1984","Hauptschule","Brandenburg","","","",""
"Keine Sorgen","1984","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","1984","Hauptschule","Sachsen","","","",""
"Keine Sorgen","1984","Hauptschule","Sachsen-Anhalt","","","",""
"Keine Sorgen","1984","Hauptschule","Thueringen","","","",""
"Keine Sorgen","1984","Realschule","Schleswig-Holstein","38","0.591783773967486","0.473206139711559","0.710361408223414"
"Keine Sorgen","1984","Realschule","Hamburg","","","",""
"Keine Sorgen","1984","Realschule","Niedersachsen","73","0.540089044939379","0.454743274234966","0.625434815643792"
"Keine Sorgen","1984","Realschule","Bremen","","","",""
"Keine Sorgen","1984","Realschule","Nordrhein-Westfalen","153","0.591894293829991","0.532038441536891","0.651750146123091"
"Keine Sorgen","1984","Realschule","Hessen","63","0.510501497587978","0.421797668059017","0.599205327116939"
"Keine Sorgen","1984","Realschule","Rheinland-Pfalz,Saarland","39","0.632747549647788","0.511776691747858","0.753718407547719"
"Keine Sorgen","1984","Realschule","Baden-Wuerttemberg","104","0.634458575926481","0.560527976990704","0.708389174862257"
"Keine Sorgen","1984","Realschule","Bayern","130","0.576242638842902","0.511385619984758","0.641099657701045"
"Keine Sorgen","1984","Realschule","Berlin","30","0.585739633699917","0.451853556453318","0.719625710946517"
"Keine Sorgen","1984","Realschule","Brandenburg","","","",""
"Keine Sorgen","1984","Realschule","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","1984","Realschule","Sachsen","","","",""
"Keine Sorgen","1984","Realschule","Sachsen-Anhalt","","","",""
"Keine Sorgen","1984","Realschule","Thueringen","","","",""
"Keine Sorgen","1984","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Keine Sorgen","1984","(Fach-)Abitur","Hamburg","","","",""
"Keine Sorgen","1984","(Fach-)Abitur","Niedersachsen","","","",""
"Keine Sorgen","1984","(Fach-)Abitur","Bremen","","","",""
"Keine Sorgen","1984","(Fach-)Abitur","Nordrhein-Westfalen","56","0.582463010079264","0.492330633203985","0.672595386954543"
"Keine Sorgen","1984","(Fach-)Abitur","Hessen","","","",""
"Keine Sorgen","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Keine Sorgen","1984","(Fach-)Abitur","Baden-Wuerttemberg","46","0.656478331185201","0.550408959885781","0.762547702484621"
"Keine Sorgen","1984","(Fach-)Abitur","Bayern","36","0.707065376080355","0.592856906354416","0.821273845806294"
"Keine Sorgen","1984","(Fach-)Abitur","Berlin","","","",""
"Keine Sorgen","1984","(Fach-)Abitur","Brandenburg","","","",""
"Keine Sorgen","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","1984","(Fach-)Abitur","Sachsen","","","",""
"Keine Sorgen","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Keine Sorgen","1984","(Fach-)Abitur","Thueringen","","","",""
"Keine Sorgen","1984","AkademikerIn","Schleswig-Holstein","","","",""
"Keine Sorgen","1984","AkademikerIn","Hamburg","","","",""
"Keine Sorgen","1984","AkademikerIn","Niedersachsen","46","0.774228668583438","0.670159695858851","0.878297641308024"
"Keine Sorgen","1984","AkademikerIn","Bremen","","","",""
"Keine Sorgen","1984","AkademikerIn","Nordrhein-Westfalen","124","0.701277402989801","0.633465172840451","0.769089633139151"
"Keine Sorgen","1984","AkademikerIn","Hessen","43","0.770498958228332","0.66497245872564","0.876025457731024"
"Keine Sorgen","1984","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Keine Sorgen","1984","AkademikerIn","Baden-Wuerttemberg","65","0.710677537737059","0.619010850840595","0.802344224633524"
"Keine Sorgen","1984","AkademikerIn","Bayern","73","0.722283576017513","0.637022696099901","0.807544455935125"
"Keine Sorgen","1984","AkademikerIn","Berlin","","","",""
"Keine Sorgen","1984","AkademikerIn","Brandenburg","","","",""
"Keine Sorgen","1984","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","1984","AkademikerIn","Sachsen","","","",""
"Keine Sorgen","1984","AkademikerIn","Sachsen-Anhalt","","","",""
"Keine Sorgen","1984","AkademikerIn","Thueringen","","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","Hamburg","","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","Niedersachsen","","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","Bremen","","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","Nordrhein-Westfalen","31","0.251492518687912","0.177755957728627","0.325229079647197"
"Grosse Sorgen","1985","(noch) kein Abschluss","Hessen","","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","Bayern","","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","Berlin","","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","Sachsen","","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","Thueringen","","","",""
"Grosse Sorgen","1985","Hauptschule","Schleswig-Holstein","","","",""
"Grosse Sorgen","1985","Hauptschule","Hamburg","","","",""
"Grosse Sorgen","1985","Hauptschule","Niedersachsen","62","0.169966461919943","0.128684154043072","0.211248769796815"
"Grosse Sorgen","1985","Hauptschule","Bremen","","","",""
"Grosse Sorgen","1985","Hauptschule","Nordrhein-Westfalen","149","0.158025551975902","0.133575592278829","0.182475511672976"
"Grosse Sorgen","1985","Hauptschule","Hessen","51","0.13054098568534","0.0952460764089394","0.165835894961741"
"Grosse Sorgen","1985","Hauptschule","Rheinland-Pfalz,Saarland","52","0.191325983774386","0.142371105775721","0.240280861773052"
"Grosse Sorgen","1985","Hauptschule","Baden-Wuerttemberg","112","0.102050257256919","0.0808471125607825","0.123253401953056"
"Grosse Sorgen","1985","Hauptschule","Bayern","85","0.109121494784479","0.0852072927541297","0.133035696814828"
"Grosse Sorgen","1985","Hauptschule","Berlin","","","",""
"Grosse Sorgen","1985","Hauptschule","Brandenburg","","","",""
"Grosse Sorgen","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","1985","Hauptschule","Sachsen","","","",""
"Grosse Sorgen","1985","Hauptschule","Sachsen-Anhalt","","","",""
"Grosse Sorgen","1985","Hauptschule","Thueringen","","","",""
"Grosse Sorgen","1985","Realschule","Schleswig-Holstein","","","",""
"Grosse Sorgen","1985","Realschule","Hamburg","","","",""
"Grosse Sorgen","1985","Realschule","Niedersachsen","","","",""
"Grosse Sorgen","1985","Realschule","Bremen","","","",""
"Grosse Sorgen","1985","Realschule","Nordrhein-Westfalen","","","",""
"Grosse Sorgen","1985","Realschule","Hessen","","","",""
"Grosse Sorgen","1985","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Grosse Sorgen","1985","Realschule","Baden-Wuerttemberg","","","",""
"Grosse Sorgen","1985","Realschule","Bayern","","","",""
"Grosse Sorgen","1985","Realschule","Berlin","","","",""
"Grosse Sorgen","1985","Realschule","Brandenburg","","","",""
"Grosse Sorgen","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","1985","Realschule","Sachsen","","","",""
"Grosse Sorgen","1985","Realschule","Sachsen-Anhalt","","","",""
"Grosse Sorgen","1985","Realschule","Thueringen","","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Hamburg","","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Niedersachsen","","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Bremen","","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Hessen","","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Bayern","","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Berlin","","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Brandenburg","","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Sachsen","","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Thueringen","","","",""
"Grosse Sorgen","1985","AkademikerIn","Schleswig-Holstein","","","",""
"Grosse Sorgen","1985","AkademikerIn","Hamburg","","","",""
"Grosse Sorgen","1985","AkademikerIn","Niedersachsen","","","",""
"Grosse Sorgen","1985","AkademikerIn","Bremen","","","",""
"Grosse Sorgen","1985","AkademikerIn","Nordrhein-Westfalen","","","",""
"Grosse Sorgen","1985","AkademikerIn","Hessen","","","",""
"Grosse Sorgen","1985","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Grosse Sorgen","1985","AkademikerIn","Baden-Wuerttemberg","","","",""
"Grosse Sorgen","1985","AkademikerIn","Bayern","","","",""
"Grosse Sorgen","1985","AkademikerIn","Berlin","","","",""
"Grosse Sorgen","1985","AkademikerIn","Brandenburg","","","",""
"Grosse Sorgen","1985","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","1985","AkademikerIn","Sachsen","","","",""
"Grosse Sorgen","1985","AkademikerIn","Sachsen-Anhalt","","","",""
"Grosse Sorgen","1985","AkademikerIn","Thueringen","","","",""
"Einige Sorgen","1985","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Einige Sorgen","1985","(noch) kein Abschluss","Hamburg","","","",""
"Einige Sorgen","1985","(noch) kein Abschluss","Niedersachsen","","","",""
"Einige Sorgen","1985","(noch) kein Abschluss","Bremen","","","",""
"Einige Sorgen","1985","(noch) kein Abschluss","Nordrhein-Westfalen","54","0.38162340042621","0.29906404522401","0.46418275562841"
"Einige Sorgen","1985","(noch) kein Abschluss","Hessen","","","",""
"Einige Sorgen","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Einige Sorgen","1985","(noch) kein Abschluss","Baden-Wuerttemberg","49","0.306362354530385","0.232591215594984","0.380133493465787"
"Einige Sorgen","1985","(noch) kein Abschluss","Bayern","","","",""
"Einige Sorgen","1985","(noch) kein Abschluss","Berlin","","","",""
"Einige Sorgen","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Einige Sorgen","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Einige Sorgen","1985","(noch) kein Abschluss","Sachsen","","","",""
"Einige Sorgen","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Einige Sorgen","1985","(noch) kein Abschluss","Thueringen","","","",""
"Einige Sorgen","1985","Hauptschule","Schleswig-Holstein","30","0.287923986118737","0.202920459588474","0.372927512649"
"Einige Sorgen","1985","Hauptschule","Hamburg","","","",""
"Einige Sorgen","1985","Hauptschule","Niedersachsen","102","0.335851031970164","0.283942275423101","0.387759788517227"
"Einige Sorgen","1985","Hauptschule","Bremen","","","",""
"Einige Sorgen","1985","Hauptschule","Nordrhein-Westfalen","269","0.298178127798188","0.267515005522288","0.328841250074089"
"Einige Sorgen","1985","Hauptschule","Hessen","116","0.268376785865498","0.221954098146385","0.314799473584611"
"Einige Sorgen","1985","Hauptschule","Rheinland-Pfalz,Saarland","81","0.324269882642914","0.266010993991815","0.382528771294014"
"Einige Sorgen","1985","Hauptschule","Baden-Wuerttemberg","259","0.321033978027101","0.28833254905509","0.353735406999112"
"Einige Sorgen","1985","Hauptschule","Bayern","225","0.337644551392839","0.301372933313514","0.373916169472165"
"Einige Sorgen","1985","Hauptschule","Berlin","34","0.318892430042688","0.230171697922339","0.407613162163037"
"Einige Sorgen","1985","Hauptschule","Brandenburg","","","",""
"Einige Sorgen","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Einige Sorgen","1985","Hauptschule","Sachsen","","","",""
"Einige Sorgen","1985","Hauptschule","Sachsen-Anhalt","","","",""
"Einige Sorgen","1985","Hauptschule","Thueringen","","","",""
"Einige Sorgen","1985","Realschule","Schleswig-Holstein","","","",""
"Einige Sorgen","1985","Realschule","Hamburg","","","",""
"Einige Sorgen","1985","Realschule","Niedersachsen","43","0.336679087614689","0.255443499232394","0.417914675996983"
"Einige Sorgen","1985","Realschule","Bremen","","","",""
"Einige Sorgen","1985","Realschule","Nordrhein-Westfalen","71","0.269312305844277","0.215391619347113","0.323232992341441"
"Einige Sorgen","1985","Realschule","Hessen","33","0.296405093373658","0.21182985037819","0.380980336369126"
"Einige Sorgen","1985","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Einige Sorgen","1985","Realschule","Baden-Wuerttemberg","35","0.225610758985215","0.159162155879598","0.292059362090832"
"Einige Sorgen","1985","Realschule","Bayern","65","0.310371017082731","0.248673235639759","0.372068798525702"
"Einige Sorgen","1985","Realschule","Berlin","","","",""
