year,migback,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,No migration background,Not concerned at all,0.55424,2949,6013,0.54168,0.56681
1992,Direct migration background,Very concerned,0.20021,318,1570,0.18041,0.22001
1992,Direct migration background,Somewhat concerned,0.35703,607,1570,0.33332,0.38074
1992,Direct migration background,Not concerned at all,0.44276,645,1570,0.41818,0.46734
1992,Indirect migration background,Somewhat concerned,0.28632,70,199,0.22335,0.34928
1992,Indirect migration background,Not concerned at all,0.55013,129,199,0.48084,0.61943
1993,No migration background,Very concerned,0.10201,730,5854,0.09425,0.10976
1993,No migration background,Somewhat concerned,0.31498,1999,5854,0.30308,0.32688
1993,No migration background,Not concerned at all,0.58301,3125,5854,0.57038,0.59565
1993,Direct migration background,Very concerned,0.15330,250,1460,0.13481,0.17179
1993,Direct migration background,Somewhat concerned,0.37799,561,1460,0.35311,0.40287
1993,Direct migration background,Not concerned at all,0.46871,649,1460,0.44310,0.49432
1993,Indirect migration background,Very concerned,0.15093,34,273,0.10839,0.19347
1993,Indirect migration background,Somewhat concerned,0.36308,95,273,0.30593,0.42023
1993,Indirect migration background,Not concerned at all,0.48600,144,273,0.42660,0.54539
1994,No migration background,Very concerned,0.11225,749,5753,0.10409,0.12041
1994,No migration background,Somewhat concerned,0.36477,2281,5753,0.35233,0.37721
1994,No migration background,Not concerned at all,0.52298,2723,5753,0.51007,0.53589
1994,Direct migration background,Very concerned,0.21871,285,1326,0.19645,0.24097
1994,Direct migration background,Somewhat concerned,0.38358,548,1326,0.35740,0.40977
1994,Direct migration background,Not concerned at all,0.39771,493,1326,0.37136,0.42406
1994,Indirect migration background,Very concerned,0.17632,51,288,0.13223,0.22041
1994,Indirect migration background,Somewhat concerned,0.33854,107,288,0.28379,0.39329
1994,Indirect migration background,Not concerned at all,0.48514,130,288,0.42732,0.54296
1995,No migration background,Very concerned,0.11940,850,6040,0.11123,0.12758
1995,No migration background,Somewhat concerned,0.34673,2238,6040,0.33473,0.35874
1995,No migration background,Not concerned at all,0.53386,2952,6040,0.52128,0.54644
1995,Direct migration background,Very concerned,0.19695,329,1654,0.17778,0.21612
1995,Direct migration background,Somewhat concerned,0.36029,649,1654,0.33715,0.38344
1995,Direct migration background,Not concerned at all,0.44276,676,1654,0.41881,0.46670
1995,Indirect migration background,Very concerned,0.20835,58,322,0.16392,0.25278
1995,Indirect migration background,Somewhat concerned,0.34981,114,322,0.29764,0.40198
1995,Indirect migration background,Not concerned at all,0.44184,150,322,0.38752,0.49617
1996,No migration background,Very concerned,0.10556,703,5951,0.09775,0.11336
1996,No migration background,Somewhat concerned,0.34953,2201,5951,0.33742,0.36165
1996,No migration background,Not concerned at all,0.54491,3047,5951,0.53226,0.55756
1996,Direct migration background,Very concerned,0.17703,284,1481,0.15758,0.19648
1996,Direct migration background,Somewhat concerned,0.39149,606,1481,0.36663,0.41636
1996,Direct migration background,Not concerned at all,0.43148,591,1481,0.40624,0.45671
1996,Indirect migration background,Very concerned,0.15526,43,333,0.11630,0.19421
1996,Indirect migration background,Somewhat concerned,0.42807,134,333,0.37484,0.48129
1996,Indirect migration background,Not concerned at all,0.41668,156,333,0.36364,0.46971
1997,No migration background,Very concerned,0.13120,905,5801,0.12251,0.13989
1997,No migration background,Somewhat concerned,0.41779,2515,5801,0.40510,0.43048
1997,No migration background,Not concerned at all,0.45101,2381,5801,0.43820,0.46381
1997,Direct migration background,Very concerned,0.21923,325,1392,0.19749,0.24098
1997,Direct migration background,Somewhat concerned,0.43468,621,1392,0.40863,0.46073
1997,Direct migration background,Not concerned at all,0.34608,446,1392,0.32108,0.37108
1997,Indirect migration background,Very concerned,0.19078,68,346,0.14931,0.23224
1997,Indirect migration background,Somewhat concerned,0.41956,141,346,0.36748,0.47163
1997,Indirect migration background,Not concerned at all,0.38967,137,346,0.33821,0.44113
1998,No migration background,Very concerned,0.13903,1003,6546,0.13065,0.14742
1998,No migration background,Somewhat concerned,0.37424,2597,6546,0.36252,0.38596
1998,No migration background,Not concerned at all,0.48673,2946,6546,0.47462,0.49884
1998,Direct migration background,Very concerned,0.21866,300,1316,0.19632,0.24100
1998,Direct migration background,Somewhat concerned,0.39699,553,1316,0.37055,0.42344
1998,Direct migration background,Not concerned at all,0.38434,463,1316,0.35805,0.41063
1998,Indirect migration background,Very concerned,0.20535,71,363,0.16374,0.24696
1998,Indirect migration background,Somewhat concerned,0.38448,147,363,0.33437,0.43460
1998,Indirect migration background,Not concerned at all,0.41017,145,363,0.35950,0.46084
1999,No migration background,Very concerned,0.12551,916,6462,0.11743,0.13359
1999,No migration background,Somewhat concerned,0.39782,2734,6462,0.38589,0.40976
1999,No migration background,Not concerned at all,0.47667,2812,6462,0.46449,0.48884
1999,Direct migration background,Very concerned,0.19628,259,1219,0.17397,0.21859
1999,Direct migration background,Somewhat concerned,0.39504,528,1219,0.36759,0.42250
1999,Direct migration background,Not concerned at all,0.40868,432,1219,0.38107,0.43629
1999,Indirect migration background,Very concerned,0.17804,66,376,0.13932,0.21676
1999,Indirect migration background,Somewhat concerned,0.41609,157,376,0.36620,0.46598
1999,Indirect migration background,Not concerned at all,0.40587,153,376,0.35617,0.45557
2000,No migration background,Very concerned,0.12962,1569,11311,0.12343,0.13581
2000,No migration background,Somewhat concerned,0.37167,4320,11311,0.36277,0.38058
2000,No migration background,Not concerned at all,0.49871,5422,11311,0.48950,0.50793
2000,Direct migration background,Very concerned,0.18686,338,1791,0.16880,0.20492
2000,Direct migration background,Somewhat concerned,0.43737,814,1791,0.41439,0.46035
2000,Direct migration background,Not concerned at all,0.37577,639,1791,0.35334,0.39821
2000,Indirect migration background,Very concerned,0.10257,52,475,0.07526,0.12989
2000,Indirect migration background,Somewhat concerned,0.40990,198,475,0.36563,0.45418
2000,Indirect migration background,Not concerned at all,0.48752,225,475,0.44252,0.53252
2001,No migration background,Very concerned,0.10472,1152,10427,0.09884,0.11059
2001,No migration background,Somewhat concerned,0.34443,3811,10427,0.33531,0.35355
2001,No migration background,Not concerned at all,0.55085,5464,10427,0.54130,0.56040
2001,Direct migration background,Very concerned,0.16289,254,1655,0.14509,0.18068
2001,Direct migration background,Somewhat concerned,0.37344,640,1655,0.35013,0.39675
2001,Direct migration background,Not concerned at all,0.46367,761,1655,0.43964,0.48770
2001,Indirect migration background,Very concerned,0.11513,52,462,0.08599,0.14426
2001,Indirect migration background,Somewhat concerned,0.38349,169,462,0.33910,0.42788
2001,Indirect migration background,Not concerned at all,0.50138,241,462,0.45574,0.54703
2002,No migration background,Very concerned,0.14025,1441,11298,0.13384,0.14665
2002,No migration background,Somewhat concerned,0.38418,4228,11298,0.37521,0.39315
2002,No migration background,Not concerned at all,0.47557,5629,11298,0.46636,0.48478
2002,Direct migration background,Very concerned,0.21548,302,1547,0.19498,0.23597
2002,Direct migration background,Somewhat concerned,0.42916,651,1547,0.40449,0.45384
2002,Direct migration background,Not concerned at all,0.35536,594,1547,0.33150,0.37922
2002,Indirect migration background,Very concerned,0.11347,53,471,0.08480,0.14215
2002,Indirect migration background,Somewhat concerned,0.46541,206,471,0.42031,0.51050
2002,Indirect migration background,Not concerned at all,0.42112,212,471,0.37648,0.46576
2003,No migration background,Very concerned,0.15380,1597,10761,0.14698,0.16061
2003,No migration background,Somewhat concerned,0.40092,4253,10761,0.39166,0.41018
2003,No migration background,Not concerned at all,0.44528,4911,10761,0.43589,0.45467
2003,Direct migration background,Very concerned,0.25121,335,1403,0.22851,0.27391
2003,Direct migration background,Somewhat concerned,0.41437,579,1403,0.38858,0.44016
2003,Direct migration background,Not concerned at all,0.33442,489,1403,0.30972,0.35912
2003,Indirect migration background,Very concerned,0.17945,77,476,0.14494,0.21396
2003,Indirect migration background,Somewhat concerned,0.42661,198,476,0.38213,0.47109
2003,Indirect migration background,Not concerned at all,0.39394,201,476,0.35000,0.43788
2004,No migration background,Very concerned,0.19591,1876,10430,0.18829,0.20353
2004,No migration background,Somewhat concerned,0.41141,4233,10430,0.40197,0.42085
2004,No migration background,Not concerned at all,0.39268,4321,10430,0.38331,0.40205
2004,Direct migration background,Very concerned,0.29792,376,1341,0.27344,0.32241
2004,Direct migration background,Somewhat concerned,0.39702,549,1341,0.37082,0.42321
2004,Direct migration background,Not concerned at all,0.30506,416,1341,0.28041,0.32971
2004,Indirect migration background,Very concerned,0.22908,95,472,0.19113,0.26703
2004,Indirect migration background,Somewhat concerned,0.43948,209,472,0.39466,0.48431
2004,Indirect migration background,Not concerned at all,0.33144,168,472,0.28892,0.37395
2005,No migration background,Very concerned,0.19796,1728,9819,0.19008,0.20584
2005,No migration background,Somewhat concerned,0.41408,4080,9819,0.40434,0.42383
2005,No migration background,Not concerned at all,0.38796,4011,9819,0.37832,0.39760
2005,Direct migration background,Very concerned,0.27028,319,1231,0.24546,0.29509
2005,Direct migration background,Somewhat concerned,0.44947,537,1231,0.42167,0.47727
2005,Direct migration background,Not concerned at all,0.28025,375,1231,0.25515,0.30535
2005,Indirect migration background,Very concerned,0.21301,94,475,0.17615,0.24987
2005,Indirect migration background,Somewhat concerned,0.46622,225,475,0.42131,0.51113
2005,Indirect migration background,Not concerned at all,0.32077,156,475,0.27875,0.36279
2006,No migration background,Very concerned,0.17511,1705,10557,0.16786,0.18236
2006,No migration background,Somewhat concerned,0.39933,4137,10557,0.38999,0.40868
2006,No migration background,Not concerned at all,0.42556,4715,10557,0.41612,0.43499
2006,Direct migration background,Very concerned,0.24735,313,1267,0.22358,0.27111
2006,Direct migration background,Somewhat concerned,0.39915,496,1267,0.37217,0.42613
2006,Direct migration background,Not concerned at all,0.35351,458,1267,0.32717,0.37984
2006,Indirect migration background,Very concerned,0.22349,104,484,0.18634,0.26064
2006,Indirect migration background,Somewhat concerned,0.47031,222,484,0.42580,0.51483
2006,Indirect migration background,Not concerned at all,0.30619,158,484,0.26509,0.34730
2007,No migration background,Very concerned,0.16173,1422,9937,0.15449,0.16897
2007,No migration background,Somewhat concerned,0.39433,3922,9937,0.38472,0.40394
2007,No migration background,Not concerned at all,0.44394,4593,9937,0.43417,0.45371
2007,Direct migration background,Very concerned,0.21379,234,1098,0.18952,0.23805
2007,Direct migration background,Somewhat concerned,0.43880,461,1098,0.40943,0.46816
2007,Direct migration background,Not concerned at all,0.34742,403,1098,0.31924,0.37559
2007,Indirect migration background,Very concerned,0.20296,97,503,0.16778,0.23814
2007,Indirect migration background,Somewhat concerned,0.44206,220,503,0.39861,0.48550
2007,Indirect migration background,Not concerned at all,0.35498,186,503,0.31312,0.39684
2008,No migration background,Very concerned,0.14767,1218,9533,0.14054,0.15479
2008,No migration background,Somewhat concerned,0.36477,3485,9533,0.35510,0.37443
2008,No migration background,Not concerned at all,0.48757,4830,9533,0.47753,0.49760
2008,Direct migration background,Very concerned,0.19211,189,1049,0.16826,0.21596
2008,Direct migration background,Somewhat concerned,0.42489,447,1049,0.39496,0.45482
2008,Direct migration background,Not concerned at all,0.38300,413,1049,0.35357,0.41243
2008,Indirect migration background,Very concerned,0.13033,75,510,0.10108,0.15958
2008,Indirect migration background,Somewhat concerned,0.41519,205,510,0.37238,0.45800
2008,Indirect migration background,Not concerned at all,0.45448,230,510,0.41122,0.49774
2009,No migration background,Very concerned,0.14903,1194,8932,0.14165,0.15642
2009,No migration background,Somewhat concerned,0.39058,3556,8932,0.38046,0.40070
2009,No migration background,Not concerned at all,0.46039,4182,8932,0.45005,0.47073
2009,Direct migration background,Very concerned,0.26542,214,909,0.23670,0.29414
2009,Direct migration background,Somewhat concerned,0.42234,381,909,0.39021,0.45446
2009,Direct migration background,Not concerned at all,0.31224,314,909,0.28210,0.34238
2009,Indirect migration background,Very concerned,0.16520,74,470,0.13159,0.19881
2009,Indirect migration background,Somewhat concerned,0.46491,203,470,0.41977,0.51005
2009,Indirect migration background,Not concerned at all,0.36989,193,470,0.32620,0.41359
2010,No migration background,Very concerned,0.15096,1804,11964,0.14455,0.15738
2010,No migration background,Somewhat concerned,0.37087,4334,11964,0.36221,0.37953
2010,No migration background,Not concerned at all,0.47817,5826,11964,0.46922,0.48712
2010,Direct migration background,Very concerned,0.23056,422,1568,0.20971,0.25141
2010,Direct migration background,Somewhat concerned,0.42278,614,1568,0.39832,0.44724
2010,Direct migration background,Not concerned at all,0.34666,532,1568,0.32310,0.37022
2010,Indirect migration background,Very concerned,0.18643,129,670,0.15692,0.21594
2010,Indirect migration background,Somewhat concerned,0.40592,251,670,0.36870,0.44313
2010,Indirect migration background,Not concerned at all,0.40765,290,670,0.37042,0.44489
2011,No migration background,Very concerned,0.09502,1241,13875,0.09014,0.09990
2011,No migration background,Somewhat concerned,0.31158,4268,13875,0.30387,0.31928
2011,No migration background,Not concerned at all,0.59340,8366,13875,0.58523,0.60158
2011,Direct migration background,Very concerned,0.12846,282,1832,0.11314,0.14379
2011,Direct migration background,Somewhat concerned,0.38439,718,1832,0.36211,0.40667
2011,Direct migration background,Not concerned at all,0.48714,832,1832,0.46425,0.51004
2011,Indirect migration background,Very concerned,0.10754,84,785,0.08586,0.12923
2011,Indirect migration background,Somewhat concerned,0.34786,242,785,0.31452,0.38120
2011,Indirect migration background,Not concerned at all,0.54460,459,785,0.50974,0.57946
2012,No migration background,Very concerned,0.10426,1320,13750,0.09915,0.10937
2012,No migration background,Somewhat concerned,0.31741,4283,13750,0.30963,0.32519
2012,No migration background,Not concerned at all,0.57833,8147,13750,0.57007,0.58658
2012,Direct migration background,Very concerned,0.19727,349,1879,0.17927,0.21527
2012,Direct migration background,Somewhat concerned,0.37856,695,1879,0.35662,0.40050
2012,Direct migration background,Not concerned at all,0.42417,835,1879,0.40182,0.44652
2012,Indirect migration background,Very concerned,0.11114,92,782,0.08909,0.13318
2012,Indirect migration background,Somewhat concerned,0.34487,260,782,0.31154,0.37821
2012,Indirect migration background,Not concerned at all,0.54399,430,782,0.50906,0.57892
2013,No migration background,Very concerned,0.08489,1059,13550,0.08020,0.08959
2013,No migration background,Somewhat concerned,0.29912,3937,13550,0.29141,0.30683
2013,No migration background,Not concerned at all,0.61599,8554,13550,0.60780,0.62418
2013,Direct migration background,Very concerned,0.16103,778,4736,0.15056,0.17150
2013,Direct migration background,Somewhat concerned,0.34788,1637,4736,0.33431,0.36145
2013,Direct migration background,Not concerned at all,0.49109,2321,4736,0.47685,0.50533
2013,Indirect migration background,Very concerned,0.11881,190,1524,0.10256,0.13506
2013,Indirect migration background,Somewhat concerned,0.28596,438,1524,0.26327,0.30866
2013,Indirect migration background,Not concerned at all,0.59523,896,1524,0.57058,0.61988
2014,No migration background,Very concerned,0.08566,1089,12351,0.08073,0.09060
2014,No migration background,Somewhat concerned,0.30692,3784,12351,0.29879,0.31506
2014,No migration background,Not concerned at all,0.60741,7478,12351,0.59880,0.61603
2014,Direct migration background,Very concerned,0.17395,586,3366,0.16114,0.18676
2014,Direct migration background,Somewhat concerned,0.34035,1280,3366,0.32434,0.35635
2014,Direct migration background,Not concerned at all,0.48570,1500,3366,0.46882,0.50259
2014,Indirect migration background,Very concerned,0.11701,148,1147,0.09840,0.13562
2014,Indirect migration background,Somewhat concerned,0.32214,360,1147,0.29509,0.34920
2014,Indirect migration background,Not concerned at all,0.56085,639,1147,0.53212,0.58959
2015,No migration background,Very concerned,0.07031,820,11643,0.06566,0.07495
2015,No migration background,Somewhat concerned,0.30645,3512,11643,0.29808,0.31482
2015,No migration background,Not concerned at all,0.62324,7311,11643,0.61444,0.63204
2015,Direct migration background,Very concerned,0.12771,571,3866,0.11719,0.13823
2015,Direct migration background,Somewhat concerned,0.34572,1430,3866,0.33073,0.36071
2015,Direct migration background,Not concerned at all,0.52657,1865,3866,0.51083,0.54231
2015,Indirect migration background,Very concerned,0.11268,138,1079,0.09380,0.13155
2015,Indirect migration background,Somewhat concerned,0.33889,341,1079,0.31063,0.36715
2015,Indirect migration background,Not concerned at all,0.54844,600,1079,0.51873,0.57814
2016,No migration background,Very concerned,0.06133,648,10871,0.05682,0.06584
2016,No migration background,Somewhat concerned,0.26574,2819,10871,0.25743,0.27404
2016,No migration background,Not concerned at all,0.67293,7404,10871,0.66411,0.68175
2016,Direct migration background,Very concerned,0.12830,510,3308,0.11690,0.13969
2016,Direct migration background,Somewhat concerned,0.30703,1107,3308,0.29131,0.32275
2016,Direct migration background,Not concerned at all,0.56467,1691,3308,0.54777,0.58157
2016,Indirect migration background,Very concerned,0.07992,100,1024,0.06331,0.09654
2016,Indirect migration background,Somewhat concerned,0.31318,303,1024,0.28476,0.34160
2016,Indirect migration background,Not concerned at all,0.60689,621,1024,0.57696,0.63683
2017,No migration background,Very concerned,0.06541,877,12961,0.06116,0.06967
2017,No migration background,Somewhat concerned,0.27830,3577,12961,0.27059,0.28602
2017,No migration background,Not concerned at all,0.65628,8507,12961,0.64811,0.66446
2017,Direct migration background,Very concerned,0.14833,486,3160,0.13594,0.16073
2017,Direct migration background,Somewhat concerned,0.33966,1202,3160,0.32314,0.35617
2017,Direct migration background,Not concerned at all,0.51201,1472,3160,0.49458,0.52944
2017,Indirect migration background,Very concerned,0.08548,117,1108,0.06901,0.10195
2017,Indirect migration background,Somewhat concerned,0.29635,337,1108,0.26945,0.32325
2017,Indirect migration background,Not concerned at all,0.61818,654,1108,0.58956,0.64680
2018,No migration background,Very concerned,0.04045,456,11978,0.03692,0.04397
2018,No migration background,Somewhat concerned,0.21530,2576,11978,0.20794,0.22266
2018,No migration background,Not concerned at all,0.74425,8946,11978,0.73644,0.75207
2018,Direct migration background,Very concerned,0.09283,300,3019,0.08247,0.10318
2018,Direct migration background,Somewhat concerned,0.29115,979,3019,0.27494,0.30735
2018,Direct migration background,Not concerned at all,0.61603,1740,3019,0.59867,0.63338
2018,Indirect migration background,Very concerned,0.04152,52,1118,0.02982,0.05321
2018,Indirect migration background,Somewhat concerned,0.22525,266,1118,0.20075,0.24975
2018,Indirect migration background,Not concerned at all,0.73324,800,1118,0.70730,0.75917
2019,No migration background,Very concerned,0.05056,626,13471,0.04686,0.05426
2019,No migration background,Somewhat concerned,0.22363,2878,13471,0.21659,0.23067
2019,No migration background,Not concerned at all,0.72581,9967,13471,0.71827,0.73334
2019,Direct migration background,Very concerned,0.11076,287,2721,0.09897,0.12256
2019,Direct migration background,Somewhat concerned,0.31254,896,2721,0.29512,0.32996
2019,Direct migration background,Not concerned at all,0.57669,1538,2721,0.55813,0.59526
2019,Indirect migration background,Very concerned,0.09425,101,1144,0.07731,0.11119
2019,Indirect migration background,Somewhat concerned,0.26613,299,1144,0.24051,0.29175
2019,Indirect migration background,Not concerned at all,0.63962,744,1144,0.61178,0.66745
2020,No migration background,Very concerned,0.05396,594,12086,0.04993,0.05799
2020,No migration background,Somewhat concerned,0.22333,2563,12086,0.21590,0.23076
2020,No migration background,Not concerned at all,0.72271,8929,12086,0.71472,0.73069
2020,Direct migration background,Very concerned,0.10395,467,3972,0.09445,0.11344
2020,Direct migration background,Somewhat concerned,0.32415,1385,3972,0.30959,0.33871
2020,Direct migration background,Not concerned at all,0.57190,2120,3972,0.55651,0.58729
2020,Indirect migration background,Very concerned,0.06776,82,1095,0.05287,0.08266
2020,Indirect migration background,Somewhat concerned,0.30263,299,1095,0.27540,0.32985
2020,Indirect migration background,Not concerned at all,0.62961,714,1095,0.60099,0.65823
2021,No migration background,Very concerned,0.04600,320,8384,0.04151,0.05048
2021,No migration background,Somewhat concerned,0.20920,1610,8384,0.20049,0.21791
2021,No migration background,Not concerned at all,0.74480,6454,8384,0.73547,0.75414
2021,Direct migration background,Very concerned,0.10005,260,2138,0.08733,0.11278
2021,Direct migration background,Somewhat concerned,0.29968,638,2138,0.28025,0.31910
2021,Direct migration background,Not concerned at all,0.60027,1240,2138,0.57950,0.62104
2021,Indirect migration background,Very concerned,0.09550,44,669,0.07321,0.11778
2021,Indirect migration background,Somewhat concerned,0.21635,155,669,0.18513,0.24758
2021,Indirect migration background,Not concerned at all,0.68815,470,669,0.65302,0.72328
2022,No migration background,Very concerned,0.04937,568,12606,0.04558,0.05315
2022,No migration background,Somewhat concerned,0.23485,2928,12606,0.22745,0.24225
2022,No migration background,Not concerned at all,0.71579,9110,12606,0.70791,0.72366
2022,Direct migration background,Very concerned,0.10626,810,5023,0.09774,0.11479
2022,Direct migration background,Somewhat concerned,0.30738,1789,5023,0.29462,0.32014
2022,Direct migration background,Not concerned at all,0.58636,2424,5023,0.57274,0.59998
2022,Indirect migration background,Very concerned,0.07405,64,1085,0.05846,0.08964
2022,Indirect migration background,Somewhat concerned,0.26652,258,1085,0.24020,0.29284
2022,Indirect migration background,Not concerned at all,0.65943,763,1085,0.63122,0.68764
